Exit stations,Entry stations->,,SATURDAY,,,Jul 09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	6 , 	56 , 	78 , 	49 , 	164 , 	75 , 	71 , 	31 , 	60 , 	12 , 	71 , 	48 , 	23 , 	20 , 	16 , 	11 , 	10 , 	21 , 	20 , 	8 , 	10 , 	3 , 	7 , 	8 , 	24 , 	126 , 	64 , 	199 , 	95 , 	71 , 	91 , 	16 , 	34 , 	18 , 	7 , 	5 , 	11 , 	3 , 	37 , 	9 , 	8 , 	21 , 	13 ," 	1,727 ",,,Eastbay," 	33,467 ",,SF CBD," 	107,240 ",64.4%,,,
EN, 	74 , 	11 , 	75 , 	44 , 	280 , 	97 , 	105 , 	62 , 	127 , 	21 , 	104 , 	104 , 	28 , 	53 , 	36 , 	17 , 	20 , 	34 , 	29 , 	11 , 	18 , 	9 , 	9 , 	14 , 	31 , 	300 , 	177 , 	560 , 	193 , 	72 , 	103 , 	38 , 	54 , 	40 , 	17 , 	9 , 	26 , 	4 , 	35 , 	13 , 	10 , 	52 , 	25 ," 	3,138 ",,,Westbay," 	54,855 ",,non-CBD," 	54,658 ",32.8%,,,
EP, 	82 , 	66 , 	8 , 	44 , 	284 , 	75 , 	63 , 	39 , 	94 , 	17 , 	42 , 	49 , 	9 , 	15 , 	11 , 	5 , 	8 , 	23 , 	11 , 	8 , 	15 , 	8 , 	5 , 	18 , 	10 , 	194 , 	125 , 	292 , 	124 , 	44 , 	39 , 	13 , 	19 , 	12 , 	3 , 	3 , 	13 , 	3 , 	7 , 	2 , 	5 , 	40 , 	13 ," 	1,955 ",,,Transbay," 	78,140 ",,,,,,,
NB, 	49 , 	50 , 	43 , 	7 , 	84 , 	54 , 	49 , 	49 , 	71 , 	21 , 	54 , 	51 , 	13 , 	20 , 	12 , 	5 , 	10 , 	22 , 	9 , 	13 , 	14 , 	9 , 	4 , 	12 , 	10 , 	261 , 	158 , 	358 , 	227 , 	103 , 	86 , 	17 , 	13 , 	9 , 	2 , 	4 , 	11 , 	2 , 	7 , 	3 , 	3 , 	58 , 	14 ," 	2,066 ",,,,,,,,,,,
BK, 	175 , 	287 , 	288 , 	97 , 	17 , 	191 , 	208 , 	163 , 	222 , 	82 , 	134 , 	124 , 	59 , 	63 , 	57 , 	23 , 	48 , 	191 , 	47 , 	50 , 	79 , 	42 , 	25 , 	49 , 	52 , 	743 , 	369 ," 	1,182 ", 	451 , 	227 , 	178 , 	61 , 	42 , 	60 , 	9 , 	27 , 	80 , 	10 , 	31 , 	11 , 	14 , 	138 , 	94 ," 	6,494 ",,,,,,,,,,,
AS, 	81 , 	96 , 	68 , 	46 , 	146 , 	9 , 	80 , 	72 , 	104 , 	34 , 	80 , 	74 , 	25 , 	41 , 	35 , 	10 , 	14 , 	34 , 	14 , 	8 , 	15 , 	9 , 	6 , 	19 , 	42 , 	201 , 	117 , 	301 , 	206 , 	143 , 	95 , 	19 , 	11 , 	13 , 	4 , 	6 , 	19 , 	2 , 	20 , 	3 , 	4 , 	35 , 	12 ," 	2,369 ",,,,,,,,,,,
MA, 	73 , 	99 , 	56 , 	47 , 	190 , 	77 , 	6 , 	50 , 	73 , 	18 , 	89 , 	109 , 	36 , 	60 , 	46 , 	27 , 	27 , 	39 , 	48 , 	28 , 	45 , 	16 , 	17 , 	28 , 	50 , 	383 , 	240 , 	562 , 	330 , 	202 , 	138 , 	32 , 	38 , 	24 , 	5 , 	11 , 	29 , 	9 , 	72 , 	4 , 	7 , 	65 , 	20 ," 	3,517 ",,,,,,,,,,,
19, 	30 , 	60 , 	39 , 	46 , 	157 , 	73 , 	49 , 	3 , 	17 , 	9 , 	50 , 	57 , 	30 , 	43 , 	34 , 	16 , 	25 , 	34 , 	31 , 	30 , 	28 , 	15 , 	15 , 	51 , 	33 , 	185 , 	128 , 	323 , 	194 , 	125 , 	80 , 	24 , 	22 , 	19 , 	4 , 	9 , 	26 , 	4 , 	35 , 	3 , 	7 , 	23 , 	11 ," 	2,188 ",,,,,,,,,,,
12, 	57 , 	102 , 	87 , 	59 , 	194 , 	104 , 	76 , 	19 , 	7 , 	12 , 	97 , 	117 , 	96 , 	126 , 	70 , 	38 , 	48 , 	93 , 	61 , 	38 , 	56 , 	25 , 	27 , 	61 , 	55 , 	255 , 	194 , 	536 , 	237 , 	88 , 	65 , 	37 , 	46 , 	35 , 	19 , 	15 , 	36 , 	11 , 	62 , 	9 , 	9 , 	56 , 	19 ," 	3,449 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	13 , 	23 , 	23 , 	22 , 	80 , 	31 , 	25 , 	10 , 	13 , 	6 , 	57 , 	89 , 	102 , 	105 , 	47 , 	27 , 	38 , 	58 , 	9 , 	7 , 	12 , 	7 , 	6 , 	14 , 	25 , 	249 , 	181 , 	483 , 	192 , 	104 , 	67 , 	22 , 	32 , 	21 , 	5 , 	38 , 	69 , 	2 , 	13 , 	3 , 	5 , 	22 , 	18 ," 	2,368 ",,,Dtwn SF," 	2,667 "," 	6,395 "," 	16,328 "," 	7,164 "," 	7,732 "," 	10,120 "," 	5,640 "," 	56,046 "
