Exit stations,Entry stations->,,SUNDAY,,,Jul 09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	6 , 	39 , 	55 , 	32 , 	110 , 	62 , 	54 , 	30 , 	44 , 	14 , 	64 , 	92 , 	17 , 	16 , 	21 , 	9 , 	9 , 	20 , 	9 , 	4 , 	3 , 	1 , 	3 , 	10 , 	13 , 	68 , 	54 , 	144 , 	65 , 	46 , 	54 , 	17 , 	16 , 	16 , 	8 , 	3 , 	9 , 	1 , 	27 , 	6 , 	10 , 	28 , 	11 ," 	1,316 ",,,Eastbay," 	27,060 ",,SF CBD," 	75,005 ",60.0%,,,
EN, 	43 , 	6 , 	52 , 	34 , 	186 , 	75 , 	65 , 	36 , 	84 , 	37 , 	69 , 	152 , 	22 , 	31 , 	25 , 	12 , 	18 , 	39 , 	17 , 	7 , 	12 , 	6 , 	6 , 	19 , 	19 , 	183 , 	110 , 	368 , 	141 , 	50 , 	59 , 	26 , 	45 , 	29 , 	13 , 	7 , 	22 , 	2 , 	29 , 	5 , 	7 , 	54 , 	20 ," 	2,236 ",,,Westbay," 	41,766 ",,non-CBD," 	44,749 ",35.8%,,,
EP, 	64 , 	46 , 	2 , 	36 , 	211 , 	51 , 	53 , 	35 , 	54 , 	24 , 	31 , 	68 , 	9 , 	13 , 	7 , 	5 , 	8 , 	26 , 	10 , 	9 , 	13 , 	6 , 	6 , 	18 , 	8 , 	119 , 	85 , 	225 , 	118 , 	38 , 	35 , 	12 , 	12 , 	10 , 	2 , 	3 , 	7 , 	2 , 	4 , 	1 , 	5 , 	56 , 	10 ," 	1,550 ",,,Transbay," 	56,168 ",,,,,,,
NB, 	35 , 	40 , 	35 , 	6 , 	57 , 	36 , 	45 , 	39 , 	46 , 	28 , 	33 , 	75 , 	11 , 	10 , 	12 , 	5 , 	6 , 	24 , 	10 , 	8 , 	9 , 	3 , 	4 , 	9 , 	8 , 	177 , 	122 , 	233 , 	165 , 	87 , 	67 , 	22 , 	10 , 	14 , 	2 , 	5 , 	8 , 	2 , 	8 , 	2 , 	3 , 	77 , 	13 ," 	1,604 ",,,,,,,,,,,
BK, 	144 , 	180 , 	204 , 	55 , 	11 , 	136 , 	146 , 	131 , 	158 , 	65 , 	98 , 	241 , 	44 , 	41 , 	40 , 	20 , 	47 , 	214 , 	29 , 	30 , 	59 , 	33 , 	19 , 	26 , 	38 , 	415 , 	226 , 	819 , 	365 , 	196 , 	120 , 	54 , 	41 , 	57 , 	9 , 	15 , 	62 , 	7 , 	24 , 	8 , 	13 , 	259 , 	80 ," 	4,974 ",,,,,,,,,,,
AS, 	74 , 	70 , 	53 , 	37 , 	99 , 	8 , 	80 , 	55 , 	70 , 	40 , 	64 , 	86 , 	26 , 	34 , 	19 , 	11 , 	15 , 	39 , 	14 , 	7 , 	14 , 	6 , 	4 , 	9 , 	37 , 	146 , 	90 , 	235 , 	175 , 	120 , 	78 , 	19 , 	18 , 	10 , 	5 , 	7 , 	16 , 	5 , 	17 , 	3 , 	4 , 	69 , 	13 ," 	1,995 ",,,,,,,,,,,
MA, 	58 , 	75 , 	47 , 	41 , 	131 , 	73 , 	6 , 	32 , 	54 , 	24 , 	68 , 	124 , 	27 , 	43 , 	33 , 	16 , 	11 , 	41 , 	28 , 	21 , 	27 , 	13 , 	11 , 	26 , 	32 , 	235 , 	164 , 	393 , 	272 , 	165 , 	107 , 	32 , 	28 , 	18 , 	5 , 	11 , 	21 , 	6 , 	51 , 	5 , 	7 , 	96 , 	14 ," 	2,687 ",,,,,,,,,,,
19, 	24 , 	33 , 	29 , 	35 , 	125 , 	64 , 	33 , 	3 , 	8 , 	14 , 	36 , 	61 , 	20 , 	24 , 	27 , 	12 , 	11 , 	24 , 	18 , 	17 , 	22 , 	9 , 	10 , 	29 , 	17 , 	116 , 	85 , 	232 , 	167 , 	109 , 	65 , 	18 , 	11 , 	10 , 	3 , 	3 , 	17 , 	4 , 	22 , 	4 , 	3 , 	50 , 	8 ," 	1,627 ",,,,,,,,,,,
12, 	46 , 	63 , 	42 , 	41 , 	137 , 	65 , 	46 , 	8 , 	6 , 	14 , 	60 , 	108 , 	49 , 	65 , 	37 , 	16 , 	30 , 	54 , 	30 , 	24 , 	33 , 	16 , 	17 , 	29 , 	32 , 	176 , 	146 , 	382 , 	181 , 	70 , 	49 , 	31 , 	26 , 	24 , 	12 , 	7 , 	19 , 	6 , 	44 , 	4 , 	5 , 	81 , 	14 ," 	2,339 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	20 , 	38 , 	22 , 	25 , 	69 , 	37 , 	31 , 	11 , 	11 , 	7 , 	102 , 	103 , 	81 , 	77 , 	36 , 	24 , 	27 , 	43 , 	5 , 	9 , 	9 , 	4 , 	5 , 	13 , 	28 , 	165 , 	140 , 	389 , 	211 , 	99 , 	95 , 	21 , 	40 , 	25 , 	6 , 	32 , 	54 , 	2 , 	8 , 	5 , 	4 , 	25 , 	17 ," 	2,170 ",,,Dtwn SF," 	1,751 "," 	4,621 "," 	11,223 "," 	4,609 "," 	4,808 "," 	6,394 "," 	4,324 "," 	37,730 "
