Exit stations,Entry stations->,,SUNDAY,,,Jul 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA, 	19 , 	12 ,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC, 	16 , 	24 ,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,
RM, 	24 , 	29 , 	35 , 	15 , 	119 , 	16 , 	34 , 	23 , 	26 , 	18 , 	29 , 	20 , 	12 , 	8 , 	8 , 	3 , 	2 , 	3 , 	8 , 	2 , 	5 , 	2 , 	1 , 	7 , 	8 , 	78 , 	40 , 	121 , 	38 , 	37 , 	45 , 	11 , 	18 , 	9 , 	5 , 	2 , 	4 , 	2 , 	3 , 	3 , 	8 , 	38 , 	9 , 	1 , 	6 , 	5 , 	5 , 	9 , 	2 , 	4 , 	956 ,,,,,,,,,,,
BF, 	8 , 	9 , 	3 , 	4 , 	18 , 	7 , 	19 , 	23 , 	29 , 	54 , 	76 , 	60 , 	39 , 	13 , 	32 , 	17 , 	18 , 	21 , 	6 , 	3 , 	5 , 	2 , 	1 , 	3 , 	10 , 	98 , 	60 , 	159 , 	54 , 	22 , 	19 , 	7 , 	10 , 	11 , 	3 , 	12 , 	36 , 	2 , 	1 , 	2 , 	3 , 	8 , 	1 , 	20 , 	6 , 	15 , 	18 , 	18 , 	1 , 	3 ," 	1,069 ",,,,,,,,,,,
HY, 	10 , 	8 , 	4 , 	3 , 	20 , 	6 , 	14 , 	18 , 	20 , 	25 , 	46 , 	42 , 	42 , 	30 , 	10 , 	24 , 	30 , 	36 , 	4 , 	3 , 	3 , 	3 , 	0 , 	1 , 	6 , 	51 , 	21 , 	54 , 	28 , 	8 , 	9 , 	3 , 	5 , 	6 , 	2 , 	4 , 	13 , 	0 , 	2 , 	2 , 	3 , 	4 , 	1 , 	8 , 	5 , 	20 , 	23 , 	25 , 	1 , 	3 , 	714 ,,,,,,,,,,,
SH, 	3 , 	4 , 	3 , 	3 , 	8 , 	4 , 	5 , 	12 , 	7 , 	16 , 	22 , 	24 , 	16 , 	20 , 	22 , 	9 , 	16 , 	24 , 	2 , 	2 , 	3 , 	0 , 	1 , 	2 , 	3 , 	37 , 	20 , 	49 , 	20 , 	7 , 	12 , 	3 , 	5 , 	4 , 	1 , 	5 , 	8 , 	-   , 	2 , 	1 , 	1 , 	3 , 	1 , 	7 , 	4 , 	17 , 	12 , 	23 , 	1 , 	1 , 	471 ,,,,,,,,,,,
UC, 	4 , 	8 , 	4 , 	4 , 	17 , 	6 , 	10 , 	7 , 	8 , 	15 , 	16 , 	27 , 	11 , 	19 , 	30 , 	15 , 	12 , 	18 , 	4 , 	1 , 	1 , 	0 , 	1 , 	2 , 	5 , 	76 , 	29 , 	62 , 	33 , 	14 , 	10 , 	5 , 	6 , 	4 , 	2 , 	3 , 	13 , 	0 , 	1 , 	2 , 	1 , 	6 , 	1 , 	7 , 	10 , 	21 , 	33 , 	30 , 	1 , 	2 , 	616 ,,,,,,,,,,,
FM, 	5 , 	9 , 	5 , 	3 , 	28 , 	5 , 	9 , 	13 , 	18 , 	17 , 	24 , 	35 , 	15 , 	22 , 	37 , 	26 , 	21 , 	13 , 	2 , 	1 , 	3 , 	0 , 	1 , 	5 , 	6 , 	85 , 	40 , 	70 , 	42 , 	13 , 	10 , 	4 , 	5 , 	8 , 	3 , 	5 , 	11 , 	0 , 	2 , 	1 , 	1 , 	16 , 	2 , 	6 , 	9 , 	17 , 	38 , 	33 , 	1 , 	4 , 	747 ,,,,,,,,,,,
CN, 	6 , 	5 , 	3 , 	3 , 	16 , 	4 , 	23 , 	19 , 	19 , 	6 , 	8 , 	22 , 	5 , 	6 , 	3 , 	1 , 	2 , 	3 , 	23 , 	24 , 	93 , 	46 , 	14 , 	19 , 	7 , 	97 , 	50 , 	93 , 	38 , 	25 , 	13 , 	7 , 	8 , 	9 , 	3 , 	0 , 	3 , 	8 , 	51 , 	3 , 	4 , 	50 , 	5 , 	2 , 	14 , 	2 , 	4 , 	6 , 	23 , 	29 , 	925 ,,,,,,,,,,,
PH, 	4 , 	5 , 	3 , 	3 , 	10 , 	4 , 	15 , 	15 , 	15 , 	2 , 	5 , 	16 , 	3 , 	3 , 	4 , 	1 , 	1 , 	1 , 	22 , 	7 , 	31 , 	9 , 	6 , 	20 , 	5 , 	121 , 	51 , 	71 , 	50 , 	18 , 	13 , 	6 , 	5 , 	8 , 	2 , 	0 , 	1 , 	5 , 	17 , 	2 , 	4 , 	62 , 	3 , 	0 , 	14 , 	1 , 	2 , 	6 , 	7 , 	13 , 	692 ,,,,,,,,,,,
WC, 	6 , 	6 , 	6 , 	5 , 	13 , 	5 , 	18 , 	22 , 	22 , 	5 , 	4 , 	15 , 	5 , 	6 , 	2 , 	3 , 	1 , 	3 , 	92 , 	36 , 	11 , 	14 , 	13 , 	45 , 	4 , 	170 , 	71 , 	104 , 	71 , 	21 , 	13 , 	12 , 	7 , 	8 , 	2 , 	1 , 	1 , 	10 , 	30 , 	5 , 	4 , 	79 , 	3 , 	1 , 	13 , 	1 , 	3 , 	4 , 	9 , 	19 ," 	1,023 ",,,,,,,,,,,
LF, 	3 , 	3 , 	3 , 	2 , 	13 , 	2 , 	14 , 	12 , 	9 , 	1 , 	3 , 	14 , 	1 , 	1 , 	2 , 	1 , 	1 , 	0 , 	53 , 	9 , 	17 , 	7 , 	4 , 	23 , 	2 , 	103 , 	45 , 	50 , 	32 , 	10 , 	11 , 	9 , 	4 , 	6 , 	1 , 	0 , 	-   , 	2 , 	8 , 	1 , 	2 , 	48 , 	2 , 	0 , 	6 , 	0 , 	1 , 	1 , 	4 , 	5 , 	550 ,,,,,,,,,,,
OR, 	1 , 	2 , 	3 , 	2 , 	8 , 	0 , 	9 , 	13 , 	11 , 	1 , 	2 , 	8 , 	0 , 	3 , 	0 , 	0 , 	2 , 	1 , 	13 , 	5 , 	15 , 	7 , 	6 , 	12 , 	2 , 	107 , 	27 , 	46 , 	34 , 	17 , 	10 , 	4 , 	1 , 	3 , 	0 , 	-   , 	-   , 	1 , 	3 , 	0 , 	2 , 	35 , 	1 , 	-   , 	4 , 	0 , 	1 , 	2 , 	2 , 	1 , 	428 ,,,,,,,,,,,
RR, 	6 , 	12 , 	7 , 	6 , 	6 , 	2 , 	20 , 	30 , 	22 , 	3 , 	10 , 	15 , 	4 , 	4 , 	2 , 	1 , 	4 , 	3 , 	20 , 	22 , 	42 , 	22 , 	14 , 	20 , 	10 , 	205 , 	106 , 	116 , 	94 , 	51 , 	34 , 	15 , 	5 , 	12 , 	2 , 	1 , 	2 , 	1 , 	10 , 	2 , 	4 , 	72 , 	4 , 	0 , 	10 , 	1 , 	2 , 	5 , 	2 , 	8 ," 	1,071 ",,,,,,,,,,,
OW, 	7 , 	10 , 	3 , 	4 , 	18 , 	5 , 	17 , 	22 , 	25 , 	13 , 	42 , 	27 , 	10 , 	8 , 	7 , 	3 , 	3 , 	4 , 	7 , 	4 , 	5 , 	2 , 	3 , 	6 , 	12 , 	297 , 	160 , 	255 , 	191 , 	112 , 	77 , 	19 , 	18 , 	16 , 	6 , 	4 , 	13 , 	1 , 	4 , 	2 , 	8 , 	59 , 	7 , 	2 , 	4 , 	3 , 	4 , 	7 , 	1 , 	5 ," 	1,540 ",,,,,,,,,,,
EM, 	90 , 	134 , 	102 , 	133 , 	288 , 	115 , 	199 , 	178 , 	182 , 	130 , 	128 , 	128 , 	99 , 	105 , 	53 , 	40 , 	77 , 	99 , 	97 , 	131 , 	192 , 	120 , 	116 , 	207 , 	338 , 	103 , 	11 , 	85 , 	55 , 	217 , 	218 , 	129 , 	138 , 	157 , 	50 , 	67 , 	337 , 	38 , 	68 , 	37 , 	52 , 	173 , 	107 , 	94 , 	45 , 	47 , 	86 , 	95 , 	16 , 	61 ," 	5,970 ",,,,,,,,,,,
MT, 	57 , 	86 , 	60 , 	75 , 	198 , 	73 , 	140 , 	128 , 	157 , 	112 , 	102 , 	69 , 	76 , 	82 , 	29 , 	27 , 	33 , 	39 , 	57 , 	59 , 	71 , 	43 , 	31 , 	105 , 	186 , 	15 , 	41 , 	18 , 	35 , 	117 , 	147 , 	94 , 	148 , 	124 , 	42 , 	43 , 	116 , 	17 , 	37 , 	28 , 	33 , 	182 , 	65 , 	35 , 	26 , 	19 , 	57 , 	61 , 	6 , 	29 ," 	3,628 ",,,,,,,,,,,
PL, 	102 , 	154 , 	75 , 	75 , 	242 , 	75 , 	142 , 	153 , 	168 , 	142 , 	148 , 	150 , 	102 , 	106 , 	46 , 	32 , 	46 , 	67 , 	76 , 	54 , 	78 , 	39 , 	36 , 	87 , 	266 , 	95 , 	13 , 	95 , 	56 , 	350 , 	401 , 	200 , 	364 , 	304 , 	97 , 	37 , 	143 , 	19 , 	54 , 	77 , 	98 , 	559 , 	123 , 	44 , 	40 , 	28 , 	60 , 	79 , 	10 , 	47 ," 	6,054 ",,,,,,,,,,,
CC, 	43 , 	75 , 	50 , 	62 , 	127 , 	74 , 	124 , 	112 , 	121 , 	89 , 	115 , 	61 , 	52 , 	55 , 	23 , 	26 , 	26 , 	36 , 	33 , 	42 , 	60 , 	37 , 	25 , 	77 , 	188 , 	56 , 	24 , 	55 , 	39 , 	153 , 	179 , 	103 , 	139 , 	149 , 	55 , 	22 , 	88 , 	10 , 	25 , 	42 , 	51 , 	176 , 	117 , 	25 , 	21 , 	17 , 	36 , 	46 , 	4 , 	20 ," 	3,387 ",,,,,,,,,,,
16, 	38 , 	46 , 	23 , 	52 , 	98 , 	44 , 	95 , 	95 , 	75 , 	71 , 	50 , 	37 , 	23 , 	20 , 	15 , 	6 , 	12 , 	14 , 	22 , 	15 , 	24 , 	10 , 	17 , 	53 , 	122 , 	201 , 	103 , 	359 , 	150 , 	22 , 	60 , 	86 , 	95 , 	132 , 	44 , 	10 , 	42 , 	5 , 	10 , 	29 , 	44 , 	131 , 	76 , 	13 , 	13 , 	10 , 	12 , 	23 , 	3 , 	11 ," 	2,761 ",,,,,,,,,,,
24, 	43 , 	48 , 	21 , 	33 , 	66 , 	34 , 	83 , 	76 , 	56 , 	57 , 	55 , 	40 , 	26 , 	21 , 	13 , 	14 , 	9 , 	9 , 	14 , 	9 , 	17 , 	9 , 	9 , 	39 , 	101 , 	238 , 	129 , 	477 , 	207 , 	52 , 	22 , 	87 , 	88 , 	116 , 	30 , 	10 , 	21 , 	8 , 	18 , 	29 , 	43 , 	94 , 	53 , 	8 , 	16 , 	7 , 	8 , 	18 , 	3 , 	8 ," 	2,691 ",,,,,,,,,,,
GP, 	8 , 	12 , 	10 , 	13 , 	32 , 	12 , 	29 , 	23 , 	24 , 	16 , 	13 , 	13 , 	6 , 	7 , 	4 , 	3 , 	3 , 	4 , 	9 , 	5 , 	9 , 	8 , 	7 , 	16 , 	26 , 	129 , 	73 , 	228 , 	92 , 	86 , 	78 , 	13 , 	14 , 	28 , 	18 , 	4 , 	16 , 	1 , 	8 , 	12 , 	22 , 	69 , 	38 , 	6 , 	6 , 	1 , 	6 , 	8 , 	1 , 	8 ," 	1,277 ",,,,,,,,,,,
BP, 	13 , 	17 , 	9 , 	7 , 	16 , 	11 , 	14 , 	14 , 	20 , 	18 , 	13 , 	8 , 	8 , 	11 , 	3 , 	3 , 	3 , 	4 , 	8 , 	5 , 	6 , 	3 , 	2 , 	7 , 	23 , 	130 , 	94 , 	425 , 	129 , 	86 , 	86 , 	13 , 	8 , 	24 , 	29 , 	2 , 	12 , 	2 , 	8 , 	15 , 	39 , 	47 , 	26 , 	3 , 	4 , 	3 , 	6 , 	10 , 	1 , 	9 ," 	1,456 ",,,,,,,,,,,
DC, 	11 , 	17 , 	5 , 	7 , 	19 , 	4 , 	15 , 	17 , 	12 , 	16 , 	20 , 	15 , 	9 , 	9 , 	6 , 	3 , 	5 , 	6 , 	9 , 	9 , 	8 , 	4 , 	2 , 	11 , 	23 , 	181 , 	105 , 	391 , 	164 , 	148 , 	112 , 	28 , 	27 , 	22 , 	15 , 	6 , 	17 , 	2 , 	10 , 	21 , 	38 , 	110 , 	60 , 	4 , 	7 , 	3 , 	5 , 	10 , 	3 , 	9 ," 	1,762 ",,,,,,,,,,,
CM, 	3 , 	9 , 	2 , 	2 , 	6 , 	1 , 	4 , 	6 , 	8 , 	2 , 	3 , 	2 , 	1 , 	3 , 	2 , 	1 , 	1 , 	2 , 	2 , 	2 , 	1 , 	2 , 	1 , 	1 , 	5 , 	38 , 	27 , 	116 , 	56 , 	38 , 	33 , 	19 , 	28 , 	10 , 	4 , 	0 , 	2 , 	1 , 	6 , 	2 , 	14 , 	45 , 	18 , 	0 , 	1 , 	0 , 	1 , 	1 , 	1 , 	5 , 	536 ,,,,,,,,,,,
CV, 	2 , 	2 , 	0 , 	1 , 	4 , 	2 , 	2 , 	3 , 	2 , 	25 , 	18 , 	30 , 	14 , 	13 , 	5 , 	4 , 	2 , 	3 , 	1 , 	2 , 	1 , 	0 , 	-   , 	1 , 	3 , 	58 , 	37 , 	51 , 	25 , 	11 , 	10 , 	2 , 	3 , 	6 , 	0 , 	9 , 	30 , 	0 , 	0 , 	1 , 	2 , 	8 , 	1 , 	26 , 	4 , 	0 , 	3 , 	2 , 	-   , 	0 , 	430 ,,,,,,,,,,,
ED, 	2 , 	6 , 	2 , 	5 , 	25 , 	5 , 	8 , 	11 , 	7 , 	35 , 	32 , 	102 , 	31 , 	32 , 	17 , 	8 , 	10 , 	10 , 	3 , 	1 , 	2 , 	1 , 	0 , 	2 , 	15 , 	310 , 	126 , 	192 , 	82 , 	39 , 	23 , 	11 , 	13 , 	17 , 	0 , 	30 , 	42 , 	0 , 	1 , 	2 , 	2 , 	68 , 	3 , 	10 , 	26 , 	4 , 	16 , 	15 , 	0 , 	1 ," 	1,408 ",,,,,,,,,,,
NC, 	2 , 	2 , 	1 , 	0 , 	3 , 	1 , 	5 , 	4 , 	1 , 	1 , 	2 , 	7 , 	0 , 	2 , 	0 , 	0 , 	1 , 	1 , 	9 , 	7 , 	9 , 	3 , 	1 , 	2 , 	2 , 	29 , 	15 , 	20 , 	12 , 	3 , 	6 , 	2 , 	2 , 	2 , 	1 , 	-   , 	0 , 	3 , 	6 , 	0 , 	0 , 	14 , 	1 , 	-   , 	3 , 	0 , 	2 , 	2 , 	2 , 	6 , 	199 ,,,,,,,,,,,
WP, 	4 , 	4 , 	2 , 	1 , 	3 , 	1 , 	15 , 	4 , 	7 , 	2 , 	5 , 	9 , 	4 , 	1 , 	2 , 	1 , 	1 , 	3 , 	56 , 	20 , 	37 , 	9 , 	5 , 	13 , 	3 , 	63 , 	35 , 	79 , 	25 , 	14 , 	18 , 	5 , 	8 , 	7 , 	5 , 	1 , 	1 , 	7 , 	10 , 	2 , 	3 , 	34 , 	2 , 	0 , 	7 , 	1 , 	4 , 	4 , 	5 , 	8 , 	560 ,,,,,,,,,,,
SS, 	4 , 	4 , 	1 , 	2 , 	7 , 	1 , 	5 , 	5 , 	6 , 	3 , 	3 , 	3 , 	2 , 	2 , 	1 , 	1 , 	1 , 	1 , 	3 , 	4 , 	5 , 	1 , 	0 , 	1 , 	3 , 	34 , 	21 , 	91 , 	42 , 	35 , 	26 , 	15 , 	14 , 	22 , 	2 , 	2 , 	2 , 	1 , 	3 , 	6 , 	10 , 	22 , 	6 , 	1 , 	0 , 	-   , 	1 , 	0 , 	1 , 	3 , 	430 ,,,,,,,,,,,
SB, 	7 , 	4 , 	3 , 	2 , 	5 , 	4 , 	6 , 	5 , 	13 , 	2 , 	5 , 	6 , 	5 , 	2 , 	2 , 	1 , 	2 , 	1 , 	6 , 	4 , 	5 , 	1 , 	1 , 	4 , 	9 , 	54 , 	33 , 	110 , 	59 , 	43 , 	45 , 	22 , 	38 , 	31 , 	15 , 	2 , 	2 , 	1 , 	4 , 	11 , 	10 , 	59 , 	10 , 	1 , 	3 , 	1 , 	1 , 	1 , 	2 , 	2 , 	664 ,,,,,,,,,,,
SO, 	41 , 	34 , 	31 , 	38 , 	77 , 	26 , 	39 , 	35 , 	53 , 	8 , 	19 , 	10 , 	6 , 	6 , 	3 , 	2 , 	5 , 	9 , 	49 , 	47 , 	55 , 	36 , 	30 , 	51 , 	46 , 	182 , 	147 , 	649 , 	123 , 	97 , 	62 , 	38 , 	33 , 	83 , 	24 , 	5 , 	40 , 	13 , 	26 , 	13 , 	28 , 	77 , 	126 , 	10 , 	9 , 	5 , 	3 , 	4 , 	6 , 	27 ," 	2,583 ",,,,,,,,,,,
MB, 	8 , 	9 , 	5 , 	10 , 	39 , 	8 , 	11 , 	10 , 	17 , 	5 , 	3 , 	8 , 	4 , 	3 , 	1 , 	0 , 	1 , 	0 , 	4 , 	4 , 	4 , 	2 , 	1 , 	4 , 	9 , 	116 , 	56 , 	149 , 	107 , 	68 , 	47 , 	29 , 	30 , 	60 , 	10 , 	1 , 	4 , 	1 , 	1 , 	8 , 	11 , 	229 , 	32 , 	1 , 	2 , 	1 , 	1 , 	2 , 	1 , 	3 ," 	1,142 ",,,,,,,,,,,
WD, 	2 , 	2 , 	3 , 	2 , 	9 , 	2 , 	6 , 	2 , 	1 , 	14 , 	26 , 	36 , 	20 , 	21 , 	10 , 	7 , 	6 , 	7 , 	2 , 	2 , 	0 , 	0 , 	-   , 	0 , 	3 , 	91 , 	34 , 	64 , 	27 , 	15 , 	7 , 	5 , 	4 , 	5 , 	1 , 	25 , 	12 , 	0 , 	1 , 	1 , 	1 , 	16 , 	1 , 	10 , 	9 , 	2 , 	6 , 	6 , 	-   , 	0 , 	522 ,,,,,,,,,,,
OA, 	2 , 	10 , 	7 , 	6 , 	19 , 	6 , 	6 , 	7 , 	10 , 	7 , 	3 , 	19 , 	3 , 	3 , 	3 , 	1 , 	3 , 	5 , 	4 , 	5 , 	9 , 	5 , 	1 , 	4 , 	3 , 	38 , 	27 , 	50 , 	19 , 	8 , 	6 , 	4 , 	3 , 	4 , 	0 , 	1 , 	14 , 	2 , 	5 , 	1 , 	1 , 	13 , 	3 , 	3 , 	5 , 	1 , 	5 , 	3 , 	0 , 	3 , 	367 ,,,,,,,,,,,
WS, 	6 , 	4 , 	3 , 	4 , 	13 , 	2 , 	5 , 	8 , 	7 , 	12 , 	11 , 	29 , 	13 , 	14 , 	14 , 	14 , 	19 , 	16 , 	3 , 	1 , 	1 , 	1 , 	1 , 	1 , 	3 , 	45 , 	21 , 	37 , 	17 , 	10 , 	6 , 	2 , 	2 , 	4 , 	-   , 	1 , 	7 , 	1 , 	0 , 	3 , 	1 , 	7 , 	1 , 	3 , 	2 , 	9 , 	23 , 	18 , 	1 , 	2 , 	425 ,,,,,,,,,,,
ML, 	6 , 	7 , 	5 , 	7 , 	36 , 	6 , 	9 , 	11 , 	12 , 	16 , 	17 , 	19 , 	14 , 	20 , 	21 , 	16 , 	35 , 	39 , 	2 , 	1 , 	2 , 	0 , 	1 , 	1 , 	3 , 	87 , 	41 , 	67 , 	39 , 	13 , 	11 , 	5 , 	5 , 	6 , 	1 , 	3 , 	16 , 	1 , 	1 , 	1 , 	1 , 	8 , 	0 , 	5 , 	6 , 	22 , 	13 , 	18 , 	1 , 	1 , 	682 ,,,,,,,,,,,
BE, 	10 , 	14 , 	6 , 	10 , 	53 , 	12 , 	18 , 	15 , 	13 , 	22 , 	32 , 	40 , 	16 , 	19 , 	25 , 	24 , 	31 , 	40 , 	6 , 	3 , 	4 , 	2 , 	1 , 	4 , 	6 , 	99 , 	56 , 	101 , 	59 , 	30 , 	18 , 	9 , 	10 , 	9 , 	2 , 	2 , 	18 , 	1 , 	4 , 	1 , 	1 , 	7 , 	0 , 	3 , 	6 , 	22 , 	15 , 	20 , 	1 , 	3 , 	927 ,,,,,,,,,,,
