Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Apr 01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,Exits,,,,,,,,,,
FV, 	83 , 	72 , 	20 , 	35 , 	144 , 	91 , 	77 , 	52 , 	112 , 	80 , 	13 , 	194 , 	109 , 	162 , 	133 , 	45 , 	47 , 	68 , 	34 , 	16 , 	16 , 	8 , 	10 , 	26 , 	63 , 	191 , 	143 , 	448 , 	188 , 	122 , 	157 , 	32 , 	42 , 	40 , 	22 , 	28 , 	62 , 	4 , 	35 ," 	3,227 ",,,CM line," 	10,606 ", 	904 ," 	3,836 "," 	1,074 ", 	861 ," 	1,358 "," 	18,639 "
CL, 	312 , 	84 , 	30 , 	30 , 	193 , 	49 , 	69 , 	40 , 	168 , 	52 , 	604 , 	4 , 	68 , 	97 , 	71 , 	44 , 	42 , 	114 , 	29 , 	28 , 	30 , 	15 , 	13 , 	22 , 	40 , 	666 , 	72 , 	262 , 	123 , 	54 , 	60 , 	26 , 	17 , 	38 , 	14 , 	63 , 	186 , 	14 , 	45 ," 	3,888 ",,,RM line," 	3,619 "," 	1,409 "," 	1,147 "," 	2,637 ", 	400 ," 	2,099 "," 	11,311 "
SL, 	16 , 	22 , 	8 , 	10 , 	49 , 	15 , 	34 , 	30 , 	77 , 	70 , 	98 , 	116 , 	6 , 	68 , 	66 , 	18 , 	26 , 	40 , 	12 , 	5 , 	6 , 	2 , 	1 , 	10 , 	12 , 	94 , 	66 , 	188 , 	76 , 	21 , 	30 , 	9 , 	16 , 	23 , 	10 , 	17 , 	31 , 	1 , 	14 ," 	1,415 ",,,WP line," 	3,568 ", 	591 , 	913 , 	508 ," 	2,110 ", 	831 ," 	8,521 "
BF, 	18 , 	19 , 	8 , 	8 , 	41 , 	20 , 	34 , 	35 , 	80 , 	71 , 	166 , 	160 , 	74 , 	7 , 	71 , 	64 , 	56 , 	77 , 	14 , 	5 , 	6 , 	2 , 	1 , 	6 , 	21 , 	112 , 	61 , 	171 , 	66 , 	14 , 	27 , 	10 , 	19 , 	21 , 	8 , 	31 , 	71 , 	2 , 	12 ," 	1,688 ",,,FT/ED line," 	5,559 "," 	1,838 "," 	1,304 "," 	1,938 ", 	689 ," 	6,508 "," 	17,837 "
HY, 	18 , 	16 , 	9 , 	10 , 	34 , 	19 , 	30 , 	22 , 	64 , 	24 , 	119 , 	121 , 	66 , 	76 , 	14 , 	60 , 	59 , 	124 , 	10 , 	6 , 	6 , 	1 , 	1 , 	6 , 	7 , 	61 , 	37 , 	92 , 	49 , 	18 , 	22 , 	5 , 	11 , 	14 , 	9 , 	13 , 	28 , 	2 , 	14 ," 	1,300 ",,,Entries," 	28,635 "," 	9,254 "," 	18,986 "," 	11,256 "," 	8,300 "," 	17,982 "," 	94,413 "
SH, 	7 , 	8 , 	5 , 	5 , 	19 , 	8 , 	13 , 	11 , 	23 , 	18 , 	43 , 	77 , 	26 , 	53 , 	55 , 	2 , 	37 , 	75 , 	9 , 	3 , 	3 , 	0 , 	1 , 	1 , 	5 , 	40 , 	28 , 	71 , 	36 , 	9 , 	14 , 	4 , 	9 , 	12 , 	10 , 	8 , 	15 , 	3 , 	11 , 	777 ,,,,,,,,,,
UC, 	14 , 	15 , 	8 , 	5 , 	36 , 	10 , 	17 , 	12 , 	44 , 	29 , 	51 , 	76 , 	32 , 	65 , 	88 , 	41 , 	9 , 	77 , 	16 , 	3 , 	5 , 	1 , 	1 , 	3 , 	4 , 	82 , 	51 , 	132 , 	44 , 	14 , 	13 , 	9 , 	8 , 	14 , 	6 , 	2 , 	18 , 	1 , 	4 ," 	1,060 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,
FM, 	16 , 	41 , 	23 , 	17 , 	102 , 	24 , 	35 , 	23 , 	71 , 	47 , 	73 , 	208 , 	43 , 	82 , 	120 , 	77 , 	71 , 	21 , 	25 , 	11 , 	9 , 	5 , 	6 , 	11 , 	6 , 	146 , 	115 , 	271 , 	78 , 	22 , 	22 , 	14 , 	15 , 	26 , 	11 , 	12 , 	28 , 	3 , 	26 ," 	1,954 ",,,Dtwn SF," 	1,701 ",,,,,,
CN, 	22 , 	18 , 	10 , 	11 , 	23 , 	8 , 	33 , 	17 , 	48 , 	11 , 	30 , 	50 , 	13 , 	8 , 	12 , 	7 , 	16 , 	25 , 	10 , 	89 , 	221 , 	50 , 	23 , 	35 , 	5 , 	131 , 	60 , 	135 , 	74 , 	37 , 	53 , 	24 , 	24 , 	43 , 	28 , 	5 , 	7 , 	14 , 	130 ," 	1,561 ",,,OAK," 	7,558 ", 	536 ,,,,,
PH, 	7 , 	7 , 	5 , 	7 , 	29 , 	6 , 	15 , 	10 , 	38 , 	5 , 	11 , 	61 , 	5 , 	4 , 	4 , 	2 , 	4 , 	17 , 	75 , 	8 , 	55 , 	12 , 	14 , 	37 , 	2 , 	175 , 	91 , 	175 , 	86 , 	13 , 	20 , 	11 , 	12 , 	28 , 	26 , 	1 , 	3 , 	5 , 	34 ," 	1,119 ",,,CM line," 	21,482 "," 	1,815 "," 	3,836 ",,,,
WC, 	13 , 	7 , 	13 , 	8 , 	29 , 	8 , 	23 , 	19 , 	44 , 	8 , 	11 , 	57 , 	6 , 	5 , 	5 , 	2 , 	8 , 	10 , 	274 , 	56 , 	8 , 	31 , 	12 , 	46 , 	5 , 	201 , 	96 , 	205 , 	108 , 	22 , 	25 , 	15 , 	12 , 	21 , 	22 , 	2 , 	4 , 	18 , 	53 ," 	1,509 ",,,RM line," 	7,358 "," 	2,768 "," 	2,221 "," 	2,637 ",,,
LF, 	3 , 	7 , 	4 , 	6 , 	17 , 	3 , 	10 , 	8 , 	20 , 	3 , 	9 , 	26 , 	1 , 	2 , 	1 , 	1 , 	1 , 	4 , 	54 , 	13 , 	33 , 	4 , 	7 , 	26 , 	2 , 	140 , 	58 , 	101 , 	49 , 	10 , 	10 , 	5 , 	1 , 	11 , 	9 , 	2 , 	1 , 	3 , 	13 , 	679 ,,,WP line," 	7,242 "," 	1,156 "," 	1,774 ", 	908 ," 	2,110 ",,
OR, 	2 , 	2 , 	5 , 	3 , 	17 , 	3 , 	10 , 	8 , 	17 , 	2 , 	10 , 	20 , 	1 , 	1 , 	1 , 	1 , 	0 , 	4 , 	25 , 	17 , 	14 , 	8 , 	3 , 	21 , 	1 , 	118 , 	52 , 	87 , 	41 , 	10 , 	8 , 	7 , 	3 , 	7 , 	5 , 	0 , 	2 , 	2 , 	7 , 	545 ,,,FT/ED line," 	11,009 "," 	3,574 "," 	2,662 "," 	4,036 "," 	1,521 "," 	6,508 "," 	94,413 "
RR, 	39 , 	14 , 	16 , 	22 , 	17 , 	10 , 	16 , 	23 , 	38 , 	4 , 	26 , 	52 , 	10 , 	8 , 	4 , 	1 , 	3 , 	9 , 	38 , 	24 , 	36 , 	20 , 	16 , 	6 , 	6 , 	213 , 	170 , 	300 , 	174 , 	33 , 	40 , 	17 , 	5 , 	14 , 	15 , 	2 , 	3 , 	5 , 	15 ," 	1,466 ",,,,,,,,,,
OW, 	24 , 	21 , 	4 , 	9 , 	24 , 	20 , 	25 , 	13 , 	28 , 	14 , 	54 , 	53 , 	13 , 	19 , 	8 , 	5 , 	4 , 	4 , 	6 , 	3 , 	5 , 	1 , 	2 , 	4 , 	3 , 	184 , 	106 , 	308 , 	88 , 	42 , 	44 , 	10 , 	10 , 	5 , 	7 , 	2 , 	7 , 	1 , 	11 ," 	1,191 ",,,,,,,,,,
EM, 	62 , 	178 , 	104 , 	137 , 	261 , 	105 , 	183 , 	119 , 	258 , 	119 , 	184 , 	230 , 	116 , 	114 , 	76 , 	49 , 	90 , 	167 , 	150 , 	189 , 	223 , 	143 , 	135 , 	210 , 	196 , 	43 , 	38 , 	158 , 	71 , 	295 , 	324 , 	178 , 	186 , 	163 , 	80 , 	81 , 	427 , 	62 , 	141 ," 	6,043 ",,,,,,,,,,
MT, 	102 , 	136 , 	99 , 	113 , 	175 , 	83 , 	132 , 	95 , 	280 , 	124 , 	148 , 	141 , 	85 , 	101 , 	37 , 	28 , 	62 , 	116 , 	81 , 	91 , 	93 , 	58 , 	43 , 	151 , 	120 , 	87 , 	104 , 	133 , 	281 , 	275 , 	342 , 	284 , 	656 , 	210 , 	110 , 	55 , 	182 , 	23 , 	82 ," 	5,517 ",,,,,,,,,,
PL, 	143 , 	308 , 	149 , 	173 , 	586 , 	209 , 	348 , 	231 , 	496 , 	251 , 	418 , 	327 , 	197 , 	159 , 	106 , 	67 , 	130 , 	267 , 	130 , 	183 , 	216 , 	110 , 	109 , 	301 , 	378 , 	122 , 	52 , 	134 , 	143 ," 	1,063 "," 	1,343 ", 	678 ," 	1,158 ", 	672 , 	341 , 	110 , 	381 , 	47 , 	145 ," 	12,381 ",,,,,,,,,,
CC, 	65 , 	87 , 	50 , 	103 , 	220 , 	92 , 	154 , 	129 , 	171 , 	96 , 	146 , 	163 , 	64 , 	73 , 	42 , 	27 , 	36 , 	85 , 	77 , 	86 , 	100 , 	44 , 	42 , 	141 , 	95 , 	62 , 	40 , 	133 , 	100 , 	538 , 	717 , 	247 , 	596 , 	257 , 	164 , 	42 , 	125 , 	16 , 	50 ," 	5,474 ",,,,,,,,,,
16, 	65 , 	40 , 	20 , 	34 , 	96 , 	55 , 	76 , 	47 , 	67 , 	43 , 	105 , 	82 , 	17 , 	12 , 	17 , 	11 , 	9 , 	19 , 	37 , 	12 , 	17 , 	7 , 	9 , 	44 , 	39 , 	212 , 	252 ," 	1,018 ", 	499 , 	65 , 	234 , 	122 , 	253 , 	129 , 	72 , 	8 , 	24 , 	4 , 	28 ," 	3,901 ",,,,,,,,,,
24, 	73 , 	68 , 	19 , 	36 , 	76 , 	53 , 	74 , 	43 , 	61 , 	43 , 	135 , 	107 , 	32 , 	24 , 	19 , 	16 , 	10 , 	19 , 	62 , 	18 , 	21 , 	11 , 	7 , 	45 , 	45 , 	305 , 	307 ," 	1,351 ", 	627 , 	227 , 	72 , 	118 , 	320 , 	171 , 	113 , 	7 , 	27 , 	7 , 	53 ," 	4,824 ",,,,,,,,,,
GP, 	15 , 	18 , 	7 , 	12 , 	38 , 	10 , 	23 , 	14 , 	29 , 	14 , 	29 , 	46 , 	7 , 	10 , 	5 , 	3 , 	6 , 	15 , 	20 , 	8 , 	16 , 	7 , 	8 , 	15 , 	11 , 	170 , 	162 , 	874 , 	222 , 	123 , 	120 , 	23 , 	46 , 	29 , 	39 , 	6 , 	17 , 	4 , 	22 ," 	2,242 ",,,,,,,,,,
BP, 	23 , 	26 , 	6 , 	6 , 	23 , 	9 , 	20 , 	10 , 	45 , 	12 , 	35 , 	36 , 	13 , 	19 , 	9 , 	6 , 	10 , 	13 , 	28 , 	10 , 	8 , 	1 , 	3 , 	7 , 	10 , 	186 , 	251 ," 	1,782 ", 	457 , 	247 , 	332 , 	46 , 	35 , 	30 , 	78 , 	3 , 	9 , 	5 , 	25 ," 	3,875 ",,,,,,,,,,
DC, 	16 , 	35 , 	11 , 	14 , 	53 , 	16 , 	15 , 	13 , 	42 , 	20 , 	36 , 	74 , 	16 , 	20 , 	11 , 	9 , 	12 , 	26 , 	31 , 	24 , 	19 , 	8 , 	8 , 	16 , 	9 , 	168 , 	155 , 	689 , 	213 , 	136 , 	185 , 	33 , 	55 , 	11 , 	29 , 	12 , 	36 , 	5 , 	36 ," 	2,319 ",,,,,,,,,,
CM, 	14 , 	22 , 	8 , 	8 , 	37 , 	13 , 	15 , 	10 , 	41 , 	5 , 	16 , 	26 , 	9 , 	7 , 	10 , 	4 , 	7 , 	12 , 	33 , 	17 , 	20 , 	9 , 	6 , 	13 , 	6 , 	85 , 	95 , 	376 , 	150 , 	75 , 	124 , 	39 , 	63 , 	28 , 	12 , 	3 , 	14 , 	5 , 	40 ," 	1,479 ",,,,,,,,,,
CV, 	2 , 	4 , 	2 , 	1 , 	15 , 	4 , 	4 , 	3 , 	8 , 	21 , 	21 , 	83 , 	18 , 	35 , 	12 , 	8 , 	5 , 	11 , 	4 , 	2 , 	1 , 	1 , 	-   , 	1 , 	1 , 	77 , 	43 , 	115 , 	47 , 	6 , 	8 , 	4 , 	4 , 	9 , 	4 , 	5 , 	41 , 	1 , 	3 , 	633 ,,,,,,,,,,
ED, 	5 , 	11 , 	5 , 	5 , 	25 , 	10 , 	15 , 	5 , 	22 , 	34 , 	55 , 	290 , 	33 , 	72 , 	26 , 	15 , 	15 , 	26 , 	8 , 	2 , 	2 , 	1 , 	1 , 	5 , 	6 , 	394 , 	147 , 	344 , 	130 , 	26 , 	24 , 	17 , 	13 , 	32 , 	15 , 	35 , 	18 , 	1 , 	3 ," 	1,894 ",,,,,,,,,,
NC, 	2 , 	2 , 	1 , 	1 , 	6 , 	1 , 	6 , 	2 , 	11 , 	1 , 	4 , 	21 , 	1 , 	2 , 	2 , 	2 , 	1 , 	2 , 	16 , 	7 , 	9 , 	2 , 	2 , 	6 , 	0 , 	59 , 	18 , 	45 , 	15 , 	4 , 	6 , 	5 , 	5 , 	6 , 	9 , 	0 , 	1 , 	2 , 	20 , 	303 ,,,,,,,,,,
WP, 	18 , 	23 , 	6 , 	5 , 	17 , 	9 , 	49 , 	18 , 	42 , 	6 , 	30 , 	69 , 	15 , 	15 , 	13 , 	9 , 	9 , 	26 , 	157 , 	33 , 	57 , 	15 , 	10 , 	23 , 	7 , 	116 , 	72 , 	148 , 	55 , 	34 , 	63 , 	21 , 	27 , 	40 , 	47 , 	2 , 	7 , 	20 , 	11 ," 	1,340 ",,,,,,,,,,
Entries," 	1,783 "," 	1,951 "," 	1,096 "," 	1,141 "," 	3,718 "," 	1,566 "," 	2,003 "," 	1,409 "," 	3,060 "," 	1,474 "," 	3,521 "," 	4,062 "," 	1,393 "," 	1,631 "," 	1,268 ", 	725 , 	981 ," 	1,878 "," 	1,645 "," 	1,084 "," 	1,414 ", 	646 , 	547 ," 	1,409 "," 	1,307 "," 	5,960 "," 	4,009 "," 	12,978 "," 	5,688 "," 	4,120 "," 	5,000 "," 	2,191 "," 	3,829 "," 	2,353 "," 	1,493 ", 	615 ," 	1,908 ", 	312 ," 	1,243 "," 	94,413 ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
