Exit stations,Entry stations->,,SUNDAY,,,Jun 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
PC, 	2 , 	1 , 	1 , 	1 , 	4 , 	3 , 	12 , 	5 , 	6 , 	2 , 	4 , 	8 , 	2 , 	3 , 	2 , 	2 , 	2 , 	2 , 	33 , 	9 , 	17 , 	4 , 	3 , 	4 , 	4 , 	15 , 	9 , 	41 , 	21 , 	7 , 	6 , 	4 , 	4 , 	3 , 	4 , 	0 , 	1 , 	5 , 	7 , 	2 , 	3 , 	11 , 	1 , 	-   , 	2 , 	3 , 	-   , 	-   , 	3 , 	12 , 	300 ,,,,,,,,,,,
AN, 	5 , 	7 , 	4 , 	3 , 	9 , 	4 , 	26 , 	12 , 	15 , 	3 , 	12 , 	28 , 	6 , 	4 , 	7 , 	2 , 	5 , 	3 , 	40 , 	17 , 	30 , 	5 , 	6 , 	14 , 	9 , 	89 , 	42 , 	108 , 	103 , 	21 , 	15 , 	8 , 	14 , 	14 , 	7 , 	1 , 	2 , 	9 , 	11 , 	7 , 	6 , 	61 , 	4 , 	1 , 	15 , 	5 , 	-   , 	-   , 	13 , 	12 , 	850 ,,,,,,,,,,,
Entries," 	1,600 "," 	2,392 "," 	1,707 "," 	1,696 "," 	4,460 "," 	1,860 "," 	2,981 "," 	2,733 "," 	3,075 "," 	2,123 "," 	2,853 "," 	3,713 "," 	1,839 "," 	1,895 "," 	1,298 ", 	804 ," 	1,217 "," 	1,488 "," 	1,437 "," 	1,786 "," 	2,101 "," 	1,172 ", 	943 ," 	2,214 "," 	4,384 "," 	9,076 "," 	5,696 "," 	16,575 "," 	12,069 "," 	5,749 "," 	4,820 "," 	2,568 "," 	3,436 "," 	3,377 "," 	1,120 ", 	920 ," 	2,961 ", 	487 ," 	1,069 ", 	848 ," 	1,317 "," 	5,776 "," 	2,241 ", 	997 ," 	1,075 "," 	1,704 ", 	-   , 	-   , 	273 , 	773 ," 	138,702 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
