Exit stations,Entry stations->,,WEEKDAY,,,Jun 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV, 	86 , 	97 , 	46 , 	69 , 	262 , 	100 , 	141 , 	194 , 	217 , 	130 , 	27 , 	238 , 	208 , 	190 , 	171 , 	74 , 	72 , 	92 , 	37 , 	22 , 	42 , 	15 , 	23 , 	50 , 	82 , 	962 , 	995 , 	865 , 	820 , 	343 , 	218 , 	70 , 	85 , 	62 , 	10 , 	53 , 	130 , 	7 , 	25 , 	16 , 	23 , 	72 , 	30 , 	66 , 	14 , 	78 , 	-   , 	-   , 	12 , 	20 ," 	7,660 ",,,,,,,,,,,,,
CL, 	70 , 	135 , 	52 , 	46 , 	158 , 	81 , 	145 , 	196 , 	290 , 	212 , 	239 , 	36 , 	158 , 	154 , 	141 , 	89 , 	113 , 	117 , 	57 , 	51 , 	52 , 	31 , 	26 , 	44 , 	86 , 	662 , 	627 , 	539 , 	452 , 	177 , 	142 , 	69 , 	68 , 	89 , 	15 , 	64 , 	196 , 	14 , 	41 , 	31 , 	25 , 	46 , 	29 , 	102 , 	36 , 	160 , 	-   , 	-   , 	23 , 	41 ," 	6,430 ",,,,,,,,,,,,,
SL, 	43 , 	58 , 	30 , 	28 , 	179 , 	49 , 	111 , 	240 , 	363 , 	284 , 	216 , 	169 , 	19 , 	109 , 	133 , 	66 , 	82 , 	101 , 	30 , 	26 , 	22 , 	8 , 	8 , 	23 , 	41 , 	784 , 	852 , 	612 , 	554 , 	189 , 	104 , 	48 , 	71 , 	55 , 	9 , 	38 , 	115 , 	9 , 	15 , 	14 , 	13 , 	56 , 	13 , 	59 , 	8 , 	77 , 	-   , 	-   , 	9 , 	17 ," 	6,158 ",,,,,,,,,,,,,
BF, 	20 , 	35 , 	15 , 	20 , 	114 , 	32 , 	84 , 	226 , 	305 , 	225 , 	184 , 	158 , 	105 , 	21 , 	85 , 	60 , 	80 , 	116 , 	18 , 	9 , 	13 , 	4 , 	2 , 	11 , 	34 , 	694 , 	697 , 	563 , 	467 , 	164 , 	85 , 	33 , 	47 , 	38 , 	13 , 	37 , 	132 , 	3 , 	7 , 	10 , 	14 , 	36 , 	11 , 	68 , 	7 , 	79 , 	-   , 	-   , 	5 , 	7 ," 	5,193 ",,,,,,,,,,,,,
HY, 	26 , 	53 , 	22 , 	26 , 	109 , 	37 , 	86 , 	218 , 	281 , 	125 , 	164 , 	144 , 	125 , 	83 , 	23 , 	93 , 	155 , 	200 , 	22 , 	12 , 	14 , 	7 , 	5 , 	11 , 	27 , 	494 , 	540 , 	363 , 	309 , 	101 , 	62 , 	33 , 	28 , 	29 , 	6 , 	16 , 	67 , 	6 , 	17 , 	7 , 	13 , 	24 , 	7 , 	27 , 	10 , 	120 , 	-   , 	-   , 	7 , 	17 ," 	4,374 ",,,,,,,,,,,,,
SH, 	19 , 	26 , 	10 , 	9 , 	78 , 	23 , 	46 , 	141 , 	172 , 	78 , 	73 , 	86 , 	64 , 	59 , 	72 , 	18 , 	64 , 	91 , 	11 , 	8 , 	13 , 	2 , 	1 , 	5 , 	15 , 	432 , 	410 , 	257 , 	260 , 	84 , 	48 , 	18 , 	17 , 	20 , 	4 , 	12 , 	36 , 	1 , 	7 , 	6 , 	8 , 	22 , 	6 , 	20 , 	8 , 	84 , 	-   , 	-   , 	2 , 	6 ," 	2,950 ",,,,,,,,,,,,,
UC, 	19 , 	36 , 	15 , 	19 , 	152 , 	35 , 	67 , 	206 , 	235 , 	116 , 	75 , 	110 , 	85 , 	83 , 	161 , 	66 , 	35 , 	244 , 	14 , 	12 , 	16 , 	2 , 	3 , 	8 , 	15 , 	918 , 	796 , 	389 , 	379 , 	108 , 	39 , 	12 , 	19 , 	29 , 	4 , 	12 , 	67 , 	2 , 	10 , 	4 , 	5 , 	25 , 	4 , 	30 , 	17 , 	93 , 	-   , 	-   , 	5 , 	10 ," 	4,807 ",,,,,,,,,,,,,
FM, 	25 , 	37 , 	22 , 	24 , 	163 , 	32 , 	77 , 	253 , 	275 , 	107 , 	93 , 	115 , 	102 , 	121 , 	196 , 	102 , 	273 , 	49 , 	16 , 	17 , 	10 , 	5 , 	7 , 	12 , 	12 ," 	1,338 "," 	1,085 ", 	419 , 	380 , 	118 , 	36 , 	18 , 	20 , 	26 , 	4 , 	21 , 	54 , 	4 , 	10 , 	6 , 	7 , 	34 , 	4 , 	24 , 	18 , 	98 , 	-   , 	-   , 	5 , 	8 ," 	5,879 ",,,,,,,,,,,,,
CN, 	19 , 	27 , 	19 , 	24 , 	100 , 	26 , 	140 , 	286 , 	329 , 	31 , 	38 , 	50 , 	28 , 	20 , 	24 , 	9 , 	15 , 	16 , 	28 , 	96 , 	215 , 	76 , 	37 , 	84 , 	21 , 	891 , 	840 , 	496 , 	465 , 	165 , 	88 , 	49 , 	49 , 	51 , 	22 , 	5 , 	11 , 	47 , 	138 , 	25 , 	23 , 	152 , 	30 , 	4 , 	33 , 	18 , 	-   , 	-   , 	92 , 	101 ," 	5,551 ",,,,,,,,,,,,,
PH, 	18 , 	21 , 	19 , 	22 , 	136 , 	20 , 	176 , 	367 , 	446 , 	22 , 	17 , 	48 , 	26 , 	8 , 	15 , 	6 , 	11 , 	17 , 	89 , 	30 , 	103 , 	44 , 	32 , 	112 , 	14 ," 	1,693 "," 	1,687 ", 	668 , 	650 , 	189 , 	83 , 	88 , 	47 , 	49 , 	14 , 	4 , 	6 , 	44 , 	74 , 	24 , 	31 , 	204 , 	24 , 	3 , 	47 , 	18 , 	-   , 	-   , 	29 , 	49 ," 	7,542 ",,,,,,,,,,,,,
WC, 	28 , 	31 , 	27 , 	24 , 	126 , 	20 , 	162 , 	310 , 	333 , 	30 , 	40 , 	49 , 	23 , 	15 , 	13 , 	12 , 	14 , 	14 , 	233 , 	114 , 	29 , 	61 , 	38 , 	160 , 	21 ," 	1,390 "," 	1,345 ", 	496 , 	480 , 	141 , 	69 , 	50 , 	42 , 	44 , 	15 , 	3 , 	6 , 	54 , 	130 , 	20 , 	20 , 	192 , 	27 , 	2 , 	40 , 	15 , 	-   , 	-   , 	48 , 	94 ," 	6,648 ",,,,,,,,,,,,,
LF, 	9 , 	9 , 	8 , 	7 , 	67 , 	10 , 	60 , 	159 , 	166 , 	6 , 	13 , 	28 , 	7 , 	4 , 	6 , 	2 , 	2 , 	5 , 	90 , 	50 , 	64 , 	17 , 	11 , 	67 , 	6 , 	896 , 	837 , 	269 , 	288 , 	72 , 	34 , 	20 , 	13 , 	11 , 	4 , 	1 , 	1 , 	11 , 	29 , 	6 , 	10 , 	117 , 	17 , 	1 , 	24 , 	5 , 	-   , 	-   , 	15 , 	13 ," 	3,566 ",,,,,,,,,,,,,
OR, 	10 , 	12 , 	9 , 	10 , 	52 , 	9 , 	41 , 	116 , 	131 , 	9 , 	17 , 	22 , 	7 , 	3 , 	4 , 	2 , 	3 , 	7 , 	33 , 	27 , 	43 , 	16 , 	20 , 	52 , 	5 , 	811 , 	685 , 	228 , 	254 , 	59 , 	33 , 	28 , 	11 , 	13 , 	2 , 	2 , 	1 , 	4 , 	10 , 	6 , 	8 , 	91 , 	13 , 	1 , 	16 , 	6 , 	-   , 	-   , 	9 , 	10 ," 	2,961 ",,,,,,,,,,,,,
RR, 	25 , 	27 , 	28 , 	14 , 	53 , 	10 , 	63 , 	193 , 	209 , 	26 , 	45 , 	40 , 	26 , 	7 , 	11 , 	6 , 	7 , 	12 , 	81 , 	106 , 	148 , 	64 , 	49 , 	24 , 	19 ," 	1,155 "," 	1,125 ", 	561 , 	638 , 	233 , 	102 , 	56 , 	36 , 	28 , 	4 , 	5 , 	12 , 	19 , 	33 , 	13 , 	13 , 	160 , 	25 , 	7 , 	17 , 	11 , 	-   , 	-   , 	16 , 	34 ," 	5,594 ",,,,,,,,,,,,,
OW, 	32 , 	38 , 	12 , 	14 , 	67 , 	29 , 	48 , 	71 , 	90 , 	22 , 	78 , 	85 , 	41 , 	34 , 	26 , 	12 , 	13 , 	8 , 	16 , 	13 , 	16 , 	6 , 	4 , 	23 , 	28 ," 	1,805 "," 	1,508 "," 	1,038 ", 	934 , 	399 , 	220 , 	59 , 	54 , 	37 , 	12 , 	11 , 	29 , 	7 , 	16 , 	15 , 	25 , 	120 , 	40 , 	10 , 	11 , 	16 , 	-   , 	-   , 	8 , 	16 ," 	7,216 ",,,,,,,,,,,,,
EM, 	536 ," 	1,062 ", 	718 , 	780 ," 	1,390 ", 	985 ," 	1,450 "," 	1,955 "," 	1,730 "," 	1,247 "," 	1,218 ", 	712 ," 	1,033 ", 	896 , 	648 , 	547 ," 	1,081 "," 	1,538 "," 	1,102 "," 	2,108 "," 	1,659 "," 	1,069 ", 	953 ," 	1,348 "," 	2,316 ", 	258 , 	141 , 	533 , 	735 ," 	1,281 "," 	2,010 "," 	1,322 "," 	1,673 "," 	1,460 ", 	908 , 	670 ," 	2,509 ", 	420 , 	664 , 	675 , 	648 , 	433 ," 	1,183 ", 	984 , 	154 , 	931 , 	-   , 	-   , 	156 , 	505 ," 	50,336 ",,,,,,,,,,,,,
MT, 	546 , 	938 , 	659 , 	664 ," 	1,032 ", 	814 ," 	1,239 "," 	1,583 "," 	1,231 "," 	1,135 "," 	1,050 ", 	641 , 	893 , 	782 , 	607 , 	458 , 	823 ," 	1,110 ", 	881 ," 	1,705 "," 	1,269 ", 	766 , 	646 ," 	1,077 "," 	1,743 ", 	138 , 	222 , 	181 , 	649 ," 	1,499 "," 	2,430 "," 	1,730 "," 	2,603 "," 	2,025 "," 	1,152 ", 	568 ," 	1,824 ", 	373 , 	581 , 	821 , 	823 , 	445 ," 	1,595 ", 	693 , 	104 , 	795 , 	-   , 	-   , 	141 , 	366 ," 	46,052 ",,,,,,,,,,,,,
PL, 	440 , 	655 , 	329 , 	301 , 	579 , 	381 , 	637 , 	801 , 	797 , 	592 , 	699 , 	474 , 	498 , 	440 , 	293 , 	223 , 	306 , 	330 , 	391 , 	518 , 	366 , 	213 , 	177 , 	413 , 	965 , 	742 , 	299 , 	152 , 	328 ," 	1,228 "," 	1,555 "," 	1,036 "," 	1,835 "," 	1,212 ", 	552 , 	218 , 	686 , 	171 , 	335 , 	415 , 	404 ," 	1,121 ", 	654 , 	238 , 	103 , 	257 , 	-   , 	-   , 	105 , 	236 ," 	25,696 ",,,,,,,,,,,,,
CC, 	355 , 	656 , 	399 , 	423 , 	608 , 	504 , 	822 , 	932 , 	783 , 	640 , 	762 , 	400 , 	478 , 	420 , 	300 , 	243 , 	348 , 	346 , 	412 , 	561 , 	409 , 	262 , 	224 , 	570 , 	952 , 	707 , 	629 , 	315 , 	110 , 	603 , 	940 , 	798 ," 	1,270 ", 	893 , 	532 , 	257 , 	656 , 	198 , 	312 , 	395 , 	384 , 	482 , 	688 , 	255 , 	51 , 	273 , 	-   , 	-   , 	86 , 	237 ," 	23,880 ",,,,,,,,,,,,,
16, 	171 , 	230 , 	122 , 	165 , 	306 , 	226 , 	390 , 	442 , 	332 , 	244 , 	323 , 	156 , 	164 , 	150 , 	90 , 	82 , 	91 , 	99 , 	133 , 	159 , 	112 , 	59 , 	52 , 	199 , 	405 ," 	1,297 "," 	1,628 "," 	1,469 ", 	675 , 	42 , 	191 , 	315 , 	558 , 	339 , 	172 , 	72 , 	209 , 	65 , 	138 , 	146 , 	150 , 	210 , 	279 , 	75 , 	22 , 	93 , 	-   , 	-   , 	37 , 	100 ," 	13,181 ",,,,,,,,,,,,,
24, 	175 , 	182 , 	61 , 	97 , 	216 , 	116 , 	200 , 	304 , 	275 , 	142 , 	206 , 	134 , 	97 , 	75 , 	58 , 	48 , 	35 , 	33 , 	76 , 	70 , 	61 , 	33 , 	34 , 	99 , 	221 ," 	1,702 "," 	2,053 "," 	1,864 ", 	990 , 	203 , 	49 , 	256 , 	434 , 	248 , 	121 , 	30 , 	79 , 	34 , 	102 , 	112 , 	125 , 	175 , 	232 , 	33 , 	22 , 	30 , 	-   , 	-   , 	24 , 	48 ," 	12,011 ",,,,,,,,,,,,,
GP, 	42 , 	67 , 	29 , 	34 , 	126 , 	37 , 	84 , 	157 , 	176 , 	51 , 	69 , 	66 , 	44 , 	28 , 	28 , 	13 , 	11 , 	13 , 	41 , 	46 , 	40 , 	15 , 	16 , 	52 , 	69 ," 	1,137 "," 	1,396 "," 	1,172 ", 	693 , 	311 , 	256 , 	26 , 	112 , 	63 , 	56 , 	13 , 	60 , 	18 , 	35 , 	37 , 	68 , 	118 , 	122 , 	21 , 	16 , 	15 , 	-   , 	-   , 	12 , 	34 ," 	7,147 ",,,,,,,,,,,,,
BP, 	56 , 	73 , 	23 , 	28 , 	93 , 	30 , 	63 , 	126 , 	155 , 	64 , 	69 , 	62 , 	55 , 	39 , 	24 , 	15 , 	16 , 	17 , 	42 , 	40 , 	35 , 	7 , 	9 , 	29 , 	60 ," 	1,343 "," 	1,744 "," 	2,164 "," 	1,074 ", 	503 , 	397 , 	108 , 	38 , 	75 , 	65 , 	19 , 	53 , 	13 , 	35 , 	54 , 	104 , 	135 , 	137 , 	20 , 	7 , 	13 , 	-   , 	-   , 	16 , 	37 ," 	9,381 ",,,,,,,,,,,,,
DC, 	47 , 	78 , 	31 , 	26 , 	83 , 	27 , 	66 , 	135 , 	192 , 	62 , 	68 , 	89 , 	54 , 	35 , 	33 , 	20 , 	30 , 	24 , 	51 , 	48 , 	45 , 	12 , 	14 , 	25 , 	45 ," 	1,363 "," 	1,730 "," 	1,421 ", 	854 , 	347 , 	276 , 	62 , 	86 , 	29 , 	37 , 	21 , 	83 , 	20 , 	38 , 	56 , 	118 , 	235 , 	219 , 	30 , 	15 , 	22 , 	-   , 	-   , 	15 , 	42 ," 	8,458 ",,,,,,,,,,,,,
CM, 	17 , 	27 , 	5 , 	7 , 	33 , 	11 , 	21 , 	69 , 	116 , 	11 , 	8 , 	13 , 	8 , 	10 , 	5 , 	4 , 	4 , 	4 , 	20 , 	11 , 	14 , 	5 , 	2 , 	4 , 	13 , 	889 ," 	1,005 ", 	632 , 	502 , 	164 , 	115 , 	51 , 	65 , 	33 , 	13 , 	3 , 	15 , 	3 , 	15 , 	22 , 	49 , 	149 , 	86 , 	4 , 	3 , 	2 , 	-   , 	-   , 	7 , 	16 ," 	4,287 ",,,,,,,,,,,,,
CV, 	6 , 	7 , 	10 , 	7 , 	47 , 	9 , 	24 , 	79 , 	113 , 	125 , 	47 , 	66 , 	42 , 	41 , 	17 , 	11 , 	13 , 	22 , 	6 , 	3 , 	4 , 	2 , 	2 , 	5 , 	14 , 	523 , 	563 , 	286 , 	274 , 	80 , 	34 , 	15 , 	22 , 	24 , 	4 , 	16 , 	93 , 	1 , 	1 , 	4 , 	7 , 	27 , 	8 , 	69 , 	9 , 	16 , 	-   , 	-   , 	1 , 	1 ," 	2,800 ",,,,,,,,,,,,,
ED, 	13 , 	29 , 	13 , 	17 , 	147 , 	29 , 	67 , 	221 , 	272 , 	197 , 	136 , 	187 , 	109 , 	134 , 	60 , 	41 , 	66 , 	53 , 	10 , 	6 , 	5 , 	2 , 	2 , 	12 , 	33 ," 	2,069 "," 	1,776 ", 	763 , 	709 , 	246 , 	97 , 	71 , 	55 , 	86 , 	15 , 	94 , 	55 , 	1 , 	4 , 	23 , 	14 , 	140 , 	17 , 	49 , 	74 , 	45 , 	-   , 	-   , 	2 , 	3 ," 	8,263 ",,,,,,,,,,,,,
NC, 	4 , 	6 , 	4 , 	5 , 	27 , 	5 , 	49 , 	115 , 	122 , 	8 , 	9 , 	12 , 	7 , 	4 , 	4 , 	1 , 	3 , 	4 , 	42 , 	38 , 	50 , 	10 , 	4 , 	21 , 	5 , 	326 , 	332 , 	191 , 	211 , 	75 , 	35 , 	17 , 	14 , 	19 , 	2 , 	1 , 	1 , 	8 , 	18 , 	7 , 	14 , 	58 , 	6 , 	1 , 	12 , 	6 , 	-   , 	-   , 	13 , 	18 ," 	1,947 ",,,,,,,,,,,,,
WP, 	17 , 	14 , 	8 , 	9 , 	67 , 	13 , 	137 , 	179 , 	234 , 	21 , 	27 , 	38 , 	14 , 	8 , 	15 , 	7 , 	10 , 	7 , 	132 , 	68 , 	132 , 	29 , 	15 , 	38 , 	17 , 	542 , 	504 , 	455 , 	404 , 	159 , 	113 , 	46 , 	48 , 	43 , 	16 , 	1 , 	4 , 	20 , 	22 , 	20 , 	27 , 	119 , 	18 , 	3 , 	17 , 	15 , 	-   , 	-   , 	17 , 	27 ," 	3,892 ",,,,,,,,,,,,,
SS, 	13 , 	26 , 	5 , 	11 , 	32 , 	9 , 	24 , 	64 , 	92 , 	14 , 	14 , 	30 , 	12 , 	10 , 	8 , 	5 , 	4 , 	4 , 	22 , 	24 , 	19 , 	6 , 	7 , 	14 , 	20 , 	640 , 	735 , 	458 , 	378 , 	141 , 	111 , 	41 , 	56 , 	52 , 	23 , 	5 , 	23 , 	8 , 	17 , 	15 , 	33 , 	67 , 	62 , 	9 , 	3 , 	4 , 	-   , 	-   , 	8 , 	22 ," 	3,401 ",,,,,,,,,,,,,
SB, 	21 , 	34 , 	14 , 	10 , 	37 , 	13 , 	30 , 	69 , 	83 , 	17 , 	23 , 	25 , 	12 , 	15 , 	11 , 	9 , 	4 , 	8 , 	23 , 	29 , 	19 , 	9 , 	8 , 	11 , 	27 , 	640 , 	748 , 	476 , 	368 , 	152 , 	131 , 	73 , 	113 , 	124 , 	46 , 	7 , 	12 , 	13 , 	25 , 	36 , 	15 , 	63 , 	51 , 	5 , 	4 , 	2 , 	-   , 	-   , 	9 , 	20 ," 	3,694 ",,,,,,,,,,,,,
SO, 	73 , 	144 , 	83 , 	102 , 	142 , 	66 , 	125 , 	114 , 	139 , 	48 , 	75 , 	44 , 	51 , 	35 , 	22 , 	22 , 	22 , 	33 , 	159 , 	208 , 	201 , 	123 , 	109 , 	161 , 	147 , 	427 , 	431 , 	807 , 	388 , 	178 , 	150 , 	105 , 	141 , 	206 , 	145 , 	24 , 	137 , 	63 , 	132 , 	57 , 	57 , 	62 , 	259 , 	36 , 	20 , 	16 , 	-   , 	-   , 	23 , 	112 ," 	6,424 ",,,,,,,,,,,,,
MB, 	25 , 	77 , 	33 , 	33 , 	147 , 	30 , 	61 , 	130 , 	137 , 	17 , 	28 , 	23 , 	13 , 	8 , 	8 , 	4 , 	3 , 	4 , 	29 , 	21 , 	26 , 	14 , 	12 , 	24 , 	42 ," 	1,101 "," 	1,345 ", 	665 , 	605 , 	243 , 	201 , 	119 , 	146 , 	208 , 	92 , 	7 , 	17 , 	6 , 	17 , 	60 , 	41 , 	269 , 	57 , 	6 , 	4 , 	1 , 	-   , 	-   , 	6 , 	13 ," 	6,179 ",,,,,,,,,,,,,
WD, 	6 , 	14 , 	7 , 	7 , 	62 , 	14 , 	23 , 	126 , 	137 , 	96 , 	63 , 	99 , 	62 , 	70 , 	32 , 	21 , 	31 , 	24 , 	4 , 	3 , 	2 , 	0 , 	1 , 	7 , 	11 , 	843 , 	742 , 	314 , 	303 , 	103 , 	39 , 	31 , 	26 , 	35 , 	4 , 	69 , 	54 , 	1 , 	2 , 	9 , 	5 , 	47 , 	7 , 	23 , 	29 , 	22 , 	-   , 	-   , 	1 , 	1 ," 	3,632 ",,,,,,,,,,,,,
OA, 	12 , 	35 , 	29 , 	33 , 	49 , 	22 , 	28 , 	39 , 	50 , 	16 , 	12 , 	36 , 	7 , 	5 , 	8 , 	7 , 	15 , 	17 , 	31 , 	45 , 	35 , 	21 , 	15 , 	15 , 	10 , 	165 , 	129 , 	83 , 	68 , 	24 , 	22 , 	15 , 	9 , 	14 , 	3 , 	6 , 	58 , 	11 , 	20 , 	2 , 	5 , 	22 , 	5 , 	27 , 	5 , 	13 , 	-   , 	-   , 	3 , 	18 ," 	1,319 ",,,,,,,,,,,,,
WS, 	17 , 	46 , 	25 , 	22 , 	184 , 	33 , 	63 , 	214 , 	191 , 	106 , 	77 , 	154 , 	77 , 	75 , 	107 , 	73 , 	88 , 	88 , 	16 , 	16 , 	13 , 	5 , 	6 , 	12 , 	21 , 	805 , 	761 , 	300 , 	293 , 	97 , 	31 , 	14 , 	17 , 	25 , 	3 , 	16 , 	42 , 	8 , 	15 , 	5 , 	2 , 	19 , 	2 , 	19 , 	14 , 	44 , 	-   , 	-   , 	6 , 	11 ," 	4,277 ",,,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
