Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Apr 02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,Exits,,,,,,,,,,
FV, 	119 , 	94 , 	41 , 	54 , 	206 , 	78 , 	73 , 	76 , 	138 , 	100 , 	19 , 	206 , 	142 , 	210 , 	166 , 	58 , 	72 , 	94 , 	43 , 	11 , 	27 , 	17 , 	19 , 	29 , 	74 , 	201 , 	188 , 	574 , 	249 , 	111 , 	165 , 	35 , 	49 , 	45 , 	20 , 	37 , 	89 , 	5 , 	35 ," 	3,971 ",,,CM line," 	15,412 "," 	1,643 "," 	5,581 "," 	2,117 "," 	1,247 "," 	1,958 "," 	27,957 "
CL, 	115 , 	149 , 	66 , 	67 , 	242 , 	93 , 	142 , 	81 , 	176 , 	109 , 	205 , 	9 , 	187 , 	187 , 	178 , 	91 , 	141 , 	257 , 	79 , 	72 , 	69 , 	43 , 	40 , 	40 , 	58 , 	217 , 	153 , 	452 , 	216 , 	90 , 	110 , 	56 , 	48 , 	68 , 	36 , 	88 , 	350 , 	29 , 	80 ," 	4,888 ",,,RM line," 	6,146 "," 	2,526 "," 	1,789 "," 	4,651 ", 	760 ," 	2,653 "," 	18,525 "
SL, 	64 , 	80 , 	12 , 	10 , 	108 , 	22 , 	43 , 	56 , 	67 , 	65 , 	140 , 	167 , 	9 , 	98 , 	96 , 	39 , 	43 , 	66 , 	11 , 	8 , 	8 , 	5 , 	3 , 	5 , 	10 , 	141 , 	124 , 	332 , 	96 , 	24 , 	62 , 	14 , 	21 , 	13 , 	14 , 	26 , 	51 , 	1 , 	17 ," 	2,166 ",,,WP line," 	5,441 ", 	949 ," 	1,169 ", 	798 ," 	2,838 "," 	1,057 "," 	12,253 "
BF, 	30 , 	31 , 	12 , 	10 , 	82 , 	32 , 	57 , 	60 , 	107 , 	89 , 	215 , 	221 , 	111 , 	13 , 	108 , 	91 , 	85 , 	128 , 	9 , 	9 , 	8 , 	3 , 	3 , 	5 , 	32 , 	101 , 	109 , 	266 , 	86 , 	24 , 	43 , 	16 , 	19 , 	30 , 	13 , 	52 , 	101 , 	2 , 	11 ," 	2,419 ",,,FT/ED line," 	7,494 "," 	2,618 "," 	1,820 "," 	2,947 "," 	1,017 "," 	9,013 "," 	24,910 "
HY, 	32 , 	30 , 	9 , 	13 , 	87 , 	29 , 	43 , 	37 , 	91 , 	36 , 	163 , 	170 , 	101 , 	123 , 	5 , 	99 , 	109 , 	137 , 	9 , 	7 , 	5 , 	4 , 	2 , 	8 , 	18 , 	77 , 	61 , 	168 , 	72 , 	28 , 	44 , 	8 , 	25 , 	15 , 	15 , 	15 , 	44 , 	3 , 	15 ," 	1,952 ",,,Entries," 	41,803 "," 	14,401 "," 	28,531 "," 	19,511 "," 	12,489 "," 	25,543 "," 	142,278 "
SH, 	15 , 	19 , 	3 , 	4 , 	63 , 	18 , 	10 , 	14 , 	48 , 	28 , 	89 , 	135 , 	27 , 	47 , 	111 , 	41 , 	41 , 	58 , 	4 , 	4 , 	4 , 	1 , 	-   , 	4 , 	10 , 	120 , 	62 , 	74 , 	23 , 	20 , 	43 , 	3 , 	6 , 	11 , 	9 , 	4 , 	15 , 	1 , 	8 ," 	1,194 ",,,,,,,,,,
UC, 	10 , 	28 , 	11 , 	7 , 	103 , 	19 , 	17 , 	29 , 	76 , 	44 , 	80 , 	116 , 	48 , 	90 , 	116 , 	68 , 	12 , 	107 , 	13 , 	3 , 	6 , 	4 , 	2 , 	4 , 	8 , 	100 , 	98 , 	221 , 	70 , 	12 , 	34 , 	9 , 	18 , 	19 , 	11 , 	7 , 	23 , 	4 , 	10 ," 	1,656 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,
FM, 	27 , 	66 , 	23 , 	26 , 	266 , 	32 , 	46 , 	45 , 	127 , 	55 , 	107 , 	262 , 	66 , 	121 , 	150 , 	92 , 	117 , 	31 , 	20 , 	18 , 	18 , 	4 , 	5 , 	12 , 	12 , 	208 , 	158 , 	461 , 	136 , 	26 , 	29 , 	12 , 	30 , 	33 , 	19 , 	13 , 	45 , 	4 , 	21 ," 	2,938 ",,,Dtwn SF," 	1,695 ",,,,,,
CN, 	12 , 	16 , 	6 , 	5 , 	62 , 	10 , 	43 , 	35 , 	80 , 	13 , 	32 , 	99 , 	13 , 	16 , 	10 , 	5 , 	13 , 	16 , 	14 , 	68 , 	227 , 	61 , 	35 , 	43 , 	6 , 	222 , 	137 , 	255 , 	124 , 	42 , 	75 , 	37 , 	30 , 	37 , 	53 , 	2 , 	13 , 	19 , 	140 ," 	2,126 ",,,OAK," 	11,498 ", 	780 ,,,,,
PH, 	10 , 	10 , 	8 , 	6 , 	49 , 	8 , 	22 , 	24 , 	55 , 	8 , 	12 , 	66 , 	9 , 	7 , 	9 , 	4 , 	3 , 	18 , 	76 , 	14 , 	75 , 	24 , 	12 , 	47 , 	3 , 	215 , 	130 , 	296 , 	108 , 	25 , 	26 , 	16 , 	15 , 	25 , 	26 , 	2 , 	5 , 	13 , 	42 ," 	1,520 ",,,CM line," 	32,211 "," 	3,015 "," 	5,581 ",,,,
WC, 	15 , 	14 , 	11 , 	8 , 	72 , 	14 , 	32 , 	28 , 	84 , 	10 , 	24 , 	63 , 	10 , 	4 , 	8 , 	5 , 	3 , 	14 , 	368 , 	79 , 	11 , 	45 , 	24 , 	74 , 	3 , 	211 , 	150 , 	359 , 	133 , 	16 , 	27 , 	19 , 	15 , 	26 , 	26 , 	3 , 	6 , 	35 , 	76 ," 	2,126 ",,,RM line," 	12,758 "," 	4,913 "," 	3,906 "," 	4,651 ",,,
LF, 	6 , 	7 , 	5 , 	4 , 	43 , 	7 , 	14 , 	19 , 	38 , 	8 , 	19 , 	43 , 	5 , 	3 , 	6 , 	1 , 	3 , 	4 , 	81 , 	29 , 	49 , 	5 , 	12 , 	38 , 	4 , 	149 , 	82 , 	210 , 	79 , 	13 , 	12 , 	14 , 	4 , 	9 , 	13 , 	2 , 	1 , 	7 , 	19 ," 	1,062 ",,,WP line," 	11,141 "," 	1,877 "," 	2,416 "," 	1,559 "," 	2,838 ",,
OR, 	8 , 	7 , 	7 , 	11 , 	48 , 	6 , 	14 , 	12 , 	29 , 	9 , 	19 , 	45 , 	4 , 	2 , 	2 , 	1 , 	1 , 	5 , 	37 , 	16 , 	24 , 	12 , 	3 , 	38 , 	2 , 	136 , 	94 , 	197 , 	67 , 	13 , 	13 , 	10 , 	7 , 	7 , 	15 , 	1 , 	1 , 	4 , 	13 , 	936 ,,,FT/ED line," 	15,711 "," 	5,263 "," 	3,778 "," 	5,600 "," 	2,075 "," 	9,013 "," 	142,278 "
RR, 	32 , 	22 , 	23 , 	34 , 	28 , 	7 , 	11 , 	26 , 	70 , 	22 , 	35 , 	46 , 	11 , 	11 , 	3 , 	3 , 	3 , 	7 , 	51 , 	29 , 	51 , 	28 , 	25 , 	5 , 	9 , 	255 , 	235 , 	488 , 	309 , 	63 , 	52 , 	16 , 	8 , 	19 , 	19 , 	1 , 	8 , 	5 , 	19 ," 	2,085 ",,,,,,,,,,
OW, 	37 , 	32 , 	7 , 	6 , 	51 , 	34 , 	40 , 	19 , 	51 , 	15 , 	77 , 	58 , 	17 , 	27 , 	17 , 	7 , 	7 , 	9 , 	8 , 	3 , 	2 , 	3 , 	3 , 	8 , 	3 , 	235 , 	222 , 	516 , 	189 , 	75 , 	77 , 	14 , 	18 , 	8 , 	6 , 	3 , 	11 , 	1 , 	13 ," 	1,922 ",,,,,,,,,,
EM, 	82 , 	270 , 	132 , 	185 , 	504 , 	159 , 	235 , 	191 , 	342 , 	152 , 	223 , 	281 , 	160 , 	123 , 	91 , 	73 , 	118 , 	241 , 	175 , 	247 , 	274 , 	183 , 	150 , 	301 , 	274 , 	41 , 	39 , 	175 , 	91 , 	364 , 	492 , 	236 , 	313 , 	202 , 	145 , 	101 , 	637 , 	72 , 	182 ," 	8,252 ",,,,,,,,,,
MT, 	161 , 	266 , 	152 , 	184 , 	407 , 	162 , 	251 , 	183 , 	303 , 	172 , 	236 , 	170 , 	159 , 	138 , 	78 , 	61 , 	131 , 	205 , 	127 , 	156 , 	196 , 	93 , 	98 , 	189 , 	221 , 	103 , 	35 , 	79 , 	68 , 	505 , 	671 , 	545 ," 	1,476 ", 	266 , 	219 , 	83 , 	259 , 	45 , 	105 ," 	8,955 ",,,,,,,,,,
PL, 	200 , 	494 , 	262 , 	329 ," 	1,071 ", 	306 , 	513 , 	339 , 	687 , 	374 , 	540 , 	531 , 	332 , 	259 , 	175 , 	124 , 	200 , 	428 , 	231 , 	345 , 	383 , 	228 , 	210 , 	510 , 	572 , 	190 , 	79 , 	129 , 	204 ," 	1,258 "," 	1,883 "," 	1,059 "," 	1,919 ", 	914 , 	661 , 	170 , 	667 , 	94 , 	271 ," 	19,141 ",,,,,,,,,,
CC, 	86 , 	167 , 	130 , 	230 , 	478 , 	196 , 	297 , 	191 , 	242 , 	163 , 	235 , 	210 , 	103 , 	95 , 	69 , 	49 , 	58 , 	142 , 	76 , 	103 , 	134 , 	86 , 	72 , 	239 , 	184 , 	84 , 	74 , 	218 , 	87 , 	743 , 	994 , 	396 , 	883 , 	338 , 	319 , 	69 , 	199 , 	37 , 	87 ," 	8,561 ",,,,,,,,,,
16, 	101 , 	98 , 	69 , 	172 , 	231 , 	170 , 	213 , 	95 , 	105 , 	88 , 	145 , 	88 , 	30 , 	39 , 	29 , 	18 , 	30 , 	49 , 	41 , 	35 , 	31 , 	23 , 	18 , 	143 , 	114 , 	270 , 	331 ," 	1,210 ", 	809 , 	35 , 	284 , 	205 , 	436 , 	222 , 	150 , 	11 , 	52 , 	14 , 	40 ," 	6,241 ",,,,,,,,,,
24, 	140 , 	101 , 	35 , 	55 , 	144 , 	79 , 	97 , 	74 , 	106 , 	61 , 	181 , 	120 , 	55 , 	37 , 	40 , 	40 , 	36 , 	36 , 	64 , 	32 , 	28 , 	13 , 	14 , 	77 , 	90 , 	346 , 	456 ," 	1,773 ", 	968 , 	278 , 	52 , 	204 , 	453 , 	227 , 	199 , 	12 , 	33 , 	8 , 	72 ," 	6,838 ",,,,,,,,,,
GP, 	17 , 	28 , 	7 , 	11 , 	74 , 	18 , 	26 , 	21 , 	49 , 	24 , 	34 , 	51 , 	20 , 	12 , 	10 , 	6 , 	9 , 	17 , 	22 , 	11 , 	15 , 	12 , 	11 , 	20 , 	12 , 	203 , 	261 ," 	1,242 ", 	317 , 	161 , 	186 , 	27 , 	84 , 	38 , 	62 , 	5 , 	20 , 	6 , 	29 ," 	3,179 ",,,,,,,,,,
BP, 	33 , 	46 , 	10 , 	10 , 	67 , 	19 , 	35 , 	25 , 	59 , 	32 , 	50 , 	55 , 	22 , 	17 , 	19 , 	14 , 	18 , 	29 , 	30 , 	15 , 	10 , 	5 , 	5 , 	12 , 	19 , 	286 , 	436 ," 	2,783 ", 	712 , 	413 , 	493 , 	85 , 	40 , 	58 , 	94 , 	4 , 	13 , 	7 , 	43 ," 	6,123 ",,,,,,,,,,
DC, 	27 , 	51 , 	17 , 	12 , 	92 , 	15 , 	26 , 	23 , 	75 , 	30 , 	45 , 	82 , 	23 , 	29 , 	17 , 	14 , 	14 , 	32 , 	34 , 	22 , 	25 , 	11 , 	7 , 	16 , 	17 , 	186 , 	251 , 	974 , 	317 , 	163 , 	214 , 	45 , 	75 , 	11 , 	43 , 	11 , 	47 , 	5 , 	30 ," 	3,126 ",,,,,,,,,,
CM, 	26 , 	38 , 	12 , 	11 , 	67 , 	14 , 	21 , 	29 , 	56 , 	11 , 	22 , 	34 , 	11 , 	12 , 	16 , 	9 , 	11 , 	10 , 	40 , 	29 , 	26 , 	11 , 	11 , 	17 , 	9 , 	150 , 	187 , 	650 , 	295 , 	112 , 	200 , 	63 , 	110 , 	49 , 	10 , 	4 , 	12 , 	9 , 	50 ," 	2,451 ",,,,,,,,,,
CV, 	4 , 	6 , 	4 , 	3 , 	33 , 	4 , 	6 , 	8 , 	16 , 	23 , 	36 , 	85 , 	29 , 	58 , 	17 , 	12 , 	10 , 	13 , 	4 , 	2 , 	4 , 	2 , 	0 , 	3 , 	3 , 	74 , 	68 , 	149 , 	58 , 	10 , 	12 , 	5 , 	5 , 	9 , 	10 , 	5 , 	65 , 	1 , 	1 , 	849 ,,,,,,,,,,
ED, 	11 , 	15 , 	10 , 	8 , 	86 , 	11 , 	22 , 	21 , 	53 , 	51 , 	100 , 	346 , 	54 , 	111 , 	49 , 	26 , 	27 , 	38 , 	9 , 	5 , 	4 , 	1 , 	0 , 	9 , 	14 , 	565 , 	218 , 	577 , 	176 , 	33 , 	41 , 	24 , 	17 , 	41 , 	13 , 	73 , 	19 , 	1 , 	3 ," 	2,878 ",,,,,,,,,,
NC, 	5 , 	4 , 	1 , 	2 , 	11 , 	3 , 	9 , 	8 , 	14 , 	1 , 	6 , 	26 , 	2 , 	3 , 	3 , 	1 , 	2 , 	4 , 	28 , 	13 , 	28 , 	6 , 	2 , 	8 , 	1 , 	65 , 	36 , 	82 , 	31 , 	7 , 	10 , 	4 , 	7 , 	8 , 	8 , 	0 , 	1 , 	4 , 	36 , 	483 ,,,,,,,,,,
WP, 	22 , 	30 , 	6 , 	4 , 	64 , 	12 , 	60 , 	31 , 	69 , 	13 , 	42 , 	82 , 	18 , 	13 , 	18 , 	12 , 	8 , 	26 , 	237 , 	59 , 	90 , 	15 , 	17 , 	24 , 	13 , 	145 , 	84 , 	270 , 	92 , 	33 , 	79 , 	28 , 	41 , 	44 , 	62 , 	1 , 	6 , 	43 , 	11 ," 	1,916 ",,,,,,,,,,
Entries," 	2,288 "," 	3,497 "," 	1,945 "," 	1,994 "," 	7,258 "," 	2,529 "," 	3,147 "," 	2,446 "," 	4,518 "," 	2,211 "," 	4,060 "," 	5,049 "," 	2,283 "," 	2,394 "," 	2,028 "," 	1,273 "," 	1,640 "," 	2,842 "," 	2,212 "," 	1,635 "," 	2,141 "," 	1,089 ", 	938 ," 	2,178 "," 	2,079 "," 	6,997 "," 	6,317 "," 	19,692 "," 	8,796 "," 	5,526 "," 	7,299 "," 	3,465 "," 	6,527 "," 	3,142 "," 	2,571 ", 	914 ," 	3,062 ", 	531 ," 	1,766 "," 	142,278 ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
