Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Apr 02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,Exits,,,,,,,,,,
FV, 	66 , 	49 , 	29 , 	31 , 	114 , 	66 , 	55 , 	39 , 	81 , 	88 , 	14 , 	137 , 	73 , 	168 , 	114 , 	45 , 	45 , 	55 , 	31 , 	10 , 	14 , 	9 , 	7 , 	18 , 	57 , 	138 , 	105 , 	384 , 	139 , 	92 , 	111 , 	24 , 	31 , 	29 , 	16 , 	23 , 	52 , 	4 , 	23 ," 	2,581 ",,,CM line," 	10,062 ", 	942 ," 	3,682 "," 	1,061 ", 	820 ," 	1,309 "," 	17,875 "
CL, 	71 , 	105 , 	80 , 	56 , 	153 , 	66 , 	95 , 	65 , 	137 , 	78 , 	142 , 	6 , 	111 , 	165 , 	140 , 	58 , 	94 , 	226 , 	60 , 	48 , 	49 , 	38 , 	28 , 	36 , 	48 , 	192 , 	137 , 	407 , 	192 , 	82 , 	88 , 	42 , 	34 , 	43 , 	34 , 	74 , 	378 , 	17 , 	75 ," 	3,951 ",,,RM line," 	3,410 "," 	1,460 "," 	1,142 "," 	2,617 ", 	379 ," 	1,750 "," 	10,758 "
SL, 	32 , 	47 , 	5 , 	12 , 	40 , 	18 , 	22 , 	24 , 	38 , 	44 , 	84 , 	114 , 	7 , 	71 , 	57 , 	22 , 	22 , 	37 , 	8 , 	4 , 	7 , 	3 , 	3 , 	4 , 	6 , 	83 , 	61 , 	177 , 	80 , 	21 , 	23 , 	10 , 	15 , 	10 , 	12 , 	22 , 	36 , 	3 , 	11 ," 	1,287 ",,,WP line," 	3,446 ", 	550 , 	818 , 	455 ," 	1,866 ", 	809 ," 	7,945 "
BF, 	21 , 	22 , 	9 , 	6 , 	40 , 	19 , 	32 , 	28 , 	74 , 	58 , 	160 , 	144 , 	53 , 	6 , 	71 , 	65 , 	64 , 	85 , 	10 , 	8 , 	5 , 	3 , 	3 , 	6 , 	17 , 	71 , 	61 , 	175 , 	58 , 	14 , 	28 , 	8 , 	13 , 	19 , 	10 , 	31 , 	59 , 	3 , 	7 ," 	1,564 ",,,FT/ED line," 	4,937 "," 	1,686 "," 	1,282 "," 	1,722 ", 	751 ," 	6,444 "," 	16,821 "
HY, 	18 , 	18 , 	7 , 	10 , 	37 , 	12 , 	19 , 	25 , 	59 , 	29 , 	111 , 	122 , 	56 , 	86 , 	8 , 	54 , 	66 , 	114 , 	8 , 	3 , 	7 , 	1 , 	1 , 	2 , 	13 , 	57 , 	36 , 	98 , 	34 , 	16 , 	23 , 	10 , 	9 , 	10 , 	8 , 	9 , 	36 , 	1 , 	12 ," 	1,237 ",,,Entries," 	26,388 "," 	8,826 "," 	18,432 "," 	10,878 "," 	7,951 "," 	17,169 "," 	89,644 "
SH, 	10 , 	14 , 	3 , 	3 , 	31 , 	13 , 	7 , 	6 , 	25 , 	22 , 	66 , 	101 , 	14 , 	35 , 	84 , 	30 , 	26 , 	44 , 	6 , 	2 , 	2 , 	1 , 	0 , 	3 , 	4 , 	76 , 	30 , 	51 , 	16 , 	16 , 	19 , 	4 , 	2 , 	11 , 	3 , 	4 , 	12 , 	1 , 	6 , 	801 ,,,,,,,,,,
UC, 	9 , 	20 , 	7 , 	5 , 	37 , 	11 , 	16 , 	15 , 	41 , 	30 , 	47 , 	99 , 	18 , 	73 , 	71 , 	51 , 	8 , 	76 , 	17 , 	3 , 	4 , 	2 , 	1 , 	3 , 	4 , 	66 , 	45 , 	138 , 	36 , 	11 , 	15 , 	9 , 	11 , 	12 , 	11 , 	6 , 	16 , 	2 , 	9 ," 	1,053 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,
FM, 	18 , 	31 , 	27 , 	16 , 	96 , 	22 , 	26 , 	22 , 	73 , 	59 , 	54 , 	220 , 	31 , 	84 , 	117 , 	68 , 	71 , 	17 , 	13 , 	12 , 	9 , 	8 , 	6 , 	9 , 	8 , 	128 , 	99 , 	253 , 	67 , 	21 , 	21 , 	17 , 	17 , 	21 , 	13 , 	10 , 	23 , 	4 , 	18 ," 	1,824 ",,,Dtwn SF," 	1,147 ",,,,,,
CN, 	15 , 	13 , 	8 , 	8 , 	31 , 	11 , 	20 , 	17 , 	43 , 	7 , 	26 , 	66 , 	8 , 	10 , 	11 , 	7 , 	9 , 	26 , 	19 , 	63 , 	178 , 	31 , 	21 , 	34 , 	3 , 	134 , 	72 , 	128 , 	66 , 	22 , 	50 , 	20 , 	24 , 	34 , 	37 , 	1 , 	5 , 	14 , 	126 ," 	1,420 ",,,OAK," 	7,107 ", 	467 ,,,,,
PH, 	5 , 	6 , 	6 , 	3 , 	12 , 	8 , 	14 , 	13 , 	23 , 	6 , 	8 , 	67 , 	2 , 	7 , 	2 , 	2 , 	4 , 	16 , 	59 , 	4 , 	38 , 	13 , 	10 , 	23 , 	3 , 	151 , 	76 , 	187 , 	67 , 	14 , 	16 , 	11 , 	7 , 	14 , 	26 , 	1 , 	3 , 	5 , 	24 , 	955 ,,,CM line," 	20,647 "," 	1,865 "," 	3,682 ",,,,
WC, 	10 , 	6 , 	6 , 	7 , 	26 , 	6 , 	16 , 	12 , 	39 , 	5 , 	10 , 	43 , 	5 , 	4 , 	7 , 	2 , 	3 , 	8 , 	259 , 	34 , 	4 , 	23 , 	13 , 	43 , 	1 , 	182 , 	76 , 	166 , 	77 , 	16 , 	20 , 	11 , 	6 , 	14 , 	23 , 	2 , 	4 , 	15 , 	51 ," 	1,256 ",,,RM line," 	7,053 "," 	2,838 "," 	2,203 "," 	2,617 ",,,
LF, 	3 , 	4 , 	4 , 	5 , 	20 , 	7 , 	12 , 	11 , 	19 , 	4 , 	9 , 	38 , 	3 , 	3 , 	2 , 	1 , 	2 , 	4 , 	52 , 	14 , 	35 , 	4 , 	8 , 	29 , 	1 , 	132 , 	53 , 	103 , 	51 , 	5 , 	7 , 	7 , 	3 , 	7 , 	9 , 	2 , 	1 , 	4 , 	9 , 	683 ,,,WP line," 	7,079 "," 	1,052 "," 	1,638 ", 	834 ," 	1,866 ",,
OR, 	4 , 	2 , 	2 , 	6 , 	17 , 	5 , 	8 , 	8 , 	14 , 	3 , 	8 , 	30 , 	2 , 	3 , 	2 , 	0 , 	1 , 	4 , 	24 , 	9 , 	13 , 	6 , 	2 , 	22 , 	1 , 	113 , 	45 , 	103 , 	44 , 	10 , 	11 , 	6 , 	5 , 	7 , 	7 , 	1 , 	1 , 	3 , 	6 , 	554 ,,,FT/ED line," 	10,170 "," 	3,310 "," 	2,590 "," 	3,472 "," 	1,560 "," 	6,444 "," 	89,644 "
RR, 	20 , 	16 , 	17 , 	23 , 	15 , 	8 , 	11 , 	21 , 	43 , 	15 , 	24 , 	52 , 	7 , 	13 , 	2 , 	2 , 	4 , 	9 , 	38 , 	20 , 	39 , 	24 , 	15 , 	4 , 	9 , 	227 , 	154 , 	302 , 	182 , 	43 , 	37 , 	12 , 	7 , 	19 , 	16 , 	1 , 	4 , 	4 , 	17 ," 	1,470 ",,,,,,,,,,
OW, 	25 , 	18 , 	4 , 	6 , 	37 , 	23 , 	25 , 	17 , 	27 , 	10 , 	49 , 	48 , 	7 , 	16 , 	9 , 	2 , 	2 , 	5 , 	4 , 	2 , 	0 , 	1 , 	2 , 	7 , 	3 , 	151 , 	111 , 	296 , 	74 , 	41 , 	40 , 	13 , 	17 , 	4 , 	4 , 	2 , 	8 , 	1 , 	9 ," 	1,114 ",,,,,,,,,,
EM, 	59 , 	160 , 	107 , 	150 , 	290 , 	89 , 	171 , 	101 , 	218 , 	124 , 	154 , 	249 , 	77 , 	94 , 	59 , 	43 , 	81 , 	161 , 	144 , 	193 , 	239 , 	149 , 	133 , 	249 , 	185 , 	42 , 	23 , 	102 , 	51 , 	222 , 	335 , 	161 , 	194 , 	139 , 	103 , 	83 , 	456 , 	63 , 	125 ," 	5,770 ",,,,,,,,,,
MT, 	94 , 	116 , 	68 , 	91 , 	198 , 	65 , 	145 , 	101 , 	208 , 	94 , 	120 , 	136 , 	72 , 	71 , 	35 , 	27 , 	56 , 	97 , 	65 , 	89 , 	106 , 	44 , 	38 , 	103 , 	90 , 	91 , 	25 , 	49 , 	47 , 	258 , 	345 , 	292 , 	873 , 	113 , 	121 , 	32 , 	122 , 	21 , 	66 ," 	4,787 ",,,,,,,,,,
PL, 	146 , 	288 , 	138 , 	195 , 	556 , 	182 , 	349 , 	224 , 	437 , 	243 , 	433 , 	405 , 	154 , 	176 , 	111 , 	74 , 	139 , 	259 , 	122 , 	206 , 	208 , 	108 , 	111 , 	307 , 	365 , 	108 , 	45 , 	134 , 	133 , 	906 ," 	1,293 ", 	681 ," 	1,265 ", 	551 , 	456 , 	116 , 	420 , 	55 , 	190 ," 	12,290 ",,,,,,,,,,
CC, 	55 , 	92 , 	66 , 	106 , 	230 , 	101 , 	163 , 	136 , 	175 , 	104 , 	125 , 	181 , 	55 , 	53 , 	31 , 	21 , 	29 , 	79 , 	45 , 	59 , 	79 , 	47 , 	41 , 	151 , 	89 , 	48 , 	41 , 	131 , 	78 , 	459 , 	627 , 	233 , 	569 , 	189 , 	202 , 	30 , 	119 , 	18 , 	60 ," 	5,117 ",,,,,,,,,,
16, 	48 , 	43 , 	25 , 	34 , 	108 , 	50 , 	84 , 	48 , 	59 , 	40 , 	85 , 	81 , 	15 , 	17 , 	19 , 	15 , 	10 , 	17 , 	27 , 	16 , 	19 , 	8 , 	7 , 	48 , 	44 , 	193 , 	180 , 	838 , 	472 , 	45 , 	186 , 	130 , 	255 , 	112 , 	104 , 	8 , 	29 , 	5 , 	30 ," 	3,549 ",,,,,,,,,,
24, 	74 , 	57 , 	18 , 	35 , 	75 , 	59 , 	59 , 	42 , 	69 , 	49 , 	115 , 	91 , 	23 , 	31 , 	15 , 	14 , 	16 , 	16 , 	51 , 	17 , 	23 , 	8 , 	10 , 	51 , 	46 , 	268 , 	278 ," 	1,215 ", 	661 , 	166 , 	56 , 	121 , 	317 , 	140 , 	148 , 	9 , 	35 , 	7 , 	50 ," 	4,531 ",,,,,,,,,,
GP, 	14 , 	20 , 	11 , 	13 , 	36 , 	11 , 	22 , 	8 , 	27 , 	15 , 	26 , 	43 , 	9 , 	12 , 	7 , 	5 , 	9 , 	13 , 	19 , 	10 , 	14 , 	8 , 	6 , 	17 , 	13 , 	152 , 	148 , 	818 , 	213 , 	110 , 	113 , 	22 , 	42 , 	27 , 	48 , 	3 , 	16 , 	3 , 	14 ," 	2,114 ",,,,,,,,,,
BP, 	26 , 	33 , 	8 , 	9 , 	26 , 	10 , 	20 , 	12 , 	43 , 	22 , 	31 , 	36 , 	12 , 	16 , 	12 , 	3 , 	10 , 	17 , 	21 , 	7 , 	7 , 	1 , 	4 , 	8 , 	21 , 	194 , 	251 ," 	1,887 ", 	460 , 	256 , 	316 , 	46 , 	37 , 	25 , 	83 , 	6 , 	17 , 	4 , 	36 ," 	4,027 ",,,,,,,,,,
DC, 	16 , 	21 , 	14 , 	8 , 	41 , 	8 , 	16 , 	13 , 	50 , 	18 , 	35 , 	69 , 	13 , 	17 , 	14 , 	10 , 	12 , 	18 , 	31 , 	16 , 	17 , 	7 , 	4 , 	13 , 	13 , 	137 , 	116 , 	561 , 	168 , 	113 , 	160 , 	29 , 	36 , 	10 , 	42 , 	7 , 	37 , 	5 , 	35 ," 	1,944 ",,,,,,,,,,
CM, 	19 , 	30 , 	6 , 	9 , 	41 , 	9 , 	19 , 	15 , 	46 , 	6 , 	17 , 	32 , 	5 , 	8 , 	10 , 	5 , 	6 , 	14 , 	27 , 	17 , 	17 , 	7 , 	9 , 	15 , 	5 , 	111 , 	107 , 	462 , 	178 , 	77 , 	146 , 	46 , 	80 , 	33 , 	10 , 	4 , 	14 , 	10 , 	42 ," 	1,710 ",,,,,,,,,,
CV, 	3 , 	5 , 	2 , 	2 , 	12 , 	7 , 	3 , 	5 , 	8 , 	19 , 	22 , 	71 , 	21 , 	39 , 	15 , 	4 , 	8 , 	8 , 	-   , 	1 , 	1 , 	1 , 	0 , 	1 , 	2 , 	72 , 	36 , 	102 , 	35 , 	6 , 	9 , 	4 , 	4 , 	8 , 	5 , 	4 , 	39 , 	-   , 	2 , 	580 ,,,,,,,,,,
ED, 	9 , 	10 , 	5 , 	5 , 	33 , 	5 , 	12 , 	4 , 	21 , 	21 , 	46 , 	366 , 	29 , 	68 , 	28 , 	15 , 	18 , 	28 , 	6 , 	4 , 	2 , 	1 , 	2 , 	4 , 	8 , 	410 , 	136 , 	361 , 	99 , 	24 , 	23 , 	15 , 	17 , 	37 , 	17 , 	46 , 	10 , 	1 , 	2 ," 	1,944 ",,,,,,,,,,
NC, 	3 , 	2 , 	1 , 	1 , 	3 , 	1 , 	5 , 	5 , 	10 , 	2 , 	4 , 	17 , 	1 , 	2 , 	2 , 	0 , 	2 , 	4 , 	17 , 	3 , 	14 , 	3 , 	4 , 	8 , 	-   , 	54 , 	25 , 	52 , 	17 , 	6 , 	6 , 	6 , 	1 , 	2 , 	7 , 	0 , 	0 , 	2 , 	17 , 	307 ,,,,,,,,,,
WP, 	23 , 	18 , 	4 , 	4 , 	23 , 	9 , 	43 , 	21 , 	51 , 	4 , 	31 , 	71 , 	8 , 	11 , 	10 , 	12 , 	12 , 	21 , 	141 , 	27 , 	59 , 	7 , 	10 , 	20 , 	7 , 	110 , 	62 , 	176 , 	62 , 	33 , 	51 , 	19 , 	32 , 	34 , 	41 , 	2 , 	5 , 	24 , 	7 ," 	1,301 ",,,,,,,,,,
Entries," 	1,472 "," 	1,956 "," 	1,156 "," 	1,148 "," 	3,677 "," 	1,468 "," 	1,892 "," 	1,444 "," 	2,777 "," 	1,471 "," 	2,667 "," 	4,087 "," 	1,143 "," 	1,647 "," 	1,295 ", 	769 ," 	1,015 "," 	1,875 "," 	1,471 "," 	1,005 "," 	1,357 ", 	638 , 	554 ," 	1,383 "," 	1,243 "," 	5,066 "," 	3,659 "," 	12,435 "," 	5,228 "," 	3,657 "," 	4,728 "," 	2,181 "," 	4,133 "," 	1,879 "," 	1,854 ", 	591 ," 	2,080 ", 	327 ," 	1,216 "," 	89,644 ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
