Exit stations,Entry stations->,,SATURDAY,,,Jan 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,Exits,,,,,,,,,,,
FV, 	64 , 	93 , 	46 , 	56 , 	171 , 	110 , 	124 , 	86 , 	104 , 	74 , 	19 , 	179 , 	141 , 	232 , 	164 , 	69 , 	50 , 	92 , 	36 , 	13 , 	27 , 	18 , 	17 , 	35 , 	103 , 	341 , 	261 , 	707 , 	380 , 	184 , 	170 , 	35 , 	63 , 	48 , 	9 , 	43 , 	77 , 	3 , 	51 , 	10 , 	16 , 	36 , 	18 , 	38 ," 	4,607 ",,,OAK," 	8,061 "," 	1,047 "," 	2,399 "," 	2,590 "," 	1,165 "," 	2,805 ", 	454 ," 	18,519 "
CL, 	52 , 	141 , 	43 , 	41 , 	127 , 	75 , 	115 , 	104 , 	150 , 	85 , 	182 , 	13 , 	135 , 	208 , 	153 , 	75 , 	79 , 	205 , 	93 , 	78 , 	68 , 	47 , 	48 , 	27 , 	76 , 	193 , 	142 , 	423 , 	181 , 	70 , 	79 , 	29 , 	43 , 	72 , 	17 , 	117 , 	453 , 	42 , 	133 , 	10 , 	20 , 	36 , 	31 , 	131 ," 	4,634 ",,,CM line," 	15,779 "," 	2,421 "," 	5,732 "," 	2,109 "," 	1,332 "," 	1,911 "," 	2,295 "," 	31,579 "
SL, 	16 , 	36 , 	18 , 	18 , 	96 , 	29 , 	54 , 	63 , 	96 , 	143 , 	148 , 	139 , 	6 , 	111 , 	98 , 	47 , 	43 , 	48 , 	17 , 	10 , 	14 , 	6 , 	5 , 	16 , 	35 , 	202 , 	130 , 	432 , 	147 , 	50 , 	46 , 	22 , 	24 , 	20 , 	4 , 	32 , 	33 , 	4 , 	18 , 	3 , 	9 , 	27 , 	11 , 	33 ," 	2,553 ",,,RM line," 	6,983 "," 	2,676 "," 	2,079 "," 	4,301 ", 	949 ," 	2,433 ", 	799 ," 	20,219 "
BF, 	24 , 	41 , 	13 , 	14 , 	96 , 	44 , 	73 , 	66 , 	112 , 	138 , 	247 , 	216 , 	102 , 	11 , 	143 , 	74 , 	87 , 	110 , 	15 , 	7 , 	7 , 	4 , 	3 , 	9 , 	31 , 	192 , 	132 , 	442 , 	118 , 	51 , 	50 , 	13 , 	33 , 	27 , 	13 , 	53 , 	111 , 	3 , 	27 , 	6 , 	6 , 	18 , 	9 , 	109 ," 	3,095 ",,,WP line," 	7,143 "," 	1,277 "," 	1,350 ", 	983 ," 	3,286 "," 	1,272 ", 	812 ," 	16,122 "
HY, 	20 , 	35 , 	9 , 	16 , 	70 , 	28 , 	50 , 	61 , 	73 , 	50 , 	168 , 	164 , 	98 , 	175 , 	4 , 	85 , 	104 , 	133 , 	12 , 	5 , 	12 , 	4 , 	2 , 	11 , 	25 , 	127 , 	73 , 	258 , 	86 , 	29 , 	30 , 	12 , 	20 , 	21 , 	7 , 	20 , 	42 , 	3 , 	22 , 	3 , 	11 , 	21 , 	10 , 	32 ," 	2,236 ",,,FT/ED line," 	9,394 "," 	2,881 "," 	1,950 "," 	2,337 "," 	1,243 "," 	8,817 ", 	575 ," 	27,197 "
SH, 	10 , 	18 , 	5 , 	6 , 	46 , 	10 , 	18 , 	23 , 	36 , 	29 , 	66 , 	78 , 	48 , 	85 , 	74 , 	8 , 	41 , 	81 , 	8 , 	3 , 	5 , 	1 , 	1 , 	3 , 	12 , 	87 , 	53 , 	174 , 	62 , 	32 , 	27 , 	8 , 	14 , 	14 , 	6 , 	19 , 	25 , 	3 , 	12 , 	5 , 	6 , 	15 , 	6 , 	15 ," 	1,292 ",,,SFIA," 	4,104 ", 	403 ," 	2,129 ", 	560 , 	682 , 	482 , 	974 ," 	9,334 "
UC, 	9 , 	21 , 	15 , 	12 , 	71 , 	16 , 	27 , 	26 , 	41 , 	47 , 	52 , 	80 , 	47 , 	100 , 	105 , 	41 , 	11 , 	98 , 	11 , 	5 , 	6 , 	2 , 	3 , 	9 , 	6 , 	138 , 	98 , 	289 , 	78 , 	31 , 	17 , 	12 , 	15 , 	19 , 	5 , 	18 , 	23 , 	3 , 	13 , 	3 , 	6 , 	19 , 	4 , 	19 ," 	1,666 ",,,Entries," 	53,890 "," 	19,257 "," 	32,144 "," 	20,142 "," 	16,064 "," 	27,296 "," 	10,751 "," 	179,542 "
FM, 	17 , 	42 , 	29 , 	23 , 	169 , 	32 , 	49 , 	51 , 	79 , 	65 , 	90 , 	196 , 	47 , 	118 , 	140 , 	86 , 	117 , 	23 , 	26 , 	14 , 	15 , 	8 , 	5 , 	22 , 	21 , 	338 , 	177 , 	510 , 	176 , 	59 , 	35 , 	16 , 	26 , 	33 , 	6 , 	20 , 	63 , 	5 , 	27 , 	4 , 	7 , 	42 , 	7 , 	21 ," 	3,050 ",,,,,,,,,,,
CN, 	17 , 	25 , 	14 , 	12 , 	62 , 	22 , 	60 , 	44 , 	75 , 	14 , 	35 , 	89 , 	17 , 	18 , 	16 , 	8 , 	12 , 	24 , 	11 , 	85 , 	219 , 	71 , 	31 , 	57 , 	10 , 	205 , 	130 , 	318 , 	132 , 	38 , 	54 , 	20 , 	25 , 	35 , 	14 , 	7 , 	14 , 	29 , 	224 , 	10 , 	17 , 	70 , 	23 , 	6 ," 	2,411 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	8 , 	13 , 	6 , 	10 , 	75 , 	15 , 	33 , 	38 , 	51 , 	7 , 	16 , 	67 , 	8 , 	6 , 	8 , 	3 , 	4 , 	19 , 	81 , 	12 , 	113 , 	21 , 	17 , 	43 , 	8 , 	287 , 	160 , 	331 , 	161 , 	51 , 	36 , 	16 , 	12 , 	22 , 	5 , 	3 , 	3 , 	11 , 	68 , 	8 , 	7 , 	97 , 	13 , 	3 ," 	1,971 ",,,Dtwn SF," 	2,426 ",,,,,,,
WC, 	10 , 	25 , 	15 , 	21 , 	90 , 	17 , 	51 , 	55 , 	70 , 	13 , 	30 , 	73 , 	12 , 	12 , 	11 , 	6 , 	7 , 	12 , 	264 , 	122 , 	16 , 	58 , 	26 , 	87 , 	12 , 	396 , 	224 , 	466 , 	256 , 	74 , 	42 , 	17 , 	15 , 	28 , 	10 , 	3 , 	8 , 	30 , 	129 , 	8 , 	5 , 	103 , 	20 , 	3 ," 	2,945 ",,,OAK," 	16,614 "," 	1,047 ",,,,,,
LF, 	6 , 	7 , 	12 , 	9 , 	53 , 	10 , 	22 , 	26 , 	25 , 	5 , 	17 , 	39 , 	5 , 	3 , 	5 , 	2 , 	4 , 	8 , 	84 , 	33 , 	54 , 	9 , 	11 , 	60 , 	3 , 	217 , 	127 , 	256 , 	130 , 	35 , 	22 , 	9 , 	5 , 	9 , 	1 , 	2 , 	2 , 	4 , 	25 , 	3 , 	3 , 	57 , 	9 , 	1 ," 	1,424 ",,,CM line," 	32,286 "," 	4,820 "," 	5,732 ",,,,,
OR, 	5 , 	4 , 	8 , 	5 , 	41 , 	5 , 	16 , 	19 , 	24 , 	6 , 	14 , 	42 , 	4 , 	5 , 	2 , 	1 , 	2 , 	5 , 	38 , 	18 , 	28 , 	10 , 	5 , 	43 , 	3 , 	161 , 	102 , 	198 , 	94 , 	25 , 	23 , 	8 , 	4 , 	7 , 	2 , 	-   , 	2 , 	3 , 	14 , 	3 , 	2 , 	45 , 	4 , 	0 ," 	1,047 ",,,RM line," 	14,244 "," 	5,266 "," 	4,188 "," 	4,301 ",,,,
RR, 	15 , 	21 , 	37 , 	23 , 	47 , 	16 , 	48 , 	90 , 	79 , 	19 , 	47 , 	41 , 	16 , 	12 , 	10 , 	4 , 	8 , 	19 , 	55 , 	47 , 	86 , 	66 , 	48 , 	20 , 	27 , 	392 , 	264 , 	530 , 	353 , 	192 , 	113 , 	33 , 	16 , 	18 , 	4 , 	5 , 	5 , 	8 , 	32 , 	3 , 	4 , 	112 , 	20 , 	3 ," 	3,000 ",,,WP line," 	14,550 "," 	2,441 "," 	2,682 "," 	1,932 "," 	3,286 ",,,
OW, 	19 , 	36 , 	11 , 	17 , 	64 , 	37 , 	53 , 	44 , 	81 , 	20 , 	91 , 	70 , 	34 , 	34 , 	19 , 	11 , 	8 , 	10 , 	11 , 	8 , 	9 , 	2 , 	2 , 	20 , 	15 , 	514 , 	398 , 	922 , 	368 , 	218 , 	150 , 	29 , 	41 , 	18 , 	9 , 	10 , 	18 , 	1 , 	22 , 	4 , 	10 , 	50 , 	14 , 	8 ," 	3,524 ",,,FT/ED line," 	18,970 "," 	5,686 "," 	3,861 "," 	4,770 "," 	2,515 "," 	8,817 ",,
EM, 	118 , 	320 , 	198 , 	311 , 	677 , 	285 , 	428 , 	387 , 	391 , 	325 , 	375 , 	225 , 	225 , 	197 , 	132 , 	87 , 	156 , 	348 , 	222 , 	308 , 	451 , 	249 , 	180 , 	466 , 	614 , 	63 , 	41 , 	314 , 	174 , 	544 , 	658 , 	367 , 	508 , 	322 , 	109 , 	153 , 	524 , 	101 , 	203 , 	89 , 	102 , 	355 , 	265 , 	186 ," 	12,745 ",,,SFIA," 	8,947 ", 	856 ," 	4,424 "," 	1,359 "," 	1,494 "," 	1,057 ", 	974 ," 	179,542 "
MT, 	103 , 	273 , 	143 , 	202 , 	404 , 	200 , 	328 , 	296 , 	357 , 	284 , 	320 , 	171 , 	164 , 	177 , 	86 , 	71 , 	108 , 	201 , 	146 , 	189 , 	232 , 	127 , 	113 , 	281 , 	485 , 	34 , 	42 , 	69 , 	115 , 	506 , 	621 , 	440 ," 	1,127 ", 	390 , 	130 , 	101 , 	224 , 	68 , 	130 , 	104 , 	90 , 	241 , 	203 , 	97 ," 	10,186 ",,,,,,,,,,,
PL, 	231 , 	605 , 	266 , 	351 , 	868 , 	337 , 	574 , 	496 , 	581 , 	487 , 	640 , 	406 , 	376 , 	399 , 	238 , 	158 , 	252 , 	457 , 	283 , 	338 , 	450 , 	258 , 	194 , 	514 , 	883 , 	404 , 	70 , 	137 , 	256 ," 	1,615 "," 	1,736 "," 	1,055 "," 	1,947 "," 	1,226 ", 	355 , 	212 , 	695 , 	140 , 	375 , 	295 , 	298 ," 	1,092 ", 	629 , 	230 ," 	23,406 ",,,,,,,,,,,
CC, 	91 , 	257 , 	148 , 	212 , 	427 , 	236 , 	386 , 	345 , 	286 , 	224 , 	357 , 	163 , 	132 , 	126 , 	87 , 	70 , 	82 , 	236 , 	140 , 	186 , 	262 , 	144 , 	109 , 	325 , 	400 , 	297 , 	95 , 	259 , 	59 , 	584 , 	739 , 	360 , 	596 , 	412 , 	164 , 	91 , 	360 , 	61 , 	168 , 	137 , 	168 , 	412 , 	365 , 	122 ," 	10,871 ",,,,,,,,,,,
16, 	56 , 	98 , 	58 , 	126 , 	292 , 	210 , 	269 , 	253 , 	172 , 	144 , 	176 , 	81 , 	44 , 	52 , 	34 , 	31 , 	27 , 	61 , 	47 , 	47 , 	65 , 	41 , 	29 , 	202 , 	230 , 	539 , 	398 ," 	1,599 ", 	585 , 	40 , 	300 , 	335 , 	522 , 	250 , 	89 , 	25 , 	76 , 	15 , 	52 , 	69 , 	86 , 	186 , 	199 , 	24 ," 	8,226 ",,,,,,,,,,,
24, 	75 , 	104 , 	44 , 	98 , 	180 , 	133 , 	193 , 	165 , 	118 , 	86 , 	179 , 	85 , 	42 , 	47 , 	33 , 	21 , 	16 , 	35 , 	51 , 	35 , 	42 , 	23 , 	22 , 	121 , 	164 , 	551 , 	478 ," 	1,917 ", 	789 , 	256 , 	35 , 	253 , 	471 , 	239 , 	114 , 	18 , 	57 , 	18 , 	57 , 	81 , 	128 , 	175 , 	165 , 	15 ," 	7,925 ",,,,,,,,,,,
GP, 	20 , 	35 , 	17 , 	25 , 	84 , 	28 , 	39 , 	46 , 	54 , 	24 , 	35 , 	28 , 	18 , 	12 , 	13 , 	6 , 	12 , 	17 , 	20 , 	16 , 	19 , 	10 , 	9 , 	34 , 	31 , 	299 , 	288 ," 	1,176 ", 	330 , 	305 , 	244 , 	21 , 	72 , 	54 , 	38 , 	8 , 	21 , 	6 , 	24 , 	18 , 	61 , 	92 , 	67 , 	10 ," 	3,779 ",,,,,,,,,,,
BP, 	24 , 	48 , 	13 , 	23 , 	56 , 	19 , 	38 , 	43 , 	64 , 	38 , 	57 , 	43 , 	26 , 	32 , 	19 , 	16 , 	14 , 	28 , 	15 , 	13 , 	16 , 	6 , 	4 , 	19 , 	46 , 	420 , 	484 ," 	2,304 ", 	530 , 	414 , 	407 , 	77 , 	42 , 	74 , 	69 , 	6 , 	20 , 	6 , 	32 , 	40 , 	126 , 	87 , 	82 , 	10 ," 	5,941 ",,,,,,,,,,,
DC, 	17 , 	49 , 	14 , 	18 , 	74 , 	22 , 	36 , 	30 , 	48 , 	26 , 	43 , 	60 , 	18 , 	30 , 	20 , 	15 , 	21 , 	27 , 	27 , 	20 , 	22 , 	10 , 	8 , 	20 , 	25 , 	310 , 	313 ," 	1,362 ", 	370 , 	232 , 	256 , 	59 , 	92 , 	17 , 	32 , 	13 , 	37 , 	12 , 	38 , 	39 , 	113 , 	172 , 	100 , 	13 ," 	4,271 ",,,,,,,,,,,
CM, 	7 , 	21 , 	6 , 	5 , 	10 , 	7 , 	7 , 	10 , 	17 , 	3 , 	10 , 	15 , 	6 , 	11 , 	6 , 	3 , 	3 , 	4 , 	14 , 	7 , 	11 , 	3 , 	3 , 	5 , 	7 , 	109 , 	87 , 	405 , 	140 , 	81 , 	92 , 	40 , 	72 , 	35 , 	10 , 	2 , 	7 , 	3 , 	19 , 	10 , 	65 , 	90 , 	49 , 	3 ," 	1,513 ",,,,,,,,,,,
CV, 	5 , 	5 , 	5 , 	5 , 	19 , 	8 , 	12 , 	13 , 	16 , 	56 , 	45 , 	108 , 	34 , 	63 , 	22 , 	16 , 	15 , 	18 , 	6 , 	2 , 	4 , 	1 , 	0 , 	6 , 	7 , 	147 , 	88 , 	235 , 	85 , 	24 , 	20 , 	6 , 	8 , 	14 , 	4 , 	4 , 	53 , 	1 , 	4 , 	3 , 	3 , 	18 , 	4 , 	81 ," 	1,291 ",,,,,,,,,,,
ED, 	8 , 	14 , 	8 , 	8 , 	51 , 	16 , 	21 , 	27 , 	27 , 	66 , 	80 , 	436 , 	33 , 	105 , 	36 , 	22 , 	34 , 	69 , 	17 , 	4 , 	5 , 	2 , 	1 , 	6 , 	20 , 	587 , 	205 , 	688 , 	222 , 	82 , 	44 , 	23 , 	23 , 	36 , 	6 , 	66 , 	32 , 	1 , 	10 , 	8 , 	8 , 	88 , 	15 , 	24 ," 	3,277 ",,,,,,,,,,,
NC, 	2 , 	2 , 	2 , 	2 , 	23 , 	5 , 	11 , 	14 , 	19 , 	5 , 	5 , 	39 , 	4 , 	2 , 	3 , 	2 , 	3 , 	7 , 	30 , 	12 , 	27 , 	7 , 	3 , 	10 , 	2 , 	106 , 	58 , 	156 , 	44 , 	18 , 	18 , 	3 , 	8 , 	10 , 	3 , 	2 , 	1 , 	3 , 	30 , 	2 , 	4 , 	25 , 	7 , 	3 , 	735 ,,,,,,,,,,,
WP, 	27 , 	46 , 	13 , 	14 , 	51 , 	20 , 	95 , 	51 , 	88 , 	13 , 	61 , 	128 , 	20 , 	30 , 	26 , 	15 , 	14 , 	24 , 	227 , 	76 , 	123 , 	26 , 	14 , 	36 , 	29 , 	215 , 	124 , 	411 , 	143 , 	63 , 	59 , 	30 , 	44 , 	38 , 	25 , 	4 , 	12 , 	32 , 	14 , 	16 , 	23 , 	76 , 	19 , 	6 ," 	2,614 ",,,,,,,,,,,
SS, 	4 , 	13 , 	3 , 	2 , 	11 , 	5 , 	6 , 	6 , 	14 , 	4 , 	8 , 	11 , 	4 , 	6 , 	4 , 	5 , 	5 , 	4 , 	8 , 	9 , 	9 , 	4 , 	3 , 	4 , 	6 , 	90 , 	75 , 	315 , 	104 , 	65 , 	73 , 	21 , 	44 , 	37 , 	9 , 	3 , 	5 , 	2 , 	13 , 	10 , 	40 , 	34 , 	17 , 	3 ," 	1,115 ",,,,,,,,,,,
SB, 	10 , 	17 , 	5 , 	4 , 	18 , 	4 , 	10 , 	12 , 	20 , 	6 , 	18 , 	18 , 	8 , 	11 , 	7 , 	5 , 	7 , 	7 , 	18 , 	9 , 	5 , 	3 , 	2 , 	4 , 	11 , 	107 , 	71 , 	327 , 	157 , 	103 , 	135 , 	59 , 	119 , 	118 , 	70 , 	1 , 	10 , 	4 , 	22 , 	35 , 	6 , 	49 , 	42 , 	2 ," 	1,671 ",,,,,,,,,,,
SO, 	20 , 	45 , 	38 , 	46 , 	117 , 	31 , 	51 , 	44 , 	47 , 	15 , 	30 , 	36 , 	21 , 	12 , 	14 , 	10 , 	13 , 	24 , 	52 , 	69 , 	78 , 	52 , 	39 , 	69 , 	45 , 	224 , 	183 , 	820 , 	295 , 	138 , 	130 , 	72 , 	83 , 	129 , 	77 , 	13 , 	55 , 	24 , 	60 , 	37 , 	42 , 	32 , 	244 , 	20 ," 	3,689 ",,,,,,,,,,,
MB, 	9 , 	23 , 	16 , 	22 , 	83 , 	18 , 	23 , 	28 , 	33 , 	6 , 	21 , 	33 , 	9 , 	10 , 	8 , 	6 , 	5 , 	5 , 	19 , 	18 , 	17 , 	14 , 	6 , 	25 , 	17 , 	261 , 	178 , 	616 , 	282 , 	172 , 	147 , 	71 , 	101 , 	112 , 	47 , 	2 , 	10 , 	5 , 	21 , 	18 , 	38 , 	309 , 	23 , 	6 ," 	2,890 ",,,,,,,,,,,
WD, 	2 , 	10 , 	7 , 	6 , 	25 , 	6 , 	8 , 	8 , 	14 , 	30 , 	38 , 	133 , 	37 , 	123 , 	40 , 	17 , 	24 , 	21 , 	7 , 	3 , 	3 , 	2 , 	0 , 	3 , 	7 , 	190 , 	103 , 	245 , 	96 , 	29 , 	17 , 	10 , 	10 , 	15 , 	5 , 	85 , 	26 , 	2 , 	7 , 	3 , 	4 , 	29 , 	5 , 	12 ," 	1,464 ",,,,,,,,,,,
Entries," 	1,794 "," 	3,743 "," 	2,223 "," 	2,386 "," 	6,988 "," 	3,063 "," 	4,277 "," 	3,920 "," 	4,427 "," 	2,873 "," 	4,644 "," 	4,765 "," 	2,516 "," 	3,174 "," 	2,191 "," 	1,297 "," 	1,661 "," 	2,977 "," 	2,445 "," 	2,061 "," 	2,847 "," 	1,476 "," 	1,093 "," 	2,964 "," 	3,828 "," 	11,518 "," 	7,951 "," 	24,885 "," 	10,169 "," 	8,013 "," 	7,827 "," 	3,939 "," 	6,640 "," 	4,251 "," 	1,560 "," 	1,292 "," 	3,322 ", 	734 ," 	2,471 "," 	1,167 "," 	1,636 "," 	5,055 "," 	2,933 "," 	1,401 "," 	182,395 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
