Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Jan 08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,
SL, 	19 , 	31 , 	13 , 	13 , 	100 , 	21 , 	45 , 	46 , 	97 , 	92 , 	158 , 	78 , 	7 , 	88 , 	72 , 	31 , 	33 , 	51 , 	14 , 	8 , 	11 , 	6 , 	3 , 	13 , 	28 , 	136 , 	107 , 	359 , 	108 , 	40 , 	40 , 	15 , 	21 , 	22 , 	7 , 	25 , 	40 , 	2 , 	18 , 	4 , 	7 , 	20 , 	7 ," 	2,052 ",,,,,,,,,,
BF, 	17 , 	29 , 	12 , 	17 , 	112 , 	44 , 	71 , 	57 , 	111 , 	104 , 	225 , 	151 , 	100 , 	6 , 	130 , 	96 , 	81 , 	119 , 	14 , 	5 , 	10 , 	2 , 	2 , 	12 , 	38 , 	131 , 	106 , 	319 , 	101 , 	29 , 	34 , 	19 , 	21 , 	20 , 	9 , 	56 , 	143 , 	3 , 	26 , 	4 , 	6 , 	11 , 	7 ," 	2,606 ",,,,,,,,,,
HY, 	20 , 	22 , 	14 , 	12 , 	52 , 	27 , 	52 , 	39 , 	70 , 	35 , 	125 , 	112 , 	80 , 	146 , 	6 , 	86 , 	91 , 	129 , 	13 , 	4 , 	8 , 	3 , 	2 , 	10 , 	24 , 	66 , 	64 , 	178 , 	61 , 	24 , 	31 , 	10 , 	15 , 	13 , 	5 , 	15 , 	46 , 	4 , 	18 , 	4 , 	11 , 	11 , 	4 ," 	1,757 ",,,,,,,,,,
SH, 	6 , 	19 , 	4 , 	4 , 	56 , 	7 , 	22 , 	17 , 	34 , 	27 , 	59 , 	51 , 	35 , 	96 , 	75 , 	5 , 	43 , 	78 , 	8 , 	3 , 	6 , 	2 , 	1 , 	3 , 	9 , 	43 , 	37 , 	130 , 	42 , 	20 , 	26 , 	6 , 	6 , 	12 , 	4 , 	11 , 	26 , 	3 , 	12 , 	2 , 	4 , 	7 , 	2 ," 	1,055 ",,,,,,,,,,
UC, 	11 , 	21 , 	5 , 	6 , 	55 , 	17 , 	20 , 	34 , 	53 , 	37 , 	58 , 	63 , 	32 , 	82 , 	90 , 	46 , 	8 , 	85 , 	11 , 	8 , 	8 , 	2 , 	3 , 	3 , 	11 , 	77 , 	67 , 	227 , 	64 , 	21 , 	16 , 	9 , 	16 , 	18 , 	12 , 	9 , 	22 , 	2 , 	11 , 	3 , 	4 , 	17 , 	6 ," 	1,367 ",,,,,,,,,,
FM, 	19 , 	40 , 	25 , 	22 , 	203 , 	27 , 	46 , 	35 , 	86 , 	57 , 	90 , 	92 , 	48 , 	135 , 	130 , 	88 , 	93 , 	22 , 	15 , 	14 , 	13 , 	7 , 	5 , 	22 , 	12 , 	174 , 	137 , 	477 , 	116 , 	30 , 	28 , 	17 , 	20 , 	31 , 	6 , 	20 , 	45 , 	2 , 	20 , 	5 , 	5 , 	35 , 	4 ," 	2,516 ",,,,,,,,,,
CN, 	22 , 	23 , 	14 , 	7 , 	38 , 	12 , 	55 , 	30 , 	61 , 	7 , 	29 , 	44 , 	15 , 	16 , 	11 , 	7 , 	9 , 	14 , 	9 , 	51 , 	208 , 	65 , 	34 , 	31 , 	10 , 	137 , 	91 , 	263 , 	84 , 	26 , 	40 , 	19 , 	19 , 	33 , 	7 , 	5 , 	10 , 	24 , 	216 , 	12 , 	7 , 	42 , 	9 ," 	1,859 ",,,,,,,,,,
PH, 	8 , 	9 , 	7 , 	6 , 	71 , 	10 , 	30 , 	19 , 	53 , 	9 , 	13 , 	40 , 	9 , 	8 , 	4 , 	3 , 	5 , 	9 , 	54 , 	7 , 	76 , 	24 , 	12 , 	51 , 	7 , 	201 , 	144 , 	356 , 	111 , 	27 , 	29 , 	15 , 	13 , 	22 , 	8 , 	2 , 	5 , 	11 , 	64 , 	6 , 	5 , 	52 , 	9 ," 	1,619 ",,,,,,,,,,
WC, 	11 , 	22 , 	20 , 	11 , 	116 , 	16 , 	44 , 	37 , 	73 , 	7 , 	24 , 	43 , 	10 , 	8 , 	7 , 	7 , 	10 , 	11 , 	269 , 	85 , 	9 , 	45 , 	30 , 	79 , 	8 , 	267 , 	175 , 	430 , 	154 , 	36 , 	28 , 	23 , 	15 , 	33 , 	6 , 	3 , 	6 , 	27 , 	96 , 	5 , 	9 , 	65 , 	15 ," 	2,391 ",,,,,,,,,,
LF, 	8 , 	8 , 	4 , 	8 , 	77 , 	10 , 	20 , 	13 , 	28 , 	4 , 	16 , 	22 , 	6 , 	1 , 	3 , 	2 , 	2 , 	5 , 	83 , 	30 , 	43 , 	3 , 	14 , 	56 , 	4 , 	149 , 	84 , 	203 , 	80 , 	22 , 	10 , 	9 , 	3 , 	10 , 	-   , 	0 , 	2 , 	12 , 	21 , 	1 , 	2 , 	29 , 	6 ," 	1,108 ",,,,,,,,,,
OR, 	4 , 	9 , 	5 , 	5 , 	43 , 	7 , 	18 , 	15 , 	40 , 	6 , 	14 , 	18 , 	3 , 	4 , 	4 , 	1 , 	3 , 	6 , 	33 , 	20 , 	32 , 	11 , 	4 , 	43 , 	3 , 	114 , 	98 , 	224 , 	61 , 	18 , 	19 , 	9 , 	6 , 	11 , 	3 , 	1 , 	3 , 	2 , 	11 , 	2 , 	2 , 	27 , 	5 , 	958 ,,,,,,,,,,
RR, 	11 , 	18 , 	22 , 	16 , 	61 , 	15 , 	49 , 	48 , 	72 , 	14 , 	30 , 	27 , 	14 , 	9 , 	9 , 	3 , 	4 , 	19 , 	37 , 	42 , 	84 , 	52 , 	42 , 	9 , 	18 , 	250 , 	218 , 	591 , 	255 , 	122 , 	95 , 	33 , 	19 , 	21 , 	4 , 	5 , 	7 , 	6 , 	14 , 	2 , 	2 , 	54 , 	17 ," 	2,432 ",,,,,,,,,,
OW, 	18 , 	28 , 	8 , 	13 , 	59 , 	34 , 	49 , 	29 , 	71 , 	18 , 	95 , 	73 , 	23 , 	35 , 	23 , 	11 , 	10 , 	12 , 	9 , 	4 , 	8 , 	6 , 	5 , 	16 , 	10 , 	293 , 	279 , 	751 , 	208 , 	99 , 	88 , 	25 , 	23 , 	21 , 	3 , 	3 , 	15 , 	3 , 	20 , 	3 , 	5 , 	21 , 	6 ," 	2,527 ",,,,,,,,,,
EM, 	88 , 	232 , 	139 , 	191 , 	465 , 	171 , 	305 , 	155 , 	283 , 	192 , 	240 , 	168 , 	149 , 	161 , 	72 , 	58 , 	86 , 	210 , 	164 , 	247 , 	298 , 	163 , 	151 , 	313 , 	337 , 	47 , 	36 , 	298 , 	142 , 	427 , 	569 , 	258 , 	416 , 	223 , 	73 , 	114 , 	577 , 	81 , 	200 , 	62 , 	58 , 	196 , 	153 ," 	8,966 ",,,,,,,,,,
MT, 	83 , 	196 , 	130 , 	184 , 	353 , 	151 , 	247 , 	150 , 	287 , 	210 , 	227 , 	137 , 	148 , 	120 , 	84 , 	44 , 	88 , 	171 , 	90 , 	156 , 	185 , 	98 , 	107 , 	275 , 	336 , 	49 , 	29 , 	81 , 	98 , 	562 , 	682 , 	526 ," 	1,417 ", 	325 , 	109 , 	85 , 	259 , 	40 , 	118 , 	81 , 	58 , 	173 , 	136 ," 	9,081 ",,,,,,,,,,
PL, 	197 , 	546 , 	300 , 	367 , 	889 , 	327 , 	588 , 	285 , 	498 , 	434 , 	524 , 	361 , 	322 , 	293 , 	168 , 	120 , 	200 , 	422 , 	252 , 	368 , 	454 , 	223 , 	233 , 	579 , 	753 , 	345 , 	84 , 	112 , 	271 ," 	1,498 "," 	2,126 "," 	1,127 "," 	2,083 "," 	1,002 ", 	296 , 	203 , 	765 , 	108 , 	287 , 	254 , 	219 , 	751 , 	538 ," 	21,765 ",,,,,,,,,,
CC, 	72 , 	153 , 	87 , 	187 , 	352 , 	193 , 	281 , 	164 , 	204 , 	149 , 	226 , 	147 , 	95 , 	84 , 	56 , 	40 , 	61 , 	113 , 	64 , 	104 , 	126 , 	82 , 	54 , 	221 , 	230 , 	125 , 	81 , 	260 , 	62 , 	703 , 	817 , 	342 , 	717 , 	269 , 	135 , 	61 , 	188 , 	19 , 	78 , 	75 , 	96 , 	299 , 	155 ," 	8,018 ",,,,,,,,,,
16, 	58 , 	65 , 	35 , 	82 , 	192 , 	123 , 	166 , 	84 , 	91 , 	68 , 	114 , 	63 , 	38 , 	27 , 	23 , 	22 , 	19 , 	31 , 	28 , 	26 , 	40 , 	21 , 	20 , 	119 , 	100 , 	388 , 	379 ," 	1,711 ", 	778 , 	31 , 	328 , 	272 , 	511 , 	175 , 	94 , 	22 , 	48 , 	11 , 	40 , 	40 , 	61 , 	88 , 	87 ," 	6,714 ",,,,,,,,,,
24, 	74 , 	98 , 	34 , 	65 , 	161 , 	98 , 	126 , 	70 , 	80 , 	59 , 	125 , 	70 , 	39 , 	32 , 	26 , 	18 , 	20 , 	25 , 	30 , 	33 , 	35 , 	13 , 	17 , 	94 , 	101 , 	467 , 	454 ," 	2,219 ", 	883 , 	289 , 	57 , 	232 , 	511 , 	207 , 	115 , 	13 , 	46 , 	13 , 	67 , 	55 , 	111 , 	102 , 	90 ," 	7,466 ",,,,,,,,,,
GP, 	19 , 	24 , 	16 , 	16 , 	63 , 	21 , 	30 , 	19 , 	30 , 	23 , 	31 , 	25 , 	19 , 	16 , 	9 , 	9 , 	8 , 	11 , 	14 , 	14 , 	23 , 	9 , 	9 , 	37 , 	25 , 	231 , 	257 ," 	1,364 ", 	327 , 	225 , 	198 , 	32 , 	106 , 	48 , 	30 , 	6 , 	23 , 	4 , 	22 , 	12 , 	43 , 	60 , 	39 ," 	3,542 ",,,,,,,,,,
BP, 	26 , 	49 , 	15 , 	13 , 	37 , 	17 , 	34 , 	20 , 	49 , 	29 , 	45 , 	44 , 	15 , 	19 , 	17 , 	13 , 	14 , 	17 , 	19 , 	15 , 	16 , 	4 , 	4 , 	17 , 	31 , 	385 , 	436 ," 	2,981 ", 	609 , 	459 , 	478 , 	95 , 	39 , 	68 , 	76 , 	7 , 	30 , 	5 , 	36 , 	38 , 	86 , 	65 , 	67 ," 	6,535 ",,,,,,,,,,
DC, 	21 , 	47 , 	15 , 	14 , 	86 , 	13 , 	26 , 	34 , 	51 , 	24 , 	37 , 	44 , 	21 , 	24 , 	14 , 	12 , 	18 , 	35 , 	30 , 	25 , 	30 , 	11 , 	13 , 	22 , 	24 , 	187 , 	225 ," 	1,153 ", 	281 , 	167 , 	222 , 	58 , 	71 , 	11 , 	33 , 	8 , 	51 , 	7 , 	38 , 	24 , 	76 , 	124 , 	71 ," 	3,491 ",,,,,,,,,,
CM, 	9 , 	13 , 	3 , 	4 , 	10 , 	6 , 	4 , 	10 , 	16 , 	8 , 	9 , 	12 , 	7 , 	10 , 	6 , 	3 , 	10 , 	7 , 	7 , 	6 , 	9 , 	1 , 	4 , 	3 , 	5 , 	69 , 	92 , 	357 , 	137 , 	82 , 	103 , 	42 , 	78 , 	31 , 	2 , 	4 , 	14 , 	2 , 	20 , 	7 , 	32 , 	80 , 	31 ," 	1,359 ",,,,,,,,,,
CV, 	3 , 	5 , 	4 , 	4 , 	37 , 	5 , 	10 , 	7 , 	14 , 	58 , 	41 , 	39 , 	27 , 	64 , 	15 , 	13 , 	11 , 	18 , 	5 , 	1 , 	3 , 	1 , 	1 , 	5 , 	4 , 	94 , 	76 , 	194 , 	64 , 	16 , 	13 , 	8 , 	8 , 	10 , 	2 , 	3 , 	75 , 	0 , 	4 , 	2 , 	3 , 	12 , 	2 , 	975 ,,,,,,,,,,
ED, 	13 , 	19 , 	9 , 	10 , 	88 , 	17 , 	35 , 	23 , 	33 , 	60 , 	89 , 	135 , 	49 , 	156 , 	43 , 	30 , 	30 , 	50 , 	9 , 	6 , 	3 , 	3 , 	4 , 	12 , 	14 , 	474 , 	229 , 	756 , 	191 , 	50 , 	50 , 	25 , 	30 , 	49 , 	13 , 	86 , 	18 , 	2 , 	10 , 	14 , 	10 , 	120 , 	19 ," 	3,077 ",,,,,,,,,,
NC, 	3 , 	3 , 	2 , 	2 , 	12 , 	1 , 	8 , 	6 , 	9 , 	4 , 	4 , 	10 , 	2 , 	2 , 	4 , 	2 , 	2 , 	3 , 	26 , 	10 , 	25 , 	6 , 	2 , 	9 , 	3 , 	68 , 	40 , 	101 , 	27 , 	9 , 	11 , 	5 , 	7 , 	8 , 	3 , 	1 , 	1 , 	4 , 	25 , 	5 , 	2 , 	15 , 	4 , 	489 ,,,,,,,,,,
WP, 	27 , 	32 , 	9 , 	11 , 	31 , 	16 , 	79 , 	28 , 	72 , 	14 , 	56 , 	76 , 	19 , 	20 , 	26 , 	17 , 	14 , 	22 , 	218 , 	72 , 	104 , 	17 , 	11 , 	19 , 	23 , 	179 , 	109 , 	319 , 	99 , 	45 , 	77 , 	33 , 	44 , 	44 , 	13 , 	5 , 	9 , 	32 , 	8 , 	16 , 	15 , 	35 , 	14 ," 	2,124 ",,,,,,,,,,
SS, 	6 , 	11 , 	2 , 	4 , 	10 , 	2 , 	5 , 	6 , 	10 , 	5 , 	11 , 	10 , 	7 , 	5 , 	4 , 	1 , 	3 , 	5 , 	14 , 	8 , 	5 , 	2 , 	1 , 	4 , 	4 , 	63 , 	61 , 	271 , 	78 , 	37 , 	63 , 	18 , 	42 , 	32 , 	11 , 	1 , 	10 , 	4 , 	9 , 	3 , 	21 , 	31 , 	10 , 	908 ,,,,,,,,,,
SB, 	6 , 	12 , 	3 , 	3 , 	19 , 	4 , 	6 , 	6 , 	15 , 	7 , 	14 , 	19 , 	6 , 	5 , 	8 , 	2 , 	4 , 	4 , 	7 , 	6 , 	3 , 	3 , 	3 , 	3 , 	7 , 	50 , 	50 , 	237 , 	102 , 	60 , 	114 , 	43 , 	84 , 	74 , 	39 , 	2 , 	11 , 	3 , 	16 , 	18 , 	4 , 	41 , 	20 ," 	1,139 ",,,,,,,,,,
SO, 	9 , 	27 , 	19 , 	20 , 	68 , 	20 , 	30 , 	16 , 	21 , 	17 , 	20 , 	31 , 	17 , 	13 , 	10 , 	6 , 	8 , 	23 , 	32 , 	47 , 	57 , 	32 , 	28 , 	34 , 	22 , 	155 , 	119 , 	659 , 	251 , 	82 , 	90 , 	56 , 	65 , 	115 , 	65 , 	12 , 	76 , 	8 , 	31 , 	27 , 	45 , 	8 , 	182 ," 	2,669 ",,,,,,,,,,
MB, 	7 , 	16 , 	10 , 	11 , 	67 , 	9 , 	16 , 	9 , 	13 , 	10 , 	18 , 	15 , 	8 , 	6 , 	4 , 	2 , 	3 , 	3 , 	10 , 	7 , 	11 , 	8 , 	5 , 	20 , 	7 , 	120 , 	111 , 	481 , 	162 , 	85 , 	99 , 	40 , 	74 , 	89 , 	31 , 	4 , 	17 , 	3 , 	14 , 	17 , 	21 , 	230 , 	10 ," 	1,899 ",,,,,,,,,,
