Exit stations,Entry stations->,,WEEKDAY,,,Feb 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,,,
LF, 	7 , 	8 , 	7 , 	8 , 	79 , 	9 , 	47 , 	160 , 	143 , 	10 , 	15 , 	17 , 	6 , 	1 , 	5 , 	2 , 	5 , 	9 , 	95 , 	61 , 	62 , 	12 , 	18 , 	75 , 	6 , 	889 , 	810 , 	265 , 	279 , 	59 , 	38 , 	24 , 	13 , 	25 , 	5 , 	1 , 	2 , 	14 , 	46 , 	7 , 	7 , 	78 , 	12 , 	1 , 	25 , 	2 ," 	3,465 ",,,,,,,,,,,,,
OR, 	9 , 	14 , 	7 , 	7 , 	57 , 	7 , 	45 , 	123 , 	119 , 	8 , 	19 , 	15 , 	8 , 	2 , 	7 , 	2 , 	4 , 	12 , 	44 , 	24 , 	44 , 	19 , 	10 , 	61 , 	4 , 	788 , 	754 , 	231 , 	250 , 	54 , 	30 , 	28 , 	19 , 	19 , 	4 , 	4 , 	2 , 	9 , 	21 , 	10 , 	6 , 	68 , 	14 , 	1 , 	13 , 	3 ," 	3,000 ",,,,,,,,,,,,,
RR, 	26 , 	37 , 	29 , 	21 , 	55 , 	13 , 	59 , 	206 , 	196 , 	37 , 	52 , 	32 , 	25 , 	11 , 	18 , 	9 , 	12 , 	23 , 	94 , 	126 , 	144 , 	69 , 	63 , 	23 , 	18 ," 	1,088 "," 	1,197 ", 	546 , 	687 , 	209 , 	114 , 	51 , 	49 , 	48 , 	6 , 	5 , 	11 , 	26 , 	64 , 	12 , 	11 , 	120 , 	32 , 	6 , 	16 , 	9 ," 	5,700 ",,,,,,,,,,,,,
OW, 	26 , 	38 , 	12 , 	9 , 	74 , 	25 , 	50 , 	64 , 	100 , 	38 , 	102 , 	106 , 	51 , 	38 , 	30 , 	15 , 	12 , 	14 , 	16 , 	11 , 	18 , 	5 , 	4 , 	20 , 	25 ," 	1,722 "," 	1,571 "," 	1,016 ", 	897 , 	378 , 	220 , 	58 , 	81 , 	71 , 	12 , 	13 , 	28 , 	5 , 	40 , 	17 , 	26 , 	87 , 	35 , 	10 , 	8 , 	12 ," 	7,211 ",,,,,,,,,,,,,
EM, 	493 ," 	1,108 ", 	709 , 	712 ," 	1,134 ", 	927 ," 	1,317 "," 	1,851 "," 	1,690 "," 	1,163 "," 	1,157 ", 	640 , 	955 , 	889 , 	612 , 	516 ," 	1,049 "," 	1,637 "," 	1,124 "," 	2,181 "," 	1,656 "," 	1,029 ", 	908 ," 	1,235 "," 	2,164 ", 	167 , 	122 , 	483 , 	616 ," 	1,130 "," 	1,774 "," 	1,266 "," 	1,541 "," 	1,318 ", 	852 , 	651 ," 	2,385 ", 	612 ," 	1,030 ", 	632 , 	640 , 	406 ," 	1,080 ", 	950 , 	145 , 	747 ," 	47,405 ",,,,,,,,,,,,,
MT, 	486 ," 	1,025 ", 	675 , 	680 , 	899 , 	850 ," 	1,231 "," 	1,571 "," 	1,232 "," 	1,113 "," 	1,059 ", 	578 , 	847 , 	764 , 	603 , 	449 , 	848 ," 	1,225 ", 	985 ," 	1,824 "," 	1,361 ", 	725 , 	705 ," 	1,062 "," 	1,768 ", 	141 , 	164 , 	178 , 	596 ," 	1,475 "," 	2,480 "," 	1,685 "," 	2,631 "," 	1,977 "," 	1,198 ", 	584 ," 	1,871 ", 	544 , 	896 , 	894 , 	823 , 	387 ," 	1,501 ", 	755 , 	97 , 	726 ," 	46,167 ",,,,,,,,,,,,,
PL, 	377 , 	646 , 	315 , 	311 , 	629 , 	395 , 	682 , 	815 , 	805 , 	598 , 	714 , 	468 , 	469 , 	443 , 	293 , 	211 , 	270 , 	355 , 	428 , 	492 , 	395 , 	194 , 	182 , 	403 , 	936 , 	746 , 	298 , 	118 , 	333 ," 	1,213 "," 	1,592 "," 	1,057 "," 	1,949 "," 	1,199 ", 	561 , 	240 , 	622 , 	229 , 	595 , 	423 , 	374 ," 	1,054 ", 	647 , 	252 , 	104 , 	245 ," 	25,678 ",,,,,,,,,,,,,
CC, 	327 , 	649 , 	382 , 	437 , 	591 , 	529 , 	812 , 	938 , 	779 , 	599 , 	760 , 	366 , 	464 , 	409 , 	304 , 	218 , 	305 , 	361 , 	435 , 	567 , 	414 , 	234 , 	206 , 	569 , 	887 , 	630 , 	618 , 	312 , 	76 , 	581 , 	979 , 	769 ," 	1,300 ", 	804 , 	514 , 	245 , 	620 , 	260 , 	540 , 	424 , 	354 , 	384 , 	632 , 	260 , 	49 , 	239 ," 	23,128 ",,,,,,,,,,,,,
16, 	161 , 	212 , 	105 , 	153 , 	311 , 	221 , 	356 , 	426 , 	299 , 	229 , 	276 , 	154 , 	135 , 	131 , 	84 , 	72 , 	71 , 	85 , 	114 , 	148 , 	96 , 	53 , 	46 , 	171 , 	370 ," 	1,171 "," 	1,532 "," 	1,419 ", 	625 , 	33 , 	198 , 	311 , 	613 , 	289 , 	139 , 	63 , 	165 , 	72 , 	189 , 	129 , 	130 , 	165 , 	243 , 	63 , 	18 , 	49 ," 	12,096 ",,,,,,,,,,,,,
24, 	164 , 	179 , 	62 , 	98 , 	244 , 	122 , 	224 , 	318 , 	290 , 	142 , 	203 , 	126 , 	92 , 	79 , 	59 , 	42 , 	31 , 	33 , 	73 , 	72 , 	60 , 	31 , 	27 , 	102 , 	227 ," 	1,557 "," 	2,109 "," 	1,888 "," 	1,021 ", 	215 , 	37 , 	266 , 	603 , 	254 , 	121 , 	25 , 	79 , 	44 , 	144 , 	101 , 	119 , 	141 , 	215 , 	36 , 	19 , 	23 ," 	12,118 ",,,,,,,,,,,,,
GP, 	40 , 	69 , 	28 , 	31 , 	125 , 	33 , 	76 , 	170 , 	154 , 	60 , 	66 , 	67 , 	39 , 	31 , 	27 , 	13 , 	10 , 	26 , 	36 , 	49 , 	41 , 	20 , 	17 , 	41 , 	64 ," 	1,120 "," 	1,378 "," 	1,164 ", 	685 , 	315 , 	265 , 	26 , 	132 , 	62 , 	54 , 	18 , 	69 , 	18 , 	68 , 	38 , 	58 , 	90 , 	137 , 	24 , 	11 , 	9 ," 	7,074 ",,,,,,,,,,,,,
