Exit stations,Entry stations->,,SATURDAY,,,Feb 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,
RM, 	9 , 	50 , 	50 , 	33 , 	217 , 	52 , 	56 , 	49 , 	65 , 	19 , 	55 , 	59 , 	21 , 	14 , 	15 , 	10 , 	9 , 	10 , 	15 , 	5 , 	13 , 	3 , 	4 , 	14 , 	17 , 	132 , 	98 , 	286 , 	93 , 	82 , 	99 , 	23 , 	38 , 	31 , 	5 , 	4 , 	8 , 	2 , 	20 , 	7 , 	8 , 	29 , 	12 , 	5 , 	6 , 	4 ," 	1,848 ",,,,,,,,,,
EN, 	60 , 	12 , 	58 , 	53 , 	399 , 	82 , 	101 , 	110 , 	126 , 	27 , 	81 , 	140 , 	24 , 	30 , 	26 , 	16 , 	14 , 	28 , 	18 , 	9 , 	19 , 	6 , 	6 , 	19 , 	25 , 	299 , 	304 , 	607 , 	238 , 	112 , 	114 , 	37 , 	55 , 	50 , 	16 , 	3 , 	10 , 	2 , 	20 , 	13 , 	17 , 	74 , 	22 , 	5 , 	23 , 	18 ," 	3,522 ",,,,,,,,,,
EP, 	56 , 	58 , 	10 , 	41 , 	405 , 	61 , 	66 , 	81 , 	90 , 	27 , 	35 , 	66 , 	16 , 	11 , 	15 , 	6 , 	11 , 	23 , 	8 , 	5 , 	15 , 	7 , 	5 , 	21 , 	7 , 	199 , 	180 , 	306 , 	159 , 	68 , 	59 , 	20 , 	15 , 	19 , 	5 , 	3 , 	8 , 	0 , 	7 , 	2 , 	5 , 	49 , 	17 , 	4 , 	20 , 	12 ," 	2,299 ",,,,,,,,,,
NB, 	37 , 	53 , 	39 , 	14 , 	133 , 	32 , 	41 , 	83 , 	70 , 	20 , 	43 , 	49 , 	24 , 	10 , 	14 , 	5 , 	11 , 	24 , 	11 , 	10 , 	20 , 	9 , 	7 , 	14 , 	9 , 	240 , 	219 , 	279 , 	245 , 	125 , 	89 , 	32 , 	17 , 	20 , 	4 , 	2 , 	11 , 	3 , 	13 , 	6 , 	5 , 	60 , 	14 , 	2 , 	23 , 	18 ," 	2,201 ",,,,,,,,,,
BK, 	227 , 	436 , 	398 , 	154 , 	48 , 	211 , 	194 , 	270 , 	260 , 	113 , 	176 , 	142 , 	85 , 	83 , 	68 , 	43 , 	74 , 	123 , 	44 , 	52 , 	73 , 	49 , 	29 , 	32 , 	52 , 	592 , 	438 , 	832 , 	456 , 	294 , 	195 , 	79 , 	54 , 	99 , 	21 , 	27 , 	54 , 	13 , 	56 , 	24 , 	23 , 	105 , 	89 , 	29 , 	37 , 	93 ," 	7,036 ",,,,,,,,,,
AS, 	57 , 	82 , 	51 , 	35 , 	188 , 	17 , 	55 , 	103 , 	99 , 	31 , 	65 , 	69 , 	24 , 	19 , 	22 , 	10 , 	12 , 	18 , 	13 , 	11 , 	19 , 	7 , 	2 , 	10 , 	26 , 	209 , 	187 , 	287 , 	219 , 	154 , 	116 , 	23 , 	24 , 	23 , 	3 , 	3 , 	12 , 	4 , 	12 , 	4 , 	5 , 	36 , 	13 , 	6 , 	16 , 	14 ," 	2,409 ",,,,,,,,,,
MA, 	81 , 	97 , 	67 , 	49 , 	192 , 	59 , 	20 , 	88 , 	93 , 	31 , 	94 , 	128 , 	40 , 	50 , 	28 , 	14 , 	16 , 	30 , 	45 , 	34 , 	45 , 	23 , 	14 , 	44 , 	32 , 	352 , 	332 , 	502 , 	372 , 	254 , 	174 , 	48 , 	32 , 	36 , 	9 , 	6 , 	14 , 	8 , 	70 , 	5 , 	11 , 	76 , 	18 , 	6 , 	19 , 	16 ," 	3,770 ",,,,,,,,,,
19, 	51 , 	111 , 	80 , 	91 , 	267 , 	111 , 	75 , 	28 , 	19 , 	18 , 	77 , 	119 , 	61 , 	51 , 	46 , 	22 , 	38 , 	66 , 	47 , 	52 , 	77 , 	44 , 	39 , 	76 , 	40 , 	433 , 	323 , 	536 , 	441 , 	275 , 	208 , 	75 , 	49 , 	55 , 	14 , 	17 , 	35 , 	18 , 	42 , 	15 , 	15 , 	52 , 	43 , 	14 , 	14 , 	38 ," 	4,411 ",,,,,,,,,,
12, 	72 , 	134 , 	94 , 	68 , 	218 , 	96 , 	89 , 	27 , 	25 , 	12 , 	78 , 	149 , 	89 , 	92 , 	78 , 	34 , 	51 , 	58 , 	66 , 	55 , 	56 , 	34 , 	26 , 	55 , 	70 , 	362 , 	310 , 	581 , 	365 , 	173 , 	159 , 	56 , 	69 , 	50 , 	22 , 	12 , 	21 , 	17 , 	75 , 	12 , 	19 , 	69 , 	44 , 	10 , 	26 , 	35 ," 	4,308 ",,,,,,,,,,
LM, 	18 , 	30 , 	36 , 	24 , 	95 , 	31 , 	29 , 	21 , 	14 , 	16 , 	93 , 	191 , 	132 , 	154 , 	66 , 	31 , 	54 , 	60 , 	13 , 	11 , 	12 , 	9 , 	9 , 	19 , 	21 , 	333 , 	294 , 	543 , 	285 , 	183 , 	140 , 	43 , 	47 , 	41 , 	2 , 	66 , 	88 , 	1 , 	14 , 	5 , 	5 , 	19 , 	9 , 	48 , 	14 , 	28 ," 	3,388 ",,,,,,,,,,
FV, 	53 , 	78 , 	32 , 	46 , 	160 , 	66 , 	78 , 	84 , 	80 , 	68 , 	17 , 	236 , 	116 , 	162 , 	91 , 	54 , 	37 , 	69 , 	27 , 	17 , 	18 , 	10 , 	8 , 	27 , 	60 , 	364 , 	304 , 	666 , 	331 , 	185 , 	164 , 	36 , 	43 , 	35 , 	5 , 	38 , 	76 , 	7 , 	37 , 	6 , 	14 , 	44 , 	16 , 	52 , 	9 , 	26 ," 	4,145 ",,,,,,,,,,
CL, 	66 , 	147 , 	67 , 	53 , 	134 , 	68 , 	128 , 	121 , 	157 , 	143 , 	241 , 	23 , 	225 , 	219 , 	179 , 	96 , 	132 , 	234 , 	96 , 	90 , 	74 , 	62 , 	48 , 	51 , 	68 , 	380 , 	234 , 	621 , 	274 , 	136 , 	138 , 	86 , 	57 , 	151 , 	10 , 	133 , 	544 , 	49 , 	131 , 	33 , 	31 , 	30 , 	35 , 	149 , 	28 , 	164 ," 	6,328 ",,,,,,,,,,
SL, 	21 , 	29 , 	17 , 	29 , 	92 , 	21 , 	51 , 	72 , 	99 , 	127 , 	125 , 	232 , 	14 , 	95 , 	82 , 	44 , 	39 , 	45 , 	10 , 	10 , 	14 , 	3 , 	5 , 	16 , 	28 , 	216 , 	231 , 	397 , 	163 , 	74 , 	61 , 	28 , 	30 , 	38 , 	5 , 	22 , 	37 , 	3 , 	15 , 	5 , 	9 , 	27 , 	4 , 	31 , 	4 , 	18 ," 	2,729 ",,,,,,,,,,
