Exit stations,Entry stations->,,ADJUSTED WEEKDAY,,,Jan 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
GP, 	26 , 	34 , 	13 , 	19 , 	94 , 	22 , 	51 , 	102 , 	139 , 	27 , 	33 , 	57 , 	19 , 	17 , 	20 , 	9 , 	12 , 	14 , 	28 , 	35 , 	28 , 	10 , 	9 , 	25 , 	27 , 	999 ," 	1,289 "," 	1,431 ", 	713 , 	278 , 	262 , 	20 , 	132 , 	52 , 	45 , 	9 , 	38 , 	6 , 	26 , 	32 , 	28 , 	55 , 	49 ," 	6,329 ",,,,,,,,,,,
BP, 	44 , 	56 , 	26 , 	36 , 	86 , 	30 , 	69 , 	87 , 	139 , 	46 , 	68 , 	59 , 	50 , 	28 , 	25 , 	12 , 	21 , 	20 , 	32 , 	35 , 	30 , 	8 , 	10 , 	44 , 	59 ," 	1,234 "," 	1,677 "," 	3,223 "," 	1,570 ", 	765 , 	727 , 	137 , 	35 , 	126 , 	103 , 	11 , 	38 , 	16 , 	54 , 	78 , 	63 , 	64 , 	81 ," 	11,121 ",,,,,,,,,,,
DC, 	28 , 	67 , 	27 , 	24 , 	97 , 	25 , 	58 , 	105 , 	161 , 	43 , 	64 , 	71 , 	39 , 	27 , 	29 , 	16 , 	24 , 	35 , 	44 , 	59 , 	54 , 	13 , 	9 , 	25 , 	32 , 	964 ," 	1,220 "," 	1,012 ", 	660 , 	212 , 	277 , 	58 , 	145 , 	13 , 	40 , 	19 , 	71 , 	16 , 	41 , 	46 , 	55 , 	123 , 	105 ," 	6,253 ",,,,,,,,,,,
CM, 	10 , 	16 , 	2 , 	4 , 	20 , 	6 , 	14 , 	52 , 	84 , 	10 , 	15 , 	15 , 	12 , 	8 , 	7 , 	4 , 	7 , 	6 , 	22 , 	27 , 	15 , 	2 , 	3 , 	7 , 	8 , 	533 , 	569 , 	503 , 	375 , 	109 , 	143 , 	49 , 	114 , 	34 , 	7 , 	1 , 	13 , 	3 , 	21 , 	13 , 	25 , 	119 , 	55 ," 	3,061 ",,,,,,,,,,,
CV, 	6 , 	8 , 	5 , 	4 , 	39 , 	13 , 	17 , 	52 , 	91 , 	80 , 	49 , 	35 , 	36 , 	54 , 	19 , 	13 , 	10 , 	21 , 	5 , 	2 , 	4 , 	2 , 	2 , 	4 , 	6 , 	395 , 	411 , 	201 , 	171 , 	19 , 	20 , 	5 , 	9 , 	19 , 	2 , 	3 , 	130 , 	1 , 	4 , 	3 , 	2 , 	10 , 	3 ," 	1,982 ",,,,,,,,,,,
ED, 	24 , 	36 , 	16 , 	15 , 	114 , 	23 , 	57 , 	179 , 	268 , 	203 , 	163 , 	173 , 	104 , 	269 , 	95 , 	53 , 	49 , 	75 , 	17 , 	8 , 	6 , 	4 , 	2 , 	14 , 	23 ," 	1,230 "," 	1,103 ", 	619 , 	492 , 	69 , 	56 , 	43 , 	39 , 	75 , 	12 , 	142 , 	10 , 	2 , 	9 , 	28 , 	15 , 	79 , 	12 ," 	6,023 ",,,,,,,,,,,
NC, 	5 , 	7 , 	3 , 	2 , 	24 , 	5 , 	28 , 	82 , 	117 , 	8 , 	9 , 	14 , 	4 , 	8 , 	11 , 	3 , 	4 , 	7 , 	65 , 	46 , 	66 , 	11 , 	10 , 	18 , 	3 , 	268 , 	261 , 	131 , 	132 , 	22 , 	19 , 	7 , 	13 , 	14 , 	4 , 	2 , 	1 , 	3 , 	66 , 	6 , 	4 , 	17 , 	5 ," 	1,536 ",,,,,,,,,,,
WP, 	32 , 	37 , 	10 , 	10 , 	73 , 	21 , 	134 , 	215 , 	307 , 	31 , 	44 , 	74 , 	26 , 	22 , 	36 , 	16 , 	18 , 	26 , 	491 , 	156 , 	238 , 	30 , 	21 , 	48 , 	27 , 	584 , 	552 , 	398 , 	421 , 	84 , 	108 , 	34 , 	57 , 	41 , 	24 , 	5 , 	9 , 	75 , 	11 , 	27 , 	23 , 	53 , 	27 ," 	4,674 ",,,,,,,,,,,
SS, 	11 , 	24 , 	8 , 	8 , 	29 , 	8 , 	20 , 	52 , 	75 , 	13 , 	16 , 	19 , 	10 , 	10 , 	7 , 	2 , 	6 , 	9 , 	21 , 	27 , 	24 , 	8 , 	8 , 	14 , 	11 , 	460 , 	492 , 	343 , 	298 , 	85 , 	96 , 	44 , 	87 , 	49 , 	17 , 	4 , 	28 , 	6 , 	28 , 	6 , 	11 , 	40 , 	27 ," 	2,557 ",,,,,,,,,,,
SB, 	5 , 	12 , 	5 , 	3 , 	18 , 	5 , 	19 , 	26 , 	43 , 	8 , 	13 , 	16 , 	12 , 	8 , 	5 , 	3 , 	3 , 	4 , 	12 , 	17 , 	11 , 	6 , 	4 , 	7 , 	6 , 	281 , 	316 , 	211 , 	181 , 	57 , 	72 , 	28 , 	71 , 	59 , 	35 , 	1 , 	14 , 	5 , 	22 , 	18 , 	3 , 	34 , 	16 ," 	1,695 ",,,,,,,,,,,
