Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Jan 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
LF, 	6 , 	6 , 	7 , 	6 , 	55 , 	7 , 	11 , 	14 , 	27 , 	4 , 	10 , 	25 , 	5 , 	1 , 	4 , 	2 , 	1 , 	4 , 	66 , 	34 , 	50 , 	5 , 	8 , 	37 , 	1 , 	158 , 	93 , 	205 , 	72 , 	17 , 	15 , 	9 , 	4 , 	7 , 	2 , 	2 , 	1 , 	9 , 	15 , 	2 , 	2 , 	30 , 	6 ," 	1,041 ",,,CM line," 	27,715 "," 	2,484 "," 	4,593 ",,,,,
OR, 	6 , 	5 , 	6 , 	4 , 	37 , 	3 , 	9 , 	10 , 	30 , 	5 , 	22 , 	21 , 	6 , 	3 , 	3 , 	0 , 	1 , 	5 , 	25 , 	8 , 	20 , 	8 , 	4 , 	22 , 	3 , 	127 , 	86 , 	194 , 	66 , 	15 , 	10 , 	6 , 	6 , 	6 , 	5 , 	1 , 	2 , 	4 , 	7 , 	1 , 	1 , 	23 , 	7 , 	829 ,,,RM line," 	10,712 "," 	4,143 "," 	2,927 "," 	3,866 ",,,,
RR, 	14 , 	22 , 	21 , 	15 , 	44 , 	11 , 	25 , 	36 , 	55 , 	12 , 	32 , 	36 , 	12 , 	9 , 	8 , 	3 , 	5 , 	11 , 	28 , 	39 , 	62 , 	33 , 	28 , 	7 , 	11 , 	251 , 	210 , 	506 , 	223 , 	84 , 	74 , 	26 , 	11 , 	12 , 	5 , 	3 , 	9 , 	5 , 	18 , 	1 , 	4 , 	45 , 	13 ," 	2,073 ",,,WP line," 	10,716 "," 	1,708 "," 	1,868 "," 	1,489 "," 	2,722 ",,,
OW, 	18 , 	21 , 	8 , 	7 , 	74 , 	33 , 	38 , 	28 , 	80 , 	14 , 	88 , 	53 , 	16 , 	34 , 	17 , 	9 , 	8 , 	15 , 	6 , 	7 , 	8 , 	1 , 	3 , 	10 , 	7 , 	240 , 	209 , 	607 , 	180 , 	76 , 	67 , 	18 , 	26 , 	17 , 	2 , 	4 , 	12 , 	3 , 	15 , 	3 , 	4 , 	15 , 	6 ," 	2,103 ",,,FT/ED line," 	14,457 "," 	4,819 "," 	3,034 "," 	4,266 "," 	1,740 "," 	7,282 ",,
EM, 	74 , 	192 , 	130 , 	183 , 	408 , 	135 , 	227 , 	136 , 	282 , 	148 , 	199 , 	232 , 	142 , 	130 , 	77 , 	44 , 	103 , 	224 , 	189 , 	230 , 	263 , 	175 , 	133 , 	288 , 	265 , 	43 , 	35 , 	208 , 	93 , 	326 , 	461 , 	246 , 	310 , 	162 , 	83 , 	117 , 	554 , 	75 , 	140 , 	57 , 	49 , 	134 , 	108 ," 	7,805 ",,,SFIA," 	4,570 "," 	1,267 "," 	1,389 ", 	708 , 	680 , 	288 , 	473 ," 	132,233 "
MT, 	88 , 	209 , 	131 , 	174 , 	300 , 	130 , 	212 , 	141 , 	308 , 	179 , 	201 , 	152 , 	144 , 	120 , 	56 , 	54 , 	101 , 	178 , 	108 , 	146 , 	180 , 	106 , 	88 , 	251 , 	247 , 	31 , 	30 , 	69 , 	81 , 	479 , 	592 , 	530 ," 	1,386 ", 	265 , 	121 , 	76 , 	242 , 	37 , 	91 , 	69 , 	42 , 	108 , 	103 ," 	8,352 ",,,,,,,,,,,
PL, 	165 , 	474 , 	289 , 	342 , 	821 , 	284 , 	538 , 	269 , 	480 , 	328 , 	453 , 	478 , 	278 , 	243 , 	144 , 	106 , 	165 , 	353 , 	202 , 	326 , 	395 , 	224 , 	211 , 	515 , 	632 , 	251 , 	68 , 	99 , 	242 ," 	1,196 "," 	1,660 ", 	927 ," 	1,480 ", 	717 , 	304 , 	159 , 	676 , 	73 , 	251 , 	162 , 	143 , 	583 , 	354 ," 	18,054 ",,,,,,,,,,,
CC, 	64 , 	158 , 	102 , 	146 , 	308 , 	168 , 	250 , 	128 , 	201 , 	140 , 	187 , 	228 , 	84 , 	88 , 	53 , 	41 , 	57 , 	112 , 	89 , 	113 , 	125 , 	85 , 	65 , 	211 , 	180 , 	108 , 	62 , 	212 , 	72 , 	709 , 	810 , 	343 , 	641 , 	251 , 	174 , 	66 , 	237 , 	38 , 	98 , 	76 , 	81 , 	245 , 	134 ," 	7,736 ",,,,,,,,,,,
16, 	57 , 	56 , 	36 , 	63 , 	138 , 	89 , 	118 , 	73 , 	100 , 	57 , 	109 , 	77 , 	31 , 	28 , 	28 , 	13 , 	10 , 	25 , 	29 , 	20 , 	29 , 	20 , 	26 , 	84 , 	76 , 	285 , 	319 ," 	1,237 ", 	701 , 	27 , 	260 , 	173 , 	380 , 	152 , 	74 , 	9 , 	36 , 	9 , 	38 , 	36 , 	30 , 	52 , 	55 ," 	5,260 ",,,,,,,,,,,
24, 	104 , 	91 , 	36 , 	61 , 	125 , 	88 , 	110 , 	60 , 	86 , 	42 , 	122 , 	103 , 	42 , 	34 , 	28 , 	16 , 	20 , 	22 , 	38 , 	30 , 	28 , 	18 , 	10 , 	69 , 	74 , 	386 , 	413 ," 	1,674 ", 	816 , 	249 , 	37 , 	175 , 	378 , 	220 , 	130 , 	10 , 	36 , 	7 , 	51 , 	48 , 	79 , 	74 , 	70 ," 	6,304 ",,,,,,,,,,,
