Exit stations,Entry stations->,,ADJUSTED WEEKDAY,,,Dec 04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	6 , 	124 , 	103 , 	80 , 	358 , 	105 , 	141 , 	110 , 	184 , 	40 , 	101 , 	79 , 	41 , 	38 , 	36 , 	24 , 	19 , 	35 , 	25 , 	22 , 	23 , 	9 , 	9 , 	17 , 	27 , 	191 , 	205 , 	287 , 	200 , 	101 , 	134 , 	23 , 	40 , 	36 , 	9 , 	7 , 	21 , 	5 , 	25 , 	10 , 	6 , 	22 , 	13 ," 	3,091 ",,,Eastbay," 	67,774 ",,SF CBD," 	192,177 ",67.7%,,,
EN, 	155 , 	12 , 	101 , 	68 , 	710 , 	150 , 	205 , 	405 , 	584 , 	87 , 	122 , 	128 , 	53 , 	42 , 	46 , 	27 , 	35 , 	66 , 	44 , 	26 , 	38 , 	9 , 	11 , 	24 , 	35 , 	780 , 	880 , 	810 , 	586 , 	112 , 	159 , 	40 , 	66 , 	111 , 	18 , 	9 , 	35 , 	6 , 	31 , 	21 , 	15 , 	52 , 	25 ," 	6,942 ",,,Westbay," 	85,134 ",,non-CBD," 	97,540 ",34.4%,,,
EP, 	116 , 	85 , 	4 , 	51 , 	525 , 	66 , 	85 , 	167 , 	245 , 	62 , 	53 , 	53 , 	25 , 	14 , 	24 , 	10 , 	15 , 	33 , 	24 , 	17 , 	23 , 	8 , 	6 , 	20 , 	11 , 	380 , 	445 , 	389 , 	256 , 	50 , 	43 , 	14 , 	25 , 	38 , 	4 , 	4 , 	14 , 	4 , 	9 , 	7 , 	5 , 	33 , 	14 ," 	3,478 ",,,Transbay," 	141,880 ",,,,,,,
NB, 	79 , 	61 , 	53 , 	4 , 	182 , 	55 , 	64 , 	137 , 	220 , 	45 , 	47 , 	55 , 	22 , 	17 , 	20 , 	5 , 	8 , 	27 , 	19 , 	13 , 	20 , 	8 , 	7 , 	15 , 	17 , 	477 , 	531 , 	412 , 	330 , 	83 , 	61 , 	21 , 	31 , 	38 , 	3 , 	4 , 	10 , 	2 , 	9 , 	7 , 	4 , 	48 , 	13 ," 	3,285 ",,,SFO Ext," 	20,978 ",,,,,,,
BK, 	380 , 	741 , 	539 , 	200 , 	14 , 	352 , 	333 , 	369 , 	491 , 	177 , 	256 , 	186 , 	127 , 	125 , 	113 , 	72 , 	130 , 	231 , 	99 , 	128 , 	115 , 	60 , 	55 , 	39 , 	69 , 	505 , 	524 , 	734 , 	571 , 	206 , 	226 , 	95 , 	71 , 	119 , 	21 , 	36 , 	101 , 	21 , 	71 , 	30 , 	16 , 	73 , 	80 ," 	8,903 ",,,Extensions," 	33,602 ",,,,,,,
AS, 	116 , 	140 , 	61 , 	55 , 	296 , 	6 , 	90 , 	156 , 	226 , 	66 , 	96 , 	92 , 	41 , 	44 , 	45 , 	18 , 	28 , 	50 , 	22 , 	18 , 	23 , 	11 , 	7 , 	18 , 	38 , 	357 , 	430 , 	355 , 	304 , 	95 , 	90 , 	21 , 	25 , 	44 , 	7 , 	12 , 	23 , 	4 , 	19 , 	7 , 	5 , 	30 , 	13 ," 	3,604 ",,,,,,,,,,,
MA, 	147 , 	203 , 	90 , 	73 , 	322 , 	87 , 	10 , 	112 , 	197 , 	55 , 	144 , 	150 , 	103 , 	101 , 	95 , 	59 , 	61 , 	107 , 	96 , 	89 , 	96 , 	33 , 	30 , 	51 , 	51 , 	591 , 	660 , 	648 , 	551 , 	181 , 	143 , 	55 , 	60 , 	83 , 	16 , 	16 , 	56 , 	27 , 	122 , 	18 , 	15 , 	49 , 	28 ," 	5,881 ",,,,,,,,,,,
19, 	115 , 	401 , 	172 , 	148 , 	329 , 	159 , 	106 , 	6 , 	74 , 	31 , 	129 , 	147 , 	173 , 	166 , 	153 , 	147 , 	153 , 	315 , 	214 , 	279 , 	190 , 	108 , 	70 , 	95 , 	49 , 	549 , 	536 , 	510 , 	466 , 	127 , 	152 , 	93 , 	84 , 	118 , 	54 , 	50 , 	163 , 	80 , 	218 , 	51 , 	29 , 	26 , 	67 ," 	7,306 ",,,,,,,,,,,
12, 	198 , 	579 , 	242 , 	218 , 	432 , 	221 , 	188 , 	70 , 	15 , 	43 , 	232 , 	310 , 	337 , 	327 , 	279 , 	190 , 	220 , 	362 , 	271 , 	341 , 	279 , 	170 , 	132 , 	169 , 	96 , 	742 , 	793 , 	888 , 	683 , 	186 , 	227 , 	126 , 	125 , 	172 , 	83 , 	85 , 	247 , 	112 , 	272 , 	74 , 	43 , 	59 , 	89 ," 	10,924 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	38 , 	77 , 	64 , 	53 , 	181 , 	64 , 	56 , 	30 , 	44 , 	6 , 	145 , 	142 , 	202 , 	188 , 	119 , 	85 , 	95 , 	140 , 	20 , 	24 , 	18 , 	8 , 	8 , 	24 , 	32 , 	422 , 	441 , 	488 , 	329 , 	85 , 	70 , 	30 , 	47 , 	73 , 	7 , 	70 , 	181 , 	9 , 	33 , 	7 , 	6 , 	18 , 	8 ," 	4,187 ",,,Dtwn SF,"4,544","12,685","29,316","10,295","17,145","19,577","5,844","93,562"
FV, 	91 , 	122 , 	54 , 	53 , 	261 , 	101 , 	135 , 	149 , 	248 , 	133 , 	10 , 	191 , 	267 , 	289 , 	233 , 	99 , 	86 , 	126 , 	54 , 	38 , 	51 , 	21 , 	38 , 	51 , 	104 , 	562 , 	651 , 	695 , 	493 , 	148 , 	174 , 	36 , 	58 , 	87 , 	18 , 	54 , 	146 , 	14 , 	47 , 	14 , 	12 , 	38 , 	17 ," 	6,268 ",,,OAK,"12,238","1,508","2,696","4,808","3,786","6,846",632,"31,881"
CL, 	78 , 	136 , 	59 , 	65 , 	285 , 	101 , 	173 , 	185 , 	320 , 	133 , 	187 , 	9 , 	113 , 	146 , 	183 , 	87 , 	83 , 	137 , 	52 , 	64 , 	63 , 	28 , 	22 , 	54 , 	99 , 	492 , 	445 , 	561 , 	422 , 	128 , 	130 , 	64 , 	66 , 	90 , 	18 , 	33 , 	183 , 	15 , 	73 , 	19 , 	17 , 	39 , 	21 ," 	5,677 ",,,CM line,"28,238","2,641","7,210","2,149","1,652","2,436","1,749","44,326"
SL, 	42 , 	54 , 	23 , 	26 , 	122 , 	39 , 	97 , 	182 , 	345 , 	197 , 	268 , 	125 , 	6 , 	107 , 	171 , 	74 , 	76 , 	105 , 	31 , 	28 , 	21 , 	9 , 	6 , 	21 , 	31 , 	506 , 	561 , 	459 , 	312 , 	61 , 	70 , 	22 , 	46 , 	59 , 	15 , 	35 , 	101 , 	8 , 	28 , 	9 , 	12 , 	22 , 	8 ," 	4,540 ",,,RM line,"10,940","4,888","2,284","6,154","1,238","3,251",548,"28,755"
BF, 	29 , 	37 , 	13 , 	19 , 	117 , 	36 , 	101 , 	170 , 	329 , 	175 , 	283 , 	146 , 	115 , 	9 , 	165 , 	129 , 	129 , 	209 , 	30 , 	19 , 	18 , 	4 , 	4 , 	17 , 	44 , 	467 , 	485 , 	425 , 	261 , 	51 , 	51 , 	20 , 	24 , 	49 , 	8 , 	52 , 	261 , 	6 , 	22 , 	9 , 	5 , 	15 , 	5 ," 	4,564 ",,,WP line,"16,960","3,784","1,707","1,271","5,632","1,474",774,"30,828"
HY, 	33 , 	53 , 	23 , 	21 , 	110 , 	47 , 	96 , 	159 , 	266 , 	122 , 	250 , 	172 , 	186 , 	174 , 	7 , 	146 , 	173 , 	321 , 	27 , 	24 , 	23 , 	6 , 	6 , 	15 , 	32 , 	344 , 	311 , 	280 , 	195 , 	53 , 	42 , 	21 , 	22 , 	35 , 	7 , 	21 , 	85 , 	11 , 	30 , 	8 , 	7 , 	12 , 	5 ," 	3,983 ",,,FT/ED line,"18,804","6,871","2,519","3,388","1,493","11,382",563,"44,457"
SH, 	23 , 	26 , 	8 , 	8 , 	68 , 	19 , 	56 , 	144 , 	192 , 	78 , 	98 , 	76 , 	72 , 	130 , 	136 , 	5 , 	69 , 	145 , 	15 , 	11 , 	10 , 	2 , 	2 , 	6 , 	14 , 	262 , 	265 , 	240 , 	175 , 	34 , 	39 , 	9 , 	15 , 	28 , 	4 , 	10 , 	46 , 	2 , 	15 , 	3 , 	2 , 	8 , 	3 ," 	2,572 ",,,SFIA,"5,591",654,"1,836",626,801,556,806,"10,063"
UC, 	17 , 	41 , 	14 , 	9 , 	128 , 	27 , 	58 , 	153 , 	217 , 	92 , 	92 , 	92 , 	81 , 	137 , 	183 , 	76 , 	10 , 	175 , 	19 , 	17 , 	15 , 	3 , 	5 , 	11 , 	19 , 	479 , 	474 , 	355 , 	228 , 	32 , 	27 , 	14 , 	20 , 	35 , 	8 , 	11 , 	52 , 	4 , 	17 , 	5 , 	2 , 	18 , 	2 ," 	3,475 ",,,Entries,"97,315","33,031","47,568","28,691","31,747","45,521","10,915","283,873"
FM, 	37 , 	69 , 	34 , 	27 , 	250 , 	52 , 	104 , 	309 , 	360 , 	149 , 	123 , 	142 , 	105 , 	221 , 	342 , 	150 , 	166 , 	17 , 	30 , 	31 , 	23 , 	5 , 	7 , 	18 , 	18 , 	828 , 	741 , 	601 , 	349 , 	45 , 	37 , 	16 , 	26 , 	51 , 	6 , 	25 , 	76 , 	10 , 	29 , 	10 , 	5 , 	40 , 	7 ," 	5,690 ",,,,,,,,,,,
CN, 	31 , 	42 , 	26 , 	19 , 	102 , 	23 , 	95 , 	211 , 	279 , 	20 , 	53 , 	58 , 	31 , 	28 , 	28 , 	14 , 	17 , 	30 , 	12 , 	136 , 	437 , 	105 , 	59 , 	83 , 	13 , 	628 , 	606 , 	405 , 	316 , 	52 , 	64 , 	35 , 	34 , 	64 , 	21 , 	7 , 	19 , 	68 , 	427 , 	22 , 	12 , 	46 , 	21 ," 	4,797 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	24 , 	26 , 	19 , 	14 , 	123 , 	18 , 	88 , 	259 , 	337 , 	26 , 	33 , 	62 , 	27 , 	17 , 	25 , 	12 , 	18 , 	31 , 	131 , 	11 , 	128 , 	52 , 	35 , 	101 , 	12 ," 	1,184 "," 	1,133 ", 	577 , 	409 , 	59 , 	51 , 	33 , 	37 , 	85 , 	25 , 	3 , 	7 , 	42 , 	151 , 	23 , 	16 , 	77 , 	22 ," 	5,565 ",,,Dtwn SF,"4,544",,,,,,,
WC, 	27 , 	39 , 	23 , 	18 , 	110 , 	23 , 	97 , 	188 , 	285 , 	18 , 	42 , 	62 , 	19 , 	18 , 	23 , 	13 , 	17 , 	23 , 	499 , 	131 , 	10 , 	76 , 	52 , 	135 , 	11 , 	980 , 	863 , 	569 , 	322 , 	48 , 	53 , 	32 , 	28 , 	63 , 	14 , 	4 , 	7 , 	81 , 	228 , 	21 , 	16 , 	89 , 	24 ," 	5,403 ",,,OAK,"24,923","1,508",,,,,,
