Exit stations,Entry stations->,,WEEKDAY,,,May 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA, 	19 , 	12 ,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC, 	16 , 	24 ,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
RM, 	10 , 	63 , 	56 , 	31 , 	203 , 	47 , 	73 , 	52 , 	57 , 	20 , 	49 , 	38 , 	19 , 	10 , 	16 , 	8 , 	6 , 	8 , 	11 , 	9 , 	12 , 	5 , 	5 , 	10 , 	15 , 	176 , 	130 , 	222 , 	140 , 	109 , 	99 , 	28 , 	28 , 	26 , 	13 , 	3 , 	5 , 	3 , 	8 , 	10 , 	13 , 	32 , 	9 , 	3 , 	8 , 	13 , 	5 , 	5 , 	7 , 	9 ," 	1,938 ",,,,,,,,,,,,,
EN, 	75 , 	15 , 	55 , 	43 , 	332 , 	57 , 	101 , 	113 , 	159 , 	39 , 	59 , 	54 , 	22 , 	20 , 	24 , 	9 , 	13 , 	16 , 	16 , 	5 , 	16 , 	5 , 	5 , 	13 , 	20 , 	373 , 	289 , 	372 , 	281 , 	125 , 	97 , 	34 , 	41 , 	49 , 	11 , 	4 , 	10 , 	5 , 	9 , 	12 , 	16 , 	61 , 	23 , 	4 , 	23 , 	14 , 	9 , 	14 , 	3 , 	8 ," 	3,170 ",,,,,,,,,,,,,
EP, 	56 , 	55 , 	8 , 	29 , 	254 , 	31 , 	51 , 	60 , 	85 , 	20 , 	30 , 	27 , 	19 , 	8 , 	8 , 	7 , 	6 , 	8 , 	12 , 	6 , 	9 , 	5 , 	2 , 	14 , 	7 , 	196 , 	156 , 	122 , 	134 , 	47 , 	33 , 	12 , 	10 , 	19 , 	1 , 	2 , 	4 , 	1 , 	5 , 	5 , 	4 , 	34 , 	8 , 	4 , 	17 , 	6 , 	4 , 	7 , 	2 , 	2 ," 	1,651 ",,,,,,,,,,,,,
NB, 	41 , 	34 , 	28 , 	9 , 	77 , 	24 , 	38 , 	63 , 	61 , 	18 , 	38 , 	40 , 	17 , 	7 , 	10 , 	4 , 	7 , 	10 , 	7 , 	7 , 	5 , 	3 , 	2 , 	5 , 	8 , 	194 , 	136 , 	110 , 	135 , 	59 , 	35 , 	12 , 	14 , 	11 , 	3 , 	2 , 	4 , 	1 , 	5 , 	2 , 	3 , 	46 , 	7 , 	1 , 	21 , 	4 , 	5 , 	7 , 	2 , 	3 ," 	1,385 ",,,,,,,,,,,,,
BK, 	230 , 	351 , 	273 , 	84 , 	32 , 	118 , 	137 , 	158 , 	179 , 	60 , 	115 , 	91 , 	72 , 	44 , 	48 , 	26 , 	45 , 	45 , 	39 , 	28 , 	34 , 	21 , 	12 , 	12 , 	35 , 	310 , 	214 , 	281 , 	217 , 	122 , 	96 , 	50 , 	29 , 	34 , 	9 , 	15 , 	30 , 	8 , 	20 , 	9 , 	14 , 	94 , 	42 , 	11 , 	48 , 	24 , 	37 , 	49 , 	10 , 	19 ," 	4,081 ",,,,,,,,,,,,,
AS, 	49 , 	54 , 	31 , 	25 , 	110 , 	8 , 	38 , 	67 , 	63 , 	23 , 	56 , 	45 , 	23 , 	13 , 	12 , 	8 , 	11 , 	12 , 	7 , 	7 , 	10 , 	4 , 	2 , 	4 , 	18 , 	177 , 	135 , 	118 , 	140 , 	62 , 	38 , 	10 , 	15 , 	12 , 	3 , 	2 , 	6 , 	1 , 	5 , 	2 , 	6 , 	31 , 	8 , 	3 , 	15 , 	7 , 	9 , 	9 , 	2 , 	5 ," 	1,522 ",,,,,,,,,,,,,
MA, 	87 , 	96 , 	48 , 	39 , 	131 , 	39 , 	19 , 	58 , 	81 , 	26 , 	87 , 	91 , 	53 , 	30 , 	37 , 	19 , 	22 , 	26 , 	47 , 	45 , 	44 , 	18 , 	17 , 	27 , 	26 , 	339 , 	249 , 	262 , 	245 , 	148 , 	89 , 	27 , 	36 , 	26 , 	9 , 	5 , 	20 , 	11 , 	41 , 	10 , 	6 , 	57 , 	16 , 	7 , 	18 , 	10 , 	12 , 	18 , 	23 , 	49 ," 	2,944 ",,,,,,,,,,,,,
19, 	55 , 	112 , 	61 , 	61 , 	151 , 	67 , 	60 , 	22 , 	13 , 	11 , 	62 , 	85 , 	59 , 	47 , 	46 , 	34 , 	34 , 	38 , 	59 , 	59 , 	68 , 	35 , 	28 , 	54 , 	27 , 	397 , 	309 , 	280 , 	274 , 	154 , 	104 , 	41 , 	39 , 	34 , 	13 , 	11 , 	25 , 	15 , 	37 , 	14 , 	13 , 	55 , 	21 , 	11 , 	21 , 	21 , 	18 , 	20 , 	15 , 	41 ," 	3,330 ",,,,,,,,,,,,,
12, 	63 , 	158 , 	86 , 	61 , 	160 , 	65 , 	80 , 	15 , 	24 , 	11 , 	60 , 	96 , 	104 , 	82 , 	69 , 	39 , 	60 , 	42 , 	72 , 	78 , 	75 , 	36 , 	29 , 	52 , 	34 , 	401 , 	279 , 	329 , 	253 , 	121 , 	93 , 	51 , 	57 , 	65 , 	23 , 	12 , 	37 , 	20 , 	53 , 	24 , 	25 , 	63 , 	30 , 	12 , 	22 , 	24 , 	23 , 	30 , 	25 , 	66 ," 	3,787 ",,,,,,,,,,,,,
LM, 	21 , 	33 , 	18 , 	16 , 	73 , 	25 , 	27 , 	11 , 	12 , 	11 , 	72 , 	108 , 	124 , 	98 , 	60 , 	51 , 	40 , 	40 , 	12 , 	8 , 	10 , 	4 , 	2 , 	6 , 	15 , 	311 , 	227 , 	242 , 	215 , 	105 , 	65 , 	30 , 	31 , 	29 , 	4 , 	52 , 	79 , 	7 , 	8 , 	5 , 	5 , 	17 , 	3 , 	36 , 	18 , 	24 , 	19 , 	19 , 	4 , 	12 ," 	2,461 ",,,,,,,,,,,,,
FV, 	48 , 	54 , 	34 , 	36 , 	126 , 	50 , 	84 , 	63 , 	62 , 	73 , 	17 , 	155 , 	129 , 	120 , 	97 , 	55 , 	48 , 	55 , 	15 , 	11 , 	18 , 	14 , 	17 , 	23 , 	64 , 	336 , 	243 , 	349 , 	315 , 	131 , 	111 , 	25 , 	41 , 	51 , 	8 , 	27 , 	68 , 	3 , 	13 , 	9 , 	13 , 	26 , 	9 , 	34 , 	9 , 	40 , 	18 , 	22 , 	7 , 	20 ," 	3,395 ",,,,,,,,,,,,,
