Exit stations,Entry stations->,,TOTAL,,,May 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA, 	19 , 	12 ,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC, 	16 , 	24 ,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
RM, 	338 ," 	1,680 "," 	1,533 ", 	837 ," 	5,448 "," 	1,211 "," 	1,878 "," 	1,364 "," 	1,490 ", 	542 ," 	1,344 "," 	1,044 ", 	498 , 	290 , 	449 , 	208 , 	156 , 	209 , 	303 , 	235 , 	311 , 	157 , 	124 , 	259 , 	395 ," 	4,573 "," 	3,254 "," 	6,081 "," 	3,527 "," 	2,847 "," 	2,641 ", 	711 , 	778 , 	661 , 	320 , 	76 , 	121 , 	77 , 	208 , 	264 , 	364 , 	885 , 	251 , 	84 , 	224 , 	371 , 	154 , 	167 , 	190 , 	226 ," 	51,358 ",,,,,,,,,,,,,
EN," 	1,995 ", 	503 ," 	1,414 "," 	1,137 "," 	8,486 "," 	1,518 "," 	2,595 "," 	2,809 "," 	3,919 "," 	1,012 "," 	1,654 "," 	1,632 ", 	609 , 	545 , 	626 , 	256 , 	312 , 	395 , 	429 , 	153 , 	439 , 	152 , 	143 , 	323 , 	542 ," 	9,292 "," 	7,037 "," 	10,021 "," 	6,843 "," 	3,349 "," 	2,690 ", 	860 ," 	1,046 "," 	1,201 ", 	306 , 	101 , 	254 , 	115 , 	251 , 	302 , 	425 ," 	1,686 ", 	588 , 	101 , 	673 , 	377 , 	244 , 	408 , 	98 , 	226 ," 	82,092 ",,,,,,,,,,,,,
EP," 	1,564 "," 	1,425 ", 	285 , 	796 ," 	6,862 ", 	921 ," 	1,353 "," 	1,618 "," 	2,146 ", 	610 , 	795 , 	890 , 	478 , 	226 , 	231 , 	184 , 	148 , 	209 , 	302 , 	151 , 	263 , 	133 , 	64 , 	390 , 	190 ," 	5,108 "," 	3,860 "," 	3,476 "," 	3,410 "," 	1,332 ", 	952 , 	324 , 	263 , 	454 , 	41 , 	58 , 	102 , 	34 , 	128 , 	112 , 	95 , 	984 , 	225 , 	100 , 	479 , 	146 , 	143 , 	225 , 	57 , 	67 ," 	44,409 ",,,,,,,,,,,,,
NB," 	1,071 ", 	917 , 	780 , 	301 ," 	2,002 ", 	666 , 	987 ," 	1,639 "," 	1,549 ", 	511 ," 	1,014 "," 	1,178 ", 	454 , 	181 , 	240 , 	121 , 	158 , 	260 , 	168 , 	171 , 	153 , 	86 , 	60 , 	138 , 	215 ," 	5,120 "," 	3,467 "," 	3,267 "," 	3,548 "," 	1,700 "," 	1,047 ", 	362 , 	368 , 	300 , 	67 , 	62 , 	110 , 	45 , 	142 , 	59 , 	86 ," 	1,289 ", 	208 , 	36 , 	607 , 	114 , 	146 , 	216 , 	39 , 	89 ," 	37,514 ",,,,,,,,,,,,,
BK," 	6,123 "," 	8,951 "," 	7,257 "," 	2,208 "," 	1,188 "," 	3,150 "," 	3,669 "," 	4,242 "," 	4,891 "," 	1,627 "," 	3,036 "," 	2,502 "," 	1,903 "," 	1,198 "," 	1,295 ", 	793 ," 	1,102 "," 	1,214 ", 	991 , 	783 , 	929 , 	602 , 	354 , 	352 , 	950 ," 	8,865 "," 	5,817 "," 	8,560 "," 	6,180 "," 	3,581 "," 	2,647 "," 	1,396 ", 	825 , 	957 , 	237 , 	383 , 	838 , 	207 , 	501 , 	264 , 	370 ," 	2,823 "," 	1,274 ", 	318 ," 	1,452 ", 	704 ," 	1,156 "," 	1,544 ", 	234 , 	482 ," 	112,925 ",,,,,,,,,,,,,
AS," 	1,285 "," 	1,473 ", 	881 , 	684 ," 	2,892 ", 	304 ," 	1,032 "," 	1,781 "," 	1,707 ", 	675 ," 	1,421 "," 	1,206 ", 	602 , 	362 , 	314 , 	219 , 	278 , 	290 , 	173 , 	182 , 	260 , 	95 , 	49 , 	115 , 	483 ," 	4,630 "," 	3,352 "," 	3,296 "," 	3,656 "," 	1,833 "," 	1,185 ", 	292 , 	389 , 	316 , 	80 , 	50 , 	178 , 	23 , 	120 , 	49 , 	155 , 	934 , 	227 , 	71 , 	437 , 	166 , 	231 , 	305 , 	42 , 	127 ," 	40,907 ",,,,,,,,,,,,,
MA," 	2,195 "," 	2,470 "," 	1,259 "," 	1,041 "," 	3,529 "," 	1,058 ", 	640 ," 	1,670 "," 	2,114 ", 	701 ," 	2,297 "," 	2,564 "," 	1,365 ", 	784 , 	948 , 	467 , 	507 , 	626 ," 	1,221 "," 	1,173 "," 	1,167 ", 	453 , 	477 , 	767 , 	722 ," 	8,877 "," 	6,266 "," 	7,422 "," 	6,612 "," 	4,282 "," 	2,606 ", 	761 , 	917 , 	690 , 	239 , 	134 , 	494 , 	296 ," 	1,029 ", 	232 , 	179 ," 	1,747 ", 	433 , 	179 , 	563 , 	276 , 	320 , 	510 , 	544 ," 	1,172 "," 	78,995 ",,,,,,,,,,,,,
19," 	1,474 "," 	2,805 "," 	1,565 "," 	1,602 "," 	4,148 "," 	1,791 "," 	1,644 ", 	758 , 	348 , 	315 ," 	1,580 "," 	2,353 "," 	1,510 "," 	1,201 "," 	1,213 ", 	870 , 	807 , 	915 ," 	1,467 "," 	1,441 "," 	1,735 ", 	857 , 	715 ," 	1,456 ", 	790 ," 	10,307 "," 	7,867 "," 	8,180 "," 	7,467 "," 	4,592 "," 	3,171 "," 	1,131 "," 	1,020 ", 	914 , 	338 , 	269 , 	625 , 	352 , 	902 , 	351 , 	379 ," 	1,724 ", 	594 , 	265 , 	609 , 	522 , 	476 , 	566 , 	361 , 	991 ," 	89,333 ",,,,,,,,,,,,,
12," 	1,620 "," 	3,858 "," 	2,173 "," 	1,560 "," 	4,434 "," 	1,719 "," 	2,107 ", 	390 , 	753 , 	289 ," 	1,488 "," 	2,533 "," 	2,512 "," 	2,033 "," 	1,687 ", 	965 ," 	1,356 "," 	1,002 "," 	1,756 "," 	1,870 "," 	1,843 ", 	893 , 	741 ," 	1,422 ", 	945 ," 	10,312 "," 	7,009 "," 	9,479 "," 	6,789 "," 	3,637 "," 	2,632 "," 	1,310 "," 	1,446 "," 	1,624 ", 	605 , 	278 , 	858 , 	452 ," 	1,258 ", 	580 , 	638 ," 	1,917 ", 	800 , 	274 , 	638 , 	583 , 	608 , 	739 , 	574 ," 	1,546 "," 	98,535 ",,,,,,,,,,,,,
LM, 	588 , 	871 , 	568 , 	491 ," 	1,920 ", 	714 , 	724 , 	291 , 	308 , 	401 ," 	2,075 "," 	3,360 "," 	3,243 "," 	2,647 "," 	1,582 "," 	1,278 ", 	932 , 	985 , 	328 , 	218 , 	258 , 	118 , 	60 , 	203 , 	486 ," 	8,053 "," 	5,719 "," 	6,947 "," 	5,703 "," 	3,131 "," 	2,029 ", 	829 , 	835 , 	783 , 	88 ," 	1,359 "," 	2,177 ", 	168 , 	220 , 	121 , 	135 , 	466 , 	91 , 	919 , 	588 , 	623 , 	532 , 	587 , 	94 , 	293 ," 	67,139 ",,,,,,,,,,,,,
