Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,May 01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,Exits,,,,,,,,,,
FV, 	114 , 	121 , 	38 , 	59 , 	209 , 	114 , 	130 , 	83 , 	145 , 	111 , 	19 , 	321 , 	179 , 	254 , 	223 , 	80 , 	70 , 	95 , 	47 , 	13 , 	31 , 	20 , 	23 , 	41 , 	96 , 	319 , 	253 , 	663 , 	247 , 	170 , 	221 , 	38 , 	58 , 	48 , 	28 , 	42 , 	107 , 	6 , 	42 ," 	4,878 ",,,CM line," 	16,850 "," 	1,442 "," 	5,949 "," 	1,713 "," 	1,171 "," 	1,862 "," 	28,987 "
CL, 	284 , 	118 , 	56 , 	57 , 	255 , 	78 , 	105 , 	61 , 	182 , 	77 , 	751 , 	3 , 	119 , 	154 , 	120 , 	63 , 	91 , 	195 , 	48 , 	58 , 	47 , 	36 , 	28 , 	43 , 	48 , 	765 , 	104 , 	292 , 	169 , 	57 , 	76 , 	41 , 	29 , 	49 , 	20 , 	58 , 	211 , 	26 , 	60 ," 	5,033 ",,,RM line," 	6,246 "," 	2,248 "," 	1,739 "," 	4,294 ", 	672 ," 	2,550 "," 	17,750 "
SL, 	20 , 	35 , 	15 , 	13 , 	79 , 	24 , 	40 , 	46 , 	121 , 	99 , 	177 , 	176 , 	10 , 	97 , 	93 , 	35 , 	40 , 	68 , 	12 , 	9 , 	9 , 	4 , 	6 , 	11 , 	17 , 	194 , 	131 , 	332 , 	128 , 	39 , 	40 , 	15 , 	15 , 	26 , 	18 , 	23 , 	37 , 	3 , 	13 ," 	2,264 ",,,WP line," 	7,417 ", 	876 ," 	1,190 ", 	825 ," 	3,381 "," 	1,136 "," 	14,826 "
BF, 	26 , 	32 , 	14 , 	14 , 	79 , 	30 , 	55 , 	58 , 	119 , 	90 , 	245 , 	243 , 	94 , 	9 , 	122 , 	82 , 	88 , 	107 , 	18 , 	7 , 	7 , 	3 , 	2 , 	9 , 	38 , 	190 , 	129 , 	293 , 	102 , 	27 , 	34 , 	15 , 	22 , 	28 , 	14 , 	39 , 	104 , 	2 , 	16 ," 	2,600 ",,,FT/ED line," 	9,502 "," 	2,757 "," 	1,804 "," 	2,766 "," 	1,012 "," 	9,648 "," 	27,489 "
HY, 	33 , 	35 , 	12 , 	13 , 	68 , 	18 , 	41 , 	40 , 	84 , 	45 , 	203 , 	202 , 	105 , 	131 , 	12 , 	105 , 	112 , 	180 , 	15 , 	10 , 	8 , 	2 , 	3 , 	7 , 	21 , 	121 , 	72 , 	199 , 	72 , 	25 , 	45 , 	11 , 	18 , 	19 , 	15 , 	17 , 	49 , 	4 , 	14 ," 	2,180 ",,,Entries," 	49,247 "," 	14,491 "," 	29,813 "," 	18,400 "," 	14,690 "," 	27,315 "," 	153,955 "
SH, 	11 , 	16 , 	7 , 	5 , 	36 , 	7 , 	21 , 	16 , 	32 , 	25 , 	80 , 	107 , 	37 , 	87 , 	100 , 	7 , 	67 , 	99 , 	9 , 	-   , 	4 , 	2 , 	2 , 	2 , 	8 , 	76 , 	57 , 	142 , 	47 , 	13 , 	34 , 	6 , 	13 , 	16 , 	9 , 	7 , 	23 , 	3 , 	12 ," 	1,241 ",,,,,,,,,,
UC, 	13 , 	26 , 	8 , 	8 , 	71 , 	12 , 	16 , 	32 , 	73 , 	40 , 	76 , 	129 , 	41 , 	87 , 	137 , 	77 , 	9 , 	126 , 	12 , 	6 , 	10 , 	3 , 	3 , 	6 , 	17 , 	165 , 	99 , 	262 , 	65 , 	18 , 	19 , 	7 , 	19 , 	24 , 	11 , 	8 , 	20 , 	1 , 	9 ," 	1,761 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,
FM, 	18 , 	55 , 	23 , 	26 , 	174 , 	42 , 	50 , 	52 , 	124 , 	71 , 	102 , 	279 , 	70 , 	120 , 	172 , 	100 , 	125 , 	26 , 	24 , 	18 , 	15 , 	4 , 	7 , 	14 , 	43 , 	410 , 	227 , 	534 , 	144 , 	27 , 	32 , 	18 , 	24 , 	38 , 	16 , 	16 , 	40 , 	4 , 	27 ," 	3,304 ",,,Dtwn SF," 	3,205 ",,,,,,
CN, 	27 , 	28 , 	14 , 	16 , 	45 , 	11 , 	42 , 	29 , 	77 , 	9 , 	40 , 	63 , 	14 , 	11 , 	16 , 	11 , 	11 , 	24 , 	23 , 	124 , 	321 , 	88 , 	46 , 	50 , 	12 , 	309 , 	134 , 	262 , 	103 , 	51 , 	63 , 	32 , 	23 , 	38 , 	33 , 	6 , 	9 , 	31 , 	230 ," 	2,474 ",,,OAK," 	12,401 ", 	794 ,,,,,
PH, 	8 , 	13 , 	9 , 	8 , 	52 , 	8 , 	22 , 	20 , 	56 , 	6 , 	12 , 	71 , 	10 , 	8 , 	10 , 	2 , 	7 , 	15 , 	93 , 	10 , 	88 , 	26 , 	14 , 	45 , 	9 , 	435 , 	215 , 	321 , 	125 , 	19 , 	29 , 	16 , 	15 , 	28 , 	30 , 	2 , 	5 , 	11 , 	45 ," 	1,918 ",,,CM line," 	34,595 "," 	2,829 "," 	5,949 ",,,,
WC, 	19 , 	14 , 	16 , 	13 , 	70 , 	14 , 	35 , 	34 , 	56 , 	8 , 	30 , 	67 , 	9 , 	9 , 	10 , 	3 , 	7 , 	11 , 	447 , 	108 , 	15 , 	53 , 	29 , 	72 , 	8 , 	552 , 	228 , 	399 , 	160 , 	24 , 	37 , 	17 , 	14 , 	23 , 	37 , 	4 , 	5 , 	34 , 	91 ," 	2,778 ",,,RM line," 	12,841 "," 	4,455 "," 	3,451 "," 	4,294 ",,,
LF, 	6 , 	10 , 	4 , 	4 , 	38 , 	6 , 	15 , 	17 , 	34 , 	3 , 	22 , 	55 , 	4 , 	4 , 	3 , 	2 , 	2 , 	5 , 	99 , 	34 , 	58 , 	7 , 	13 , 	34 , 	5 , 	381 , 	126 , 	218 , 	102 , 	14 , 	15 , 	9 , 	6 , 	6 , 	12 , 	2 , 	2 , 	5 , 	24 ," 	1,401 ",,,WP line," 	14,998 "," 	1,749 "," 	2,362 "," 	1,498 "," 	3,381 ",,
OR, 	9 , 	10 , 	7 , 	6 , 	30 , 	7 , 	14 , 	9 , 	33 , 	5 , 	17 , 	40 , 	8 , 	1 , 	2 , 	3 , 	4 , 	7 , 	46 , 	15 , 	24 , 	11 , 	3 , 	32 , 	6 , 	302 , 	139 , 	209 , 	80 , 	11 , 	15 , 	10 , 	7 , 	12 , 	11 , 	1 , 	5 , 	5 , 	11 ," 	1,161 ",,,FT/ED line," 	18,840 "," 	5,538 "," 	3,666 "," 	5,316 "," 	2,148 "," 	9,648 "," 	153,955 "
RR, 	51 , 	30 , 	25 , 	24 , 	35 , 	12 , 	25 , 	22 , 	49 , 	10 , 	40 , 	62 , 	12 , 	9 , 	5 , 	2 , 	3 , 	9 , 	51 , 	32 , 	44 , 	30 , 	19 , 	7 , 	8 , 	474 , 	351 , 	495 , 	248 , 	59 , 	52 , 	13 , 	8 , 	14 , 	13 , 	4 , 	4 , 	6 , 	20 ," 	2,372 ",,,,,,,,,,
OW, 	25 , 	39 , 	8 , 	11 , 	37 , 	33 , 	45 , 	23 , 	47 , 	17 , 	86 , 	75 , 	22 , 	35 , 	15 , 	9 , 	17 , 	42 , 	11 , 	8 , 	12 , 	6 , 	7 , 	9 , 	5 , 	344 , 	262 , 	567 , 	172 , 	68 , 	77 , 	18 , 	29 , 	21 , 	16 , 	5 , 	21 , 	1 , 	17 ," 	2,254 ",,,,,,,,,,
EM, 	100 , 	381 , 	207 , 	302 , 	500 , 	240 , 	386 , 	211 , 	367 , 	224 , 	314 , 	297 , 	219 , 	211 , 	138 , 	81 , 	166 , 	426 , 	319 , 	514 , 	597 , 	455 , 	363 , 	596 , 	357 , 	71 , 	104 , 	348 , 	169 , 	531 , 	667 , 	383 , 	405 , 	452 , 	319 , 	235 , 	833 , 	160 , 	234 ," 	12,880 ",,,,,,,,,,
MT, 	182 , 	260 , 	180 , 	200 , 	259 , 	115 , 	203 , 	134 , 	342 , 	171 , 	245 , 	192 , 	164 , 	195 , 	57 , 	48 , 	81 , 	176 , 	129 , 	154 , 	179 , 	86 , 	93 , 	256 , 	231 , 	215 , 	211 , 	240 , 	551 , 	397 , 	541 , 	416 , 	974 , 	355 , 	249 , 	75 , 	283 , 	48 , 	104 ," 	8,989 ",,,,,,,,,,
PL, 	213 , 	552 , 	278 , 	356 , 	873 , 	303 , 	591 , 	348 , 	784 , 	404 , 	612 , 	496 , 	328 , 	272 , 	192 , 	142 , 	234 , 	545 , 	254 , 	365 , 	448 , 	240 , 	240 , 	512 , 	609 , 	231 , 	96 , 	150 , 	264 ," 	1,582 "," 	2,023 "," 	1,149 "," 	1,920 "," 	1,034 ", 	687 , 	183 , 	653 , 	96 , 	246 ," 	20,506 ",,,,,,,,,,
CC, 	81 , 	185 , 	107 , 	189 , 	363 , 	168 , 	276 , 	178 , 	229 , 	138 , 	205 , 	207 , 	116 , 	103 , 	72 , 	44 , 	63 , 	157 , 	109 , 	108 , 	155 , 	106 , 	64 , 	223 , 	191 , 	125 , 	92 , 	244 , 	93 , 	778 ," 	1,020 ", 	395 , 	757 , 	383 , 	329 , 	58 , 	220 , 	40 , 	91 ," 	8,462 ",,,,,,,,,,
16, 	76 , 	85 , 	32 , 	77 , 	156 , 	87 , 	128 , 	65 , 	94 , 	65 , 	146 , 	88 , 	31 , 	31 , 	22 , 	16 , 	18 , 	27 , 	42 , 	23 , 	28 , 	16 , 	15 , 	85 , 	77 , 	325 , 	393 ," 	1,423 ", 	712 , 	48 , 	315 , 	236 , 	444 , 	194 , 	137 , 	9 , 	35 , 	4 , 	35 ," 	5,838 ",,,,,,,,,,
24, 	119 , 	122 , 	32 , 	56 , 	134 , 	74 , 	118 , 	60 , 	83 , 	63 , 	204 , 	119 , 	45 , 	47 , 	44 , 	29 , 	17 , 	36 , 	65 , 	26 , 	34 , 	16 , 	14 , 	75 , 	76 , 	504 , 	543 ," 	1,999 ", 	896 , 	309 , 	71 , 	221 , 	481 , 	252 , 	234 , 	14 , 	26 , 	11 , 	67 ," 	7,333 ",,,,,,,,,,
GP, 	20 , 	36 , 	15 , 	15 , 	54 , 	13 , 	28 , 	19 , 	49 , 	19 , 	34 , 	61 , 	14 , 	11 , 	8 , 	6 , 	8 , 	17 , 	23 , 	16 , 	21 , 	13 , 	13 , 	22 , 	20 , 	340 , 	297 ," 	1,319 ", 	310 , 	185 , 	191 , 	26 , 	88 , 	35 , 	67 , 	7 , 	24 , 	7 , 	20 ," 	3,466 ",,,,,,,,,,
BP, 	33 , 	49 , 	11 , 	11 , 	39 , 	16 , 	30 , 	20 , 	65 , 	32 , 	61 , 	42 , 	13 , 	18 , 	16 , 	7 , 	16 , 	24 , 	31 , 	14 , 	13 , 	3 , 	7 , 	12 , 	36 , 	346 , 	465 ," 	2,626 ", 	649 , 	422 , 	515 , 	86 , 	44 , 	52 , 	110 , 	3 , 	14 , 	6 , 	43 ," 	5,997 ",,,,,,,,,,
DC, 	22 , 	45 , 	18 , 	17 , 	74 , 	23 , 	34 , 	23 , 	54 , 	29 , 	50 , 	72 , 	30 , 	26 , 	18 , 	15 , 	19 , 	35 , 	26 , 	26 , 	19 , 	7 , 	9 , 	18 , 	28 , 	387 , 	311 ," 	1,082 ", 	354 , 	166 , 	254 , 	41 , 	67 , 	15 , 	53 , 	10 , 	36 , 	8 , 	37 ," 	3,552 ",,,,,,,,,,
CM, 	26 , 	38 , 	16 , 	12 , 	49 , 	13 , 	26 , 	25 , 	54 , 	9 , 	23 , 	29 , 	17 , 	15 , 	15 , 	5 , 	9 , 	14 , 	39 , 	35 , 	30 , 	8 , 	10 , 	15 , 	16 , 	336 , 	193 , 	773 , 	272 , 	135 , 	214 , 	68 , 	109 , 	51 , 	15 , 	5 , 	15 , 	12 , 	53 ," 	2,801 ",,,,,,,,,,
CV, 	1 , 	7 , 	3 , 	4 , 	19 , 	4 , 	4 , 	8 , 	9 , 	30 , 	37 , 	95 , 	26 , 	52 , 	17 , 	9 , 	10 , 	20 , 	2 , 	2 , 	4 , 	2 , 	2 , 	3 , 	8 , 	224 , 	86 , 	172 , 	62 , 	10 , 	13 , 	6 , 	6 , 	7 , 	9 , 	5 , 	66 , 	0 , 	4 ," 	1,044 ",,,,,,,,,,
ED, 	12 , 	16 , 	7 , 	6 , 	59 , 	13 , 	17 , 	19 , 	34 , 	42 , 	107 , 	288 , 	44 , 	126 , 	52 , 	29 , 	25 , 	37 , 	8 , 	7 , 	5 , 	2 , 	6 , 	7 , 	21 , 	853 , 	313 , 	585 , 	204 , 	34 , 	27 , 	19 , 	18 , 	36 , 	24 , 	64 , 	16 , 	0 , 	6 ," 	3,187 ",,,,,,,,,,
NC, 	4 , 	4 , 	2 , 	2 , 	10 , 	1 , 	5 , 	3 , 	17 , 	2 , 	5 , 	35 , 	2 , 	2 , 	3 , 	3 , 	1 , 	5 , 	36 , 	11 , 	24 , 	4 , 	3 , 	7 , 	1 , 	157 , 	57 , 	98 , 	35 , 	6 , 	14 , 	8 , 	7 , 	11 , 	12 , 	0 , 	1 , 	5 , 	42 , 	642 ,,,,,,,,,,
WP, 	23 , 	25 , 	9 , 	7 , 	29 , 	16 , 	59 , 	34 , 	55 , 	8 , 	39 , 	91 , 	16 , 	22 , 	12 , 	17 , 	14 , 	28 , 	267 , 	58 , 	92 , 	23 , 	12 , 	28 , 	17 , 	208 , 	113 , 	269 , 	114 , 	46 , 	86 , 	32 , 	50 , 	43 , 	65 , 	2 , 	6 , 	40 , 	10 ," 	2,081 ",,,,,,,,,,
Entries," 	2,464 "," 	3,521 "," 	1,904 "," 	2,035 "," 	6,038 "," 	2,438 "," 	3,237 "," 	2,283 "," 	4,422 "," 	2,228 "," 	5,179 "," 	5,250 "," 	2,262 "," 	2,616 "," 	2,075 "," 	1,191 "," 	1,607 "," 	3,075 "," 	2,566 "," 	2,000 "," 	2,589 "," 	1,394 "," 	1,173 "," 	2,476 "," 	2,321 "," 	11,704 "," 	7,779 "," 	21,032 "," 	8,732 "," 	6,119 "," 	7,612 "," 	3,617 "," 	5,980 "," 	3,631 "," 	2,853 ", 	993 ," 	3,066 ", 	636 ," 	1,855 "," 	153,955 ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
