Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Sep 07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	10 , 	62 , 	64 , 	34 , 	140 , 	57 , 	45 , 	19 , 	55 , 	24 , 	57 , 	98 , 	18 , 	16 , 	21 , 	10 , 	9 , 	21 , 	14 , 	4 , 	5 , 	6 , 	3 , 	6 , 	15 , 	109 , 	51 , 	180 , 	90 , 	66 , 	84 , 	16 , 	43 , 	21 , 	6 , 	4 , 	8 , 	1 , 	22 , 	8 , 	7 , 	18 , 	7 ," 	1,554 ",,,Eastbay," 	40,996 ",,SF CBD," 	88,560 ",57.1%,,,
EN, 	71 , 	16 , 	72 , 	45 , 	276 , 	99 , 	88 , 	38 , 	140 , 	35 , 	80 , 	401 , 	31 , 	34 , 	22 , 	15 , 	16 , 	39 , 	19 , 	9 , 	15 , 	7 , 	5 , 	14 , 	23 , 	233 , 	145 , 	539 , 	195 , 	65 , 	108 , 	43 , 	61 , 	55 , 	16 , 	7 , 	20 , 	3 , 	29 , 	15 , 	11 , 	56 , 	18 ," 	3,228 ",,,Westbay," 	42,522 ",,non-CBD," 	61,843 ",39.9%,,,
EP, 	72 , 	63 , 	9 , 	41 , 	270 , 	57 , 	38 , 	24 , 	114 , 	28 , 	32 , 	161 , 	10 , 	12 , 	10 , 	5 , 	5 , 	23 , 	10 , 	8 , 	13 , 	5 , 	3 , 	23 , 	6 , 	116 , 	100 , 	258 , 	145 , 	39 , 	34 , 	16 , 	16 , 	19 , 	2 , 	3 , 	11 , 	2 , 	5 , 	2 , 	3 , 	38 , 	12 ," 	1,863 ",,,Transbay," 	71,475 ",,,,,,,
NB, 	38 , 	46 , 	45 , 	5 , 	85 , 	37 , 	41 , 	34 , 	124 , 	20 , 	36 , 	129 , 	14 , 	12 , 	9 , 	1 , 	8 , 	26 , 	11 , 	10 , 	12 , 	7 , 	4 , 	17 , 	7 , 	181 , 	119 , 	310 , 	233 , 	87 , 	67 , 	24 , 	11 , 	17 , 	5 , 	3 , 	11 , 	1 , 	10 , 	2 , 	1 , 	52 , 	11 ," 	1,925 ",,,,,,,,,,,
BK, 	149 , 	262 , 	268 , 	84 , 	26 , 	179 , 	172 , 	119 , 	271 , 	80 , 	135 , 	316 , 	55 , 	44 , 	50 , 	21 , 	63 , 	250 , 	34 , 	38 , 	58 , 	29 , 	26 , 	31 , 	35 , 	443 , 	255 , 	971 , 	506 , 	166 , 	174 , 	60 , 	52 , 	98 , 	10 , 	19 , 	67 , 	11 , 	19 , 	13 , 	9 , 	117 , 	72 ," 	5,856 ",,,,,,,,,,,
AS, 	66 , 	85 , 	49 , 	36 , 	152 , 	10 , 	66 , 	58 , 	130 , 	38 , 	79 , 	141 , 	16 , 	31 , 	16 , 	7 , 	15 , 	24 , 	14 , 	7 , 	12 , 	6 , 	2 , 	13 , 	23 , 	142 , 	119 , 	276 , 	257 , 	117 , 	98 , 	24 , 	19 , 	25 , 	4 , 	3 , 	18 , 	2 , 	16 , 	3 , 	5 , 	39 , 	10 ," 	2,273 ",,,,,,,,,,,
MA, 	53 , 	83 , 	42 , 	33 , 	163 , 	77 , 	13 , 	42 , 	125 , 	28 , 	72 , 	217 , 	33 , 	54 , 	38 , 	23 , 	12 , 	35 , 	39 , 	28 , 	29 , 	15 , 	10 , 	34 , 	37 , 	288 , 	189 , 	591 , 	354 , 	165 , 	176 , 	43 , 	33 , 	38 , 	4 , 	8 , 	19 , 	7 , 	58 , 	4 , 	4 , 	48 , 	14 ," 	3,375 ",,,,,,,,,,,
19, 	19 , 	34 , 	31 , 	32 , 	110 , 	52 , 	31 , 	6 , 	14 , 	11 , 	44 , 	87 , 	24 , 	28 , 	16 , 	13 , 	13 , 	23 , 	19 , 	11 , 	16 , 	10 , 	5 , 	34 , 	19 , 	110 , 	97 , 	236 , 	174 , 	75 , 	57 , 	19 , 	18 , 	20 , 	3 , 	4 , 	9 , 	4 , 	25 , 	2 , 	2 , 	18 , 	8 ," 	1,584 ",,,,,,,,,,,
12, 	53 , 	128 , 	107 , 	117 , 	234 , 	130 , 	127 , 	13 , 	14 , 	25 , 	131 , 	229 , 	107 , 	123 , 	75 , 	34 , 	49 , 	116 , 	58 , 	68 , 	80 , 	47 , 	46 , 	136 , 	50 , 	299 , 	201 , 	693 , 	322 , 	118 , 	122 , 	66 , 	67 , 	83 , 	11 , 	21 , 	59 , 	17 , 	63 , 	7 , 	11 , 	42 , 	30 ," 	4,531 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	24 , 	28 , 	25 , 	20 , 	77 , 	44 , 	26 , 	7 , 	27 , 	8 , 	92 , 	207 , 	72 , 	84 , 	36 , 	22 , 	30 , 	54 , 	13 , 	7 , 	8 , 	5 , 	5 , 	11 , 	25 , 	195 , 	184 , 	506 , 	259 , 	101 , 	98 , 	38 , 	44 , 	32 , 	8 , 	46 , 	45 , 	4 , 	8 , 	9 , 	7 , 	50 , 	20 ," 	2,610 ",,,Dtwn SF," 	1,755 "," 	6,260 "," 	12,390 "," 	6,038 "," 	6,036 "," 	8,744 "," 	3,836 ",45057.8
