Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Sep 07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
CM, 	5 , 	18 , 	2 , 	3 , 	26 , 	3 , 	6 , 	7 , 	14 , 	10 , 	13 , 	20 , 	7 , 	10 , 	5 , 	5 , 	10 , 	8 , 	7 , 	7 , 	9 , 	2 , 	2 , 	4 , 	9 , 	76 , 	75 , 	403 , 	157 , 	77 , 	107 , 	39 , 	78 , 	34 , 	3 , 	2 , 	18 , 	3 , 	15 , 	6 , 	30 , 	95 , 	32 ," 	1,458 ",,,,,,,,,,,
CV, 	1 , 	8 , 	3 , 	3 , 	72 , 	8 , 	11 , 	5 , 	30 , 	57 , 	46 , 	92 , 	28 , 	66 , 	18 , 	17 , 	8 , 	14 , 	4 , 	3 , 	5 , 	2 , 	0 , 	6 , 	5 , 	142 , 	82 , 	268 , 	103 , 	18 , 	19 , 	10 , 	10 , 	11 , 	2 , 	5 , 	86 , 	1 , 	5 , 	2 , 	4 , 	21 , 	2 ," 	1,305 ",,,,,,,,,,,
ED, 	13 , 	27 , 	9 , 	12 , 	331 , 	25 , 	32 , 	18 , 	61 , 	62 , 	107 , 	489 , 	51 , 	176 , 	44 , 	30 , 	36 , 	65 , 	11 , 	3 , 	7 , 	4 , 	3 , 	13 , 	18 , 	786 , 	317 ," 	1,161 ", 	367 , 	71 , 	51 , 	41 , 	42 , 	75 , 	21 , 	91 , 	26 , 	1 , 	11 , 	11 , 	10 , 	139 , 	29 ," 	4,897 ",,,,,,,,,,,
NC, 	3 , 	5 , 	3 , 	2 , 	46 , 	4 , 	12 , 	10 , 	17 , 	2 , 	6 , 	35 , 	2 , 	4 , 	3 , 	2 , 	1 , 	5 , 	37 , 	8 , 	30 , 	12 , 	6 , 	21 , 	4 , 	91 , 	43 , 	129 , 	57 , 	12 , 	18 , 	5 , 	8 , 	14 , 	3 , 	0 , 	2 , 	4 , 	31 , 	3 , 	3 , 	19 , 	2 , 	723 ,,,,,,,,,,,
WP, 	32 , 	44 , 	9 , 	11 , 	95 , 	20 , 	91 , 	35 , 	80 , 	9 , 	52 , 	118 , 	19 , 	27 , 	28 , 	17 , 	20 , 	31 , 	238 , 	78 , 	109 , 	21 , 	18 , 	45 , 	28 , 	200 , 	111 , 	406 , 	148 , 	67 , 	102 , 	42 , 	70 , 	77 , 	18 , 	4 , 	10 , 	36 , 	12 , 	15 , 	17 , 	49 , 	24 ," 	2,684 ",,,,,,,,,,,
SS, 	5 , 	13 , 	4 , 	3 , 	28 , 	3 , 	7 , 	3 , 	12 , 	9 , 	15 , 	25 , 	5 , 	10 , 	5 , 	2 , 	5 , 	5 , 	8 , 	6 , 	8 , 	3 , 	4 , 	3 , 	6 , 	69 , 	65 , 	291 , 	109 , 	49 , 	58 , 	23 , 	46 , 	31 , 	7 , 	2 , 	14 , 	4 , 	13 , 	4 , 	22 , 	27 , 	17 ," 	1,047 ",,,,,,,,,,,
SB, 	5 , 	14 , 	3 , 	6 , 	37 , 	4 , 	4 , 	5 , 	8 , 	8 , 	15 , 	19 , 	10 , 	6 , 	10 , 	3 , 	2 , 	5 , 	10 , 	5 , 	6 , 	2 , 	2 , 	4 , 	6 , 	69 , 	52 , 	279 , 	140 , 	70 , 	111 , 	53 , 	110 , 	83 , 	34 , 	2 , 	13 , 	2 , 	17 , 	23 , 	6 , 	37 , 	18 ," 	1,319 ",,,,,,,,,,,
SO, 	15 , 	58 , 	39 , 	47 , 	119 , 	26 , 	52 , 	15 , 	30 , 	42 , 	37 , 	47 , 	22 , 	18 , 	10 , 	8 , 	11 , 	31 , 	56 , 	58 , 	63 , 	35 , 	34 , 	46 , 	44 , 	305 , 	202 ," 	1,104 ", 	362 , 	97 , 	112 , 	64 , 	75 , 	123 , 	80 , 	15 , 	126 , 	14 , 	38 , 	24 , 	38 , 	14 , 	304 ," 	4,055 ",,,,,,,,,,,
MB, 	13 , 	27 , 	12 , 	15 , 	202 , 	12 , 	18 , 	13 , 	26 , 	19 , 	20 , 	41 , 	12 , 	10 , 	6 , 	4 , 	5 , 	6 , 	13 , 	17 , 	16 , 	8 , 	6 , 	20 , 	8 , 	174 , 	127 , 	708 , 	287 , 	92 , 	106 , 	49 , 	75 , 	103 , 	33 , 	4 , 	24 , 	4 , 	17 , 	18 , 	18 , 	294 , 	17 ," 	2,700 ",,,,,,,,,,,
Entries," 	2,184 "," 	4,649 "," 	2,761 "," 	2,610 "," 	13,879 "," 	3,195 "," 	4,683 "," 	2,564 "," 	5,279 "," 	2,911 "," 	4,759 "," 	6,039 "," 	2,586 "," 	3,262 "," 	2,185 "," 	1,379 "," 	1,789 "," 	3,666 "," 	2,660 "," 	2,500 "," 	3,358 "," 	1,861 "," 	1,620 "," 	3,712 "," 	3,286 "," 	11,443 "," 	8,126 "," 	30,336 "," 	12,858 "," 	7,576 "," 	8,859 "," 	4,534 "," 	7,848 "," 	4,767 "," 	1,526 "," 	1,329 "," 	5,004 ", 	756 ," 	2,473 "," 	1,068 "," 	1,279 "," 	4,648 "," 	2,767 "," 	206,576 ",,,,,,,,,,,
