Exit stations,Entry stations->,,WEEKDAY,,,Nov 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA, 	19 , 	12 ,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC, 	16 , 	24 ,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
RM, 	14 , 	66 , 	62 , 	37 , 	257 , 	50 , 	76 , 	60 , 	72 , 	22 , 	49 , 	39 , 	23 , 	13 , 	18 , 	10 , 	6 , 	10 , 	11 , 	8 , 	13 , 	6 , 	4 , 	11 , 	19 , 	179 , 	151 , 	228 , 	145 , 	98 , 	105 , 	28 , 	34 , 	51 , 	11 , 	3 , 	6 , 	3 , 	7 , 	10 , 	13 , 	43 , 	12 , 	2 , 	9 , 	12 , 	8 , 	9 , 	4 , 	10 ," 	2,137 ",,,,,,,,,,,,,
EN, 	73 , 	19 , 	59 , 	46 , 	387 , 	59 , 	108 , 	140 , 	183 , 	42 , 	69 , 	43 , 	35 , 	21 , 	28 , 	9 , 	16 , 	18 , 	17 , 	11 , 	17 , 	6 , 	6 , 	18 , 	21 , 	364 , 	308 , 	431 , 	291 , 	136 , 	109 , 	43 , 	41 , 	90 , 	12 , 	5 , 	9 , 	3 , 	8 , 	18 , 	17 , 	67 , 	25 , 	6 , 	22 , 	18 , 	11 , 	21 , 	2 , 	7 ," 	3,509 ",,,,,,,,,,,,,
EP, 	65 , 	53 , 	8 , 	26 , 	294 , 	42 , 	63 , 	89 , 	104 , 	24 , 	25 , 	12 , 	17 , 	9 , 	7 , 	3 , 	7 , 	8 , 	9 , 	9 , 	11 , 	7 , 	4 , 	13 , 	7 , 	219 , 	188 , 	167 , 	140 , 	49 , 	37 , 	17 , 	14 , 	27 , 	2 , 	3 , 	5 , 	3 , 	5 , 	4 , 	7 , 	46 , 	10 , 	3 , 	17 , 	5 , 	7 , 	8 , 	1 , 	3 ," 	1,901 ",,,,,,,,,,,,,
NB, 	40 , 	37 , 	28 , 	10 , 	72 , 	24 , 	40 , 	79 , 	71 , 	22 , 	35 , 	18 , 	15 , 	9 , 	10 , 	5 , 	6 , 	8 , 	10 , 	6 , 	10 , 	4 , 	4 , 	9 , 	9 , 	233 , 	184 , 	131 , 	162 , 	70 , 	43 , 	15 , 	17 , 	14 , 	4 , 	1 , 	4 , 	2 , 	4 , 	4 , 	4 , 	60 , 	11 , 	2 , 	20 , 	5 , 	6 , 	10 , 	1 , 	2 ," 	1,587 ",,,,,,,,,,,,,
BK, 	284 , 	402 , 	308 , 	84 , 	35 , 	146 , 	161 , 	209 , 	230 , 	87 , 	142 , 	87 , 	82 , 	65 , 	61 , 	40 , 	61 , 	56 , 	44 , 	44 , 	50 , 	25 , 	14 , 	17 , 	42 , 	338 , 	281 , 	300 , 	246 , 	139 , 	125 , 	67 , 	47 , 	49 , 	17 , 	17 , 	38 , 	7 , 	25 , 	17 , 	14 , 	129 , 	50 , 	14 , 	69 , 	25 , 	51 , 	77 , 	9 , 	21 ," 	4,946 ",,,,,,,,,,,,,
AS, 	56 , 	55 , 	44 , 	29 , 	134 , 	10 , 	39 , 	76 , 	80 , 	24 , 	52 , 	28 , 	26 , 	16 , 	13 , 	8 , 	9 , 	9 , 	10 , 	8 , 	8 , 	3 , 	3 , 	5 , 	10 , 	207 , 	180 , 	141 , 	155 , 	78 , 	50 , 	18 , 	17 , 	19 , 	3 , 	3 , 	6 , 	1 , 	7 , 	4 , 	7 , 	39 , 	12 , 	3 , 	13 , 	8 , 	9 , 	12 , 	2 , 	5 ," 	1,751 ",,,,,,,,,,,,,
MA, 	89 , 	104 , 	58 , 	42 , 	153 , 	40 , 	18 , 	81 , 	90 , 	26 , 	86 , 	59 , 	58 , 	32 , 	31 , 	26 , 	22 , 	26 , 	79 , 	51 , 	66 , 	28 , 	21 , 	39 , 	27 , 	371 , 	313 , 	282 , 	280 , 	167 , 	104 , 	37 , 	39 , 	39 , 	10 , 	8 , 	22 , 	13 , 	59 , 	9 , 	11 , 	72 , 	16 , 	10 , 	16 , 	20 , 	18 , 	25 , 	20 , 	63 ," 	3,371 ",,,,,,,,,,,,,
19, 	66 , 	145 , 	88 , 	83 , 	199 , 	80 , 	85 , 	21 , 	23 , 	16 , 	78 , 	62 , 	77 , 	54 , 	60 , 	33 , 	53 , 	53 , 	79 , 	82 , 	92 , 	47 , 	37 , 	75 , 	31 , 	480 , 	404 , 	335 , 	335 , 	186 , 	128 , 	63 , 	48 , 	60 , 	18 , 	12 , 	43 , 	23 , 	44 , 	24 , 	21 , 	65 , 	32 , 	21 , 	17 , 	31 , 	32 , 	39 , 	15 , 	52 ," 	4,243 ",,,,,,,,,,,,,
12, 	80 , 	175 , 	97 , 	73 , 	200 , 	77 , 	91 , 	24 , 	25 , 	14 , 	67 , 	70 , 	106 , 	85 , 	72 , 	49 , 	73 , 	62 , 	86 , 	94 , 	101 , 	45 , 	40 , 	67 , 	35 , 	454 , 	342 , 	366 , 	305 , 	146 , 	123 , 	65 , 	68 , 	78 , 	26 , 	13 , 	56 , 	25 , 	63 , 	30 , 	29 , 	76 , 	31 , 	15 , 	21 , 	26 , 	22 , 	35 , 	16 , 	74 ," 	4,410 ",,,,,,,,,,,,,
LM, 	23 , 	40 , 	23 , 	21 , 	92 , 	25 , 	28 , 	15 , 	14 , 	15 , 	98 , 	94 , 	151 , 	110 , 	70 , 	48 , 	49 , 	43 , 	11 , 	8 , 	10 , 	5 , 	3 , 	10 , 	16 , 	287 , 	243 , 	246 , 	213 , 	97 , 	69 , 	30 , 	34 , 	36 , 	5 , 	63 , 	98 , 	4 , 	9 , 	4 , 	6 , 	16 , 	4 , 	47 , 	16 , 	39 , 	26 , 	31 , 	6 , 	13 ," 	2,663 ",,,,,,,,,,,,,
FV, 	49 , 	66 , 	25 , 	30 , 	132 , 	54 , 	85 , 	77 , 	67 , 	88 , 	28 , 	114 , 	148 , 	134 , 	121 , 	53 , 	49 , 	49 , 	18 , 	9 , 	15 , 	10 , 	11 , 	23 , 	63 , 	315 , 	280 , 	344 , 	308 , 	153 , 	121 , 	34 , 	48 , 	76 , 	5 , 	33 , 	77 , 	4 , 	12 , 	8 , 	11 , 	36 , 	7 , 	33 , 	9 , 	46 , 	25 , 	33 , 	6 , 	14 ," 	3,554 ",,,,,,,,,,,,,
