Exit stations,Entry stations->,,SUNDAY,,,Jun 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,Exits,,,,,,,,,,,
CL, 	85 , 	230 , 	106 , 	101 , 	156 , 	98 , 	147 , 	124 , 	158 , 	112 , 	201 , 	19 , 	187 , 	237 , 	186 , 	105 , 	156 , 	387 , 	139 , 	164 , 	153 , 	94 , 	76 , 	100 , 	76 , 	314 , 	196 , 	575 , 	398 , 	103 , 	120 , 	66 , 	64 , 	115 , 	34 , 	143 , 	609 , 	67 , 	175 , 	30 , 	38 , 	53 , 	42 , 	188 ," 	6,922 ",,,CM line," 	14,805 "," 	1,918 "," 	5,043 "," 	1,612 "," 	1,519 "," 	1,917 "," 	2,648 "," 	29,461 "
SL, 	20 , 	35 , 	10 , 	16 , 	50 , 	32 , 	39 , 	39 , 	62 , 	92 , 	91 , 	200 , 	6 , 	79 , 	69 , 	34 , 	26 , 	35 , 	12 , 	6 , 	14 , 	4 , 	3 , 	13 , 	22 , 	143 , 	107 , 	364 , 	244 , 	41 , 	34 , 	14 , 	18 , 	16 , 	14 , 	25 , 	32 , 	3 , 	19 , 	5 , 	7 , 	32 , 	8 , 	23 ," 	2,156 ",,,RM line," 	7,041 "," 	1,900 "," 	1,744 "," 	2,959 ", 	669 ," 	2,422 ", 	802 ," 	17,537 "
BF, 	19 , 	29 , 	19 , 	17 , 	53 , 	32 , 	58 , 	42 , 	79 , 	99 , 	169 , 	253 , 	80 , 	10 , 	109 , 	62 , 	64 , 	104 , 	16 , 	3 , 	11 , 	6 , 	3 , 	8 , 	29 , 	142 , 	108 , 	380 , 	259 , 	32 , 	34 , 	14 , 	23 , 	29 , 	17 , 	38 , 	82 , 	3 , 	28 , 	3 , 	7 , 	17 , 	7 , 	63 ," 	2,655 ",,,WP line," 	7,304 ", 	892 ," 	1,642 ", 	709 ," 	2,401 "," 	1,594 ", 	915 ," 	15,457 "
HY, 	19 , 	34 , 	10 , 	9 , 	48 , 	26 , 	41 , 	31 , 	55 , 	51 , 	106 , 	199 , 	67 , 	113 , 	8 , 	43 , 	67 , 	108 , 	9 , 	5 , 	7 , 	1 , 	1 , 	6 , 	9 , 	105 , 	51 , 	201 , 	207 , 	32 , 	21 , 	12 , 	11 , 	16 , 	9 , 	16 , 	30 , 	2 , 	30 , 	5 , 	5 , 	16 , 	4 , 	19 ," 	1,862 ",,,FT/ED line," 	10,056 "," 	2,395 "," 	1,988 "," 	2,246 "," 	1,582 "," 	8,626 ", 	641 ," 	27,534 "
SH, 	15 , 	16 , 	6 , 	7 , 	29 , 	10 , 	25 , 	18 , 	31 , 	34 , 	61 , 	94 , 	37 , 	73 , 	50 , 	3 , 	37 , 	59 , 	5 , 	1 , 	3 , 	2 , 	0 , 	3 , 	8 , 	55 , 	40 , 	132 , 	123 , 	19 , 	13 , 	5 , 	11 , 	13 , 	7 , 	12 , 	18 , 	2 , 	14 , 	4 , 	5 , 	9 , 	5 , 	9 ," 	1,116 ",,,SFIA," 	5,484 ", 	409 ," 	2,322 ", 	525 , 	710 , 	457 ," 	1,083 "," 	10,990 "
UC, 	11 , 	17 , 	7 , 	9 , 	36 , 	19 , 	18 , 	13 , 	32 , 	44 , 	41 , 	157 , 	25 , 	65 , 	63 , 	35 , 	14 , 	68 , 	6 , 	6 , 	7 , 	3 , 	1 , 	9 , 	9 , 	111 , 	82 , 	256 , 	156 , 	18 , 	18 , 	12 , 	14 , 	20 , 	13 , 	10 , 	26 , 	2 , 	16 , 	6 , 	4 , 	18 , 	5 , 	11 ," 	1,507 ",,,Entries," 	54,518 "," 	15,918 "," 	29,850 "," 	16,903 "," 	14,848 "," 	27,333 "," 	12,726 "," 	172,095 "
FM, 	17 , 	40 , 	22 , 	31 , 	139 , 	27 , 	34 , 	32 , 	70 , 	57 , 	71 , 	378 , 	40 , 	105 , 	100 , 	69 , 	77 , 	32 , 	16 , 	15 , 	16 , 	5 , 	5 , 	10 , 	9 , 	257 , 	160 , 	476 , 	381 , 	57 , 	40 , 	14 , 	28 , 	29 , 	17 , 	16 , 	34 , 	7 , 	28 , 	5 , 	4 , 	53 , 	4 , 	16 ," 	3,036 ",,,,,,,,,,,
CN, 	16 , 	17 , 	13 , 	16 , 	34 , 	14 , 	40 , 	25 , 	45 , 	9 , 	25 , 	139 , 	11 , 	16 , 	11 , 	5 , 	7 , 	18 , 	10 , 	43 , 	155 , 	60 , 	17 , 	38 , 	7 , 	191 , 	80 , 	279 , 	259 , 	40 , 	36 , 	15 , 	20 , 	25 , 	40 , 	4 , 	7 , 	16 , 	154 , 	9 , 	9 , 	75 , 	17 , 	3 ," 	2,064 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	7 , 	13 , 	8 , 	10 , 	30 , 	13 , 	28 , 	22 , 	31 , 	5 , 	12 , 	174 , 	6 , 	4 , 	6 , 	3 , 	6 , 	14 , 	48 , 	13 , 	89 , 	21 , 	14 , 	44 , 	5 , 	271 , 	138 , 	318 , 	239 , 	43 , 	19 , 	15 , 	12 , 	22 , 	64 , 	4 , 	6 , 	8 , 	38 , 	6 , 	7 , 	124 , 	17 , 	1 ," 	1,972 ",,,Dtwn SF," 	2,352 ",,,,,,,
WC, 	13 , 	15 , 	12 , 	15 , 	52 , 	13 , 	39 , 	43 , 	48 , 	7 , 	18 , 	166 , 	11 , 	6 , 	11 , 	3 , 	7 , 	14 , 	161 , 	78 , 	13 , 	38 , 	23 , 	78 , 	6 , 	335 , 	180 , 	369 , 	360 , 	54 , 	36 , 	23 , 	17 , 	33 , 	116 , 	1 , 	7 , 	22 , 	81 , 	7 , 	10 , 	135 , 	16 , 	2 ," 	2,688 ",,,OAK," 	15,122 ", 	758 ,,,,,,
LF, 	6 , 	6 , 	9 , 	11 , 	36 , 	6 , 	18 , 	18 , 	19 , 	4 , 	15 , 	95 , 	3 , 	6 , 	4 , 	3 , 	3 , 	6 , 	63 , 	20 , 	37 , 	6 , 	13 , 	55 , 	3 , 	190 , 	122 , 	215 , 	194 , 	25 , 	21 , 	14 , 	6 , 	9 , 	77 , 	1 , 	2 , 	5 , 	19 , 	5 , 	3 , 	71 , 	11 , 	1 ," 	1,448 ",,,CM line," 	29,819 "," 	4,016 "," 	5,043 ",,,,,
OR, 	3 , 	6 , 	4 , 	9 , 	20 , 	7 , 	18 , 	12 , 	22 , 	6 , 	10 , 	75 , 	5 , 	2 , 	2 , 	1 , 	2 , 	7 , 	26 , 	14 , 	28 , 	11 , 	7 , 	50 , 	2 , 	175 , 	93 , 	192 , 	169 , 	22 , 	13 , 	7 , 	7 , 	10 , 	68 , 	1 , 	2 , 	3 , 	7 , 	1 , 	1 , 	64 , 	9 , 	1 ," 	1,187 ",,,RM line," 	14,154 "," 	3,639 "," 	3,356 "," 	2,959 ",,,,
RR, 	12 , 	19 , 	22 , 	15 , 	35 , 	17 , 	40 , 	54 , 	52 , 	17 , 	27 , 	92 , 	9 , 	9 , 	6 , 	4 , 	9 , 	11 , 	35 , 	45 , 	78 , 	53 , 	45 , 	9 , 	14 , 	338 , 	216 , 	487 , 	529 , 	171 , 	103 , 	34 , 	19 , 	22 , 	75 , 	3 , 	9 , 	12 , 	19 , 	4 , 	3 , 	132 , 	17 , 	3 ," 	2,921 ",,,WP line," 	14,464 "," 	1,699 "," 	3,160 "," 	1,378 "," 	2,401 ",,,
OW, 	19 , 	22 , 	11 , 	10 , 	36 , 	28 , 	36 , 	29 , 	58 , 	24 , 	81 , 	66 , 	18 , 	24 , 	14 , 	8 , 	9 , 	10 , 	5 , 	4 , 	8 , 	3 , 	1 , 	12 , 	9 , 	362 , 	238 , 	686 , 	681 , 	185 , 	100 , 	25 , 	25 , 	21 , 	54 , 	9 , 	13 , 	2 , 	24 , 	6 , 	7 , 	42 , 	11 , 	7 ," 	3,037 ",,,FT/ED line," 	19,993 "," 	4,775 "," 	3,905 "," 	4,669 "," 	3,176 "," 	8,626 ",,
EM, 	127 , 	278 , 	185 , 	300 , 	543 , 	231 , 	435 , 	278 , 	339 , 	240 , 	311 , 	379 , 	192 , 	184 , 	126 , 	64 , 	150 , 	303 , 	224 , 	316 , 	421 , 	238 , 	185 , 	393 , 	483 , 	87 , 	38 , 	262 , 	285 , 	401 , 	506 , 	293 , 	333 , 	292 , 	247 , 	144 , 	699 , 	105 , 	262 , 	68 , 	109 , 	448 , 	274 , 	154 ," 	11,927 ",,,SFIA," 	11,610 ", 	920 ," 	4,971 "," 	1,327 "," 	1,626 "," 	1,097 "," 	1,083 "," 	172,095 "
MT, 	83 , 	166 , 	127 , 	193 , 	321 , 	161 , 	266 , 	206 , 	232 , 	203 , 	217 , 	192 , 	140 , 	135 , 	69 , 	50 , 	92 , 	177 , 	99 , 	160 , 	182 , 	124 , 	97 , 	254 , 	295 , 	33 , 	48 , 	48 , 	120 , 	370 , 	435 , 	303 , 	722 , 	246 , 	228 , 	87 , 	229 , 	51 , 	133 , 	57 , 	62 , 	425 , 	143 , 	77 ," 	8,053 ",,,,,,,,,,,
PL, 	201 , 	478 , 	279 , 	309 , 	813 , 	314 , 	522 , 	411 , 	485 , 	452 , 	549 , 	526 , 	299 , 	332 , 	192 , 	118 , 	205 , 	412 , 	245 , 	262 , 	317 , 	182 , 	161 , 	422 , 	666 , 	255 , 	50 , 	139 , 	254 ," 	1,227 "," 	1,426 ", 	778 ," 	1,439 ", 	830 , 	716 , 	164 , 	504 , 	112 , 	302 , 	210 , 	250 ," 	1,582 ", 	549 , 	146 ," 	20,081 ",,,,,,,,,,,
CC, 	154 , 	410 , 	228 , 	276 , 	632 , 	306 , 	519 , 	367 , 	301 , 	292 , 	507 , 	365 , 	201 , 	238 , 	183 , 	123 , 	138 , 	368 , 	219 , 	214 , 	287 , 	172 , 	166 , 	433 , 	658 , 	200 , 	137 , 	275 , 	122 , 	838 ," 	1,032 ", 	536 , 	734 , 	721 , 	361 , 	152 , 	426 , 	107 , 	318 , 	202 , 	284 , 	632 , 	832 , 	95 ," 	15,758 ",,,,,,,,,,,
16, 	49 , 	57 , 	48 , 	89 , 	163 , 	132 , 	205 , 	180 , 	114 , 	111 , 	115 , 	102 , 	34 , 	33 , 	26 , 	16 , 	17 , 	40 , 	25 , 	35 , 	42 , 	24 , 	23 , 	129 , 	154 , 	349 , 	287 ," 	1,331 ", 	878 , 	45 , 	265 , 	230 , 	347 , 	175 , 	118 , 	22 , 	52 , 	9 , 	34 , 	49 , 	83 , 	259 , 	143 , 	16 ," 	6,649 ",,,,,,,,,,,
24, 	62 , 	70 , 	36 , 	70 , 	130 , 	107 , 	143 , 	118 , 	94 , 	92 , 	111 , 	124 , 	32 , 	34 , 	17 , 	14 , 	22 , 	33 , 	34 , 	22 , 	35 , 	16 , 	16 , 	90 , 	109 , 	401 , 	331 ," 	1,567 "," 	1,082 ", 	271 , 	51 , 	211 , 	332 , 	176 , 	147 , 	14 , 	45 , 	8 , 	43 , 	46 , 	107 , 	245 , 	116 , 	10 ," 	6,827 ",,,,,,,,,,,
GP, 	22 , 	34 , 	18 , 	26 , 	46 , 	25 , 	38 , 	33 , 	33 , 	31 , 	39 , 	72 , 	15 , 	16 , 	12 , 	9 , 	14 , 	17 , 	19 , 	16 , 	21 , 	11 , 	9 , 	26 , 	29 , 	229 , 	189 , 	902 , 	530 , 	247 , 	208 , 	24 , 	60 , 	47 , 	84 , 	8 , 	26 , 	7 , 	25 , 	18 , 	74 , 	107 , 	54 , 	5 ," 	3,470 ",,,,,,,,,,,
BP, 	30 , 	40 , 	8 , 	17 , 	46 , 	17 , 	31 , 	24 , 	36 , 	39 , 	52 , 	64 , 	19 , 	19 , 	14 , 	12 , 	11 , 	21 , 	18 , 	14 , 	16 , 	5 , 	8 , 	14 , 	26 , 	315 , 	293 ," 	1,847 ", 	598 , 	351 , 	322 , 	53 , 	40 , 	54 , 	82 , 	7 , 	22 , 	6 , 	30 , 	31 , 	122 , 	104 , 	59 , 	7 ," 	4,937 ",,,,,,,,,,,
DC, 	27 , 	33 , 	12 , 	12 , 	39 , 	14 , 	31 , 	19 , 	29 , 	24 , 	39 , 	118 , 	21 , 	21 , 	16 , 	9 , 	17 , 	33 , 	25 , 	22 , 	30 , 	9 , 	8 , 	19 , 	30 , 	219 , 	202 , 	962 , 	731 , 	201 , 	182 , 	54 , 	74 , 	19 , 	76 , 	16 , 	42 , 	7 , 	49 , 	26 , 	121 , 	174 , 	105 , 	14 ," 	3,927 ",,,,,,,,,,,
CM, 	13 , 	40 , 	25 , 	21 , 	19 , 	17 , 	36 , 	14 , 	30 , 	15 , 	27 , 	30 , 	12 , 	12 , 	8 , 	7 , 	12 , 	17 , 	45 , 	65 , 	122 , 	82 , 	68 , 	74 , 	53 , 	231 , 	204 , 	769 , 	361 , 	105 , 	128 , 	85 , 	87 , 	80 , 	16 , 	13 , 	85 , 	24 , 	47 , 	47 , 	109 , 	147 , 	305 , 	34 ," 	3,737 ",,,,,,,,,,,
CV, 	3 , 	7 , 	4 , 	5 , 	17 , 	7 , 	7 , 	5 , 	8 , 	36 , 	36 , 	145 , 	31 , 	55 , 	17 , 	15 , 	11 , 	17 , 	6 , 	3 , 	2 , 	2 , 	1 , 	1 , 	9 , 	124 , 	80 , 	186 , 	172 , 	26 , 	14 , 	9 , 	12 , 	16 , 	14 , 	5 , 	55 , 	1 , 	4 , 	4 , 	4 , 	19 , 	2 , 	51 ," 	1,240 ",,,,,,,,,,,
ED, 	10 , 	12 , 	8 , 	10 , 	34 , 	12 , 	20 , 	22 , 	16 , 	54 , 	62 , 	594 , 	29 , 	74 , 	29 , 	16 , 	28 , 	41 , 	5 , 	7 , 	9 , 	1 , 	1 , 	7 , 	10 , 	603 , 	215 , 	607 , 	471 , 	49 , 	42 , 	26 , 	19 , 	45 , 	86 , 	49 , 	27 , 	1 , 	10 , 	5 , 	7 , 	114 , 	12 , 	25 ," 	3,520 ",,,,,,,,,,,
NC, 	3 , 	3 , 	2 , 	1 , 	11 , 	3 , 	12 , 	7 , 	9 , 	1 , 	8 , 	68 , 	3 , 	4 , 	2 , 	1 , 	-   , 	3 , 	15 , 	10 , 	21 , 	5 , 	2 , 	10 , 	2 , 	84 , 	45 , 	120 , 	131 , 	13 , 	7 , 	8 , 	6 , 	10 , 	23 , 	1 , 	2 , 	3 , 	22 , 	2 , 	5 , 	34 , 	4 , 	0 , 	722 ,,,,,,,,,,,
WP, 	32 , 	36 , 	9 , 	11 , 	30 , 	19 , 	85 , 	39 , 	51 , 	13 , 	46 , 	178 , 	23 , 	21 , 	21 , 	15 , 	17 , 	35 , 	166 , 	50 , 	88 , 	18 , 	10 , 	32 , 	18 , 	201 , 	103 , 	352 , 	335 , 	45 , 	47 , 	30 , 	37 , 	45 , 	43 , 	3 , 	7 , 	20 , 	17 , 	15 , 	13 , 	79 , 	16 , 	4 ," 	2,470 ",,,,,,,,,,,
SS, 	6 , 	9 , 	4 , 	4 , 	9 , 	2 , 	6 , 	7 , 	9 , 	7 , 	4 , 	25 , 	5 , 	3 , 	5 , 	2 , 	4 , 	8 , 	9 , 	5 , 	6 , 	3 , 	3 , 	4 , 	4 , 	62 , 	44 , 	242 , 	204 , 	54 , 	50 , 	27 , 	27 , 	27 , 	43 , 	3 , 	8 , 	2 , 	12 , 	7 , 	31 , 	36 , 	15 , 	5 ," 	1,046 ",,,,,,,,,,,
SB, 	15 , 	11 , 	5 , 	5 , 	7 , 	5 , 	11 , 	10 , 	15 , 	6 , 	8 , 	30 , 	5 , 	9 , 	6 , 	3 , 	2 , 	5 , 	11 , 	6 , 	11 , 	3 , 	2 , 	5 , 	11 , 	93 , 	57 , 	279 , 	286 , 	92 , 	120 , 	69 , 	121 , 	115 , 	125 , 	5 , 	7 , 	4 , 	16 , 	32 , 	10 , 	72 , 	36 , 	4 ," 	1,745 ",,,,,,,,,,,
SO, 	23 , 	33 , 	30 , 	53 , 	129 , 	33 , 	57 , 	47 , 	62 , 	15 , 	23 , 	38 , 	16 , 	7 , 	9 , 	4 , 	9 , 	26 , 	46 , 	78 , 	112 , 	59 , 	44 , 	97 , 	48 , 	359 , 	355 ," 	1,338 ", 	398 , 	158 , 	127 , 	52 , 	53 , 	101 , 	132 , 	12 , 	73 , 	18 , 	51 , 	21 , 	38 , 	47 , 	225 , 	19 ," 	4,670 ",,,,,,,,,,,
MB, 	13 , 	17 , 	12 , 	17 , 	69 , 	14 , 	20 , 	22 , 	32 , 	9 , 	14 , 	39 , 	10 , 	7 , 	5 , 	4 , 	5 , 	5 , 	16 , 	14 , 	17 , 	10 , 	7 , 	20 , 	16 , 	197 , 	129 , 	649 , 	794 , 	169 , 	131 , 	49 , 	71 , 	115 , 	297 , 	3 , 	8 , 	4 , 	18 , 	15 , 	33 , 	447 , 	20 , 	5 ," 	3,562 ",,,,,,,,,,,
WD, 	4 , 	5 , 	2 , 	3 , 	16 , 	5 , 	7 , 	7 , 	6 , 	24 , 	34 , 	209 , 	24 , 	62 , 	22 , 	12 , 	12 , 	22 , 	4 , 	3 , 	2 , 	0 , 	0 , 	5 , 	6 , 	144 , 	77 , 	158 , 	126 , 	19 , 	9 , 	8 , 	8 , 	11 , 	32 , 	50 , 	15 , 	0 , 	5 , 	1 , 	4 , 	35 , 	6 , 	9 ," 	1,207 ",,,,,,,,,,,
Entries," 	1,822 "," 	3,026 "," 	1,949 "," 	2,182 "," 	5,274 "," 	2,685 "," 	3,801 "," 	2,944 "," 	3,390 "," 	2,639 "," 	3,881 "," 	7,140 "," 	2,088 "," 	2,614 "," 	1,861 "," 	1,092 "," 	1,482 "," 	3,018 "," 	2,023 "," 	1,880 "," 	2,623 "," 	1,396 "," 	1,128 "," 	2,737 "," 	3,194 "," 	9,739 "," 	6,409 "," 	22,324 "," 	16,551 "," 	7,055 "," 	6,764 "," 	3,449 "," 	5,138 "," 	3,810 "," 	3,720 "," 	1,173 "," 	3,445 ", 	699 ," 	2,380 "," 	1,014 "," 	1,660 "," 	6,760 "," 	3,338 "," 	1,128 "," 	174,422 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
