Exit stations,Entry stations->,,ADJUSTED WEEKDAY,,,Feb 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
LF, 	12 , 	8 , 	8 , 	8 , 	76 , 	9 , 	39 , 	119 , 	178 , 	11 , 	21 , 	25 , 	9 , 	4 , 	7 , 	3 , 	6 , 	5 , 	133 , 	86 , 	90 , 	5 , 	20 , 	63 , 	5 , 	719 , 	683 , 	229 , 	207 , 	25 , 	24 , 	11 , 	8 , 	29 , 	3 , 	2 , 	4 , 	9 , 	30 , 	7 , 	4 , 	32 , 	7 ," 	2,984 ",,,CM line,"59,793","6,188","8,339",,,,,
OR, 	8 , 	13 , 	7 , 	9 , 	56 , 	10 , 	35 , 	71 , 	154 , 	12 , 	33 , 	22 , 	9 , 	3 , 	7 , 	1 , 	5 , 	7 , 	62 , 	42 , 	54 , 	34 , 	4 , 	64 , 	7 , 	646 , 	602 , 	221 , 	196 , 	23 , 	23 , 	9 , 	14 , 	22 , 	3 , 	1 , 	2 , 	11 , 	20 , 	8 , 	4 , 	27 , 	11 ," 	2,571 ",,,RM line,"22,264","11,044","5,608","7,126",,,,
RR, 	22 , 	25 , 	20 , 	18 , 	59 , 	18 , 	63 , 	122 , 	218 , 	45 , 	56 , 	55 , 	25 , 	15 , 	17 , 	10 , 	7 , 	21 , 	94 , 	116 , 	131 , 	64 , 	61 , 	7 , 	22 , 	917 , 	932 , 	481 , 	457 , 	137 , 	89 , 	23 , 	48 , 	64 , 	6 , 	4 , 	14 , 	17 , 	51 , 	15 , 	7 , 	49 , 	19 ," 	4,646 ",,,WP line,"34,275","8,431","3,934","2,837","5,974",,,
OW, 	25 , 	32 , 	11 , 	16 , 	74 , 	36 , 	57 , 	56 , 	115 , 	36 , 	121 , 	95 , 	35 , 	50 , 	33 , 	21 , 	18 , 	16 , 	14 , 	9 , 	15 , 	5 , 	7 , 	21 , 	5 ," 	1,017 "," 	1,006 ", 	542 , 	389 , 	92 , 	92 , 	26 , 	49 , 	67 , 	10 , 	10 , 	26 , 	3 , 	30 , 	12 , 	8 , 	20 , 	8 ," 	4,331 ",,,FT/ED line,"38,502","15,508","5,682","7,600","3,046","11,837",,
EM, 	227 , 	801 , 	443 , 	444 , 	763 , 	464 , 	751 , 	824 ," 	1,146 ", 	528 , 	670 , 	558 , 	633 , 	566 , 	418 , 	322 , 	588 , 	945 , 	771 ," 	1,493 "," 	1,124 ", 	761 , 	697 , 	870 ," 	1,106 ", 	67 , 	112 , 	383 , 	329 , 	793 ," 	1,321 "," 	1,101 "," 	1,458 "," 	1,027 ", 	536 , 	454 ," 	1,388 ", 	310 , 	709 , 	474 , 	300 , 	195 , 	514 ," 	29,387 ",,,SFIA,"11,333","2,470","2,439","1,233","1,207",491,743,"308,662"
MT, 	232 , 	791 , 	474 , 	425 , 	632 , 	480 , 	737 , 	604 , 	908 , 	518 , 	720 , 	474 , 	630 , 	588 , 	378 , 	314 , 	524 , 	867 , 	659 ," 	1,201 ", 	916 , 	605 , 	541 , 	785 ," 	1,027 ", 	117 , 	66 , 	188 , 	351 ," 	1,231 "," 	2,030 "," 	1,631 "," 	2,937 "," 	1,384 ", 	660 , 	431 ," 	1,153 ", 	274 , 	571 , 	550 , 	355 , 	212 , 	667 ," 	30,839 ",,,,,,,,,,,
PL, 	234 , 	512 , 	259 , 	262 , 	724 , 	294 , 	518 , 	433 , 	706 , 	365 , 	519 , 	572 , 	336 , 	311 , 	240 , 	187 , 	242 , 	438 , 	312 , 	411 , 	381 , 	196 , 	173 , 	396 , 	514 , 	531 , 	262 , 	89 , 	320 ," 	1,261 "," 	1,757 "," 	1,085 "," 	2,401 ", 	896 , 	410 , 	180 , 	583 , 	125 , 	354 , 	329 , 	187 , 	606 , 	370 ," 	21,283 ",,,,,,,,,,,
CC, 	189 , 	519 , 	295 , 	297 , 	578 , 	322 , 	560 , 	436 , 	578 , 	338 , 	538 , 	417 , 	323 , 	271 , 	219 , 	207 , 	264 , 	413 , 	343 , 	433 , 	309 , 	206 , 	179 , 	413 , 	406 , 	342 , 	378 , 	324 , 	78 ," 	1,106 "," 	1,381 ", 	797 ," 	1,957 ", 	721 , 	425 , 	186 , 	512 , 	141 , 	400 , 	321 , 	196 , 	286 , 	274 ," 	18,878 ",,,,,,,,,,,
16, 	99 , 	89 , 	55 , 	84 , 	291 , 	118 , 	189 , 	143 , 	203 , 	94 , 	163 , 	116 , 	66 , 	55 , 	58 , 	35 , 	34 , 	56 , 	54 , 	56 , 	53 , 	23 , 	21 , 	129 , 	102 , 	735 ," 	1,056 "," 	1,464 "," 	1,053 ", 	28 , 	356 , 	289 , 	890 , 	221 , 	125 , 	20 , 	71 , 	24 , 	79 , 	76 , 	59 , 	73 , 	99 ," 	9,103 ",,,,,,,,,,,
24, 	116 , 	121 , 	46 , 	64 , 	293 , 	97 , 	151 , 	159 , 	221 , 	78 , 	172 , 	119 , 	68 , 	54 , 	56 , 	38 , 	31 , 	36 , 	66 , 	53 , 	54 , 	28 , 	25 , 	87 , 	97 ," 	1,185 "," 	1,636 "," 	2,124 "," 	1,388 ", 	376 , 	39 , 	254 , 	891 , 	280 , 	152 , 	20 , 	61 , 	15 , 	104 , 	97 , 	83 , 	90 , 	129 ," 	11,254 ",,,,,,,,,,,
GP, 	24 , 	41 , 	13 , 	18 , 	120 , 	24 , 	53 , 	104 , 	143 , 	29 , 	35 , 	60 , 	20 , 	16 , 	16 , 	7 , 	13 , 	17 , 	26 , 	32 , 	27 , 	11 , 	8 , 	25 , 	29 ," 	1,021 "," 	1,325 "," 	1,452 ", 	703 , 	293 , 	267 , 	22 , 	158 , 	58 , 	48 , 	9 , 	36 , 	6 , 	29 , 	32 , 	30 , 	48 , 	53 ," 	6,502 ",,,,,,,,,,,
