Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Feb 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	7 , 	55 , 	61 , 	30 , 	130 , 	52 , 	54 , 	24 , 	54 , 	16 , 	57 , 	33 , 	9 , 	20 , 	13 , 	7 , 	7 , 	16 , 	18 , 	5 , 	5 , 	5 , 	4 , 	6 , 	12 , 	40 , 	43 , 	123 , 	71 , 	47 , 	76 , 	18 , 	24 , 	13 , 	6 , 	2 , 	11 , 	1 , 	13 , 	7 , 	5 , 	13 , 	11 ," 	1,217 ",,,Eastbay," 	23,159 ",,SF CBD," 	53,455 ",61.1%,,,
EN, 	63 , 	8 , 	52 , 	39 , 	193 , 	65 , 	69 , 	35 , 	88 , 	23 , 	54 , 	77 , 	18 , 	24 , 	21 , 	13 , 	11 , 	29 , 	14 , 	7 , 	9 , 	4 , 	4 , 	12 , 	12 , 	86 , 	86 , 	285 , 	116 , 	38 , 	56 , 	17 , 	29 , 	22 , 	14 , 	2 , 	14 , 	3 , 	25 , 	4 , 	4 , 	33 , 	13 ," 	1,786 ",,,Westbay," 	29,691 ",,non-CBD," 	36,049 ",41.2%,,,
EP, 	69 , 	41 , 	4 , 	22 , 	207 , 	52 , 	41 , 	25 , 	55 , 	15 , 	27 , 	48 , 	11 , 	11 , 	5 , 	4 , 	6 , 	20 , 	7 , 	6 , 	11 , 	4 , 	4 , 	9 , 	9 , 	55 , 	54 , 	146 , 	84 , 	22 , 	22 , 	6 , 	6 , 	9 , 	1 , 	1 , 	8 , 	2 , 	4 , 	2 , 	3 , 	29 , 	8 ," 	1,171 ",,,Transbay," 	39,329 ",,,,,,,
NB, 	37 , 	35 , 	22 , 	3 , 	55 , 	33 , 	27 , 	23 , 	45 , 	19 , 	24 , 	50 , 	11 , 	11 , 	5 , 	10 , 	5 , 	13 , 	9 , 	4 , 	7 , 	4 , 	3 , 	8 , 	3 , 	84 , 	67 , 	193 , 	119 , 	42 , 	43 , 	14 , 	5 , 	7 , 	2 , 	4 , 	5 , 	1 , 	7 , 	1 , 	1 , 	23 , 	7 ," 	1,083 ",,,SFO Ext," 	8,357 ",,,,,,,
BK, 	134 , 	193 , 	199 , 	57 , 	17 , 	135 , 	109 , 	120 , 	169 , 	63 , 	94 , 	207 , 	45 , 	39 , 	35 , 	14 , 	43 , 	159 , 	24 , 	26 , 	37 , 	26 , 	18 , 	24 , 	45 , 	195 , 	155 , 	578 , 	300 , 	113 , 	87 , 	36 , 	26 , 	39 , 	14 , 	10 , 	42 , 	4 , 	14 , 	7 , 	6 , 	85 , 	61 ," 	3,799 ",,,Extensions," 	9,142 ",,,,,,,
AS, 	58 , 	65 , 	51 , 	30 , 	109 , 	4 , 	58 , 	50 , 	84 , 	37 , 	48 , 	71 , 	13 , 	31 , 	17 , 	6 , 	19 , 	23 , 	7 , 	7 , 	11 , 	5 , 	4 , 	12 , 	19 , 	70 , 	65 , 	178 , 	142 , 	72 , 	56 , 	11 , 	7 , 	9 , 	2 , 	3 , 	10 , 	1 , 	11 , 	1 , 	1 , 	24 , 	5 ," 	1,500 ",,,,,,,,,,,
MA, 	58 , 	56 , 	36 , 	29 , 	102 , 	56 , 	9 , 	22 , 	45 , 	20 , 	70 , 	85 , 	31 , 	37 , 	30 , 	20 , 	17 , 	18 , 	28 , 	20 , 	21 , 	8 , 	6 , 	35 , 	34 , 	106 , 	104 , 	298 , 	196 , 	100 , 	77 , 	18 , 	21 , 	15 , 	4 , 	5 , 	15 , 	4 , 	42 , 	2 , 	4 , 	34 , 	10 ," 	1,945 ",,,,,,,,,,,
19, 	25 , 	31 , 	24 , 	26 , 	110 , 	54 , 	30 , 	4 , 	18 , 	15 , 	43 , 	49 , 	26 , 	25 , 	19 , 	9 , 	10 , 	26 , 	20 , 	10 , 	19 , 	9 , 	10 , 	27 , 	15 , 	77 , 	66 , 	176 , 	114 , 	60 , 	46 , 	12 , 	8 , 	16 , 	3 , 	6 , 	12 , 	3 , 	22 , 	4 , 	0 , 	14 , 	6 ," 	1,297 ",,,,,,,,,,,
12, 	49 , 	72 , 	46 , 	36 , 	157 , 	82 , 	40 , 	18 , 	9 , 	12 , 	79 , 	101 , 	74 , 	77 , 	51 , 	27 , 	44 , 	58 , 	45 , 	37 , 	46 , 	20 , 	16 , 	37 , 	42 , 	145 , 	173 , 	417 , 	184 , 	82 , 	66 , 	22 , 	42 , 	31 , 	25 , 	9 , 	14 , 	7 , 	43 , 	10 , 	6 , 	35 , 	24 ," 	2,606 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	19 , 	17 , 	16 , 	19 , 	71 , 	32 , 	19 , 	11 , 	17 , 	6 , 	80 , 	71 , 	71 , 	80 , 	29 , 	11 , 	24 , 	42 , 	8 , 	9 , 	11 , 	3 , 	3 , 	9 , 	21 , 	82 , 	107 , 	302 , 	146 , 	60 , 	49 , 	17 , 	26 , 	19 , 	3 , 	29 , 	42 , 	5 , 	10 , 	2 , 	2 , 	13 , 	4 ," 	1,611 ",,,Dtwn SF," 	1,173 "," 	3,480 "," 	9,643 "," 	3,258 "," 	3,010 "," 	4,684 "," 	1,983 "," 	25,248 "
