Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Feb 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	10 , 	88 , 	83 , 	47 , 	191 , 	73 , 	72 , 	39 , 	70 , 	17 , 	77 , 	52 , 	19 , 	23 , 	25 , 	12 , 	10 , 	17 , 	23 , 	7 , 	9 , 	7 , 	5 , 	11 , 	17 , 	59 , 	64 , 	207 , 	86 , 	73 , 	111 , 	19 , 	28 , 	23 , 	8 , 	4 , 	10 , 	3 , 	26 , 	6 , 	4 , 	12 , 	9 ," 	1,751 ",,,Eastbay," 	33,944 ",,SF CBD," 	91,318 ",65.0%,,,
EN, 	110 , 	11 , 	75 , 	53 , 	379 , 	110 , 	92 , 	77 , 	170 , 	33 , 	100 , 	95 , 	32 , 	43 , 	35 , 	15 , 	20 , 	41 , 	26 , 	11 , 	23 , 	5 , 	7 , 	23 , 	24 , 	184 , 	260 , 	585 , 	196 , 	67 , 	95 , 	32 , 	53 , 	48 , 	19 , 	3 , 	16 , 	2 , 	33 , 	9 , 	7 , 	33 , 	14 ," 	3,258 ",,,Westbay," 	45,634 ",,non-CBD," 	52,161 ",37.1%,,,
EP, 	97 , 	65 , 	6 , 	34 , 	326 , 	69 , 	50 , 	42 , 	94 , 	25 , 	43 , 	45 , 	17 , 	13 , 	14 , 	5 , 	7 , 	25 , 	13 , 	9 , 	12 , 	4 , 	7 , 	15 , 	12 , 	97 , 	151 , 	306 , 	140 , 	29 , 	28 , 	12 , 	7 , 	15 , 	2 , 	3 , 	8 , 	2 , 	5 , 	2 , 	1 , 	23 , 	8 ," 	1,884 ",,,Transbay," 	66,628 ",,,,,,,
NB, 	58 , 	50 , 	33 , 	6 , 	106 , 	38 , 	33 , 	33 , 	78 , 	26 , 	35 , 	37 , 	12 , 	16 , 	10 , 	5 , 	6 , 	18 , 	11 , 	8 , 	7 , 	8 , 	4 , 	7 , 	8 , 	140 , 	194 , 	319 , 	217 , 	70 , 	56 , 	20 , 	10 , 	13 , 	2 , 	3 , 	6 , 	1 , 	10 , 	2 , 	1 , 	25 , 	6 ," 	1,742 ",,,SFO Ext," 	10,487 ",,,,,,,
BK, 	217 , 	366 , 	333 , 	109 , 	18 , 	246 , 	228 , 	202 , 	290 , 	119 , 	171 , 	142 , 	77 , 	73 , 	60 , 	41 , 	68 , 	151 , 	47 , 	50 , 	70 , 	45 , 	24 , 	36 , 	64 , 	349 , 	371 ," 	1,047 ", 	486 , 	178 , 	141 , 	62 , 	81 , 	83 , 	20 , 	20 , 	61 , 	12 , 	29 , 	12 , 	8 , 	44 , 	60 ," 	6,309 ",,,Extensions," 	14,879 ",,,,,,,
AS, 	83 , 	103 , 	62 , 	38 , 	212 , 	7 , 	74 , 	77 , 	119 , 	47 , 	76 , 	65 , 	27 , 	32 , 	27 , 	9 , 	16 , 	23 , 	10 , 	10 , 	10 , 	10 , 	5 , 	11 , 	35 , 	122 , 	148 , 	307 , 	214 , 	83 , 	73 , 	12 , 	15 , 	13 , 	4 , 	6 , 	13 , 	2 , 	18 , 	3 , 	1 , 	16 , 	11 ," 	2,244 ",,,,,,,,,,,
MA, 	73 , 	93 , 	47 , 	34 , 	195 , 	78 , 	9 , 	43 , 	83 , 	31 , 	85 , 	97 , 	46 , 	61 , 	48 , 	20 , 	19 , 	27 , 	38 , 	33 , 	31 , 	16 , 	9 , 	36 , 	46 , 	194 , 	246 , 	568 , 	325 , 	129 , 	105 , 	22 , 	27 , 	23 , 	5 , 	8 , 	15 , 	6 , 	56 , 	4 , 	8 , 	20 , 	10 ," 	3,060 ",,,,,,,,,,,
19, 	41 , 	86 , 	50 , 	49 , 	164 , 	78 , 	47 , 	5 , 	22 , 	12 , 	58 , 	63 , 	49 , 	49 , 	31 , 	23 , 	25 , 	47 , 	35 , 	28 , 	43 , 	21 , 	21 , 	41 , 	30 , 	102 , 	138 , 	303 , 	242 , 	74 , 	65 , 	21 , 	25 , 	27 , 	10 , 	9 , 	29 , 	7 , 	43 , 	2 , 	3 , 	14 , 	15 ," 	2,242 ",,,,,,,,,,,
12, 	83 , 	170 , 	94 , 	74 , 	267 , 	118 , 	72 , 	18 , 	9 , 	17 , 	110 , 	140 , 	115 , 	125 , 	82 , 	42 , 	68 , 	104 , 	63 , 	49 , 	71 , 	25 , 	37 , 	57 , 	77 , 	219 , 	265 , 	637 , 	276 , 	92 , 	94 , 	46 , 	55 , 	49 , 	37 , 	15 , 	34 , 	13 , 	72 , 	9 , 	11 , 	30 , 	26 ," 	4,061 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	21 , 	26 , 	26 , 	31 , 	107 , 	40 , 	29 , 	15 , 	21 , 	5 , 	73 , 	69 , 	108 , 	114 , 	55 , 	20 , 	48 , 	57 , 	8 , 	9 , 	14 , 	5 , 	5 , 	15 , 	25 , 	131 , 	188 , 	461 , 	190 , 	59 , 	48 , 	26 , 	25 , 	24 , 	4 , 	52 , 	71 , 	2 , 	7 , 	4 , 	2 , 	8 , 	5 ," 	2,247 ",,,Dtwn SF," 	1,990 "," 	6,033 "," 	15,438 "," 	6,501 "," 	6,334 "," 	8,341 "," 	2,956 "," 	44,637 "
