Exit stations,Entry stations->,,SUNDAY,,,Sep 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,Exits,,,,,,,,,,,
UC, 	6 , 	15 , 	8 , 	10 , 	45 , 	12 , 	19 , 	22 , 	41 , 	28 , 	37 , 	206 , 	26 , 	50 , 	61 , 	33 , 	9 , 	68 , 	5 , 	5 , 	5 , 	3 , 	1 , 	10 , 	9 , 	107 , 	63 , 	178 , 	55 , 	15 , 	10 , 	7 , 	15 , 	17 , 	10 , 	9 , 	20 , 	1 , 	21 , 	5 , 	4 , 	19 , 	5 , 	7 ," 	1,299 ",,,Entries," 	40,959 "," 	14,381 "," 	23,212 "," 	14,904 "," 	12,313 "," 	25,890 "," 	10,237 "," 	141,896 "
FM, 	17 , 	40 , 	21 , 	31 , 	158 , 	30 , 	41 , 	33 , 	75 , 	51 , 	72 , 	458 , 	52 , 	110 , 	110 , 	64 , 	75 , 	24 , 	21 , 	17 , 	14 , 	9 , 	6 , 	12 , 	9 , 	228 , 	117 , 	338 , 	135 , 	32 , 	23 , 	21 , 	29 , 	31 , 	9 , 	18 , 	43 , 	3 , 	32 , 	4 , 	6 , 	42 , 	6 , 	12 ," 	2,673 ",,,,,,,,,,,
CN, 	16 , 	18 , 	9 , 	15 , 	36 , 	15 , 	45 , 	34 , 	46 , 	8 , 	26 , 	134 , 	9 , 	15 , 	10 , 	5 , 	9 , 	21 , 	10 , 	43 , 	147 , 	58 , 	19 , 	36 , 	7 , 	172 , 	83 , 	220 , 	90 , 	36 , 	29 , 	21 , 	32 , 	32 , 	8 , 	7 , 	10 , 	13 , 	153 , 	10 , 	8 , 	60 , 	15 , 	3 ," 	1,787 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	7 , 	12 , 	7 , 	12 , 	40 , 	13 , 	28 , 	32 , 	37 , 	6 , 	10 , 	139 , 	8 , 	7 , 	5 , 	1 , 	6 , 	15 , 	42 , 	9 , 	78 , 	46 , 	11 , 	46 , 	2 , 	219 , 	115 , 	239 , 	112 , 	25 , 	18 , 	14 , 	24 , 	22 , 	7 , 	2 , 	5 , 	8 , 	43 , 	5 , 	4 , 	119 , 	15 , 	1 ," 	1,612 ",,,Dtwn SF," 	1,491 ",,,,,,,
WC, 	7 , 	23 , 	11 , 	22 , 	58 , 	23 , 	37 , 	35 , 	50 , 	9 , 	26 , 	139 , 	11 , 	9 , 	7 , 	3 , 	4 , 	13 , 	158 , 	82 , 	10 , 	84 , 	24 , 	64 , 	9 , 	316 , 	170 , 	315 , 	179 , 	37 , 	35 , 	15 , 	27 , 	25 , 	8 , 	3 , 	5 , 	25 , 	68 , 	6 , 	6 , 	127 , 	14 , 	2 ," 	2,298 ",,,OAK," 	11,528 ", 	875 ,,,,,,
LF, 	7 , 	9 , 	10 , 	10 , 	48 , 	5 , 	17 , 	16 , 	25 , 	6 , 	17 , 	97 , 	5 , 	5 , 	2 , 	2 , 	5 , 	8 , 	65 , 	53 , 	83 , 	7 , 	20 , 	60 , 	5 , 	210 , 	101 , 	180 , 	96 , 	24 , 	18 , 	13 , 	15 , 	13 , 	3 , 	3 , 	3 , 	7 , 	21 , 	3 , 	4 , 	67 , 	12 , 	1 ," 	1,378 ",,,CM line," 	22,582 "," 	3,567 "," 	4,107 ",,,,,
OR, 	3 , 	5 , 	10 , 	6 , 	22 , 	7 , 	13 , 	11 , 	22 , 	5 , 	8 , 	74 , 	2 , 	1 , 	1 , 	2 , 	1 , 	7 , 	27 , 	12 , 	21 , 	19 , 	4 , 	43 , 	2 , 	153 , 	109 , 	143 , 	81 , 	23 , 	17 , 	9 , 	10 , 	9 , 	2 , 	2 , 	3 , 	2 , 	6 , 	3 , 	2 , 	56 , 	6 , 	1 , 	959 ,,,RM line," 	10,523 "," 	3,836 "," 	3,126 "," 	2,795 ",,,,
RR, 	11 , 	12 , 	24 , 	20 , 	34 , 	16 , 	43 , 	86 , 	63 , 	14 , 	28 , 	91 , 	7 , 	10 , 	8 , 	6 , 	7 , 	14 , 	38 , 	44 , 	64 , 	53 , 	43 , 	10 , 	12 , 	278 , 	188 , 	387 , 	252 , 	114 , 	90 , 	26 , 	17 , 	23 , 	3 , 	4 , 	7 , 	7 , 	23 , 	6 , 	6 , 	116 , 	20 , 	2 ," 	2,322 ",,,WP line," 	10,296 "," 	1,893 "," 	2,163 "," 	1,452 "," 	2,477 ",,,
OW, 	15 , 	18 , 	7 , 	7 , 	33 , 	30 , 	31 , 	29 , 	49 , 	25 , 	67 , 	83 , 	12 , 	24 , 	17 , 	11 , 	7 , 	9 , 	7 , 	2 , 	7 , 	5 , 	1 , 	14 , 	6 , 	316 , 	200 , 	522 , 	265 , 	127 , 	93 , 	24 , 	41 , 	25 , 	5 , 	9 , 	11 , 	1 , 	18 , 	5 , 	7 , 	39 , 	10 , 	4 ," 	2,235 ",,,FT/ED line," 	14,439 "," 	5,062 "," 	3,480 "," 	4,684 "," 	3,060 "," 	10,095 ",,
EM, 	95 , 	245 , 	138 , 	252 , 	532 , 	173 , 	335 , 	235 , 	293 , 	191 , 	242 , 	404 , 	148 , 	150 , 	96 , 	77 , 	136 , 	261 , 	187 , 	257 , 	371 , 	236 , 	192 , 	314 , 	357 , 	65 , 	32 , 	212 , 	105 , 	304 , 	420 , 	207 , 	321 , 	198 , 	76 , 	130 , 	719 , 	96 , 	213 , 	57 , 	77 , 	414 , 	171 , 	124 ," 	9,855 ",,,SFIA," 	9,114 ", 	800 ," 	3,902 "," 	1,162 "," 	1,469 "," 	1,012 ", 	907 ," 	141,896 "
MT, 	66 , 	150 , 	106 , 	146 , 	286 , 	107 , 	209 , 	170 , 	247 , 	194 , 	138 , 	190 , 	114 , 	109 , 	56 , 	25 , 	80 , 	117 , 	83 , 	116 , 	161 , 	104 , 	80 , 	205 , 	224 , 	21 , 	36 , 	45 , 	66 , 	311 , 	365 , 	280 , 	784 , 	185 , 	85 , 	62 , 	186 , 	44 , 	96 , 	53 , 	51 , 	363 , 	101 , 	45 ," 	6,656 ",,,,,,,,,,,
PL, 	141 , 	328 , 	162 , 	243 , 	779 , 	221 , 	415 , 	316 , 	435 , 	353 , 	398 , 	534 , 	215 , 	217 , 	135 , 	91 , 	142 , 	299 , 	175 , 	205 , 	278 , 	136 , 	112 , 	302 , 	506 , 	219 , 	36 , 	143 , 	159 ," 	1,068 "," 	1,217 ", 	671 ," 	1,299 ", 	698 , 	278 , 	114 , 	426 , 	61 , 	196 , 	178 , 	197 ," 	1,565 ", 	397 , 	94 ," 	16,147 ",,,,,,,,,,,
CC, 	76 , 	128 , 	110 , 	176 , 	363 , 	185 , 	340 , 	279 , 	240 , 	199 , 	238 , 	227 , 	95 , 	83 , 	56 , 	42 , 	49 , 	134 , 	84 , 	94 , 	137 , 	86 , 	71 , 	226 , 	293 , 	91 , 	55 , 	144 , 	61 , 	493 , 	606 , 	310 , 	512 , 	282 , 	141 , 	55 , 	173 , 	39 , 	85 , 	79 , 	135 , 	604 , 	238 , 	34 ," 	8,142 ",,,,,,,,,,,
16, 	49 , 	52 , 	33 , 	86 , 	163 , 	112 , 	176 , 	162 , 	120 , 	102 , 	117 , 	93 , 	38 , 	35 , 	19 , 	20 , 	16 , 	30 , 	29 , 	26 , 	37 , 	27 , 	17 , 	104 , 	122 , 	300 , 	242 ," 	1,188 ", 	550 , 	39 , 	214 , 	192 , 	327 , 	161 , 	80 , 	18 , 	47 , 	9 , 	35 , 	40 , 	82 , 	251 , 	119 , 	9 ," 	5,682 ",,,,,,,,,,,
24, 	57 , 	55 , 	36 , 	81 , 	139 , 	90 , 	146 , 	107 , 	96 , 	88 , 	102 , 	107 , 	36 , 	30 , 	23 , 	13 , 	13 , 	30 , 	37 , 	19 , 	30 , 	18 , 	17 , 	75 , 	98 , 	376 , 	267 ," 	1,413 ", 	660 , 	190 , 	55 , 	171 , 	331 , 	157 , 	84 , 	15 , 	38 , 	7 , 	45 , 	45 , 	110 , 	240 , 	110 , 	7 ," 	5,858 ",,,,,,,,,,,
GP, 	19 , 	22 , 	13 , 	21 , 	65 , 	21 , 	38 , 	35 , 	45 , 	26 , 	29 , 	48 , 	13 , 	16 , 	9 , 	3 , 	10 , 	20 , 	23 , 	12 , 	20 , 	13 , 	8 , 	28 , 	25 , 	200 , 	193 , 	861 , 	272 , 	186 , 	165 , 	23 , 	47 , 	35 , 	32 , 	6 , 	27 , 	5 , 	28 , 	14 , 	57 , 	100 , 	53 , 	4 ," 	2,884 ",,,,,,,,,,,
BP, 	31 , 	58 , 	10 , 	23 , 	51 , 	22 , 	42 , 	24 , 	57 , 	44 , 	61 , 	55 , 	28 , 	28 , 	16 , 	15 , 	13 , 	28 , 	32 , 	30 , 	24 , 	15 , 	9 , 	14 , 	45 , 	279 , 	269 ," 	1,834 ", 	450 , 	298 , 	292 , 	54 , 	31 , 	62 , 	75 , 	9 , 	90 , 	12 , 	40 , 	37 , 	123 , 	95 , 	85 , 	14 ," 	4,916 ",,,,,,,,,,,
DC, 	28 , 	37 , 	15 , 	12 , 	70 , 	21 , 	30 , 	25 , 	38 , 	26 , 	37 , 	78 , 	23 , 	21 , 	14 , 	13 , 	18 , 	40 , 	33 , 	23 , 	25 , 	15 , 	10 , 	19 , 	24 , 	204 , 	154 , 	837 , 	294 , 	166 , 	164 , 	39 , 	76 , 	16 , 	33 , 	11 , 	59 , 	9 , 	31 , 	31 , 	110 , 	160 , 	122 , 	10 ," 	3,216 ",,,,,,,,,,,
CM, 	7 , 	12 , 	3 , 	4 , 	11 , 	5 , 	8 , 	10 , 	18 , 	9 , 	7 , 	17 , 	6 , 	7 , 	5 , 	4 , 	7 , 	8 , 	10 , 	6 , 	6 , 	2 , 	2 , 	4 , 	5 , 	74 , 	68 , 	352 , 	145 , 	71 , 	85 , 	32 , 	82 , 	40 , 	6 , 	3 , 	7 , 	4 , 	13 , 	7 , 	46 , 	68 , 	29 , 	1 ," 	1,310 ",,,,,,,,,,,
CV, 	3 , 	9 , 	6 , 	6 , 	17 , 	8 , 	8 , 	11 , 	15 , 	37 , 	36 , 	181 , 	27 , 	56 , 	14 , 	11 , 	10 , 	18 , 	7 , 	4 , 	3 , 	3 , 	1 , 	3 , 	7 , 	108 , 	65 , 	129 , 	67 , 	18 , 	16 , 	7 , 	10 , 	13 , 	4 , 	5 , 	52 , 	1 , 	6 , 	2 , 	0 , 	14 , 	3 , 	49 ," 	1,064 ",,,,,,,,,,,
ED, 	9 , 	18 , 	10 , 	9 , 	52 , 	21 , 	16 , 	19 , 	20 , 	48 , 	50 , 	758 , 	27 , 	74 , 	20 , 	18 , 	27 , 	46 , 	7 , 	4 , 	9 , 	3 , 	3 , 	7 , 	11 , 	602 , 	209 , 	516 , 	196 , 	47 , 	39 , 	26 , 	81 , 	51 , 	5 , 	54 , 	21 , 	3 , 	8 , 	6 , 	7 , 	92 , 	15 , 	16 ," 	3,273 ",,,,,,,,,,,
NC, 	1 , 	3 , 	2 , 	3 , 	7 , 	3 , 	14 , 	12 , 	13 , 	2 , 	3 , 	66 , 	3 , 	4 , 	3 , 	1 , 	2 , 	5 , 	17 , 	5 , 	20 , 	9 , 	2 , 	9 , 	2 , 	77 , 	44 , 	70 , 	42 , 	11 , 	6 , 	7 , 	14 , 	8 , 	3 , 	-   , 	3 , 	4 , 	26 , 	2 , 	2 , 	23 , 	3 , 	-   , 	551 ,,,,,,,,,,,
WP, 	37 , 	41 , 	7 , 	10 , 	22 , 	23 , 	95 , 	40 , 	59 , 	14 , 	50 , 	173 , 	23 , 	26 , 	20 , 	16 , 	14 , 	26 , 	163 , 	50 , 	75 , 	18 , 	9 , 	27 , 	22 , 	191 , 	86 , 	245 , 	99 , 	42 , 	45 , 	29 , 	48 , 	41 , 	17 , 	8 , 	9 , 	26 , 	15 , 	11 , 	18 , 	69 , 	23 , 	4 ," 	2,078 ",,,,,,,,,,,
SS, 	8 , 	7 , 	2 , 	3 , 	12 , 	5 , 	5 , 	7 , 	13 , 	3 , 	7 , 	12 , 	4 , 	3 , 	6 , 	3 , 	4 , 	5 , 	11 , 	5 , 	6 , 	5 , 	2 , 	5 , 	3 , 	51 , 	52 , 	218 , 	75 , 	39 , 	46 , 	20 , 	35 , 	31 , 	5 , 	1 , 	5 , 	4 , 	11 , 	5 , 	34 , 	28 , 	16 , 	1 , 	819 ,,,,,,,,,,,
SB, 	10 , 	10 , 	5 , 	5 , 	12 , 	4 , 	8 , 	6 , 	16 , 	9 , 	9 , 	19 , 	6 , 	4 , 	4 , 	5 , 	4 , 	5 , 	9 , 	6 , 	7 , 	4 , 	3 , 	7 , 	9 , 	82 , 	39 , 	214 , 	147 , 	84 , 	121 , 	54 , 	137 , 	110 , 	50 , 	2 , 	10 , 	4 , 	17 , 	41 , 	9 , 	57 , 	30 , 	1 ," 	1,387 ",,,,,,,,,,,
SO, 	16 , 	32 , 	27 , 	44 , 	116 , 	25 , 	46 , 	30 , 	49 , 	15 , 	29 , 	51 , 	12 , 	7 , 	5 , 	4 , 	8 , 	23 , 	43 , 	71 , 	84 , 	51 , 	43 , 	72 , 	36 , 	378 , 	326 ," 	1,427 ", 	455 , 	153 , 	117 , 	58 , 	74 , 	91 , 	33 , 	6 , 	73 , 	12 , 	43 , 	13 , 	26 , 	32 , 	182 , 	15 ," 	4,450 ",,,,,,,,,,,
MB, 	15 , 	19 , 	11 , 	21 , 	90 , 	15 , 	20 , 	17 , 	30 , 	10 , 	11 , 	40 , 	9 , 	8 , 	8 , 	4 , 	5 , 	5 , 	14 , 	13 , 	17 , 	13 , 	6 , 	20 , 	15 , 	151 , 	105 , 	484 , 	234 , 	108 , 	108 , 	53 , 	91 , 	118 , 	35 , 	3 , 	14 , 	7 , 	24 , 	15 , 	32 , 	373 , 	16 , 	3 ," 	2,400 ",,,,,,,,,,,
WD, 	1 , 	3 , 	3 , 	4 , 	16 , 	3 , 	6 , 	7 , 	8 , 	17 , 	24 , 	174 , 	22 , 	44 , 	22 , 	12 , 	9 , 	13 , 	4 , 	1 , 	1 , 	1 , 	1 , 	3 , 	6 , 	123 , 	47 , 	108 , 	47 , 	9 , 	8 , 	5 , 	17 , 	11 , 	3 , 	51 , 	11 , 	-   , 	4 , 	1 , 	3 , 	25 , 	4 , 	7 , 	882 ,,,,,,,,,,,
Entries," 	1,548 "," 	2,542 "," 	1,672 "," 	1,940 "," 	5,078 "," 	2,154 "," 	3,353 "," 	2,928 "," 	3,403 "," 	2,387 "," 	3,316 "," 	7,637 "," 	2,009 "," 	2,341 "," 	1,638 "," 	1,026 "," 	1,295 "," 	2,691 "," 	1,751 "," 	1,571 "," 	2,181 "," 	1,301 ", 	916 ," 	2,142 "," 	2,354 "," 	8,608 "," 	5,452 "," 	18,666 "," 	8,559 "," 	5,550 "," 	5,621 "," 	2,806 "," 	5,075 "," 	2,977 "," 	1,237 "," 	1,030 "," 	3,288 ", 	550 ," 	1,916 ", 	777 ," 	1,290 "," 	6,046 "," 	2,156 ", 	795 ," 	143,566 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
