Exit stations,Entry stations->,,TOTAL,,,Feb 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
RM, 	158 , 	563 , 	481 , 	431 ," 	1,409 ", 	496 , 	768 , 	535 , 	832 , 	220 , 	652 , 	588 , 	235 , 	172 , 	146 , 	162 , 	65 , 	87 , 	180 , 	56 , 	169 , 	65 , 	43 , 	107 , 	262 ," 	1,516 "," 	1,684 "," 	2,665 "," 	1,752 "," 	1,392 "," 	1,400 ", 	388 , 	401 , 	266 , 	140 , 	31 , 	67 , 	20 , 	77 , 	115 , 	166 , 	162 , 	115 , 	10 , 	55 , 	118 , 	50 , 	64 , 	73 , 	55 ," 	21,664 ",,,,,,,,,,,,,
EN, 	664 , 	250 , 	459 , 	474 ," 	2,338 ", 	889 ," 	1,357 ", 	981 ," 	1,461 ", 	444 ," 	1,092 ", 	668 , 	380 , 	361 , 	333 , 	194 , 	186 , 	222 , 	215 , 	124 , 	242 , 	78 , 	54 , 	162 , 	271 ," 	3,376 "," 	2,945 "," 	4,585 "," 	3,132 "," 	1,749 "," 	1,878 ", 	499 , 	726 , 	360 , 	222 , 	39 , 	189 , 	33 , 	160 , 	197 , 	243 , 	404 , 	216 , 	60 , 	126 , 	175 , 	94 , 	158 , 	92 , 	100 ," 	35,657 ",,,,,,,,,,,,,
EP, 	592 , 	441 , 	94 , 	360 ," 	1,839 ", 	423 , 	537 , 	493 , 	868 , 	213 , 	356 , 	199 , 	129 , 	113 , 	116 , 	90 , 	101 , 	80 , 	82 , 	59 , 	76 , 	41 , 	15 , 	117 , 	96 ," 	1,105 ", 	997 ," 	1,313 "," 	1,022 ", 	413 , 	328 , 	93 , 	151 , 	62 , 	22 , 	28 , 	27 , 	23 , 	74 , 	65 , 	30 , 	145 , 	80 , 	32 , 	33 , 	35 , 	46 , 	50 , 	5 , 	35 ," 	13,744 ",,,,,,,,,,,,,
NB, 	473 , 	465 , 	375 , 	59 , 	293 , 	206 , 	300 , 	324 , 	287 , 	119 , 	478 , 	235 , 	154 , 	99 , 	135 , 	36 , 	38 , 	59 , 	33 , 	85 , 	79 , 	19 , 	7 , 	28 , 	91 , 	705 , 	538 , 	692 , 	677 , 	404 , 	355 , 	57 , 	145 , 	107 , 	27 , 	9 , 	40 , 	13 , 	64 , 	21 , 	14 , 	92 , 	24 , 	6 , 	34 , 	68 , 	33 , 	30 , 	3 , 	24 ," 	8,659 ",,,,,,,,,,,,,
BK," 	1,703 "," 	2,518 "," 	1,874 ", 	294 , 	254 , 	878 ," 	1,006 "," 	1,040 "," 	1,142 ", 	380 ," 	1,192 ", 	930 , 	488 , 	434 , 	335 , 	213 , 	297 , 	181 , 	215 , 	133 , 	197 , 	69 , 	32 , 	47 , 	339 ," 	1,245 ", 	942 ," 	1,603 "," 	1,379 ", 	795 , 	617 , 	245 , 	301 , 	239 , 	65 , 	63 , 	159 , 	49 , 	246 , 	77 , 	75 , 	160 , 	166 , 	76 , 	112 , 	105 , 	90 , 	194 , 	60 , 	137 ," 	25,391 ",,,,,,,,,,,,,
AS, 	500 , 	927 , 	401 , 	161 , 	633 , 	101 , 	352 , 	535 , 	661 , 	210 , 	744 , 	469 , 	275 , 	203 , 	121 , 	70 , 	142 , 	59 , 	131 , 	74 , 	51 , 	18 , 	11 , 	39 , 	182 , 	761 , 	766 ," 	1,227 ", 	958 , 	510 , 	291 , 	78 , 	166 , 	92 , 	29 , 	25 , 	61 , 	4 , 	35 , 	30 , 	86 , 	81 , 	45 , 	23 , 	37 , 	95 , 	61 , 	80 , 	21 , 	64 ," 	12,696 ",,,,,,,,,,,,,
MA, 	899 ," 	1,284 ", 	541 , 	323 , 	827 , 	424 , 	187 , 	430 , 	590 , 	222 ," 	1,194 ", 	829 , 	639 , 	513 , 	362 , 	230 , 	257 , 	247 , 	463 , 	498 , 	567 , 	172 , 	113 , 	178 , 	318 ," 	1,675 "," 	1,712 "," 	2,644 "," 	2,130 "," 	1,290 ", 	776 , 	317 , 	290 , 	235 , 	187 , 	54 , 	201 , 	98 , 	631 , 	87 , 	60 , 	218 , 	111 , 	56 , 	69 , 	86 , 	118 , 	121 , 	360 , 	536 ," 	26,369 ",,,,,,,,,,,,,
19, 	549 ," 	1,012 ", 	394 , 	285 , 	902 , 	419 , 	365 , 	198 , 	129 , 	109 , 	580 , 	664 , 	504 , 	547 , 	409 , 	198 , 	276 , 	167 , 	464 , 	498 , 	365 , 	99 , 	134 , 	232 , 	323 ," 	2,016 "," 	1,732 "," 	2,478 "," 	2,091 "," 	1,299 ", 	745 , 	302 , 	376 , 	370 , 	113 , 	44 , 	99 , 	153 , 	503 , 	64 , 	130 , 	172 , 	82 , 	74 , 	81 , 	129 , 	87 , 	109 , 	137 , 	420 ," 	23,628 ",,,,,,,,,,,,,
12, 	867 ," 	1,456 ", 	792 , 	282 , 	855 , 	626 , 	529 , 	127 , 	250 , 	90 , 	667 , 	747 , 	924 , 	810 , 	620 , 	304 , 	403 , 	379 , 	564 , 	637 , 	474 , 	160 , 	155 , 	270 , 	381 ," 	1,817 "," 	1,832 "," 	3,428 "," 	2,087 "," 	1,105 ", 	831 , 	334 , 	623 , 	512 , 	293 , 	51 , 	173 , 	126 , 	518 , 	170 , 	193 , 	262 , 	236 , 	33 , 	56 , 	161 , 	76 , 	149 , 	201 , 	602 ," 	29,238 ",,,,,,,,,,,,,
LM, 	239 , 	453 , 	217 , 	136 , 	330 , 	255 , 	239 , 	87 , 	116 , 	155 ," 	1,129 "," 	1,233 "," 	1,485 "," 	1,184 ", 	769 , 	497 , 	416 , 	408 , 	99 , 	102 , 	122 , 	24 , 	19 , 	59 , 	216 ," 	1,905 "," 	1,682 "," 	2,640 "," 	1,986 "," 	1,012 ", 	716 , 	230 , 	475 , 	268 , 	33 , 	479 , 	713 , 	37 , 	73 , 	18 , 	26 , 	84 , 	14 , 	306 , 	86 , 	220 , 	154 , 	216 , 	39 , 	117 ," 	23,518 ",,,,,,,,,,,,,
