Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Jul 03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
GP, 	11 , 	14 , 	7 , 	8 , 	21 , 	11 , 	13 , 	13 , 	26 , 	16 , 	14 , 	51 , 	11 , 	8 , 	5 , 	4 , 	6 , 	14 , 	12 , 	10 , 	13 , 	6 , 	6 , 	18 , 	13 , 	146 , 	126 , 	730 , 	202 , 	102 , 	97 , 	31 , 	37 , 	33 , 	33 , 	7 , 	16 , 	14 , 	17 , 	8 , 	17 , 	86 , 	14 ," 	2,044 ",,,,,,,,,,,
BP, 	20 , 	33 , 	5 , 	8 , 	15 , 	13 , 	21 , 	15 , 	38 , 	18 , 	38 , 	55 , 	17 , 	15 , 	10 , 	7 , 	10 , 	20 , 	24 , 	10 , 	9 , 	4 , 	3 , 	11 , 	22 , 	188 , 	262 ," 	1,804 ", 	413 , 	220 , 	258 , 	44 , 	38 , 	38 , 	67 , 	5 , 	18 , 	5 , 	34 , 	14 , 	22 , 	65 , 	26 ," 	3,957 ",,,,,,,,,,,
DC, 	12 , 	20 , 	8 , 	7 , 	28 , 	11 , 	19 , 	11 , 	34 , 	15 , 	21 , 	70 , 	13 , 	11 , 	14 , 	10 , 	12 , 	26 , 	20 , 	15 , 	16 , 	7 , 	5 , 	13 , 	7 , 	126 , 	108 , 	502 , 	174 , 	109 , 	144 , 	28 , 	54 , 	16 , 	35 , 	7 , 	22 , 	4 , 	32 , 	13 , 	22 , 	97 , 	24 ," 	1,938 ",,,,,,,,,,,
CM, 	8 , 	15 , 	2 , 	2 , 	9 , 	4 , 	8 , 	5 , 	21 , 	8 , 	10 , 	20 , 	10 , 	6 , 	5 , 	5 , 	5 , 	6 , 	14 , 	5 , 	7 , 	1 , 	2 , 	9 , 	3 , 	77 , 	70 , 	308 , 	150 , 	60 , 	109 , 	37 , 	75 , 	32 , 	9 , 	3 , 	13 , 	2 , 	18 , 	3 , 	19 , 	104 , 	13 ," 	1,288 ",,,,,,,,,,,
CV, 	1 , 	3 , 	2 , 	5 , 	11 , 	4 , 	4 , 	4 , 	8 , 	28 , 	18 , 	73 , 	20 , 	29 , 	6 , 	7 , 	6 , 	11 , 	3 , 	1 , 	1 , 	-   , 	1 , 	3 , 	2 , 	72 , 	32 , 	92 , 	39 , 	10 , 	8 , 	8 , 	6 , 	6 , 	4 , 	4 , 	50 , 	-   , 	2 , 	1 , 	1 , 	21 , 	2 , 	602 ,,,,,,,,,,,
ED, 	7 , 	12 , 	6 , 	10 , 	30 , 	9 , 	20 , 	8 , 	18 , 	29 , 	58 , 	335 , 	42 , 	95 , 	29 , 	22 , 	18 , 	40 , 	10 , 	6 , 	4 , 	1 , 	2 , 	3 , 	12 , 	523 , 	151 , 	443 , 	161 , 	28 , 	29 , 	22 , 	17 , 	20 , 	13 , 	61 , 	20 , 	1 , 	5 , 	5 , 	6 , 	142 , 	7 ," 	2,477 ",,,,,,,,,,,
NC, 	2 , 	3 , 	1 , 	1 , 	6 , 	3 , 	6 , 	2 , 	8 , 	1 , 	6 , 	29 , 	1 , 	1 , 	4 , 	-   , 	1 , 	3 , 	17 , 	8 , 	19 , 	3 , 	2 , 	8 , 	1 , 	47 , 	16 , 	55 , 	22 , 	4 , 	6 , 	10 , 	4 , 	4 , 	2 , 	1 , 	1 , 	5 , 	14 , 	1 , 	3 , 	15 , 	2 , 	341 ,,,,,,,,,,,
WP, 	25 , 	19 , 	7 , 	4 , 	10 , 	11 , 	52 , 	19 , 	38 , 	6 , 	29 , 	87 , 	13 , 	18 , 	15 , 	9 , 	10 , 	22 , 	156 , 	29 , 	62 , 	6 , 	6 , 	22 , 	8 , 	119 , 	58 , 	182 , 	70 , 	27 , 	51 , 	24 , 	33 , 	29 , 	27 , 	3 , 	5 , 	23 , 	10 , 	8 , 	9 , 	24 , 	12 ," 	1,393 ",,,,,,,,,,,
SS, 	3 , 	5 , 	1 , 	2 , 	7 , 	4 , 	2 , 	3 , 	4 , 	4 , 	4 , 	10 , 	2 , 	3 , 	2 , 	2 , 	2 , 	3 , 	5 , 	2 , 	3 , 	1 , 	2 , 	2 , 	2 , 	36 , 	23 , 	84 , 	33 , 	17 , 	28 , 	13 , 	13 , 	16 , 	4 , 	1 , 	7 , 	2 , 	6 , 	5 , 	9 , 	34 , 	7 , 	411 ,,,,,,,,,,,
SB, 	5 , 	6 , 	1 , 	2 , 	6 , 	1 , 	4 , 	2 , 	3 , 	3 , 	5 , 	16 , 	3 , 	3 , 	2 , 	1 , 	3 , 	2 , 	3 , 	4 , 	5 , 	1 , 	1 , 	3 , 	2 , 	40 , 	27 , 	105 , 	44 , 	34 , 	61 , 	18 , 	23 , 	20 , 	16 , 	1 , 	4 , 	4 , 	7 , 	5 , 	7 , 	28 , 	8 , 	531 ,,,,,,,,,,,
