Exit stations,Entry stations->,,SATURDAY,,,Jun 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,
RM, 	10 , 	54 , 	60 , 	30 , 	209 , 	57 , 	76 , 	47 , 	66 , 	8 , 	46 , 	44 , 	17 , 	14 , 	12 , 	8 , 	9 , 	18 , 	11 , 	4 , 	12 , 	4 , 	4 , 	16 , 	22 , 	148 , 	104 , 	311 , 	155 , 	106 , 	130 , 	22 , 	38 , 	28 , 	5 , 	5 , 	6 , 	3 , 	21 , 	7 , 	12 , 	45 , 	9 , 	2 , 	8 , 	3 ," 	2,018 ",,,,,,,,,,
EN, 	60 , 	25 , 	74 , 	54 , 	391 , 	94 , 	123 , 	87 , 	147 , 	21 , 	59 , 	115 , 	31 , 	31 , 	28 , 	17 , 	17 , 	33 , 	20 , 	10 , 	17 , 	6 , 	8 , 	18 , 	25 , 	348 , 	240 , 	633 , 	328 , 	135 , 	127 , 	40 , 	58 , 	42 , 	20 , 	6 , 	10 , 	2 , 	23 , 	14 , 	13 , 	81 , 	20 , 	5 , 	37 , 	7 ," 	3,695 ",,,,,,,,,,
EP, 	60 , 	57 , 	18 , 	44 , 	392 , 	60 , 	59 , 	77 , 	98 , 	18 , 	26 , 	49 , 	16 , 	12 , 	11 , 	6 , 	5 , 	19 , 	14 , 	8 , 	21 , 	4 , 	4 , 	17 , 	11 , 	209 , 	140 , 	314 , 	216 , 	92 , 	58 , 	24 , 	11 , 	16 , 	4 , 	5 , 	7 , 	1 , 	6 , 	2 , 	5 , 	55 , 	15 , 	6 , 	23 , 	5 ," 	2,314 ",,,,,,,,,,
NB, 	38 , 	51 , 	45 , 	18 , 	153 , 	45 , 	45 , 	87 , 	73 , 	17 , 	38 , 	58 , 	19 , 	14 , 	12 , 	7 , 	9 , 	25 , 	14 , 	10 , 	14 , 	8 , 	8 , 	9 , 	13 , 	282 , 	187 , 	339 , 	279 , 	169 , 	97 , 	33 , 	18 , 	15 , 	6 , 	3 , 	14 , 	2 , 	9 , 	3 , 	7 , 	84 , 	19 , 	3 , 	20 , 	6 ," 	2,419 ",,,,,,,,,,
BK, 	206 , 	411 , 	376 , 	169 , 	63 , 	219 , 	234 , 	236 , 	264 , 	63 , 	135 , 	104 , 	68 , 	65 , 	48 , 	28 , 	63 , 	141 , 	44 , 	48 , 	75 , 	37 , 	37 , 	45 , 	56 , 	703 , 	389 , 	799 , 	628 , 	426 , 	256 , 	116 , 	59 , 	86 , 	18 , 	33 , 	63 , 	10 , 	45 , 	18 , 	18 , 	162 , 	110 , 	24 , 	60 , 	47 ," 	7,302 ",,,,,,,,,,
AS, 	64 , 	88 , 	62 , 	39 , 	187 , 	27 , 	61 , 	109 , 	108 , 	24 , 	45 , 	59 , 	20 , 	19 , 	20 , 	10 , 	11 , 	18 , 	17 , 	9 , 	14 , 	6 , 	4 , 	10 , 	25 , 	240 , 	141 , 	276 , 	284 , 	222 , 	112 , 	24 , 	21 , 	22 , 	6 , 	5 , 	11 , 	4 , 	12 , 	4 , 	3 , 	46 , 	17 , 	3 , 	19 , 	6 ," 	2,526 ",,,,,,,,,,
MA, 	98 , 	125 , 	61 , 	52 , 	240 , 	71 , 	23 , 	82 , 	94 , 	18 , 	67 , 	112 , 	37 , 	36 , 	28 , 	11 , 	13 , 	27 , 	49 , 	35 , 	59 , 	22 , 	15 , 	34 , 	35 , 	389 , 	294 , 	541 , 	522 , 	359 , 	228 , 	55 , 	34 , 	35 , 	9 , 	8 , 	11 , 	11 , 	79 , 	6 , 	13 , 	94 , 	30 , 	6 , 	20 , 	6 ," 	4,186 ",,,,,,,,,,
19, 	47 , 	93 , 	85 , 	94 , 	256 , 	100 , 	90 , 	23 , 	24 , 	8 , 	62 , 	88 , 	44 , 	40 , 	29 , 	17 , 	28 , 	38 , 	43 , 	50 , 	62 , 	35 , 	27 , 	68 , 	45 , 	373 , 	302 , 	543 , 	500 , 	341 , 	226 , 	60 , 	44 , 	53 , 	9 , 	12 , 	19 , 	13 , 	41 , 	14 , 	15 , 	67 , 	37 , 	9 , 	15 , 	12 ," 	4,198 ",,,,,,,,,,
12, 	68 , 	130 , 	96 , 	86 , 	228 , 	111 , 	91 , 	17 , 	25 , 	8 , 	50 , 	88 , 	54 , 	65 , 	44 , 	22 , 	28 , 	38 , 	67 , 	51 , 	62 , 	29 , 	26 , 	68 , 	73 , 	438 , 	345 , 	743 , 	495 , 	262 , 	179 , 	58 , 	66 , 	62 , 	22 , 	9 , 	19 , 	10 , 	64 , 	20 , 	22 , 	96 , 	41 , 	7 , 	15 , 	11 ," 	4,603 ",,,,,,,,,,
LM, 	12 , 	27 , 	19 , 	21 , 	66 , 	26 , 	22 , 	7 , 	8 , 	12 , 	64 , 	133 , 	87 , 	84 , 	34 , 	20 , 	28 , 	53 , 	9 , 	9 , 	11 , 	6 , 	5 , 	14 , 	18 , 	240 , 	191 , 	367 , 	288 , 	193 , 	114 , 	29 , 	25 , 	25 , 	2 , 	39 , 	59 , 	1 , 	7 , 	2 , 	5 , 	19 , 	10 , 	28 , 	13 , 	9 ," 	2,455 ",,,,,,,,,,
FV, 	51 , 	60 , 	32 , 	38 , 	127 , 	48 , 	64 , 	64 , 	56 , 	49 , 	21 , 	328 , 	158 , 	193 , 	128 , 	60 , 	52 , 	107 , 	19 , 	9 , 	19 , 	10 , 	11 , 	23 , 	41 , 	287 , 	189 , 	506 , 	365 , 	200 , 	126 , 	28 , 	40 , 	34 , 	7 , 	51 , 	109 , 	4 , 	30 , 	7 , 	9 , 	46 , 	11 , 	63 , 	21 , 	28 ," 	3,925 ",,,,,,,,,,
CL, 	53 , 	126 , 	55 , 	57 , 	97 , 	63 , 	110 , 	77 , 	103 , 	96 , 	241 , 	30 , 	209 , 	211 , 	143 , 	78 , 	129 , 	218 , 	57 , 	62 , 	65 , 	46 , 	26 , 	44 , 	57 , 	251 , 	143 , 	358 , 	226 , 	106 , 	89 , 	46 , 	40 , 	59 , 	11 , 	113 , 	513 , 	25 , 	77 , 	14 , 	16 , 	27 , 	17 , 	147 , 	41 , 	103 ," 	4,867 ",,,,,,,,,,
SL, 	17 , 	33 , 	19 , 	22 , 	68 , 	27 , 	39 , 	49 , 	72 , 	93 , 	147 , 	206 , 	25 , 	106 , 	92 , 	43 , 	40 , 	59 , 	10 , 	11 , 	9 , 	3 , 	4 , 	10 , 	23 , 	183 , 	147 , 	335 , 	213 , 	77 , 	47 , 	19 , 	29 , 	24 , 	5 , 	34 , 	47 , 	2 , 	19 , 	6 , 	7 , 	27 , 	5 , 	40 , 	7 , 	13 ," 	2,509 ",,,,,,,,,,
BF, 	15 , 	28 , 	8 , 	17 , 	68 , 	20 , 	36 , 	43 , 	71 , 	80 , 	195 , 	202 , 	114 , 	19 , 	79 , 	44 , 	62 , 	96 , 	13 , 	8 , 	9 , 	1 , 	2 , 	11 , 	20 , 	189 , 	142 , 	331 , 	186 , 	61 , 	49 , 	15 , 	23 , 	18 , 	5 , 	50 , 	78 , 	2 , 	13 , 	6 , 	8 , 	19 , 	4 , 	72 , 	6 , 	14 ," 	2,545 ",,,,,,,,,,
HY, 	13 , 	25 , 	10 , 	9 , 	44 , 	19 , 	26 , 	34 , 	52 , 	35 , 	112 , 	133 , 	94 , 	80 , 	13 , 	62 , 	66 , 	125 , 	11 , 	5 , 	11 , 	3 , 	1 , 	9 , 	18 , 	118 , 	67 , 	180 , 	114 , 	43 , 	22 , 	9 , 	14 , 	11 , 	4 , 	14 , 	27 , 	1 , 	20 , 	6 , 	7 , 	11 , 	7 , 	27 , 	9 , 	18 ," 	1,734 ",,,,,,,,,,
