Exit stations,Entry stations->,,WEEKDAY,,,Jun 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,,,
CL, 	76 , 	151 , 	62 , 	66 , 	183 , 	86 , 	179 , 	252 , 	376 , 	267 , 	287 , 	27 , 	177 , 	224 , 	162 , 	104 , 	136 , 	182 , 	73 , 	65 , 	76 , 	42 , 	29 , 	47 , 	98 , 	663 , 	612 , 	557 , 	453 , 	172 , 	131 , 	72 , 	75 , 	103 , 	16 , 	83 , 	256 , 	26 , 	113 , 	26 , 	32 , 	48 , 	37 , 	126 , 	38 , 	121 ," 	7,182 ",,,,,,,,,,,,,
SL, 	36 , 	68 , 	33 , 	35 , 	194 , 	57 , 	126 , 	271 , 	394 , 	345 , 	236 , 	190 , 	17 , 	127 , 	158 , 	73 , 	93 , 	131 , 	30 , 	25 , 	26 , 	8 , 	7 , 	21 , 	47 , 	757 , 	776 , 	585 , 	538 , 	159 , 	104 , 	42 , 	64 , 	60 , 	11 , 	42 , 	101 , 	8 , 	40 , 	16 , 	14 , 	52 , 	13 , 	56 , 	10 , 	48 ," 	6,242 ",,,,,,,,,,,,,
BF, 	23 , 	46 , 	17 , 	23 , 	142 , 	36 , 	100 , 	226 , 	343 , 	283 , 	243 , 	223 , 	125 , 	18 , 	110 , 	77 , 	112 , 	183 , 	27 , 	11 , 	12 , 	4 , 	3 , 	14 , 	34 , 	707 , 	689 , 	590 , 	468 , 	136 , 	89 , 	37 , 	46 , 	40 , 	12 , 	60 , 	167 , 	5 , 	20 , 	9 , 	20 , 	34 , 	11 , 	91 , 	8 , 	46 ," 	5,713 ",,,,,,,,,,,,,
HY, 	26 , 	63 , 	27 , 	30 , 	128 , 	42 , 	105 , 	231 , 	302 , 	174 , 	203 , 	173 , 	179 , 	119 , 	21 , 	101 , 	188 , 	311 , 	22 , 	18 , 	22 , 	5 , 	4 , 	16 , 	30 , 	506 , 	526 , 	368 , 	341 , 	89 , 	58 , 	28 , 	34 , 	36 , 	5 , 	25 , 	64 , 	7 , 	36 , 	7 , 	12 , 	27 , 	8 , 	36 , 	12 , 	76 ," 	4,840 ",,,,,,,,,,,,,
SH, 	18 , 	30 , 	9 , 	12 , 	75 , 	24 , 	52 , 	163 , 	183 , 	100 , 	89 , 	95 , 	72 , 	71 , 	90 , 	11 , 	69 , 	134 , 	8 , 	7 , 	13 , 	2 , 	5 , 	7 , 	15 , 	407 , 	366 , 	212 , 	240 , 	79 , 	43 , 	13 , 	17 , 	21 , 	4 , 	13 , 	35 , 	3 , 	15 , 	8 , 	9 , 	16 , 	6 , 	23 , 	6 , 	40 ," 	2,932 ",,,,,,,,,,,,,
UC, 	22 , 	38 , 	18 , 	21 , 	170 , 	43 , 	86 , 	238 , 	239 , 	148 , 	82 , 	140 , 	97 , 	110 , 	185 , 	79 , 	23 , 	173 , 	16 , 	15 , 	18 , 	4 , 	4 , 	9 , 	14 , 	997 , 	802 , 	363 , 	330 , 	86 , 	41 , 	13 , 	23 , 	31 , 	5 , 	16 , 	65 , 	5 , 	25 , 	5 , 	8 , 	28 , 	5 , 	23 , 	19 , 	60 ," 	4,939 ",,,,,,,,,,,,,
FM, 	34 , 	66 , 	41 , 	34 , 	263 , 	42 , 	123 , 	366 , 	364 , 	206 , 	150 , 	181 , 	133 , 	193 , 	301 , 	145 , 	152 , 	56 , 	27 , 	29 , 	20 , 	10 , 	15 , 	21 , 	19 ," 	1,568 "," 	1,204 ", 	488 , 	400 , 	120 , 	40 , 	28 , 	28 , 	35 , 	11 , 	33 , 	96 , 	7 , 	39 , 	4 , 	6 , 	43 , 	7 , 	37 , 	30 , 	64 ," 	7,282 ",,,,,,,,,,,,,
CN, 	21 , 	35 , 	16 , 	23 , 	121 , 	27 , 	162 , 	348 , 	366 , 	40 , 	44 , 	75 , 	28 , 	24 , 	23 , 	10 , 	16 , 	26 , 	26 , 	101 , 	263 , 	79 , 	42 , 	101 , 	19 , 	913 , 	960 , 	541 , 	519 , 	148 , 	84 , 	44 , 	47 , 	59 , 	26 , 	6 , 	11 , 	50 , 	297 , 	25 , 	25 , 	139 , 	30 , 	3 , 	37 , 	9 ," 	6,010 ",,,,,,,,,,,,,
PH, 	15 , 	21 , 	20 , 	22 , 	159 , 	25 , 	185 , 	383 , 	406 , 	27 , 	24 , 	59 , 	23 , 	12 , 	20 , 	8 , 	13 , 	27 , 	100 , 	25 , 	119 , 	46 , 	32 , 	125 , 	12 ," 	1,660 "," 	1,674 ", 	667 , 	602 , 	156 , 	85 , 	101 , 	41 , 	47 , 	18 , 	4 , 	5 , 	37 , 	145 , 	23 , 	32 , 	183 , 	26 , 	4 , 	51 , 	8 ," 	7,475 ",,,,,,,,,,,,,
WC, 	27 , 	34 , 	27 , 	33 , 	160 , 	30 , 	166 , 	344 , 	345 , 	35 , 	40 , 	74 , 	29 , 	15 , 	22 , 	13 , 	15 , 	22 , 	290 , 	120 , 	27 , 	66 , 	44 , 	171 , 	22 ," 	1,478 "," 	1,479 ", 	566 , 	514 , 	138 , 	78 , 	56 , 	41 , 	57 , 	24 , 	5 , 	7 , 	57 , 	236 , 	19 , 	27 , 	211 , 	33 , 	3 , 	52 , 	7 ," 	7,260 ",,,,,,,,,,,,,
LF, 	8 , 	11 , 	9 , 	8 , 	83 , 	9 , 	54 , 	167 , 	166 , 	15 , 	13 , 	37 , 	8 , 	3 , 	5 , 	2 , 	4 , 	11 , 	100 , 	61 , 	66 , 	16 , 	17 , 	81 , 	6 , 	907 , 	840 , 	296 , 	307 , 	68 , 	38 , 	22 , 	12 , 	14 , 	5 , 	2 , 	3 , 	12 , 	42 , 	6 , 	11 , 	114 , 	19 , 	1 , 	29 , 	5 ," 	3,708 ",,,,,,,,,,,,,
OR, 	8 , 	9 , 	11 , 	8 , 	62 , 	8 , 	51 , 	118 , 	139 , 	14 , 	23 , 	28 , 	6 , 	2 , 	6 , 	6 , 	4 , 	14 , 	41 , 	30 , 	43 , 	23 , 	10 , 	55 , 	4 , 	817 , 	733 , 	255 , 	249 , 	55 , 	31 , 	26 , 	16 , 	13 , 	4 , 	3 , 	3 , 	6 , 	23 , 	8 , 	7 , 	91 , 	13 , 	2 , 	16 , 	4 ," 	3,099 ",,,,,,,,,,,,,
RR, 	22 , 	32 , 	32 , 	17 , 	53 , 	16 , 	61 , 	223 , 	199 , 	32 , 	49 , 	44 , 	20 , 	15 , 	13 , 	7 , 	9 , 	21 , 	95 , 	113 , 	166 , 	74 , 	59 , 	22 , 	25 ," 	1,192 "," 	1,221 ", 	638 , 	690 , 	216 , 	112 , 	59 , 	25 , 	26 , 	6 , 	5 , 	11 , 	20 , 	70 , 	12 , 	13 , 	158 , 	29 , 	4 , 	20 , 	10 ," 	5,951 ",,,,,,,,,,,,,
OW, 	27 , 	34 , 	14 , 	14 , 	66 , 	28 , 	49 , 	67 , 	116 , 	34 , 	96 , 	107 , 	42 , 	34 , 	28 , 	14 , 	13 , 	18 , 	17 , 	11 , 	18 , 	5 , 	4 , 	24 , 	24 ," 	1,726 "," 	1,528 "," 	1,045 ", 	916 , 	389 , 	215 , 	60 , 	67 , 	41 , 	13 , 	13 , 	31 , 	6 , 	37 , 	20 , 	25 , 	101 , 	40 , 	10 , 	9 , 	14 ," 	7,209 ",,,,,,,,,,,,,
EM, 	467 ," 	1,132 ", 	683 , 	784 ," 	1,513 ", 	991 ," 	1,346 "," 	1,739 "," 	1,711 "," 	1,076 "," 	1,144 ", 	693 , 	969 , 	899 , 	650 , 	512 ," 	1,133 "," 	1,783 "," 	1,136 "," 	2,135 "," 	1,794 "," 	1,062 ", 	951 ," 	1,325 "," 	2,100 ", 	224 , 	130 , 	570 , 	622 ," 	1,167 "," 	1,800 "," 	1,264 "," 	1,565 "," 	1,400 ", 	881 , 	656 ," 	2,449 ", 	595 ," 	1,017 ", 	660 , 	638 , 	509 ," 	1,153 ", 	970 , 	171 , 	706 ," 	48,873 ",,,,,,,,,,,,,
MT, 	475 ," 	1,037 ", 	660 , 	696 ," 	1,128 ", 	864 ," 	1,231 "," 	1,468 "," 	1,193 "," 	1,069 "," 	1,072 ", 	583 , 	817 , 	740 , 	565 , 	404 , 	821 ," 	1,237 "," 	1,013 "," 	1,742 "," 	1,367 ", 	763 , 	680 ," 	1,124 "," 	1,713 ", 	152 , 	213 , 	195 , 	581 ," 	1,428 "," 	2,400 "," 	1,698 "," 	2,512 "," 	1,938 "," 	1,131 ", 	554 ," 	1,739 ", 	541 , 	893 , 	888 , 	821 , 	461 ," 	1,556 ", 	693 , 	113 , 	602 ," 	45,568 ",,,,,,,,,,,,,
PL, 	394 , 	706 , 	325 , 	353 , 	747 , 	405 , 	724 , 	844 , 	833 , 	596 , 	755 , 	464 , 	456 , 	473 , 	298 , 	182 , 	300 , 	424 , 	420 , 	477 , 	433 , 	219 , 	198 , 	463 , 	954 , 	822 , 	327 , 	152 , 	355 ," 	1,257 "," 	1,640 "," 	1,110 "," 	1,913 "," 	1,226 ", 	576 , 	239 , 	652 , 	224 , 	566 , 	452 , 	388 ," 	1,386 ", 	693 , 	278 , 	141 , 	193 ," 	27,033 ",,,,,,,,,,,,,
CC, 	323 , 	652 , 	380 , 	454 , 	698 , 	525 , 	808 , 	913 , 	797 , 	547 , 	781 , 	383 , 	453 , 	417 , 	307 , 	222 , 	300 , 	366 , 	433 , 	509 , 	417 , 	269 , 	212 , 	591 , 	911 , 	662 , 	637 , 	326 , 	96 , 	634 ," 	1,046 ", 	798 ," 	1,252 ", 	830 , 	514 , 	244 , 	619 , 	249 , 	548 , 	419 , 	375 , 	517 , 	708 , 	250 , 	73 , 	217 ," 	23,679 ",,,,,,,,,,,,,
16, 	169 , 	222 , 	114 , 	154 , 	327 , 	229 , 	369 , 	444 , 	319 , 	221 , 	290 , 	172 , 	138 , 	124 , 	75 , 	78 , 	69 , 	92 , 	122 , 	139 , 	106 , 	58 , 	51 , 	185 , 	401 ," 	1,209 "," 	1,495 "," 	1,528 ", 	719 , 	38 , 	209 , 	319 , 	571 , 	301 , 	151 , 	60 , 	171 , 	59 , 	177 , 	137 , 	129 , 	201 , 	273 , 	57 , 	29 , 	51 ," 	12,552 ",,,,,,,,,,,,,
24, 	167 , 	183 , 	78 , 	94 , 	264 , 	125 , 	230 , 	313 , 	289 , 	151 , 	198 , 	128 , 	100 , 	80 , 	53 , 	41 , 	36 , 	35 , 	68 , 	77 , 	69 , 	32 , 	28 , 	104 , 	214 ," 	1,557 "," 	2,039 "," 	1,917 "," 	1,061 ", 	212 , 	38 , 	257 , 	471 , 	232 , 	124 , 	27 , 	91 , 	50 , 	136 , 	101 , 	129 , 	176 , 	237 , 	34 , 	26 , 	22 ," 	12,093 ",,,,,,,,,,,,,
GP, 	44 , 	66 , 	35 , 	41 , 	139 , 	35 , 	75 , 	172 , 	162 , 	57 , 	73 , 	70 , 	40 , 	33 , 	21 , 	13 , 	11 , 	23 , 	37 , 	51 , 	44 , 	17 , 	14 , 	47 , 	66 ," 	1,124 "," 	1,356 "," 	1,217 ", 	698 , 	322 , 	262 , 	28 , 	95 , 	66 , 	54 , 	16 , 	58 , 	13 , 	59 , 	37 , 	66 , 	115 , 	141 , 	21 , 	17 , 	11 ," 	7,163 ",,,,,,,,,,,,,
BP, 	48 , 	72 , 	22 , 	19 , 	91 , 	36 , 	63 , 	113 , 	158 , 	71 , 	71 , 	64 , 	54 , 	40 , 	29 , 	18 , 	19 , 	26 , 	40 , 	33 , 	33 , 	11 , 	13 , 	23 , 	65 ," 	1,281 "," 	1,691 "," 	2,225 "," 	1,060 ", 	509 , 	445 , 	87 , 	38 , 	75 , 	79 , 	16 , 	56 , 	19 , 	62 , 	60 , 	110 , 	116 , 	151 , 	18 , 	9 , 	8 ," 	9,345 ",,,,,,,,,,,,,
DC, 	56 , 	74 , 	31 , 	30 , 	94 , 	31 , 	70 , 	157 , 	197 , 	77 , 	69 , 	105 , 	61 , 	39 , 	33 , 	23 , 	32 , 	38 , 	58 , 	45 , 	53 , 	14 , 	13 , 	24 , 	47 ," 	1,324 "," 	1,683 "," 	1,384 ", 	805 , 	307 , 	254 , 	67 , 	87 , 	25 , 	38 , 	20 , 	73 , 	27 , 	67 , 	69 , 	124 , 	209 , 	238 , 	32 , 	16 , 	15 ," 	8,331 ",,,,,,,,,,,,,
CM, 	13 , 	30 , 	4 , 	8 , 	38 , 	8 , 	27 , 	86 , 	138 , 	14 , 	10 , 	14 , 	9 , 	11 , 	4 , 	4 , 	4 , 	7 , 	23 , 	16 , 	21 , 	5 , 	5 , 	5 , 	13 , 	852 ," 	1,009 ", 	657 , 	479 , 	149 , 	125 , 	47 , 	78 , 	34 , 	13 , 	3 , 	16 , 	5 , 	29 , 	19 , 	59 , 	145 , 	97 , 	5 , 	3 , 	1 ," 	4,339 ",,,,,,,,,,,,,
CV, 	5 , 	10 , 	7 , 	8 , 	58 , 	11 , 	26 , 	78 , 	115 , 	139 , 	62 , 	83 , 	44 , 	66 , 	26 , 	15 , 	14 , 	33 , 	6 , 	4 , 	5 , 	1 , 	3 , 	7 , 	15 , 	528 , 	549 , 	295 , 	267 , 	71 , 	30 , 	17 , 	18 , 	21 , 	2 , 	10 , 	103 , 	3 , 	3 , 	5 , 	7 , 	26 , 	6 , 	72 , 	10 , 	12 ," 	2,896 ",,,,,,,,,,,,,
ED, 	16 , 	33 , 	18 , 	15 , 	159 , 	23 , 	68 , 	239 , 	249 , 	243 , 	139 , 	246 , 	100 , 	162 , 	59 , 	34 , 	67 , 	95 , 	11 , 	6 , 	7 , 	2 , 	3 , 	12 , 	33 ," 	2,012 "," 	1,722 ", 	734 , 	675 , 	203 , 	100 , 	62 , 	67 , 	79 , 	16 , 	109 , 	45 , 	1 , 	12 , 	25 , 	17 , 	163 , 	17 , 	46 , 	89 , 	23 ," 	8,257 ",,,,,,,,,,,,,
NC, 	5 , 	6 , 	4 , 	3 , 	42 , 	7 , 	61 , 	172 , 	182 , 	20 , 	10 , 	24 , 	10 , 	6 , 	8 , 	3 , 	4 , 	7 , 	42 , 	41 , 	55 , 	10 , 	7 , 	23 , 	7 , 	471 , 	482 , 	255 , 	280 , 	70 , 	48 , 	17 , 	21 , 	26 , 	5 , 	3 , 	1 , 	14 , 	53 , 	8 , 	16 , 	66 , 	13 , 	1 , 	14 , 	3 ," 	2,622 ",,,,,,,,,,,,,
WP, 	41 , 	34 , 	13 , 	19 , 	117 , 	27 , 	278 , 	302 , 	381 , 	50 , 	59 , 	108 , 	39 , 	22 , 	36 , 	16 , 	19 , 	35 , 	283 , 	146 , 	247 , 	43 , 	24 , 	73 , 	40 , 	793 , 	742 , 	686 , 	654 , 	209 , 	162 , 	81 , 	77 , 	75 , 	34 , 	4 , 	11 , 	56 , 	37 , 	38 , 	54 , 	180 , 	35 , 	6 , 	40 , 	17 ," 	6,441 ",,,,,,,,,,,,,
SS, 	18 , 	33 , 	9 , 	9 , 	38 , 	14 , 	32 , 	76 , 	95 , 	15 , 	14 , 	23 , 	16 , 	9 , 	8 , 	9 , 	6 , 	6 , 	26 , 	24 , 	20 , 	5 , 	7 , 	13 , 	20 , 	638 , 	799 , 	503 , 	399 , 	132 , 	100 , 	37 , 	63 , 	72 , 	17 , 	4 , 	24 , 	10 , 	38 , 	17 , 	34 , 	65 , 	67 , 	8 , 	4 , 	3 ," 	3,577 ",,,,,,,,,,,,,
SB, 	20 , 	48 , 	13 , 	10 , 	49 , 	16 , 	32 , 	77 , 	89 , 	18 , 	29 , 	33 , 	14 , 	23 , 	12 , 	6 , 	5 , 	6 , 	26 , 	27 , 	26 , 	12 , 	6 , 	14 , 	29 , 	650 , 	750 , 	452 , 	378 , 	137 , 	133 , 	69 , 	124 , 	130 , 	60 , 	7 , 	14 , 	14 , 	52 , 	32 , 	15 , 	82 , 	69 , 	6 , 	5 , 	1 ," 	3,820 ",,,,,,,,,,,,,
SO, 	69 , 	132 , 	80 , 	105 , 	162 , 	76 , 	138 , 	108 , 	142 , 	46 , 	80 , 	45 , 	50 , 	35 , 	23 , 	15 , 	25 , 	41 , 	147 , 	194 , 	227 , 	118 , 	103 , 	164 , 	142 , 	517 , 	498 , 	984 , 	451 , 	189 , 	160 , 	107 , 	126 , 	209 , 	136 , 	25 , 	155 , 	76 , 	198 , 	63 , 	69 , 	62 , 	323 , 	46 , 	24 , 	16 ," 	6,904 ",,,,,,,,,,,,,
MB, 	34 , 	71 , 	33 , 	37 , 	192 , 	45 , 	71 , 	138 , 	163 , 	31 , 	28 , 	31 , 	12 , 	10 , 	7 , 	5 , 	4 , 	7 , 	26 , 	24 , 	30 , 	15 , 	13 , 	22 , 	41 ," 	1,080 "," 	1,355 ", 	695 , 	638 , 	247 , 	212 , 	144 , 	163 , 	243 , 	100 , 	5 , 	18 , 	12 , 	35 , 	71 , 	60 , 	308 , 	50 , 	6 , 	9 , 	1 ," 	6,540 ",,,,,,,,,,,,,
WD, 	5 , 	17 , 	9 , 	12 , 	62 , 	11 , 	30 , 	114 , 	128 , 	116 , 	72 , 	128 , 	55 , 	98 , 	39 , 	22 , 	24 , 	35 , 	4 , 	3 , 	4 , 	2 , 	2 , 	5 , 	12 , 	859 , 	744 , 	334 , 	290 , 	70 , 	39 , 	26 , 	22 , 	34 , 	5 , 	90 , 	41 , 	0 , 	6 , 	9 , 	5 , 	49 , 	7 , 	22 , 	38 , 	11 ," 	3,709 ",,,,,,,,,,,,,
OA, 	10 , 	40 , 	35 , 	39 , 	67 , 	28 , 	32 , 	46 , 	59 , 	22 , 	12 , 	45 , 	7 , 	9 , 	14 , 	7 , 	22 , 	33 , 	37 , 	52 , 	47 , 	22 , 	16 , 	19 , 	8 , 	197 , 	155 , 	116 , 	91 , 	33 , 	28 , 	20 , 	10 , 	18 , 	2 , 	9 , 	81 , 	14 , 	34 , 	3 , 	5 , 	29 , 	8 , 	34 , 	12 , 	14 ," 	1,640 ",,,,,,,,,,,,,
WS, 	11 , 	24 , 	14 , 	15 , 	123 , 	22 , 	38 , 	120 , 	109 , 	118 , 	55 , 	121 , 	47 , 	42 , 	71 , 	40 , 	50 , 	57 , 	8 , 	9 , 	8 , 	4 , 	4 , 	12 , 	14 , 	619 , 	580 , 	222 , 	230 , 	51 , 	28 , 	15 , 	13 , 	17 , 	2 , 	9 , 	22 , 	4 , 	17 , 	2 , 	1 , 	20 , 	1 , 	10 , 	14 , 	23 ," 	3,035 ",,,,,,,,,,,,,
Entries," 	4,330 "," 	8,395 "," 	4,828 "," 	4,514 "," 	12,355 "," 	5,603 "," 	9,148 "," 	13,877 "," 	14,489 "," 	7,330 "," 	8,185 "," 	6,966 "," 	6,196 "," 	5,817 "," 	4,835 "," 	3,125 "," 	4,916 "," 	7,398 "," 	6,051 "," 	7,726 "," 	7,079 "," 	3,616 "," 	3,074 "," 	5,632 "," 	7,801 "," 	42,118 "," 	43,305 "," 	30,731 "," 	25,509 "," 	12,644 "," 	12,699 "," 	7,868 "," 	10,725 "," 	8,550 "," 	4,493 "," 	2,970 "," 	8,523 "," 	2,777 "," 	6,528 "," 	3,670 "," 	3,770 "," 	7,225 "," 	6,994 "," 	3,586 "," 	1,584 "," 	3,099 "," 	422,654 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
