Exit stations,Entry stations->,,WEEKDAY,,,Nov 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,
RM, 	14 , 	116 , 	89 , 	75 , 	437 , 	105 , 	143 , 	159 , 	193 , 	48 , 	90 , 	67 , 	36 , 	22 , 	38 , 	21 , 	14 , 	32 , 	29 , 	15 , 	22 , 	8 , 	7 , 	21 , 	22 , 	393 , 	424 , 	482 , 	353 , 	195 , 	186 , 	52 , 	74 , 	104 , 	14 , 	7 , 	15 , 	6 , 	36 , 	14 , 	19 , 	57 , 	29 , 	8 , 	14 , 	8 ," 	4,313 ",,,,,,,,,
EN, 	144 , 	20 , 	103 , 	105 , 	975 , 	153 , 	276 , 	488 , 	583 , 	116 , 	117 , 	130 , 	54 , 	48 , 	80 , 	25 , 	37 , 	62 , 	33 , 	18 , 	36 , 	9 , 	12 , 	34 , 	41 , 	960 ," 	1,087 ", 	969 , 	834 , 	278 , 	219 , 	84 , 	124 , 	191 , 	33 , 	8 , 	29 , 	6 , 	28 , 	43 , 	47 , 	130 , 	79 , 	12 , 	42 , 	20 ," 	8,919 ",,,,,,,,,
EP, 	89 , 	92 , 	12 , 	49 , 	776 , 	83 , 	139 , 	304 , 	337 , 	77 , 	57 , 	48 , 	27 , 	16 , 	27 , 	7 , 	14 , 	40 , 	20 , 	17 , 	29 , 	10 , 	6 , 	29 , 	15 , 	569 , 	702 , 	443 , 	460 , 	131 , 	75 , 	37 , 	41 , 	62 , 	4 , 	4 , 	19 , 	3 , 	12 , 	10 , 	14 , 	81 , 	35 , 	9 , 	34 , 	12 ," 	5,077 ",,,,,,,,,
NB, 	79 , 	98 , 	54 , 	13 , 	210 , 	70 , 	98 , 	273 , 	246 , 	63 , 	65 , 	44 , 	30 , 	18 , 	32 , 	9 , 	19 , 	31 , 	23 , 	22 , 	26 , 	7 , 	8 , 	20 , 	15 , 	657 , 	768 , 	417 , 	512 , 	161 , 	105 , 	30 , 	38 , 	52 , 	7 , 	7 , 	17 , 	3 , 	16 , 	7 , 	10 , 	104 , 	38 , 	8 , 	42 , 	16 ," 	4,592 ",,,,,,,,,
BK, 	493 ," 	1,073 ", 	780 , 	217 , 	44 , 	391 , 	412 , 	568 , 	561 , 	293 , 	328 , 	192 , 	208 , 	157 , 	148 , 	93 , 	160 , 	231 , 	143 , 	175 , 	135 , 	67 , 	47 , 	43 , 	86 ," 	1,035 "," 	1,021 ", 	802 , 	792 , 	331 , 	270 , 	143 , 	124 , 	141 , 	44 , 	58 , 	122 , 	57 , 	126 , 	37 , 	44 , 	183 , 	162 , 	53 , 	88 , 	90 ," 	12,766 ",,,,,,,,,
AS, 	118 , 	137 , 	85 , 	68 , 	356 , 	15 , 	94 , 	255 , 	251 , 	74 , 	103 , 	70 , 	46 , 	35 , 	34 , 	23 , 	35 , 	40 , 	25 , 	30 , 	22 , 	8 , 	5 , 	17 , 	29 , 	713 , 	803 , 	484 , 	567 , 	234 , 	138 , 	31 , 	43 , 	54 , 	9 , 	10 , 	23 , 	8 , 	29 , 	12 , 	14 , 	74 , 	47 , 	11 , 	28 , 	21 ," 	5,329 ",,,,,,,,,
MA, 	167 , 	282 , 	128 , 	93 , 	397 , 	87 , 	38 , 	202 , 	219 , 	77 , 	179 , 	157 , 	130 , 	97 , 	112 , 	58 , 	88 , 	118 , 	166 , 	185 , 	156 , 	46 , 	41 , 	59 , 	50 ," 	1,052 "," 	1,247 ", 	860 , 	929 , 	415 , 	234 , 	84 , 	96 , 	104 , 	23 , 	25 , 	69 , 	64 , 	279 , 	33 , 	32 , 	138 , 	69 , 	26 , 	33 , 	35 ," 	9,181 ",,,,,,,,,
19, 	174 , 	501 , 	300 , 	288 , 	527 , 	254 , 	190 , 	32 , 	60 , 	41 , 	183 , 	174 , 	230 , 	212 , 	215 , 	150 , 	214 , 	338 , 	328 , 	405 , 	347 , 	154 , 	115 , 	176 , 	63 ," 	1,377 "," 	1,534 ", 	948 ," 	1,065 ", 	438 , 	328 , 	177 , 	140 , 	160 , 	72 , 	67 , 	241 , 	176 , 	291 , 	71 , 	71 , 	107 , 	139 , 	103 , 	40 , 	106 ," 	13,323 ",,,,,,,,,
12, 	221 , 	598 , 	321 , 	252 , 	482 , 	243 , 	223 , 	52 , 	37 , 	48 , 	217 , 	288 , 	339 , 	323 , 	284 , 	173 , 	210 , 	280 , 	328 , 	414 , 	306 , 	143 , 	110 , 	148 , 	90 ," 	1,270 "," 	1,315 ", 	985 , 	996 , 	340 , 	311 , 	176 , 	189 , 	213 , 	131 , 	113 , 	232 , 	175 , 	358 , 	98 , 	88 , 	147 , 	156 , 	116 , 	51 , 	80 ," 	13,669 ",,,,,,,,,
LM, 	45 , 	116 , 	88 , 	69 , 	270 , 	72 , 	77 , 	42 , 	46 , 	17 , 	192 , 	260 , 	318 , 	278 , 	175 , 	93 , 	117 , 	130 , 	39 , 	28 , 	32 , 	9 , 	8 , 	37 , 	42 , 	831 ," 	1,008 ", 	748 , 	659 , 	256 , 	161 , 	64 , 	100 , 	123 , 	9 , 	128 , 	175 , 	13 , 	59 , 	15 , 	17 , 	40 , 	23 , 	80 , 	28 , 	98 ," 	7,236 ",,,,,,,,,
