Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,May 02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,Exits,,,,,,,,,,
EM, 	68 , 	221 , 	129 , 	161 , 	320 , 	146 , 	261 , 	125 , 	232 , 	143 , 	174 , 	257 , 	118 , 	127 , 	86 , 	78 , 	112 , 	274 , 	199 , 	321 , 	365 , 	244 , 	209 , 	436 , 	284 , 	42 , 	21 , 	115 , 	107 , 	333 , 	504 , 	283 , 	238 , 	430 , 	336 , 	141 , 	731 , 	96 , 	155 ," 	8,620 ",,,,,,,,,,
MT, 	63 , 	140 , 	110 , 	145 , 	266 , 	109 , 	161 , 	113 , 	253 , 	143 , 	132 , 	150 , 	89 , 	86 , 	47 , 	55 , 	81 , 	165 , 	70 , 	95 , 	99 , 	59 , 	51 , 	144 , 	150 , 	21 , 	27 , 	54 , 	61 , 	347 , 	431 , 	333 , 	894 , 	194 , 	148 , 	41 , 	150 , 	29 , 	63 ," 	5,767 ",,,,,,,,,,
PL, 	120 , 	300 , 	135 , 	201 , 	551 , 	185 , 	305 , 	214 , 	468 , 	251 , 	342 , 	345 , 	193 , 	186 , 	101 , 	88 , 	164 , 	308 , 	153 , 	210 , 	256 , 	120 , 	116 , 	316 , 	356 , 	99 , 	39 , 	120 , 	180 ," 	1,172 "," 	1,462 ", 	682 ," 	1,230 ", 	600 , 	452 , 	106 , 	428 , 	59 , 	208 ," 	12,822 ",,,,,,,,,,
CC, 	74 , 	97 , 	66 , 	104 , 	216 , 	120 , 	168 , 	108 , 	162 , 	90 , 	159 , 	170 , 	64 , 	64 , 	41 , 	28 , 	44 , 	98 , 	60 , 	74 , 	90 , 	55 , 	43 , 	129 , 	128 , 	61 , 	39 , 	146 , 	72 , 	707 , 	880 , 	269 , 	527 , 	226 , 	234 , 	37 , 	129 , 	19 , 	59 ," 	5,857 ",,,,,,,,,,
16, 	64 , 	66 , 	48 , 	66 , 	117 , 	85 , 	144 , 	80 , 	81 , 	71 , 	175 , 	107 , 	45 , 	46 , 	40 , 	34 , 	31 , 	58 , 	47 , 	31 , 	36 , 	15 , 	18 , 	108 , 	148 , 	193 , 	217 , 	996 , 	734 , 	44 , 	239 , 	169 , 	270 , 	174 , 	165 , 	20 , 	58 , 	12 , 	57 ," 	5,109 ",,,,,,,,,,
24, 	102 , 	103 , 	37 , 	52 , 	105 , 	76 , 	113 , 	54 , 	93 , 	67 , 	203 , 	115 , 	51 , 	53 , 	42 , 	23 , 	30 , 	46 , 	77 , 	40 , 	36 , 	24 , 	17 , 	84 , 	133 , 	269 , 	273 ," 	1,386 ", 	944 , 	208 , 	59 , 	255 , 	405 , 	319 , 	241 , 	13 , 	70 , 	9 , 	72 ," 	6,298 ",,,,,,,,,,
GP, 	14 , 	19 , 	9 , 	14 , 	45 , 	10 , 	24 , 	15 , 	20 , 	20 , 	30 , 	53 , 	12 , 	13 , 	5 , 	2 , 	6 , 	17 , 	26 , 	10 , 	14 , 	8 , 	6 , 	17 , 	14 , 	142 , 	142 , 	915 , 	261 , 	173 , 	229 , 	25 , 	35 , 	28 , 	43 , 	6 , 	15 , 	1 , 	23 ," 	2,462 ",,,,,,,,,,
BP, 	24 , 	27 , 	4 , 	4 , 	22 , 	10 , 	17 , 	13 , 	33 , 	20 , 	34 , 	30 , 	15 , 	11 , 	9 , 	8 , 	8 , 	12 , 	18 , 	12 , 	10 , 	2 , 	2 , 	7 , 	16 , 	186 , 	229 ," 	1,885 ", 	467 , 	288 , 	384 , 	36 , 	40 , 	25 , 	84 , 	2 , 	16 , 	4 , 	27 ," 	4,040 ",,,,,,,,,,
DC, 	19 , 	28 , 	10 , 	9 , 	46 , 	11 , 	17 , 	12 , 	48 , 	23 , 	34 , 	58 , 	17 , 	24 , 	13 , 	12 , 	10 , 	25 , 	33 , 	22 , 	16 , 	5 , 	7 , 	15 , 	23 , 	141 , 	137 , 	699 , 	262 , 	221 , 	322 , 	32 , 	43 , 	15 , 	48 , 	12 , 	48 , 	5 , 	34 ," 	2,556 ",,,,,,,,,,
CM, 	22 , 	28 , 	9 , 	10 , 	44 , 	14 , 	21 , 	20 , 	44 , 	9 , 	12 , 	25 , 	9 , 	11 , 	11 , 	6 , 	11 , 	11 , 	33 , 	26 , 	21 , 	9 , 	8 , 	17 , 	10 , 	108 , 	119 , 	546 , 	268 , 	139 , 	274 , 	58 , 	92 , 	47 , 	13 , 	3 , 	23 , 	11 , 	53 ," 	2,193 ",,,,,,,,,,
CV, 	2 , 	5 , 	2 , 	2 , 	16 , 	5 , 	5 , 	3 , 	8 , 	19 , 	28 , 	49 , 	27 , 	29 , 	12 , 	7 , 	4 , 	8 , 	2 , 	1 , 	2 , 	1 , 	1 , 	1 , 	5 , 	82 , 	46 , 	115 , 	47 , 	19 , 	12 , 	9 , 	6 , 	10 , 	3 , 	5 , 	54 , 	-   , 	2 , 	654 ,,,,,,,,,,
ED, 	8 , 	14 , 	6 , 	8 , 	38 , 	7 , 	13 , 	7 , 	23 , 	26 , 	61 , 	310 , 	43 , 	72 , 	27 , 	16 , 	19 , 	35 , 	7 , 	4 , 	3 , 	1 , 	1 , 	4 , 	21 , 	519 , 	166 , 	457 , 	136 , 	51 , 	48 , 	19 , 	13 , 	29 , 	18 , 	53 , 	24 , 	1 , 	4 ," 	2,313 ",,,,,,,,,,
NC, 	1 , 	2 , 	0 , 	1 , 	5 , 	1 , 	6 , 	4 , 	9 , 	1 , 	4 , 	16 , 	1 , 	1 , 	3 , 	1 , 	2 , 	5 , 	16 , 	5 , 	9 , 	3 , 	3 , 	10 , 	4 , 	56 , 	21 , 	59 , 	25 , 	10 , 	10 , 	4 , 	2 , 	4 , 	7 , 	0 , 	1 , 	3 , 	21 , 	331 ,,,,,,,,,,
WP, 	19 , 	17 , 	4 , 	7 , 	20 , 	7 , 	41 , 	16 , 	49 , 	5 , 	30 , 	58 , 	10 , 	8 , 	9 , 	10 , 	15 , 	19 , 	148 , 	22 , 	53 , 	12 , 	8 , 	19 , 	9 , 	114 , 	50 , 	185 , 	78 , 	51 , 	62 , 	25 , 	31 , 	33 , 	55 , 	2 , 	5 , 	16 , 	11 ," 	1,329 ",,,,,,,,,,
Entries," 	1,503 "," 	2,071 "," 	1,223 "," 	1,279 "," 	3,837 "," 	1,622 "," 	2,127 "," 	1,436 "," 	2,894 "," 	1,515 "," 	3,082 "," 	3,799 "," 	1,471 "," 	1,709 "," 	1,350 ", 	891 ," 	1,142 "," 	2,147 "," 	1,712 "," 	1,228 "," 	1,628 ", 	819 , 	675 ," 	1,726 "," 	1,732 "," 	5,130 "," 	3,804 "," 	13,717 "," 	6,545 "," 	5,482 "," 	6,462 "," 	2,608 "," 	4,234 "," 	2,618 "," 	2,324 ", 	651 ," 	2,455 ", 	392 ," 	1,363 "," 	102,405 ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
