Exit stations,Entry stations->,,WEEKDAY,,,May 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,,,
GP, 	44 , 	65 , 	31 , 	36 , 	122 , 	35 , 	78 , 	170 , 	163 , 	52 , 	74 , 	64 , 	42 , 	30 , 	25 , 	13 , 	12 , 	22 , 	34 , 	54 , 	47 , 	14 , 	17 , 	43 , 	65 ," 	1,128 "," 	1,410 "," 	1,235 ", 	727 , 	339 , 	257 , 	29 , 	125 , 	75 , 	58 , 	17 , 	56 , 	14 , 	62 , 	41 , 	67 , 	110 , 	137 , 	22 , 	15 , 	13 ," 	7,288 ",,,,,,,,,,,,,
BP, 	59 , 	85 , 	33 , 	32 , 	96 , 	43 , 	77 , 	120 , 	148 , 	79 , 	87 , 	63 , 	60 , 	39 , 	31 , 	20 , 	20 , 	28 , 	45 , 	34 , 	36 , 	11 , 	15 , 	38 , 	87 ," 	1,325 "," 	1,745 "," 	2,386 "," 	1,215 ", 	570 , 	542 , 	106 , 	44 , 	94 , 	86 , 	18 , 	59 , 	20 , 	61 , 	68 , 	115 , 	114 , 	163 , 	20 , 	9 , 	10 ," 	10,151 ",,,,,,,,,,,,,
DC, 	85 , 	144 , 	51 , 	50 , 	107 , 	46 , 	92 , 	158 , 	191 , 	109 , 	128 , 	138 , 	100 , 	76 , 	53 , 	47 , 	54 , 	58 , 	90 , 	74 , 	66 , 	17 , 	19 , 	31 , 	72 ," 	1,342 "," 	1,761 "," 	1,438 ", 	810 , 	313 , 	284 , 	72 , 	107 , 	29 , 	43 , 	30 , 	103 , 	53 , 	124 , 	85 , 	136 , 	200 , 	276 , 	50 , 	17 , 	20 ," 	9,349 ",,,,,,,,,,,,,
CM, 	12 , 	30 , 	4 , 	9 , 	32 , 	12 , 	29 , 	77 , 	128 , 	11 , 	9 , 	12 , 	10 , 	7 , 	5 , 	4 , 	3 , 	6 , 	23 , 	15 , 	19 , 	5 , 	2 , 	6 , 	15 , 	847 ," 	1,030 ", 	664 , 	484 , 	145 , 	136 , 	53 , 	84 , 	38 , 	12 , 	4 , 	17 , 	6 , 	29 , 	20 , 	55 , 	138 , 	98 , 	5 , 	2 , 	1 ," 	4,353 ",,,,,,,,,,,,,
CV, 	5 , 	8 , 	5 , 	8 , 	51 , 	11 , 	27 , 	71 , 	100 , 	114 , 	60 , 	75 , 	49 , 	61 , 	29 , 	15 , 	13 , 	35 , 	7 , 	4 , 	4 , 	0 , 	3 , 	7 , 	11 , 	538 , 	557 , 	293 , 	258 , 	69 , 	28 , 	17 , 	18 , 	29 , 	3 , 	9 , 	109 , 	2 , 	4 , 	5 , 	6 , 	25 , 	5 , 	72 , 	12 , 	12 ," 	2,844 ",,,,,,,,,,,,,
ED, 	13 , 	31 , 	17 , 	15 , 	115 , 	21 , 	70 , 	234 , 	216 , 	180 , 	131 , 	185 , 	108 , 	162 , 	60 , 	36 , 	61 , 	100 , 	9 , 	4 , 	9 , 	2 , 	4 , 	12 , 	29 ," 	2,116 "," 	1,746 ", 	694 , 	664 , 	200 , 	94 , 	60 , 	67 , 	109 , 	18 , 	116 , 	44 , 	2 , 	9 , 	23 , 	16 , 	136 , 	19 , 	39 , 	85 , 	19 ," 	8,097 ",,,,,,,,,,,,,
NC, 	6 , 	8 , 	4 , 	3 , 	41 , 	8 , 	60 , 	157 , 	164 , 	16 , 	10 , 	21 , 	10 , 	5 , 	12 , 	2 , 	4 , 	6 , 	46 , 	35 , 	56 , 	12 , 	5 , 	22 , 	7 , 	493 , 	492 , 	258 , 	289 , 	71 , 	48 , 	17 , 	22 , 	49 , 	6 , 	2 , 	1 , 	11 , 	58 , 	8 , 	13 , 	62 , 	14 , 	0 , 	14 , 	5 ," 	2,654 ",,,,,,,,,,,,,
WP, 	40 , 	38 , 	18 , 	20 , 	107 , 	31 , 	283 , 	267 , 	341 , 	45 , 	57 , 	102 , 	43 , 	26 , 	50 , 	18 , 	20 , 	37 , 	320 , 	154 , 	244 , 	49 , 	25 , 	65 , 	39 , 	790 , 	762 , 	673 , 	665 , 	210 , 	175 , 	92 , 	85 , 	128 , 	36 , 	4 , 	11 , 	62 , 	36 , 	41 , 	52 , 	168 , 	39 , 	8 , 	37 , 	15 ," 	6,525 ",,,,,,,,,,,,,
SS, 	20 , 	39 , 	9 , 	9 , 	33 , 	10 , 	32 , 	67 , 	85 , 	12 , 	16 , 	22 , 	17 , 	13 , 	7 , 	8 , 	6 , 	7 , 	31 , 	24 , 	19 , 	5 , 	9 , 	12 , 	21 , 	638 , 	823 , 	478 , 	414 , 	132 , 	112 , 	38 , 	81 , 	93 , 	15 , 	4 , 	24 , 	9 , 	38 , 	14 , 	34 , 	64 , 	75 , 	9 , 	3 , 	2 ," 	3,631 ",,,,,,,,,,,,,
SB, 	21 , 	45 , 	10 , 	10 , 	38 , 	14 , 	31 , 	66 , 	84 , 	16 , 	27 , 	25 , 	16 , 	20 , 	17 , 	8 , 	5 , 	8 , 	24 , 	27 , 	23 , 	11 , 	7 , 	13 , 	28 , 	646 , 	758 , 	440 , 	393 , 	136 , 	136 , 	70 , 	135 , 	140 , 	52 , 	6 , 	15 , 	12 , 	49 , 	36 , 	15 , 	75 , 	58 , 	5 , 	5 , 	1 ," 	3,777 ",,,,,,,,,,,,,
