Exit stations,Entry stations->,,SATURDAY,,,May 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,
FV, 	47 , 	61 , 	41 , 	39 , 	142 , 	51 , 	69 , 	65 , 	70 , 	56 , 	21 , 	168 , 	113 , 	148 , 	85 , 	37 , 	42 , 	46 , 	11 , 	20 , 	23 , 	6 , 	9 , 	33 , 	54 , 	296 , 	223 , 	568 , 	305 , 	182 , 	169 , 	44 , 	43 , 	54 , 	8 , 	29 , 	71 , 	3 , 	13 , 	8 , 	11 , 	44 , 	11 , 	46 , 	10 , 	48 , 	-   , 	-   , 	5 , 	9 ," 	3,654 ",,,,,,,,,,
CL, 	48 , 	94 , 	55 , 	44 , 	107 , 	57 , 	89 , 	91 , 	99 , 	103 , 	150 , 	15 , 	149 , 	150 , 	87 , 	62 , 	82 , 	92 , 	12 , 	63 , 	64 , 	40 , 	25 , 	48 , 	47 , 	213 , 	132 , 	316 , 	164 , 	83 , 	86 , 	27 , 	31 , 	46 , 	6 , 	80 , 	249 , 	8 , 	23 , 	8 , 	12 , 	25 , 	9 , 	106 , 	24 , 	125 , 	-   , 	-   , 	10 , 	26 ," 	3,675 ",,,,,,,,,,
SL, 	21 , 	31 , 	17 , 	16 , 	79 , 	21 , 	38 , 	66 , 	84 , 	130 , 	119 , 	161 , 	12 , 	83 , 	59 , 	31 , 	26 , 	33 , 	8 , 	11 , 	15 , 	2 , 	3 , 	12 , 	21 , 	198 , 	170 , 	395 , 	158 , 	82 , 	74 , 	20 , 	31 , 	33 , 	6 , 	24 , 	39 , 	2 , 	7 , 	8 , 	5 , 	33 , 	5 , 	37 , 	7 , 	25 , 	-   , 	-   , 	3 , 	6 ," 	2,460 ",,,,,,,,,,
BF, 	15 , 	25 , 	7 , 	10 , 	62 , 	20 , 	38 , 	49 , 	82 , 	108 , 	153 , 	139 , 	75 , 	13 , 	65 , 	51 , 	40 , 	47 , 	7 , 	7 , 	7 , 	5 , 	2 , 	9 , 	24 , 	156 , 	134 , 	342 , 	129 , 	59 , 	50 , 	16 , 	24 , 	30 , 	7 , 	30 , 	60 , 	3 , 	6 , 	5 , 	6 , 	19 , 	6 , 	57 , 	6 , 	36 , 	-   , 	-   , 	2 , 	4 ," 	2,242 ",,,,,,,,,,
HY, 	17 , 	32 , 	9 , 	16 , 	58 , 	17 , 	29 , 	35 , 	44 , 	41 , 	91 , 	91 , 	54 , 	67 , 	12 , 	55 , 	51 , 	74 , 	9 , 	6 , 	9 , 	2 , 	1 , 	7 , 	18 , 	110 , 	69 , 	171 , 	79 , 	44 , 	47 , 	11 , 	17 , 	19 , 	4 , 	11 , 	35 , 	1 , 	9 , 	2 , 	9 , 	12 , 	4 , 	19 , 	4 , 	40 , 	-   , 	-   , 	3 , 	8 ," 	1,567 ",,,,,,,,,,
SH, 	6 , 	11 , 	3 , 	6 , 	29 , 	8 , 	20 , 	18 , 	34 , 	22 , 	36 , 	55 , 	30 , 	51 , 	47 , 	11 , 	25 , 	34 , 	5 , 	5 , 	6 , 	2 , 	2 , 	4 , 	6 , 	62 , 	59 , 	115 , 	52 , 	29 , 	21 , 	5 , 	10 , 	22 , 	4 , 	9 , 	19 , 	1 , 	3 , 	2 , 	5 , 	10 , 	2 , 	9 , 	5 , 	33 , 	-   , 	-   , 	2 , 	3 , 	950 ,,,,,,,,,,
UC, 	11 , 	11 , 	8 , 	11 , 	74 , 	16 , 	19 , 	34 , 	39 , 	34 , 	41 , 	81 , 	29 , 	38 , 	52 , 	35 , 	14 , 	34 , 	8 , 	5 , 	8 , 	2 , 	3 , 	8 , 	9 , 	136 , 	92 , 	194 , 	80 , 	40 , 	22 , 	11 , 	13 , 	19 , 	5 , 	8 , 	24 , 	1 , 	4 , 	3 , 	4 , 	17 , 	4 , 	16 , 	8 , 	41 , 	-   , 	-   , 	1 , 	5 ," 	1,365 ",,,,,,,,,,
FM, 	15 , 	12 , 	16 , 	12 , 	86 , 	10 , 	25 , 	33 , 	44 , 	39 , 	52 , 	92 , 	36 , 	49 , 	77 , 	37 , 	34 , 	14 , 	6 , 	9 , 	6 , 	4 , 	4 , 	6 , 	9 , 	175 , 	97 , 	214 , 	98 , 	39 , 	31 , 	9 , 	12 , 	22 , 	4 , 	9 , 	17 , 	1 , 	7 , 	2 , 	1 , 	20 , 	3 , 	12 , 	14 , 	45 , 	-   , 	-   , 	2 , 	5 ," 	1,559 ",,,,,,,,,,
CN, 	6 , 	13 , 	8 , 	6 , 	24 , 	5 , 	28 , 	25 , 	24 , 	8 , 	15 , 	11 , 	10 , 	9 , 	8 , 	4 , 	6 , 	5 , 	10 , 	25 , 	80 , 	27 , 	13 , 	23 , 	9 , 	88 , 	58 , 	145 , 	75 , 	28 , 	28 , 	14 , 	17 , 	16 , 	6 , 	2 , 	3 , 	17 , 	80 , 	4 , 	9 , 	52 , 	8 , 	1 , 	12 , 	7 , 	-   , 	-   , 	33 , 	46 ," 	1,146 ",,,,,,,,,,
PH, 	8 , 	11 , 	9 , 	12 , 	71 , 	9 , 	38 , 	48 , 	55 , 	13 , 	16 , 	56 , 	15 , 	8 , 	11 , 	5 , 	8 , 	8 , 	21 , 	9 , 	64 , 	31 , 	11 , 	73 , 	14 , 	302 , 	187 , 	367 , 	172 , 	67 , 	46 , 	25 , 	21 , 	28 , 	10 , 	2 , 	6 , 	8 , 	28 , 	6 , 	10 , 	146 , 	16 , 	2 , 	32 , 	14 , 	-   , 	-   , 	10 , 	10 ," 	2,133 ",,,,,,,,,,
WC, 	10 , 	19 , 	16 , 	19 , 	75 , 	14 , 	43 , 	58 , 	54 , 	14 , 	19 , 	57 , 	14 , 	8 , 	7 , 	7 , 	4 , 	6 , 	104 , 	69 , 	13 , 	35 , 	15 , 	87 , 	10 , 	311 , 	203 , 	318 , 	225 , 	74 , 	55 , 	32 , 	20 , 	31 , 	8 , 	2 , 	3 , 	16 , 	47 , 	6 , 	11 , 	121 , 	16 , 	1 , 	28 , 	12 , 	-   , 	-   , 	22 , 	39 ," 	2,371 ",,,,,,,,,,
LF, 	5 , 	5 , 	12 , 	5 , 	33 , 	6 , 	26 , 	31 , 	30 , 	4 , 	7 , 	34 , 	3 , 	5 , 	3 , 	1 , 	3 , 	3 , 	33 , 	33 , 	34 , 	10 , 	7 , 	39 , 	3 , 	197 , 	110 , 	182 , 	132 , 	36 , 	35 , 	8 , 	6 , 	13 , 	3 , 	1 , 	2 , 	4 , 	12 , 	2 , 	4 , 	81 , 	9 , 	1 , 	14 , 	4 , 	-   , 	-   , 	6 , 	4 ," 	1,236 ",,,,,,,,,,
OR, 	4 , 	6 , 	4 , 	6 , 	30 , 	7 , 	14 , 	22 , 	30 , 	4 , 	6 , 	25 , 	3 , 	2 , 	3 , 	2 , 	2 , 	3 , 	11 , 	12 , 	18 , 	9 , 	5 , 	33 , 	6 , 	163 , 	103 , 	153 , 	112 , 	39 , 	29 , 	11 , 	7 , 	7 , 	2 , 	2 , 	2 , 	1 , 	6 , 	6 , 	1 , 	54 , 	6 , 	0 , 	8 , 	3 , 	-   , 	-   , 	5 , 	3 , 	983 ,,,,,,,,,,
RR, 	17 , 	22 , 	20 , 	10 , 	45 , 	6 , 	24 , 	65 , 	51 , 	12 , 	33 , 	40 , 	13 , 	7 , 	4 , 	4 , 	6 , 	6 , 	23 , 	62 , 	78 , 	39 , 	33 , 	22 , 	15 , 	299 , 	229 , 	360 , 	283 , 	144 , 	105 , 	36 , 	17 , 	22 , 	4 , 	4 , 	7 , 	7 , 	15 , 	4 , 	7 , 	115 , 	23 , 	2 , 	16 , 	7 , 	-   , 	-   , 	6 , 	10 ," 	2,374 ",,,,,,,,,,
OW, 	10 , 	17 , 	7 , 	13 , 	54 , 	17 , 	26 , 	30 , 	46 , 	15 , 	48 , 	43 , 	19 , 	19 , 	16 , 	4 , 	8 , 	7 , 	7 , 	10 , 	10 , 	3 , 	4 , 	12 , 	20 , 	545 , 	449 , 	861 , 	434 , 	289 , 	198 , 	50 , 	43 , 	40 , 	7 , 	6 , 	17 , 	2 , 	11 , 	8 , 	14 , 	75 , 	18 , 	5 , 	4 , 	7 , 	-   , 	-   , 	3 , 	7 ," 	3,549 ",,,,,,,,,,
EM, 	173 , 	327 , 	203 , 	262 , 	562 , 	241 , 	368 , 	414 , 	388 , 	311 , 	360 , 	241 , 	235 , 	187 , 	125 , 	81 , 	163 , 	196 , 	110 , 	410 , 	356 , 	246 , 	196 , 	363 , 	726 , 	86 , 	34 , 	233 , 	132 , 	403 , 	502 , 	282 , 	415 , 	332 , 	96 , 	147 , 	605 , 	67 , 	94 , 	75 , 	92 , 	321 , 	220 , 	167 , 	76 , 	183 , 	-   , 	-   , 	21 , 	76 ," 	11,895 ",,,,,,,,,,
MT, 	142 , 	233 , 	151 , 	211 , 	413 , 	189 , 	291 , 	329 , 	293 , 	276 , 	271 , 	161 , 	212 , 	189 , 	96 , 	70 , 	113 , 	131 , 	82 , 	227 , 	230 , 	130 , 	103 , 	264 , 	611 , 	37 , 	51 , 	46 , 	78 , 	369 , 	425 , 	305 , 	754 , 	346 , 	100 , 	104 , 	284 , 	32 , 	80 , 	77 , 	85 , 	262 , 	161 , 	104 , 	42 , 	123 , 	-   , 	-   , 	15 , 	44 ," 	9,336 ",,,,,,,,,,
PL, 	233 , 	426 , 	239 , 	242 , 	597 , 	210 , 	380 , 	409 , 	440 , 	369 , 	498 , 	279 , 	343 , 	271 , 	149 , 	105 , 	174 , 	196 , 	125 , 	332 , 	284 , 	173 , 	144 , 	348 , 	862 , 	259 , 	66 , 	114 , 	192 ," 	1,132 "," 	1,280 ", 	736 ," 	1,313 "," 	1,007 ", 	253 , 	143 , 	443 , 	57 , 	131 , 	201 , 	215 ," 	1,122 ", 	408 , 	137 , 	100 , 	173 , 	-   , 	-   , 	32 , 	81 ," 	17,416 ",,,,,,,,,,
CC, 	97 , 	177 , 	140 , 	186 , 	327 , 	163 , 	294 , 	334 , 	255 , 	212 , 	286 , 	142 , 	156 , 	115 , 	74 , 	47 , 	78 , 	85 , 	72 , 	171 , 	221 , 	130 , 	119 , 	276 , 	483 , 	136 , 	66 , 	198 , 	55 , 	375 , 	477 , 	248 , 	381 , 	326 , 	111 , 	81 , 	230 , 	26 , 	53 , 	82 , 	115 , 	355 , 	276 , 	84 , 	30 , 	89 , 	-   , 	-   , 	16 , 	39 ," 	8,485 ",,,,,,,,,,
16, 	81 , 	112 , 	69 , 	132 , 	244 , 	147 , 	236 , 	273 , 	170 , 	155 , 	191 , 	81 , 	81 , 	58 , 	41 , 	24 , 	40 , 	46 , 	39 , 	72 , 	85 , 	34 , 	37 , 	156 , 	346 , 	375 , 	293 ," 	1,182 ", 	459 , 	46 , 	161 , 	212 , 	330 , 	244 , 	67 , 	40 , 	85 , 	10 , 	29 , 	60 , 	85 , 	148 , 	168 , 	29 , 	16 , 	38 , 	-   , 	-   , 	7 , 	18 ," 	7,047 ",,,,,,,,,,
24, 	103 , 	132 , 	65 , 	92 , 	191 , 	93 , 	166 , 	198 , 	137 , 	130 , 	180 , 	90 , 	79 , 	57 , 	44 , 	26 , 	24 , 	34 , 	27 , 	55 , 	60 , 	42 , 	41 , 	118 , 	234 , 	448 , 	364 ," 	1,423 ", 	601 , 	173 , 	46 , 	224 , 	362 , 	304 , 	103 , 	26 , 	63 , 	9 , 	42 , 	98 , 	133 , 	125 , 	159 , 	23 , 	15 , 	27 , 	-   , 	-   , 	9 , 	21 ," 	7,207 ",,,,,,,,,,
GP, 	26 , 	27 , 	20 , 	27 , 	71 , 	24 , 	46 , 	59 , 	47 , 	25 , 	33 , 	27 , 	16 , 	15 , 	10 , 	3 , 	10 , 	5 , 	12 , 	25 , 	23 , 	11 , 	10 , 	33 , 	50 , 	259 , 	200 , 	817 , 	225 , 	186 , 	222 , 	19 , 	38 , 	37 , 	30 , 	9 , 	25 , 	2 , 	14 , 	16 , 	46 , 	71 , 	55 , 	7 , 	11 , 	8 , 	-   , 	-   , 	3 , 	9 ," 	2,958 ",,,,,,,,,,
BP, 	22 , 	29 , 	16 , 	16 , 	50 , 	11 , 	28 , 	35 , 	38 , 	29 , 	36 , 	34 , 	28 , 	19 , 	10 , 	7 , 	10 , 	8 , 	13 , 	16 , 	16 , 	7 , 	8 , 	18 , 	47 , 	311 , 	346 ," 	1,556 ", 	322 , 	267 , 	314 , 	42 , 	24 , 	42 , 	37 , 	11 , 	26 , 	2 , 	10 , 	20 , 	67 , 	100 , 	52 , 	6 , 	5 , 	9 , 	-   , 	-   , 	3 , 	10 ," 	4,126 ",,,,,,,,,,
DC, 	28 , 	45 , 	26 , 	24 , 	71 , 	19 , 	29 , 	47 , 	50 , 	37 , 	56 , 	52 , 	27 , 	31 , 	15 , 	15 , 	15 , 	19 , 	18 , 	27 , 	31 , 	10 , 	10 , 	18 , 	43 , 	281 , 	271 ," 	1,156 ", 	325 , 	246 , 	290 , 	41 , 	53 , 	23 , 	23 , 	15 , 	48 , 	10 , 	20 , 	25 , 	78 , 	185 , 	77 , 	16 , 	15 , 	19 , 	-   , 	-   , 	2 , 	17 ," 	3,995 ",,,,,,,,,,
CM, 	7 , 	16 , 	6 , 	5 , 	14 , 	3 , 	7 , 	10 , 	16 , 	5 , 	7 , 	5 , 	4 , 	5 , 	3 , 	2 , 	4 , 	2 , 	5 , 	8 , 	10 , 	2 , 	2 , 	4 , 	9 , 	70 , 	66 , 	288 , 	98 , 	63 , 	73 , 	24 , 	37 , 	16 , 	9 , 	1 , 	6 , 	2 , 	10 , 	7 , 	29 , 	112 , 	26 , 	3 , 	1 , 	4 , 	-   , 	-   , 	1 , 	8 ," 	1,106 ",,,,,,,,,,
CV, 	3 , 	4 , 	5 , 	5 , 	21 , 	7 , 	8 , 	11 , 	13 , 	51 , 	32 , 	81 , 	22 , 	31 , 	13 , 	9 , 	10 , 	9 , 	3 , 	2 , 	1 , 	1 , 	2 , 	6 , 	7 , 	129 , 	85 , 	170 , 	88 , 	34 , 	20 , 	8 , 	11 , 	14 , 	1 , 	7 , 	54 , 	1 , 	1 , 	1 , 	4 , 	19 , 	3 , 	50 , 	8 , 	8 , 	-   , 	-   , 	0 , 	1 ," 	1,066 ",,,,,,,,,,
ED, 	8 , 	10 , 	8 , 	14 , 	86 , 	10 , 	16 , 	36 , 	20 , 	84 , 	79 , 	234 , 	49 , 	57 , 	34 , 	14 , 	29 , 	23 , 	4 , 	6 , 	5 , 	2 , 	1 , 	7 , 	15 , 	539 , 	260 , 	463 , 	242 , 	85 , 	66 , 	28 , 	27 , 	54 , 	4 , 	52 , 	30 , 	1 , 	3 , 	6 , 	5 , 	93 , 	13 , 	27 , 	47 , 	24 , 	-   , 	-   , 	1 , 	1 ," 	2,915 ",,,,,,,,,,
NC, 	2 , 	4 , 	0 , 	1 , 	7 , 	2 , 	5 , 	7 , 	6 , 	1 , 	4 , 	7 , 	1 , 	2 , 	1 , 	2 , 	1 , 	1 , 	18 , 	7 , 	15 , 	3 , 	1 , 	6 , 	4 , 	47 , 	25 , 	62 , 	28 , 	8 , 	11 , 	3 , 	5 , 	11 , 	2 , 	1 , 	-   , 	8 , 	9 , 	2 , 	1 , 	22 , 	2 , 	-   , 	4 , 	3 , 	-   , 	-   , 	4 , 	6 , 	366 ,,,,,,,,,,
WP, 	7 , 	10 , 	2 , 	2 , 	18 , 	4 , 	28 , 	13 , 	23 , 	4 , 	13 , 	23 , 	6 , 	8 , 	5 , 	5 , 	4 , 	6 , 	84 , 	26 , 	44 , 	13 , 	7 , 	12 , 	12 , 	90 , 	68 , 	151 , 	60 , 	40 , 	45 , 	13 , 	18 , 	21 , 	9 , 	2 , 	2 , 	10 , 	17 , 	4 , 	5 , 	56 , 	5 , 	1 , 	13 , 	5 , 	-   , 	-   , 	10 , 	14 ," 	1,035 ",,,,,,,,,,
SS, 	4 , 	10 , 	2 , 	2 , 	12 , 	6 , 	5 , 	9 , 	11 , 	3 , 	6 , 	9 , 	5 , 	4 , 	4 , 	5 , 	3 , 	2 , 	4 , 	8 , 	8 , 	3 , 	4 , 	4 , 	6 , 	67 , 	64 , 	233 , 	73 , 	57 , 	80 , 	16 , 	21 , 	19 , 	7 , 	2 , 	5 , 	2 , 	4 , 	10 , 	17 , 	42 , 	16 , 	2 , 	2 , 	1 , 	-   , 	-   , 	2 , 	8 , 	883 ,,,,,,,,,,
SB, 	8 , 	17 , 	3 , 	5 , 	20 , 	5 , 	10 , 	13 , 	18 , 	10 , 	12 , 	12 , 	6 , 	7 , 	6 , 	4 , 	2 , 	2 , 	9 , 	8 , 	9 , 	4 , 	1 , 	8 , 	16 , 	92 , 	76 , 	249 , 	124 , 	90 , 	133 , 	45 , 	73 , 	83 , 	34 , 	4 , 	5 , 	3 , 	7 , 	22 , 	12 , 	44 , 	19 , 	2 , 	3 , 	2 , 	-   , 	-   , 	1 , 	7 ," 	1,339 ",,,,,,,,,,
SO, 	27 , 	68 , 	43 , 	61 , 	185 , 	52 , 	79 , 	58 , 	81 , 	22 , 	43 , 	23 , 	24 , 	20 , 	17 , 	11 , 	12 , 	16 , 	40 , 	135 , 	101 , 	66 , 	44 , 	97 , 	76 , 	217 , 	167 , 	790 , 	295 , 	120 , 	94 , 	56 , 	102 , 	159 , 	100 , 	8 , 	75 , 	20 , 	50 , 	36 , 	32 , 	44 , 	188 , 	20 , 	14 , 	8 , 	-   , 	-   , 	8 , 	42 ," 	4,041 ",,,,,,,,,,
MB, 	11 , 	22 , 	14 , 	14 , 	84 , 	13 , 	20 , 	25 , 	41 , 	13 , 	13 , 	12 , 	6 , 	5 , 	3 , 	2 , 	2 , 	1 , 	9 , 	15 , 	14 , 	10 , 	7 , 	22 , 	23 , 	169 , 	114 , 	416 , 	263 , 	147 , 	133 , 	51 , 	54 , 	88 , 	24 , 	3 , 	9 , 	4 , 	3 , 	18 , 	19 , 	196 , 	32 , 	3 , 	3 , 	2 , 	-   , 	-   , 	3 , 	5 ," 	2,155 ",,,,,,,,,,
WD, 	3 , 	5 , 	5 , 	3 , 	31 , 	4 , 	8 , 	9 , 	12 , 	37 , 	50 , 	105 , 	43 , 	53 , 	26 , 	11 , 	15 , 	11 , 	3 , 	2 , 	2 , 	0 , 	0 , 	2 , 	8 , 	159 , 	85 , 	164 , 	89 , 	34 , 	24 , 	10 , 	11 , 	23 , 	2 , 	60 , 	23 , 	0 , 	1 , 	2 , 	3 , 	31 , 	3 , 	9 , 	16 , 	10 , 	-   , 	-   , 	0 , 	1 ," 	1,203 ",,,,,,,,,,
OA, 	7 , 	21 , 	12 , 	19 , 	64 , 	12 , 	14 , 	12 , 	16 , 	11 , 	9 , 	21 , 	8 , 	6 , 	4 , 	4 , 	9 , 	12 , 	7 , 	33 , 	21 , 	12 , 	9 , 	9 , 	2 , 	52 , 	38 , 	69 , 	57 , 	17 , 	17 , 	15 , 	6 , 	14 , 	1 , 	3 , 	28 , 	4 , 	10 , 	1 , 	4 , 	17 , 	2 , 	11 , 	3 , 	11 , 	-   , 	-   , 	3 , 	10 , 	738 ,,,,,,,,,,
WS, 	11 , 	22 , 	18 , 	22 , 	169 , 	26 , 	30 , 	46 , 	43 , 	44 , 	46 , 	115 , 	29 , 	38 , 	40 , 	29 , 	36 , 	43 , 	7 , 	9 , 	13 , 	3 , 	3 , 	15 , 	12 , 	160 , 	107 , 	212 , 	96 , 	36 , 	30 , 	8 , 	14 , 	22 , 	4 , 	8 , 	26 , 	2 , 	7 , 	2 , 	2 , 	11 , 	1 , 	10 , 	14 , 	15 , 	-   , 	-   , 	3 , 	7 ," 	1,661 ",,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,
PC, 	4 , 	3 , 	1 , 	2 , 	7 , 	3 , 	12 , 	6 , 	5 , 	1 , 	5 , 	9 , 	6 , 	2 , 	2 , 	3 , 	1 , 	1 , 	47 , 	11 , 	21 , 	5 , 	5 , 	5 , 	3 , 	17 , 	12 , 	37 , 	15 , 	7 , 	10 , 	5 , 	6 , 	5 , 	2 , 	0 , 	1 , 	5 , 	12 , 	1 , 	2 , 	8 , 	2 , 	1 , 	3 , 	2 , 	-   , 	-   , 	4 , 	13 , 	332 ,,,,,,,,,,
