Exit stations,Entry stations->,,TOTAL,,,May 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV," 	2,422 "," 	2,524 "," 	1,373 "," 	1,988 "," 	7,079 "," 	2,707 "," 	4,381 "," 	4,892 "," 	5,397 "," 	4,153 ", 	727 ," 	7,655 "," 	5,696 "," 	5,472 "," 	4,651 "," 	1,960 "," 	1,948 "," 	2,357 "," 	1,023 ", 	681 ," 	1,121 ", 	432 , 	559 ," 	1,357 "," 	2,408 "," 	23,529 "," 	23,252 "," 	23,114 "," 	20,836 "," 	9,039 "," 	6,140 "," 	1,945 "," 	2,507 "," 	3,049 ", 	278 ," 	1,430 "," 	3,358 ", 	149 , 	696 , 	377 , 	636 ," 	1,938 ", 	644 ," 	1,721 ", 	430 ," 	2,227 ", 	-   , 	-   , 	303 , 	505 ," 	203,066 ",,,,,,,,,,,,,
CL," 	2,072 "," 	3,904 "," 	1,766 "," 	1,455 "," 	4,204 "," 	2,301 "," 	4,304 "," 	5,347 "," 	7,077 "," 	6,506 "," 	7,118 ", 	676 ," 	4,819 "," 	4,748 "," 	4,154 "," 	2,881 "," 	3,043 "," 	3,092 "," 	1,565 "," 	1,771 "," 	1,649 "," 	1,038 ", 	864 ," 	1,401 "," 	2,428 "," 	15,286 "," 	14,160 "," 	13,732 "," 	11,017 "," 	4,467 "," 	3,662 "," 	1,689 "," 	1,821 "," 	3,033 ", 	352 ," 	2,190 "," 	6,123 ", 	396 ," 	1,220 ", 	491 , 	584 ," 	1,138 ", 	649 ," 	2,957 ", 	892 ," 	4,394 ", 	-   , 	-   , 	592 ," 	1,135 "," 	172,163 ",,,,,,,,,,,,,
SL, 	951 ," 	1,673 ", 	802 , 	713 ," 	4,493 "," 	1,271 "," 	3,095 "," 	5,743 "," 	8,498 "," 	7,679 "," 	5,854 "," 	4,949 ", 	452 ," 	3,139 "," 	3,444 "," 	1,743 "," 	1,972 "," 	2,650 ", 	733 , 	688 , 	579 , 	211 , 	235 , 	620 ," 	1,064 "," 	18,207 "," 	20,096 "," 	16,383 "," 	13,380 "," 	4,673 "," 	2,809 "," 	1,212 "," 	1,838 "," 	2,447 ", 	203 ," 	1,045 "," 	2,652 ", 	143 , 	372 , 	389 , 	284 ," 	1,457 ", 	250 ," 	1,516 ", 	299 ," 	1,852 ", 	-   , 	-   , 	217 , 	398 ," 	155,373 ",,,,,,,,,,,,,
BF, 	580 ," 	1,019 ", 	375 , 	520 ," 	2,938 ", 	845 ," 	2,398 "," 	5,198 "," 	7,469 "," 	6,151 "," 	5,322 "," 	4,786 "," 	2,874 ", 	491 ," 	2,444 "," 	1,586 "," 	2,092 "," 	3,306 ", 	481 , 	250 , 	344 , 	117 , 	145 , 	293 , 	904 ," 	16,133 "," 	16,720 "," 	14,925 "," 	11,591 "," 	3,853 "," 	2,272 ", 	869 ," 	1,343 "," 	1,774 ", 	309 ," 	1,172 "," 	3,265 ", 	69 , 	201 , 	292 , 	383 , 	910 , 	265 ," 	1,888 ", 	218 ," 	1,911 ", 	-   , 	-   , 	134 , 	200 ," 	133,625 ",,,,,,,,,,,,,
HY, 	737 ," 	1,677 ", 	627 , 	745 ," 	2,822 ", 	916 ," 	2,186 "," 	4,836 "," 	6,467 "," 	3,464 "," 	4,670 "," 	4,162 "," 	3,262 "," 	2,322 ", 	483 ," 	2,444 "," 	4,242 "," 	5,378 ", 	655 , 	378 , 	408 , 	174 , 	94 , 	415 , 	763 ," 	11,439 "," 	12,152 "," 	9,226 "," 	7,118 "," 	2,454 "," 	1,739 ", 	838 , 	870 ," 	1,318 ", 	147 , 	437 ," 	1,830 ", 	169 , 	576 , 	132 , 	291 , 	698 , 	180 , 	762 , 	308 ," 	2,925 ", 	-   , 	-   , 	171 , 	525 ," 	110,632 ",,,,,,,,,,,,,
SH, 	444 , 	575 , 	239 , 	263 ," 	1,888 ", 	546 ," 	1,375 "," 	3,194 "," 	4,034 "," 	1,941 "," 	1,867 "," 	2,751 "," 	1,549 "," 	1,617 "," 	1,895 ", 	334 ," 	1,594 "," 	2,126 ", 	290 , 	179 , 	281 , 	50 , 	59 , 	170 , 	397 ," 	9,779 "," 	9,506 "," 	6,420 "," 	6,149 "," 	2,034 "," 	1,237 ", 	457 , 	450 ," 	1,061 ", 	126 , 	336 , 	927 , 	47 , 	183 , 	123 , 	177 , 	471 , 	124 , 	560 , 	218 ," 	2,309 ", 	-   , 	-   , 	54 , 	116 ," 	72,522 ",,,,,,,,,,,,,
UC, 	447 , 	807 , 	389 , 	516 ," 	3,216 ", 	866 ," 	1,569 "," 	4,739 "," 	5,312 "," 	2,654 "," 	2,029 "," 	3,046 "," 	2,083 "," 	2,151 "," 	4,104 "," 	1,634 ", 	564 ," 	4,818 ", 	316 , 	312 , 	411 , 	62 , 	71 , 	258 , 	361 ," 	20,856 "," 	18,121 "," 	9,825 "," 	8,663 "," 	2,521 ", 	900 , 	349 , 	539 ," 	1,320 ", 	171 , 	394 ," 	1,480 ", 	68 , 	158 , 	108 , 	122 , 	709 , 	99 , 	746 , 	502 ," 	2,381 ", 	-   , 	-   , 	102 , 	277 ," 	113,146 ",,,,,,,,,,,,,
FM, 	700 , 	989 , 	717 , 	597 ," 	3,642 ", 	690 ," 	1,945 "," 	5,899 "," 	6,217 "," 	2,650 "," 	2,402 "," 	3,270 "," 	2,715 "," 	3,226 "," 	5,531 "," 	2,537 "," 	4,354 ", 	952 , 	372 , 	519 , 	247 , 	155 , 	197 , 	374 , 	273 ," 	30,492 "," 	25,106 "," 	10,833 "," 	9,163 "," 	2,993 ", 	986 , 	462 , 	610 ," 	1,228 ", 	102 , 	581 ," 	1,298 ", 	85 , 	235 , 	134 , 	207 ," 	1,118 ", 	107 , 	577 , 	564 ," 	2,659 ", 	-   , 	-   , 	115 , 	201 ," 	141,026 ",,,,,,,,,,,,,
CN, 	486 , 	696 , 	546 , 	552 ," 	2,421 ", 	621 ," 	3,424 "," 	6,487 "," 	7,504 ", 	836 ," 	1,006 "," 	1,406 ", 	661 , 	539 , 	649 , 	279 , 	343 , 	367 , 	705 ," 	2,436 "," 	5,545 "," 	2,079 "," 	1,033 "," 	1,932 ", 	421 ," 	19,724 "," 	19,297 "," 	12,273 "," 	10,937 "," 	3,659 "," 	2,257 "," 	1,171 "," 	1,370 "," 	2,209 ", 	563 , 	132 , 	237 ," 	1,227 "," 	3,895 ", 	570 , 	553 ," 	3,669 ", 	708 , 	104 , 	866 , 	494 , 	-   , 	-   ," 	2,376 "," 	2,618 "," 	133,883 ",,,,,,,,,,,,,
PH, 	446 , 	558 , 	464 , 	544 ," 	3,518 ", 	505 ," 	4,287 "," 	8,780 "," 	10,287 ", 	534 , 	577 ," 	1,656 ", 	621 , 	270 , 	397 , 	177 , 	305 , 	489 ," 	2,257 ", 	721 ," 	2,820 "," 	1,240 ", 	930 ," 	2,974 ", 	381 ," 	39,143 "," 	38,965 "," 	17,286 "," 	15,609 "," 	4,673 "," 	2,292 "," 	2,223 "," 	1,247 "," 	1,726 ", 	355 , 	97 , 	170 , 	941 ," 	2,146 ", 	582 , 	815 ," 	5,779 ", 	583 , 	67 ," 	1,473 ", 	516 , 	-   , 	-   , 	761 ," 	1,129 "," 	184,316 ",,,,,,,,,,,,,
WC, 	648 , 	720 , 	726 , 	648 ," 	3,087 ", 	504 ," 	3,781 "," 	7,329 "," 	7,566 ", 	693 ," 	1,016 "," 	1,584 ", 	595 , 	360 , 	386 , 	276 , 	327 , 	309 ," 	6,086 "," 	3,103 ", 	590 ," 	1,546 ", 	973 ," 	3,971 ", 	483 ," 	31,679 "," 	30,542 "," 	13,449 "," 	12,336 "," 	3,503 "," 	2,074 "," 	1,285 "," 	1,137 "," 	1,527 ", 	371 , 	107 , 	115 ," 	1,118 "," 	3,065 ", 	565 , 	601 ," 	5,248 ", 	633 , 	43 ," 	1,220 ", 	394 , 	-   , 	-   ," 	1,305 "," 	2,287 "," 	161,911 ",,,,,,,,,,,,,
LF, 	215 , 	218 , 	243 , 	221 ," 	1,539 ", 	203 ," 	1,487 "," 	3,775 "," 	3,698 ", 	195 , 	374 , 	996 , 	186 , 	92 , 	166 , 	62 , 	56 , 	150 ," 	2,317 "," 	1,404 "," 	1,463 ", 	422 , 	340 ," 	1,871 ", 	133 ," 	20,938 "," 	19,439 "," 	7,403 "," 	7,540 "," 	1,909 ", 	989 , 	483 , 	282 , 	560 , 	101 , 	19 , 	39 , 	208 , 	670 , 	156 , 	194 ," 	3,031 ", 	399 , 	24 , 	703 , 	141 , 	-   , 	-   , 	381 , 	331 ," 	87,766 ",,,,,,,,,,,,,
OR, 	278 , 	372 , 	166 , 	395 ," 	1,210 ", 	248 ," 	1,054 "," 	2,843 "," 	3,115 ", 	331 , 	435 , 	802 , 	240 , 	151 , 	108 , 	87 , 	76 , 	175 , 	853 , 	833 , 	998 , 	440 , 	419 ," 	1,465 ", 	108 ," 	18,934 "," 	16,215 "," 	6,475 "," 	6,358 "," 	1,615 ", 	924 , 	700 , 	439 , 	436 , 	70 , 	85 , 	50 , 	169 , 	305 , 	153 , 	170 ," 	2,337 ", 	279 , 	18 , 	417 , 	182 , 	-   , 	-   , 	221 , 	258 ," 	74,012 ",,,,,,,,,,,,,
RR, 	641 , 	827 , 	938 , 	480 ," 	1,295 ", 	260 ," 	1,414 "," 	4,824 "," 	4,742 ", 	779 ," 	1,280 "," 	1,312 ", 	549 , 	234 , 	360 , 	197 , 	278 , 	394 ," 	1,924 "," 	2,948 "," 	3,702 "," 	1,719 "," 	1,563 ", 	593 , 	558 ," 	26,323 "," 	26,183 "," 	14,801 "," 	16,244 "," 	5,939 "," 	3,125 "," 	1,487 "," 	1,322 "," 	1,057 ", 	119 , 	122 , 	290 , 	526 , 	895 , 	310 , 	310 ," 	4,300 ", 	673 , 	150 , 	508 , 	377 , 	-   , 	-   , 	497 , 	876 ," 	140,245 ",,,,,,,,,,,,,
OW, 	671 , 	858 , 	295 , 	429 ," 	1,801 ", 	715 ," 	1,282 "," 	1,706 "," 	2,416 ", 	697 ," 	2,445 "," 	2,342 ", 	980 , 	899 , 	694 , 	308 , 	350 , 	268 , 	370 , 	322 , 	405 , 	154 , 	93 , 	535 , 	765 ," 	44,064 "," 	37,471 "," 	30,126 "," 	23,415 "," 	10,752 "," 	6,329 "," 	1,776 "," 	1,898 "," 	1,564 ", 	355 , 	262 , 	764 , 	155 , 	420 , 	460 , 	661 ," 	3,279 ", 	924 , 	228 , 	263 , 	346 , 	-   , 	-   , 	158 , 	439 ," 	187,909 ",,,,,,,,,,,,,
EM," 	13,006 "," 	25,734 "," 	17,160 "," 	18,448 "," 	27,928 "," 	22,683 "," 	34,252 "," 	45,196 "," 	41,040 "," 	29,506 "," 	29,522 "," 	17,110 "," 	23,971 "," 	20,650 "," 	14,654 "," 	12,481 "," 	24,580 "," 	34,757 "," 	24,506 "," 	48,575 "," 	37,942 "," 	24,936 "," 	22,396 "," 	30,523 "," 	56,320 "," 	5,081 "," 	2,800 "," 	12,690 "," 	15,260 "," 	29,799 "," 	46,752 "," 	30,659 "," 	38,805 "," 	33,931 "," 	20,348 "," 	15,538 "," 	58,837 "," 	9,530 "," 	14,561 "," 	14,925 "," 	14,905 "," 	11,916 "," 	26,266 "," 	22,474 "," 	4,387 "," 	20,652 ", 	-   , 	-   ," 	3,604 "," 	11,321 "," 	1,162,917 ",,,,,,,,,,,,,
MT," 	13,001 "," 	22,932 "," 	15,738 "," 	16,158 "," 	22,170 "," 	18,804 "," 	29,128 "," 	36,472 "," 	28,670 "," 	27,301 "," 	25,125 "," 	14,756 "," 	21,392 "," 	18,646 "," 	13,615 "," 	10,819 "," 	19,381 "," 	25,949 "," 	20,419 "," 	40,268 "," 	29,237 "," 	18,330 "," 	15,180 "," 	24,637 "," 	44,147 "," 	3,386 "," 	4,639 "," 	4,253 "," 	14,014 "," 	34,940 "," 	56,653 "," 	39,037 "," 	63,405 "," 	47,221 "," 	26,277 "," 	13,414 "," 	42,511 "," 	8,718 "," 	13,246 "," 	18,684 "," 	18,531 "," 	11,730 "," 	35,181 "," 	16,264 "," 	2,925 "," 	18,639 ", 	-   , 	-   ," 	3,169 "," 	8,522 "," 	1,077,634 ",,,,,,,,,,,,,
PL," 	11,102 "," 	17,205 "," 	8,797 "," 	8,751 "," 	16,517 "," 	9,720 "," 	17,187 "," 	20,505 "," 	20,461 "," 	15,677 "," 	19,088 "," 	12,117 "," 	13,129 "," 	11,753 "," 	7,487 "," 	5,448 "," 	7,790 "," 	8,585 "," 	9,542 "," 	13,530 "," 	10,245 "," 	5,967 "," 	5,072 "," 	11,778 "," 	28,832 "," 	18,238 "," 	7,117 "," 	4,409 "," 	8,596 "," 	34,736 "," 	44,073 "," 	27,705 "," 	52,138 "," 	33,868 "," 	13,905 "," 	5,806 "," 	17,281 "," 	4,363 "," 	8,276 "," 	10,284 "," 	10,365 "," 	31,575 "," 	16,598 "," 	6,197 "," 	3,197 "," 	6,852 ", 	-   , 	-   ," 	2,654 "," 	5,894 "," 	690,412 ",,,,,,,,,,,,,
CC," 	8,345 "," 	15,110 "," 	9,637 "," 	10,846 "," 	14,534 "," 	11,997 "," 	19,865 "," 	22,081 "," 	19,054 "," 	15,172 "," 	19,013 "," 	9,928 "," 	11,697 "," 	10,183 "," 	6,760 "," 	5,740 "," 	7,819 "," 	8,247 "," 	9,515 "," 	13,399 "," 	10,553 "," 	6,772 "," 	5,639 "," 	13,939 "," 	24,151 "," 	14,782 "," 	13,245 "," 	8,001 "," 	3,040 "," 	16,055 "," 	24,523 "," 	18,878 "," 	30,921 "," 	21,620 "," 	12,205 "," 	6,068 "," 	15,189 "," 	4,663 "," 	7,343 "," 	9,296 "," 	9,254 "," 	13,112 "," 	15,600 "," 	6,090 "," 	1,723 "," 	6,346 ", 	-   , 	-   ," 	1,984 "," 	5,274 "," 	575,208 ",,,,,,,,,,,,,
16," 	4,518 "," 	6,231 "," 	3,047 "," 	4,268 "," 	8,168 "," 	6,094 "," 	9,960 "," 	11,456 "," 	8,633 "," 	6,514 "," 	8,286 "," 	3,736 "," 	3,935 "," 	3,640 "," 	2,261 "," 	1,841 "," 	2,169 "," 	2,496 "," 	2,906 "," 	3,904 "," 	2,800 "," 	1,553 "," 	1,388 "," 	5,249 "," 	11,092 "," 	29,718 "," 	36,429 "," 	39,504 "," 	18,070 "," 	1,423 "," 	5,444 "," 	8,581 "," 	15,309 "," 	9,108 "," 	4,099 "," 	1,653 "," 	4,899 "," 	1,316 "," 	3,343 "," 	3,599 "," 	3,788 "," 	5,777 "," 	6,887 "," 	1,822 ", 	715 ," 	2,109 ", 	-   , 	-   , 	756 ," 	2,243 "," 	332,737 ",,,,,,,,,,,,,
24," 	4,456 "," 	4,903 "," 	1,766 "," 	2,682 "," 	5,919 "," 	3,234 "," 	5,852 "," 	8,001 "," 	7,056 "," 	4,003 "," 	5,918 "," 	3,756 "," 	2,597 "," 	2,106 "," 	1,575 "," 	1,145 ", 	876 , 	909 ," 	1,925 "," 	2,075 "," 	1,871 "," 	1,023 ", 	969 ," 	2,995 "," 	6,827 "," 	39,672 "," 	47,674 "," 	51,655 "," 	26,726 "," 	5,919 "," 	1,700 "," 	7,477 "," 	13,489 "," 	8,346 "," 	3,590 ", 	745 ," 	2,132 ", 	776 ," 	2,413 "," 	2,937 "," 	3,512 "," 	4,998 "," 	5,749 ", 	862 , 	652 , 	899 , 	-   , 	-   , 	597 ," 	1,211 "," 	318,170 ",,,,,,,,,,,,,
GP," 	1,090 "," 	1,768 ", 	774 , 	877 ," 	2,922 "," 	1,024 "," 	2,082 "," 	3,864 "," 	4,298 "," 	1,369 "," 	1,871 "," 	1,706 "," 	1,076 ", 	749 , 	727 , 	345 , 	309 , 	375 , 	981 ," 	1,288 "," 	1,077 ", 	372 , 	476 ," 	1,296 "," 	1,903 "," 	26,539 "," 	31,731 "," 	31,905 "," 	17,120 "," 	8,211 "," 	7,364 ", 	719 ," 	2,944 "," 	1,789 "," 	1,268 ", 	333 ," 	1,580 ", 	447 , 	871 , 	865 ," 	1,847 "," 	3,128 "," 	3,080 ", 	527 , 	439 , 	322 , 	-   , 	-   , 	342 , 	803 ," 	178,793 ",,,,,,,,,,,,,
BP," 	1,633 "," 	2,078 ", 	865 , 	897 ," 	2,352 ", 	987 ," 	2,010 "," 	2,917 "," 	3,730 "," 	1,785 "," 	2,093 "," 	1,668 "," 	1,529 "," 	1,178 ", 	795 , 	414 , 	406 , 	482 ," 	1,086 ", 	980 , 	910 , 	226 , 	387 ," 	1,240 "," 	2,295 "," 	31,843 "," 	41,328 "," 	61,365 "," 	27,401 "," 	13,561 "," 	12,974 "," 	2,904 "," 	1,114 "," 	2,110 "," 	1,784 ", 	482 ," 	1,443 ", 	263 , 	910 ," 	1,524 "," 	2,864 "," 	3,762 "," 	3,536 ", 	580 , 	279 , 	414 , 	-   , 	-   , 	355 ," 	1,019 "," 	248,758 ",,,,,,,,,,,,,
DC," 	2,240 "," 	3,618 "," 	1,371 "," 	1,054 "," 	2,606 "," 	1,045 "," 	2,031 "," 	3,425 "," 	4,921 "," 	2,646 "," 	3,227 "," 	3,139 "," 	2,579 "," 	1,740 "," 	1,391 "," 	1,115 "," 	1,291 "," 	1,263 "," 	2,225 "," 	1,773 "," 	1,571 ", 	581 , 	489 , 	951 ," 	1,969 "," 	31,210 "," 	40,272 "," 	39,225 "," 	20,999 "," 	9,252 "," 	9,004 "," 	1,803 "," 	2,609 ", 	865 ," 	1,146 ", 	857 ," 	2,886 "," 	1,039 "," 	1,721 "," 	1,787 "," 	3,431 "," 	6,559 "," 	6,206 "," 	1,125 ", 	508 , 	952 , 	-   , 	-   , 	548 ," 	1,681 "," 	235,946 ",,,,,,,,,,,,,
CM, 	409 , 	715 , 	121 , 	214 , 	794 , 	237 , 	539 ," 	1,674 "," 	2,804 ", 	243 , 	268 , 	282 , 	201 , 	238 , 	146 , 	122 , 	139 , 	95 , 	619 , 	332 , 	375 , 	114 , 	66 , 	141 , 	378 ," 	19,702 "," 	22,758 "," 	16,246 "," 	11,443 "," 	3,938 "," 	3,388 "," 	1,159 "," 	1,897 ", 	964 , 	354 , 	75 , 	429 , 	66 , 	386 , 	504 ," 	1,216 "," 	4,296 "," 	2,087 ", 	98 , 	78 , 	76 , 	-   , 	-   , 	199 , 	455 ," 	103,080 ",,,,,,,,,,,,,
CV, 	130 , 	228 , 	178 , 	191 ," 	1,460 ", 	249 , 	616 ," 	1,792 "," 	2,583 "," 	2,953 "," 	1,360 "," 	2,249 ", 	974 ," 	1,176 ", 	465 , 	348 , 	429 , 	556 , 	135 , 	79 , 	117 , 	47 , 	76 , 	138 , 	268 ," 	12,405 "," 	13,221 "," 	7,183 "," 	6,485 "," 	1,964 ", 	846 , 	411 , 	506 , 	913 , 	83 , 	228 ," 	2,267 ", 	30 , 	29 , 	94 , 	169 , 	689 , 	166 ," 	1,691 ", 	221 , 	400 , 	-   , 	-   , 	9 , 	24 ," 	68,831 ",,,,,,,,,,,,,
