Exit stations,Entry stations->,,WEEKDAY,,,May 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
SB, 	19 , 	34 , 	13 , 	12 , 	35 , 	14 , 	30 , 	70 , 	84 , 	18 , 	26 , 	22 , 	11 , 	15 , 	10 , 	6 , 	4 , 	9 , 	21 , 	29 , 	21 , 	7 , 	7 , 	12 , 	27 , 	643 , 	733 , 	456 , 	368 , 	150 , 	125 , 	71 , 	115 , 	136 , 	39 , 	5 , 	11 , 	12 , 	25 , 	32 , 	13 , 	55 , 	54 , 	6 , 	5 , 	2 , 	-   , 	-   , 	11 , 	21 ," 	3,639 ",,,,,,,,,,,,,
SO, 	60 , 	128 , 	77 , 	106 , 	183 , 	73 , 	127 , 	114 , 	141 , 	46 , 	71 , 	41 , 	55 , 	31 , 	18 , 	18 , 	20 , 	32 , 	158 , 	202 , 	184 , 	112 , 	97 , 	161 , 	144 , 	428 , 	450 , 	794 , 	383 , 	176 , 	149 , 	102 , 	134 , 	206 , 	136 , 	22 , 	119 , 	57 , 	125 , 	57 , 	50 , 	69 , 	262 , 	37 , 	24 , 	15 , 	-   , 	-   , 	21 , 	98 ," 	6,308 ",,,,,,,,,,,,,
MB, 	26 , 	76 , 	28 , 	34 , 	130 , 	30 , 	58 , 	123 , 	139 , 	18 , 	23 , 	22 , 	12 , 	9 , 	8 , 	4 , 	3 , 	4 , 	25 , 	20 , 	21 , 	13 , 	9 , 	25 , 	37 ," 	1,051 "," 	1,321 ", 	632 , 	562 , 	235 , 	190 , 	115 , 	162 , 	248 , 	90 , 	6 , 	19 , 	6 , 	17 , 	67 , 	38 , 	254 , 	48 , 	5 , 	5 , 	2 , 	-   , 	-   , 	6 , 	14 ," 	5,988 ",,,,,,,,,,,,,
WD, 	6 , 	13 , 	7 , 	8 , 	46 , 	13 , 	25 , 	119 , 	133 , 	95 , 	64 , 	93 , 	57 , 	68 , 	31 , 	20 , 	30 , 	22 , 	3 , 	3 , 	1 , 	1 , 	0 , 	5 , 	11 , 	846 , 	753 , 	313 , 	297 , 	99 , 	39 , 	29 , 	30 , 	52 , 	4 , 	64 , 	45 , 	1 , 	2 , 	6 , 	5 , 	41 , 	5 , 	14 , 	32 , 	17 , 	-   , 	-   , 	1 , 	1 ," 	3,570 ",,,,,,,,,,,,,
OA, 	11 , 	37 , 	32 , 	35 , 	60 , 	26 , 	29 , 	41 , 	53 , 	19 , 	13 , 	31 , 	8 , 	5 , 	9 , 	6 , 	17 , 	20 , 	35 , 	49 , 	36 , 	20 , 	12 , 	15 , 	9 , 	187 , 	148 , 	99 , 	82 , 	26 , 	23 , 	17 , 	10 , 	17 , 	3 , 	7 , 	64 , 	10 , 	20 , 	3 , 	6 , 	22 , 	5 , 	29 , 	5 , 	15 , 	-   , 	-   , 	3 , 	17 ," 	1,445 ",,,,,,,,,,,,,
WS, 	17 , 	50 , 	25 , 	26 , 	164 , 	35 , 	69 , 	203 , 	182 , 	106 , 	84 , 	148 , 	76 , 	80 , 	111 , 	85 , 	91 , 	93 , 	17 , 	19 , 	14 , 	5 , 	6 , 	14 , 	16 , 	762 , 	773 , 	293 , 	276 , 	89 , 	30 , 	13 , 	20 , 	41 , 	3 , 	16 , 	34 , 	10 , 	16 , 	6 , 	3 , 	18 , 	3 , 	16 , 	15 , 	30 , 	-   , 	-   , 	7 , 	14 ," 	4,220 ",,,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
PC, 	9 , 	7 , 	3 , 	5 , 	24 , 	7 , 	49 , 	55 , 	61 , 	7 , 	15 , 	20 , 	7 , 	5 , 	7 , 	3 , 	3 , 	4 , 	89 , 	35 , 	44 , 	12 , 	7 , 	17 , 	7 , 	102 , 	113 , 	103 , 	88 , 	35 , 	24 , 	17 , 	21 , 	23 , 	8 , 	0 , 	1 , 	14 , 	16 , 	6 , 	10 , 	21 , 	5 , 	1 , 	3 , 	5 , 	-   , 	-   , 	7 , 	24 ," 	1,149 ",,,,,,,,,,,,,
AN, 	12 , 	10 , 	5 , 	6 , 	46 , 	7 , 	115 , 	123 , 	176 , 	23 , 	20 , 	44 , 	16 , 	8 , 	20 , 	7 , 	10 , 	7 , 	104 , 	50 , 	94 , 	15 , 	11 , 	37 , 	16 , 	390 , 	320 , 	288 , 	282 , 	125 , 	62 , 	45 , 	46 , 	72 , 	22 , 	2 , 	4 , 	25 , 	27 , 	25 , 	24 , 	99 , 	17 , 	2 , 	22 , 	14 , 	-   , 	-   , 	27 , 	18 ," 	2,938 ",,,,,,,,,,,,,
Entries," 	4,458 "," 	7,736 "," 	4,752 "," 	4,324 "," 	10,453 "," 	5,223 "," 	8,886 "," 	13,421 "," 	13,800 "," 	7,244 "," 	7,923 "," 	6,438 "," 	6,210 "," 	5,392 "," 	4,578 "," 	3,148 "," 	4,728 "," 	5,885 "," 	5,702 "," 	7,749 "," 	6,353 "," 	3,550 "," 	3,008 "," 	5,333 "," 	8,097 "," 	41,485 "," 	42,862 "," 	29,413 "," 	25,132 "," 	12,993 "," 	12,585 "," 	7,697 "," 	11,282 "," 	9,458 "," 	4,406 "," 	2,832 "," 	8,317 "," 	2,121 "," 	3,846 "," 	3,451 "," 	3,624 "," 	6,488 "," 	6,440 "," 	3,443 "," 	1,408 "," 	4,329 ", 	-   , 	-   ," 	1,272 "," 	2,891 "," 	412,165 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
