Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,May 06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	7 , 	111 , 	92 , 	45 , 	200 , 	68 , 	61 , 	30 , 	74 , 	16 , 	83 , 	67 , 	21 , 	28 , 	23 , 	10 , 	9 , 	22 , 	28 , 	6 , 	11 , 	7 , 	6 , 	16 , 	14 , 	91 , 	83 , 	201 , 	101 , 	95 , 	123 , 	25 , 	35 , 	30 , 	7 , 	2 , 	10 , 	5 , 	24 , 	5 , 	8 , 	13 , 	8 ," 	1,914 ",,,Eastbay," 	39,488 ",,SF CBD," 	105,180 ",64.4%,,,
EN, 	121 , 	12 , 	83 , 	55 , 	347 , 	115 , 	121 , 	68 , 	151 , 	31 , 	109 , 	192 , 	32 , 	37 , 	37 , 	15 , 	28 , 	49 , 	28 , 	17 , 	19 , 	6 , 	10 , 	17 , 	21 , 	313 , 	222 , 	573 , 	209 , 	89 , 	128 , 	35 , 	62 , 	61 , 	15 , 	8 , 	20 , 	4 , 	30 , 	8 , 	14 , 	46 , 	20 ," 	3,576 ",,,Westbay," 	51,948 ",,non-CBD," 	61,681 ",37.8%,,,
EP, 	107 , 	73 , 	7 , 	44 , 	328 , 	73 , 	54 , 	44 , 	91 , 	24 , 	50 , 	86 , 	17 , 	16 , 	17 , 	7 , 	5 , 	28 , 	14 , 	10 , 	17 , 	6 , 	3 , 	19 , 	6 , 	216 , 	148 , 	313 , 	164 , 	50 , 	45 , 	14 , 	12 , 	23 , 	2 , 	2 , 	8 , 	3 , 	9 , 	2 , 	3 , 	37 , 	11 ," 	2,202 ",,,Transbay," 	79,153 ",,,,,,,
NB, 	53 , 	55 , 	45 , 	8 , 	105 , 	51 , 	44 , 	42 , 	87 , 	29 , 	60 , 	81 , 	15 , 	17 , 	15 , 	7 , 	12 , 	25 , 	12 , 	5 , 	16 , 	7 , 	4 , 	10 , 	9 , 	288 , 	207 , 	367 , 	241 , 	88 , 	71 , 	24 , 	15 , 	27 , 	2 , 	6 , 	14 , 	3 , 	9 , 	1 , 	3 , 	33 , 	9 ," 	2,217 ",,,," 	13,557 ",,,,,,,
BK, 	206 , 	355 , 	322 , 	118 , 	20 , 	220 , 	217 , 	167 , 	278 , 	106 , 	166 , 	185 , 	81 , 	68 , 	65 , 	39 , 	60 , 	168 , 	52 , 	56 , 	66 , 	45 , 	34 , 	37 , 	44 , 	408 , 	306 , 	924 , 	430 , 	194 , 	157 , 	66 , 	47 , 	77 , 	10 , 	19 , 	56 , 	8 , 	33 , 	8 , 	8 , 	72 , 	55 ," 	6,049 ",,,," 	18,921 ",,,,,,,
AS, 	82 , 	110 , 	63 , 	44 , 	183 , 	5 , 	92 , 	80 , 	123 , 	42 , 	84 , 	103 , 	36 , 	31 , 	25 , 	11 , 	16 , 	28 , 	17 , 	8 , 	14 , 	5 , 	5 , 	15 , 	33 , 	194 , 	134 , 	338 , 	219 , 	117 , 	102 , 	23 , 	19 , 	19 , 	3 , 	6 , 	13 , 	2 , 	18 , 	2 , 	3 , 	18 , 	9 ," 	2,489 ",,,,,,,,,,,
MA, 	78 , 	120 , 	61 , 	44 , 	198 , 	86 , 	10 , 	52 , 	70 , 	22 , 	104 , 	154 , 	40 , 	58 , 	54 , 	26 , 	22 , 	47 , 	43 , 	24 , 	45 , 	15 , 	20 , 	25 , 	43 , 	342 , 	267 , 	544 , 	322 , 	167 , 	139 , 	32 , 	32 , 	28 , 	5 , 	6 , 	21 , 	5 , 	63 , 	5 , 	4 , 	28 , 	14 ," 	3,481 ",,,,,,,,,,,
19, 	37 , 	69 , 	54 , 	50 , 	150 , 	77 , 	47 , 	7 , 	18 , 	13 , 	65 , 	75 , 	41 , 	50 , 	49 , 	21 , 	26 , 	46 , 	31 , 	22 , 	37 , 	16 , 	20 , 	38 , 	34 , 	129 , 	128 , 	271 , 	192 , 	91 , 	72 , 	20 , 	19 , 	34 , 	5 , 	9 , 	26 , 	4 , 	38 , 	4 , 	4 , 	8 , 	11 ," 	2,153 ",,,,,,,,,,,
12, 	71 , 	144 , 	94 , 	71 , 	250 , 	131 , 	73 , 	18 , 	11 , 	15 , 	106 , 	152 , 	109 , 	116 , 	79 , 	38 , 	64 , 	100 , 	62 , 	62 , 	75 , 	30 , 	30 , 	61 , 	61 , 	273 , 	230 , 	621 , 	275 , 	104 , 	83 , 	44 , 	65 , 	54 , 	13 , 	11 , 	34 , 	12 , 	58 , 	5 , 	10 , 	24 , 	17 ," 	3,952 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	15 , 	32 , 	28 , 	26 , 	91 , 	43 , 	21 , 	11 , 	13 , 	4 , 	62 , 	110 , 	104 , 	111 , 	44 , 	22 , 	47 , 	70 , 	7 , 	8 , 	12 , 	4 , 	8 , 	13 , 	20 , 	225 , 	176 , 	457 , 	197 , 	80 , 	64 , 	22 , 	35 , 	23 , 	9 , 	49 , 	79 , 	4 , 	9 , 	8 , 	8 , 	28 , 	15 ," 	2,409 ",,,Dtwn SF," 	2,086 "," 	6,442 "," 	16,952 "," 	6,876 "," 	8,423 "," 	10,069 "," 	3,624 "," 	50,847 "
FV, 	64 , 	101 , 	54 , 	51 , 	184 , 	95 , 	106 , 	63 , 	113 , 	57 , 	13 , 	212 , 	158 , 	265 , 	132 , 	70 , 	61 , 	76 , 	30 , 	19 , 	33 , 	20 , 	25 , 	31 , 	79 , 	246 , 	224 , 	537 , 	259 , 	148 , 	172 , 	42 , 	57 , 	39 , 	12 , 	42 , 	109 , 	11 , 	50 , 	9 , 	13 , 	24 , 	20 ," 	4,121 ",,,OAK," 	6,333 ", 	720 ," 	1,530 "," 	2,151 ", 	954 ," 	2,733 ", 	228 ," 	14,421 "
CL, 	77 , 	206 , 	93 , 	84 , 	225 , 	101 , 	160 , 	84 , 	165 , 	102 , 	193 , 	11 , 	143 , 	229 , 	164 , 	92 , 	148 , 	352 , 	105 , 	131 , 	125 , 	73 , 	53 , 	83 , 	74 , 	309 , 	218 , 	498 , 	316 , 	112 , 	123 , 	65 , 	56 , 	82 , 	19 , 	137 , 	621 , 	41 , 	130 , 	24 , 	15 , 	27 , 	39 ," 	6,097 ",,,CM line," 	16,638 "," 	1,592 "," 	5,854 "," 	1,910 "," 	1,259 "," 	1,923 "," 	1,448 "," 	29,175 "
SL, 	24 , 	29 , 	13 , 	13 , 	75 , 	27 , 	41 , 	31 , 	103 , 	95 , 	153 , 	159 , 	9 , 	97 , 	78 , 	47 , 	43 , 	48 , 	11 , 	5 , 	9 , 	7 , 	5 , 	10 , 	20 , 	215 , 	144 , 	379 , 	111 , 	41 , 	50 , 	15 , 	24 , 	24 , 	7 , 	19 , 	46 , 	4 , 	17 , 	7 , 	5 , 	20 , 	10 ," 	2,286 ",,,RM line," 	6,688 "," 	2,197 "," 	1,910 "," 	3,929 ", 	788 ," 	2,542 ", 	393 ," 	18,053 "
BF, 	27 , 	36 , 	11 , 	18 , 	64 , 	28 , 	54 , 	54 , 	120 , 	98 , 	245 , 	233 , 	90 , 	11 , 	122 , 	97 , 	89 , 	129 , 	13 , 	9 , 	11 , 	6 , 	3 , 	10 , 	26 , 	192 , 	133 , 	295 , 	100 , 	36 , 	38 , 	14 , 	22 , 	19 , 	8 , 	52 , 	161 , 	2 , 	19 , 	7 , 	4 , 	13 , 	8 ," 	2,724 ",,,WP line," 	8,054 ", 	992 ," 	1,293 ", 	825 ," 	3,332 "," 	1,422 ", 	485 ," 	15,919 "
HY, 	22 , 	38 , 	15 , 	14 , 	68 , 	27 , 	45 , 	54 , 	83 , 	37 , 	151 , 	161 , 	90 , 	151 , 	9 , 	104 , 	112 , 	161 , 	18 , 	8 , 	7 , 	2 , 	2 , 	8 , 	19 , 	115 , 	53 , 	180 , 	65 , 	30 , 	42 , 	7 , 	17 , 	21 , 	8 , 	19 , 	41 , 	4 , 	22 , 	4 , 	4 , 	8 , 	3 ," 	2,042 ",,,FT/ED line," 	9,736 "," 	2,678 "," 	1,979 "," 	2,650 "," 	1,447 "," 	10,128 ", 	495 ," 	28,617 "
SH, 	13 , 	18 , 	9 , 	6 , 	39 , 	11 , 	20 , 	20 , 	33 , 	21 , 	70 , 	84 , 	43 , 	94 , 	103 , 	6 , 	54 , 	90 , 	7 , 	1 , 	9 , 	2 , 	2 , 	3 , 	12 , 	77 , 	49 , 	150 , 	48 , 	22 , 	29 , 	7 , 	13 , 	13 , 	4 , 	11 , 	33 , 	3 , 	15 , 	2 , 	3 , 	5 , 	2 ," 	1,251 ",,,SFIA," 	3,260 ", 	231 ," 	1,408 ", 	408 , 	418 , 	481 , 	679 ," 	6,205 "
UC, 	14 , 	22 , 	7 , 	12 , 	65 , 	14 , 	26 , 	22 , 	68 , 	43 , 	63 , 	149 , 	47 , 	85 , 	103 , 	60 , 	10 , 	118 , 	18 , 	8 , 	8 , 	1 , 	1 , 	7 , 	11 , 	155 , 	80 , 	246 , 	66 , 	20 , 	20 , 	8 , 	16 , 	17 , 	11 , 	13 , 	35 , 	3 , 	15 , 	1 , 	2 , 	17 , 	5 ," 	1,710 ",,,Entries," 	52,795 "," 	14,852 "," 	30,925 "," 	18,749 "," 	16,620 "," 	29,297 "," 	7,352 "," 	163,237 "
FM, 	22 , 	51 , 	26 , 	26 , 	208 , 	32 , 	38 , 	45 , 	97 , 	69 , 	88 , 	335 , 	57 , 	133 , 	170 , 	102 , 	109 , 	19 , 	18 , 	19 , 	18 , 	5 , 	7 , 	21 , 	15 , 	388 , 	180 , 	513 , 	150 , 	31 , 	35 , 	18 , 	28 , 	46 , 	10 , 	24 , 	55 , 	4 , 	27 , 	4 , 	2 , 	31 , 	5 ," 	3,274 ",,,,,,,,,,,
CN, 	27 , 	32 , 	12 , 	9 , 	58 , 	13 , 	45 , 	28 , 	64 , 	6 , 	30 , 	108 , 	14 , 	16 , 	15 , 	10 , 	13 , 	14 , 	11 , 	85 , 	284 , 	77 , 	40 , 	39 , 	10 , 	322 , 	124 , 	249 , 	105 , 	38 , 	60 , 	22 , 	26 , 	44 , 	9 , 	2 , 	10 , 	29 , 	243 , 	9 , 	11 , 	39 , 	14 ," 	2,411 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	7 , 	16 , 	9 , 	5 , 	53 , 	7 , 	28 , 	25 , 	59 , 	3 , 	19 , 	124 , 	6 , 	9 , 	7 , 	5 , 	11 , 	16 , 	82 , 	13 , 	85 , 	34 , 	19 , 	49 , 	6 , 	490 , 	198 , 	351 , 	143 , 	36 , 	37 , 	16 , 	17 , 	35 , 	5 , 	2 , 	8 , 	15 , 	56 , 	7 , 	3 , 	62 , 	14 ," 	2,188 ",,,Dtwn SF," 	2,086 ",,,,,,,
WC, 	14 , 	22 , 	15 , 	14 , 	71 , 	15 , 	43 , 	30 , 	77 , 	10 , 	31 , 	112 , 	11 , 	11 , 	9 , 	9 , 	7 , 	15 , 	347 , 	97 , 	9 , 	47 , 	34 , 	83 , 	4 , 	578 , 	232 , 	434 , 	195 , 	36 , 	40 , 	25 , 	21 , 	30 , 	7 , 	3 , 	6 , 	30 , 	112 , 	6 , 	6 , 	60 , 	16 ," 	2,970 ",,,OAK," 	12,775 ", 	720 ,,,,,,
LF, 	8 , 	7 , 	8 , 	8 , 	47 , 	7 , 	17 , 	14 , 	31 , 	5 , 	29 , 	62 , 	5 , 	5 , 	3 , 	2 , 	1 , 	4 , 	98 , 	32 , 	46 , 	10 , 	14 , 	43 , 	4 , 	447 , 	171 , 	262 , 	163 , 	23 , 	16 , 	9 , 	5 , 	14 , 	1 , 	1 , 	3 , 	7 , 	21 , 	3 , 	1 , 	34 , 	6 ," 	1,691 ",,,CM line," 	33,590 "," 	3,122 "," 	5,854 ",,,,,
OR, 	7 , 	9 , 	4 , 	2 , 	30 , 	6 , 	15 , 	13 , 	35 , 	6 , 	21 , 	60 , 	4 , 	3 , 	1 , 	2 , 	1 , 	4 , 	37 , 	20 , 	38 , 	12 , 	7 , 	41 , 	4 , 	307 , 	143 , 	225 , 	117 , 	24 , 	12 , 	8 , 	7 , 	14 , 	2 , 	2 , 	2 , 	2 , 	10 , 	1 , 	2 , 	21 , 	6 ," 	1,280 ",,,RM line," 	13,564 "," 	4,348 "," 	3,820 "," 	3,929 ",,,,
RR, 	15 , 	24 , 	17 , 	14 , 	43 , 	19 , 	32 , 	41 , 	70 , 	17 , 	34 , 	82 , 	13 , 	12 , 	6 , 	3 , 	4 , 	14 , 	41 , 	50 , 	90 , 	49 , 	40 , 	6 , 	12 , 	495 , 	329 , 	553 , 	308 , 	129 , 	93 , 	35 , 	18 , 	22 , 	3 , 	4 , 	9 , 	9 , 	24 , 	2 , 	2 , 	50 , 	12 ," 	2,841 ",,,WP line," 	16,477 "," 	1,947 "," 	2,552 "," 	1,613 "," 	3,332 ",,,
OW, 	13 , 	23 , 	8 , 	11 , 	44 , 	36 , 	43 , 	28 , 	65 , 	15 , 	86 , 	73 , 	20 , 	27 , 	21 , 	10 , 	15 , 	14 , 	9 , 	4 , 	6 , 	4 , 	3 , 	10 , 	9 , 	454 , 	300 , 	668 , 	263 , 	124 , 	91 , 	25 , 	28 , 	23 , 	6 , 	4 , 	18 , 	3 , 	22 , 	2 , 	4 , 	21 , 	10 ," 	2,655 ",,,FT/ED line," 	19,805 "," 	5,411 "," 	3,901 "," 	5,192 "," 	2,869 "," 	10,128 ",,
EM, 	105 , 	393 , 	280 , 	393 , 	548 , 	271 , 	444 , 	217 , 	341 , 	259 , 	315 , 	417 , 	253 , 	237 , 	143 , 	99 , 	163 , 	454 , 	365 , 	634 , 	716 , 	571 , 	407 , 	699 , 	524 , 	53 , 	39 , 	293 , 	190 , 	546 , 	710 , 	439 , 	443 , 	460 , 	151 , 	274 ," 	1,253 ", 	222 , 	263 , 	110 , 	116 , 	242 , 	344 ," 	15,392 ",,,SFIA," 	6,884 "," 	1,679 "," 	1,801 ", 	893 , 	913 , 	481 , 	679 ," 	169,683 "
MT, 	93 , 	227 , 	156 , 	197 , 	347 , 	147 , 	262 , 	150 , 	319 , 	212 , 	235 , 	227 , 	161 , 	142 , 	58 , 	51 , 	99 , 	208 , 	128 , 	175 , 	207 , 	120 , 	103 , 	287 , 	306 , 	39 , 	34 , 	59 , 	101 , 	549 , 	650 , 	537 ," 	1,445 ", 	304 , 	124 , 	84 , 	263 , 	38 , 	115 , 	67 , 	53 , 	180 , 	124 ," 	9,378 ",,,,,,,,,,,
PL, 	196 , 	497 , 	301 , 	344 , 	887 , 	300 , 	504 , 	265 , 	492 , 	381 , 	487 , 	585 , 	345 , 	254 , 	162 , 	135 , 	217 , 	457 , 	218 , 	317 , 	433 , 	255 , 	228 , 	531 , 	652 , 	308 , 	58 , 	91 , 	249 ," 	1,403 "," 	1,862 ", 	993 ," 	1,781 ", 	885 , 	304 , 	200 , 	791 , 	74 , 	264 , 	194 , 	187 , 	874 , 	455 ," 	20,410 ",,,,,,,,,,,
CC, 	78 , 	175 , 	149 , 	229 , 	361 , 	203 , 	305 , 	163 , 	204 , 	176 , 	236 , 	251 , 	109 , 	87 , 	58 , 	41 , 	52 , 	139 , 	75 , 	120 , 	179 , 	153 , 	119 , 	287 , 	268 , 	173 , 	104 , 	239 , 	59 , 	822 , 	867 , 	396 , 	754 , 	371 , 	157 , 	80 , 	251 , 	33 , 	94 , 	89 , 	128 , 	280 , 	182 ," 	9,292 ",,,,,,,,,,,
16, 	88 , 	87 , 	55 , 	93 , 	206 , 	122 , 	177 , 	81 , 	106 , 	71 , 	136 , 	110 , 	42 , 	33 , 	32 , 	22 , 	27 , 	32 , 	36 , 	38 , 	43 , 	19 , 	18 , 	128 , 	127 , 	441 , 	415 ," 	1,533 ", 	829 , 	34 , 	297 , 	244 , 	531 , 	216 , 	96 , 	20 , 	59 , 	10 , 	48 , 	45 , 	61 , 	69 , 	85 ," 	6,959 ",,,,,,,,,,,
24, 	107 , 	126 , 	42 , 	79 , 	166 , 	100 , 	152 , 	74 , 	89 , 	53 , 	173 , 	119 , 	49 , 	41 , 	40 , 	26 , 	22 , 	42 , 	49 , 	38 , 	37 , 	21 , 	16 , 	102 , 	108 , 	538 , 	485 ," 	1,984 ", 	918 , 	272 , 	45 , 	199 , 	547 , 	259 , 	133 , 	19 , 	49 , 	14 , 	79 , 	61 , 	117 , 	76 , 	97 ," 	7,756 ",,,,,,,,,,,
GP, 	24 , 	34 , 	15 , 	24 , 	66 , 	24 , 	37 , 	22 , 	44 , 	23 , 	31 , 	66 , 	18 , 	15 , 	8 , 	8 , 	12 , 	16 , 	22 , 	15 , 	21 , 	11 , 	8 , 	35 , 	32 , 	363 , 	323 ," 	1,276 ", 	342 , 	232 , 	200 , 	22 , 	96 , 	60 , 	38 , 	5 , 	23 , 	4 , 	32 , 	16 , 	36 , 	53 , 	32 ," 	3,779 ",,,,,,,,,,,
BP, 	41 , 	43 , 	17 , 	18 , 	51 , 	19 , 	35 , 	19 , 	54 , 	32 , 	51 , 	54 , 	23 , 	23 , 	18 , 	10 , 	15 , 	23 , 	23 , 	19 , 	23 , 	4 , 	7 , 	22 , 	34 , 	424 , 	527 ," 	2,793 ", 	727 , 	495 , 	513 , 	99 , 	37 , 	87 , 	69 , 	5 , 	24 , 	5 , 	36 , 	29 , 	86 , 	70 , 	62 ," 	6,762 ",,,,,,,,,,,
DC, 	29 , 	62 , 	21 , 	22 , 	81 , 	19 , 	41 , 	35 , 	52 , 	28 , 	47 , 	77 , 	23 , 	24 , 	16 , 	16 , 	19 , 	32 , 	47 , 	35 , 	38 , 	17 , 	14 , 	19 , 	28 , 	395 , 	244 ," 	1,022 ", 	359 , 	210 , 	250 , 	56 , 	116 , 	24 , 	34 , 	16 , 	35 , 	17 , 	54 , 	28 , 	63 , 	115 , 	78 ," 	3,950 ",,,,,,,,,,,
CM, 	7 , 	13 , 	1 , 	1 , 	6 , 	4 , 	6 , 	5 , 	14 , 	9 , 	10 , 	18 , 	8 , 	8 , 	5 , 	5 , 	10 , 	6 , 	9 , 	6 , 	4 , 	3 , 	2 , 	3 , 	6 , 	130 , 	82 , 	338 , 	154 , 	85 , 	114 , 	42 , 	68 , 	34 , 	3 , 	4 , 	12 , 	2 , 	14 , 	9 , 	35 , 	92 , 	36 ," 	1,417 ",,,,,,,,,,,
