Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,May 06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	6 , 	72 , 	57 , 	28 , 	117 , 	58 , 	50 , 	20 , 	41 , 	19 , 	100 , 	63 , 	13 , 	20 , 	15 , 	7 , 	13 , 	18 , 	17 , 	4 , 	11 , 	5 , 	7 , 	7 , 	13 , 	65 , 	61 , 	147 , 	78 , 	88 , 	97 , 	16 , 	28 , 	16 , 	6 , 	2 , 	7 , 	2 , 	21 , 	8 , 	3 , 	18 , 	7 ," 	1,446 ",,,Eastbay," 	29,577 ",,SF CBD," 	75,366 ",60.7%,,,
EN, 	80 , 	9 , 	46 , 	39 , 	210 , 	90 , 	87 , 	36 , 	85 , 	33 , 	98 , 	161 , 	21 , 	20 , 	25 , 	15 , 	18 , 	45 , 	17 , 	11 , 	10 , 	5 , 	6 , 	15 , 	15 , 	202 , 	139 , 	379 , 	148 , 	127 , 	129 , 	23 , 	36 , 	33 , 	16 , 	8 , 	17 , 	2 , 	25 , 	8 , 	8 , 	36 , 	9 ," 	2,538 ",,,Westbay," 	41,743 ",,non-CBD," 	51,681 ",41.6%,,,
EP, 	66 , 	53 , 	6 , 	30 , 	186 , 	50 , 	39 , 	28 , 	52 , 	25 , 	41 , 	76 , 	12 , 	10 , 	13 , 	7 , 	8 , 	25 , 	9 , 	5 , 	10 , 	7 , 	4 , 	14 , 	7 , 	130 , 	83 , 	223 , 	118 , 	55 , 	56 , 	11 , 	8 , 	12 , 	2 , 	3 , 	8 , 	2 , 	8 , 	1 , 	2 , 	31 , 	9 ," 	1,538 ",,,Transbay," 	59,522 ",,,,,,,
NB, 	34 , 	38 , 	34 , 	4 , 	57 , 	39 , 	38 , 	28 , 	49 , 	20 , 	40 , 	98 , 	8 , 	15 , 	9 , 	3 , 	8 , 	20 , 	8 , 	4 , 	14 , 	9 , 	7 , 	10 , 	4 , 	175 , 	120 , 	241 , 	183 , 	100 , 	80 , 	14 , 	10 , 	12 , 	2 , 	2 , 	7 , 	1 , 	8 , 	1 , 	1 , 	41 , 	8 ," 	1,599 ",,,," 	12,052 ",,,,,,,
BK, 	124 , 	200 , 	196 , 	52 , 	16 , 	144 , 	137 , 	96 , 	156 , 	74 , 	117 , 	190 , 	48 , 	35 , 	46 , 	18 , 	39 , 	145 , 	28 , 	24 , 	40 , 	26 , 	23 , 	26 , 	27 , 	272 , 	193 , 	581 , 	335 , 	151 , 	107 , 	39 , 	29 , 	47 , 	3 , 	15 , 	48 , 	8 , 	16 , 	5 , 	4 , 	104 , 	45 ," 	4,028 ",,,," 	14,453 ",,,,,,,
AS, 	68 , 	77 , 	55 , 	34 , 	126 , 	7 , 	60 , 	53 , 	74 , 	36 , 	87 , 	96 , 	18 , 	27 , 	21 , 	9 , 	15 , 	28 , 	13 , 	8 , 	14 , 	6 , 	4 , 	9 , 	27 , 	117 , 	95 , 	220 , 	172 , 	133 , 	91 , 	16 , 	11 , 	13 , 	3 , 	5 , 	12 , 	2 , 	13 , 	2 , 	2 , 	28 , 	7 ," 	1,911 ",,,,,,,,,,,
MA, 	50 , 	73 , 	37 , 	35 , 	129 , 	63 , 	10 , 	28 , 	59 , 	22 , 	100 , 	135 , 	31 , 	37 , 	33 , 	18 , 	12 , 	33 , 	31 , 	22 , 	18 , 	13 , 	10 , 	19 , 	31 , 	204 , 	174 , 	406 , 	269 , 	207 , 	140 , 	29 , 	23 , 	26 , 	6 , 	7 , 	19 , 	5 , 	37 , 	4 , 	3 , 	40 , 	8 ," 	2,654 ",,,,,,,,,,,
19, 	21 , 	42 , 	24 , 	32 , 	108 , 	61 , 	27 , 	6 , 	14 , 	12 , 	67 , 	72 , 	15 , 	28 , 	26 , 	10 , 	14 , 	17 , 	18 , 	13 , 	15 , 	7 , 	5 , 	24 , 	15 , 	95 , 	79 , 	204 , 	150 , 	87 , 	57 , 	17 , 	13 , 	15 , 	2 , 	7 , 	11 , 	1 , 	23 , 	3 , 	1 , 	16 , 	9 ," 	1,478 ",,,,,,,,,,,
12, 	40 , 	74 , 	58 , 	46 , 	126 , 	68 , 	44 , 	12 , 	8 , 	13 , 	100 , 	120 , 	61 , 	72 , 	51 , 	21 , 	36 , 	56 , 	29 , 	32 , 	41 , 	15 , 	19 , 	36 , 	28 , 	180 , 	178 , 	425 , 	216 , 	103 , 	84 , 	26 , 	41 , 	41 , 	10 , 	6 , 	20 , 	6 , 	46 , 	4 , 	4 , 	30 , 	13 ," 	2,634 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	17 , 	24 , 	27 , 	18 , 	72 , 	35 , 	21 , 	7 , 	14 , 	8 , 	125 , 	107 , 	78 , 	79 , 	32 , 	12 , 	27 , 	45 , 	6 , 	9 , 	10 , 	5 , 	4 , 	9 , 	17 , 	166 , 	133 , 	386 , 	184 , 	117 , 	104 , 	23 , 	33 , 	21 , 	11 , 	37 , 	53 , 	4 , 	11 , 	5 , 	8 , 	40 , 	8 ," 	2,147 ",,,Dtwn SF," 	1,521 "," 	4,622 "," 	12,851 "," 	4,459 "," 	5,024 "," 	7,191 "," 	2,922 "," 	35,667 "
