Exit stations,Entry stations->,,TOTAL,,,Apr 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,,,
RM, 	377 ," 	2,709 "," 	2,202 "," 	1,681 "," 	9,796 "," 	2,530 "," 	3,296 "," 	3,334 "," 	4,138 "," 	1,011 "," 	2,375 "," 	1,975 ", 	869 , 	542 , 	886 , 	439 , 	392 , 	821 , 	555 , 	353 , 	517 , 	185 , 	163 , 	543 , 	524 ," 	9,937 "," 	9,003 "," 	10,998 "," 	7,988 "," 	4,606 "," 	4,444 "," 	1,237 "," 	1,820 "," 	2,287 ", 	354 , 	138 , 	416 , 	92 , 	859 , 	249 , 	441 ," 	1,524 ", 	678 , 	138 , 	346 , 	338 ," 	100,106 ",,,,,,,,,,,,,
EN," 	2,946 ", 	597 ," 	2,304 "," 	2,347 "," 	20,871 "," 	3,472 "," 	6,386 "," 	10,590 "," 	12,269 "," 	2,719 "," 	2,771 "," 	4,014 "," 	1,504 "," 	1,159 "," 	1,725 ", 	677 , 	794 ," 	1,572 ", 	809 , 	470 , 	748 , 	226 , 	261 , 	814 ," 	1,016 "," 	23,262 "," 	23,508 "," 	23,549 "," 	18,555 "," 	6,766 "," 	5,451 "," 	1,938 "," 	2,815 "," 	4,264 ", 	732 , 	202 , 	621 , 	155 , 	737 , 	773 ," 	1,049 "," 	3,306 "," 	1,566 ", 	366 ," 	1,020 ", 	712 ," 	204,408 ",,,,,,,,,,,,,
EP," 	2,251 "," 	2,282 ", 	317 ," 	1,237 "," 	17,261 "," 	2,134 "," 	3,236 "," 	6,859 "," 	7,517 "," 	1,867 "," 	1,436 "," 	1,825 ", 	738 , 	445 , 	664 , 	213 , 	355 , 	896 , 	452 , 	450 , 	627 , 	197 , 	149 , 	712 , 	362 ," 	13,701 "," 	15,651 "," 	10,971 "," 	10,106 "," 	3,331 "," 	1,927 ", 	847 , 	923 ," 	1,423 ", 	132 , 	107 , 	352 , 	90 , 	365 , 	199 , 	307 ," 	2,026 ", 	756 , 	217 , 	834 , 	348 ," 	119,095 ",,,,,,,,,,,,,
NB," 	1,764 "," 	2,235 "," 	1,245 ", 	454 ," 	4,803 "," 	1,540 "," 	2,038 "," 	6,065 "," 	5,792 "," 	1,400 "," 	1,628 "," 	1,807 ", 	725 , 	472 , 	642 , 	221 , 	468 , 	826 , 	473 , 	537 , 	759 , 	165 , 	218 , 	389 , 	315 ," 	15,173 "," 	16,492 "," 	10,683 "," 	11,804 "," 	4,466 "," 	2,668 ", 	842 , 	864 ," 	1,288 ", 	129 , 	180 , 	346 , 	113 , 	430 , 	232 , 	239 ," 	2,863 "," 	1,005 ", 	212 ," 	1,168 ", 	411 ," 	108,589 ",,,,,,,,,,,,,
BK," 	10,719 "," 	22,329 "," 	17,716 "," 	5,523 "," 	1,519 "," 	9,403 "," 	9,272 "," 	14,297 "," 	13,491 "," 	6,594 "," 	7,681 "," 	5,096 "," 	4,908 "," 	3,681 "," 	3,401 "," 	1,999 "," 	3,997 "," 	6,031 "," 	3,018 "," 	3,906 "," 	3,024 "," 	1,900 "," 	1,390 "," 	1,172 "," 	1,950 "," 	27,226 "," 	25,481 "," 	22,093 "," 	21,490 "," 	10,246 "," 	7,778 "," 	4,152 "," 	3,184 "," 	3,910 ", 	977 ," 	1,289 "," 	3,374 "," 	1,283 "," 	2,705 ", 	888 ," 	1,150 "," 	5,518 "," 	4,259 "," 	1,256 "," 	2,923 "," 	3,254 "," 	318,453 ",,,,,,,,,,,,,
AS," 	2,624 "," 	3,166 "," 	2,170 "," 	1,464 "," 	8,255 ", 	544 ," 	2,272 "," 	6,321 "," 	5,853 "," 	1,775 "," 	2,546 "," 	2,467 "," 	1,361 ", 	873 , 	857 , 	424 , 	863 , 	964 , 	612 , 	688 , 	601 , 	186 , 	131 , 	362 , 	772 ," 	17,161 "," 	18,104 "," 	11,961 "," 	13,086 "," 	6,216 "," 	3,536 "," 	1,003 "," 	1,115 "," 	1,419 ", 	217 , 	224 , 	531 , 	137 , 	788 , 	271 , 	346 ," 	1,821 ", 	936 , 	309 , 	861 , 	542 ," 	128,735 ",,,,,,,,,,,,,
MA," 	3,455 "," 	6,303 "," 	2,821 "," 	1,970 "," 	8,709 "," 	2,207 "," 	1,075 "," 	4,511 "," 	5,163 "," 	1,617 "," 	4,026 "," 	4,231 "," 	2,985 "," 	2,233 "," 	2,392 "," 	1,343 "," 	1,867 "," 	2,652 "," 	3,692 "," 	4,047 "," 	3,484 "," 	1,094 ", 	933 ," 	1,427 "," 	1,283 "," 	25,167 "," 	27,442 "," 	21,027 "," 	21,273 "," 	10,077 "," 	6,064 "," 	1,998 "," 	2,251 "," 	2,283 ", 	584 , 	430 ," 	1,454 "," 	1,446 "," 	5,810 ", 	639 , 	723 ," 	3,363 "," 	1,622 ", 	641 , 	908 , 	828 ," 	211,550 ",,,,,,,,,,,,,
19," 	3,599 "," 	10,547 "," 	6,937 "," 	6,239 "," 	12,802 "," 	6,120 "," 	4,238 ", 	953 ," 	1,270 ", 	967 ," 	4,096 "," 	4,646 "," 	5,141 "," 	4,934 "," 	4,676 "," 	3,326 "," 	4,938 "," 	7,111 "," 	6,814 "," 	8,639 "," 	7,237 "," 	3,453 "," 	2,565 "," 	3,991 "," 	1,649 "," 	31,669 "," 	34,532 "," 	23,275 "," 	24,689 "," 	11,118 "," 	8,068 "," 	3,875 "," 	3,165 "," 	3,639 "," 	1,587 "," 	1,508 "," 	5,089 "," 	3,677 "," 	5,806 "," 	1,585 "," 	1,501 "," 	2,748 "," 	3,097 "," 	2,262 "," 	1,024 "," 	2,291 "," 	303,093 ",,,,,,,,,,,,,
12," 	4,609 "," 	12,767 "," 	7,141 "," 	5,776 "," 	11,229 "," 	5,693 "," 	5,016 "," 	1,270 ", 	962 ," 	1,015 "," 	5,106 "," 	6,603 "," 	7,639 "," 	7,387 "," 	6,418 "," 	3,883 "," 	4,619 "," 	6,523 "," 	7,675 "," 	9,055 "," 	6,291 "," 	2,996 "," 	2,642 "," 	3,846 "," 	2,247 "," 	29,513 "," 	29,404 "," 	23,621 "," 	22,806 "," 	8,304 "," 	7,531 "," 	4,158 "," 	4,450 "," 	4,969 "," 	2,844 "," 	2,410 "," 	5,240 "," 	3,736 "," 	8,004 "," 	1,920 "," 	2,073 "," 	3,846 "," 	3,548 "," 	2,712 "," 	1,486 "," 	1,974 "," 	312,957 ",,,,,,,,,,,,,
LM, 	983 ," 	2,395 "," 	1,948 "," 	1,512 "," 	6,578 "," 	1,810 "," 	1,611 "," 	1,009 "," 	1,086 ", 	584 ," 	4,365 "," 	7,040 "," 	7,302 "," 	6,437 "," 	3,798 "," 	2,184 "," 	2,891 "," 	3,161 ", 	921 , 	606 , 	678 , 	302 , 	240 , 	750 ," 	1,068 "," 	21,921 "," 	24,054 "," 	19,157 "," 	16,229 "," 	6,926 "," 	4,442 "," 	1,753 "," 	2,447 "," 	2,990 ", 	188 ," 	2,784 "," 	4,587 ", 	264 ," 	1,271 ", 	278 , 	367 ," 	1,186 ", 	437 ," 	2,035 ", 	729 ," 	2,345 "," 	177,649 ",,,,,,,,,,,,,
