Exit stations,Entry stations->,,WEEKDAY,,,Mar 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV, 	52 , 	57 , 	28 , 	39 , 	139 , 	57 , 	97 , 	104 , 	128 , 	91 , 	16 , 	129 , 	150 , 	121 , 	127 , 	54 , 	44 , 	51 , 	22 , 	15 , 	22 , 	8 , 	13 , 	28 , 	60 , 	397 , 	406 , 	386 , 	430 , 	176 , 	120 , 	30 , 	55 , 	60 , 	6 , 	35 , 	76 , 	3 , 	12 , 	5 , 	11 , 	29 , 	11 , 	33 , 	6 , 	45 , 	-   , 	-   , 	10 , 	14 ," 	4,005 ",,,,,,,,,,,,,
CL, 	40 , 	55 , 	18 , 	15 , 	73 , 	31 , 	81 , 	90 , 	140 , 	89 , 	129 , 	11 , 	66 , 	74 , 	74 , 	44 , 	30 , 	29 , 	19 , 	14 , 	10 , 	3 , 	4 , 	12 , 	54 , 	215 , 	214 , 	185 , 	208 , 	92 , 	62 , 	25 , 	31 , 	43 , 	7 , 	18 , 	58 , 	6 , 	16 , 	8 , 	11 , 	19 , 	8 , 	21 , 	10 , 	36 , 	-   , 	-   , 	13 , 	19 ," 	2,533 ",,,,,,,,,,,,,
SL, 	21 , 	34 , 	13 , 	15 , 	84 , 	30 , 	67 , 	122 , 	177 , 	151 , 	148 , 	73 , 	8 , 	61 , 	94 , 	48 , 	37 , 	50 , 	16 , 	8 , 	11 , 	3 , 	5 , 	11 , 	27 , 	323 , 	344 , 	269 , 	273 , 	84 , 	49 , 	17 , 	35 , 	47 , 	5 , 	25 , 	54 , 	4 , 	7 , 	7 , 	6 , 	27 , 	5 , 	23 , 	4 , 	35 , 	-   , 	-   , 	7 , 	11 ," 	2,972 ",,,,,,,,,,,,,
BF, 	13 , 	19 , 	6 , 	10 , 	58 , 	17 , 	48 , 	100 , 	160 , 	122 , 	116 , 	71 , 	57 , 	8 , 	53 , 	41 , 	41 , 	75 , 	11 , 	5 , 	6 , 	3 , 	2 , 	6 , 	26 , 	280 , 	296 , 	256 , 	260 , 	86 , 	42 , 	18 , 	26 , 	34 , 	6 , 	20 , 	72 , 	3 , 	4 , 	6 , 	5 , 	18 , 	6 , 	30 , 	3 , 	42 , 	-   , 	-   , 	2 , 	5 ," 	2,593 ",,,,,,,,,,,,,
HY, 	21 , 	35 , 	11 , 	14 , 	55 , 	19 , 	49 , 	96 , 	133 , 	79 , 	124 , 	77 , 	97 , 	55 , 	9 , 	52 , 	94 , 	127 , 	16 , 	7 , 	11 , 	4 , 	2 , 	9 , 	20 , 	200 , 	201 , 	149 , 	154 , 	57 , 	30 , 	15 , 	17 , 	27 , 	3 , 	11 , 	40 , 	5 , 	10 , 	5 , 	7 , 	13 , 	4 , 	18 , 	3 , 	69 , 	-   , 	-   , 	6 , 	11 ," 	2,270 ",,,,,,,,,,,,,
SH, 	12 , 	13 , 	5 , 	5 , 	33 , 	8 , 	30 , 	69 , 	81 , 	44 , 	55 , 	42 , 	44 , 	44 , 	46 , 	7 , 	37 , 	53 , 	6 , 	3 , 	4 , 	1 , 	1 , 	2 , 	9 , 	174 , 	152 , 	102 , 	137 , 	44 , 	25 , 	10 , 	10 , 	17 , 	4 , 	9 , 	18 , 	1 , 	5 , 	3 , 	4 , 	10 , 	2 , 	12 , 	3 , 	56 , 	-   , 	-   , 	2 , 	2 ," 	1,456 ",,,,,,,,,,,,,
UC, 	10 , 	14 , 	7 , 	6 , 	56 , 	17 , 	37 , 	83 , 	101 , 	51 , 	45 , 	33 , 	41 , 	47 , 	94 , 	41 , 	8 , 	73 , 	7 , 	6 , 	7 , 	1 , 	1 , 	4 , 	6 , 	252 , 	237 , 	117 , 	142 , 	45 , 	23 , 	6 , 	9 , 	20 , 	4 , 	7 , 	27 , 	1 , 	5 , 	3 , 	2 , 	9 , 	1 , 	13 , 	4 , 	55 , 	-   , 	-   , 	2 , 	6 ," 	1,787 ",,,,,,,,,,,,,
FM, 	13 , 	20 , 	11 , 	7 , 	47 , 	13 , 	33 , 	103 , 	104 , 	48 , 	57 , 	32 , 	52 , 	62 , 	126 , 	61 , 	254 , 	12 , 	9 , 	5 , 	4 , 	1 , 	3 , 	5 , 	5 , 	344 , 	297 , 	122 , 	115 , 	51 , 	15 , 	10 , 	9 , 	17 , 	3 , 	13 , 	23 , 	1 , 	4 , 	1 , 	4 , 	10 , 	2 , 	7 , 	4 , 	53 , 	-   , 	-   , 	3 , 	5 ," 	2,200 ",,,,,,,,,,,,,
CN, 	13 , 	16 , 	9 , 	9 , 	47 , 	12 , 	69 , 	137 , 	142 , 	15 , 	23 , 	21 , 	15 , 	12 , 	18 , 	6 , 	6 , 	9 , 	17 , 	54 , 	108 , 	48 , 	23 , 	38 , 	13 , 	336 , 	347 , 	231 , 	252 , 	72 , 	49 , 	27 , 	26 , 	37 , 	12 , 	2 , 	3 , 	37 , 	88 , 	10 , 	11 , 	61 , 	13 , 	1 , 	12 , 	10 , 	-   , 	-   , 	52 , 	67 ," 	2,634 ",,,,,,,,,,,,,
PH, 	9 , 	13 , 	9 , 	9 , 	52 , 	9 , 	65 , 	165 , 	190 , 	12 , 	11 , 	12 , 	7 , 	5 , 	7 , 	3 , 	4 , 	6 , 	51 , 	10 , 	48 , 	21 , 	14 , 	53 , 	8 , 	571 , 	595 , 	251 , 	275 , 	83 , 	34 , 	34 , 	24 , 	28 , 	3 , 	1 , 	2 , 	26 , 	47 , 	9 , 	12 , 	61 , 	9 , 	2 , 	13 , 	7 , 	-   , 	-   , 	20 , 	29 ," 	2,927 ",,,,,,,,,,,,,
WC, 	12 , 	15 , 	9 , 	8 , 	43 , 	10 , 	71 , 	130 , 	140 , 	13 , 	18 , 	12 , 	13 , 	7 , 	10 , 	5 , 	6 , 	5 , 	123 , 	56 , 	9 , 	29 , 	17 , 	60 , 	9 , 	456 , 	447 , 	168 , 	175 , 	57 , 	26 , 	18 , 	22 , 	23 , 	6 , 	2 , 	2 , 	31 , 	64 , 	8 , 	8 , 	57 , 	7 , 	1 , 	11 , 	5 , 	-   , 	-   , 	31 , 	50 ," 	2,502 ",,,,,,,,,,,,,
LF, 	3 , 	5 , 	2 , 	2 , 	21 , 	3 , 	26 , 	70 , 	64 , 	4 , 	8 , 	4 , 	3 , 	3 , 	3 , 	0 , 	1 , 	2 , 	58 , 	21 , 	32 , 	6 , 	6 , 	27 , 	2 , 	268 , 	282 , 	81 , 	100 , 	26 , 	12 , 	7 , 	6 , 	8 , 	1 , 	0 , 	1 , 	5 , 	19 , 	2 , 	4 , 	30 , 	4 , 	-   , 	6 , 	2 , 	-   , 	-   , 	7 , 	9 ," 	1,258 ",,,,,,,,,,,,,
OR, 	6 , 	6 , 	2 , 	5 , 	16 , 	5 , 	19 , 	49 , 	46 , 	4 , 	10 , 	5 , 	5 , 	2 , 	2 , 	1 , 	1 , 	2 , 	19 , 	12 , 	16 , 	6 , 	6 , 	19 , 	2 , 	253 , 	231 , 	71 , 	88 , 	23 , 	14 , 	8 , 	5 , 	6 , 	1 , 	1 , 	1 , 	2 , 	7 , 	2 , 	3 , 	22 , 	4 , 	0 , 	4 , 	2 , 	-   , 	-   , 	5 , 	5 ," 	1,019 ",,,,,,,,,,,,,
RR, 	12 , 	18 , 	13 , 	7 , 	20 , 	5 , 	29 , 	86 , 	86 , 	15 , 	29 , 	12 , 	11 , 	6 , 	8 , 	2 , 	4 , 	5 , 	37 , 	53 , 	60 , 	27 , 	22 , 	7 , 	13 , 	357 , 	363 , 	176 , 	238 , 	74 , 	42 , 	17 , 	20 , 	15 , 	1 , 	2 , 	4 , 	8 , 	22 , 	6 , 	6 , 	44 , 	8 , 	1 , 	5 , 	3 , 	-   , 	-   , 	13 , 	20 ," 	2,030 ",,,,,,,,,,,,,
OW, 	17 , 	19 , 	7 , 	7 , 	35 , 	15 , 	29 , 	34 , 	59 , 	17 , 	58 , 	53 , 	26 , 	20 , 	18 , 	9 , 	7 , 	5 , 	12 , 	7 , 	8 , 	2 , 	1 , 	13 , 	13 , 	703 , 	610 , 	400 , 	395 , 	153 , 	95 , 	31 , 	34 , 	28 , 	8 , 	6 , 	16 , 	3 , 	9 , 	11 , 	14 , 	42 , 	15 , 	3 , 	3 , 	4 , 	-   , 	-   , 	7 , 	13 ," 	3,092 ",,,,,,,,,,,,,
EM, 	258 , 	458 , 	243 , 	221 , 	355 , 	304 , 	514 , 	769 , 	651 , 	481 , 	496 , 	285 , 	429 , 	363 , 	258 , 	226 , 	300 , 	403 , 	430 , 	723 , 	554 , 	322 , 	305 , 	411 , 	898 , 	71 , 	35 , 	132 , 	215 , 	439 , 	711 , 	476 , 	696 , 	552 , 	348 , 	242 , 	733 , 	141 , 	285 , 	249 , 	206 , 	108 , 	313 , 	286 , 	33 , 	256 , 	-   , 	-   , 	76 , 	220 ," 	17,481 ",,,,,,,,,,,,,
MT, 	255 , 	407 , 	223 , 	189 , 	278 , 	271 , 	449 , 	583 , 	445 , 	446 , 	432 , 	244 , 	381 , 	325 , 	238 , 	173 , 	256 , 	311 , 	366 , 	600 , 	409 , 	251 , 	205 , 	330 , 	687 , 	42 , 	59 , 	54 , 	202 , 	574 , 	940 , 	660 ," 	1,156 ", 	777 , 	424 , 	212 , 	587 , 	142 , 	253 , 	292 , 	292 , 	116 , 	441 , 	216 , 	25 , 	239 , 	-   , 	-   , 	65 , 	184 ," 	16,701 ",,,,,,,,,,,,,
PL, 	217 , 	287 , 	115 , 	98 , 	166 , 	127 , 	247 , 	309 , 	297 , 	223 , 	318 , 	166 , 	216 , 	197 , 	125 , 	87 , 	96 , 	97 , 	179 , 	195 , 	131 , 	69 , 	51 , 	136 , 	375 , 	190 , 	90 , 	49 , 	108 , 	460 , 	611 , 	401 , 	801 , 	505 , 	223 , 	86 , 	201 , 	67 , 	159 , 	164 , 	132 , 	262 , 	161 , 	68 , 	21 , 	73 , 	-   , 	-   , 	65 , 	115 ," 	9,531 ",,,,,,,,,,,,,
CC, 	194 , 	301 , 	153 , 	133 , 	200 , 	180 , 	325 , 	352 , 	325 , 	250 , 	376 , 	196 , 	223 , 	224 , 	137 , 	119 , 	119 , 	105 , 	205 , 	219 , 	138 , 	86 , 	71 , 	190 , 	389 , 	209 , 	183 , 	100 , 	40 , 	280 , 	437 , 	327 , 	658 , 	427 , 	226 , 	101 , 	250 , 	84 , 	169 , 	172 , 	150 , 	153 , 	210 , 	88 , 	13 , 	83 , 	-   , 	-   , 	51 , 	141 ," 	9,757 ",,,,,,,,,,,,,
16, 	105 , 	130 , 	49 , 	50 , 	109 , 	82 , 	142 , 	184 , 	140 , 	102 , 	154 , 	81 , 	74 , 	80 , 	55 , 	42 , 	42 , 	45 , 	58 , 	69 , 	45 , 	20 , 	19 , 	60 , 	159 , 	428 , 	574 , 	546 , 	321 , 	21 , 	90 , 	149 , 	320 , 	189 , 	88 , 	33 , 	86 , 	26 , 	75 , 	70 , 	61 , 	76 , 	98 , 	24 , 	6 , 	29 , 	-   , 	-   , 	29 , 	51 ," 	5,485 ",,,,,,,,,,,,,
24, 	98 , 	99 , 	29 , 	35 , 	78 , 	43 , 	88 , 	128 , 	114 , 	64 , 	112 , 	60 , 	49 , 	36 , 	29 , 	24 , 	21 , 	16 , 	39 , 	31 , 	25 , 	14 , 	12 , 	38 , 	101 , 	607 , 	792 , 	711 , 	475 , 	94 , 	22 , 	126 , 	289 , 	151 , 	74 , 	11 , 	30 , 	18 , 	50 , 	58 , 	58 , 	67 , 	77 , 	13 , 	5 , 	12 , 	-   , 	-   , 	14 , 	30 ," 	5,169 ",,,,,,,,,,,,,
GP, 	25 , 	32 , 	9 , 	11 , 	39 , 	12 , 	39 , 	68 , 	71 , 	21 , 	31 , 	27 , 	16 , 	16 , 	13 , 	10 , 	6 , 	7 , 	24 , 	22 , 	14 , 	8 , 	5 , 	17 , 	31 , 	430 , 	547 , 	469 , 	303 , 	156 , 	124 , 	16 , 	56 , 	34 , 	24 , 	7 , 	19 , 	7 , 	20 , 	16 , 	29 , 	42 , 	54 , 	13 , 	3 , 	7 , 	-   , 	-   , 	7 , 	16 ," 	2,973 ",,,,,,,,,,,,,
BP, 	35 , 	46 , 	14 , 	15 , 	36 , 	18 , 	35 , 	59 , 	75 , 	36 , 	45 , 	29 , 	27 , 	25 , 	15 , 	9 , 	7 , 	7 , 	21 , 	19 , 	20 , 	5 , 	4 , 	18 , 	43 , 	573 , 	747 , 	974 , 	588 , 	285 , 	281 , 	59 , 	24 , 	50 , 	45 , 	9 , 	22 , 	6 , 	21 , 	38 , 	53 , 	69 , 	58 , 	8 , 	3 , 	7 , 	-   , 	-   , 	8 , 	17 ," 	4,606 ",,,,,,,,,,,,,
DC, 	45 , 	60 , 	22 , 	16 , 	46 , 	16 , 	42 , 	71 , 	99 , 	43 , 	59 , 	43 , 	49 , 	32 , 	29 , 	19 , 	21 , 	18 , 	35 , 	29 , 	24 , 	9 , 	6 , 	14 , 	34 , 	524 , 	671 , 	587 , 	410 , 	194 , 	163 , 	33 , 	60 , 	15 , 	20 , 	12 , 	38 , 	17 , 	37 , 	43 , 	69 , 	127 , 	117 , 	17 , 	4 , 	17 , 	-   , 	-   , 	11 , 	33 ," 	4,096 ",,,,,,,,,,,,,
CM, 	8 , 	12 , 	2 , 	2 , 	16 , 	4 , 	13 , 	32 , 	56 , 	3 , 	6 , 	4 , 	4 , 	4 , 	3 , 	3 , 	4 , 	3 , 	10 , 	3 , 	5 , 	2 , 	1 , 	1 , 	8 , 	337 , 	372 , 	253 , 	214 , 	87 , 	73 , 	22 , 	43 , 	15 , 	6 , 	2 , 	8 , 	2 , 	8 , 	10 , 	22 , 	87 , 	47 , 	1 , 	0 , 	1 , 	-   , 	-   , 	5 , 	10 ," 	1,833 ",,,,,,,,,,,,,
CV, 	3 , 	5 , 	3 , 	3 , 	21 , 	5 , 	12 , 	35 , 	47 , 	50 , 	31 , 	23 , 	26 , 	24 , 	9 , 	8 , 	8 , 	13 , 	2 , 	1 , 	2 , 	0 , 	1 , 	3 , 	7 , 	191 , 	207 , 	107 , 	114 , 	43 , 	12 , 	6 , 	10 , 	15 , 	2 , 	4 , 	57 , 	1 , 	1 , 	2 , 	3 , 	8 , 	2 , 	32 , 	3 , 	7 , 	-   , 	-   , 	0 , 	0 ," 	1,169 ",,,,,,,,,,,,,
ED, 	7 , 	14 , 	4 , 	7 , 	41 , 	11 , 	33 , 	88 , 	121 , 	86 , 	78 , 	58 , 	50 , 	72 , 	35 , 	20 , 	28 , 	21 , 	3 , 	2 , 	3 , 	1 , 	1 , 	3 , 	16 , 	608 , 	560 , 	239 , 	290 , 	98 , 	36 , 	23 , 	28 , 	45 , 	8 , 	55 , 	15 , 	0 , 	2 , 	10 , 	5 , 	39 , 	5 , 	20 , 	19 , 	18 , 	-   , 	-   , 	2 , 	1 ," 	2,929 ",,,,,,,,,,,,,
NC, 	2 , 	4 , 	2 , 	2 , 	12 , 	2 , 	19 , 	53 , 	56 , 	4 , 	3 , 	4 , 	4 , 	4 , 	3 , 	0 , 	0 , 	1 , 	34 , 	22 , 	29 , 	4 , 	2 , 	9 , 	2 , 	113 , 	123 , 	75 , 	96 , 	29 , 	18 , 	7 , 	7 , 	15 , 	1 , 	1 , 	0 , 	3 , 	11 , 	5 , 	5 , 	21 , 	2 , 	0 , 	3 , 	2 , 	-   , 	-   , 	8 , 	11 , 	834 ,,,,,,,,,,,,,
WP, 	10 , 	8 , 	4 , 	4 , 	34 , 	8 , 	77 , 	85 , 	114 , 	11 , 	13 , 	13 , 	8 , 	4 , 	10 , 	4 , 	5 , 	4 , 	93 , 	43 , 	64 , 	17 , 	9 , 	23 , 	10 , 	231 , 	225 , 	212 , 	223 , 	88 , 	67 , 	25 , 	27 , 	39 , 	8 , 	0 , 	3 , 	13 , 	11 , 	10 , 	15 , 	59 , 	7 , 	1 , 	6 , 	6 , 	-   , 	-   , 	10 , 	17 ," 	1,977 ",,,,,,,,,,,,,
SS, 	8 , 	15 , 	2 , 	3 , 	10 , 	4 , 	11 , 	34 , 	44 , 	5 , 	6 , 	8 , 	6 , 	6 , 	5 , 	3 , 	2 , 	1 , 	11 , 	10 , 	7 , 	2 , 	2 , 	5 , 	12 , 	242 , 	267 , 	181 , 	174 , 	69 , 	58 , 	17 , 	39 , 	43 , 	9 , 	3 , 	10 , 	3 , 	9 , 	7 , 	14 , 	41 , 	31 , 	2 , 	1 , 	1 , 	-   , 	-   , 	4 , 	10 ," 	1,457 ",,,,,,,,,,,,,
SB, 	15 , 	16 , 	6 , 	3 , 	12 , 	6 , 	12 , 	28 , 	37 , 	7 , 	10 , 	10 , 	7 , 	6 , 	5 , 	4 , 	2 , 	4 , 	11 , 	10 , 	7 , 	3 , 	2 , 	6 , 	13 , 	211 , 	256 , 	149 , 	149 , 	69 , 	61 , 	32 , 	55 , 	73 , 	23 , 	2 , 	6 , 	4 , 	16 , 	14 , 	6 , 	30 , 	23 , 	2 , 	1 , 	1 , 	-   , 	-   , 	6 , 	12 ," 	1,441 ",,,,,,,,,,,,,
SO, 	29 , 	59 , 	23 , 	24 , 	52 , 	20 , 	40 , 	37 , 	41 , 	16 , 	26 , 	19 , 	25 , 	18 , 	11 , 	10 , 	7 , 	6 , 	57 , 	52 , 	45 , 	27 , 	20 , 	43 , 	44 , 	90 , 	112 , 	217 , 	137 , 	61 , 	54 , 	33 , 	71 , 	124 , 	80 , 	5 , 	29 , 	19 , 	56 , 	31 , 	24 , 	18 , 	82 , 	8 , 	5 , 	5 , 	-   , 	-   , 	11 , 	50 ," 	2,073 ",,,,,,,,,,,,,
MB, 	12 , 	31 , 	11 , 	10 , 	42 , 	16 , 	22 , 	48 , 	48 , 	6 , 	10 , 	7 , 	5 , 	5 , 	5 , 	3 , 	1 , 	2 , 	12 , 	8 , 	6 , 	4 , 	3 , 	7 , 	16 , 	293 , 	374 , 	171 , 	186 , 	87 , 	72 , 	51 , 	62 , 	116 , 	47 , 	2 , 	5 , 	2 , 	6 , 	30 , 	17 , 	91 , 	13 , 	2 , 	1 , 	1 , 	-   , 	-   , 	2 , 	8 ," 	1,976 ",,,,,,,,,,,,,
WD, 	2 , 	4 , 	3 , 	2 , 	14 , 	3 , 	10 , 	42 , 	52 , 	47 , 	32 , 	24 , 	22 , 	33 , 	19 , 	12 , 	11 , 	8 , 	2 , 	2 , 	1 , 	0 , 	0 , 	2 , 	3 , 	245 , 	225 , 	87 , 	106 , 	33 , 	15 , 	15 , 	11 , 	17 , 	1 , 	37 , 	24 , 	0 , 	1 , 	3 , 	2 , 	10 , 	3 , 	6 , 	9 , 	6 , 	-   , 	-   , 	0 , 	1 ," 	1,207 ",,,,,,,,,,,,,
OA, 	4 , 	12 , 	7 , 	8 , 	21 , 	5 , 	8 , 	10 , 	15 , 	5 , 	5 , 	7 , 	3 , 	2 , 	4 , 	3 , 	5 , 	4 , 	10 , 	11 , 	9 , 	5 , 	3 , 	4 , 	3 , 	33 , 	29 , 	21 , 	19 , 	7 , 	5 , 	3 , 	4 , 	4 , 	0 , 	2 , 	15 , 	3 , 	6 , 	0 , 	1 , 	6 , 	1 , 	7 , 	1 , 	4 , 	-   , 	-   , 	1 , 	7 , 	350 ,,,,,,,,,,,,,
WS, 	8 , 	22 , 	8 , 	10 , 	59 , 	13 , 	25 , 	86 , 	77 , 	43 , 	41 , 	30 , 	38 , 	39 , 	64 , 	51 , 	54 , 	48 , 	9 , 	7 , 	5 , 	3 , 	2 , 	4 , 	6 , 	217 , 	232 , 	83 , 	91 , 	36 , 	13 , 	7 , 	9 , 	18 , 	2 , 	8 , 	17 , 	1 , 	6 , 	1 , 	1 , 	7 , 	1 , 	5 , 	4 , 	11 , 	-   , 	-   , 	3 , 	6 ," 	1,528 ",,,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
PC, 	7 , 	4 , 	2 , 	2 , 	12 , 	3 , 	32 , 	27 , 	32 , 	7 , 	10 , 	10 , 	7 , 	2 , 	5 , 	3 , 	2 , 	2 , 	51 , 	22 , 	32 , 	5 , 	4 , 	12 , 	6 , 	46 , 	50 , 	60 , 	55 , 	25 , 	12 , 	11 , 	9 , 	9 , 	4 , 	0 , 	1 , 	9 , 	8 , 	5 , 	5 , 	9 , 	1 , 	0 , 	1 , 	2 , 	-   , 	-   , 	4 , 	16 , 	643 ,,,,,,,,,,,,,
