Exit stations,Entry stations->,,TOTAL,,,Mar 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
DC," 	1,108 "," 	1,455 ", 	530 , 	392 ," 	1,179 ", 	391 ," 	1,014 "," 	1,670 "," 	2,292 "," 	1,039 "," 	1,448 "," 	1,014 "," 	1,145 ", 	782 , 	690 , 	450 , 	517 , 	435 , 	851 , 	679 , 	584 , 	218 , 	152 , 	358 , 	864 ," 	12,209 "," 	15,513 "," 	16,050 "," 	10,007 "," 	5,150 "," 	4,423 ", 	870 ," 	1,495 ", 	415 , 	494 , 	297 , 	962 , 	392 , 	866 ," 	1,015 "," 	1,776 "," 	3,857 "," 	2,840 ", 	402 , 	135 , 	410 , 	-   , 	-   , 	263 , 	780 ," 	101,878 ",,,,,,,,,,,,,
CM, 	205 , 	334 , 	59 , 	59 , 	369 , 	88 , 	331 , 	735 ," 	1,285 ", 	78 , 	160 , 	111 , 	104 , 	103 , 	81 , 	74 , 	92 , 	74 , 	261 , 	73 , 	129 , 	45 , 	27 , 	43 , 	214 ," 	7,617 "," 	8,400 "," 	6,475 "," 	5,110 "," 	2,170 "," 	1,890 ", 	563 ," 	1,083 ", 	390 , 	156 , 	42 , 	188 , 	48 , 	217 , 	266 , 	585 ," 	2,560 "," 	1,129 ", 	29 , 	20 , 	29 , 	-   , 	-   , 	109 , 	242 ," 	44,452 ",,,,,,,,,,,,,
CV, 	67 , 	123 , 	78 , 	86 , 	510 , 	130 , 	273 , 	817 ," 	1,055 "," 	1,248 ", 	828 , 	606 , 	682 , 	636 , 	238 , 	207 , 	197 , 	314 , 	61 , 	22 , 	49 , 	15 , 	20 , 	64 , 	166 ," 	4,507 "," 	4,781 "," 	2,731 "," 	2,654 "," 	1,028 ", 	317 , 	171 , 	241 , 	353 , 	50 , 	111 ," 	1,460 ", 	14 , 	19 , 	56 , 	80 , 	248 , 	63 , 	918 , 	76 , 	172 , 	-   , 	-   , 	6 , 	10 ," 	28,558 ",,,,,,,,,,,,,
ED, 	164 , 	365 , 	97 , 	165 ," 	1,046 ", 	282 , 	785 ," 	1,978 "," 	2,721 "," 	2,111 "," 	1,973 "," 	1,445 "," 	1,208 "," 	1,817 ", 	878 , 	493 , 	690 , 	526 , 	98 , 	62 , 	71 , 	22 , 	17 , 	85 , 	407 ," 	14,081 "," 	12,778 "," 	6,045 "," 	6,776 "," 	2,307 ", 	888 , 	575 , 	668 ," 	1,112 ", 	195 ," 	1,397 ", 	380 , 	9 , 	62 , 	229 , 	130 ," 	1,123 ", 	134 , 	517 , 	603 , 	473 , 	-   , 	-   , 	54 , 	37 ," 	70,079 ",,,,,,,,,,,,,
NC, 	49 , 	82 , 	43 , 	60 , 	286 , 	64 , 	463 ," 	1,195 "," 	1,272 ", 	90 , 	83 , 	91 , 	95 , 	82 , 	63 , 	13 , 	12 , 	35 , 	848 , 	546 , 	736 , 	116 , 	46 , 	217 , 	62 ," 	2,605 "," 	2,824 "," 	1,862 "," 	2,199 ", 	665 , 	442 , 	177 , 	160 , 	367 , 	36 , 	16 , 	10 , 	87 , 	269 , 	102 , 	110 , 	601 , 	59 , 	2 , 	88 , 	39 , 	-   , 	-   , 	210 , 	264 ," 	19,843 ",,,,,,,,,,,,,
WP, 	253 , 	205 , 	98 , 	108 , 	804 , 	210 ," 	1,829 "," 	1,924 "," 	2,585 ", 	266 , 	358 , 	344 , 	230 , 	104 , 	246 , 	112 , 	121 , 	104 ," 	2,430 "," 	1,107 "," 	1,614 ", 	453 , 	227 , 	561 , 	271 ," 	5,348 "," 	5,176 "," 	5,351 "," 	5,089 "," 	2,074 "," 	1,609 ", 	598 , 	666 , 	929 , 	201 , 	12 , 	73 , 	324 , 	296 , 	249 , 	357 ," 	1,656 ", 	181 , 	21 , 	182 , 	153 , 	-   , 	-   , 	254 , 	428 ," 	47,791 ",,,,,,,,,,,,,
SS, 	227 , 	359 , 	60 , 	71 , 	253 , 	97 , 	265 , 	783 ," 	1,016 ", 	132 , 	169 , 	196 , 	142 , 	158 , 	123 , 	71 , 	54 , 	33 , 	257 , 	242 , 	164 , 	56 , 	50 , 	131 , 	306 ," 	5,482 "," 	6,003 "," 	4,645 "," 	4,139 "," 	1,710 "," 	1,448 ", 	433 , 	947 ," 	1,031 ", 	244 , 	64 , 	241 , 	69 , 	221 , 	188 , 	387 ," 	1,189 ", 	729 , 	58 , 	21 , 	21 , 	-   , 	-   , 	101 , 	256 ," 	35,042 ",,,,,,,,,,,,,
SB, 	385 , 	398 , 	148 , 	86 , 	324 , 	163 , 	294 , 	662 , 	881 , 	169 , 	248 , 	252 , 	163 , 	155 , 	129 , 	94 , 	55 , 	101 , 	280 , 	246 , 	184 , 	71 , 	55 , 	168 , 	350 ," 	4,794 "," 	5,845 "," 	3,897 "," 	3,688 "," 	1,843 "," 	1,675 ", 	865 ," 	1,454 "," 	1,880 ", 	594 , 	58 , 	132 , 	101 , 	383 , 	382 , 	177 , 	890 , 	575 , 	38 , 	30 , 	38 , 	-   , 	-   , 	156 , 	290 ," 	35,846 ",,,,,,,,,,,,,
SO, 	773 ," 	1,567 ", 	599 , 	629 ," 	1,526 ", 	536 ," 	1,094 ", 	944 ," 	1,096 ", 	378 , 	692 , 	493 , 	656 , 	486 , 	275 , 	259 , 	202 , 	164 ," 	1,508 "," 	1,362 "," 	1,183 ", 	713 , 	556 ," 	1,171 "," 	1,224 "," 	2,401 "," 	3,036 "," 	6,622 "," 	3,909 "," 	1,707 "," 	1,518 ", 	900 ," 	1,973 "," 	3,500 "," 	2,239 ", 	136 , 	783 , 	509 ," 	1,549 ", 	832 , 	637 , 	555 ," 	2,273 ", 	203 , 	147 , 	137 , 	-   , 	-   , 	312 ," 	1,305 "," 	57,269 ",,,,,,,,,,,,,
MB, 	295 , 	744 , 	262 , 	240 ," 	1,117 ", 	377 , 	523 ," 	1,114 "," 	1,154 ", 	150 , 	274 , 	166 , 	123 , 	146 , 	110 , 	64 , 	32 , 	52 , 	291 , 	199 , 	157 , 	98 , 	84 , 	186 , 	424 ," 	6,686 "," 	8,469 "," 	4,464 "," 	4,608 "," 	2,238 "," 	1,851 "," 	1,261 "," 	1,544 "," 	2,788 "," 	1,117 ", 	59 , 	112 , 	61 , 	130 , 	708 , 	441 ," 	2,650 ", 	366 , 	55 , 	20 , 	16 , 	-   , 	-   , 	55 , 	198 ," 	48,279 ",,,,,,,,,,,,,
WD, 	60 , 	103 , 	64 , 	77 , 	375 , 	83 , 	245 , 	945 ," 	1,177 "," 	1,156 ", 	876 , 	641 , 	607 , 	913 , 	490 , 	316 , 	284 , 	189 , 	39 , 	48 , 	26 , 	4 , 	9 , 	52 , 	104 ," 	5,679 "," 	5,146 "," 	2,205 "," 	2,482 ", 	786 , 	370 , 	355 , 	276 , 	424 , 	35 ," 	1,059 ", 	621 , 	12 , 	13 , 	77 , 	44 , 	290 , 	75 , 	154 , 	265 , 	161 , 	-   , 	-   , 	6 , 	29 ," 	29,447 ",,,,,,,,,,,,,
OA, 	95 , 	315 , 	208 , 	210 , 	615 , 	144 , 	220 , 	252 , 	408 , 	138 , 	117 , 	200 , 	90 , 	45 , 	105 , 	85 , 	126 , 	98 , 	256 , 	284 , 	235 , 	125 , 	76 , 	113 , 	67 , 	849 , 	694 , 	623 , 	490 , 	181 , 	151 , 	88 , 	97 , 	116 , 	12 , 	66 , 	418 , 	70 , 	165 , 	6 , 	23 , 	183 , 	26 , 	179 , 	42 , 	92 , 	-   , 	-   , 	43 , 	167 ," 	9,408 ",,,,,,,,,,,,,
WS, 	215 , 	559 , 	213 , 	268 ," 	1,695 ", 	366 , 	632 ," 	2,003 "," 	1,809 "," 	1,064 "," 	1,094 ", 	767 , 	922 , 	976 ," 	1,581 "," 	1,282 "," 	1,330 "," 	1,180 ", 	227 , 	186 , 	143 , 	61 , 	59 , 	126 , 	168 ," 	5,104 "," 	5,282 "," 	2,172 "," 	2,211 ", 	870 , 	343 , 	184 , 	249 , 	457 , 	38 , 	195 , 	463 , 	29 , 	173 , 	19 , 	29 , 	189 , 	13 , 	151 , 	101 , 	324 , 	-   , 	-   , 	77 , 	169 ," 	37,768 ",,,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
PC, 	192 , 	111 , 	49 , 	43 , 	294 , 	84 , 	757 , 	627 , 	731 , 	155 , 	287 , 	248 , 	167 , 	55 , 	120 , 	75 , 	45 , 	58 ," 	1,333 ", 	527 , 	774 , 	146 , 	100 , 	287 , 	152 ," 	1,078 "," 	1,186 "," 	1,531 "," 	1,270 ", 	574 , 	295 , 	256 , 	211 , 	222 , 	109 , 	11 , 	26 , 	219 , 	208 , 	120 , 	135 , 	262 , 	35 , 	7 , 	37 , 	59 , 	-   , 	-   , 	106 , 	398 ," 	15,772 ",,,,,,,,,,,,,
AN, 	193 , 	205 , 	56 , 	61 , 	582 , 	153 ," 	1,318 "," 	1,527 "," 	1,767 ", 	300 , 	327 , 	493 , 	212 , 	113 , 	280 , 	86 , 	121 , 	96 ," 	1,663 ", 	716 ," 	1,149 ", 	199 , 	136 , 	446 , 	309 ," 	3,658 "," 	3,322 "," 	3,094 "," 	3,721 "," 	1,315 ", 	791 , 	495 , 	438 , 	763 , 	273 , 	16 , 	43 , 	349 , 	395 , 	225 , 	302 ," 	1,275 ", 	192 , 	26 , 	254 , 	161 , 	-   , 	-   , 	373 , 	248 ," 	34,237 ",,,,,,,,,,,,,
Entries," 	60,158 "," 	89,918 "," 	47,085 "," 	37,643 "," 	108,043 "," 	50,987 "," 	94,034 "," 	135,162 "," 	142,215 "," 	74,791 "," 	99,641 "," 	64,188 "," 	72,541 "," 	64,785 "," 	55,824 "," 	36,795 "," 	46,732 "," 	48,353 "," 	63,464 "," 	69,029 "," 	58,333 "," 	29,528 "," 	24,189 "," 	47,615 "," 	87,077 "," 	344,705 "," 	358,634 "," 	294,871 "," 	262,439 "," 	143,150 "," 	137,086 "," 	77,770 "," 	128,549 "," 	102,171 "," 	45,772 "," 	28,428 "," 	70,742 "," 	20,831 "," 	46,102 "," 	34,855 "," 	35,580 "," 	67,239 "," 	51,182 "," 	28,195 "," 	11,118 "," 	38,657 ", 	-   , 	-   ," 	17,186 "," 	36,404 "," 	4,089,796 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
