Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Nov 03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	8 , 	83 , 	75 , 	46 , 	206 , 	60 , 	64 , 	42 , 	67 , 	17 , 	68 , 	48 , 	15 , 	17 , 	22 , 	10 , 	9 , 	16 , 	18 , 	12 , 	7 , 	5 , 	3 , 	14 , 	16 , 	61 , 	63 , 	188 , 	73 , 	74 , 	115 , 	17 , 	24 , 	20 , 	11 , 	3 , 	10 , 	5 , 	31 , 	4 , 	5 , 	8 , 	8 ," 	1,666 ",,,Eastbay," 	32,056 ",,SF CBD," 	82,066 ",63.6%,,,
EN, 	95 , 	12 , 	60 , 	49 , 	420 , 	98 , 	92 , 	66 , 	131 , 	34 , 	83 , 	100 , 	31 , 	36 , 	23 , 	12 , 	23 , 	33 , 	24 , 	10 , 	22 , 	5 , 	8 , 	20 , 	21 , 	135 , 	170 , 	530 , 	164 , 	68 , 	83 , 	31 , 	45 , 	41 , 	19 , 	6 , 	13 , 	4 , 	27 , 	6 , 	6 , 	29 , 	13 ," 	2,900 ",,,Westbay," 	41,993 ",,non-CBD," 	49,526 ",38.4%,,,
EP, 	85 , 	59 , 	6 , 	39 , 	334 , 	67 , 	42 , 	41 , 	85 , 	27 , 	23 , 	44 , 	12 , 	14 , 	12 , 	5 , 	8 , 	20 , 	12 , 	7 , 	15 , 	5 , 	3 , 	15 , 	8 , 	83 , 	113 , 	291 , 	111 , 	34 , 	26 , 	13 , 	9 , 	10 , 	3 , 	2 , 	5 , 	2 , 	9 , 	0 , 	1 , 	22 , 	7 ," 	1,729 ",,,Transbay," 	60,307 ",,,,,,,
NB, 	53 , 	51 , 	35 , 	7 , 	135 , 	39 , 	35 , 	40 , 	78 , 	22 , 	37 , 	48 , 	14 , 	17 , 	10 , 	6 , 	9 , 	17 , 	11 , 	10 , 	11 , 	4 , 	3 , 	11 , 	11 , 	141 , 	147 , 	340 , 	199 , 	58 , 	54 , 	19 , 	12 , 	14 , 	3 , 	3 , 	11 , 	2 , 	6 , 	4 , 	1 , 	32 , 	8 ," 	1,766 ",,,SFO Ext," 	9,652 ",,,,,,,
BK, 	209 , 	419 , 	342 , 	134 , 	17 , 	243 , 	211 , 	187 , 	295 , 	109 , 	155 , 	200 , 	71 , 	74 , 	61 , 	33 , 	52 , 	180 , 	41 , 	57 , 	67 , 	47 , 	32 , 	33 , 	39 , 	327 , 	299 , 	974 , 	422 , 	135 , 	133 , 	58 , 	59 , 	79 , 	17 , 	24 , 	80 , 	12 , 	27 , 	9 , 	6 , 	64 , 	85 ," 	6,117 ",,,Extensions," 	14,304 ",,,,,,,
AS, 	66 , 	92 , 	58 , 	36 , 	184 , 	7 , 	62 , 	73 , 	99 , 	37 , 	68 , 	63 , 	22 , 	26 , 	19 , 	9 , 	16 , 	31 , 	9 , 	6 , 	13 , 	8 , 	3 , 	7 , 	30 , 	84 , 	104 , 	284 , 	178 , 	86 , 	66 , 	14 , 	13 , 	13 , 	7 , 	6 , 	9 , 	4 , 	14 , 	1 , 	2 , 	19 , 	9 ," 	1,954 ",,,,,,,,,,,
MA, 	64 , 	91 , 	41 , 	40 , 	205 , 	61 , 	9 , 	42 , 	91 , 	20 , 	76 , 	93 , 	35 , 	51 , 	42 , 	12 , 	17 , 	28 , 	39 , 	23 , 	26 , 	11 , 	10 , 	29 , 	33 , 	150 , 	195 , 	537 , 	242 , 	104 , 	87 , 	25 , 	26 , 	31 , 	9 , 	7 , 	17 , 	6 , 	48 , 	6 , 	2 , 	32 , 	7 ," 	2,721 ",,,,,,,,,,,
19, 	47 , 	69 , 	45 , 	39 , 	171 , 	79 , 	53 , 	8 , 	27 , 	11 , 	46 , 	60 , 	37 , 	47 , 	28 , 	16 , 	20 , 	35 , 	30 , 	23 , 	30 , 	12 , 	15 , 	37 , 	30 , 	101 , 	122 , 	286 , 	173 , 	70 , 	55 , 	20 , 	21 , 	29 , 	8 , 	5 , 	20 , 	8 , 	37 , 	3 , 	4 , 	11 , 	12 ," 	1,998 ",,,,,,,,,,,
12, 	66 , 	118 , 	78 , 	83 , 	268 , 	102 , 	84 , 	25 , 	9 , 	22 , 	89 , 	116 , 	87 , 	121 , 	77 , 	43 , 	61 , 	90 , 	54 , 	50 , 	62 , 	28 , 	27 , 	57 , 	68 , 	200 , 	232 , 	624 , 	254 , 	85 , 	81 , 	44 , 	65 , 	51 , 	34 , 	7 , 	31 , 	13 , 	50 , 	7 , 	5 , 	22 , 	19 ," 	3,707 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	15 , 	28 , 	26 , 	22 , 	99 , 	36 , 	20 , 	9 , 	21 , 	4 , 	57 , 	72 , 	96 , 	101 , 	33 , 	22 , 	41 , 	47 , 	10 , 	7 , 	10 , 	5 , 	3 , 	12 , 	17 , 	114 , 	158 , 	420 , 	159 , 	54 , 	57 , 	21 , 	25 , 	13 , 	8 , 	37 , 	41 , 	2 , 	6 , 	5 , 	1 , 	25 , 	5 ," 	1,964 ",,,Dtwn SF," 	1,644 "," 	5,312 "," 	14,469 "," 	5,525 "," 	5,381 "," 	7,648 "," 	2,651 "," 	39,978 "
FV, 	69 , 	82 , 	26 , 	34 , 	164 , 	68 , 	70 , 	50 , 	95 , 	55 , 	9 , 	122 , 	132 , 	218 , 	131 , 	56 , 	43 , 	82 , 	33 , 	26 , 	22 , 	10 , 	14 , 	33 , 	69 , 	134 , 	182 , 	502 , 	189 , 	112 , 	151 , 	27 , 	44 , 	37 , 	11 , 	29 , 	75 , 	5 , 	34 , 	7 , 	7 , 	36 , 	7 ," 	3,300 ",,,OAK," 	5,167 ", 	759 ," 	1,216 "," 	2,019 ", 	819 ," 	2,184 ", 	187 ," 	12,163 "
CL, 	52 , 	95 , 	44 , 	46 , 	163 , 	72 , 	88 , 	79 , 	139 , 	69 , 	129 , 	8 , 	81 , 	156 , 	112 , 	54 , 	79 , 	117 , 	42 , 	45 , 	36 , 	19 , 	22 , 	28 , 	60 , 	221 , 	170 , 	480 , 	236 , 	90 , 	102 , 	58 , 	51 , 	72 , 	24 , 	46 , 	153 , 	15 , 	56 , 	12 , 	19 , 	38 , 	23 ," 	3,701 ",,,CM line," 	13,929 "," 	1,194 "," 	4,877 "," 	1,458 ", 	956 ," 	1,541 "," 	1,036 "," 	23,955 "
SL, 	15 , 	31 , 	20 , 	13 , 	71 , 	19 , 	34 , 	40 , 	107 , 	97 , 	131 , 	83 , 	6 , 	96 , 	82 , 	43 , 	39 , 	42 , 	7 , 	11 , 	9 , 	6 , 	3 , 	10 , 	23 , 	92 , 	116 , 	334 , 	104 , 	40 , 	42 , 	17 , 	24 , 	16 , 	7 , 	21 , 	43 , 	4 , 	16 , 	5 , 	5 , 	19 , 	6 ," 	1,943 ",,,RM line," 	5,482 "," 	2,079 "," 	1,481 "," 	3,931 ", 	719 ," 	2,090 ", 	352 ," 	15,781 "
BF, 	15 , 	36 , 	12 , 	19 , 	81 , 	25 , 	54 , 	51 , 	131 , 	98 , 	224 , 	132 , 	105 , 	8 , 	116 , 	90 , 	79 , 	100 , 	9 , 	8 , 	10 , 	2 , 	3 , 	12 , 	33 , 	95 , 	94 , 	314 , 	90 , 	25 , 	29 , 	15 , 	18 , 	21 , 	11 , 	48 , 	107 , 	3 , 	17 , 	4 , 	4 , 	11 , 	4 ," 	2,364 ",,,WP line," 	5,247 ", 	871 , 	999 , 	750 ," 	2,899 ", 	853 , 	393 ," 	11,620 "
HY, 	20 , 	26 , 	9 , 	11 , 	64 , 	24 , 	44 , 	32 , 	71 , 	36 , 	131 , 	110 , 	91 , 	128 , 	9 , 	89 , 	92 , 	131 , 	13 , 	9 , 	9 , 	3 , 	1 , 	11 , 	14 , 	61 , 	54 , 	190 , 	68 , 	31 , 	26 , 	12 , 	11 , 	14 , 	6 , 	16 , 	33 , 	3 , 	15 , 	4 , 	4 , 	10 , 	4 ," 	1,741 ",,,FT/ED line," 	7,491 "," 	2,298 "," 	1,631 "," 	2,152 ", 	873 ," 	6,761 ", 	472 ," 	21,206 "
