Exit stations,Entry stations->,,SUNDAY,,,Dec 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,Exits,,,,,,,,,,,
LF, 	4 , 	4 , 	7 , 	7 , 	31 , 	8 , 	17 , 	24 , 	15 , 	8 , 	9 , 	68 , 	2 , 	3 , 	2 , 	2 , 	3 , 	4 , 	53 , 	17 , 	32 , 	7 , 	6 , 	40 , 	3 , 	152 , 	111 , 	359 , 	140 , 	23 , 	17 , 	14 , 	16 , 	9 , 	2 , 	1 , 	3 , 	4 , 	25 , 	3 , 	3 , 	92 , 	9 , 	1 ," 	1,361 ",,,CM line," 	24,627 "," 	3,598 "," 	3,967 ",,,,,
OR, 	3 , 	3 , 	7 , 	3 , 	21 , 	6 , 	12 , 	12 , 	19 , 	3 , 	8 , 	72 , 	5 , 	4 , 	1 , 	2 , 	2 , 	5 , 	27 , 	10 , 	19 , 	8 , 	4 , 	34 , 	4 , 	123 , 	94 , 	281 , 	102 , 	20 , 	16 , 	10 , 	13 , 	8 , 	2 , 	0 , 	1 , 	3 , 	12 , 	1 , 	2 , 	65 , 	7 , 	1 ," 	1,055 ",,,RM line," 	10,472 "," 	3,601 "," 	2,884 "," 	2,860 ",,,,
RR, 	11 , 	16 , 	23 , 	16 , 	26 , 	13 , 	41 , 	65 , 	50 , 	14 , 	24 , 	89 , 	9 , 	11 , 	9 , 	4 , 	3 , 	16 , 	31 , 	40 , 	69 , 	40 , 	29 , 	12 , 	24 , 	247 , 	194 , 	581 , 	266 , 	113 , 	85 , 	39 , 	27 , 	20 , 	4 , 	3 , 	8 , 	8 , 	20 , 	3 , 	3 , 	184 , 	21 , 	3 ," 	2,515 ",,,WP line," 	12,260 "," 	1,699 "," 	2,287 "," 	1,289 "," 	2,298 ",,,
OW, 	20 , 	23 , 	9 , 	11 , 	60 , 	30 , 	41 , 	38 , 	55 , 	25 , 	73 , 	93 , 	22 , 	27 , 	16 , 	5 , 	6 , 	11 , 	6 , 	3 , 	10 , 	4 , 	2 , 	15 , 	12 , 	337 , 	269 , 	857 , 	315 , 	165 , 	104 , 	32 , 	48 , 	23 , 	6 , 	8 , 	10 , 	3 , 	21 , 	3 , 	9 , 	57 , 	9 , 	5 ," 	2,901 ",,,FT/ED line," 	16,512 "," 	4,822 "," 	3,290 "," 	4,596 "," 	2,773 "," 	9,902 ",,
EM, 	96 , 	207 , 	142 , 	208 , 	356 , 	176 , 	257 , 	251 , 	248 , 	204 , 	252 , 	370 , 	129 , 	142 , 	76 , 	44 , 	95 , 	182 , 	137 , 	201 , 	285 , 	158 , 	135 , 	296 , 	379 , 	49 , 	29 , 	297 , 	109 , 	293 , 	371 , 	226 , 	334 , 	196 , 	61 , 	101 , 	336 , 	68 , 	154 , 	60 , 	63 , 	387 , 	143 , 	102 ," 	8,405 ",,,SFIA," 	9,979 "," 	1,026 "," 	4,561 "," 	1,598 "," 	1,783 "," 	1,115 "," 	1,078 "," 	149,866 "
MT, 	82 , 	168 , 	100 , 	133 , 	223 , 	109 , 	200 , 	183 , 	217 , 	174 , 	201 , 	228 , 	109 , 	117 , 	49 , 	51 , 	76 , 	117 , 	101 , 	119 , 	162 , 	99 , 	88 , 	186 , 	323 , 	22 , 	27 , 	44 , 	58 , 	300 , 	339 , 	257 , 	669 , 	198 , 	88 , 	74 , 	158 , 	50 , 	91 , 	54 , 	56 , 	452 , 	109 , 	64 ," 	6,728 ",,,,,,,,,,,
PL, 	218 , 	510 , 	302 , 	305 , 	710 , 	259 , 	492 , 	400 , 	463 , 	451 , 	607 , 	624 , 	356 , 	382 , 	183 , 	157 , 	252 , 	455 , 	279 , 	355 , 	503 , 	339 , 	247 , 	511 , 	830 , 	313 , 	43 , 	139 , 	245 ," 	1,294 "," 	1,477 ", 	949 ," 	1,612 "," 	1,123 ", 	339 , 	253 , 	775 , 	150 , 	312 , 	294 , 	271 ," 	1,835 ", 	615 , 	278 ," 	22,509 ",,,,,,,,,,,
CC, 	76 , 	128 , 	109 , 	166 , 	235 , 	145 , 	262 , 	225 , 	173 , 	168 , 	257 , 	203 , 	103 , 	67 , 	46 , 	33 , 	55 , 	130 , 	87 , 	102 , 	171 , 	138 , 	92 , 	217 , 	297 , 	93 , 	50 , 	206 , 	61 , 	382 , 	508 , 	302 , 	441 , 	287 , 	101 , 	69 , 	186 , 	37 , 	78 , 	71 , 	116 , 	769 , 	224 , 	77 ," 	7,744 ",,,,,,,,,,,
16, 	56 , 	64 , 	36 , 	73 , 	142 , 	113 , 	194 , 	147 , 	104 , 	118 , 	107 , 	99 , 	30 , 	35 , 	21 , 	15 , 	16 , 	38 , 	32 , 	29 , 	43 , 	24 , 	20 , 	116 , 	160 , 	282 , 	243 ," 	1,335 ", 	438 , 	39 , 	176 , 	226 , 	333 , 	166 , 	72 , 	21 , 	53 , 	12 , 	34 , 	46 , 	88 , 	352 , 	119 , 	22 ," 	5,890 ",,,,,,,,,,,
24, 	68 , 	54 , 	26 , 	53 , 	120 , 	79 , 	126 , 	106 , 	84 , 	89 , 	114 , 	86 , 	24 , 	30 , 	19 , 	14 , 	9 , 	25 , 	34 , 	23 , 	31 , 	17 , 	11 , 	71 , 	114 , 	358 , 	275 ," 	1,670 ", 	568 , 	161 , 	38 , 	175 , 	289 , 	146 , 	71 , 	17 , 	34 , 	11 , 	39 , 	46 , 	116 , 	330 , 	107 , 	12 ," 	5,891 ",,,,,,,,,,,
GP, 	23 , 	32 , 	19 , 	28 , 	61 , 	25 , 	38 , 	32 , 	36 , 	27 , 	31 , 	48 , 	14 , 	21 , 	8 , 	6 , 	13 , 	17 , 	27 , 	23 , 	41 , 	17 , 	10 , 	35 , 	37 , 	217 , 	175 ," 	1,094 ", 	272 , 	211 , 	170 , 	26 , 	59 , 	43 , 	25 , 	9 , 	29 , 	8 , 	31 , 	20 , 	68 , 	144 , 	54 , 	12 ," 	3,335 ",,,,,,,,,,,
BP, 	31 , 	45 , 	15 , 	18 , 	39 , 	23 , 	36 , 	31 , 	49 , 	40 , 	46 , 	52 , 	20 , 	28 , 	12 , 	11 , 	14 , 	31 , 	44 , 	28 , 	31 , 	17 , 	13 , 	23 , 	52 , 	307 , 	308 ," 	1,974 ", 	400 , 	296 , 	258 , 	57 , 	36 , 	67 , 	58 , 	15 , 	82 , 	15 , 	45 , 	35 , 	130 , 	153 , 	98 , 	16 ," 	5,103 ",,,,,,,,,,,
DC, 	21 , 	26 , 	10 , 	13 , 	38 , 	13 , 	25 , 	25 , 	30 , 	26 , 	39 , 	79 , 	19 , 	24 , 	10 , 	12 , 	16 , 	20 , 	20 , 	20 , 	26 , 	10 , 	8 , 	20 , 	27 , 	194 , 	165 ," 	1,283 ", 	270 , 	184 , 	145 , 	50 , 	71 , 	18 , 	34 , 	12 , 	42 , 	7 , 	33 , 	26 , 	111 , 	238 , 	84 , 	15 ," 	3,561 ",,,,,,,,,,,
CM, 	10 , 	20 , 	5 , 	3 , 	8 , 	4 , 	7 , 	7 , 	12 , 	6 , 	8 , 	9 , 	3 , 	7 , 	7 , 	2 , 	4 , 	7 , 	8 , 	8 , 	4 , 	2 , 	1 , 	4 , 	5 , 	70 , 	66 , 	396 , 	119 , 	71 , 	71 , 	30 , 	58 , 	26 , 	8 , 	2 , 	4 , 	5 , 	14 , 	6 , 	62 , 	96 , 	31 , 	3 ," 	1,302 ",,,,,,,,,,,
CV, 	3 , 	8 , 	3 , 	3 , 	12 , 	4 , 	10 , 	10 , 	13 , 	36 , 	28 , 	162 , 	24 , 	47 , 	15 , 	9 , 	8 , 	12 , 	4 , 	3 , 	2 , 	1 , 	0 , 	3 , 	8 , 	103 , 	64 , 	285 , 	70 , 	20 , 	20 , 	10 , 	13 , 	13 , 	4 , 	5 , 	48 , 	2 , 	4 , 	2 , 	1 , 	18 , 	4 , 	82 ," 	1,196 ",,,,,,,,,,,
ED, 	9 , 	12 , 	7 , 	9 , 	33 , 	8 , 	16 , 	18 , 	17 , 	64 , 	54 , 	783 , 	27 , 	73 , 	23 , 	13 , 	18 , 	51 , 	5 , 	3 , 	5 , 	1 , 	1 , 	6 , 	15 , 	359 , 	147 , 	881 , 	200 , 	51 , 	32 , 	27 , 	76 , 	39 , 	7 , 	49 , 	19 , 	1 , 	8 , 	6 , 	5 , 	113 , 	10 , 	24 ," 	3,324 ",,,,,,,,,,,
NC, 	4 , 	2 , 	2 , 	2 , 	4 , 	4 , 	8 , 	5 , 	7 , 	2 , 	3 , 	67 , 	3 , 	2 , 	2 , 	1 , 	2 , 	4 , 	16 , 	7 , 	16 , 	4 , 	4 , 	8 , 	1 , 	69 , 	51 , 	136 , 	44 , 	13 , 	11 , 	8 , 	14 , 	4 , 	3 , 	2 , 	1 , 	3 , 	25 , 	1 , 	2 , 	34 , 	3 , 	3 , 	611 ,,,,,,,,,,,
WP, 	29 , 	38 , 	9 , 	11 , 	22 , 	18 , 	72 , 	37 , 	49 , 	11 , 	38 , 	170 , 	18 , 	22 , 	23 , 	13 , 	18 , 	27 , 	165 , 	57 , 	98 , 	23 , 	15 , 	28 , 	23 , 	134 , 	88 , 	379 , 	92 , 	43 , 	34 , 	29 , 	39 , 	28 , 	15 , 	5 , 	10 , 	26 , 	12 , 	14 , 	12 , 	83 , 	16 , 	6 ," 	2,094 ",,,,,,,,,,,
SS, 	7 , 	9 , 	1 , 	4 , 	8 , 	2 , 	4 , 	7 , 	9 , 	4 , 	6 , 	15 , 	3 , 	4 , 	4 , 	2 , 	3 , 	3 , 	6 , 	5 , 	5 , 	4 , 	1 , 	2 , 	5 , 	50 , 	51 , 	313 , 	63 , 	32 , 	40 , 	18 , 	45 , 	24 , 	7 , 	3 , 	7 , 	2 , 	13 , 	5 , 	31 , 	47 , 	13 , 	1 , 	889 ,,,,,,,,,,,
SB, 	6 , 	13 , 	3 , 	4 , 	9 , 	3 , 	6 , 	5 , 	17 , 	5 , 	9 , 	24 , 	8 , 	10 , 	8 , 	3 , 	6 , 	5 , 	14 , 	8 , 	9 , 	2 , 	2 , 	4 , 	11 , 	60 , 	52 , 	322 , 	126 , 	87 , 	122 , 	69 , 	134 , 	106 , 	55 , 	2 , 	6 , 	2 , 	15 , 	30 , 	11 , 	60 , 	34 , 	3 ," 	1,490 ",,,,,,,,,,,
SO, 	29 , 	44 , 	48 , 	67 , 	208 , 	57 , 	88 , 	59 , 	62 , 	24 , 	33 , 	45 , 	15 , 	11 , 	12 , 	9 , 	11 , 	30 , 	57 , 	87 , 	108 , 	68 , 	45 , 	126 , 	54 , 	278 , 	270 ," 	1,276 ", 	429 , 	200 , 	183 , 	74 , 	123 , 	140 , 	65 , 	13 , 	85 , 	26 , 	76 , 	30 , 	30 , 	40 , 	267 , 	19 ," 	5,022 ",,,,,,,,,,,
MB, 	15 , 	15 , 	13 , 	16 , 	48 , 	14 , 	22 , 	21 , 	29 , 	10 , 	12 , 	45 , 	7 , 	5 , 	6 , 	1 , 	3 , 	4 , 	13 , 	9 , 	16 , 	9 , 	6 , 	14 , 	15 , 	135 , 	111 , 	697 , 	225 , 	111 , 	100 , 	55 , 	96 , 	80 , 	32 , 	3 , 	10 , 	5 , 	19 , 	16 , 	29 , 	417 , 	18 , 	3 ," 	2,529 ",,,,,,,,,,,
WD, 	2 , 	8 , 	7 , 	4 , 	10 , 	8 , 	8 , 	7 , 	10 , 	32 , 	36 , 	234 , 	30 , 	99 , 	26 , 	21 , 	16 , 	18 , 	3 , 	2 , 	3 , 	1 , 	1 , 	3 , 	8 , 	116 , 	74 , 	307 , 	83 , 	21 , 	12 , 	10 , 	16 , 	12 , 	3 , 	84 , 	21 , 	2 , 	7 , 	1 , 	4 , 	39 , 	2 , 	10 ," 	1,419 ",,,,,,,,,,,
Entries," 	1,704 "," 	2,669 "," 	1,788 "," 	1,828 "," 	4,485 "," 	2,175 "," 	3,162 "," 	2,778 "," 	3,060 "," 	2,475 "," 	3,609 "," 	7,833 "," 	2,082 "," 	2,591 "," 	1,571 "," 	1,018 "," 	1,277 "," 	2,606 "," 	1,790 "," 	1,617 "," 	2,395 "," 	1,304 ", 	974 ," 	2,299 "," 	3,029 "," 	7,552 "," 	5,514 "," 	24,396 "," 	8,078 "," 	5,691 "," 	5,546 "," 	3,239 "," 	5,264 "," 	3,311 "," 	1,202 "," 	1,168 "," 	3,231 ", 	607 ," 	1,996 ", 	886 ," 	1,383 "," 	7,749 "," 	2,343 "," 	1,300 "," 	152,575 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
