Exit stations,Entry stations->,,SUNDAY,,,Apr 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA, 	19 , 	12 ,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC, 	16 , 	24 ,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,
RM, 	15 , 	24 , 	26 , 	14 , 	84 , 	16 , 	27 , 	28 , 	18 , 	15 , 	27 , 	16 , 	12 , 	4 , 	8 , 	2 , 	3 , 	3 , 	8 , 	3 , 	4 , 	4 , 	2 , 	6 , 	4 , 	61 , 	32 , 	92 , 	38 , 	32 , 	38 , 	9 , 	12 , 	9 , 	4 , 	1 , 	2 , 	1 , 	3 , 	3 , 	9 , 	14 , 	4 , 	1 , 	3 , 	5 , 	5 , 	9 , 	2 , 	4 , 	759 ,,,,,,,,,,,
LF, 	2 , 	4 , 	2 , 	2 , 	9 , 	1 , 	8 , 	8 , 	6 , 	2 , 	5 , 	4 , 	0 , 	0 , 	2 , 	1 , 	-   , 	1 , 	33 , 	17 , 	17 , 	4 , 	5 , 	18 , 	1 , 	56 , 	26 , 	44 , 	41 , 	14 , 	7 , 	3 , 	2 , 	3 , 	2 , 	-   , 	0 , 	1 , 	9 , 	1 , 	2 , 	43 , 	3 , 	-   , 	9 , 	0 , 	1 , 	3 , 	3 , 	4 , 	426 ,,,,,,,,,,,
OR, 	3 , 	2 , 	2 , 	1 , 	6 , 	2 , 	7 , 	8 , 	8 , 	1 , 	4 , 	4 , 	1 , 	1 , 	1 , 	-   , 	-   , 	1 , 	6 , 	4 , 	12 , 	5 , 	7 , 	11 , 	1 , 	45 , 	23 , 	37 , 	24 , 	12 , 	6 , 	3 , 	4 , 	3 , 	1 , 	1 , 	0 , 	1 , 	1 , 	1 , 	1 , 	23 , 	2 , 	-   , 	3 , 	1 , 	1 , 	2 , 	3 , 	2 , 	289 ,,,,,,,,,,,
RR, 	3 , 	3 , 	6 , 	2 , 	6 , 	3 , 	16 , 	24 , 	21 , 	4 , 	10 , 	4 , 	3 , 	3 , 	2 , 	1 , 	1 , 	4 , 	16 , 	20 , 	38 , 	18 , 	17 , 	9 , 	8 , 	107 , 	58 , 	103 , 	92 , 	56 , 	29 , 	15 , 	9 , 	8 , 	1 , 	1 , 	2 , 	5 , 	7 , 	2 , 	4 , 	53 , 	5 , 	0 , 	7 , 	1 , 	4 , 	4 , 	2 , 	6 , 	817 ,,,,,,,,,,,
OW, 	6 , 	7 , 	3 , 	3 , 	19 , 	14 , 	15 , 	14 , 	18 , 	12 , 	38 , 	20 , 	10 , 	7 , 	8 , 	3 , 	2 , 	6 , 	3 , 	1 , 	6 , 	1 , 	-   , 	7 , 	10 , 	180 , 	98 , 	222 , 	152 , 	118 , 	63 , 	17 , 	15 , 	10 , 	6 , 	3 , 	9 , 	0 , 	3 , 	1 , 	4 , 	44 , 	7 , 	4 , 	5 , 	3 , 	3 , 	5 , 	2 , 	6 ," 	1,208 ",,,,,,,,,,,
EM, 	68 , 	94 , 	68 , 	94 , 	251 , 	78 , 	140 , 	137 , 	132 , 	91 , 	103 , 	66 , 	82 , 	81 , 	48 , 	38 , 	33 , 	56 , 	76 , 	85 , 	115 , 	61 , 	55 , 	112 , 	208 , 	64 , 	8 , 	60 , 	36 , 	126 , 	155 , 	74 , 	103 , 	87 , 	30 , 	49 , 	199 , 	24 , 	45 , 	26 , 	29 , 	140 , 	41 , 	64 , 	44 , 	33 , 	49 , 	43 , 	14 , 	52 ," 	3,961 ",,,,,,,,,,,
MT, 	42 , 	74 , 	43 , 	61 , 	246 , 	54 , 	86 , 	97 , 	104 , 	79 , 	78 , 	43 , 	69 , 	63 , 	22 , 	23 , 	19 , 	29 , 	52 , 	52 , 	64 , 	31 , 	20 , 	78 , 	134 , 	10 , 	26 , 	13 , 	17 , 	94 , 	119 , 	71 , 	129 , 	89 , 	31 , 	31 , 	73 , 	18 , 	30 , 	27 , 	26 , 	129 , 	31 , 	24 , 	37 , 	14 , 	36 , 	29 , 	7 , 	27 ," 	2,796 ",,,,,,,,,,,
PL, 	76 , 	119 , 	50 , 	53 , 	208 , 	50 , 	99 , 	116 , 	148 , 	109 , 	142 , 	69 , 	94 , 	77 , 	37 , 	36 , 	28 , 	47 , 	64 , 	49 , 	61 , 	35 , 	28 , 	86 , 	221 , 	49 , 	9 , 	53 , 	32 , 	286 , 	344 , 	148 , 	275 , 	212 , 	93 , 	36 , 	114 , 	20 , 	59 , 	61 , 	61 , 	354 , 	69 , 	34 , 	40 , 	15 , 	39 , 	39 , 	18 , 	46 ," 	4,603 ",,,,,,,,,,,
CC, 	25 , 	39 , 	32 , 	37 , 	99 , 	44 , 	85 , 	84 , 	67 , 	55 , 	87 , 	41 , 	34 , 	33 , 	17 , 	13 , 	12 , 	18 , 	34 , 	34 , 	46 , 	27 , 	19 , 	66 , 	131 , 	33 , 	13 , 	29 , 	35 , 	96 , 	134 , 	78 , 	101 , 	102 , 	47 , 	15 , 	50 , 	10 , 	22 , 	28 , 	35 , 	114 , 	56 , 	16 , 	13 , 	7 , 	12 , 	30 , 	3 , 	17 ," 	2,268 ",,,,,,,,,,,
16, 	38 , 	37 , 	19 , 	40 , 	86 , 	46 , 	89 , 	92 , 	73 , 	65 , 	58 , 	30 , 	29 , 	16 , 	9 , 	10 , 	10 , 	11 , 	15 , 	19 , 	26 , 	13 , 	11 , 	55 , 	123 , 	121 , 	71 , 	334 , 	119 , 	25 , 	55 , 	64 , 	97 , 	89 , 	40 , 	6 , 	27 , 	3 , 	10 , 	29 , 	35 , 	121 , 	41 , 	10 , 	14 , 	10 , 	8 , 	18 , 	3 , 	9 ," 	2,371 ",,,,,,,,,,,
24, 	40 , 	36 , 	13 , 	22 , 	65 , 	27 , 	52 , 	56 , 	43 , 	42 , 	51 , 	27 , 	18 , 	16 , 	10 , 	9 , 	7 , 	8 , 	19 , 	15 , 	14 , 	10 , 	7 , 	38 , 	67 , 	155 , 	97 , 	424 , 	171 , 	47 , 	19 , 	66 , 	75 , 	82 , 	45 , 	4 , 	20 , 	5 , 	15 , 	26 , 	39 , 	85 , 	45 , 	4 , 	14 , 	4 , 	6 , 	12 , 	3 , 	12 ," 	2,184 ",,,,,,,,,,,
GP, 	12 , 	12 , 	7 , 	8 , 	33 , 	12 , 	20 , 	23 , 	18 , 	15 , 	11 , 	13 , 	5 , 	6 , 	5 , 	2 , 	2 , 	3 , 	8 , 	6 , 	9 , 	1 , 	4 , 	16 , 	21 , 	74 , 	51 , 	201 , 	85 , 	62 , 	69 , 	10 , 	17 , 	16 , 	14 , 	4 , 	10 , 	1 , 	12 , 	8 , 	17 , 	56 , 	18 , 	3 , 	11 , 	2 , 	3 , 	4 , 	1 , 	6 ," 	1,023 ",,,,,,,,,,,
BP, 	11 , 	18 , 	7 , 	8 , 	17 , 	11 , 	15 , 	17 , 	16 , 	16 , 	13 , 	8 , 	13 , 	6 , 	4 , 	4 , 	2 , 	2 , 	9 , 	6 , 	7 , 	3 , 	3 , 	8 , 	17 , 	96 , 	65 , 	375 , 	118 , 	90 , 	78 , 	11 , 	9 , 	8 , 	22 , 	2 , 	8 , 	2 , 	8 , 	12 , 	33 , 	61 , 	18 , 	3 , 	8 , 	1 , 	5 , 	5 , 	1 , 	5 ," 	1,278 ",,,,,,,,,,,
DC, 	11 , 	15 , 	4 , 	5 , 	27 , 	6 , 	14 , 	14 , 	14 , 	12 , 	17 , 	8 , 	10 , 	9 , 	7 , 	4 , 	2 , 	8 , 	7 , 	7 , 	6 , 	4 , 	2 , 	8 , 	16 , 	83 , 	56 , 	305 , 	122 , 	99 , 	87 , 	16 , 	14 , 	12 , 	13 , 	3 , 	18 , 	3 , 	13 , 	13 , 	32 , 	95 , 	32 , 	1 , 	6 , 	3 , 	7 , 	5 , 	3 , 	10 ," 	1,282 ",,,,,,,,,,,
CM, 	4 , 	5 , 	1 , 	1 , 	4 , 	0 , 	4 , 	5 , 	9 , 	1 , 	2 , 	2 , 	1 , 	3 , 	2 , 	-   , 	0 , 	1 , 	4 , 	4 , 	3 , 	1 , 	1 , 	2 , 	7 , 	19 , 	26 , 	126 , 	53 , 	35 , 	38 , 	15 , 	21 , 	9 , 	6 , 	1 , 	3 , 	1 , 	6 , 	4 , 	14 , 	78 , 	10 , 	1 , 	1 , 	0 , 	2 , 	-   , 	0 , 	4 , 	534 ,,,,,,,,,,,
CV, 	1 , 	1 , 	0 , 	2 , 	5 , 	1 , 	1 , 	2 , 	3 , 	20 , 	10 , 	12 , 	12 , 	17 , 	6 , 	5 , 	3 , 	4 , 	1 , 	0 , 	0 , 	-   , 	1 , 	0 , 	3 , 	43 , 	23 , 	46 , 	24 , 	8 , 	1 , 	4 , 	3 , 	3 , 	1 , 	3 , 	19 , 	-   , 	1 , 	1 , 	1 , 	4 , 	1 , 	19 , 	3 , 	0 , 	3 , 	2 , 	-   , 	2 , 	318 ,,,,,,,,,,,
ED, 	3 , 	3 , 	3 , 	4 , 	17 , 	6 , 	6 , 	8 , 	4 , 	32 , 	26 , 	36 , 	19 , 	24 , 	8 , 	6 , 	8 , 	6 , 	2 , 	1 , 	-   , 	1 , 	-   , 	2 , 	10 , 	175 , 	75 , 	139 , 	59 , 	29 , 	16 , 	8 , 	10 , 	15 , 	2 , 	20 , 	12 , 	0 , 	1 , 	1 , 	2 , 	39 , 	4 , 	10 , 	32 , 	4 , 	11 , 	7 , 	1 , 	1 , 	897 ,,,,,,,,,,,
NC, 	0 , 	-   , 	1 , 	1 , 	1 , 	2 , 	4 , 	3 , 	2 , 	1 , 	2 , 	5 , 	-   , 	-   , 	-   , 	1 , 	1 , 	0 , 	5 , 	4 , 	10 , 	2 , 	1 , 	4 , 	1 , 	18 , 	15 , 	25 , 	11 , 	5 , 	3 , 	1 , 	2 , 	3 , 	1 , 	-   , 	0 , 	4 , 	8 , 	-   , 	1 , 	14 , 	0 , 	1 , 	4 , 	0 , 	-   , 	0 , 	5 , 	5 , 	171 ,,,,,,,,,,,
WP, 	5 , 	6 , 	2 , 	1 , 	5 , 	1 , 	14 , 	6 , 	8 , 	5 , 	6 , 	4 , 	3 , 	3 , 	2 , 	2 , 	1 , 	2 , 	39 , 	16 , 	22 , 	5 , 	2 , 	8 , 	4 , 	42 , 	26 , 	71 , 	32 , 	16 , 	14 , 	5 , 	7 , 	9 , 	6 , 	1 , 	1 , 	7 , 	10 , 	3 , 	5 , 	31 , 	2 , 	-   , 	8 , 	1 , 	0 , 	4 , 	5 , 	8 , 	480 ,,,,,,,,,,,
SS, 	5 , 	2 , 	2 , 	2 , 	3 , 	1 , 	3 , 	2 , 	6 , 	3 , 	4 , 	1 , 	2 , 	1 , 	2 , 	1 , 	1 , 	1 , 	3 , 	2 , 	2 , 	2 , 	0 , 	1 , 	3 , 	28 , 	17 , 	78 , 	37 , 	25 , 	30 , 	9 , 	13 , 	13 , 	3 , 	1 , 	2 , 	-   , 	5 , 	6 , 	10 , 	34 , 	6 , 	1 , 	1 , 	-   , 	1 , 	-   , 	1 , 	4 , 	375 ,,,,,,,,,,,
SB, 	8 , 	4 , 	2 , 	1 , 	5 , 	2 , 	5 , 	4 , 	9 , 	1 , 	3 , 	4 , 	3 , 	4 , 	1 , 	1 , 	1 , 	0 , 	6 , 	5 , 	5 , 	3 , 	0 , 	5 , 	6 , 	31 , 	22 , 	91 , 	45 , 	36 , 	42 , 	17 , 	34 , 	32 , 	13 , 	0 , 	1 , 	1 , 	4 , 	9 , 	6 , 	38 , 	7 , 	1 , 	2 , 	-   , 	0 , 	1 , 	1 , 	6 , 	527 ,,,,,,,,,,,
SO, 	18 , 	25 , 	21 , 	28 , 	58 , 	16 , 	31 , 	20 , 	29 , 	6 , 	11 , 	4 , 	7 , 	7 , 	3 , 	6 , 	2 , 	5 , 	30 , 	39 , 	43 , 	31 , 	18 , 	30 , 	38 , 	132 , 	108 , 	499 , 	111 , 	75 , 	47 , 	30 , 	37 , 	74 , 	51 , 	3 , 	31 , 	8 , 	26 , 	22 , 	20 , 	61 , 	74 , 	5 , 	20 , 	2 , 	2 , 	2 , 	2 , 	25 ," 	1,986 ",,,,,,,,,,,
MB, 	6 , 	10 , 	5 , 	6 , 	36 , 	7 , 	10 , 	8 , 	14 , 	2 , 	5 , 	2 , 	2 , 	3 , 	1 , 	1 , 	1 , 	1 , 	3 , 	3 , 	3 , 	3 , 	2 , 	3 , 	7 , 	43 , 	27 , 	95 , 	74 , 	50 , 	34 , 	16 , 	18 , 	31 , 	9 , 	0 , 	3 , 	1 , 	1 , 	6 , 	6 , 	170 , 	23 , 	1 , 	4 , 	0 , 	0 , 	-   , 	2 , 	3 , 	755 ,,,,,,,,,,,
WD, 	1 , 	1 , 	3 , 	1 , 	5 , 	2 , 	3 , 	2 , 	1 , 	13 , 	15 , 	20 , 	18 , 	14 , 	8 , 	5 , 	2 , 	3 , 	0 , 	1 , 	1 , 	0 , 	-   , 	2 , 	5 , 	67 , 	24 , 	48 , 	22 , 	12 , 	5 , 	3 , 	4 , 	3 , 	0 , 	22 , 	13 , 	-   , 	0 , 	1 , 	1 , 	15 , 	1 , 	6 , 	13 , 	1 , 	2 , 	3 , 	-   , 	0 , 	383 ,,,,,,,,,,,
OA, 	2 , 	9 , 	6 , 	12 , 	32 , 	6 , 	7 , 	6 , 	10 , 	7 , 	5 , 	14 , 	2 , 	1 , 	2 , 	1 , 	4 , 	3 , 	9 , 	9 , 	7 , 	5 , 	2 , 	2 , 	1 , 	36 , 	29 , 	72 , 	20 , 	6 , 	6 , 	6 , 	2 , 	5 , 	0 , 	-   , 	14 , 	3 , 	6 , 	1 , 	1 , 	12 , 	2 , 	10 , 	8 , 	1 , 	3 , 	4 , 	1 , 	7 , 	418 ,,,,,,,,,,,
WS, 	4 , 	5 , 	3 , 	3 , 	16 , 	3 , 	4 , 	5 , 	6 , 	6 , 	11 , 	12 , 	4 , 	9 , 	12 , 	13 , 	13 , 	14 , 	3 , 	1 , 	1 , 	0 , 	-   , 	-   , 	4 , 	31 , 	11 , 	17 , 	9 , 	6 , 	4 , 	3 , 	2 , 	2 , 	1 , 	0 , 	5 , 	0 , 	2 , 	-   , 	0 , 	3 , 	-   , 	1 , 	2 , 	12 , 	15 , 	14 , 	1 , 	1 , 	289 ,,,,,,,,,,,
ML, 	4 , 	8 , 	3 , 	4 , 	33 , 	5 , 	7 , 	5 , 	7 , 	9 , 	9 , 	8 , 	6 , 	12 , 	14 , 	8 , 	20 , 	24 , 	2 , 	1 , 	3 , 	0 , 	1 , 	1 , 	2 , 	42 , 	24 , 	45 , 	21 , 	8 , 	7 , 	3 , 	2 , 	7 , 	1 , 	2 , 	10 , 	0 , 	3 , 	-   , 	1 , 	3 , 	0 , 	2 , 	4 , 	16 , 	14 , 	12 , 	-   , 	2 , 	422 ,,,,,,,,,,,
BE, 	12 , 	15 , 	7 , 	6 , 	57 , 	11 , 	13 , 	13 , 	9 , 	16 , 	25 , 	16 , 	19 , 	16 , 	26 , 	21 , 	24 , 	36 , 	7 , 	6 , 	4 , 	1 , 	2 , 	5 , 	4 , 	40 , 	25 , 	55 , 	32 , 	17 , 	12 , 	7 , 	4 , 	7 , 	-   , 	3 , 	11 , 	1 , 	2 , 	-   , 	-   , 	3 , 	1 , 	3 , 	6 , 	26 , 	14 , 	17 , 	0 , 	3 , 	654 ,,,,,,,,,,,
