Exit stations,Entry stations->,,WEEKDAY,,,Dec 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
BF, 	23 , 	32 , 	14 , 	18 , 	101 , 	30 , 	84 , 	203 , 	300 , 	211 , 	181 , 	122 , 	103 , 	17 , 	91 , 	54 , 	76 , 	152 , 	15 , 	9 , 	10 , 	3 , 	3 , 	14 , 	35 , 	644 , 	632 , 	612 , 	452 , 	156 , 	74 , 	31 , 	45 , 	75 , 	10 , 	36 , 	118 , 	5 , 	7 , 	8 , 	12 , 	30 , 	12 , 	67 , 	6 , 	74 , 	-   , 	-   , 	3 , 	7 ," 	5,014 ",,,,,,,,,,,,,
HY, 	28 , 	57 , 	22 , 	25 , 	112 , 	33 , 	86 , 	193 , 	253 , 	132 , 	173 , 	114 , 	143 , 	95 , 	17 , 	88 , 	154 , 	192 , 	24 , 	14 , 	19 , 	7 , 	3 , 	16 , 	28 , 	454 , 	479 , 	332 , 	292 , 	103 , 	51 , 	31 , 	32 , 	58 , 	5 , 	17 , 	68 , 	7 , 	18 , 	10 , 	14 , 	24 , 	6 , 	29 , 	9 , 	117 , 	-   , 	-   , 	10 , 	19 ," 	4,212 ",,,,,,,,,,,,,
SH, 	16 , 	24 , 	7 , 	8 , 	57 , 	17 , 	41 , 	130 , 	159 , 	74 , 	68 , 	53 , 	60 , 	58 , 	74 , 	13 , 	67 , 	84 , 	10 , 	7 , 	8 , 	2 , 	1 , 	6 , 	16 , 	383 , 	361 , 	249 , 	241 , 	80 , 	45 , 	16 , 	18 , 	44 , 	5 , 	13 , 	35 , 	2 , 	7 , 	5 , 	7 , 	20 , 	5 , 	18 , 	7 , 	90 , 	-   , 	-   , 	2 , 	4 ," 	2,715 ",,,,,,,,,,,,,
UC, 	19 , 	28 , 	16 , 	15 , 	113 , 	30 , 	74 , 	185 , 	201 , 	97 , 	79 , 	56 , 	69 , 	82 , 	154 , 	63 , 	19 , 	127 , 	15 , 	13 , 	15 , 	3 , 	2 , 	11 , 	10 , 	743 , 	667 , 	364 , 	305 , 	107 , 	43 , 	12 , 	23 , 	56 , 	5 , 	13 , 	55 , 	1 , 	7 , 	6 , 	3 , 	26 , 	3 , 	26 , 	14 , 	99 , 	-   , 	-   , 	4 , 	10 ," 	4,086 ",,,,,,,,,,,,,
FM, 	25 , 	36 , 	26 , 	21 , 	109 , 	26 , 	65 , 	224 , 	236 , 	99 , 	93 , 	56 , 	90 , 	122 , 	191 , 	100 , 	316 , 	32 , 	16 , 	12 , 	10 , 	5 , 	4 , 	14 , 	11 ," 	1,053 ", 	902 , 	403 , 	328 , 	118 , 	33 , 	13 , 	17 , 	45 , 	4 , 	21 , 	47 , 	3 , 	8 , 	4 , 	6 , 	37 , 	4 , 	20 , 	17 , 	95 , 	-   , 	-   , 	7 , 	8 ," 	5,131 ",,,,,,,,,,,,,
CN, 	24 , 	28 , 	16 , 	18 , 	87 , 	21 , 	135 , 	266 , 	286 , 	29 , 	36 , 	40 , 	25 , 	16 , 	29 , 	10 , 	15 , 	15 , 	26 , 	90 , 	199 , 	76 , 	36 , 	75 , 	20 , 	750 , 	753 , 	516 , 	446 , 	146 , 	79 , 	51 , 	52 , 	85 , 	21 , 	2 , 	8 , 	46 , 	145 , 	18 , 	26 , 	138 , 	23 , 	5 , 	30 , 	18 , 	-   , 	-   , 	88 , 	112 ," 	5,179 ",,,,,,,,,,,,,
PH, 	15 , 	20 , 	18 , 	20 , 	117 , 	23 , 	142 , 	335 , 	405 , 	21 , 	19 , 	24 , 	17 , 	10 , 	15 , 	8 , 	12 , 	13 , 	87 , 	28 , 	101 , 	39 , 	28 , 	109 , 	14 ," 	1,462 "," 	1,467 ", 	666 , 	592 , 	188 , 	74 , 	83 , 	46 , 	75 , 	10 , 	2 , 	4 , 	35 , 	74 , 	20 , 	27 , 	171 , 	22 , 	4 , 	45 , 	15 , 	-   , 	-   , 	35 , 	60 ," 	6,818 ",,,,,,,,,,,,,
WC, 	21 , 	30 , 	22 , 	21 , 	102 , 	22 , 	142 , 	293 , 	316 , 	21 , 	32 , 	23 , 	22 , 	9 , 	18 , 	8 , 	13 , 	11 , 	225 , 	109 , 	22 , 	58 , 	35 , 	128 , 	14 ," 	1,204 "," 	1,163 ", 	537 , 	441 , 	133 , 	63 , 	47 , 	42 , 	57 , 	13 , 	3 , 	4 , 	45 , 	126 , 	19 , 	22 , 	178 , 	24 , 	2 , 	38 , 	14 , 	-   , 	-   , 	48 , 	95 ," 	6,032 ",,,,,,,,,,,,,
LF, 	6 , 	9 , 	6 , 	7 , 	51 , 	8 , 	55 , 	146 , 	138 , 	7 , 	13 , 	7 , 	7 , 	4 , 	6 , 	2 , 	3 , 	5 , 	90 , 	41 , 	55 , 	16 , 	12 , 	63 , 	5 , 	789 , 	756 , 	314 , 	256 , 	76 , 	33 , 	20 , 	10 , 	21 , 	4 , 	1 , 	1 , 	8 , 	32 , 	5 , 	10 , 	98 , 	13 , 	1 , 	23 , 	3 , 	-   , 	-   , 	13 , 	16 ," 	3,266 ",,,,,,,,,,,,,
OR, 	8 , 	10 , 	6 , 	6 , 	37 , 	7 , 	32 , 	102 , 	112 , 	7 , 	17 , 	5 , 	9 , 	3 , 	3 , 	1 , 	2 , 	4 , 	33 , 	22 , 	35 , 	16 , 	20 , 	44 , 	2 , 	714 , 	628 , 	266 , 	223 , 	63 , 	33 , 	26 , 	10 , 	17 , 	2 , 	2 , 	2 , 	6 , 	10 , 	7 , 	5 , 	84 , 	11 , 	1 , 	14 , 	5 , 	-   , 	-   , 	8 , 	8 ," 	2,690 ",,,,,,,,,,,,,
RR, 	22 , 	32 , 	32 , 	15 , 	44 , 	12 , 	63 , 	192 , 	185 , 	26 , 	49 , 	21 , 	19 , 	10 , 	14 , 	5 , 	11 , 	14 , 	68 , 	102 , 	131 , 	58 , 	45 , 	23 , 	21 , 	961 , 	945 , 	596 , 	577 , 	199 , 	99 , 	47 , 	41 , 	35 , 	4 , 	5 , 	8 , 	18 , 	32 , 	10 , 	15 , 	154 , 	25 , 	5 , 	15 , 	12 , 	-   , 	-   , 	19 , 	34 ," 	5,064 ",,,,,,,,,,,,,
OW, 	21 , 	28 , 	10 , 	12 , 	57 , 	22 , 	40 , 	59 , 	88 , 	24 , 	83 , 	71 , 	34 , 	31 , 	27 , 	14 , 	12 , 	10 , 	20 , 	12 , 	14 , 	5 , 	2 , 	22 , 	27 ," 	1,579 "," 	1,397 "," 	1,076 ", 	807 , 	337 , 	181 , 	52 , 	61 , 	58 , 	13 , 	8 , 	25 , 	4 , 	13 , 	15 , 	24 , 	109 , 	37 , 	8 , 	10 , 	11 , 	-   , 	-   , 	8 , 	18 ," 	6,595 ",,,,,,,,,,,,,
EM, 	511 , 	998 , 	672 , 	678 , 	880 , 	801 ," 	1,261 "," 	1,803 "," 	1,587 "," 	1,134 "," 	1,071 ", 	583 , 	968 , 	832 , 	602 , 	505 , 	904 ," 	1,240 ", 	966 ," 	1,852 "," 	1,474 ", 	985 , 	873 ," 	1,126 "," 	2,106 ", 	196 , 	130 , 	553 , 	577 ," 	1,064 "," 	1,722 "," 	1,195 "," 	1,479 "," 	1,303 ", 	825 , 	606 ," 	2,176 ", 	348 , 	578 , 	620 , 	549 , 	352 , 	985 , 	856 , 	168 , 	791 , 	-   , 	-   , 	150 , 	460 ," 	44,094 ",,,,,,,,,,,,,
MT, 	518 , 	872 , 	589 , 	541 , 	702 , 	681 ," 	1,126 "," 	1,449 "," 	1,110 "," 	1,039 ", 	935 , 	477 , 	800 , 	716 , 	542 , 	402 , 	702 , 	940 , 	792 ," 	1,537 "," 	1,130 ", 	718 , 	624 , 	903 ," 	1,607 ", 	145 , 	168 , 	210 , 	554 ," 	1,320 "," 	2,214 "," 	1,533 "," 	2,373 "," 	1,806 "," 	1,028 ", 	517 ," 	1,646 ", 	334 , 	519 , 	697 , 	746 , 	403 ," 	1,337 ", 	615 , 	110 , 	691 , 	-   , 	-   , 	130 , 	380 ," 	40,930 ",,,,,,,,,,,,,
PL, 	445 , 	681 , 	354 , 	321 , 	542 , 	355 , 	647 , 	819 , 	785 , 	572 , 	716 , 	350 , 	516 , 	471 , 	275 , 	217 , 	290 , 	334 , 	406 , 	528 , 	436 , 	271 , 	214 , 	470 , 	967 , 	884 , 	370 , 	154 , 	382 ," 	1,279 "," 	1,614 "," 	1,073 "," 	1,912 "," 	1,280 ", 	569 , 	257 , 	715 , 	175 , 	337 , 	423 , 	396 , 	933 , 	673 , 	275 , 	103 , 	265 , 	-   , 	-   , 	111 , 	260 ," 	26,422 ",,,,,,,,,,,,,
CC, 	305 , 	562 , 	354 , 	355 , 	437 , 	428 , 	738 , 	795 , 	678 , 	533 , 	677 , 	321 , 	447 , 	400 , 	270 , 	213 , 	282 , 	298 , 	386 , 	502 , 	376 , 	232 , 	188 , 	498 , 	823 , 	574 , 	548 , 	336 , 	90 , 	535 , 	893 , 	722 ," 	1,201 ", 	815 , 	463 , 	228 , 	643 , 	175 , 	281 , 	361 , 	338 , 	414 , 	573 , 	233 , 	53 , 	240 , 	-   , 	-   , 	84 , 	242 ," 	21,143 ",,,,,,,,,,,,,
16, 	184 , 	224 , 	109 , 	118 , 	227 , 	194 , 	330 , 	393 , 	278 , 	211 , 	284 , 	139 , 	137 , 	142 , 	103 , 	78 , 	93 , 	108 , 	123 , 	157 , 	103 , 	65 , 	54 , 	172 , 	337 ," 	1,061 "," 	1,418 "," 	1,446 ", 	625 , 	38 , 	193 , 	303 , 	571 , 	347 , 	163 , 	73 , 	217 , 	57 , 	107 , 	136 , 	126 , 	192 , 	253 , 	74 , 	22 , 	81 , 	-   , 	-   , 	41 , 	90 ," 	11,995 ",,,,,,,,,,,,,
24, 	168 , 	182 , 	60 , 	79 , 	174 , 	100 , 	182 , 	260 , 	237 , 	121 , 	193 , 	98 , 	96 , 	68 , 	51 , 	40 , 	40 , 	31 , 	68 , 	70 , 	59 , 	32 , 	29 , 	89 , 	201 ," 	1,429 "," 	1,885 "," 	1,913 ", 	943 , 	195 , 	48 , 	238 , 	468 , 	253 , 	124 , 	24 , 	69 , 	30 , 	79 , 	99 , 	113 , 	167 , 	201 , 	29 , 	22 , 	29 , 	-   , 	-   , 	20 , 	50 ," 	11,157 ",,,,,,,,,,,,,
GP, 	40 , 	72 , 	23 , 	25 , 	94 , 	30 , 	73 , 	138 , 	151 , 	48 , 	52 , 	42 , 	34 , 	27 , 	27 , 	16 , 	12 , 	10 , 	45 , 	47 , 	37 , 	17 , 	15 , 	44 , 	59 ," 	1,013 "," 	1,239 "," 	1,261 ", 	640 , 	299 , 	243 , 	25 , 	104 , 	61 , 	46 , 	14 , 	50 , 	18 , 	31 , 	29 , 	65 , 	110 , 	116 , 	27 , 	15 , 	14 , 	-   , 	-   , 	11 , 	32 ," 	6,640 ",,,,,,,,,,,,,
BP, 	59 , 	78 , 	28 , 	33 , 	74 , 	34 , 	69 , 	111 , 	145 , 	66 , 	73 , 	50 , 	59 , 	36 , 	31 , 	16 , 	18 , 	14 , 	40 , 	37 , 	36 , 	9 , 	9 , 	35 , 	72 ," 	1,167 "," 	1,538 "," 	2,294 "," 	1,029 ", 	508 , 	443 , 	111 , 	37 , 	79 , 	70 , 	19 , 	47 , 	11 , 	38 , 	54 , 	104 , 	128 , 	123 , 	22 , 	8 , 	15 , 	-   , 	-   , 	14 , 	32 ," 	9,124 ",,,,,,,,,,,,,
DC, 	102 , 	136 , 	54 , 	38 , 	89 , 	42 , 	89 , 	135 , 	193 , 	95 , 	128 , 	100 , 	100 , 	73 , 	65 , 	46 , 	60 , 	48 , 	86 , 	72 , 	57 , 	21 , 	18 , 	35 , 	71 ," 	1,212 "," 	1,534 "," 	1,504 ", 	792 , 	361 , 	286 , 	58 , 	99 , 	32 , 	39 , 	35 , 	107 , 	44 , 	74 , 	81 , 	130 , 	224 , 	236 , 	44 , 	12 , 	44 , 	-   , 	-   , 	21 , 	70 ," 	8,991 ",,,,,,,,,,,,,
CM, 	16 , 	24 , 	3 , 	4 , 	30 , 	8 , 	27 , 	67 , 	109 , 	8 , 	10 , 	7 , 	6 , 	7 , 	4 , 	4 , 	4 , 	4 , 	24 , 	9 , 	13 , 	4 , 	2 , 	4 , 	13 , 	773 , 	892 , 	653 , 	423 , 	154 , 	121 , 	41 , 	74 , 	34 , 	12 , 	4 , 	16 , 	4 , 	17 , 	19 , 	44 , 	149 , 	83 , 	2 , 	2 , 	4 , 	-   , 	-   , 	7 , 	15 ," 	3,954 ",,,,,,,,,,,,,
CV, 	4 , 	8 , 	5 , 	7 , 	47 , 	8 , 	24 , 	77 , 	106 , 	102 , 	44 , 	29 , 	37 , 	39 , 	16 , 	12 , 	14 , 	23 , 	4 , 	2 , 	3 , 	1 , 	2 , 	6 , 	8 , 	474 , 	500 , 	311 , 	253 , 	90 , 	27 , 	17 , 	21 , 	35 , 	5 , 	10 , 	84 , 	1 , 	1 , 	5 , 	5 , 	22 , 	6 , 	61 , 	7 , 	17 , 	-   , 	-   , 	0 , 	1 ," 	2,582 ",,,,,,,,,,,,,
ED, 	11 , 	21 , 	11 , 	11 , 	99 , 	22 , 	53 , 	206 , 	270 , 	156 , 	123 , 	92 , 	90 , 	123 , 	61 , 	36 , 	56 , 	46 , 	7 , 	3 , 	5 , 	2 , 	2 , 	8 , 	24 ," 	1,761 "," 	1,581 ", 	794 , 	685 , 	250 , 	82 , 	58 , 	56 , 	110 , 	15 , 	91 , 	40 , 	1 , 	3 , 	22 , 	15 , 	129 , 	16 , 	48 , 	65 , 	43 , 	-   , 	-   , 	2 , 	4 ," 	7,409 ",,,,,,,,,,,,,
NC, 	4 , 	5 , 	3 , 	4 , 	24 , 	4 , 	36 , 	107 , 	116 , 	5 , 	5 , 	5 , 	7 , 	5 , 	5 , 	1 , 	1 , 	3 , 	43 , 	30 , 	42 , 	6 , 	4 , 	19 , 	4 , 	271 , 	295 , 	201 , 	185 , 	61 , 	33 , 	16 , 	15 , 	40 , 	4 , 	2 , 	1 , 	7 , 	17 , 	9 , 	9 , 	50 , 	6 , 	1 , 	10 , 	4 , 	-   , 	-   , 	17 , 	19 ," 	1,764 ",,,,,,,,,,,,,
WP, 	15 , 	11 , 	8 , 	6 , 	63 , 	13 , 	127 , 	160 , 	218 , 	20 , 	22 , 	28 , 	16 , 	7 , 	18 , 	5 , 	7 , 	8 , 	140 , 	65 , 	115 , 	27 , 	14 , 	34 , 	15 , 	478 , 	441 , 	454 , 	369 , 	134 , 	103 , 	40 , 	48 , 	78 , 	16 , 	1 , 	4 , 	20 , 	22 , 	19 , 	22 , 	103 , 	14 , 	2 , 	16 , 	13 , 	-   , 	-   , 	14 , 	23 ," 	3,596 ",,,,,,,,,,,,,
SS, 	15 , 	31 , 	10 , 	7 , 	25 , 	8 , 	21 , 	60 , 	86 , 	11 , 	12 , 	14 , 	12 , 	10 , 	10 , 	4 , 	4 , 	3 , 	18 , 	22 , 	18 , 	5 , 	5 , 	10 , 	22 , 	576 , 	623 , 	466 , 	350 , 	139 , 	99 , 	30 , 	63 , 	74 , 	17 , 	4 , 	22 , 	8 , 	17 , 	14 , 	31 , 	65 , 	61 , 	5 , 	2 , 	3 , 	-   , 	-   , 	8 , 	19 ," 	3,140 ",,,,,,,,,,,,,
SB, 	26 , 	43 , 	15 , 	8 , 	29 , 	15 , 	26 , 	58 , 	74 , 	15 , 	23 , 	16 , 	12 , 	11 , 	10 , 	8 , 	3 , 	6 , 	26 , 	23 , 	19 , 	9 , 	7 , 	14 , 	25 , 	544 , 	651 , 	462 , 	344 , 	130 , 	124 , 	69 , 	113 , 	141 , 	39 , 	4 , 	12 , 	8 , 	23 , 	32 , 	13 , 	57 , 	49 , 	4 , 	4 , 	3 , 	-   , 	-   , 	11 , 	25 ," 	3,383 ",,,,,,,,,,,,,
SO, 	66 , 	119 , 	72 , 	97 , 	183 , 	72 , 	125 , 	109 , 	122 , 	38 , 	60 , 	35 , 	49 , 	25 , 	23 , 	21 , 	20 , 	26 , 	143 , 	164 , 	168 , 	98 , 	83 , 	153 , 	131 , 	337 , 	413 , 	803 , 	372 , 	167 , 	142 , 	93 , 	131 , 	201 , 	137 , 	17 , 	107 , 	48 , 	113 , 	53 , 	48 , 	53 , 	229 , 	32 , 	15 , 	16 , 	-   , 	-   , 	20 , 	92 ," 	5,843 ",,,,,,,,,,,,,
MB, 	25 , 	65 , 	26 , 	30 , 	113 , 	32 , 	60 , 	108 , 	131 , 	13 , 	21 , 	9 , 	10 , 	10 , 	6 , 	5 , 	2 , 	4 , 	22 , 	19 , 	19 , 	13 , 	9 , 	20 , 	36 , 	871 ," 	1,120 ", 	681 , 	511 , 	234 , 	187 , 	109 , 	136 , 	227 , 	82 , 	5 , 	13 , 	7 , 	11 , 	60 , 	39 , 	228 , 	45 , 	7 , 	4 , 	1 , 	-   , 	-   , 	4 , 	16 ," 	5,408 ",,,,,,,,,,,,,
WD, 	6 , 	11 , 	5 , 	4 , 	39 , 	10 , 	24 , 	100 , 	142 , 	97 , 	58 , 	41 , 	55 , 	71 , 	34 , 	21 , 	26 , 	22 , 	3 , 	4 , 	2 , 	1 , 	1 , 	5 , 	9 , 	727 , 	660 , 	333 , 	275 , 	96 , 	36 , 	32 , 	28 , 	47 , 	3 , 	116 , 	48 , 	1 , 	2 , 	6 , 	5 , 	37 , 	8 , 	16 , 	30 , 	16 , 	-   , 	-   , 	2 , 	1 ," 	3,315 ",,,,,,,,,,,,,
OA, 	9 , 	29 , 	26 , 	32 , 	69 , 	21 , 	27 , 	35 , 	51 , 	17 , 	9 , 	19 , 	6 , 	5 , 	8 , 	6 , 	14 , 	15 , 	26 , 	40 , 	31 , 	18 , 	13 , 	12 , 	8 , 	157 , 	124 , 	92 , 	66 , 	23 , 	22 , 	14 , 	11 , 	13 , 	2 , 	5 , 	57 , 	11 , 	17 , 	3 , 	3 , 	24 , 	3 , 	23 , 	6 , 	10 , 	-   , 	-   , 	2 , 	17 ," 	1,254 ",,,,,,,,,,,,,
WS, 	18 , 	41 , 	21 , 	26 , 	137 , 	34 , 	61 , 	195 , 	179 , 	83 , 	73 , 	55 , 	71 , 	72 , 	110 , 	83 , 	94 , 	90 , 	17 , 	15 , 	14 , 	4 , 	6 , 	14 , 	14 , 	661 , 	662 , 	301 , 	250 , 	90 , 	31 , 	15 , 	19 , 	44 , 	3 , 	17 , 	37 , 	4 , 	12 , 	3 , 	2 , 	22 , 	2 , 	15 , 	13 , 	25 , 	-   , 	-   , 	7 , 	13 ," 	3,776 ",,,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
