Exit stations,Entry stations->,,SATURDAY,,,Dec 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,
PC, 	7 , 	6 , 	3 , 	1 , 	5 , 	1 , 	14 , 	9 , 	9 , 	2 , 	7 , 	5 , 	4 , 	4 , 	2 , 	2 , 	2 , 	1 , 	42 , 	16 , 	20 , 	7 , 	2 , 	7 , 	2 , 	18 , 	17 , 	44 , 	16 , 	7 , 	11 , 	4 , 	8 , 	6 , 	4 , 	1 , 	2 , 	6 , 	7 , 	2 , 	4 , 	13 , 	2 , 	0 , 	3 , 	3 , 	-   , 	-   , 	5 , 	12 , 	367 ,,,,,,,,,,
AN, 	6 , 	11 , 	3 , 	4 , 	15 , 	6 , 	35 , 	14 , 	24 , 	5 , 	14 , 	15 , 	8 , 	5 , 	7 , 	3 , 	2 , 	5 , 	51 , 	24 , 	34 , 	5 , 	6 , 	14 , 	8 , 	72 , 	43 , 	175 , 	61 , 	34 , 	24 , 	14 , 	19 , 	18 , 	7 , 	1 , 	2 , 	6 , 	10 , 	7 , 	9 , 	59 , 	7 , 	1 , 	13 , 	10 , 	-   , 	-   , 	16 , 	8 , 	934 ,,,,,,,,,,
Entries," 	1,979 "," 	3,024 "," 	2,124 "," 	1,904 "," 	5,098 "," 	2,036 "," 	3,388 "," 	3,760 "," 	3,496 "," 	2,535 "," 	3,591 "," 	1,986 "," 	2,298 "," 	2,300 "," 	1,457 ", 	966 ," 	1,283 "," 	1,510 "," 	1,756 "," 	1,804 "," 	2,344 "," 	1,329 "," 	1,192 "," 	2,623 "," 	4,349 "," 	9,593 "," 	7,579 "," 	23,127 "," 	8,798 "," 	6,516 "," 	6,187 "," 	3,393 "," 	4,774 "," 	3,990 "," 	1,300 "," 	1,109 "," 	2,715 ", 	498 ," 	1,144 ", 	927 ," 	1,351 "," 	5,258 "," 	2,283 "," 	1,210 ", 	787 ," 	1,474 ", 	-   , 	-   , 	362 , 	825 ," 	155,327 ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
