Exit stations,Entry stations->,,TOTAL,,,Dec 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV," 	2,003 "," 	2,181 "," 	1,170 "," 	1,486 "," 	5,656 "," 	2,281 "," 	3,467 "," 	4,720 "," 	5,125 "," 	3,050 ", 	675 ," 	5,675 "," 	4,965 "," 	4,867 "," 	4,112 "," 	1,839 "," 	1,730 "," 	2,081 ", 	923 , 	510 , 	803 , 	346 , 	479 ," 	1,325 "," 	2,095 "," 	18,853 "," 	19,089 "," 	22,150 "," 	16,699 "," 	7,508 "," 	5,081 "," 	1,375 "," 	2,128 "," 	2,521 ", 	228 ," 	1,162 "," 	2,898 ", 	117 , 	569 , 	308 , 	541 ," 	1,692 ", 	476 ," 	1,541 ", 	445 ," 	1,978 ", 	-   , 	-   , 	346 , 	488 ," 	171,757 ",,,,,,,,,,,,,
CL," 	1,535 "," 	2,894 "," 	1,007 ", 	755 ," 	2,863 "," 	1,283 "," 	3,167 "," 	3,638 "," 	5,907 "," 	4,027 "," 	5,422 ", 	588 ," 	3,535 "," 	4,352 "," 	3,171 "," 	1,789 "," 	1,927 "," 	2,172 "," 	1,164 ", 	891 , 	851 , 	452 , 	497 , 	636 ," 	1,826 "," 	11,008 "," 	9,528 "," 	10,994 "," 	7,791 "," 	3,483 "," 	2,488 ", 	988 ," 	1,441 "," 	2,180 ", 	291 ," 	1,403 "," 	6,016 ", 	321 ," 	1,013 ", 	385 , 	462 ," 	1,241 ", 	373 ," 	1,880 "," 	1,999 "," 	2,929 ", 	-   , 	-   , 	427 , 	951 ," 	125,941 ",,,,,,,,,,,,,
SL, 	909 ," 	1,344 ", 	613 , 	758 ," 	3,508 "," 	1,144 "," 	2,540 "," 	4,937 "," 	7,269 "," 	6,358 "," 	5,130 "," 	3,952 ", 	455 ," 	2,818 "," 	3,179 "," 	1,482 "," 	1,610 "," 	2,023 ", 	567 , 	469 , 	451 , 	153 , 	212 , 	452 , 	937 ," 	15,858 "," 	16,104 "," 	16,006 "," 	11,555 "," 	3,695 "," 	2,294 ", 	931 ," 	1,531 "," 	2,080 ", 	186 , 	859 ," 	2,202 ", 	193 , 	350 , 	313 , 	324 ," 	1,429 ", 	221 ," 	1,421 ", 	255 ," 	1,592 ", 	-   , 	-   , 	191 , 	356 ," 	133,216 ",,,,,,,,,,,,,
BF, 	602 , 	854 , 	371 , 	432 ," 	2,379 ", 	712 ," 	1,998 "," 	4,464 "," 	6,613 "," 	5,238 "," 	4,810 "," 	4,515 "," 	2,733 ", 	466 ," 	2,318 "," 	1,463 "," 	1,852 "," 	3,379 ", 	388 , 	218 , 	235 , 	85 , 	79 , 	337 , 	872 ," 	14,353 "," 	13,768 "," 	15,573 "," 	10,079 "," 	3,507 "," 	1,755 ", 	777 ," 	1,095 "," 	1,666 ", 	245 , 	959 ," 	2,884 ", 	122 , 	203 , 	200 , 	281 , 	832 , 	271 ," 	1,858 ", 	177 ," 	1,774 ", 	-   , 	-   , 	76 , 	195 ," 	120,063 ",,,,,,,,,,,,,
HY, 	686 ," 	1,345 ", 	505 , 	587 ," 	2,513 ", 	782 ," 	1,940 "," 	4,217 "," 	5,413 "," 	2,949 "," 	4,115 "," 	3,334 "," 	3,307 "," 	2,413 ", 	461 ," 	2,132 "," 	3,453 "," 	4,405 ", 	540 , 	333 , 	419 , 	142 , 	77 , 	373 , 	700 ," 	9,956 "," 	9,904 "," 	8,321 "," 	6,282 "," 	2,280 "," 	1,223 ", 	707 , 	747 ," 	1,238 ", 	121 , 	434 ," 	1,512 ", 	150 , 	406 , 	209 , 	299 , 	650 , 	139 , 	745 , 	276 ," 	2,682 ", 	-   , 	-   , 	201 , 	443 ," 	96,066 ",,,,,,,,,,,,,
SH, 	376 , 	594 , 	186 , 	230 ," 	1,247 ", 	389 , 	910 ," 	2,763 "," 	3,379 "," 	1,673 "," 	1,719 "," 	1,694 "," 	1,412 "," 	1,492 "," 	1,800 ", 	329 ," 	1,499 "," 	1,904 ", 	247 , 	167 , 	176 , 	44 , 	35 , 	139 , 	367 ," 	8,217 "," 	7,510 "," 	6,219 "," 	5,138 "," 	1,753 "," 	1,043 ", 	365 , 	425 , 	946 , 	140 , 	337 , 	829 , 	51 , 	185 , 	114 , 	187 , 	562 , 	126 , 	467 , 	222 ," 	2,098 ", 	-   , 	-   , 	46 , 	104 ," 	61,855 ",,,,,,,,,,,,,
UC, 	457 , 	694 , 	376 , 	356 ," 	2,538 ", 	695 ," 	1,585 "," 	3,854 "," 	4,292 "," 	2,238 "," 	1,884 "," 	1,990 "," 	1,588 "," 	1,983 "," 	3,519 "," 	1,458 ", 	491 ," 	2,822 ", 	348 , 	297 , 	333 , 	83 , 	51 , 	251 , 	248 ," 	15,873 "," 	13,843 "," 	9,195 "," 	6,611 "," 	2,364 "," 	1,009 ", 	320 , 	545 ," 	1,231 ", 	131 , 	310 ," 	1,290 ", 	36 , 	166 , 	130 , 	80 , 	730 , 	76 , 	639 , 	422 ," 	2,298 ", 	-   , 	-   , 	86 , 	228 ," 	92,044 ",,,,,,,,,,,,,
FM, 	606 , 	858 , 	597 , 	518 ," 	2,595 ", 	618 ," 	1,491 "," 	4,662 "," 	4,969 "," 	2,343 "," 	2,262 "," 	2,204 "," 	2,036 "," 	2,855 "," 	4,378 "," 	2,241 "," 	6,385 ", 	855 , 	372 , 	283 , 	230 , 	98 , 	104 , 	325 , 	278 ," 	22,177 "," 	18,389 "," 	10,325 "," 	7,113 "," 	2,591 ", 	813 , 	324 , 	420 , 	997 , 	101 , 	494 ," 	1,178 ", 	70 , 	201 , 	93 , 	166 ," 	1,067 ", 	101 , 	481 , 	506 ," 	2,233 ", 	-   , 	-   , 	151 , 	218 ," 	114,372 ",,,,,,,,,,,,,
CN, 	578 , 	700 , 	395 , 	415 ," 	1,929 ", 	496 ," 	2,936 "," 	5,611 "," 	6,046 ", 	662 , 	889 ," 	1,171 ", 	582 , 	432 , 	676 , 	246 , 	357 , 	351 , 	679 ," 	2,154 "," 	5,006 "," 	1,819 ", 	830 ," 	1,749 ", 	511 ," 	16,108 "," 	15,933 "," 	12,668 "," 	9,826 "," 	3,254 "," 	1,828 "," 	1,220 "," 	1,176 "," 	1,860 ", 	508 , 	56 , 	206 ," 	1,109 "," 	3,554 ", 	418 , 	617 ," 	3,740 ", 	584 , 	135 , 	834 , 	444 , 	-   , 	-   ," 	2,088 "," 	2,603 "," 	117,989 ",,,,,,,,,,,,,
PH, 	349 , 	453 , 	435 , 	456 ," 	2,536 ", 	525 ," 	3,066 "," 	6,923 "," 	8,343 ", 	466 , 	439 , 	887 , 	405 , 	228 , 	355 , 	185 , 	263 , 	312 ," 	2,074 ", 	671 ," 	2,519 ", 	924 , 	614 ," 	2,498 ", 	363 ," 	30,504 "," 	30,044 "," 	16,108 "," 	12,840 "," 	4,093 "," 	1,717 "," 	1,806 "," 	1,001 "," 	1,639 ", 	248 , 	70 , 	100 , 	770 ," 	1,716 ", 	437 , 	619 ," 	4,618 ", 	525 , 	93 ," 	1,238 ", 	384 , 	-   , 	-   , 	800 ," 	1,371 "," 	149,030 ",,,,,,,,,,,,,
WC, 	495 , 	707 , 	558 , 	535 ," 	2,357 ", 	529 ," 	3,160 "," 	6,173 "," 	6,590 ", 	479 , 	791 , 	871 , 	530 , 	242 , 	397 , 	192 , 	309 , 	254 ," 	5,733 "," 	2,731 ", 	623 ," 	1,401 ", 	835 ," 	3,074 ", 	363 ," 	25,955 "," 	24,446 "," 	14,320 "," 	10,281 "," 	3,161 "," 	1,563 "," 	1,145 ", 	989 ," 	1,329 ", 	324 , 	72 , 	125 ," 	1,026 "," 	2,972 ", 	418 , 	507 ," 	5,042 ", 	570 , 	45 ," 	1,065 ", 	346 , 	-   , 	-   ," 	1,123 "," 	2,234 "," 	138,987 ",,,,,,,,,,,,,
LF, 	171 , 	218 , 	175 , 	201 ," 	1,245 ", 	193 ," 	1,234 "," 	3,090 "," 	2,877 ", 	175 , 	330 , 	407 , 	142 , 	91 , 	126 , 	51 , 	84 , 	110 ," 	2,238 ", 	963 ," 	1,285 ", 	420 , 	292 ," 	1,487 ", 	122 ," 	17,034 "," 	15,717 "," 	8,432 "," 	6,034 "," 	1,797 ", 	863 , 	512 , 	256 , 	481 , 	84 , 	27 , 	27 , 	196 , 	813 , 	119 , 	240 ," 	2,749 ", 	307 , 	28 , 	625 , 	86 , 	-   , 	-   , 	339 , 	368 ," 	74,861 ",,,,,,,,,,,,,
OR, 	194 , 	245 , 	157 , 	150 , 	900 , 	163 , 	754 ," 	2,190 "," 	2,390 ", 	169 , 	391 , 	433 , 	202 , 	77 , 	85 , 	31 , 	48 , 	98 , 	786 , 	529 , 	842 , 	371 , 	466 ," 	1,057 ", 	60 ," 	15,369 "," 	13,291 "," 	7,321 "," 	5,238 "," 	1,550 ", 	841 , 	579 , 	241 , 	402 , 	70 , 	63 , 	56 , 	126 , 	253 , 	165 , 	125 ," 	2,298 ", 	243 , 	33 , 	365 , 	132 , 	-   , 	-   , 	180 , 	186 ," 	61,915 ",,,,,,,,,,,,,
RR, 	573 , 	785 , 	809 , 	399 ," 	1,074 ", 	300 ," 	1,558 "," 	4,302 "," 	4,120 ", 	589 ," 	1,231 ", 	643 , 	455 , 	245 , 	336 , 	125 , 	253 , 	317 ," 	1,566 "," 	2,318 "," 	3,114 "," 	1,400 "," 	1,038 ", 	675 , 	566 ," 	21,483 "," 	20,403 "," 	15,741 "," 	13,653 "," 	4,957 "," 	2,735 "," 	1,292 ", 	960 , 	863 , 	132 , 	110 , 	190 , 	418 , 	742 , 	226 , 	354 ," 	4,398 ", 	627 , 	123 , 	477 , 	317 , 	-   , 	-   , 	399 , 	772 ," 	120,163 ",,,,,,,,,,,,,
OW, 	514 , 	692 , 	254 , 	312 ," 	1,435 ", 	557 ," 	1,032 "," 	1,482 "," 	2,125 ", 	562 ," 	2,018 "," 	1,731 ", 	809 , 	776 , 	619 , 	305 , 	289 , 	235 , 	487 , 	295 , 	365 , 	136 , 	61 , 	560 , 	766 ," 	35,761 "," 	31,201 "," 	30,035 "," 	19,511 "," 	8,780 "," 	4,998 "," 	1,451 "," 	1,563 "," 	1,434 ", 	327 , 	211 , 	609 , 	99 , 	342 , 	362 , 	598 ," 	3,270 ", 	850 , 	215 , 	268 , 	283 , 	-   , 	-   , 	175 , 	445 ," 	161,205 ",,,,,,,,,,,,,
EM," 	11,712 "," 	22,657 "," 	15,285 "," 	15,505 "," 	20,978 "," 	17,525 "," 	28,190 "," 	38,927 "," 	34,924 "," 	24,534 "," 	24,138 "," 	14,474 "," 	21,390 "," 	18,413 "," 	13,242 "," 	10,875 "," 	19,344 "," 	26,381 "," 	20,748 "," 	38,653 "," 	31,818 "," 	21,415 "," 	18,983 "," 	25,686 "," 	48,733 "," 	4,948 "," 	2,916 "," 	13,132 "," 	12,291 "," 	23,385 "," 	36,979 "," 	25,728 "," 	32,486 "," 	28,601 "," 	17,164 "," 	13,300 "," 	47,093 "," 	7,470 "," 	12,546 "," 	12,936 "," 	11,678 "," 	9,782 "," 	21,005 "," 	18,403 "," 	4,234 "," 	17,256 ", 	-   , 	-   ," 	3,212 "," 	9,895 "," 	970,970 ",,,,,,,,,,,,,
MT," 	11,597 "," 	19,239 "," 	12,876 "," 	11,890 "," 	16,331 "," 	14,497 "," 	24,301 "," 	30,639 "," 	24,169 "," 	21,788 "," 	20,224 "," 	10,648 "," 	17,296 "," 	15,643 "," 	11,348 "," 	8,408 "," 	14,576 "," 	19,241 "," 	16,875 "," 	31,591 "," 	23,980 "," 	15,090 "," 	13,232 "," 	19,782 "," 	35,821 "," 	3,069 "," 	3,930 "," 	4,624 "," 	11,491 "," 	28,305 "," 	46,419 "," 	32,466 "," 	52,832 "," 	38,228 "," 	21,029 "," 	10,792 "," 	33,732 "," 	6,917 "," 	11,121 "," 	14,332 "," 	15,293 "," 	10,934 "," 	27,227 "," 	12,689 "," 	2,605 "," 	14,214 ", 	-   , 	-   ," 	2,739 "," 	8,002 "," 	874,072 ",,,,,,,,,,,,,
PL," 	11,470 "," 	17,946 "," 	9,493 "," 	8,431 "," 	14,842 "," 	8,809 "," 	16,416 "," 	19,727 "," 	19,690 "," 	14,159 "," 	18,633 "," 	9,627 "," 	13,252 "," 	12,217 "," 	6,999 "," 	5,533 "," 	7,694 "," 	8,751 "," 	10,159 "," 	13,269 "," 	12,006 "," 	7,618 "," 	6,285 "," 	12,765 "," 	27,647 "," 	19,785 "," 	7,846 "," 	4,906 "," 	9,397 "," 	35,019 "," 	43,777 "," 	28,986 "," 	49,927 "," 	35,390 "," 	14,209 "," 	6,698 "," 	19,466 "," 	4,305 "," 	8,420 "," 	10,621 "," 	10,295 "," 	31,265 "," 	17,602 "," 	7,110 "," 	2,819 "," 	7,076 ", 	-   , 	-   ," 	2,551 "," 	6,357 "," 	697,265 ",,,,,,,,,,,,,
CC," 	6,969 "," 	12,657 "," 	8,050 "," 	8,365 "," 	10,436 "," 	9,511 "," 	16,719 "," 	17,839 "," 	15,321 "," 	11,691 "," 	15,536 "," 	7,468 "," 	9,940 "," 	8,888 "," 	5,933 "," 	4,601 "," 	6,167 "," 	6,556 "," 	8,505 "," 	11,044 "," 	8,957 "," 	5,581 "," 	4,684 "," 	11,889 "," 	19,913 "," 	12,021 "," 	11,242 "," 	8,227 "," 	2,635 "," 	13,470 "," 	21,251 "," 	16,461 "," 	26,836 "," 	18,893 "," 	10,143 "," 	5,087 "," 	14,330 "," 	3,822 "," 	6,125 "," 	7,902 "," 	7,751 "," 	12,914 "," 	13,224 "," 	5,312 "," 	1,416 "," 	5,435 ", 	-   , 	-   ," 	1,800 "," 	5,315 "," 	484,832 ",,,,,,,,,,,,,
16," 	4,347 "," 	5,165 "," 	2,643 "," 	3,072 "," 	5,617 "," 	4,619 "," 	8,076 "," 	9,382 "," 	6,627 "," 	4,909 "," 	6,680 "," 	3,279 "," 	3,150 "," 	3,191 "," 	2,236 "," 	1,696 "," 	2,120 "," 	2,414 "," 	2,773 "," 	3,434 "," 	2,587 "," 	1,587 "," 	1,382 "," 	4,456 "," 	8,847 "," 	22,994 "," 	29,951 "," 	38,260 "," 	15,709 "," 	1,408 "," 	5,014 "," 	7,337 "," 	13,518 "," 	8,570 "," 	3,827 "," 	1,645 "," 	4,817 "," 	1,235 "," 	2,418 "," 	3,142 "," 	3,257 "," 	5,788 "," 	5,890 "," 	1,684 ", 	605 ," 	1,822 ", 	-   , 	-   , 	856 ," 	1,924 "," 	285,960 ",,,,,,,,,,,,,
24," 	4,131 "," 	4,384 "," 	1,549 "," 	2,141 "," 	4,324 "," 	2,677 "," 	4,806 "," 	6,411 "," 	5,586 "," 	2,961 "," 	4,854 "," 	2,467 "," 	2,244 "," 	1,640 "," 	1,216 ", 	952 , 	941 , 	804 ," 	1,608 "," 	1,629 "," 	1,563 ", 	852 , 	769 ," 	2,558 "," 	5,654 "," 	30,843 "," 	39,622 "," 	50,558 "," 	22,899 "," 	5,048 "," 	1,678 "," 	6,417 "," 	11,618 "," 	6,880 "," 	3,192 ", 	617 ," 	1,746 ", 	688 ," 	1,900 "," 	2,389 "," 	3,065 "," 	5,290 "," 	4,758 ", 	750 , 	662 , 	741 , 	-   , 	-   , 	485 ," 	1,131 "," 	271,698 ",,,,,,,,,,,,,
GP," 	1,025 "," 	1,748 ", 	615 , 	771 ," 	2,322 ", 	804 ," 	1,863 "," 	3,188 "," 	3,374 "," 	1,138 "," 	1,275 "," 	1,064 ", 	840 , 	703 , 	632 , 	350 , 	340 , 	287 ," 	1,067 "," 	1,134 ", 	940 , 	458 , 	354 ," 	1,228 "," 	1,626 "," 	21,983 "," 	26,229 "," 	33,488 "," 	14,756 "," 	7,223 "," 	6,231 ", 	802 ," 	2,346 "," 	1,537 "," 	1,145 ", 	370 ," 	1,256 ", 	434 , 	769 , 	691 ," 	1,629 "," 	3,278 "," 	2,659 ", 	627 , 	438 , 	375 , 	-   , 	-   , 	241 , 	704 ," 	158,357 ",,,,,,,,,,,,,
BP," 	1,413 "," 	1,795 ", 	652 , 	737 ," 	1,730 ", 	785 ," 	1,590 "," 	2,465 "," 	3,321 "," 	1,491 "," 	1,735 "," 	1,217 "," 	1,360 ", 	869 , 	689 , 	363 , 	424 , 	333 , 	940 , 	818 , 	845 , 	206 , 	227 , 	820 ," 	1,777 "," 	25,766 "," 	33,444 "," 	60,203 "," 	23,202 "," 	12,000 "," 	10,610 "," 	2,504 "," 	1,155 "," 	1,875 "," 	1,734 ", 	439 ," 	1,149 ", 	262 , 	895 ," 	1,229 "," 	2,775 "," 	3,792 "," 	2,854 ", 	503 , 	272 , 	376 , 	-   , 	-   , 	325 , 	752 ," 	216,718 ",,,,,,,,,,,,,
DC," 	2,245 "," 	2,980 "," 	1,159 ", 	848 ," 	2,138 ", 	938 ," 	1,995 "," 	2,955 "," 	4,133 "," 	2,064 "," 	2,749 "," 	2,279 "," 	2,145 "," 	1,600 "," 	1,365 ", 	976 ," 	1,265 "," 	1,048 "," 	1,868 "," 	1,531 "," 	1,294 ", 	489 , 	434 , 	841 ," 	1,713 "," 	26,373 "," 	32,633 "," 	41,248 "," 	18,433 "," 	9,043 "," 	7,293 "," 	1,489 "," 	2,325 ", 	894 , 	943 , 	781 ," 	2,408 ", 	910 ," 	1,598 "," 	1,786 "," 	3,264 "," 	6,745 "," 	5,168 ", 	968 , 	351 , 	997 , 	-   , 	-   , 	447 ," 	1,491 "," 	210,640 ",,,,,,,,,,,,,
CM, 	386 , 	646 , 	106 , 	120 , 	669 , 	172 , 	633 ," 	1,398 "," 	2,304 ", 	197 , 	278 , 	210 , 	149 , 	185 , 	114 , 	119 , 	116 , 	87 , 	557 , 	217 , 	307 , 	105 , 	67 , 	109 , 	347 ," 	15,922 "," 	18,285 "," 	16,240 "," 	9,373 "," 	3,606 "," 	2,967 "," 	1,046 "," 	1,820 ", 	838 , 	314 , 	83 , 	372 , 	99 , 	443 , 	430 ," 	1,182 "," 	4,369 "," 	1,829 ", 	51 , 	67 , 	94 , 	-   , 	-   , 	168 , 	371 ," 	89,567 ",,,,,,,,,,,,,
CV, 	108 , 	212 , 	137 , 	166 ," 	1,048 ", 	219 , 	546 ," 	1,612 "," 	2,204 "," 	2,517 "," 	1,097 "," 	1,403 ", 	923 ," 	1,044 ", 	395 , 	298 , 	335 , 	530 , 	90 , 	45 , 	77 , 	22 , 	61 , 	132 , 	228 ," 	10,379 "," 	10,398 "," 	7,856 "," 	5,639 "," 	1,959 ", 	652 , 	426 , 	498 , 	785 , 	121 , 	289 ," 	2,066 ", 	32 , 	29 , 	112 , 	118 , 	576 , 	151 ," 	1,719 ", 	200 , 	402 , 	-   , 	-   , 	13 , 	29 ," 	59,898 ",,,,,,,,,,,,,
ED, 	290 , 	552 , 	284 , 	282 ," 	2,358 ", 	499 ," 	1,220 "," 	4,256 "," 	5,528 "," 	3,629 "," 	2,983 "," 	5,560 "," 	2,069 "," 	2,943 "," 	1,386 ", 	869 ," 	1,339 "," 	1,125 ", 	192 , 	92 , 	134 , 	44 , 	48 , 	204 , 	589 ," 	38,122 "," 	32,460 "," 	21,449 "," 	15,226 "," 	5,500 "," 	1,971 "," 	1,405 "," 	1,348 "," 	2,447 ", 	351 ," 	2,179 "," 	1,019 ", 	35 , 	100 , 	477 , 	328 ," 	3,607 ", 	368 ," 	1,558 "," 	1,789 "," 	1,097 ", 	-   , 	-   , 	51 , 	100 ," 	171,462 ",,,,,,,,,,,,,
