Exit stations,Entry stations->,,WEEKDAY,,,May 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
RM, 	8 , 	39 , 	30 , 	23 , 	91 , 	30 , 	46 , 	33 , 	42 , 	13 , 	32 , 	29 , 	15 , 	9 , 	9 , 	8 , 	4 , 	7 , 	8 , 	2 , 	8 , 	2 , 	4 , 	7 , 	13 , 	100 , 	104 , 	153 , 	104 , 	79 , 	90 , 	24 , 	23 , 	14 , 	6 , 	1 , 	3 , 	2 , 	4 , 	5 , 	10 , 	13 , 	9 , 	2 , 	5 , 	5 , 	3 , 	3 , 	6 , 	4 ," 	1,279 ",,,,,,,,,,,,,
EN, 	44 , 	11 , 	25 , 	25 , 	136 , 	34 , 	72 , 	60 , 	84 , 	21 , 	41 , 	42 , 	19 , 	15 , 	17 , 	6 , 	10 , 	11 , 	12 , 	7 , 	10 , 	4 , 	4 , 	7 , 	12 , 	186 , 	153 , 	229 , 	177 , 	83 , 	89 , 	24 , 	34 , 	20 , 	8 , 	1 , 	8 , 	1 , 	6 , 	8 , 	11 , 	27 , 	14 , 	4 , 	13 , 	7 , 	5 , 	7 , 	3 , 	4 ," 	1,851 ",,,,,,,,,,,,,
EP, 	36 , 	24 , 	3 , 	17 , 	100 , 	24 , 	32 , 	31 , 	40 , 	11 , 	19 , 	14 , 	9 , 	6 , 	4 , 	4 , 	6 , 	4 , 	5 , 	2 , 	4 , 	3 , 	1 , 	5 , 	3 , 	65 , 	69 , 	70 , 	66 , 	29 , 	23 , 	7 , 	9 , 	5 , 	2 , 	1 , 	2 , 	1 , 	4 , 	2 , 	2 , 	10 , 	6 , 	2 , 	6 , 	2 , 	1 , 	3 , 	1 , 	2 , 	797 ,,,,,,,,,,,,,
NB, 	26 , 	22 , 	17 , 	5 , 	18 , 	10 , 	19 , 	26 , 	25 , 	8 , 	23 , 	20 , 	9 , 	5 , 	7 , 	3 , 	4 , 	3 , 	2 , 	4 , 	5 , 	2 , 	2 , 	2 , 	5 , 	50 , 	53 , 	49 , 	58 , 	28 , 	24 , 	7 , 	7 , 	5 , 	2 , 	2 , 	2 , 	1 , 	5 , 	1 , 	1 , 	14 , 	4 , 	0 , 	6 , 	3 , 	2 , 	2 , 	0 , 	1 , 	595 ,,,,,,,,,,,,,
BK, 	109 , 	148 , 	105 , 	22 , 	11 , 	55 , 	54 , 	67 , 	70 , 	19 , 	58 , 	42 , 	28 , 	21 , 	21 , 	10 , 	17 , 	15 , 	10 , 	11 , 	11 , 	4 , 	3 , 	3 , 	18 , 	96 , 	69 , 	106 , 	87 , 	53 , 	42 , 	12 , 	19 , 	12 , 	4 , 	5 , 	11 , 	2 , 	13 , 	7 , 	5 , 	20 , 	16 , 	2 , 	14 , 	7 , 	10 , 	12 , 	2 , 	10 ," 	1,566 ",,,,,,,,,,,,,
AS, 	35 , 	40 , 	23 , 	9 , 	35 , 	5 , 	20 , 	32 , 	36 , 	9 , 	38 , 	29 , 	13 , 	10 , 	9 , 	5 , 	6 , 	5 , 	6 , 	4 , 	5 , 	1 , 	0 , 	2 , 	10 , 	54 , 	54 , 	74 , 	67 , 	36 , 	22 , 	8 , 	9 , 	3 , 	4 , 	1 , 	4 , 	0 , 	3 , 	3 , 	5 , 	8 , 	5 , 	1 , 	5 , 	4 , 	2 , 	5 , 	1 , 	4 , 	766 ,,,,,,,,,,,,,
MA, 	58 , 	65 , 	34 , 	22 , 	48 , 	19 , 	10 , 	20 , 	38 , 	8 , 	59 , 	49 , 	32 , 	21 , 	18 , 	9 , 	14 , 	14 , 	24 , 	28 , 	31 , 	7 , 	8 , 	11 , 	15 , 	118 , 	105 , 	139 , 	131 , 	77 , 	49 , 	18 , 	23 , 	12 , 	11 , 	4 , 	11 , 	3 , 	30 , 	6 , 	6 , 	23 , 	8 , 	4 , 	7 , 	4 , 	6 , 	9 , 	16 , 	35 ," 	1,516 ",,,,,,,,,,,,,
19, 	34 , 	56 , 	24 , 	24 , 	54 , 	29 , 	24 , 	9 , 	6 , 	4 , 	32 , 	43 , 	30 , 	31 , 	24 , 	15 , 	16 , 	11 , 	28 , 	29 , 	22 , 	12 , 	8 , 	16 , 	14 , 	122 , 	117 , 	139 , 	123 , 	79 , 	46 , 	18 , 	21 , 	19 , 	6 , 	4 , 	9 , 	9 , 	29 , 	7 , 	7 , 	16 , 	7 , 	4 , 	7 , 	7 , 	7 , 	7 , 	9 , 	27 ," 	1,439 ",,,,,,,,,,,,,
12, 	43 , 	90 , 	44 , 	26 , 	59 , 	37 , 	39 , 	6 , 	11 , 	6 , 	29 , 	48 , 	47 , 	39 , 	36 , 	19 , 	22 , 	21 , 	35 , 	39 , 	34 , 	11 , 	13 , 	20 , 	19 , 	116 , 	110 , 	173 , 	126 , 	60 , 	56 , 	20 , 	36 , 	28 , 	13 , 	3 , 	9 , 	10 , 	34 , 	13 , 	10 , 	21 , 	13 , 	2 , 	7 , 	8 , 	5 , 	8 , 	10 , 	39 ," 	1,725 ",,,,,,,,,,,,,
LM, 	10 , 	21 , 	9 , 	8 , 	17 , 	8 , 	11 , 	4 , 	6 , 	7 , 	48 , 	85 , 	79 , 	66 , 	38 , 	29 , 	28 , 	23 , 	9 , 	3 , 	6 , 	2 , 	1 , 	3 , 	8 , 	121 , 	112 , 	141 , 	110 , 	61 , 	43 , 	20 , 	22 , 	13 , 	2 , 	28 , 	46 , 	2 , 	3 , 	2 , 	2 , 	7 , 	1 , 	20 , 	9 , 	14 , 	8 , 	10 , 	2 , 	7 ," 	1,334 ",,,,,,,,,,,,,
FV, 	33 , 	40 , 	19 , 	22 , 	60 , 	37 , 	51 , 	29 , 	41 , 	40 , 	19 , 	109 , 	100 , 	93 , 	70 , 	44 , 	33 , 	37 , 	12 , 	6 , 	16 , 	7 , 	14 , 	15 , 	43 , 	150 , 	142 , 	257 , 	208 , 	101 , 	97 , 	23 , 	29 , 	22 , 	4 , 	25 , 	54 , 	1 , 	9 , 	5 , 	9 , 	13 , 	5 , 	27 , 	6 , 	23 , 	11 , 	11 , 	4 , 	14 ," 	2,235 ",,,,,,,,,,,,,
