Exit stations,Entry stations->,,TOTAL,,,May 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
RM, 	280 , 	961 , 	798 , 	588 ," 	2,345 ", 	775 ," 	1,164 ", 	843 ," 	1,021 ", 	367 , 	903 , 	782 , 	402 , 	240 , 	249 , 	200 , 	96 , 	167 , 	198 , 	74 , 	191 , 	52 , 	88 , 	166 , 	311 ," 	2,469 "," 	2,424 "," 	4,047 "," 	2,494 "," 	1,990 "," 	2,270 ", 	586 , 	609 , 	341 , 	155 , 	33 , 	97 , 	44 , 	116 , 	126 , 	243 , 	386 , 	213 , 	44 , 	143 , 	123 , 	82 , 	99 , 	128 , 	101 ," 	32,624 ",,,,,,,,,,,,,
EN," 	1,076 ", 	334 , 	644 , 	642 ," 	3,401 ", 	914 ," 	1,721 "," 	1,417 "," 	1,976 ", 	538 ," 	1,073 "," 	1,115 ", 	494 , 	386 , 	446 , 	200 , 	254 , 	281 , 	278 , 	174 , 	268 , 	106 , 	101 , 	183 , 	311 ," 	4,481 "," 	3,557 "," 	5,855 "," 	4,059 "," 	2,040 "," 	2,195 ", 	594 , 	807 , 	508 , 	233 , 	47 , 	202 , 	37 , 	134 , 	179 , 	254 , 	722 , 	310 , 	89 , 	365 , 	168 , 	135 , 	217 , 	88 , 	117 ," 	45,726 ",,,,,,,,,,,,,
EP, 	910 , 	626 , 	145 , 	460 ," 	2,650 ", 	630 , 	830 , 	788 ," 	1,008 ", 	307 , 	511 , 	420 , 	233 , 	160 , 	101 , 	112 , 	120 , 	105 , 	137 , 	77 , 	103 , 	90 , 	35 , 	147 , 	76 ," 	1,631 "," 	1,615 "," 	1,888 "," 	1,553 ", 	743 , 	579 , 	195 , 	191 , 	127 , 	41 , 	33 , 	45 , 	30 , 	105 , 	60 , 	43 , 	329 , 	136 , 	45 , 	195 , 	55 , 	46 , 	89 , 	27 , 	49 ," 	20,631 ",,,,,,,,,,,,,
NB, 	643 , 	558 , 	491 , 	175 , 	453 , 	302 , 	541 , 	640 , 	591 , 	199 , 	583 , 	534 , 	225 , 	132 , 	175 , 	69 , 	82 , 	86 , 	55 , 	84 , 	147 , 	39 , 	43 , 	60 , 	126 ," 	1,371 "," 	1,267 "," 	1,277 "," 	1,423 ", 	853 , 	621 , 	194 , 	172 , 	137 , 	66 , 	52 , 	47 , 	29 , 	107 , 	28 , 	37 , 	398 , 	93 , 	8 , 	189 , 	73 , 	57 , 	70 , 	13 , 	34 ," 	15,649 ",,,,,,,,,,,,,
BK," 	2,776 "," 	3,633 "," 	2,800 ", 	567 , 	429 ," 	1,369 "," 	1,424 "," 	1,819 "," 	1,813 ", 	593 ," 	1,490 "," 	1,200 ", 	704 , 	549 , 	534 , 	282 , 	384 , 	382 , 	263 , 	267 , 	282 , 	125 , 	74 , 	95 , 	490 ," 	2,727 "," 	1,839 "," 	3,064 "," 	2,254 "," 	1,526 "," 	1,155 ", 	355 , 	482 , 	328 , 	103 , 	129 , 	319 , 	54 , 	304 , 	148 , 	154 , 	593 , 	406 , 	74 , 	445 , 	202 , 	314 , 	385 , 	58 , 	211 ," 	41,973 ",,,,,,,,,,,,,
AS, 	900 ," 	1,069 ", 	640 , 	264 , 	899 , 	179 , 	531 , 	823 , 	903 , 	283 , 	968 , 	772 , 	362 , 	270 , 	236 , 	121 , 	146 , 	107 , 	147 , 	99 , 	107 , 	30 , 	13 , 	35 , 	266 ," 	1,363 "," 	1,304 "," 	1,944 "," 	1,676 "," 	1,052 ", 	622 , 	201 , 	226 , 	85 , 	93 , 	22 , 	109 , 	8 , 	65 , 	65 , 	115 , 	243 , 	109 , 	30 , 	193 , 	96 , 	76 , 	153 , 	15 , 	82 ," 	20,117 ",,,,,,,,,,,,,
MA," 	1,425 "," 	1,545 ", 	894 , 	581 ," 	1,251 ", 	545 , 	339 , 	573 , 	974 , 	258 ," 	1,518 "," 	1,303 ", 	756 , 	504 , 	475 , 	234 , 	325 , 	339 , 	632 , 	676 , 	786 , 	204 , 	220 , 	341 , 	399 ," 	3,147 "," 	2,629 "," 	3,717 "," 	3,306 "," 	2,252 "," 	1,407 ", 	477 , 	581 , 	314 , 	268 , 	100 , 	273 , 	88 , 	700 , 	132 , 	134 , 	685 , 	189 , 	101 , 	228 , 	95 , 	157 , 	258 , 	376 , 	814 ," 	39,525 ",,,,,,,,,,,,,
19, 	842 ," 	1,298 ", 	622 , 	626 ," 	1,482 ", 	777 , 	634 , 	338 , 	157 , 	122 , 	797 ," 	1,236 ", 	717 , 	767 , 	571 , 	360 , 	334 , 	265 , 	673 , 	660 , 	572 , 	288 , 	229 , 	478 , 	404 ," 	3,170 "," 	2,907 "," 	3,959 "," 	3,210 "," 	2,315 "," 	1,360 ", 	508 , 	523 , 	475 , 	144 , 	86 , 	206 , 	229 , 	633 , 	158 , 	173 , 	514 , 	163 , 	100 , 	264 , 	169 , 	177 , 	204 , 	226 , 	617 ," 	37,739 ",,,,,,,,,,,,,
12," 	1,068 "," 	2,052 "," 	1,085 ", 	618 ," 	1,500 ", 	925 , 	939 , 	164 , 	377 , 	167 , 	775 ," 	1,260 "," 	1,086 ", 	982 , 	915 , 	476 , 	492 , 	474 , 	836 , 	877 , 	775 , 	299 , 	312 , 	515 , 	515 ," 	3,152 "," 	2,847 "," 	4,860 "," 	3,372 "," 	1,857 "," 	1,505 ", 	548 , 	896 , 	699 , 	337 , 	74 , 	206 , 	212 , 	748 , 	290 , 	266 , 	657 , 	306 , 	48 , 	199 , 	193 , 	144 , 	212 , 	226 , 	845 ," 	44,183 ",,,,,,,,,,,,,
LM, 	298 , 	547 , 	271 , 	250 , 	573 , 	316 , 	330 , 	125 , 	165 , 	267 ," 	1,423 "," 	2,486 "," 	1,955 "," 	1,676 ", 	934 , 	689 , 	644 , 	541 , 	213 , 	77 , 	147 , 	54 , 	21 , 	89 , 	232 ," 	3,070 "," 	2,870 "," 	3,927 "," 	2,851 "," 	1,813 "," 	1,279 ", 	526 , 	596 , 	361 , 	57 , 	711 ," 	1,183 ", 	52 , 	91 , 	56 , 	63 , 	190 , 	31 , 	514 , 	298 , 	339 , 	233 , 	313 , 	43 , 	156 ," 	35,946 ",,,,,,,,,,,,,
