Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,May 08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
GP, 	13 , 	22 , 	11 , 	17 , 	48 , 	20 , 	26 , 	20 , 	29 , 	24 , 	30 , 	70 , 	14 , 	13 , 	7 , 	8 , 	2 , 	13 , 	16 , 	17 , 	20 , 	12 , 	8 , 	25 , 	21 , 	198 , 	171 ," 	1,065 ", 	299 , 	258 , 	311 , 	30 , 	58 , 	37 , 	30 , 	9 , 	27 , 	3 , 	24 , 	12 , 	36 , 	107 , 	36 ," 	3,213 ",,,,,,,,,,,
BP, 	29 , 	35 , 	13 , 	10 , 	42 , 	17 , 	24 , 	16 , 	37 , 	30 , 	54 , 	40 , 	22 , 	17 , 	18 , 	9 , 	9 , 	16 , 	21 , 	10 , 	15 , 	4 , 	5 , 	9 , 	30 , 	310 , 	297 ," 	2,305 ", 	598 , 	461 , 	527 , 	69 , 	46 , 	48 , 	59 , 	8 , 	24 , 	7 , 	37 , 	30 , 	74 , 	92 , 	51 ," 	5,572 ",,,,,,,,,,,
DC, 	27 , 	36 , 	11 , 	13 , 	54 , 	16 , 	21 , 	23 , 	34 , 	27 , 	38 , 	76 , 	20 , 	28 , 	19 , 	10 , 	9 , 	22 , 	25 , 	23 , 	27 , 	13 , 	10 , 	17 , 	19 , 	176 , 	146 , 	822 , 	325 , 	215 , 	282 , 	38 , 	72 , 	14 , 	38 , 	10 , 	49 , 	5 , 	49 , 	25 , 	77 , 	178 , 	70 ," 	3,206 ",,,,,,,,,,,
CM, 	6 , 	15 , 	5 , 	3 , 	12 , 	5 , 	7 , 	3 , 	11 , 	5 , 	13 , 	21 , 	4 , 	10 , 	7 , 	3 , 	5 , 	7 , 	6 , 	6 , 	9 , 	2 , 	4 , 	4 , 	7 , 	72 , 	65 , 	313 , 	141 , 	78 , 	118 , 	34 , 	66 , 	32 , 	6 , 	2 , 	17 , 	2 , 	18 , 	9 , 	29 , 	106 , 	31 ," 	1,315 ",,,,,,,,,,,
CV, 	3 , 	4 , 	5 , 	3 , 	20 , 	5 , 	8 , 	11 , 	10 , 	49 , 	39 , 	112 , 	22 , 	53 , 	13 , 	6 , 	8 , 	10 , 	2 , 	1 , 	1 , 	1 , 	2 , 	5 , 	8 , 	128 , 	59 , 	176 , 	70 , 	39 , 	21 , 	13 , 	9 , 	12 , 	3 , 	2 , 	69 , 	1 , 	6 , 	2 , 	1 , 	20 , 	3 ," 	1,033 ",,,,,,,,,,,
ED, 	8 , 	17 , 	12 , 	10 , 	61 , 	16 , 	21 , 	16 , 	31 , 	52 , 	88 , 	703 , 	35 , 	135 , 	42 , 	20 , 	18 , 	43 , 	9 , 	4 , 	6 , 	1 , 	1 , 	9 , 	12 , 	767 , 	199 , 	727 , 	251 , 	78 , 	62 , 	29 , 	31 , 	50 , 	13 , 	73 , 	14 , 	2 , 	9 , 	14 , 	9 , 	143 , 	20 ," 	3,856 ",,,,,,,,,,,
NC, 	2 , 	2 , 	3 , 	2 , 	7 , 	4 , 	8 , 	5 , 	8 , 	5 , 	7 , 	51 , 	2 , 	3 , 	3 , 	2 , 	1 , 	3 , 	22 , 	8 , 	21 , 	5 , 	4 , 	8 , 	1 , 	85 , 	30 , 	82 , 	35 , 	12 , 	9 , 	8 , 	4 , 	8 , 	1 , 	1 , 	3 , 	2 , 	32 , 	3 , 	6 , 	17 , 	8 , 	527 ,,,,,,,,,,,
WP, 	29 , 	33 , 	8 , 	7 , 	17 , 	16 , 	76 , 	25 , 	50 , 	11 , 	62 , 	153 , 	26 , 	26 , 	26 , 	11 , 	14 , 	23 , 	175 , 	43 , 	72 , 	14 , 	9 , 	25 , 	20 , 	198 , 	93 , 	301 , 	101 , 	58 , 	77 , 	27 , 	41 , 	50 , 	14 , 	6 , 	10 , 	31 , 	11 , 	13 , 	8 , 	59 , 	14 ," 	2,076 ",,,,,,,,,,,
SS, 	9 , 	9 , 	2 , 	5 , 	8 , 	5 , 	5 , 	3 , 	7 , 	7 , 	8 , 	18 , 	8 , 	4 , 	3 , 	3 , 	2 , 	6 , 	11 , 	4 , 	7 , 	2 , 	2 , 	3 , 	5 , 	55 , 	37 , 	226 , 	88 , 	54 , 	79 , 	13 , 	34 , 	26 , 	8 , 	2 , 	12 , 	1 , 	13 , 	4 , 	24 , 	45 , 	12 , 	874 ,,,,,,,,,,,
SB, 	8 , 	9 , 	3 , 	3 , 	12 , 	3 , 	6 , 	4 , 	6 , 	5 , 	12 , 	19 , 	4 , 	6 , 	10 , 	3 , 	2 , 	4 , 	12 , 	9 , 	6 , 	4 , 	3 , 	2 , 	6 , 	55 , 	47 , 	221 , 	111 , 	93 , 	150 , 	45 , 	82 , 	76 , 	38 , 	2 , 	10 , 	5 , 	13 , 	18 , 	5 , 	73 , 	16 ," 	1,215 ",,,,,,,,,,,
SO, 	15 , 	34 , 	23 , 	39 , 	103 , 	28 , 	41 , 	15 , 	35 , 	16 , 	22 , 	30 , 	11 , 	13 , 	9 , 	5 , 	11 , 	27 , 	40 , 	58 , 	67 , 	39 , 	31 , 	58 , 	32 , 	348 , 	299 ," 	1,299 ", 	394 , 	100 , 	104 , 	52 , 	58 , 	110 , 	65 , 	9 , 	91 , 	12 , 	42 , 	23 , 	47 , 	13 , 	184 ," 	4,048 ",,,,,,,,,,,
MB, 	11 , 	15 , 	11 , 	13 , 	60 , 	12 , 	11 , 	8 , 	12 , 	17 , 	19 , 	53 , 	8 , 	6 , 	4 , 	1 , 	4 , 	4 , 	11 , 	12 , 	15 , 	11 , 	10 , 	17 , 	11 , 	169 , 	122 , 	533 , 	329 , 	162 , 	182 , 	42 , 	60 , 	80 , 	25 , 	3 , 	22 , 	4 , 	18 , 	12 , 	14 , 	316 , 	11 ," 	2,453 ",,,,,,,,,,,
Entries," 	1,523 "," 	2,629 "," 	1,661 "," 	1,817 "," 	4,687 "," 	2,278 "," 	3,123 "," 	1,838 "," 	2,825 "," 	2,297 "," 	3,962 "," 	6,389 "," 	1,832 "," 	2,408 "," 	1,730 ", 	924 ," 	1,111 "," 	2,516 "," 	1,806 "," 	1,617 "," 	2,231 "," 	1,176 ", 	934 ," 	2,277 "," 	2,253 "," 	8,351 "," 	5,280 "," 	20,761 "," 	9,675 "," 	7,683 "," 	7,946 "," 	3,341 "," 	5,788 "," 	3,259 "," 	1,303 "," 	1,008 "," 	3,715 ", 	513 ," 	1,930 ", 	863 ," 	1,137 "," 	5,067 "," 	2,369 "," 	147,826 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
