Exit stations,Entry stations->,,SATURDAY,,,Jul 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,Exits,,,,,,,,,,,
HY, 	26 , 	43 , 	13 , 	13 , 	67 , 	30 , 	63 , 	47 , 	63 , 	48 , 	134 , 	153 , 	96 , 	134 , 	6 , 	78 , 	103 , 	146 , 	13 , 	6 , 	14 , 	3 , 	4 , 	9 , 	19 , 	116 , 	80 , 	230 , 	73 , 	29 , 	29 , 	13 , 	24 , 	20 , 	5 , 	19 , 	38 , 	4 , 	21 , 	3 , 	11 , 	12 , 	6 , 	24 ," 	2,084 ",,,FT/ED line," 	10,101 "," 	2,973 "," 	1,992 "," 	2,710 "," 	1,383 "," 	8,910 ", 	610 ," 	28,678 "
SH, 	13 , 	19 , 	6 , 	10 , 	44 , 	13 , 	27 , 	21 , 	47 , 	25 , 	63 , 	73 , 	47 , 	81 , 	79 , 	5 , 	41 , 	80 , 	9 , 	4 , 	4 , 	3 , 	3 , 	3 , 	8 , 	84 , 	50 , 	156 , 	61 , 	21 , 	22 , 	10 , 	17 , 	17 , 	6 , 	18 , 	21 , 	2 , 	14 , 	5 , 	6 , 	7 , 	8 , 	11 ," 	1,261 ",,,SFIA," 	5,070 ", 	435 ," 	2,245 ", 	686 , 	738 , 	514 , 	994 ," 	10,681 "
UC, 	15 , 	20 , 	10 , 	10 , 	69 , 	15 , 	24 , 	34 , 	47 , 	42 , 	55 , 	119 , 	43 , 	77 , 	91 , 	35 , 	12 , 	101 , 	13 , 	6 , 	6 , 	3 , 	2 , 	8 , 	10 , 	159 , 	94 , 	270 , 	72 , 	30 , 	19 , 	9 , 	18 , 	22 , 	5 , 	13 , 	25 , 	4 , 	14 , 	5 , 	4 , 	16 , 	7 , 	14 ," 	1,663 ",,,Entries," 	57,265 "," 	18,823 "," 	33,075 "," 	21,038 "," 	16,543 "," 	28,395 "," 	11,856 "," 	186,994 "
FM, 	27 , 	44 , 	30 , 	31 , 	275 , 	45 , 	55 , 	57 , 	80 , 	59 , 	109 , 	273 , 	55 , 	129 , 	146 , 	92 , 	113 , 	20 , 	27 , 	15 , 	17 , 	10 , 	7 , 	21 , 	14 , 	388 , 	206 , 	574 , 	178 , 	56 , 	43 , 	26 , 	30 , 	36 , 	5 , 	19 , 	56 , 	5 , 	37 , 	5 , 	5 , 	50 , 	11 , 	23 ," 	3,498 ",,,,,,,,,,,
CN, 	26 , 	21 , 	13 , 	13 , 	62 , 	21 , 	51 , 	45 , 	73 , 	13 , 	37 , 	94 , 	15 , 	20 , 	15 , 	7 , 	11 , 	24 , 	13 , 	58 , 	197 , 	72 , 	29 , 	46 , 	10 , 	195 , 	135 , 	295 , 	129 , 	46 , 	46 , 	23 , 	25 , 	32 , 	14 , 	4 , 	10 , 	21 , 	233 , 	9 , 	11 , 	72 , 	14 , 	3 ," 	2,298 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	8 , 	16 , 	7 , 	15 , 	47 , 	11 , 	31 , 	33 , 	45 , 	6 , 	22 , 	104 , 	11 , 	6 , 	6 , 	5 , 	5 , 	13 , 	66 , 	23 , 	97 , 	25 , 	16 , 	65 , 	6 , 	339 , 	195 , 	360 , 	151 , 	48 , 	36 , 	20 , 	17 , 	27 , 	8 , 	4 , 	5 , 	14 , 	62 , 	4 , 	7 , 	97 , 	12 , 	2 ," 	2,090 ",,,Dtwn SF," 	2,395 ",,,,,,,
WC, 	17 , 	22 , 	24 , 	25 , 	85 , 	22 , 	49 , 	53 , 	69 , 	11 , 	35 , 	108 , 	15 , 	10 , 	10 , 	5 , 	8 , 	14 , 	226 , 	110 , 	12 , 	52 , 	36 , 	107 , 	11 , 	472 , 	246 , 	474 , 	233 , 	58 , 	50 , 	19 , 	22 , 	21 , 	10 , 	3 , 	7 , 	27 , 	110 , 	5 , 	15 , 	122 , 	22 , 	2 ," 	3,048 ",,,OAK," 	16,096 ", 	973 ,,,,,,
LF, 	11 , 	10 , 	9 , 	12 , 	40 , 	10 , 	23 , 	28 , 	37 , 	9 , 	20 , 	48 , 	5 , 	5 , 	5 , 	3 , 	5 , 	11 , 	84 , 	33 , 	43 , 	8 , 	11 , 	66 , 	4 , 	279 , 	147 , 	266 , 	146 , 	32 , 	30 , 	17 , 	6 , 	17 , 	2 , 	3 , 	3 , 	10 , 	26 , 	4 , 	3 , 	76 , 	12 , 	2 ," 	1,618 ",,,CM line," 	33,370 "," 	4,552 "," 	5,973 ",,,,,
OR, 	5 , 	8 , 	7 , 	6 , 	38 , 	5 , 	20 , 	22 , 	26 , 	8 , 	18 , 	38 , 	3 , 	4 , 	3 , 	2 , 	3 , 	6 , 	31 , 	19 , 	28 , 	11 , 	5 , 	58 , 	3 , 	195 , 	116 , 	205 , 	109 , 	30 , 	28 , 	11 , 	7 , 	10 , 	4 , 	1 , 	3 , 	3 , 	10 , 	2 , 	3 , 	54 , 	10 , 	1 ," 	1,172 ",,,RM line," 	16,010 "," 	5,085 "," 	4,317 "," 	3,962 ",,,,
RR, 	18 , 	22 , 	28 , 	21 , 	46 , 	21 , 	64 , 	95 , 	83 , 	19 , 	39 , 	60 , 	12 , 	15 , 	10 , 	6 , 	7 , 	17 , 	50 , 	63 , 	106 , 	64 , 	64 , 	20 , 	25 , 	444 , 	305 , 	622 , 	314 , 	197 , 	116 , 	29 , 	21 , 	19 , 	4 , 	7 , 	7 , 	14 , 	28 , 	5 , 	5 , 	96 , 	30 , 	2 ," 	3,231 ",,,WP line," 	15,413 "," 	2,436 "," 	2,797 "," 	1,847 "," 	3,187 ",,,
OW, 	23 , 	35 , 	12 , 	11 , 	52 , 	37 , 	53 , 	39 , 	73 , 	21 , 	83 , 	77 , 	23 , 	29 , 	17 , 	7 , 	9 , 	14 , 	9 , 	8 , 	8 , 	2 , 	2 , 	17 , 	7 , 	439 , 	333 , 	801 , 	315 , 	200 , 	124 , 	29 , 	36 , 	25 , 	8 , 	7 , 	16 , 	3 , 	21 , 	2 , 	8 , 	44 , 	10 , 	6 ," 	3,087 ",,,FT/ED line," 	20,295 "," 	5,821 "," 	3,892 "," 	5,334 "," 	2,788 "," 	8,910 ",,
EM, 	132 , 	356 , 	220 , 	348 , 	995 , 	276 , 	518 , 	351 , 	493 , 	297 , 	360 , 	383 , 	229 , 	221 , 	152 , 	102 , 	182 , 	460 , 	260 , 	429 , 	579 , 	315 , 	239 , 	535 , 	523 , 	88 , 	46 , 	362 , 	205 , 	567 , 	718 , 	396 , 	486 , 	334 , 	120 , 	190 , 	982 , 	120 , 	255 , 	118 , 	128 , 	519 , 	304 , 	248 ," 	15,135 ",,,SFIA," 	10,908 ", 	888 ," 	4,610 "," 	1,433 "," 	1,587 "," 	1,124 ", 	994 ," 	186,994 "
MT, 	110 , 	235 , 	147 , 	225 , 	555 , 	197 , 	359 , 	313 , 	340 , 	253 , 	261 , 	235 , 	190 , 	159 , 	98 , 	64 , 	123 , 	229 , 	155 , 	210 , 	250 , 	167 , 	117 , 	342 , 	405 , 	41 , 	45 , 	65 , 	126 , 	561 , 	668 , 	463 ," 	1,113 ", 	409 , 	133 , 	99 , 	304 , 	61 , 	141 , 	101 , 	110 , 	348 , 	227 , 	117 ," 	10,863 ",,,,,,,,,,,
PL, 	237 , 	585 , 	287 , 	348 ," 	1,183 ", 	334 , 	623 , 	460 , 	594 , 	435 , 	587 , 	529 , 	340 , 	338 , 	187 , 	135 , 	238 , 	499 , 	244 , 	351 , 	494 , 	251 , 	199 , 	555 , 	815 , 	377 , 	59 , 	133 , 	264 ," 	1,637 "," 	1,845 "," 	1,078 "," 	1,933 "," 	1,162 ", 	401 , 	202 , 	690 , 	127 , 	326 , 	310 , 	313 ," 	1,545 ", 	677 , 	201 ," 	24,119 ",,,,,,,,,,,
CC, 	103 , 	181 , 	125 , 	199 , 	487 , 	225 , 	380 , 	317 , 	259 , 	201 , 	310 , 	202 , 	124 , 	125 , 	63 , 	65 , 	72 , 	171 , 	104 , 	144 , 	183 , 	126 , 	93 , 	291 , 	320 , 	163 , 	102 , 	251 , 	71 , 	645 , 	865 , 	372 , 	605 , 	370 , 	153 , 	68 , 	233 , 	52 , 	108 , 	122 , 	186 , 	537 , 	295 , 	72 ," 	10,135 ",,,,,,,,,,,
16, 	71 , 	84 , 	72 , 	121 , 	327 , 	183 , 	278 , 	223 , 	156 , 	126 , 	163 , 	93 , 	50 , 	46 , 	28 , 	19 , 	30 , 	61 , 	44 , 	49 , 	61 , 	38 , 	34 , 	201 , 	204 , 	507 , 	455 ," 	1,780 ", 	730 , 	37 , 	390 , 	354 , 	503 , 	245 , 	95 , 	28 , 	85 , 	13 , 	42 , 	76 , 	99 , 	193 , 	223 , 	27 ," 	8,641 ",,,,,,,,,,,
24, 	86 , 	89 , 	50 , 	102 , 	222 , 	130 , 	197 , 	173 , 	109 , 	78 , 	146 , 	92 , 	41 , 	45 , 	25 , 	22 , 	15 , 	34 , 	38 , 	40 , 	49 , 	23 , 	23 , 	120 , 	145 , 	600 , 	520 ," 	1,982 ", 	869 , 	356 , 	44 , 	248 , 	456 , 	233 , 	112 , 	18 , 	49 , 	10 , 	57 , 	68 , 	139 , 	174 , 	157 , 	19 ," 	8,204 ",,,,,,,,,,,
GP, 	24 , 	30 , 	15 , 	19 , 	64 , 	21 , 	46 , 	42 , 	48 , 	30 , 	41 , 	42 , 	22 , 	14 , 	13 , 	7 , 	9 , 	24 , 	22 , 	17 , 	24 , 	20 , 	9 , 	29 , 	33 , 	315 , 	286 ," 	1,225 ", 	338 , 	282 , 	253 , 	27 , 	80 , 	64 , 	35 , 	11 , 	26 , 	7 , 	29 , 	27 , 	75 , 	88 , 	76 , 	7 ," 	3,911 ",,,,,,,,,,,
BP, 	35 , 	52 , 	12 , 	14 , 	52 , 	21 , 	39 , 	30 , 	60 , 	30 , 	53 , 	45 , 	24 , 	29 , 	20 , 	15 , 	17 , 	33 , 	26 , 	18 , 	21 , 	9 , 	7 , 	22 , 	37 , 	418 , 	443 ," 	2,279 ", 	510 , 	441 , 	411 , 	77 , 	46 , 	65 , 	78 , 	12 , 	35 , 	8 , 	39 , 	36 , 	132 , 	91 , 	83 , 	11 ," 	5,932 ",,,,,,,,,,,
DC, 	26 , 	44 , 	17 , 	13 , 	80 , 	17 , 	37 , 	38 , 	50 , 	26 , 	47 , 	47 , 	20 , 	24 , 	16 , 	13 , 	16 , 	30 , 	29 , 	23 , 	23 , 	14 , 	7 , 	19 , 	24 , 	301 , 	291 ," 	1,327 ", 	369 , 	229 , 	235 , 	69 , 	96 , 	19 , 	42 , 	13 , 	36 , 	10 , 	39 , 	43 , 	122 , 	151 , 	111 , 	12 ," 	4,209 ",,,,,,,,,,,
CM, 	10 , 	19 , 	5 , 	4 , 	14 , 	5 , 	16 , 	9 , 	16 , 	2 , 	10 , 	11 , 	6 , 	10 , 	3 , 	3 , 	4 , 	6 , 	15 , 	8 , 	12 , 	2 , 	5 , 	5 , 	11 , 	95 , 	93 , 	448 , 	160 , 	81 , 	100 , 	38 , 	84 , 	39 , 	9 , 	0 , 	5 , 	2 , 	20 , 	12 , 	63 , 	87 , 	43 , 	1 ," 	1,588 ",,,,,,,,,,,
CV, 	5 , 	5 , 	8 , 	9 , 	22 , 	7 , 	17 , 	12 , 	13 , 	46 , 	59 , 	96 , 	34 , 	66 , 	23 , 	21 , 	11 , 	18 , 	3 , 	4 , 	5 , 	2 , 	2 , 	9 , 	7 , 	176 , 	89 , 	204 , 	87 , 	28 , 	17 , 	10 , 	12 , 	17 , 	5 , 	5 , 	69 , 	1 , 	6 , 	3 , 	5 , 	23 , 	5 , 	69 ," 	1,331 ",,,,,,,,,,,
ED, 	8 , 	21 , 	10 , 	14 , 	60 , 	18 , 	25 , 	28 , 	26 , 	59 , 	88 , 	386 , 	44 , 	100 , 	45 , 	23 , 	28 , 	57 , 	11 , 	7 , 	8 , 	4 , 	4 , 	11 , 	16 , 	848 , 	278 , 	738 , 	251 , 	80 , 	49 , 	25 , 	32 , 	45 , 	8 , 	75 , 	38 , 	3 , 	11 , 	6 , 	6 , 	103 , 	16 , 	24 ," 	3,729 ",,,,,,,,,,,
NC, 	4 , 	6 , 	3 , 	6 , 	12 , 	6 , 	13 , 	13 , 	14 , 	2 , 	6 , 	42 , 	2 , 	6 , 	4 , 	3 , 	3 , 	6 , 	18 , 	15 , 	21 , 	6 , 	4 , 	16 , 	3 , 	96 , 	67 , 	134 , 	50 , 	13 , 	12 , 	7 , 	6 , 	11 , 	5 , 	1 , 	2 , 	7 , 	24 , 	3 , 	2 , 	26 , 	4 , 	2 , 	695 ,,,,,,,,,,,
WP, 	35 , 	42 , 	11 , 	10 , 	38 , 	26 , 	99 , 	56 , 	75 , 	14 , 	59 , 	116 , 	27 , 	33 , 	26 , 	12 , 	16 , 	34 , 	213 , 	68 , 	106 , 	25 , 	12 , 	33 , 	33 , 	227 , 	128 , 	390 , 	133 , 	53 , 	66 , 	31 , 	48 , 	51 , 	22 , 	7 , 	10 , 	35 , 	19 , 	13 , 	16 , 	75 , 	24 , 	6 ," 	2,567 ",,,,,,,,,,,
SS, 	8 , 	19 , 	4 , 	1 , 	17 , 	7 , 	7 , 	7 , 	7 , 	6 , 	8 , 	20 , 	7 , 	5 , 	5 , 	4 , 	5 , 	6 , 	11 , 	5 , 	8 , 	5 , 	2 , 	6 , 	6 , 	106 , 	89 , 	333 , 	113 , 	55 , 	82 , 	27 , 	43 , 	36 , 	10 , 	4 , 	6 , 	3 , 	11 , 	7 , 	39 , 	29 , 	22 , 	1 ," 	1,196 ",,,,,,,,,,,
SB, 	11 , 	17 , 	3 , 	4 , 	18 , 	5 , 	13 , 	12 , 	18 , 	6 , 	14 , 	18 , 	10 , 	11 , 	4 , 	7 , 	5 , 	10 , 	12 , 	8 , 	12 , 	3 , 	3 , 	5 , 	8 , 	115 , 	93 , 	347 , 	180 , 	96 , 	147 , 	68 , 	152 , 	126 , 	63 , 	4 , 	7 , 	4 , 	21 , 	42 , 	9 , 	51 , 	45 , 	4 ," 	1,807 ",,,,,,,,,,,
SO, 	21 , 	48 , 	37 , 	58 , 	146 , 	38 , 	65 , 	39 , 	74 , 	17 , 	35 , 	44 , 	21 , 	13 , 	6 , 	5 , 	11 , 	30 , 	56 , 	79 , 	90 , 	49 , 	52 , 	86 , 	47 , 	363 , 	277 ," 	1,208 ", 	414 , 	150 , 	151 , 	76 , 	76 , 	129 , 	69 , 	14 , 	71 , 	29 , 	61 , 	25 , 	56 , 	38 , 	251 , 	17 ," 	4,636 ",,,,,,,,,,,
MB, 	13 , 	25 , 	11 , 	17 , 	142 , 	20 , 	24 , 	24 , 	31 , 	10 , 	21 , 	27 , 	10 , 	6 , 	5 , 	8 , 	5 , 	7 , 	15 , 	11 , 	20 , 	9 , 	9 , 	29 , 	17 , 	257 , 	199 , 	697 , 	279 , 	183 , 	165 , 	64 , 	94 , 	138 , 	47 , 	5 , 	16 , 	5 , 	23 , 	26 , 	41 , 	293 , 	21 , 	5 ," 	3,069 ",,,,,,,,,,,
WD, 	6 , 	8 , 	7 , 	3 , 	30 , 	7 , 	9 , 	11 , 	12 , 	22 , 	43 , 	125 , 	29 , 	75 , 	27 , 	14 , 	18 , 	23 , 	3 , 	2 , 	2 , 	2 , 	1 , 	2 , 	5 , 	226 , 	109 , 	221 , 	90 , 	21 , 	19 , 	7 , 	8 , 	14 , 	2 , 	66 , 	24 , 	1 , 	8 , 	2 , 	2 , 	24 , 	8 , 	6 ," 	1,338 ",,,,,,,,,,,
Entries," 	2,088 "," 	3,496 "," 	2,204 "," 	2,372 "," 	7,938 "," 	3,000 "," 	4,572 "," 	3,846 "," 	4,482 "," 	2,623 "," 	4,484 "," 	5,517 "," 	2,427 "," 	3,021 "," 	2,069 "," 	1,286 "," 	1,660 "," 	3,352 "," 	2,300 "," 	2,198 "," 	2,974 "," 	1,577 "," 	1,190 "," 	3,224 "," 	3,360 "," 	12,587 "," 	8,511 "," 	26,206 "," 	10,607 "," 	8,148 "," 	8,380 "," 	4,113 "," 	6,656 "," 	4,246 "," 	1,603 "," 	1,295 "," 	3,727 ", 	729 ," 	2,372 "," 	1,209 "," 	1,766 "," 	5,805 "," 	3,113 "," 	1,280 "," 	189,606 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
