Exit stations,Entry stations->,,SUNDAY,,,Jul 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,Exits,,,,,,,,,,,
FV, 	62 , 	76 , 	34 , 	39 , 	111 , 	69 , 	89 , 	52 , 	66 , 	102 , 	16 , 	203 , 	99 , 	161 , 	107 , 	38 , 	36 , 	72 , 	25 , 	12 , 	22 , 	10 , 	14 , 	20 , 	65 , 	224 , 	144 , 	459 , 	228 , 	116 , 	93 , 	35 , 	53 , 	29 , 	5 , 	31 , 	65 , 	7 , 	42 , 	5 , 	8 , 	51 , 	12 , 	35 ," 	3,239 ",,,OAK," 	5,670 ", 	770 ," 	1,678 "," 	1,752 ", 	855 ," 	2,291 ", 	508 ," 	13,525 "
CL, 	70 , 	172 , 	88 , 	102 , 	157 , 	78 , 	136 , 	100 , 	151 , 	125 , 	177 , 	12 , 	164 , 	211 , 	147 , 	91 , 	120 , 	398 , 	120 , 	153 , 	219 , 	99 , 	68 , 	76 , 	75 , 	374 , 	197 , 	554 , 	239 , 	91 , 	97 , 	58 , 	46 , 	79 , 	17 , 	147 , 	746 , 	61 , 	144 , 	18 , 	22 , 	60 , 	51 , 	205 ," 	6,515 ",,,CM line," 	11,571 "," 	1,695 "," 	4,307 "," 	1,482 "," 	1,028 "," 	1,587 "," 	2,194 "," 	23,865 "
SL, 	18 , 	25 , 	14 , 	16 , 	48 , 	24 , 	48 , 	40 , 	63 , 	84 , 	91 , 	168 , 	7 , 	82 , 	64 , 	27 , 	28 , 	36 , 	9 , 	7 , 	13 , 	4 , 	3 , 	9 , 	22 , 	151 , 	92 , 	294 , 	108 , 	35 , 	34 , 	15 , 	15 , 	22 , 	3 , 	25 , 	31 , 	1 , 	17 , 	3 , 	6 , 	33 , 	11 , 	21 ," 	1,868 ",,,RM line," 	5,530 "," 	1,811 "," 	1,508 "," 	2,675 ", 	661 ," 	2,332 ", 	779 ," 	15,296 "
BF, 	18 , 	27 , 	15 , 	14 , 	50 , 	23 , 	49 , 	50 , 	79 , 	94 , 	165 , 	223 , 	80 , 	12 , 	99 , 	57 , 	59 , 	96 , 	16 , 	5 , 	8 , 	5 , 	3 , 	8 , 	22 , 	125 , 	86 , 	286 , 	93 , 	34 , 	32 , 	16 , 	25 , 	22 , 	8 , 	43 , 	74 , 	3 , 	26 , 	4 , 	6 , 	18 , 	6 , 	61 ," 	2,247 ",,,WP line," 	5,510 ", 	917 ," 	1,082 ", 	673 ," 	2,356 "," 	1,567 ", 	923 ," 	13,029 "
HY, 	21 , 	24 , 	9 , 	10 , 	49 , 	22 , 	40 , 	34 , 	48 , 	42 , 	98 , 	156 , 	68 , 	96 , 	7 , 	40 , 	63 , 	110 , 	11 , 	6 , 	8 , 	2 , 	2 , 	6 , 	13 , 	102 , 	42 , 	146 , 	64 , 	21 , 	12 , 	10 , 	18 , 	11 , 	3 , 	15 , 	27 , 	2 , 	23 , 	3 , 	7 , 	14 , 	4 , 	22 ," 	1,536 ",,,FT/ED line," 	7,496 "," 	2,311 "," 	1,579 "," 	2,106 "," 	1,544 "," 	8,436 ", 	644 ," 	24,116 "
SH, 	11 , 	12 , 	4 , 	5 , 	29 , 	9 , 	18 , 	17 , 	30 , 	33 , 	43 , 	88 , 	30 , 	62 , 	48 , 	5 , 	28 , 	68 , 	4 , 	3 , 	4 , 	2 , 	1 , 	5 , 	8 , 	58 , 	31 , 	107 , 	35 , 	21 , 	14 , 	6 , 	11 , 	13 , 	4 , 	11 , 	16 , 	1 , 	16 , 	3 , 	5 , 	9 , 	5 , 	10 , 	945 ,,,SFIA," 	4,531 ", 	380 ," 	1,803 ", 	562 , 	677 , 	484 ," 	1,018 "," 	9,455 "
UC, 	11 , 	16 , 	9 , 	9 , 	46 , 	15 , 	20 , 	18 , 	35 , 	36 , 	36 , 	131 , 	22 , 	60 , 	61 , 	26 , 	8 , 	74 , 	7 , 	5 , 	7 , 	4 , 	1 , 	5 , 	6 , 	118 , 	56 , 	175 , 	52 , 	17 , 	14 , 	10 , 	13 , 	18 , 	2 , 	13 , 	19 , 	2 , 	16 , 	3 , 	4 , 	17 , 	5 , 	11 ," 	1,234 ",,,Entries," 	41,870 "," 	13,529 "," 	23,271 "," 	14,554 "," 	12,356 "," 	23,960 "," 	10,729 "," 	140,268 "
FM, 	18 , 	41 , 	20 , 	22 , 	172 , 	29 , 	42 , 	35 , 	57 , 	60 , 	80 , 	403 , 	34 , 	103 , 	100 , 	71 , 	79 , 	22 , 	19 , 	14 , 	14 , 	6 , 	5 , 	15 , 	11 , 	229 , 	125 , 	381 , 	122 , 	42 , 	23 , 	20 , 	22 , 	28 , 	5 , 	17 , 	44 , 	9 , 	35 , 	5 , 	5 , 	56 , 	7 , 	18 ," 	2,664 ",,,,,,,,,,,
CN, 	19 , 	16 , 	9 , 	11 , 	43 , 	11 , 	40 , 	30 , 	39 , 	7 , 	26 , 	127 , 	9 , 	14 , 	11 , 	5 , 	7 , 	16 , 	16 , 	46 , 	140 , 	55 , 	18 , 	41 , 	8 , 	175 , 	95 , 	197 , 	94 , 	37 , 	34 , 	18 , 	17 , 	24 , 	6 , 	8 , 	7 , 	12 , 	163 , 	9 , 	11 , 	70 , 	14 , 	3 ," 	1,757 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	9 , 	16 , 	6 , 	7 , 	33 , 	7 , 	29 , 	30 , 	33 , 	7 , 	12 , 	167 , 	8 , 	7 , 	6 , 	3 , 	4 , 	13 , 	44 , 	11 , 	82 , 	24 , 	16 , 	43 , 	6 , 	273 , 	126 , 	238 , 	115 , 	37 , 	21 , 	18 , 	15 , 	20 , 	6 , 	3 , 	4 , 	7 , 	42 , 	6 , 	5 , 	131 , 	18 , 	1 ," 	1,707 ",,,Dtwn SF," 	1,561 ",,,,,,,
WC, 	12 , 	25 , 	12 , 	12 , 	61 , 	19 , 	43 , 	33 , 	44 , 	11 , 	22 , 	220 , 	10 , 	7 , 	7 , 	5 , 	6 , 	15 , 	154 , 	79 , 	12 , 	33 , 	26 , 	77 , 	11 , 	362 , 	171 , 	313 , 	195 , 	39 , 	32 , 	19 , 	20 , 	31 , 	10 , 	4 , 	5 , 	23 , 	75 , 	8 , 	9 , 	132 , 	18 , 	2 ," 	2,423 ",,,OAK," 	11,315 ", 	770 ,,,,,,
LF, 	5 , 	5 , 	7 , 	6 , 	31 , 	5 , 	17 , 	26 , 	20 , 	5 , 	12 , 	100 , 	2 , 	6 , 	4 , 	2 , 	3 , 	6 , 	60 , 	23 , 	35 , 	6 , 	12 , 	46 , 	3 , 	207 , 	105 , 	184 , 	100 , 	30 , 	19 , 	12 , 	6 , 	9 , 	3 , 	1 , 	2 , 	3 , 	19 , 	3 , 	2 , 	79 , 	8 , 	1 ," 	1,238 ",,,CM line," 	22,884 "," 	3,373 "," 	4,307 ",,,,,
OR, 	3 , 	6 , 	5 , 	6 , 	24 , 	8 , 	16 , 	15 , 	20 , 	6 , 	10 , 	66 , 	5 , 	3 , 	1 , 	1 , 	1 , 	5 , 	22 , 	18 , 	28 , 	10 , 	5 , 	43 , 	3 , 	164 , 	75 , 	143 , 	89 , 	24 , 	13 , 	9 , 	8 , 	9 , 	2 , 	0 , 	1 , 	2 , 	8 , 	2 , 	1 , 	59 , 	9 , 	-   , 	948 ,,,RM line," 	10,833 "," 	3,563 "," 	2,990 "," 	2,675 ",,,,
RR, 	10 , 	17 , 	22 , 	12 , 	32 , 	11 , 	44 , 	59 , 	59 , 	15 , 	24 , 	98 , 	10 , 	10 , 	6 , 	4 , 	6 , 	14 , 	35 , 	46 , 	75 , 	46 , 	44 , 	12 , 	13 , 	333 , 	192 , 	409 , 	250 , 	144 , 	90 , 	35 , 	13 , 	17 , 	6 , 	3 , 	8 , 	12 , 	23 , 	4 , 	4 , 	135 , 	24 , 	2 ," 	2,425 ",,,WP line," 	10,744 "," 	1,772 "," 	2,110 "," 	1,335 "," 	2,356 ",,,
OW, 	15 , 	21 , 	10 , 	8 , 	35 , 	32 , 	41 , 	29 , 	53 , 	21 , 	66 , 	60 , 	16 , 	24 , 	15 , 	9 , 	9 , 	12 , 	6 , 	4 , 	8 , 	2 , 	1 , 	11 , 	9 , 	331 , 	212 , 	584 , 	269 , 	136 , 	89 , 	28 , 	29 , 	15 , 	4 , 	8 , 	10 , 	1 , 	15 , 	4 , 	8 , 	43 , 	14 , 	7 ," 	2,324 ",,,FT/ED line," 	14,760 "," 	4,602 "," 	3,166 "," 	4,438 "," 	3,111 "," 	8,436 ",,
EM, 	115 , 	241 , 	152 , 	227 , 	651 , 	188 , 	350 , 	227 , 	301 , 	206 , 	240 , 	425 , 	170 , 	160 , 	106 , 	72 , 	131 , 	257 , 	197 , 	300 , 	423 , 	253 , 	198 , 	350 , 	385 , 	74 , 	28 , 	209 , 	123 , 	412 , 	425 , 	243 , 	303 , 	231 , 	103 , 	139 , 	762 , 	102 , 	229 , 	64 , 	91 , 	500 , 	209 , 	175 ," 	10,747 ",,,SFIA," 	9,194 ", 	888 ," 	3,998 "," 	1,341 "," 	1,600 "," 	1,128 "," 	1,018 "," 	140,268 "
MT, 	69 , 	140 , 	96 , 	131 , 	340 , 	134 , 	198 , 	172 , 	218 , 	181 , 	159 , 	223 , 	107 , 	108 , 	55 , 	36 , 	69 , 	129 , 	88 , 	147 , 	148 , 	76 , 	74 , 	197 , 	238 , 	27 , 	45 , 	49 , 	59 , 	342 , 	397 , 	257 , 	683 , 	211 , 	87 , 	59 , 	198 , 	46 , 	100 , 	52 , 	56 , 	393 , 	114 , 	54 ," 	6,762 ",,,,,,,,,,,
PL, 	155 , 	331 , 	175 , 	226 , 	763 , 	229 , 	416 , 	297 , 	444 , 	359 , 	398 , 	468 , 	243 , 	249 , 	128 , 	90 , 	136 , 	315 , 	147 , 	189 , 	259 , 	152 , 	111 , 	327 , 	571 , 	220 , 	38 , 	134 , 	165 ," 	1,167 "," 	1,276 ", 	718 ," 	1,265 ", 	737 , 	278 , 	121 , 	415 , 	68 , 	203 , 	194 , 	219 ," 	1,338 ", 	444 , 	116 ," 	16,297 ",,,,,,,,,,,
CC, 	70 , 	116 , 	105 , 	146 , 	341 , 	161 , 	272 , 	200 , 	188 , 	182 , 	214 , 	226 , 	87 , 	82 , 	58 , 	32 , 	46 , 	127 , 	85 , 	88 , 	170 , 	94 , 	76 , 	204 , 	239 , 	106 , 	54 , 	159 , 	72 , 	499 , 	623 , 	277 , 	432 , 	248 , 	99 , 	56 , 	165 , 	35 , 	100 , 	71 , 	117 , 	591 , 	209 , 	42 ," 	7,566 ",,,,,,,,,,,
16, 	47 , 	53 , 	40 , 	88 , 	202 , 	123 , 	186 , 	151 , 	103 , 	111 , 	114 , 	86 , 	36 , 	31 , 	21 , 	17 , 	15 , 	41 , 	32 , 	38 , 	43 , 	25 , 	24 , 	123 , 	143 , 	373 , 	278 ," 	1,242 ", 	528 , 	38 , 	263 , 	226 , 	352 , 	165 , 	67 , 	23 , 	57 , 	9 , 	27 , 	45 , 	88 , 	269 , 	135 , 	18 ," 	6,093 ",,,,,,,,,,,
24, 	65 , 	56 , 	38 , 	63 , 	143 , 	89 , 	151 , 	95 , 	80 , 	98 , 	95 , 	105 , 	30 , 	27 , 	15 , 	18 , 	16 , 	29 , 	28 , 	23 , 	34 , 	18 , 	13 , 	90 , 	93 , 	452 , 	310 ," 	1,403 ", 	649 , 	246 , 	45 , 	195 , 	308 , 	160 , 	73 , 	17 , 	41 , 	8 , 	43 , 	46 , 	106 , 	274 , 	119 , 	13 ," 	6,019 ",,,,,,,,,,,
GP, 	21 , 	23 , 	15 , 	16 , 	47 , 	22 , 	41 , 	25 , 	33 , 	30 , 	35 , 	64 , 	12 , 	14 , 	8 , 	5 , 	10 , 	19 , 	18 , 	13 , 	21 , 	11 , 	11 , 	30 , 	24 , 	257 , 	177 , 	882 , 	276 , 	226 , 	195 , 	25 , 	49 , 	42 , 	28 , 	8 , 	29 , 	6 , 	26 , 	19 , 	67 , 	105 , 	59 , 	6 ," 	3,052 ",,,,,,,,,,,
BP, 	28 , 	39 , 	9 , 	13 , 	47 , 	17 , 	33 , 	25 , 	44 , 	35 , 	53 , 	41 , 	17 , 	27 , 	16 , 	10 , 	12 , 	20 , 	22 , 	13 , 	15 , 	6 , 	7 , 	13 , 	36 , 	299 , 	270 ," 	1,661 ", 	385 , 	324 , 	309 , 	56 , 	40 , 	54 , 	69 , 	6 , 	25 , 	4 , 	30 , 	25 , 	116 , 	88 , 	61 , 	8 ," 	4,426 ",,,,,,,,,,,
DC, 	23 , 	26 , 	12 , 	9 , 	58 , 	12 , 	29 , 	23 , 	28 , 	26 , 	31 , 	89 , 	22 , 	19 , 	12 , 	9 , 	13 , 	27 , 	23 , 	19 , 	32 , 	9 , 	5 , 	21 , 	23 , 	225 , 	178 , 	854 , 	274 , 	162 , 	169 , 	46 , 	69 , 	15 , 	30 , 	12 , 	37 , 	6 , 	36 , 	31 , 	101 , 	167 , 	110 , 	11 ," 	3,129 ",,,,,,,,,,,
CM, 	8 , 	15 , 	2 , 	2 , 	8 , 	4 , 	5 , 	6 , 	9 , 	5 , 	5 , 	13 , 	3 , 	7 , 	5 , 	3 , 	4 , 	7 , 	7 , 	7 , 	9 , 	1 , 	1 , 	5 , 	5 , 	77 , 	73 , 	336 , 	114 , 	62 , 	64 , 	30 , 	67 , 	32 , 	6 , 	1 , 	4 , 	2 , 	20 , 	6 , 	48 , 	76 , 	35 , 	1 ," 	1,203 ",,,,,,,,,,,
CV, 	4 , 	7 , 	7 , 	5 , 	18 , 	6 , 	11 , 	9 , 	9 , 	45 , 	38 , 	145 , 	30 , 	43 , 	16 , 	12 , 	12 , 	15 , 	6 , 	4 , 	4 , 	2 , 	1 , 	3 , 	8 , 	123 , 	67 , 	139 , 	69 , 	20 , 	13 , 	8 , 	8 , 	12 , 	2 , 	3 , 	49 , 	0 , 	6 , 	3 , 	3 , 	18 , 	6 , 	57 ," 	1,068 ",,,,,,,,,,,
ED, 	8 , 	15 , 	9 , 	9 , 	44 , 	11 , 	20 , 	14 , 	14 , 	54 , 	54 , 	733 , 	28 , 	71 , 	28 , 	18 , 	26 , 	36 , 	7 , 	3 , 	4 , 	1 , 	1 , 	6 , 	12 , 	670 , 	233 , 	516 , 	181 , 	48 , 	33 , 	30 , 	29 , 	32 , 	3 , 	49 , 	36 , 	2 , 	7 , 	7 , 	5 , 	121 , 	14 , 	25 ," 	3,267 ",,,,,,,,,,,
NC, 	3 , 	1 , 	1 , 	1 , 	12 , 	3 , 	9 , 	8 , 	8 , 	1 , 	6 , 	65 , 	3 , 	4 , 	3 , 	0 , 	1 , 	6 , 	18 , 	9 , 	16 , 	4 , 	2 , 	9 , 	2 , 	79 , 	50 , 	80 , 	38 , 	10 , 	8 , 	6 , 	6 , 	6 , 	2 , 	1 , 	2 , 	3 , 	23 , 	3 , 	2 , 	31 , 	4 , 	0 , 	552 ,,,,,,,,,,,
WP, 	25 , 	28 , 	6 , 	8 , 	22 , 	19 , 	79 , 	42 , 	49 , 	13 , 	41 , 	139 , 	18 , 	22 , 	19 , 	13 , 	12 , 	33 , 	170 , 	50 , 	85 , 	20 , 	9 , 	31 , 	15 , 	190 , 	90 , 	261 , 	118 , 	45 , 	46 , 	24 , 	29 , 	38 , 	13 , 	4 , 	6 , 	23 , 	11 , 	14 , 	17 , 	77 , 	15 , 	4 ," 	1,993 ",,,,,,,,,,,
SS, 	8 , 	8 , 	4 , 	2 , 	10 , 	1 , 	5 , 	4 , 	5 , 	6 , 	5 , 	18 , 	6 , 	3 , 	3 , 	4 , 	3 , 	5 , 	10 , 	4 , 	6 , 	3 , 	2 , 	4 , 	5 , 	61 , 	46 , 	219 , 	66 , 	40 , 	46 , 	20 , 	29 , 	28 , 	6 , 	2 , 	8 , 	3 , 	14 , 	8 , 	33 , 	33 , 	10 , 	1 , 	807 ,,,,,,,,,,,
SB, 	8 , 	12 , 	3 , 	3 , 	12 , 	6 , 	12 , 	10 , 	15 , 	6 , 	9 , 	21 , 	7 , 	6 , 	8 , 	3 , 	3 , 	7 , 	10 , 	5 , 	8 , 	3 , 	0 , 	3 , 	7 , 	80 , 	54 , 	261 , 	136 , 	85 , 	111 , 	67 , 	122 , 	102 , 	48 , 	4 , 	6 , 	4 , 	15 , 	29 , 	7 , 	64 , 	32 , 	2 ," 	1,415 ",,,,,,,,,,,
SO, 	21 , 	37 , 	32 , 	56 , 	134 , 	32 , 	61 , 	29 , 	65 , 	15 , 	24 , 	46 , 	17 , 	10 , 	9 , 	2 , 	11 , 	24 , 	48 , 	71 , 	92 , 	60 , 	43 , 	83 , 	39 , 	388 , 	366 ," 	1,377 ", 	418 , 	158 , 	152 , 	60 , 	56 , 	96 , 	50 , 	9 , 	72 , 	16 , 	57 , 	22 , 	39 , 	49 , 	204 , 	16 ," 	4,666 ",,,,,,,,,,,
MB, 	14 , 	16 , 	12 , 	12 , 	99 , 	20 , 	23 , 	24 , 	24 , 	11 , 	17 , 	56 , 	9 , 	6 , 	5 , 	4 , 	4 , 	6 , 	13 , 	13 , 	20 , 	11 , 	11 , 	19 , 	14 , 	200 , 	122 , 	522 , 	214 , 	138 , 	120 , 	47 , 	80 , 	108 , 	36 , 	5 , 	14 , 	5 , 	20 , 	10 , 	33 , 	427 , 	18 , 	3 ," 	2,590 ",,,,,,,,,,,
WD, 	4 , 	4 , 	3 , 	3 , 	19 , 	6 , 	8 , 	8 , 	5 , 	23 , 	38 , 	227 , 	25 , 	62 , 	24 , 	12 , 	12 , 	16 , 	5 , 	3 , 	2 , 	1 , 	-   , 	2 , 	5 , 	159 , 	65 , 	163 , 	63 , 	18 , 	12 , 	9 , 	10 , 	12 , 	1 , 	56 , 	16 , 	0 , 	5 , 	1 , 	2 , 	38 , 	2 , 	8 ," 	1,158 ",,,,,,,,,,,
Entries," 	1,569 "," 	2,319 "," 	1,595 "," 	1,681 "," 	5,283 "," 	2,145 "," 	3,233 "," 	2,489 "," 	3,073 "," 	2,378 "," 	3,179 "," 	6,807 "," 	1,781 "," 	2,221 "," 	1,517 ", 	907 ," 	1,199 "," 	2,618 "," 	1,711 "," 	1,604 "," 	2,337 "," 	1,179 ", 	913 ," 	2,198 "," 	2,405 "," 	9,571 "," 	5,738 "," 	18,930 "," 	8,080 "," 	6,028 "," 	5,761 "," 	2,938 "," 	4,535 "," 	2,921 "," 	1,150 "," 	1,011 "," 	3,210 ", 	540 ," 	1,892 ", 	784 ," 	1,332 "," 	6,405 "," 	2,249 "," 	1,038 "," 	142,456 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
