Exit stations,Entry stations->,,TOTAL,,,Sep 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA, 	19 , 	12 ,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC, 	16 , 	24 ,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV," 	1,350 "," 	1,373 ", 	770 , 	975 ," 	3,034 "," 	1,077 "," 	2,266 "," 	1,293 "," 	1,393 "," 	1,645 ", 	643 ," 	3,535 "," 	3,295 "," 	3,174 "," 	2,777 "," 	1,452 "," 	1,062 "," 	1,336 ", 	458 , 	196 , 	499 , 	257 , 	374 , 	643 ," 	1,447 "," 	6,063 "," 	4,991 "," 	8,464 "," 	6,866 "," 	3,047 "," 	2,730 ", 	761 ," 	1,060 "," 	1,217 ", 	166 , 	695 ," 	1,758 ", 	73 , 	306 , 	166 , 	269 , 	584 , 	171 , 	820 , 	258 , 	707 , 	433 , 	622 , 	189 , 	437 ," 	79,177 ",,,,,,,,,,,,,
CL, 	978 ," 	1,360 ", 	640 , 	737 ," 	2,290 "," 	1,003 "," 	2,329 "," 	1,861 "," 	2,243 "," 	2,412 "," 	3,451 ", 	841 ," 	2,291 "," 	2,281 "," 	1,993 "," 	1,103 "," 	1,031 "," 	1,055 ", 	608 , 	604 , 	417 , 	359 , 	308 , 	557 ," 	1,433 "," 	4,209 "," 	3,209 "," 	5,004 "," 	3,820 "," 	1,988 "," 	1,967 ", 	567 , 	788 ," 	1,064 ", 	170 , 	768 ," 	2,368 ", 	179 , 	379 , 	193 , 	298 , 	470 , 	213 , 	826 , 	741 , 	801 , 	658 ," 	1,012 ", 	209 , 	647 ," 	66,733 ",,,,,,,,,,,,,
SL, 	469 , 	686 , 	354 , 	296 ," 	1,701 ", 	488 ," 	1,297 "," 	1,225 "," 	2,130 "," 	2,905 "," 	3,158 "," 	2,407 ", 	441 ," 	1,873 "," 	1,942 "," 	1,286 ", 	852 , 	945 , 	308 , 	210 , 	237 , 	72 , 	69 , 	251 , 	618 ," 	5,098 "," 	4,654 "," 	5,686 "," 	4,041 "," 	1,531 "," 	1,360 ", 	446 , 	708 , 	783 , 	86 , 	658 ," 	1,219 ", 	46 , 	196 , 	136 , 	158 , 	519 , 	81 , 	748 , 	190 , 	700 , 	294 , 	536 , 	130 , 	357 ," 	56,581 ",,,,,,,,,,,,,
BF, 	347 , 	482 , 	213 , 	170 ," 	1,201 ", 	341 , 	873 ," 	1,036 "," 	1,568 "," 	2,108 "," 	3,471 "," 	2,406 "," 	1,767 ", 	395 ," 	1,364 ", 	995 , 	921 ," 	1,168 ", 	310 , 	115 , 	137 , 	55 , 	103 , 	182 , 	553 ," 	4,180 "," 	3,678 "," 	5,154 "," 	3,059 "," 	1,352 ", 	811 , 	373 , 	485 , 	613 , 	101 , 	555 ," 	1,329 ", 	69 , 	119 , 	145 , 	168 , 	381 , 	78 , 	634 , 	124 , 	658 , 	338 , 	439 , 	76 , 	114 ," 	47,314 ",,,,,,,,,,,,,
HY, 	421 , 	765 , 	288 , 	277 ," 	1,233 ", 	341 , 	795 , 	994 ," 	1,503 "," 	1,343 "," 	2,639 "," 	2,024 "," 	2,192 "," 	1,300 ", 	333 ," 	1,209 "," 	2,426 "," 	2,053 ", 	319 , 	169 , 	184 , 	44 , 	59 , 	140 , 	510 ," 	2,438 "," 	1,976 "," 	2,524 "," 	1,925 ", 	756 , 	662 , 	280 , 	374 , 	494 , 	76 , 	257 , 	771 , 	51 , 	196 , 	80 , 	145 , 	196 , 	96 , 	330 , 	170 ," 	1,055 ", 	737 , 	917 , 	73 , 	303 ," 	40,443 ",,,,,,,,,,,,,
SH, 	239 , 	216 , 	152 , 	78 , 	873 , 	173 , 	461 , 	548 , 	837 , 	783 ," 	1,408 ", 	912 ," 	1,402 ", 	893 ," 	1,179 ", 	178 , 	615 , 	900 , 	111 , 	51 , 	96 , 	14 , 	18 , 	56 , 	293 ," 	2,014 "," 	1,743 "," 	1,871 "," 	1,396 ", 	528 , 	593 , 	144 , 	195 , 	340 , 	79 , 	196 , 	332 , 	29 , 	83 , 	76 , 	59 , 	184 , 	56 , 	251 , 	112 , 	753 , 	465 , 	531 , 	15 , 	124 ," 	24,655 ",,,,,,,,,,,,,
UC, 	245 , 	288 , 	155 , 	123 ," 	1,616 ", 	256 , 	515 , 	626 , 	937 , 	883 ," 	1,015 "," 	1,078 "," 	1,008 ", 	890 ," 	2,322 ", 	628 , 	263 ," 	1,070 ", 	138 , 	62 , 	118 , 	27 , 	22 , 	152 , 	193 ," 	2,247 "," 	1,701 "," 	1,852 "," 	1,586 ", 	700 , 	339 , 	130 , 	204 , 	368 , 	91 , 	121 , 	537 , 	13 , 	70 , 	36 , 	40 , 	257 , 	24 , 	257 , 	247 , 	923 , 	761 ," 	1,039 ", 	70 , 	154 ," 	28,397 ",,,,,,,,,,,,,
FM, 	222 , 	395 , 	215 , 	206 ," 	1,453 ", 	264 , 	572 , 	556 , 	769 , 	807 ," 	1,386 "," 	1,034 "," 	1,038 "," 	1,207 "," 	1,979 "," 	1,069 "," 	1,048 ", 	422 , 	155 , 	91 , 	79 , 	18 , 	42 , 	115 , 	108 ," 	2,314 "," 	1,715 "," 	1,837 "," 	1,636 ", 	594 , 	379 , 	167 , 	219 , 	342 , 	82 , 	231 , 	375 , 	26 , 	95 , 	35 , 	32 , 	325 , 	24 , 	145 , 	334 , 	743 ," 	1,064 "," 	1,244 ", 	43 , 	99 ," 	29,350 ",,,,,,,,,,,,,
CN, 	309 , 	331 , 	210 , 	136 , 	884 , 	204 ," 	1,109 "," 	1,061 "," 	1,371 ", 	299 , 	502 , 	587 , 	329 , 	322 , 	343 , 	114 , 	130 , 	156 , 	675 , 	970 ," 	2,531 "," 	1,235 ", 	295 , 	955 , 	275 ," 	4,108 "," 	3,621 "," 	4,588 "," 	3,427 "," 	1,258 "," 	1,070 ", 	517 , 	411 , 	658 , 	219 , 	46 , 	137 , 	428 ," 	1,929 ", 	166 , 	267 ," 	1,558 ", 	215 , 	71 , 	411 , 	47 , 	159 , 	127 ," 	1,288 "," 	1,660 "," 	43,719 ",,,,,,,,,,,,,
PH, 	110 , 	160 , 	85 , 	135 ," 	1,104 ", 	158 , 	903 ," 	1,037 "," 	1,251 ", 	209 , 	219 , 	519 , 	185 , 	159 , 	161 , 	40 , 	67 , 	109 , 	978 , 	303 ," 	1,139 ", 	466 , 	331 , 	994 , 	149 ," 	5,412 "," 	4,470 "," 	3,727 "," 	2,889 ", 	875 , 	641 , 	420 , 	274 , 	471 , 	83 , 	18 , 	67 , 	284 , 	820 , 	104 , 	240 ," 	1,646 ", 	126 , 	5 , 	623 , 	70 , 	44 , 	73 , 	441 , 	635 ," 	35,429 ",,,,,,,,,,,,,
WC, 	299 , 	281 , 	164 , 	243 ," 	1,052 ", 	147 ," 	1,012 "," 	1,319 "," 	1,421 ", 	195 , 	490 , 	370 , 	225 , 	168 , 	152 , 	109 , 	127 , 	70 ," 	2,863 "," 	1,189 ", 	282 , 	666 , 	457 ," 	1,309 ", 	269 ," 	5,160 "," 	3,951 "," 	3,006 "," 	3,069 "," 	1,103 ", 	642 , 	305 , 	272 , 	486 , 	149 , 	79 , 	67 , 	454 ," 	1,361 ", 	188 , 	159 ," 	1,750 ", 	140 , 	10 , 	496 , 	21 , 	50 , 	116 , 	559 ," 	1,060 "," 	39,532 ",,,,,,,,,,,,,
LF, 	148 , 	90 , 	98 , 	87 , 	484 , 	61 , 	424 , 	714 , 	531 , 	57 , 	229 , 	300 , 	66 , 	52 , 	43 , 	13 , 	18 , 	15 ," 	1,571 ", 	563 , 	696 , 	201 , 	240 , 	746 , 	48 ," 	3,578 "," 	2,576 "," 	1,460 "," 	1,342 ", 	574 , 	401 , 	162 , 	81 , 	146 , 	48 , 	14 , 	37 , 	71 , 	366 , 	27 , 	72 ," 	1,059 ", 	57 , 	4 , 	272 , 	13 , 	27 , 	37 , 	240 , 	244 ," 	20,403 ",,,,,,,,,,,,,
OR, 	111 , 	117 , 	47 , 	138 , 	415 , 	25 , 	316 , 	402 , 	513 , 	80 , 	288 , 	260 , 	62 , 	89 , 	57 , 	11 , 	22 , 	31 , 	359 , 	277 , 	432 , 	207 , 	147 , 	591 , 	70 ," 	2,928 "," 	2,268 "," 	1,232 "," 	1,197 ", 	424 , 	218 , 	141 , 	102 , 	166 , 	43 , 	35 , 	12 , 	28 , 	146 , 	21 , 	26 , 	750 , 	43 , 	3 , 	158 , 	8 , 	20 , 	44 , 	143 , 	122 ," 	15,345 ",,,,,,,,,,,,,
RR, 	248 , 	369 , 	371 , 	207 , 	241 , 	91 , 	687 ," 	1,381 ", 	926 , 	222 , 	690 , 	474 , 	298 , 	199 , 	187 , 	54 , 	132 , 	124 , 	928 ," 	1,091 "," 	1,181 ", 	767 , 	737 , 	333 , 	341 ," 	4,872 "," 	3,927 "," 	3,474 "," 	3,571 "," 	1,983 "," 	1,115 ", 	587 , 	735 , 	388 , 	64 , 	60 , 	82 , 	198 , 	449 , 	81 , 	122 ," 	1,502 ", 	157 , 	18 , 	221 , 	47 , 	89 , 	76 , 	192 , 	554 ," 	36,843 ",,,,,,,,,,,,,
OW, 	296 , 	411 , 	130 , 	145 , 	924 , 	268 , 	684 , 	517 , 	919 , 	333 ," 	1,525 "," 	1,437 ", 	566 , 	524 , 	460 , 	272 , 	181 , 	111 , 	250 , 	157 , 	245 , 	64 , 	36 , 	344 , 	418 ," 	10,545 "," 	7,270 "," 	8,727 "," 	6,543 "," 	3,494 "," 	2,451 ", 	572 , 	930 , 	587 , 	193 , 	128 , 	321 , 	41 , 	221 , 	265 , 	268 ," 	1,237 ", 	319 , 	107 , 	165 , 	125 , 	48 , 	119 , 	100 , 	324 ," 	56,317 ",,,,,,,,,,,,,
EM," 	3,932 "," 	7,641 "," 	3,642 "," 	3,775 "," 	7,709 "," 	3,756 "," 	6,883 "," 	7,732 "," 	7,214 "," 	5,734 "," 	6,949 "," 	5,303 "," 	5,855 "," 	4,845 "," 	2,971 "," 	2,515 "," 	2,497 "," 	2,703 "," 	4,974 "," 	6,542 "," 	5,913 "," 	4,187 "," 	3,360 "," 	5,632 "," 	11,919 "," 	2,293 ", 	411 ," 	2,385 "," 	2,649 "," 	5,614 "," 	8,216 "," 	4,940 "," 	7,593 "," 	6,474 "," 	2,467 "," 	2,466 "," 	8,341 "," 	1,505 "," 	3,708 "," 	1,800 "," 	1,644 "," 	4,221 "," 	1,964 "," 	2,754 "," 	1,430 ", 	860 ," 	1,146 "," 	1,558 ", 	902 ," 	4,330 "," 	215,854 ",,,,,,,,,,,,,
MT," 	3,710 "," 	6,482 "," 	2,830 "," 	2,795 "," 	5,964 "," 	2,877 "," 	5,990 "," 	6,724 "," 	5,872 "," 	4,865 "," 	6,006 "," 	3,608 "," 	5,258 "," 	4,473 "," 	2,393 "," 	1,947 "," 	1,970 "," 	2,094 "," 	4,149 "," 	4,725 "," 	4,262 "," 	2,633 "," 	2,329 "," 	4,395 "," 	8,533 ", 	490 ," 	1,764 ", 	629 ," 	2,142 "," 	6,327 "," 	9,851 "," 	6,588 "," 	12,982 "," 	8,087 "," 	3,192 "," 	2,505 "," 	4,823 "," 	1,257 "," 	3,598 "," 	2,391 "," 	2,283 "," 	4,403 "," 	2,849 "," 	1,619 ", 	906 , 	809 , 	829 ," 	1,119 ", 	825 ," 	2,990 "," 	192,142 ",,,,,,,,,,,,,
PL," 	4,502 "," 	6,354 "," 	2,380 "," 	1,905 "," 	5,747 "," 	2,446 "," 	4,881 "," 	5,335 "," 	6,092 "," 	4,538 "," 	7,152 "," 	4,530 "," 	4,638 "," 	3,915 "," 	2,120 "," 	1,669 "," 	1,723 "," 	1,488 "," 	3,619 "," 	3,121 "," 	2,578 "," 	1,304 "," 	1,076 "," 	2,927 "," 	8,328 "," 	2,748 ", 	807 ," 	2,247 "," 	1,957 "," 	9,410 "," 	12,750 "," 	7,453 "," 	13,428 "," 	10,233 "," 	3,903 "," 	1,479 "," 	3,770 "," 	1,211 "," 	3,715 "," 	2,896 "," 	2,839 "," 	11,896 "," 	2,783 "," 	1,343 "," 	1,349 ", 	667 , 	907 , 	871 ," 	1,070 "," 	2,879 "," 	198,979 ",,,,,,,,,,,,,
CC," 	2,827 "," 	4,893 "," 	2,470 "," 	2,777 "," 	4,973 "," 	2,811 "," 	5,536 "," 	5,557 "," 	5,178 "," 	3,938 "," 	6,807 "," 	3,736 "," 	3,626 "," 	2,719 "," 	1,959 "," 	1,323 "," 	1,304 "," 	1,396 "," 	2,942 "," 	2,518 "," 	2,756 "," 	1,312 "," 	1,113 "," 	3,115 "," 	6,636 "," 	2,588 "," 	1,851 "," 	1,849 "," 	1,826 "," 	4,456 "," 	7,007 "," 	5,194 "," 	8,250 "," 	6,508 "," 	3,416 "," 	1,321 "," 	3,183 "," 	1,070 "," 	2,764 "," 	2,302 "," 	2,364 "," 	5,166 "," 	2,698 "," 	1,179 ", 	636 , 	580 , 	614 , 	943 , 	570 ," 	2,550 "," 	155,107 ",,,,,,,,,,,,,
16," 	2,394 "," 	2,222 ", 	952 ," 	1,345 "," 	3,259 "," 	1,794 "," 	3,564 "," 	3,785 "," 	2,776 "," 	2,201 "," 	2,811 "," 	1,799 "," 	1,467 "," 	1,335 ", 	795 , 	627 , 	564 , 	597 ," 	1,201 ", 	863 ," 	1,004 ", 	581 , 	428 ," 	1,894 "," 	3,764 "," 	5,423 "," 	6,034 "," 	10,540 "," 	4,724 ", 	943 ," 	1,728 "," 	3,155 "," 	5,159 "," 	4,180 "," 	2,068 ", 	446 ," 	1,056 ", 	360 ," 	1,365 "," 	1,371 "," 	1,513 "," 	3,341 "," 	1,921 ", 	467 , 	306 , 	219 , 	260 , 	413 , 	478 ," 	1,148 "," 	102,640 ",,,,,,,,,,,,,
24," 	2,398 "," 	2,288 ", 	749 , 	888 ," 	2,783 "," 	1,102 "," 	2,574 "," 	2,416 "," 	2,077 "," 	1,465 "," 	2,668 "," 	1,908 "," 	1,347 ", 	730 , 	652 , 	506 , 	354 , 	358 , 	972 , 	634 , 	667 , 	407 , 	242 ," 	1,200 "," 	2,550 "," 	7,517 "," 	8,318 "," 	14,800 "," 	7,750 "," 	1,593 ", 	924 ," 	2,931 "," 	4,721 "," 	4,009 "," 	1,893 ", 	267 , 	588 , 	327 ," 	1,128 "," 	1,441 "," 	1,769 "," 	2,377 "," 	1,694 ", 	345 , 	318 , 	120 , 	150 , 	276 , 	321 , 	955 ," 	100,467 ",,,,,,,,,,,,,
GP, 	644 , 	711 , 	336 , 	320 ," 	1,280 ", 	238 , 	748 , 	834 ," 	1,010 ", 	627 , 	677 , 	472 , 	433 , 	349 , 	252 , 	169 , 	120 , 	131 , 	418 , 	340 , 	351 , 	155 , 	145 , 	622 , 	675 ," 	4,585 "," 	5,588 "," 	8,430 "," 	4,698 "," 	3,036 "," 	2,813 ", 	372 ," 	1,105 ", 	895 , 	622 , 	126 , 	273 , 	98 , 	451 , 	444 , 	870 ," 	1,414 ", 	933 , 	114 , 	165 , 	59 , 	42 , 	100 , 	138 , 	400 ," 	49,828 ",,,,,,,,,,,,,
BP, 	745 , 	961 , 	268 , 	329 ," 	1,081 ", 	321 , 	746 , 	895 ," 	1,061 ", 	760 ," 	1,003 ", 	728 , 	626 , 	429 , 	338 , 	189 , 	211 , 	182 , 	421 , 	233 , 	273 , 	57 , 	93 , 	732 ," 	1,202 "," 	6,440 "," 	7,624 "," 	16,851 "," 	7,447 "," 	4,332 "," 	4,618 "," 	1,005 ", 	477 , 	856 ," 	1,146 ", 	132 , 	384 , 	69 , 	543 , 	694 ," 	1,499 "," 	1,608 "," 	1,424 ", 	163 , 	103 , 	91 , 	98 , 	134 , 	108 , 	419 ," 	72,149 ",,,,,,,,,,,,,
DC, 	751 ," 	1,301 ", 	469 , 	373 ," 	1,174 ", 	317 , 	603 , 	872 ," 	1,159 ", 	683 ," 	1,267 "," 	1,144 ", 	790 , 	589 , 	516 , 	317 , 	403 , 	315 , 	598 , 	449 , 	458 , 	145 , 	161 , 	330 , 	697 ," 	6,492 "," 	6,881 "," 	12,162 "," 	6,837 "," 	4,293 "," 	4,030 ", 	894 , 	990 , 	657 , 	609 , 	315 , 	787 , 	158 , 	583 ," 	1,060 "," 	1,531 "," 	2,930 "," 	2,049 ", 	258 , 	171 , 	235 , 	195 , 	308 , 	269 , 	787 ," 	71,362 ",,,,,,,,,,,,,
CM, 	164 , 	254 , 	56 , 	107 , 	294 , 	72 , 	142 , 	250 , 	471 , 	57 , 	151 , 	141 , 	78 , 	76 , 	80 , 	90 , 	69 , 	65 , 	197 , 	92 , 	159 , 	66 , 	26 , 	75 , 	227 ," 	2,384 "," 	2,463 "," 	4,707 "," 	3,404 "," 	1,815 "," 	1,902 ", 	653 ," 	1,089 ", 	627 , 	241 , 	39 , 	76 , 	37 , 	246 , 	197 , 	615 ," 	2,118 ", 	727 , 	10 , 	16 , 	22 , 	27 , 	20 , 	104 , 	243 ," 	27,241 ",,,,,,,,,,,,,
CV, 	70 , 	37 , 	86 , 	59 , 	390 , 	78 , 	118 , 	239 , 	250 ," 	1,131 ", 	693 , 	758 , 	658 , 	561 , 	272 , 	200 , 	180 , 	202 , 	34 , 	38 , 	76 , 	24 , 	36 , 	68 , 	155 ," 	2,171 "," 	2,181 "," 	1,839 "," 	1,441 ", 	537 , 	255 , 	146 , 	146 , 	326 , 	37 , 	155 ," 	1,032 ", 	27 , 	8 , 	60 , 	65 , 	221 , 	36 , 	698 , 	98 , 	112 , 	39 , 	117 , 	9 , 	15 ," 	18,184 ",,,,,,,,,,,,,
ED, 	123 , 	219 , 	96 , 	119 ," 	1,211 ", 	182 , 	379 , 	446 , 	516 ," 	1,549 "," 	1,750 "," 	2,246 "," 	1,206 "," 	1,179 ", 	674 , 	335 , 	512 , 	379 , 	156 , 	46 , 	69 , 	22 , 	11 , 	81 , 	267 ," 	7,002 "," 	4,611 "," 	4,383 "," 	3,256 "," 	1,136 ", 	645 , 	345 , 	397 , 	831 , 	84 , 	991 , 	567 , 	11 , 	74 , 	68 , 	62 ," 	1,155 ", 	114 , 	356 , 	971 , 	238 , 	235 , 	318 , 	19 , 	87 ," 	41,729 ",,,,,,,,,,,,,
NC, 	74 , 	77 , 	28 , 	34 , 	216 , 	41 , 	193 , 	217 , 	286 , 	59 , 	47 , 	158 , 	90 , 	62 , 	30 , 	22 , 	11 , 	25 , 	371 , 	264 , 	303 , 	75 , 	41 , 	200 , 	49 ," 	1,199 "," 	1,100 "," 	1,243 "," 	1,130 ", 	282 , 	322 , 	120 , 	97 , 	160 , 	47 , 	19 , 	7 , 	89 , 	298 , 	85 , 	52 , 	563 , 	27 , 	9 , 	154 , 	17 , 	6 , 	19 , 	206 , 	280 ," 	10,504 ",,,,,,,,,,,,,
WP, 	172 , 	209 , 	115 , 	75 , 	620 , 	87 , 	931 , 	803 , 	896 , 	156 , 	316 , 	372 , 	176 , 	114 , 	165 , 	92 , 	92 , 	83 ," 	2,053 ", 	886 ," 	1,287 ", 	353 , 	205 , 	411 , 	234 ," 	3,051 "," 	2,753 "," 	4,694 "," 	3,222 "," 	1,489 "," 	1,257 ", 	457 , 	574 , 	629 , 	266 , 	4 , 	77 , 	249 , 	280 , 	229 , 	264 ," 	1,288 ", 	122 , 	13 , 	319 , 	117 , 	38 , 	68 , 	301 , 	390 ," 	33,054 ",,,,,,,,,,,,,
SS, 	156 , 	304 , 	102 , 	66 , 	301 , 	74 , 	195 , 	256 , 	424 , 	110 , 	131 , 	137 , 	135 , 	141 , 	71 , 	62 , 	30 , 	18 , 	138 , 	156 , 	200 , 	35 , 	49 , 	94 , 	225 ," 	1,868 "," 	2,068 "," 	3,180 "," 	2,312 "," 	1,467 "," 	1,468 ", 	429 , 	913 ," 	1,096 ", 	237 , 	63 , 	101 , 	82 , 	202 , 	208 , 	364 , 	936 , 	448 , 	29 , 	30 , 	27 , 	7 , 	48 , 	31 , 	266 ," 	21,490 ",,,,,,,,,,,,,
