Exit stations,Entry stations->,,SATURDAY,,,Mar 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,Exits,,,,,,,,,,,
PH, 	7 , 	10 , 	12 , 	9 , 	66 , 	15 , 	32 , 	38 , 	56 , 	8 , 	19 , 	64 , 	11 , 	5 , 	6 , 	5 , 	9 , 	11 , 	53 , 	19 , 	100 , 	30 , 	19 , 	55 , 	6 , 	241 , 	179 , 	348 , 	157 , 	51 , 	34 , 	18 , 	14 , 	22 , 	8 , 	3 , 	8 , 	9 , 	67 , 	6 , 	8 , 	94 , 	16 , 	2 ," 	1,948 ",,,Dtwn SF," 	2,458 ",,,,,,,
WC, 	12 , 	19 , 	16 , 	21 , 	91 , 	17 , 	50 , 	57 , 	73 , 	13 , 	30 , 	61 , 	8 , 	11 , 	10 , 	5 , 	8 , 	15 , 	217 , 	96 , 	24 , 	51 , 	34 , 	79 , 	10 , 	317 , 	217 , 	448 , 	241 , 	72 , 	47 , 	19 , 	20 , 	23 , 	9 , 	5 , 	6 , 	23 , 	118 , 	8 , 	10 , 	87 , 	17 , 	3 ," 	2,716 ",,,OAK," 	17,557 "," 	1,220 ",,,,,,
LF, 	7 , 	6 , 	11 , 	11 , 	61 , 	11 , 	22 , 	43 , 	32 , 	4 , 	23 , 	33 , 	6 , 	4 , 	5 , 	2 , 	1 , 	7 , 	72 , 	35 , 	44 , 	14 , 	11 , 	61 , 	3 , 	236 , 	153 , 	273 , 	161 , 	38 , 	32 , 	13 , 	8 , 	14 , 	3 , 	2 , 	2 , 	7 , 	30 , 	4 , 	4 , 	56 , 	10 , 	1 ," 	1,578 ",,,CM line," 	33,855 "," 	5,646 "," 	6,271 ",,,,,
OR, 	3 , 	6 , 	8 , 	4 , 	46 , 	8 , 	20 , 	33 , 	28 , 	5 , 	19 , 	21 , 	4 , 	4 , 	1 , 	2 , 	3 , 	6 , 	35 , 	22 , 	34 , 	6 , 	4 , 	43 , 	3 , 	159 , 	120 , 	227 , 	113 , 	25 , 	25 , 	7 , 	6 , 	12 , 	2 , 	-   , 	2 , 	3 , 	14 , 	1 , 	3 , 	42 , 	5 , 	1 ," 	1,135 ",,,RM line," 	15,521 "," 	5,971 "," 	4,790 "," 	4,781 ",,,,
RR, 	20 , 	24 , 	30 , 	26 , 	57 , 	21 , 	49 , 	114 , 	88 , 	23 , 	42 , 	51 , 	20 , 	8 , 	10 , 	4 , 	6 , 	16 , 	38 , 	55 , 	80 , 	63 , 	52 , 	18 , 	22 , 	352 , 	274 , 	610 , 	362 , 	194 , 	128 , 	35 , 	21 , 	20 , 	4 , 	5 , 	9 , 	7 , 	25 , 	5 , 	4 , 	108 , 	22 , 	4 ," 	3,131 ",,,WP line," 	14,366 "," 	2,633 "," 	2,854 "," 	1,969 "," 	3,059 ",,,
OW, 	23 , 	31 , 	16 , 	15 , 	98 , 	45 , 	59 , 	53 , 	87 , 	21 , 	90 , 	87 , 	34 , 	38 , 	22 , 	7 , 	7 , 	14 , 	9 , 	7 , 	10 , 	5 , 	4 , 	20 , 	11 , 	466 , 	429 , 	953 , 	379 , 	242 , 	190 , 	31 , 	46 , 	25 , 	6 , 	6 , 	19 , 	4 , 	22 , 	6 , 	17 , 	51 , 	13 , 	7 ," 	3,724 ",,,FT/ED line," 	18,918 "," 	6,302 "," 	4,341 "," 	5,727 "," 	2,382 "," 	8,740 ",,
EM, 	137 , 	306 , 	177 , 	306 , 	799 , 	287 , 	427 , 	455 , 	436 , 	316 , 	393 , 	292 , 	210 , 	198 , 	130 , 	82 , 	160 , 	323 , 	207 , 	312 , 	379 , 	256 , 	191 , 	420 , 	565 , 	81 , 	51 , 	342 , 	198 , 	537 , 	676 , 	353 , 	504 , 	341 , 	106 , 	149 , 	516 , 	80 , 	189 , 	92 , 	115 , 	374 , 	240 , 	180 ," 	12,890 ",,,SFIA," 	10,322 ", 	902 ," 	4,557 "," 	1,673 "," 	1,465 "," 	1,005 ", 	950 ," 	190,235 "
MT, 	110 , 	298 , 	137 , 	219 , 	508 , 	214 , 	342 , 	354 , 	366 , 	283 , 	348 , 	204 , 	171 , 	192 , 	107 , 	72 , 	138 , 	226 , 	149 , 	206 , 	247 , 	150 , 	130 , 	343 , 	518 , 	45 , 	49 , 	82 , 	138 , 	546 , 	655 , 	463 ," 	1,161 ", 	476 , 	165 , 	117 , 	284 , 	66 , 	134 , 	128 , 	127 , 	314 , 	262 , 	126 ," 	11,369 ",,,,,,,,,,,
PL, 	287 , 	622 , 	290 , 	363 ," 	1,081 ", 	362 , 	575 , 	540 , 	640 , 	470 , 	669 , 	477 , 	377 , 	380 , 	214 , 	149 , 	239 , 	433 , 	268 , 	352 , 	459 , 	242 , 	221 , 	577 , 	919 , 	381 , 	86 , 	159 , 	259 ," 	1,688 "," 	1,862 "," 	1,115 "," 	1,937 "," 	1,273 ", 	379 , 	220 , 	621 , 	124 , 	353 , 	311 , 	306 ," 	1,391 ", 	632 , 	204 ," 	24,505 ",,,,,,,,,,,
CC, 	101 , 	201 , 	152 , 	223 , 	505 , 	251 , 	380 , 	404 , 	301 , 	229 , 	347 , 	180 , 	122 , 	127 , 	102 , 	54 , 	68 , 	172 , 	119 , 	141 , 	215 , 	164 , 	122 , 	338 , 	415 , 	173 , 	98 , 	241 , 	75 , 	651 , 	781 , 	391 , 	620 , 	417 , 	179 , 	83 , 	213 , 	51 , 	110 , 	126 , 	220 , 	488 , 	444 , 	80 ," 	10,873 ",,,,,,,,,,,
16, 	77 , 	104 , 	66 , 	132 , 	365 , 	235 , 	320 , 	303 , 	215 , 	167 , 	195 , 	86 , 	62 , 	58 , 	45 , 	29 , 	40 , 	69 , 	50 , 	55 , 	76 , 	33 , 	31 , 	192 , 	271 , 	503 , 	463 ," 	1,798 ", 	718 , 	49 , 	314 , 	360 , 	556 , 	290 , 	105 , 	38 , 	69 , 	15 , 	56 , 	82 , 	118 , 	192 , 	212 , 	26 ," 	9,242 ",,,,,,,,,,,
24, 	95 , 	116 , 	55 , 	95 , 	218 , 	134 , 	198 , 	229 , 	149 , 	97 , 	196 , 	102 , 	52 , 	58 , 	39 , 	32 , 	22 , 	41 , 	46 , 	36 , 	45 , 	27 , 	20 , 	133 , 	200 , 	580 , 	492 ," 	1,997 ", 	846 , 	285 , 	57 , 	278 , 	525 , 	261 , 	122 , 	23 , 	52 , 	15 , 	62 , 	78 , 	136 , 	165 , 	169 , 	21 ," 	8,597 ",,,,,,,,,,,
GP, 	25 , 	39 , 	19 , 	23 , 	92 , 	30 , 	45 , 	61 , 	42 , 	31 , 	38 , 	40 , 	12 , 	15 , 	12 , 	5 , 	9 , 	19 , 	20 , 	16 , 	22 , 	13 , 	9 , 	34 , 	34 , 	295 , 	307 ," 	1,200 ", 	363 , 	300 , 	265 , 	21 , 	69 , 	55 , 	49 , 	11 , 	20 , 	8 , 	29 , 	24 , 	60 , 	76 , 	69 , 	9 ," 	3,935 ",,,,,,,,,,,
BP, 	35 , 	59 , 	12 , 	23 , 	91 , 	21 , 	46 , 	49 , 	63 , 	37 , 	63 , 	54 , 	27 , 	25 , 	15 , 	13 , 	20 , 	32 , 	21 , 	17 , 	18 , 	9 , 	6 , 	25 , 	49 , 	436 , 	519 ," 	2,288 ", 	522 , 	434 , 	458 , 	72 , 	42 , 	74 , 	76 , 	11 , 	29 , 	7 , 	32 , 	43 , 	127 , 	87 , 	85 , 	10 ," 	6,183 ",,,,,,,,,,,
DC, 	26 , 	49 , 	12 , 	16 , 	95 , 	20 , 	36 , 	44 , 	54 , 	28 , 	49 , 	69 , 	22 , 	34 , 	22 , 	14 , 	19 , 	41 , 	28 , 	21 , 	20 , 	11 , 	10 , 	22 , 	32 , 	306 , 	338 ," 	1,398 ", 	442 , 	269 , 	289 , 	70 , 	93 , 	24 , 	34 , 	14 , 	42 , 	7 , 	34 , 	36 , 	116 , 	143 , 	109 , 	12 ," 	4,568 ",,,,,,,,,,,
CM, 	8 , 	19 , 	4 , 	5 , 	13 , 	4 , 	12 , 	12 , 	18 , 	5 , 	9 , 	10 , 	5 , 	8 , 	5 , 	3 , 	4 , 	6 , 	13 , 	10 , 	10 , 	4 , 	3 , 	5 , 	6 , 	94 , 	95 , 	418 , 	162 , 	99 , 	108 , 	48 , 	75 , 	37 , 	9 , 	2 , 	5 , 	4 , 	20 , 	14 , 	61 , 	76 , 	43 , 	3 ," 	1,574 ",,,,,,,,,,,
CV, 	4 , 	8 , 	7 , 	7 , 	27 , 	8 , 	12 , 	14 , 	19 , 	70 , 	51 , 	81 , 	37 , 	66 , 	28 , 	15 , 	15 , 	18 , 	4 , 	3 , 	3 , 	1 , 	0 , 	3 , 	7 , 	125 , 	111 , 	238 , 	88 , 	32 , 	26 , 	8 , 	11 , 	18 , 	3 , 	5 , 	57 , 	0 , 	5 , 	2 , 	4 , 	16 , 	2 , 	94 ," 	1,353 ",,,,,,,,,,,
ED, 	9 , 	16 , 	7 , 	8 , 	80 , 	14 , 	25 , 	39 , 	30 , 	62 , 	82 , 	260 , 	39 , 	129 , 	41 , 	24 , 	32 , 	63 , 	11 , 	4 , 	10 , 	3 , 	2 , 	9 , 	18 , 	430 , 	220 , 	640 , 	238 , 	65 , 	55 , 	25 , 	31 , 	42 , 	8 , 	68 , 	40 , 	1 , 	10 , 	5 , 	10 , 	90 , 	15 , 	30 ," 	3,040 ",,,,,,,,,,,
NC, 	4 , 	3 , 	3 , 	4 , 	15 , 	4 , 	11 , 	16 , 	18 , 	3 , 	8 , 	26 , 	3 , 	3 , 	3 , 	1 , 	2 , 	5 , 	24 , 	11 , 	21 , 	7 , 	3 , 	11 , 	3 , 	68 , 	59 , 	123 , 	54 , 	17 , 	13 , 	6 , 	7 , 	7 , 	4 , 	2 , 	2 , 	5 , 	24 , 	3 , 	3 , 	22 , 	4 , 	1 , 	635 ,,,,,,,,,,,
WP, 	38 , 	41 , 	12 , 	13 , 	44 , 	23 , 	102 , 	52 , 	74 , 	14 , 	58 , 	110 , 	27 , 	27 , 	25 , 	13 , 	15 , 	29 , 	230 , 	83 , 	120 , 	24 , 	17 , 	34 , 	31 , 	188 , 	107 , 	377 , 	145 , 	66 , 	74 , 	36 , 	42 , 	49 , 	19 , 	9 , 	7 , 	35 , 	17 , 	17 , 	17 , 	74 , 	18 , 	5 ," 	2,557 ",,,,,,,,,,,
SS, 	4 , 	11 , 	2 , 	3 , 	16 , 	3 , 	5 , 	10 , 	15 , 	4 , 	9 , 	14 , 	4 , 	3 , 	3 , 	4 , 	6 , 	2 , 	8 , 	10 , 	8 , 	4 , 	1 , 	7 , 	5 , 	83 , 	85 , 	327 , 	128 , 	74 , 	77 , 	24 , 	43 , 	33 , 	10 , 	4 , 	5 , 	3 , 	17 , 	7 , 	36 , 	27 , 	20 , 	3 ," 	1,165 ",,,,,,,,,,,
SB, 	10 , 	17 , 	4 , 	5 , 	22 , 	6 , 	10 , 	16 , 	22 , 	7 , 	16 , 	16 , 	9 , 	12 , 	10 , 	3 , 	6 , 	5 , 	14 , 	11 , 	6 , 	3 , 	4 , 	6 , 	14 , 	95 , 	92 , 	342 , 	194 , 	108 , 	140 , 	68 , 	139 , 	125 , 	58 , 	3 , 	9 , 	2 , 	19 , 	38 , 	11 , 	49 , 	33 , 	3 ," 	1,780 ",,,,,,,,,,,
SO, 	23 , 	44 , 	37 , 	61 , 	296 , 	37 , 	59 , 	34 , 	49 , 	17 , 	31 , 	29 , 	20 , 	13 , 	9 , 	6 , 	12 , 	24 , 	52 , 	65 , 	69 , 	56 , 	47 , 	90 , 	48 , 	289 , 	228 ," 	1,080 ", 	408 , 	143 , 	137 , 	70 , 	83 , 	155 , 	78 , 	8 , 	66 , 	20 , 	60 , 	31 , 	47 , 	53 , 	253 , 	17 ," 	4,452 ",,,,,,,,,,,
MB, 	7 , 	20 , 	16 , 	20 , 	123 , 	20 , 	24 , 	29 , 	37 , 	10 , 	20 , 	21 , 	10 , 	9 , 	8 , 	4 , 	6 , 	5 , 	16 , 	18 , 	19 , 	9 , 	6 , 	24 , 	16 , 	200 , 	189 , 	644 , 	369 , 	192 , 	156 , 	66 , 	95 , 	125 , 	39 , 	3 , 	8 , 	5 , 	19 , 	23 , 	40 , 	263 , 	21 , 	4 ," 	2,958 ",,,,,,,,,,,
WD, 	3 , 	11 , 	6 , 	3 , 	35 , 	12 , 	13 , 	12 , 	17 , 	34 , 	48 , 	105 , 	35 , 	117 , 	38 , 	18 , 	17 , 	28 , 	6 , 	3 , 	2 , 	2 , 	1 , 	4 , 	10 , 	164 , 	107 , 	233 , 	91 , 	27 , 	21 , 	11 , 	8 , 	14 , 	3 , 	102 , 	21 , 	2 , 	6 , 	3 , 	4 , 	26 , 	4 , 	11 ," 	1,439 ",,,,,,,,,,,
Entries," 	2,195 "," 	3,805 "," 	2,345 "," 	2,532 "," 	8,780 "," 	3,273 "," 	4,466 "," 	4,641 "," 	4,886 "," 	3,021 "," 	5,007 "," 	4,938 "," 	2,562 "," 	3,289 "," 	2,248 "," 	1,277 "," 	1,713 "," 	3,115 "," 	2,235 "," 	2,057 "," 	2,737 "," 	1,518 "," 	1,192 "," 	3,182 "," 	4,033 "," 	10,870 "," 	8,741 "," 	25,988 "," 	11,404 "," 	8,649 "," 	8,589 "," 	4,204 "," 	6,922 "," 	4,634 "," 	1,653 "," 	1,352 "," 	3,061 ", 	658 ," 	2,360 "," 	1,236 "," 	1,810 "," 	5,376 "," 	3,110 "," 	1,371 "," 	193,034 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
