Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Mar 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	5 , 	55 , 	62 , 	31 , 	133 , 	59 , 	53 , 	20 , 	45 , 	18 , 	61 , 	58 , 	16 , 	20 , 	17 , 	9 , 	9 , 	19 , 	22 , 	4 , 	5 , 	5 , 	2 , 	6 , 	19 , 	43 , 	39 , 	126 , 	67 , 	51 , 	84 , 	13 , 	25 , 	18 , 	5 , 	3 , 	13 , 	2 , 	23 , 	6 , 	6 , 	15 , 	8 ," 	1,296 ",,,Eastbay," 	23,291 ",,SF CBD," 	54,627 ",61.4%,,,
EN, 	65 , 	10 , 	50 , 	35 , 	181 , 	78 , 	64 , 	34 , 	82 , 	26 , 	47 , 	73 , 	16 , 	18 , 	22 , 	10 , 	13 , 	34 , 	18 , 	6 , 	12 , 	5 , 	5 , 	10 , 	12 , 	86 , 	89 , 	270 , 	114 , 	38 , 	62 , 	24 , 	40 , 	28 , 	14 , 	3 , 	10 , 	1 , 	16 , 	5 , 	8 , 	29 , 	9 ," 	1,764 ",,,Westbay," 	31,263 ",,non-CBD," 	36,768 ",41.3%,,,
EP, 	66 , 	45 , 	6 , 	22 , 	185 , 	54 , 	35 , 	27 , 	47 , 	14 , 	32 , 	35 , 	11 , 	8 , 	6 , 	6 , 	8 , 	20 , 	8 , 	8 , 	8 , 	3 , 	7 , 	12 , 	7 , 	60 , 	63 , 	154 , 	81 , 	20 , 	25 , 	13 , 	9 , 	8 , 	3 , 	2 , 	5 , 	3 , 	5 , 	1 , 	2 , 	30 , 	10 ," 	1,170 ",,,Transbay," 	39,961 ",,,,,,,
NB, 	38 , 	31 , 	28 , 	4 , 	55 , 	38 , 	30 , 	27 , 	48 , 	16 , 	24 , 	47 , 	8 , 	15 , 	8 , 	4 , 	4 , 	19 , 	8 , 	8 , 	8 , 	5 , 	4 , 	6 , 	4 , 	81 , 	61 , 	189 , 	124 , 	40 , 	42 , 	16 , 	7 , 	6 , 	2 , 	4 , 	6 , 	1 , 	11 , 	1 , 	1 , 	38 , 	7 ," 	1,116 ",,,SFO Ext," 	9,774 ",,,,,,,
BK, 	152 , 	174 , 	187 , 	58 , 	12 , 	151 , 	124 , 	114 , 	168 , 	58 , 	94 , 	478 , 	43 , 	36 , 	30 , 	17 , 	37 , 	163 , 	27 , 	41 , 	38 , 	22 , 	14 , 	18 , 	35 , 	231 , 	189 , 	583 , 	294 , 	121 , 	81 , 	33 , 	22 , 	38 , 	8 , 	10 , 	38 , 	4 , 	14 , 	4 , 	4 , 	151 , 	58 ," 	4,169 ",,,Extensions," 	9,178 ",,,,,,,
AS, 	68 , 	66 , 	47 , 	30 , 	113 , 	5 , 	55 , 	48 , 	75 , 	39 , 	66 , 	84 , 	11 , 	24 , 	20 , 	8 , 	23 , 	27 , 	6 , 	10 , 	10 , 	4 , 	4 , 	9 , 	22 , 	77 , 	69 , 	172 , 	139 , 	79 , 	59 , 	13 , 	11 , 	12 , 	4 , 	3 , 	8 , 	1 , 	15 , 	2 , 	1 , 	32 , 	6 ," 	1,571 ",,,,,,,,,,,
MA, 	66 , 	51 , 	31 , 	28 , 	117 , 	61 , 	7 , 	30 , 	51 , 	18 , 	76 , 	97 , 	28 , 	36 , 	28 , 	15 , 	14 , 	26 , 	25 , 	15 , 	17 , 	8 , 	6 , 	20 , 	32 , 	102 , 	101 , 	282 , 	174 , 	96 , 	75 , 	17 , 	25 , 	13 , 	5 , 	7 , 	12 , 	4 , 	39 , 	3 , 	6 , 	40 , 	6 ," 	1,907 ",,,,,,,,,,,
19, 	22 , 	32 , 	24 , 	28 , 	116 , 	56 , 	27 , 	7 , 	19 , 	7 , 	50 , 	50 , 	22 , 	26 , 	19 , 	6 , 	16 , 	22 , 	21 , 	14 , 	19 , 	10 , 	6 , 	24 , 	19 , 	67 , 	55 , 	167 , 	115 , 	56 , 	52 , 	12 , 	12 , 	20 , 	3 , 	4 , 	4 , 	4 , 	22 , 	2 , 	3 , 	19 , 	7 ," 	1,281 ",,,,,,,,,,,
12, 	47 , 	72 , 	39 , 	40 , 	152 , 	71 , 	48 , 	15 , 	5 , 	11 , 	74 , 	93 , 	65 , 	64 , 	44 , 	20 , 	33 , 	66 , 	31 , 	31 , 	34 , 	17 , 	18 , 	38 , 	36 , 	144 , 	145 , 	410 , 	180 , 	79 , 	67 , 	22 , 	40 , 	34 , 	18 , 	2 , 	11 , 	8 , 	42 , 	7 , 	5 , 	44 , 	20 ," 	2,439 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	18 , 	23 , 	10 , 	17 , 	54 , 	27 , 	15 , 	9 , 	9 , 	4 , 	80 , 	69 , 	70 , 	66 , 	28 , 	12 , 	19 , 	49 , 	6 , 	6 , 	6 , 	3 , 	3 , 	9 , 	24 , 	98 , 	90 , 	253 , 	143 , 	61 , 	47 , 	13 , 	31 , 	23 , 	3 , 	26 , 	43 , 	3 , 	11 , 	1 , 	1 , 	10 , 	3 ," 	1,491 ",,,Dtwn SF," 	1,279 "," 	3,273 "," 	9,664 "," 	3,341 "," 	3,155 "," 	4,798 "," 	2,418 "," 	25,510 "
FV, 	66 , 	58 , 	37 , 	32 , 	102 , 	62 , 	78 , 	57 , 	78 , 	72 , 	12 , 	110 , 	110 , 	175 , 	95 , 	48 , 	37 , 	61 , 	24 , 	21 , 	18 , 	7 , 	11 , 	26 , 	78 , 	105 , 	114 , 	324 , 	160 , 	95 , 	106 , 	19 , 	32 , 	27 , 	10 , 	25 , 	54 , 	5 , 	32 , 	4 , 	3 , 	36 , 	12 ," 	2,633 ",,,OAK," 	3,155 ", 	518 , 	973 ," 	1,304 ", 	548 ," 	1,686 ", 	206 ," 	8,183 "
CL, 	60 , 	85 , 	29 , 	60 , 	222 , 	74 , 	108 , 	63 , 	125 , 	62 , 	123 , 	11 , 	59 , 	114 , 	79 , 	49 , 	46 , 	83 , 	49 , 	27 , 	24 , 	16 , 	10 , 	28 , 	54 , 	217 , 	162 , 	598 , 	311 , 	103 , 	109 , 	42 , 	33 , 	55 , 	8 , 	25 , 	122 , 	14 , 	63 , 	8 , 	9 , 	56 , 	13 ," 	3,602 ",,,CM line," 	9,781 ", 	947 ," 	3,391 "," 	1,002 ", 	748 ," 	1,283 "," 	1,081 "," 	17,152 "
SL, 	12 , 	18 , 	9 , 	10 , 	41 , 	16 , 	30 , 	22 , 	54 , 	70 , 	95 , 	54 , 	6 , 	70 , 	56 , 	25 , 	24 , 	39 , 	9 , 	9 , 	6 , 	2 , 	4 , 	9 , 	13 , 	60 , 	64 , 	186 , 	69 , 	18 , 	28 , 	14 , 	16 , 	17 , 	6 , 	15 , 	34 , 	1 , 	11 , 	4 , 	1 , 	11 , 	7 ," 	1,262 ",,,RM line," 	3,397 "," 	1,362 "," 	1,069 "," 	2,397 ", 	478 ," 	1,951 ", 	432 ," 	10,654 "
