Exit stations,Entry stations->,,WEEKDAY,,,Oct 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
FV, 	100 , 	150 , 	65 , 	85 , 	366 , 	129 , 	210 , 	182 , 	264 , 	196 , 	28 , 	293 , 	276 , 	289 , 	286 , 	112 , 	94 , 	183 , 	56 , 	28 , 	45 , 	24 , 	32 , 	64 , 	127 , 	887 ," 	1,033 ", 	984 , 	907 , 	334 , 	241 , 	64 , 	114 , 	190 , 	19 , 	65 , 	128 , 	13 , 	71 , 	16 , 	33 , 	66 , 	35 , 	62 , 	-   , 	-   ," 	8,946 ",,,OAK,"21,629","2,206","5,258","6,768","5,159","8,643","1,268","50,931"
CL, 	99 , 	177 , 	61 , 	73 , 	296 , 	115 , 	211 , 	214 , 	380 , 	265 , 	310 , 	22 , 	150 , 	235 , 	232 , 	111 , 	111 , 	185 , 	74 , 	63 , 	63 , 	31 , 	20 , 	53 , 	127 , 	608 , 	602 , 	604 , 	500 , 	161 , 	139 , 	64 , 	86 , 	150 , 	23 , 	67 , 	168 , 	26 , 	125 , 	21 , 	39 , 	52 , 	28 , 	78 , 	-   , 	-   ," 	7,217 ",,,CM line,"35,133","5,022","9,438","3,812","2,713","4,211","3,612","63,942"
SL, 	51 , 	80 , 	31 , 	34 , 	219 , 	56 , 	148 , 	235 , 	360 , 	314 , 	281 , 	165 , 	15 , 	144 , 	213 , 	100 , 	105 , 	156 , 	44 , 	22 , 	26 , 	13 , 	8 , 	30 , 	57 , 	742 , 	749 , 	614 , 	498 , 	144 , 	96 , 	41 , 	70 , 	109 , 	11 , 	51 , 	93 , 	10 , 	49 , 	16 , 	17 , 	41 , 	19 , 	56 , 	-   , 	-   ," 	6,331 ",,,RM line,"17,035","6,883","4,139","8,754","1,781","4,454","1,211","44,257"
BF, 	37 , 	59 , 	18 , 	29 , 	166 , 	41 , 	135 , 	207 , 	356 , 	282 , 	285 , 	226 , 	138 , 	18 , 	196 , 	105 , 	150 , 	302 , 	33 , 	14 , 	20 , 	6 , 	6 , 	17 , 	56 , 	660 , 	680 , 	581 , 	441 , 	123 , 	83 , 	34 , 	56 , 	118 , 	9 , 	83 , 	211 , 	7 , 	28 , 	13 , 	20 , 	24 , 	11 , 	125 , 	-   , 	-   ," 	6,206 ",,,WP line,"24,244","5,194","3,016","1,813","6,017","1,867","1,435","43,587"
HY, 	59 , 	106 , 	34 , 	42 , 	179 , 	63 , 	148 , 	216 , 	315 , 	196 , 	285 , 	239 , 	216 , 	219 , 	19 , 	126 , 	261 , 	461 , 	38 , 	32 , 	26 , 	10 , 	7 , 	22 , 	46 , 	512 , 	529 , 	419 , 	336 , 	107 , 	69 , 	36 , 	52 , 	78 , 	10 , 	33 , 	78 , 	21 , 	73 , 	10 , 	19 , 	22 , 	10 , 	50 , 	-   , 	-   ," 	5,829 ",,,FT/ED line,"27,740","8,624","4,398","4,562","1,897","13,970",897,"62,087"
SH, 	23 , 	40 , 	13 , 	16 , 	93 , 	28 , 	68 , 	156 , 	176 , 	112 , 	108 , 	95 , 	88 , 	102 , 	117 , 	10 , 	86 , 	206 , 	14 , 	9 , 	11 , 	5 , 	2 , 	10 , 	19 , 	414 , 	396 , 	281 , 	243 , 	72 , 	53 , 	13 , 	23 , 	60 , 	7 , 	21 , 	42 , 	5 , 	21 , 	9 , 	10 , 	14 , 	8 , 	28 , 	-   , 	-   ," 	3,324 ",,,SFIA,"12,058","1,340","3,715","1,261","1,431",863,"1,393","22,061"
UC, 	27 , 	41 , 	16 , 	22 , 	165 , 	46 , 	91 , 	219 , 	246 , 	127 , 	98 , 	113 , 	114 , 	148 , 	260 , 	95 , 	19 , 	214 , 	16 , 	17 , 	17 , 	4 , 	7 , 	16 , 	12 , 	924 , 	823 , 	444 , 	335 , 	73 , 	33 , 	15 , 	29 , 	87 , 	8 , 	24 , 	70 , 	6 , 	21 , 	6 , 	7 , 	27 , 	9 , 	28 , 	-   , 	-   ," 	5,118 ",,,Entries,"144,133","51,226","66,552","43,387","43,241","62,443","22,586","433,568"
FM, 	42 , 	91 , 	51 , 	42 , 	345 , 	75 , 	150 , 	359 , 	385 , 	188 , 	193 , 	186 , 	167 , 	320 , 	484 , 	226 , 	234 , 	49 , 	39 , 	47 , 	26 , 	15 , 	15 , 	40 , 	27 ," 	1,838 "," 	1,582 ", 	724 , 	523 , 	110 , 	58 , 	30 , 	43 , 	125 , 	11 , 	42 , 	103 , 	18 , 	60 , 	9 , 	10 , 	55 , 	8 , 	44 , 	-   , 	-   ," 	9,190 ",,,,,,,,,,,
CN, 	29 , 	44 , 	24 , 	24 , 	173 , 	32 , 	157 , 	328 , 	373 , 	32 , 	61 , 	80 , 	43 , 	32 , 	41 , 	15 , 	16 , 	39 , 	21 , 	123 , 	348 , 	129 , 	57 , 	102 , 	27 , 	935 ," 	1,003 ", 	618 , 	529 , 	113 , 	88 , 	54 , 	54 , 	131 , 	26 , 	9 , 	12 , 	62 , 	427 , 	25 , 	28 , 	109 , 	31 , 	7 , 	-   , 	-   ," 	6,611 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	16 , 	24 , 	18 , 	23 , 	160 , 	22 , 	142 , 	329 , 	319 , 	28 , 	26 , 	56 , 	21 , 	12 , 	30 , 	12 , 	18 , 	43 , 	120 , 	24 , 	144 , 	55 , 	36 , 	117 , 	13 ," 	1,577 "," 	1,632 ", 	691 , 	555 , 	126 , 	67 , 	97 , 	41 , 	113 , 	16 , 	4 , 	6 , 	34 , 	154 , 	21 , 	29 , 	154 , 	22 , 	5 , 	-   , 	-   ," 	7,151 ",,,Dtwn SF,"6,295",,,,,,,
WC, 	27 , 	56 , 	24 , 	35 , 	159 , 	27 , 	138 , 	289 , 	299 , 	37 , 	41 , 	63 , 	28 , 	21 , 	28 , 	13 , 	17 , 	27 , 	377 , 	143 , 	21 , 	80 , 	47 , 	154 , 	21 ," 	1,350 "," 	1,375 ", 	613 , 	472 , 	109 , 	66 , 	51 , 	43 , 	88 , 	27 , 	9 , 	7 , 	76 , 	282 , 	18 , 	26 , 	179 , 	27 , 	6 , 	-   , 	-   ," 	6,994 ",,,OAK,"43,584","2,206",,,,,,
LF, 	10 , 	9 , 	10 , 	13 , 	92 , 	11 , 	67 , 	167 , 	155 , 	17 , 	22 , 	30 , 	15 , 	4 , 	10 , 	5 , 	5 , 	15 , 	147 , 	71 , 	85 , 	12 , 	15 , 	94 , 	7 , 	980 , 	936 , 	378 , 	274 , 	56 , 	30 , 	26 , 	14 , 	29 , 	3 , 	4 , 	1 , 	14 , 	51 , 	6 , 	13 , 	95 , 	15 , 	2 , 	-   , 	-   ," 	4,016 ",,,CM line,"71,720","10,280","9,438",,,,,
OR, 	11 , 	17 , 	11 , 	10 , 	70 , 	9 , 	53 , 	109 , 	121 , 	10 , 	28 , 	19 , 	8 , 	6 , 	7 , 	2 , 	5 , 	13 , 	57 , 	39 , 	45 , 	23 , 	16 , 	76 , 	5 , 	809 , 	762 , 	278 , 	242 , 	40 , 	30 , 	30 , 	15 , 	31 , 	4 , 	1 , 	3 , 	14 , 	24 , 	5 , 	6 , 	75 , 	11 , 	1 , 	-   , 	-   ," 	3,151 ",,,RM line,"33,454","13,651","7,951","8,754",,,,
RR, 	24 , 	42 , 	44 , 	29 , 	75 , 	19 , 	74 , 	198 , 	208 , 	52 , 	67 , 	52 , 	25 , 	15 , 	27 , 	10 , 	15 , 	39 , 	100 , 	120 , 	158 , 	94 , 	79 , 	21 , 	33 ," 	1,179 "," 	1,312 ", 	704 , 	682 , 	229 , 	122 , 	61 , 	55 , 	49 , 	4 , 	7 , 	12 , 	26 , 	66 , 	9 , 	17 , 	147 , 	23 , 	7 , 	-   , 	-   ," 	6,328 ",,,WP line,"48,488","10,354","5,729","3,593","6,017",,,
OW, 	29 , 	46 , 	18 , 	19 , 	113 , 	42 , 	72 , 	73 , 	113 , 	51 , 	131 , 	123 , 	57 , 	56 , 	45 , 	20 , 	17 , 	27 , 	25 , 	13 , 	17 , 	8 , 	5 , 	34 , 	17 ," 	1,624 "," 	1,476 "," 	1,058 ", 	833 , 	337 , 	198 , 	54 , 	84 , 	90 , 	11 , 	11 , 	31 , 	5 , 	37 , 	15 , 	29 , 	72 , 	36 , 	13 , 	-   , 	-   ," 	7,183 ",,,FT/ED line,"56,174","17,268","8,609","9,016","3,764","13,970",,
EM, 	424 ," 	1,034 ", 	659 , 	813 ," 	1,279 ", 	933 ," 	1,276 "," 	1,622 "," 	1,608 "," 	1,049 "," 	1,082 ", 	690 , 	928 , 	826 , 	628 , 	507 ," 	1,066 "," 	2,095 "," 	1,169 "," 	1,988 "," 	1,654 "," 	1,110 ", 	895 ," 	1,306 "," 	1,910 ", 	206 , 	143 , 	603 , 	621 ," 	1,126 "," 	1,772 "," 	1,310 "," 	1,652 "," 	1,357 ", 	869 , 	655 ," 	2,083 ", 	652 , 	880 , 	696 , 	594 , 	563 ," 	1,109 "," 	1,087 ", 	-   , 	-   ," 	46,531 ",,,SFIA,"24,829","2,608","7,328","2,472","2,865","1,760","1,393","433,568"
MT, 	453 ," 	1,071 ", 	676 , 	725 ," 	1,029 ", 	875 ," 	1,232 "," 	1,358 "," 	1,301 ", 	980 ," 	1,098 ", 	611 , 	757 , 	728 , 	565 , 	427 , 	845 ," 	1,625 "," 	1,042 "," 	1,667 "," 	1,298 ", 	859 , 	691 ," 	1,170 "," 	1,570 ", 	145 , 	171 , 	221 , 	597 ," 	1,567 "," 	2,585 "," 	1,897 "," 	3,007 "," 	2,031 "," 	1,178 ", 	558 ," 	1,551 ", 	541 , 	836 , 	949 , 	808 , 	601 ," 	1,636 ", 	764 , 	-   , 	-   ," 	46,295 ",,,,,,,,,,,
PL, 	400 , 	777 , 	371 , 	426 , 	919 , 	469 , 	822 , 	868 , 	958 , 	646 , 	801 , 	573 , 	500 , 	477 , 	348 , 	240 , 	355 , 	630 , 	482 , 	539 , 	496 , 	295 , 	213 , 	528 , 	956 , 	841 , 	346 , 	162 , 	459 ," 	1,590 "," 	2,023 "," 	1,349 "," 	2,669 "," 	1,470 ", 	724 , 	257 , 	709 , 	282 , 	544 , 	499 , 	501 ," 	1,564 ", 	886 , 	376 , 	-   , 	-   ," 	31,337 ",,,,,,,,,,,
CC, 	310 , 	682 , 	370 , 	455 , 	724 , 	544 , 	819 , 	863 , 	742 , 	560 , 	815 , 	439 , 	421 , 	392 , 	306 , 	227 , 	305 , 	483 , 	460 , 	479 , 	388 , 	237 , 	205 , 	552 , 	818 , 	629 , 	616 , 	443 , 	93 , 	812 ," 	1,313 ", 	959 ," 	1,734 ", 	991 , 	601 , 	227 , 	603 , 	269 , 	517 , 	475 , 	502 , 	639 , 	749 , 	259 , 	-   , 	-   ," 	25,027 ",,,,,,,,,,,
16, 	167 , 	193 , 	101 , 	161 , 	394 , 	244 , 	386 , 	435 , 	342 , 	234 , 	310 , 	149 , 	135 , 	115 , 	99 , 	73 , 	60 , 	106 , 	95 , 	111 , 	87 , 	50 , 	38 , 	200 , 	331 ," 	1,145 "," 	1,568 "," 	1,893 ", 	887 , 	40 , 	323 , 	415 , 	864 , 	367 , 	176 , 	66 , 	127 , 	68 , 	152 , 	134 , 	149 , 	262 , 	262 , 	56 , 	-   , 	-   ," 	13,568 ",,,,,,,,,,,
24, 	165 , 	169 , 	52 , 	107 , 	311 , 	148 , 	242 , 	317 , 	291 , 	142 , 	226 , 	136 , 	89 , 	73 , 	62 , 	51 , 	32 , 	56 , 	73 , 	59 , 	56 , 	27 , 	28 , 	110 , 	200 ," 	1,523 "," 	2,136 "," 	2,372 "," 	1,339 ", 	330 , 	49 , 	326 , 	896 , 	357 , 	175 , 	29 , 	78 , 	37 , 	125 , 	109 , 	153 , 	224 , 	252 , 	34 , 	-   , 	-   ," 	13,767 ",,,,,,,,,,,
GP, 	41 , 	65 , 	34 , 	42 , 	141 , 	47 , 	79 , 	160 , 	166 , 	69 , 	62 , 	60 , 	39 , 	30 , 	31 , 	12 , 	14 , 	31 , 	46 , 	55 , 	50 , 	15 , 	20 , 	45 , 	58 ," 	1,169 "," 	1,516 "," 	1,544 ", 	872 , 	416 , 	359 , 	31 , 	182 , 	85 , 	75 , 	16 , 	51 , 	14 , 	54 , 	51 , 	77 , 	123 , 	156 , 	28 , 	-   , 	-   ," 	8,230 ",,,,,,,,,,,
BP, 	69 , 	120 , 	36 , 	47 , 	124 , 	53 , 	99 , 	132 , 	149 , 	95 , 	110 , 	92 , 	67 , 	53 , 	43 , 	27 , 	28 , 	41 , 	48 , 	39 , 	42 , 	16 , 	13 , 	49 , 	100 ," 	1,433 "," 	1,943 "," 	3,246 "," 	1,565 ", 	810 , 	890 , 	172 , 	64 , 	174 , 	139 , 	16 , 	57 , 	26 , 	79 , 	103 , 	150 , 	107 , 	200 , 	24 , 	-   , 	-   ," 	12,888 ",,,,,,,,,,,
DC, 	105 , 	180 , 	76 , 	61 , 	172 , 	71 , 	137 , 	170 , 	198 , 	163 , 	196 , 	154 , 	109 , 	123 , 	77 , 	64 , 	88 , 	119 , 	131 , 	114 , 	85 , 	30 , 	29 , 	48 , 	104 ," 	1,284 "," 	1,762 "," 	1,707 ", 	954 , 	362 , 	375 , 	96 , 	196 , 	33 , 	48 , 	54 , 	162 , 	84 , 	144 , 	95 , 	176 , 	192 , 	325 , 	66 , 	-   , 	-   ," 	10,919 ",,,,,,,,,,,
CM, 	17 , 	32 , 	8 , 	8 , 	39 , 	12 , 	24 , 	66 , 	111 , 	12 , 	17 , 	19 , 	10 , 	10 , 	8 , 	7 , 	7 , 	9 , 	29 , 	16 , 	26 , 	5 , 	3 , 	6 , 	12 , 	837 ," 	1,039 ", 	825 , 	576 , 	183 , 	167 , 	72 , 	135 , 	46 , 	11 , 	2 , 	23 , 	9 , 	28 , 	22 , 	71 , 	99 , 	123 , 	4 , 	-   , 	-   ," 	4,781 ",,,,,,,,,,,
CV, 	10 , 	11 , 	7 , 	9 , 	57 , 	14 , 	29 , 	87 , 	100 , 	118 , 	64 , 	65 , 	48 , 	86 , 	31 , 	24 , 	27 , 	42 , 	10 , 	4 , 	9 , 	2 , 	3 , 	7 , 	10 , 	545 , 	538 , 	312 , 	252 , 	68 , 	29 , 	17 , 	17 , 	54 , 	2 , 	7 , 	129 , 	2 , 	6 , 	3 , 	7 , 	19 , 	5 , 	106 , 	-   , 	-   ," 	2,992 ",,,,,,,,,,,
ED, 	18 , 	36 , 	23 , 	19 , 	137 , 	27 , 	69 , 	200 , 	211 , 	188 , 	131 , 	176 , 	92 , 	231 , 	77 , 	46 , 	68 , 	103 , 	12 , 	6 , 	8 , 	3 , 	3 , 	15 , 	30 ," 	1,755 "," 	1,507 ", 	779 , 	640 , 	141 , 	83 , 	58 , 	67 , 	160 , 	24 , 	136 , 	32 , 	3 , 	18 , 	18 , 	14 , 	124 , 	23 , 	43 , 	-   , 	-   ," 	7,552 ",,,,,,,,,,,
NC, 	8 , 	10 , 	5 , 	6 , 	54 , 	8 , 	61 , 	170 , 	176 , 	20 , 	12 , 	23 , 	9 , 	7 , 	19 , 	5 , 	6 , 	18 , 	55 , 	37 , 	71 , 	18 , 	10 , 	30 , 	8 , 	515 , 	512 , 	327 , 	303 , 	69 , 	40 , 	14 , 	23 , 	78 , 	9 , 	2 , 	2 , 	9 , 	69 , 	11 , 	13 , 	62 , 	12 , 	1 , 	-   , 	-   ," 	2,916 ",,,,,,,,,,,
WP, 	45 , 	51 , 	16 , 	19 , 	137 , 	32 , 	244 , 	258 , 	352 , 	56 , 	75 , 	120 , 	50 , 	31 , 	70 , 	19 , 	21 , 	56 , 	436 , 	159 , 	292 , 	48 , 	28 , 	72 , 	41 , 	706 , 	724 , 	660 , 	610 , 	171 , 	145 , 	63 , 	86 , 	150 , 	30 , 	8 , 	19 , 	78 , 	27 , 	30 , 	54 , 	124 , 	36 , 	12 , 	-   , 	-   ," 	6,460 ",,,,,,,,,,,
SS, 	11 , 	30 , 	10 , 	5 , 	34 , 	9 , 	22 , 	67 , 	91 , 	15 , 	16 , 	21 , 	14 , 	14 , 	11 , 	8 , 	5 , 	8 , 	24 , 	22 , 	17 , 	7 , 	6 , 	11 , 	15 , 	656 , 	848 , 	582 , 	452 , 	133 , 	113 , 	48 , 	108 , 	101 , 	20 , 	4 , 	20 , 	12 , 	30 , 	14 , 	38 , 	45 , 	68 , 	5 , 	-   , 	-   ," 	3,790 ",,,,,,,,,,,
SB, 	33 , 	46 , 	15 , 	17 , 	46 , 	18 , 	36 , 	56 , 	88 , 	23 , 	30 , 	43 , 	17 , 	20 , 	18 , 	9 , 	9 , 	9 , 	28 , 	27 , 	26 , 	11 , 	7 , 	21 , 	31 , 	586 , 	741 , 	576 , 	498 , 	159 , 	162 , 	84 , 	177 , 	187 , 	83 , 	7 , 	14 , 	13 , 	52 , 	41 , 	16 , 	58 , 	67 , 	4 , 	-   , 	-   ," 	4,209 ",,,,,,,,,,,
SO, 	49 , 	105 , 	65 , 	100 , 	189 , 	69 , 	122 , 	99 , 	133 , 	43 , 	58 , 	45 , 	41 , 	25 , 	23 , 	14 , 	24 , 	50 , 	114 , 	160 , 	171 , 	91 , 	75 , 	150 , 	95 , 	547 , 	605 ," 	1,291 ", 	594 , 	247 , 	208 , 	123 , 	117 , 	194 , 	110 , 	19 , 	119 , 	67 , 	125 , 	55 , 	55 , 	42 , 	374 , 	42 , 	-   , 	-   ," 	7,040 ",,,,,,,,,,,
MB, 	36 , 	66 , 	31 , 	38 , 	195 , 	46 , 	71 , 	126 , 	145 , 	25 , 	35 , 	28 , 	19 , 	9 , 	9 , 	7 , 	6 , 	7 , 	27 , 	23 , 	26 , 	13 , 	12 , 	23 , 	37 ," 	1,057 "," 	1,435 ", 	894 , 	695 , 	257 , 	245 , 	147 , 	222 , 	341 , 	128 , 	6 , 	22 , 	11 , 	33 , 	67 , 	58 , 	345 , 	49 , 	8 , 	-   , 	-   ," 	7,081 ",,,,,,,,,,,
WD, 	8 , 	15 , 	10 , 	9 , 	72 , 	11 , 	29 , 	95 , 	120 , 	98 , 	61 , 	81 , 	60 , 	129 , 	51 , 	31 , 	30 , 	48 , 	8 , 	7 , 	6 , 	2 , 	1 , 	8 , 	14 , 	951 , 	807 , 	429 , 	303 , 	69 , 	38 , 	29 , 	25 , 	70 , 	4 , 	116 , 	33 , 	2 , 	11 , 	4 , 	4 , 	46 , 	9 , 	19 , 	-   , 	-   ," 	3,978 ",,,,,,,,,,,
OA, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	0 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	1 , 	-   , 	1 ,,,,,,,,,,,
WS, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
Entries," 	4,709 "," 	8,904 "," 	5,120 "," 	4,949 "," 	13,833 "," 	5,999 "," 	9,577 "," 	12,866 "," 	14,070 "," 	7,533 "," 	8,902 "," 	7,135 "," 	6,235 "," 	6,332 "," 	5,831 "," 	3,503 "," 	5,146 "," 	9,186 "," 	6,668 "," 	7,415 "," 	6,890 "," 	3,881 "," 	3,037 "," 	5,900 "," 	7,535 "," 	40,348 "," 	43,571 "," 	35,756 "," 	26,948 "," 	13,591 "," 	14,391 "," 	8,791 "," 	14,016 "," 	11,053 "," 	4,944 "," 	3,074 "," 	7,741 "," 	3,050 "," 	6,447 "," 	3,880 "," 	4,111 "," 	7,242 "," 	7,417 "," 	3,901 ", 	1 , 	-   ," 	441,428 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
