Exit stations,Entry stations->,,SUNDAY,,,Oct 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
FV, 	55 , 	66 , 	29 , 	39 , 	141 , 	94 , 	91 , 	64 , 	88 , 	133 , 	15 , 	390 , 	109 , 	175 , 	96 , 	46 , 	36 , 	84 , 	28 , 	16 , 	21 , 	10 , 	13 , 	42 , 	70 , 	389 , 	215 , 	549 , 	351 , 	155 , 	137 , 	33 , 	55 , 	37 , 	12 , 	35 , 	50 , 	5 , 	50 , 	11 , 	10 , 	58 , 	15 , 	42 , 	-   , 	-   ," 	4,157 ",,,OAK," 	7,558 ", 	892 ," 	2,218 "," 	1,981 ", 	924 ," 	2,695 ", 	647 ," 	16,914 "
CL, 	114 , 	344 , 	111 , 	93 , 	228 , 	106 , 	192 , 	119 , 	199 , 	182 , 	370 , 	25 , 	496 , 	498 , 	305 , 	171 , 	226 , 	621 , 	128 , 	147 , 	139 , 	97 , 	84 , 	80 , 	101 , 	404 , 	224 , 	649 , 	308 , 	101 , 	94 , 	49 , 	63 , 	117 , 	16 , 	241 , 	959 , 	75 , 	179 , 	23 , 	39 , 	75 , 	44 , 	340 , 	-   , 	-   ," 	9,173 ",,,CM line," 	13,065 "," 	2,228 "," 	4,662 "," 	1,721 "," 	1,178 "," 	1,922 "," 	2,537 "," 	27,312 "
SL, 	23 , 	22 , 	15 , 	15 , 	64 , 	26 , 	44 , 	43 , 	66 , 	119 , 	116 , 	498 , 	9 , 	88 , 	85 , 	29 , 	34 , 	46 , 	12 , 	8 , 	11 , 	3 , 	4 , 	15 , 	28 , 	275 , 	123 , 	326 , 	126 , 	52 , 	40 , 	15 , 	30 , 	26 , 	4 , 	27 , 	26 , 	2 , 	22 , 	5 , 	6 , 	37 , 	9 , 	37 , 	-   , 	-   ," 	2,607 ",,,RM line," 	6,399 "," 	2,069 "," 	1,761 "," 	3,346 ", 	691 ," 	2,656 ", 	908 ," 	17,829 "
BF, 	18 , 	32 , 	14 , 	12 , 	60 , 	32 , 	58 , 	48 , 	76 , 	111 , 	164 , 	493 , 	88 , 	11 , 	104 , 	58 , 	60 , 	120 , 	13 , 	9 , 	8 , 	5 , 	4 , 	8 , 	25 , 	241 , 	143 , 	322 , 	109 , 	55 , 	34 , 	16 , 	25 , 	28 , 	5 , 	41 , 	89 , 	2 , 	23 , 	4 , 	9 , 	25 , 	5 , 	83 , 	-   , 	-   ," 	2,885 ",,,WP line," 	7,006 "," 	1,032 "," 	1,224 ", 	740 ," 	2,485 "," 	1,557 "," 	1,111 "," 	15,154 "
HY, 	22 , 	29 , 	10 , 	12 , 	63 , 	21 , 	40 , 	33 , 	65 , 	68 , 	98 , 	305 , 	74 , 	107 , 	11 , 	55 , 	75 , 	117 , 	10 , 	2 , 	18 , 	3 , 	3 , 	9 , 	23 , 	159 , 	51 , 	189 , 	63 , 	28 , 	20 , 	15 , 	19 , 	17 , 	3 , 	20 , 	32 , 	5 , 	20 , 	2 , 	5 , 	14 , 	5 , 	35 , 	-   , 	-   ," 	1,971 ",,,FT/ED line," 	9,628 "," 	2,758 "," 	1,906 "," 	2,540 "," 	1,578 "," 	12,062 ", 	720 ," 	31,192 "
SH, 	13 , 	12 , 	5 , 	6 , 	30 , 	9 , 	12 , 	13 , 	27 , 	30 , 	49 , 	169 , 	26 , 	52 , 	52 , 	11 , 	29 , 	71 , 	6 , 	1 , 	6 , 	1 , 	1 , 	4 , 	8 , 	107 , 	47 , 	131 , 	48 , 	23 , 	16 , 	8 , 	16 , 	14 , 	5 , 	8 , 	15 , 	0 , 	12 , 	2 , 	5 , 	14 , 	7 , 	19 , 	-   , 	-   ," 	1,136 ",,,SFIA," 	5,613 ", 	472 ," 	1,986 ", 	616 , 	773 , 	537 ," 	1,116 "," 	11,113 "
UC, 	8 , 	16 , 	11 , 	9 , 	47 , 	17 , 	17 , 	21 , 	35 , 	33 , 	33 , 	226 , 	35 , 	54 , 	71 , 	28 , 	11 , 	79 , 	7 , 	5 , 	7 , 	3 , 	3 , 	9 , 	6 , 	231 , 	93 , 	202 , 	64 , 	23 , 	14 , 	6 , 	8 , 	15 , 	4 , 	11 , 	26 , 	3 , 	11 , 	3 , 	3 , 	29 , 	5 , 	9 , 	-   , 	-   ," 	1,542 ",,,Entries," 	50,953 "," 	17,069 "," 	26,570 "," 	17,175 "," 	14,359 "," 	30,857 "," 	12,800 "," 	169,782 "
FM, 	24 , 	39 , 	29 , 	25 , 	169 , 	34 , 	50 , 	40 , 	63 , 	65 , 	90 , 	602 , 	52 , 	119 , 	115 , 	75 , 	88 , 	28 , 	18 , 	17 , 	17 , 	7 , 	7 , 	19 , 	17 , 	482 , 	178 , 	409 , 	152 , 	54 , 	29 , 	19 , 	25 , 	35 , 	6 , 	18 , 	60 , 	5 , 	33 , 	7 , 	8 , 	52 , 	9 , 	28 , 	-   , 	-   ," 	3,414 ",,,,,,,,,,,
CN, 	14 , 	16 , 	9 , 	7 , 	43 , 	10 , 	39 , 	33 , 	48 , 	9 , 	25 , 	122 , 	12 , 	16 , 	10 , 	5 , 	9 , 	19 , 	14 , 	49 , 	154 , 	47 , 	18 , 	38 , 	10 , 	251 , 	118 , 	241 , 	102 , 	41 , 	34 , 	15 , 	26 , 	25 , 	10 , 	4 , 	5 , 	16 , 	165 , 	11 , 	10 , 	76 , 	11 , 	5 , 	-   , 	-   ," 	1,938 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	8 , 	8 , 	9 , 	14 , 	45 , 	6 , 	30 , 	19 , 	36 , 	9 , 	17 , 	146 , 	9 , 	8 , 	4 , 	3 , 	5 , 	17 , 	42 , 	22 , 	79 , 	25 , 	15 , 	53 , 	6 , 	330 , 	166 , 	274 , 	128 , 	34 , 	26 , 	14 , 	12 , 	28 , 	6 , 	2 , 	5 , 	6 , 	48 , 	6 , 	7 , 	158 , 	14 , 	3 , 	-   , 	-   ," 	1,895 ",,,Dtwn SF," 	1,684 ",,,,,,,
WC, 	14 , 	20 , 	12 , 	13 , 	60 , 	16 , 	44 , 	36 , 	51 , 	17 , 	19 , 	146 , 	8 , 	8 , 	14 , 	2 , 	6 , 	18 , 	173 , 	78 , 	14 , 	36 , 	19 , 	78 , 	11 , 	477 , 	239 , 	360 , 	207 , 	70 , 	38 , 	22 , 	13 , 	25 , 	9 , 	2 , 	4 , 	14 , 	97 , 	7 , 	8 , 	165 , 	18 , 	5 , 	-   , 	-   ," 	2,687 ",,,OAK," 	15,177 ", 	892 ,,,,,,
LF, 	5 , 	7 , 	7 , 	11 , 	42 , 	6 , 	24 , 	25 , 	18 , 	8 , 	11 , 	92 , 	5 , 	4 , 	4 , 	1 , 	4 , 	8 , 	55 , 	20 , 	37 , 	13 , 	8 , 	58 , 	4 , 	302 , 	163 , 	225 , 	150 , 	36 , 	18 , 	14 , 	8 , 	12 , 	3 , 	1 , 	1 , 	6 , 	23 , 	3 , 	3 , 	119 , 	12 , 	1 , 	-   , 	-   ," 	1,569 ",,,CM line," 	25,879 "," 	4,446 "," 	4,662 ",,,,,
OR, 	3 , 	7 , 	7 , 	9 , 	34 , 	6 , 	19 , 	17 , 	24 , 	10 , 	10 , 	80 , 	5 , 	3 , 	1 , 	1 , 	2 , 	8 , 	20 , 	14 , 	22 , 	10 , 	7 , 	49 , 	3 , 	240 , 	125 , 	172 , 	113 , 	30 , 	15 , 	10 , 	6 , 	11 , 	3 , 	1 , 	2 , 	2 , 	10 , 	2 , 	2 , 	82 , 	8 , 	-   , 	-   , 	-   ," 	1,198 ",,,RM line," 	12,631 "," 	4,050 "," 	3,481 "," 	3,346 ",,,,
RR, 	13 , 	15 , 	24 , 	22 , 	43 , 	14 , 	49 , 	72 , 	65 , 	19 , 	36 , 	96 , 	13 , 	7 , 	11 , 	3 , 	6 , 	21 , 	37 , 	52 , 	73 , 	61 , 	46 , 	16 , 	25 , 	426 , 	229 , 	462 , 	367 , 	171 , 	100 , 	42 , 	19 , 	23 , 	7 , 	3 , 	4 , 	12 , 	21 , 	5 , 	6 , 	168 , 	30 , 	3 , 	-   , 	-   ," 	2,928 ",,,WP line," 	13,736 "," 	1,955 "," 	2,402 "," 	1,431 "," 	2,485 ",,,
OW, 	16 , 	20 , 	12 , 	11 , 	65 , 	29 , 	43 , 	36 , 	54 , 	30 , 	67 , 	107 , 	21 , 	25 , 	15 , 	6 , 	5 , 	10 , 	9 , 	5 , 	14 , 	2 , 	4 , 	20 , 	12 , 	620 , 	327 , 	687 , 	385 , 	226 , 	131 , 	32 , 	37 , 	31 , 	6 , 	7 , 	11 , 	1 , 	25 , 	7 , 	11 , 	65 , 	14 , 	5 , 	-   , 	-   ," 	3,262 ",,,FT/ED line," 	19,055 "," 	5,453 "," 	3,828 "," 	5,196 "," 	3,136 "," 	12,062 ",,
EM, 	184 , 	413 , 	255 , 	363 , 	608 , 	277 , 	470 , 	375 , 	447 , 	358 , 	438 , 	481 , 	306 , 	314 , 	168 , 	133 , 	266 , 	569 , 	305 , 	402 , 	566 , 	360 , 	318 , 	521 , 	754 , 	91 , 	27 , 	264 , 	124 , 	423 , 	527 , 	347 , 	454 , 	502 , 	171 , 	264 , 	762 , 	149 , 	303 , 	138 , 	167 , 	515 , 	515 , 	341 , 	-   , 	-   ," 	15,727 ",,,SFIA," 	11,375 "," 	1,119 "," 	4,523 "," 	1,524 "," 	1,884 "," 	1,257 "," 	1,116 "," 	169,782 "
MT, 	90 , 	195 , 	129 , 	142 , 	316 , 	136 , 	229 , 	225 , 	275 , 	225 , 	249 , 	276 , 	135 , 	149 , 	62 , 	51 , 	96 , 	183 , 	125 , 	149 , 	195 , 	129 , 	105 , 	214 , 	349 , 	35 , 	43 , 	54 , 	73 , 	352 , 	402 , 	316 , 	769 , 	303 , 	106 , 	93 , 	226 , 	67 , 	125 , 	80 , 	88 , 	426 , 	170 , 	95 , 	-   , 	-   ," 	8,248 ",,,,,,,,,,,
PL, 	209 , 	395 , 	201 , 	253 , 	638 , 	261 , 	442 , 	383 , 	465 , 	407 , 	480 , 	572 , 	282 , 	298 , 	166 , 	109 , 	151 , 	333 , 	191 , 	231 , 	294 , 	188 , 	136 , 	363 , 	682 , 	260 , 	46 , 	136 , 	148 ," 	1,178 "," 	1,269 ", 	713 ," 	1,386 ", 	901 , 	284 , 	150 , 	417 , 	101 , 	245 , 	205 , 	240 ," 	1,573 ", 	475 , 	135 , 	-   , 	-   ," 	17,987 ",,,,,,,,,,,
CC, 	86 , 	166 , 	110 , 	208 , 	380 , 	220 , 	364 , 	308 , 	254 , 	245 , 	296 , 	256 , 	100 , 	92 , 	55 , 	38 , 	58 , 	123 , 	82 , 	95 , 	162 , 	108 , 	86 , 	301 , 	366 , 	107 , 	58 , 	153 , 	66 , 	518 , 	627 , 	308 , 	520 , 	311 , 	129 , 	63 , 	173 , 	34 , 	86 , 	96 , 	119 , 	673 , 	284 , 	45 , 	-   , 	-   ," 	8,923 ",,,,,,,,,,,
16, 	72 , 	86 , 	51 , 	96 , 	241 , 	148 , 	227 , 	207 , 	147 , 	159 , 	147 , 	110 , 	50 , 	44 , 	35 , 	23 , 	19 , 	56 , 	41 , 	39 , 	56 , 	42 , 	29 , 	143 , 	234 , 	378 , 	291 ," 	1,209 ", 	560 , 	40 , 	188 , 	243 , 	421 , 	204 , 	81 , 	24 , 	67 , 	11 , 	51 , 	60 , 	97 , 	344 , 	179 , 	30 , 	-   , 	-   ," 	6,977 ",,,,,,,,,,,
24, 	76 , 	62 , 	37 , 	60 , 	140 , 	102 , 	173 , 	151 , 	97 , 	99 , 	138 , 	116 , 	36 , 	40 , 	23 , 	17 , 	19 , 	34 , 	33 , 	25 , 	43 , 	18 , 	15 , 	101 , 	145 , 	491 , 	334 ," 	1,414 ", 	699 , 	196 , 	49 , 	202 , 	369 , 	198 , 	85 , 	22 , 	41 , 	10 , 	47 , 	57 , 	113 , 	306 , 	129 , 	14 , 	-   , 	-   ," 	6,566 ",,,,,,,,,,,
GP, 	22 , 	25 , 	16 , 	24 , 	66 , 	29 , 	40 , 	38 , 	42 , 	32 , 	28 , 	52 , 	15 , 	18 , 	11 , 	6 , 	5 , 	18 , 	16 , 	14 , 	21 , 	13 , 	7 , 	30 , 	39 , 	308 , 	232 , 	907 , 	297 , 	228 , 	198 , 	22 , 	56 , 	40 , 	32 , 	7 , 	20 , 	5 , 	25 , 	18 , 	55 , 	134 , 	69 , 	7 , 	-   , 	-   ," 	3,280 ",,,,,,,,,,,
BP, 	21 , 	37 , 	13 , 	20 , 	48 , 	14 , 	36 , 	31 , 	47 , 	45 , 	53 , 	71 , 	23 , 	24 , 	14 , 	13 , 	13 , 	28 , 	23 , 	10 , 	19 , 	7 , 	4 , 	19 , 	44 , 	415 , 	390 ," 	1,855 ", 	451 , 	355 , 	341 , 	52 , 	47 , 	72 , 	60 , 	7 , 	36 , 	5 , 	27 , 	31 , 	113 , 	120 , 	77 , 	8 , 	-   , 	-   ," 	5,133 ",,,,,,,,,,,
DC, 	29 , 	31 , 	12 , 	13 , 	65 , 	14 , 	23 , 	35 , 	36 , 	32 , 	41 , 	121 , 	22 , 	23 , 	14 , 	12 , 	14 , 	34 , 	25 , 	24 , 	27 , 	10 , 	12 , 	18 , 	29 , 	434 , 	281 ," 	1,077 ", 	314 , 	232 , 	201 , 	47 , 	64 , 	21 , 	34 , 	12 , 	62 , 	10 , 	39 , 	33 , 	86 , 	214 , 	119 , 	22 , 	-   , 	-   ," 	4,014 ",,,,,,,,,,,
CM, 	8 , 	17 , 	5 , 	6 , 	17 , 	3 , 	10 , 	8 , 	12 , 	7 , 	10 , 	12 , 	4 , 	6 , 	4 , 	3 , 	4 , 	6 , 	10 , 	10 , 	10 , 	4 , 	2 , 	4 , 	6 , 	140 , 	92 , 	364 , 	135 , 	77 , 	90 , 	31 , 	52 , 	30 , 	9 , 	2 , 	5 , 	4 , 	26 , 	9 , 	45 , 	93 , 	38 , 	2 , 	-   , 	-   ," 	1,424 ",,,,,,,,,,,
CV, 	5 , 	7 , 	2 , 	4 , 	20 , 	7 , 	17 , 	13 , 	12 , 	54 , 	35 , 	245 , 	27 , 	48 , 	23 , 	9 , 	13 , 	13 , 	2 , 	4 , 	1 , 	1 , 	1 , 	2 , 	7 , 	230 , 	105 , 	201 , 	66 , 	24 , 	21 , 	10 , 	7 , 	11 , 	3 , 	8 , 	52 , 	1 , 	6 , 	0 , 	1 , 	23 , 	3 , 	72 , 	-   , 	-   ," 	1,409 ",,,,,,,,,,,
ED, 	12 , 	10 , 	9 , 	6 , 	43 , 	11 , 	18 , 	12 , 	21 , 	73 , 	54 , 	904 , 	24 , 	91 , 	35 , 	13 , 	23 , 	55 , 	5 , 	4 , 	6 , 	2 , 	1 , 	7 , 	14 , 	669 , 	274 , 	532 , 	196 , 	67 , 	37 , 	21 , 	34 , 	50 , 	6 , 	53 , 	18 , 	1 , 	9 , 	7 , 	7 , 	126 , 	11 , 	23 , 	-   , 	-   ," 	3,587 ",,,,,,,,,,,
NC, 	3 , 	3 , 	1 , 	1 , 	9 , 	2 , 	12 , 	5 , 	8 , 	4 , 	5 , 	72 , 	2 , 	2 , 	2 , 	2 , 	3 , 	6 , 	14 , 	12 , 	14 , 	7 , 	3 , 	10 , 	2 , 	127 , 	58 , 	114 , 	37 , 	13 , 	9 , 	5 , 	5 , 	7 , 	5 , 	2 , 	1 , 	6 , 	24 , 	2 , 	6 , 	35 , 	5 , 	0 , 	-   , 	-   , 	658 ,,,,,,,,,,,
WP, 	24 , 	31 , 	10 , 	12 , 	37 , 	15 , 	91 , 	34 , 	64 , 	18 , 	46 , 	174 , 	25 , 	22 , 	26 , 	13 , 	11 , 	28 , 	153 , 	58 , 	104 , 	22 , 	18 , 	28 , 	20 , 	272 , 	120 , 	308 , 	108 , 	49 , 	53 , 	25 , 	36 , 	29 , 	20 , 	5 , 	8 , 	25 , 	26 , 	16 , 	15 , 	86 , 	19 , 	6 , 	-   , 	-   ," 	2,303 ",,,,,,,,,,,
SS, 	7 , 	11 , 	3 , 	5 , 	10 , 	3 , 	6 , 	4 , 	11 , 	4 , 	9 , 	24 , 	6 , 	9 , 	3 , 	1 , 	3 , 	4 , 	10 , 	8 , 	7 , 	3 , 	1 , 	5 , 	6 , 	123 , 	81 , 	255 , 	97 , 	54 , 	55 , 	18 , 	34 , 	42 , 	9 , 	2 , 	7 , 	5 , 	10 , 	14 , 	34 , 	49 , 	16 , 	1 , 	-   , 	-   ," 	1,061 ",,,,,,,,,,,
SB, 	12 , 	12 , 	4 , 	5 , 	14 , 	3 , 	8 , 	10 , 	15 , 	10 , 	13 , 	39 , 	6 , 	9 , 	6 , 	4 , 	5 , 	5 , 	8 , 	6 , 	9 , 	2 , 	3 , 	6 , 	16 , 	155 , 	92 , 	288 , 	113 , 	85 , 	117 , 	49 , 	103 , 	101 , 	41 , 	2 , 	6 , 	4 , 	12 , 	29 , 	10 , 	63 , 	24 , 	3 , 	-   , 	-   ," 	1,523 ",,,,,,,,,,,
SO, 	24 , 	46 , 	41 , 	57 , 	147 , 	34 , 	68 , 	46 , 	72 , 	17 , 	31 , 	52 , 	20 , 	16 , 	6 , 	8 , 	18 , 	28 , 	62 , 	94 , 	116 , 	70 , 	49 , 	97 , 	55 , 	425 , 	372 ," 	1,593 ", 	493 , 	205 , 	169 , 	67 , 	71 , 	112 , 	64 , 	10 , 	75 , 	24 , 	51 , 	24 , 	31 , 	43 , 	223 , 	27 , 	-   , 	-   ," 	5,351 ",,,,,,,,,,,
MB, 	15 , 	19 , 	16 , 	18 , 	92 , 	21 , 	28 , 	23 , 	35 , 	17 , 	20 , 	47 , 	7 , 	7 , 	8 , 	6 , 	3 , 	5 , 	12 , 	16 , 	17 , 	15 , 	7 , 	26 , 	21 , 	438 , 	203 , 	584 , 	303 , 	167 , 	126 , 	69 , 	91 , 	103 , 	39 , 	2 , 	10 , 	8 , 	14 , 	20 , 	25 , 	474 , 	39 , 	2 , 	-   , 	-   ," 	3,212 ",,,,,,,,,,,
WD, 	4 , 	8 , 	4 , 	4 , 	17 , 	8 , 	9 , 	8 , 	14 , 	35 , 	42 , 	362 , 	40 , 	83 , 	34 , 	18 , 	15 , 	29 , 	5 , 	3 , 	3 , 	1 , 	1 , 	2 , 	7 , 	287 , 	109 , 	191 , 	74 , 	28 , 	16 , 	10 , 	10 , 	12 , 	3 , 	78 , 	22 , 	0 , 	7 , 	1 , 	1 , 	47 , 	3 , 	13 , 	-   , 	-   ," 	1,661 ",,,,,,,,,,,
OA, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
WS, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
Entries," 	1,865 "," 	3,064 "," 	1,926 "," 	2,079 "," 	5,816 "," 	2,469 "," 	3,726 "," 	3,143 "," 	3,707 "," 	3,082 "," 	4,057 "," 	9,256 "," 	2,490 "," 	2,901 "," 	1,929 "," 	1,136 "," 	1,539 "," 	3,414 "," 	1,896 "," 	1,814 "," 	2,538 "," 	1,455 "," 	1,144 "," 	2,719 "," 	3,482 "," 	13,344 "," 	7,399 "," 	21,053 "," 	9,818 "," 	6,823 "," 	6,253 "," 	3,197 "," 	5,224 "," 	3,790 "," 	1,363 "," 	1,350 "," 	3,508 ", 	678 ," 	2,138 "," 	1,001 "," 	1,478 "," 	7,484 "," 	2,889 "," 	1,554 ", 	-   , 	-   ," 	172,985 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
