Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Jun 02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,Exits,,,,,,,,,,
RR, 	36 , 	19 , 	19 , 	23 , 	23 , 	8 , 	13 , 	19 , 	59 , 	11 , 	32 , 	67 , 	12 , 	13 , 	3 , 	2 , 	3 , 	9 , 	56 , 	25 , 	41 , 	26 , 	22 , 	8 , 	10 , 	285 , 	240 , 	431 , 	265 , 	64 , 	43 , 	14 , 	8 , 	18 , 	14 , 	2 , 	8 , 	6 , 	17 ," 	1,976 ",,,,,,,,,,
OW, 	18 , 	19 , 	4 , 	6 , 	34 , 	26 , 	39 , 	20 , 	43 , 	14 , 	67 , 	62 , 	14 , 	25 , 	15 , 	9 , 	7 , 	10 , 	9 , 	4 , 	3 , 	1 , 	2 , 	12 , 	6 , 	257 , 	232 , 	532 , 	167 , 	79 , 	68 , 	14 , 	25 , 	11 , 	9 , 	3 , 	15 , 	1 , 	11 ," 	1,892 ",,,,,,,,,,
EM, 	82 , 	260 , 	137 , 	201 , 	408 , 	155 , 	261 , 	178 , 	306 , 	156 , 	222 , 	304 , 	174 , 	137 , 	96 , 	60 , 	123 , 	259 , 	196 , 	297 , 	333 , 	191 , 	187 , 	319 , 	299 , 	71 , 	36 , 	167 , 	91 , 	305 , 	421 , 	215 , 	315 , 	198 , 	179 , 	135 , 	734 , 	96 , 	164 ," 	8,467 ",,,,,,,,,,
MT, 	94 , 	221 , 	143 , 	162 , 	355 , 	127 , 	243 , 	174 , 	357 , 	199 , 	227 , 	195 , 	144 , 	116 , 	69 , 	51 , 	111 , 	198 , 	111 , 	146 , 	175 , 	72 , 	84 , 	244 , 	265 , 	29 , 	48 , 	73 , 	77 , 	490 , 	604 , 	522 ," 	1,344 ", 	306 , 	201 , 	61 , 	237 , 	44 , 	98 ," 	8,417 ",,,,,,,,,,
PL, 	186 , 	476 , 	244 , 	289 , 	822 , 	273 , 	480 , 	305 , 	628 , 	362 , 	501 , 	547 , 	300 , 	243 , 	164 , 	118 , 	204 , 	425 , 	223 , 	315 , 	343 , 	207 , 	177 , 	415 , 	551 , 	159 , 	77 , 	120 , 	207 ," 	1,123 "," 	1,681 ", 	972 ," 	1,663 ", 	878 , 	604 , 	141 , 	597 , 	78 , 	233 ," 	17,335 ",,,,,,,,,,
CC, 	75 , 	200 , 	101 , 	169 , 	319 , 	165 , 	267 , 	173 , 	225 , 	127 , 	202 , 	211 , 	120 , 	106 , 	63 , 	49 , 	88 , 	136 , 	107 , 	103 , 	135 , 	63 , 	62 , 	213 , 	191 , 	73 , 	73 , 	195 , 	80 , 	558 , 	788 , 	372 , 	744 , 	385 , 	348 , 	60 , 	179 , 	29 , 	73 ," 	7,626 ",,,,,,,,,,
16, 	77 , 	70 , 	46 , 	83 , 	139 , 	97 , 	157 , 	83 , 	87 , 	67 , 	119 , 	76 , 	31 , 	29 , 	22 , 	19 , 	14 , 	30 , 	29 , 	31 , 	26 , 	18 , 	11 , 	110 , 	76 , 	232 , 	308 ," 	1,175 ", 	613 , 	30 , 	250 , 	184 , 	330 , 	164 , 	133 , 	11 , 	41 , 	9 , 	41 ," 	5,068 ",,,,,,,,,,
24, 	109 , 	110 , 	33 , 	43 , 	112 , 	80 , 	85 , 	53 , 	87 , 	53 , 	169 , 	138 , 	52 , 	35 , 	41 , 	24 , 	23 , 	31 , 	59 , 	28 , 	24 , 	18 , 	15 , 	69 , 	82 , 	311 , 	435 ," 	1,698 ", 	808 , 	222 , 	64 , 	188 , 	372 , 	229 , 	195 , 	15 , 	31 , 	10 , 	74 ," 	6,227 ",,,,,,,,,,
GP, 	25 , 	23 , 	10 , 	14 , 	57 , 	18 , 	24 , 	19 , 	41 , 	19 , 	25 , 	64 , 	17 , 	14 , 	10 , 	4 , 	8 , 	22 , 	22 , 	14 , 	20 , 	9 , 	8 , 	22 , 	19 , 	211 , 	278 ," 	1,164 ", 	339 , 	152 , 	159 , 	27 , 	61 , 	40 , 	59 , 	7 , 	19 , 	5 , 	22 ," 	3,072 ",,,,,,,,,,
BP, 	27 , 	38 , 	10 , 	14 , 	41 , 	18 , 	29 , 	20 , 	58 , 	19 , 	50 , 	54 , 	21 , 	20 , 	15 , 	10 , 	17 , 	18 , 	25 , 	15 , 	17 , 	12 , 	11 , 	14 , 	28 , 	248 , 	432 ," 	2,441 ", 	668 , 	358 , 	388 , 	64 , 	38 , 	63 , 	99 , 	5 , 	25 , 	9 , 	35 ," 	5,475 ",,,,,,,,,,
DC, 	24 , 	56 , 	18 , 	10 , 	65 , 	15 , 	21 , 	23 , 	56 , 	19 , 	42 , 	119 , 	31 , 	23 , 	21 , 	14 , 	19 , 	30 , 	33 , 	19 , 	20 , 	4 , 	8 , 	16 , 	14 , 	186 , 	227 , 	951 , 	372 , 	159 , 	215 , 	45 , 	67 , 	11 , 	56 , 	10 , 	51 , 	7 , 	42 ," 	3,120 ",,,,,,,,,,
CM, 	32 , 	41 , 	13 , 	8 , 	50 , 	17 , 	18 , 	21 , 	52 , 	7 , 	20 , 	59 , 	12 , 	13 , 	12 , 	11 , 	8 , 	12 , 	36 , 	27 , 	36 , 	12 , 	13 , 	23 , 	11 , 	159 , 	158 , 	662 , 	316 , 	115 , 	216 , 	65 , 	110 , 	48 , 	16 , 	6 , 	20 , 	11 , 	61 ," 	2,528 ",,,,,,,,,,
CV, 	3 , 	6 , 	2 , 	3 , 	20 , 	6 , 	4 , 	7 , 	13 , 	25 , 	41 , 	116 , 	34 , 	45 , 	17 , 	6 , 	10 , 	14 , 	3 , 	2 , 	4 , 	1 , 	1 , 	3 , 	3 , 	111 , 	64 , 	139 , 	54 , 	9 , 	13 , 	7 , 	4 , 	10 , 	5 , 	4 , 	70 , 	0 , 	3 , 	882 ,,,,,,,,,,
ED, 	14 , 	25 , 	12 , 	10 , 	63 , 	17 , 	31 , 	19 , 	45 , 	63 , 	101 , 	487 , 	64 , 	157 , 	66 , 	31 , 	35 , 	50 , 	11 , 	5 , 	7 , 	0 , 	2 , 	12 , 	18 , 	697 , 	242 , 	559 , 	181 , 	29 , 	39 , 	21 , 	26 , 	60 , 	23 , 	87 , 	19 , 	2 , 	5 ," 	3,335 ",,,,,,,,,,
NC, 	4 , 	4 , 	2 , 	1 , 	11 , 	2 , 	7 , 	10 , 	14 , 	1 , 	1 , 	50 , 	3 , 	1 , 	5 , 	1 , 	2 , 	3 , 	40 , 	12 , 	23 , 	3 , 	3 , 	7 , 	2 , 	78 , 	38 , 	76 , 	32 , 	4 , 	8 , 	6 , 	8 , 	7 , 	11 , 	-   , 	1 , 	3 , 	29 , 	515 ,,,,,,,,,,
WP, 	26 , 	30 , 	5 , 	6 , 	31 , 	11 , 	66 , 	34 , 	65 , 	7 , 	29 , 	123 , 	17 , 	17 , 	20 , 	11 , 	13 , 	21 , 	240 , 	57 , 	94 , 	15 , 	15 , 	22 , 	15 , 	143 , 	81 , 	244 , 	95 , 	35 , 	78 , 	28 , 	43 , 	52 , 	66 , 	2 , 	6 , 	37 , 	15 ," 	1,914 ",,,,,,,,,,
Entries," 	2,107 "," 	3,250 "," 	1,754 "," 	1,756 "," 	5,425 "," 	2,274 "," 	2,926 "," 	2,190 "," 	4,122 "," 	1,939 "," 	3,806 "," 	5,993 "," 	2,233 "," 	2,408 "," 	2,067 "," 	1,229 "," 	1,682 "," 	2,734 "," 	2,315 "," 	1,698 "," 	2,192 "," 	1,035 ", 	908 ," 	2,053 "," 	2,070 "," 	7,163 "," 	6,171 "," 	18,371 "," 	7,938 "," 	5,002 "," 	6,523 "," 	3,243 "," 	5,735 "," 	3,151 "," 	2,553 ", 	921 ," 	3,212 ", 	565 ," 	1,806 "," 	134,520 ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
