Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Feb 07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,
RM, 	8 , 	55 , 	55 , 	30 , 	124 , 	49 , 	45 , 	24 , 	42 , 	18 , 	48 , 	45 , 	11 , 	16 , 	15 , 	7 , 	7 , 	14 , 	9 , 	2 , 	6 , 	5 , 	3 , 	4 , 	13 , 	57 , 	49 , 	159 , 	67 , 	44 , 	57 , 	12 , 	18 , 	22 , 	5 , 	3 , 	11 , 	2 , 	19 , 	2 , 	6 , 	13 , 	6 ," 	1,203 ",,,,,,,,,,
EN, 	61 , 	9 , 	61 , 	41 , 	209 , 	87 , 	81 , 	36 , 	81 , 	30 , 	73 , 	98 , 	22 , 	29 , 	19 , 	15 , 	17 , 	40 , 	19 , 	10 , 	11 , 	5 , 	7 , 	12 , 	14 , 	140 , 	93 , 	353 , 	119 , 	49 , 	78 , 	20 , 	35 , 	28 , 	10 , 	5 , 	14 , 	3 , 	23 , 	4 , 	7 , 	34 , 	10 ," 	2,106 ",,,,,,,,,,
EP, 	69 , 	52 , 	3 , 	32 , 	229 , 	46 , 	39 , 	28 , 	63 , 	31 , 	26 , 	47 , 	12 , 	12 , 	7 , 	6 , 	7 , 	19 , 	8 , 	3 , 	7 , 	8 , 	3 , 	16 , 	6 , 	79 , 	58 , 	217 , 	85 , 	28 , 	21 , 	8 , 	15 , 	12 , 	4 , 	2 , 	5 , 	2 , 	10 , 	1 , 	4 , 	21 , 	9 ," 	1,355 ",,,,,,,,,,
NB, 	33 , 	39 , 	34 , 	3 , 	64 , 	32 , 	35 , 	26 , 	56 , 	20 , 	34 , 	53 , 	11 , 	11 , 	10 , 	11 , 	8 , 	19 , 	8 , 	6 , 	8 , 	7 , 	5 , 	10 , 	7 , 	138 , 	102 , 	274 , 	130 , 	51 , 	48 , 	13 , 	6 , 	12 , 	1 , 	3 , 	6 , 	0 , 	6 , 	2 , 	1 , 	32 , 	12 ," 	1,382 ",,,,,,,,,,
BK, 	142 , 	199 , 	230 , 	60 , 	13 , 	145 , 	146 , 	110 , 	157 , 	72 , 	94 , 	248 , 	37 , 	51 , 	45 , 	15 , 	41 , 	200 , 	28 , 	29 , 	41 , 	23 , 	22 , 	24 , 	29 , 	261 , 	198 , 	687 , 	308 , 	140 , 	109 , 	49 , 	38 , 	55 , 	5 , 	18 , 	51 , 	10 , 	18 , 	6 , 	6 , 	81 , 	50 ," 	4,290 ",,,,,,,,,,
AS, 	51 , 	82 , 	38 , 	31 , 	121 , 	6 , 	67 , 	62 , 	66 , 	37 , 	54 , 	73 , 	20 , 	29 , 	16 , 	9 , 	11 , 	23 , 	11 , 	7 , 	6 , 	4 , 	3 , 	14 , 	24 , 	103 , 	84 , 	225 , 	146 , 	90 , 	67 , 	15 , 	14 , 	15 , 	2 , 	8 , 	10 , 	2 , 	12 , 	2 , 	2 , 	24 , 	7 ," 	1,688 ",,,,,,,,,,
MA, 	56 , 	71 , 	39 , 	32 , 	133 , 	65 , 	9 , 	27 , 	57 , 	24 , 	78 , 	97 , 	26 , 	49 , 	25 , 	19 , 	16 , 	31 , 	23 , 	21 , 	22 , 	8 , 	10 , 	19 , 	36 , 	158 , 	135 , 	380 , 	196 , 	121 , 	77 , 	22 , 	19 , 	24 , 	7 , 	4 , 	11 , 	6 , 	43 , 	2 , 	4 , 	34 , 	9 ," 	2,238 ",,,,,,,,,,
19, 	17 , 	33 , 	31 , 	28 , 	101 , 	50 , 	29 , 	4 , 	14 , 	9 , 	32 , 	46 , 	21 , 	38 , 	17 , 	9 , 	12 , 	23 , 	17 , 	10 , 	19 , 	10 , 	5 , 	25 , 	14 , 	79 , 	63 , 	204 , 	121 , 	59 , 	50 , 	16 , 	15 , 	17 , 	4 , 	4 , 	10 , 	3 , 	17 , 	3 , 	4 , 	14 , 	5 ," 	1,295 ",,,,,,,,,,
12, 	36 , 	76 , 	57 , 	47 , 	141 , 	69 , 	61 , 	12 , 	9 , 	13 , 	75 , 	98 , 	62 , 	76 , 	52 , 	18 , 	38 , 	61 , 	33 , 	31 , 	39 , 	21 , 	17 , 	29 , 	32 , 	181 , 	157 , 	471 , 	167 , 	61 , 	62 , 	25 , 	36 , 	32 , 	8 , 	6 , 	13 , 	5 , 	45 , 	4 , 	4 , 	33 , 	12 ," 	2,519 ",,,,,,,,,,
LM, 	20 , 	29 , 	30 , 	19 , 	66 , 	44 , 	22 , 	9 , 	16 , 	6 , 	76 , 	81 , 	73 , 	79 , 	35 , 	16 , 	29 , 	46 , 	10 , 	6 , 	7 , 	4 , 	4 , 	12 , 	20 , 	137 , 	145 , 	362 , 	162 , 	72 , 	79 , 	27 , 	34 , 	18 , 	8 , 	37 , 	50 , 	1 , 	10 , 	7 , 	9 , 	28 , 	12 ," 	1,948 ",,,,,,,,,,
