Exit stations,Entry stations->,,WEEKDAY,,,Apr 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
FV, 	98 , 	147 , 	64 , 	78 , 	374 , 	125 , 	196 , 	180 , 	263 , 	200 , 	25 , 	347 , 	254 , 	271 , 	262 , 	103 , 	92 , 	170 , 	51 , 	26 , 	41 , 	22 , 	29 , 	64 , 	136 , 	935 ," 	1,010 ", 	962 , 	887 , 	346 , 	236 , 	68 , 	106 , 	165 , 	16 , 	61 , 	120 , 	14 , 	64 , 	15 , 	38 , 	63 , 	33 , 	58 , 	14 , 	-   ," 	8,828 ",,,OAK,"21,706","2,137","5,264","6,667","4,978","8,381","1,277","50,409"
CL, 	87 , 	185 , 	82 , 	81 , 	224 , 	117 , 	211 , 	239 , 	382 , 	284 , 	353 , 	24 , 	237 , 	282 , 	264 , 	136 , 	167 , 	337 , 	88 , 	72 , 	88 , 	48 , 	39 , 	73 , 	125 , 	687 , 	660 , 	618 , 	513 , 	181 , 	134 , 	75 , 	88 , 	163 , 	24 , 	121 , 	329 , 	37 , 	125 , 	23 , 	39 , 	33 , 	40 , 	134 , 	29 , 	-   ," 	8,278 ",,,CM line,"32,702","4,981","8,547","3,668","2,614","4,074","3,436","60,021"
SL, 	49 , 	75 , 	33 , 	40 , 	198 , 	55 , 	135 , 	217 , 	341 , 	289 , 	258 , 	243 , 	14 , 	135 , 	223 , 	87 , 	91 , 	157 , 	33 , 	24 , 	20 , 	7 , 	8 , 	24 , 	47 , 	743 , 	713 , 	583 , 	485 , 	148 , 	92 , 	40 , 	65 , 	109 , 	10 , 	52 , 	102 , 	10 , 	44 , 	16 , 	19 , 	41 , 	16 , 	47 , 	10 , 	-   ," 	6,148 ",,,RM line,"17,049","6,791","4,000","8,223","1,667","4,236","1,189","43,156"
BF, 	35 , 	56 , 	14 , 	23 , 	160 , 	39 , 	127 , 	198 , 	356 , 	272 , 	279 , 	281 , 	131 , 	16 , 	185 , 	104 , 	141 , 	274 , 	21 , 	17 , 	19 , 	6 , 	5 , 	19 , 	52 , 	673 , 	713 , 	571 , 	438 , 	129 , 	73 , 	33 , 	52 , 	100 , 	11 , 	70 , 	206 , 	6 , 	30 , 	10 , 	24 , 	26 , 	10 , 	110 , 	8 , 	-   ," 	6,123 ",,,WP line,"23,796","5,057","2,946","1,703","5,621","1,819","1,355","42,297"
HY, 	49 , 	88 , 	30 , 	35 , 	169 , 	52 , 	135 , 	208 , 	311 , 	175 , 	252 , 	264 , 	211 , 	197 , 	24 , 	119 , 	220 , 	435 , 	30 , 	30 , 	27 , 	9 , 	6 , 	22 , 	43 , 	530 , 	526 , 	384 , 	335 , 	103 , 	67 , 	30 , 	41 , 	66 , 	9 , 	29 , 	79 , 	15 , 	61 , 	9 , 	17 , 	26 , 	8 , 	51 , 	13 , 	-   ," 	5,538 ",,,FT/ED line,"27,965","8,401","4,278","4,300","1,844","14,611",884,"62,284"
SH, 	22 , 	34 , 	12 , 	15 , 	96 , 	24 , 	64 , 	150 , 	165 , 	94 , 	99 , 	124 , 	81 , 	101 , 	102 , 	8 , 	86 , 	179 , 	12 , 	8 , 	13 , 	6 , 	2 , 	9 , 	17 , 	428 , 	393 , 	249 , 	238 , 	67 , 	48 , 	17 , 	22 , 	49 , 	5 , 	22 , 	34 , 	3 , 	20 , 	9 , 	9 , 	12 , 	8 , 	24 , 	6 , 	-   ," 	3,185 ",,,SFIA,"10,802","1,328","3,412","1,220","1,391",849,"1,352","20,354"
UC, 	26 , 	46 , 	14 , 	22 , 	148 , 	41 , 	87 , 	207 , 	236 , 	127 , 	94 , 	164 , 	93 , 	144 , 	211 , 	91 , 	19 , 	209 , 	18 , 	13 , 	16 , 	4 , 	5 , 	14 , 	15 , 	983 , 	847 , 	426 , 	311 , 	73 , 	33 , 	15 , 	23 , 	72 , 	7 , 	20 , 	68 , 	4 , 	20 , 	5 , 	10 , 	30 , 	6 , 	25 , 	20 , 	-   ," 	5,062 ",,,Entries,"139,485","50,545","62,471","41,982","41,814","62,365","21,044","419,706"
FM, 	39 , 	86 , 	43 , 	45 , 	308 , 	66 , 	139 , 	351 , 	391 , 	189 , 	179 , 	331 , 	164 , 	272 , 	441 , 	212 , 	215 , 	46 , 	34 , 	39 , 	27 , 	13 , 	16 , 	33 , 	30 ," 	1,933 "," 	1,571 ", 	669 , 	474 , 	130 , 	59 , 	32 , 	41 , 	108 , 	9 , 	48 , 	113 , 	12 , 	47 , 	8 , 	10 , 	55 , 	8 , 	45 , 	35 , 	-   ," 	9,115 ",,,,,,,,,,,
CN, 	30 , 	42 , 	22 , 	19 , 	162 , 	24 , 	150 , 	307 , 	361 , 	40 , 	54 , 	85 , 	35 , 	25 , 	33 , 	15 , 	18 , 	36 , 	22 , 	122 , 	331 , 	112 , 	43 , 	96 , 	22 , 	977 ," 	1,003 ", 	584 , 	516 , 	115 , 	84 , 	51 , 	51 , 	123 , 	23 , 	10 , 	11 , 	64 , 	393 , 	20 , 	27 , 	105 , 	28 , 	6 , 	26 , 	-   ," 	6,416 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	15 , 	22 , 	21 , 	22 , 	155 , 	26 , 	142 , 	316 , 	331 , 	25 , 	24 , 	69 , 	20 , 	15 , 	32 , 	9 , 	16 , 	35 , 	122 , 	24 , 	133 , 	53 , 	29 , 	121 , 	16 ," 	1,583 "," 	1,596 ", 	655 , 	560 , 	135 , 	69 , 	96 , 	39 , 	102 , 	14 , 	4 , 	6 , 	37 , 	140 , 	20 , 	28 , 	140 , 	24 , 	5 , 	42 , 	-   ," 	7,086 ",,,Dtwn SF,"5,465",,,,,,,
WC, 	24 , 	46 , 	25 , 	29 , 	159 , 	28 , 	125 , 	296 , 	299 , 	30 , 	34 , 	82 , 	24 , 	20 , 	27 , 	15 , 	15 , 	26 , 	371 , 	139 , 	24 , 	81 , 	40 , 	149 , 	21 ," 	1,383 "," 	1,386 ", 	599 , 	433 , 	111 , 	63 , 	50 , 	37 , 	92 , 	24 , 	7 , 	7 , 	62 , 	255 , 	14 , 	23 , 	174 , 	33 , 	5 , 	46 , 	-   ," 	6,931 ",,,OAK,"43,557","2,137",,,,,,
LF, 	9 , 	12 , 	13 , 	10 , 	83 , 	11 , 	57 , 	148 , 	147 , 	13 , 	23 , 	47 , 	9 , 	3 , 	9 , 	6 , 	4 , 	13 , 	139 , 	67 , 	88 , 	13 , 	15 , 	90 , 	7 , 	975 , 	890 , 	333 , 	274 , 	55 , 	33 , 	25 , 	15 , 	28 , 	5 , 	3 , 	2 , 	13 , 	48 , 	6 , 	11 , 	94 , 	15 , 	1 , 	25 , 	-   ," 	3,885 ",,,CM line,"66,726","10,244","8,547",,,,,
OR, 	9 , 	12 , 	11 , 	9 , 	60 , 	8 , 	48 , 	96 , 	125 , 	9 , 	24 , 	36 , 	8 , 	5 , 	6 , 	1 , 	6 , 	16 , 	46 , 	32 , 	43 , 	20 , 	21 , 	63 , 	6 , 	802 , 	724 , 	243 , 	230 , 	43 , 	26 , 	28 , 	9 , 	30 , 	5 , 	2 , 	2 , 	9 , 	19 , 	6 , 	7 , 	69 , 	12 , 	1 , 	16 , 	-   ," 	3,000 ",,,RM line,"33,250","13,458","7,667","8,223",,,,
RR, 	22 , 	39 , 	40 , 	28 , 	71 , 	19 , 	81 , 	192 , 	210 , 	43 , 	69 , 	68 , 	21 , 	18 , 	25 , 	11 , 	13 , 	32 , 	95 , 	125 , 	150 , 	88 , 	68 , 	19 , 	37 ," 	1,176 "," 	1,278 ", 	675 , 	651 , 	236 , 	122 , 	60 , 	48 , 	52 , 	5 , 	7 , 	11 , 	25 , 	59 , 	7 , 	17 , 	131 , 	29 , 	5 , 	25 , 	-   ," 	6,201 ",,,WP line,"47,494","10,036","5,561","3,370","5,621",,,
OW, 	29 , 	46 , 	21 , 	16 , 	104 , 	41 , 	67 , 	78 , 	108 , 	45 , 	134 , 	120 , 	47 , 	52 , 	42 , 	17 , 	14 , 	25 , 	19 , 	15 , 	17 , 	5 , 	5 , 	36 , 	17 ," 	1,653 "," 	1,422 "," 	1,002 ", 	844 , 	345 , 	195 , 	53 , 	80 , 	76 , 	14 , 	13 , 	25 , 	6 , 	40 , 	12 , 	28 , 	74 , 	30 , 	11 , 	8 , 	-   ," 	7,052 ",,,FT/ED line,"56,360","16,782","8,352","8,536","3,663","14,611",,
EM, 	425 ," 	1,074 ", 	669 , 	796 ," 	1,325 ", 	971 ," 	1,307 "," 	1,630 "," 	1,616 "," 	1,089 "," 	1,158 ", 	731 , 	915 , 	849 , 	668 , 	521 ," 	1,137 "," 	2,206 "," 	1,207 "," 	2,007 "," 	1,693 "," 	1,103 ", 	881 ," 	1,285 "," 	1,946 ", 	168 , 	132 , 	523 , 	540 ," 	1,089 "," 	1,757 "," 	1,251 "," 	1,605 "," 	1,308 ", 	860 , 	661 ," 	2,262 ", 	636 , 	910 , 	657 , 	572 , 	499 ," 	1,059 "," 	1,055 ", 	162 , 	-   ," 	46,914 ",,,SFIA,"22,353","2,604","6,848","2,410","2,747","1,734","1,352","419,706"
MT, 	440 ," 	1,013 ", 	656 , 	699 ," 	1,040 ", 	895 ," 	1,267 "," 	1,385 "," 	1,246 "," 	1,021 "," 	1,066 ", 	608 , 	720 , 	759 , 	561 , 	409 , 	853 ," 	1,601 "," 	1,038 "," 	1,627 "," 	1,280 ", 	795 , 	646 ," 	1,112 "," 	1,504 ", 	142 , 	150 , 	201 , 	527 ," 	1,498 "," 	2,447 "," 	1,765 "," 	2,886 "," 	1,958 "," 	1,136 ", 	553 ," 	1,564 ", 	527 , 	843 , 	914 , 	794 , 	502 ," 	1,576 ", 	702 , 	108 , 	-   ," 	45,034 ",,,,,,,,,,,
PL, 	409 , 	755 , 	339 , 	396 , 	940 , 	437 , 	809 , 	821 , 	873 , 	639 , 	764 , 	563 , 	454 , 	445 , 	322 , 	215 , 	330 , 	570 , 	454 , 	507 , 	474 , 	243 , 	185 , 	505 , 	911 , 	749 , 	323 , 	151 , 	379 ," 	1,434 "," 	1,864 "," 	1,199 "," 	2,421 "," 	1,351 ", 	638 , 	251 , 	644 , 	254 , 	525 , 	440 , 	467 ," 	1,448 ", 	732 , 	297 , 	139 , 	-   ," 	29,064 ",,,,,,,,,,,
CC, 	304 , 	613 , 	377 , 	440 , 	667 , 	521 , 	841 , 	857 , 	735 , 	545 , 	793 , 	432 , 	411 , 	383 , 	290 , 	226 , 	282 , 	426 , 	436 , 	487 , 	348 , 	239 , 	190 , 	523 , 	809 , 	540 , 	527 , 	339 , 	74 , 	702 ," 	1,159 ", 	852 ," 	1,479 ", 	832 , 	534 , 	229 , 	564 , 	231 , 	505 , 	385 , 	377 , 	539 , 	592 , 	226 , 	66 , 	-   ," 	22,928 ",,,,,,,,,,,
16, 	164 , 	188 , 	98 , 	158 , 	394 , 	248 , 	383 , 	448 , 	356 , 	243 , 	306 , 	171 , 	136 , 	119 , 	94 , 	67 , 	63 , 	120 , 	99 , 	113 , 	94 , 	44 , 	37 , 	190 , 	339 ," 	1,094 "," 	1,504 "," 	1,686 ", 	799 , 	47 , 	294 , 	368 , 	801 , 	341 , 	173 , 	62 , 	141 , 	65 , 	168 , 	145 , 	149 , 	228 , 	274 , 	53 , 	21 , 	-   ," 	13,085 ",,,,,,,,,,,
24, 	158 , 	160 , 	51 , 	108 , 	313 , 	146 , 	235 , 	317 , 	289 , 	140 , 	222 , 	141 , 	85 , 	68 , 	61 , 	43 , 	31 , 	57 , 	73 , 	61 , 	56 , 	30 , 	26 , 	106 , 	205 ," 	1,513 "," 	2,029 "," 	2,192 "," 	1,221 ", 	290 , 	66 , 	299 , 	803 , 	344 , 	154 , 	28 , 	81 , 	40 , 	120 , 	116 , 	149 , 	194 , 	235 , 	33 , 	23 , 	-   ," 	13,111 ",,,,,,,,,,,
GP, 	39 , 	61 , 	33 , 	34 , 	138 , 	38 , 	77 , 	160 , 	166 , 	64 , 	63 , 	70 , 	36 , 	24 , 	25 , 	14 , 	11 , 	29 , 	45 , 	51 , 	46 , 	16 , 	17 , 	42 , 	58 ," 	1,122 "," 	1,431 "," 	1,341 ", 	764 , 	357 , 	289 , 	31 , 	161 , 	87 , 	60 , 	15 , 	46 , 	14 , 	49 , 	45 , 	74 , 	100 , 	145 , 	22 , 	9 , 	-   ," 	7,520 ",,,,,,,,,,,
BP, 	70 , 	97 , 	30 , 	44 , 	110 , 	40 , 	86 , 	123 , 	160 , 	86 , 	96 , 	86 , 	60 , 	53 , 	36 , 	23 , 	24 , 	35 , 	43 , 	36 , 	34 , 	15 , 	8 , 	44 , 	92 ," 	1,405 "," 	1,904 "," 	2,926 "," 	1,366 ", 	740 , 	777 , 	160 , 	57 , 	130 , 	125 , 	19 , 	56 , 	20 , 	59 , 	91 , 	134 , 	108 , 	183 , 	20 , 	8 , 	-   ," 	11,816 ",,,,,,,,,,,
DC, 	102 , 	182 , 	74 , 	57 , 	145 , 	62 , 	116 , 	171 , 	198 , 	149 , 	175 , 	168 , 	111 , 	104 , 	72 , 	49 , 	75 , 	107 , 	127 , 	105 , 	88 , 	28 , 	30 , 	47 , 	86 ," 	1,251 "," 	1,691 "," 	1,555 ", 	819 , 	347 , 	345 , 	97 , 	153 , 	30 , 	42 , 	48 , 	142 , 	76 , 	140 , 	89 , 	184 , 	188 , 	305 , 	62 , 	12 , 	-   ," 	10,203 ",,,,,,,,,,,
CM, 	18 , 	35 , 	8 , 	8 , 	44 , 	12 , 	27 , 	67 , 	111 , 	16 , 	14 , 	22 , 	11 , 	10 , 	9 , 	5 , 	8 , 	7 , 	23 , 	13 , 	24 , 	5 , 	6 , 	5 , 	14 , 	837 , 	999 , 	750 , 	504 , 	171 , 	163 , 	60 , 	129 , 	41 , 	14 , 	2 , 	20 , 	7 , 	29 , 	24 , 	68 , 	98 , 	111 , 	5 , 	2 , 	-   ," 	4,555 ",,,,,,,,,,,
CV, 	5 , 	10 , 	7 , 	12 , 	55 , 	12 , 	31 , 	77 , 	112 , 	108 , 	62 , 	117 , 	55 , 	71 , 	28 , 	22 , 	22 , 	43 , 	9 , 	4 , 	6 , 	2 , 	2 , 	6 , 	12 , 	546 , 	545 , 	315 , 	250 , 	64 , 	29 , 	15 , 	19 , 	46 , 	1 , 	9 , 	131 , 	1 , 	5 , 	2 , 	7 , 	21 , 	6 , 	99 , 	8 , 	-   ," 	3,006 ",,,,,,,,,,,
ED, 	18 , 	38 , 	21 , 	21 , 	123 , 	25 , 	63 , 	202 , 	211 , 	173 , 	123 , 	320 , 	100 , 	220 , 	80 , 	34 , 	65 , 	116 , 	9 , 	6 , 	7 , 	2 , 	2 , 	13 , 	27 ," 	1,928 "," 	1,548 ", 	733 , 	618 , 	148 , 	89 , 	52 , 	62 , 	143 , 	21 , 	142 , 	46 , 	2 , 	12 , 	15 , 	16 , 	121 , 	21 , 	44 , 	74 , 	-   ," 	7,853 ",,,,,,,,,,,
NC, 	6 , 	10 , 	5 , 	8 , 	48 , 	8 , 	51 , 	161 , 	173 , 	18 , 	13 , 	36 , 	9 , 	7 , 	14 , 	2 , 	5 , 	11 , 	60 , 	36 , 	59 , 	15 , 	10 , 	25 , 	7 , 	503 , 	499 , 	293 , 	264 , 	68 , 	44 , 	16 , 	21 , 	69 , 	7 , 	3 , 	3 , 	12 , 	61 , 	8 , 	12 , 	54 , 	12 , 	1 , 	12 , 	-   ," 	2,756 ",,,,,,,,,,,
WP, 	41 , 	50 , 	18 , 	21 , 	122 , 	29 , 	255 , 	260 , 	344 , 	50 , 	63 , 	117 , 	42 , 	34 , 	55 , 	21 , 	20 , 	45 , 	392 , 	142 , 	266 , 	48 , 	24 , 	62 , 	40 , 	733 , 	735 , 	643 , 	603 , 	181 , 	139 , 	54 , 	70 , 	143 , 	30 , 	5 , 	12 , 	67 , 	29 , 	28 , 	44 , 	126 , 	34 , 	6 , 	23 , 	-   ," 	6,266 ",,,,,,,,,,,
SS, 	13 , 	27 , 	11 , 	5 , 	36 , 	9 , 	23 , 	66 , 	87 , 	13 , 	14 , 	23 , 	16 , 	10 , 	10 , 	7 , 	6 , 	9 , 	20 , 	22 , 	15 , 	5 , 	5 , 	8 , 	13 , 	633 , 	816 , 	520 , 	382 , 	142 , 	114 , 	43 , 	95 , 	88 , 	19 , 	3 , 	17 , 	8 , 	23 , 	13 , 	38 , 	42 , 	66 , 	4 , 	3 , 	-   ," 	3,539 ",,,,,,,,,,,
SB, 	31 , 	50 , 	11 , 	15 , 	44 , 	18 , 	35 , 	56 , 	98 , 	18 , 	34 , 	44 , 	21 , 	24 , 	19 , 	10 , 	8 , 	11 , 	25 , 	26 , 	21 , 	10 , 	7 , 	17 , 	30 , 	578 , 	721 , 	521 , 	399 , 	143 , 	162 , 	78 , 	152 , 	197 , 	72 , 	7 , 	16 , 	14 , 	44 , 	39 , 	15 , 	63 , 	61 , 	6 , 	3 , 	-   ," 	3,972 ",,,,,,,,,,,
SO, 	49 , 	99 , 	67 , 	93 , 	187 , 	67 , 	115 , 	101 , 	128 , 	44 , 	60 , 	32 , 	38 , 	25 , 	20 , 	12 , 	28 , 	53 , 	111 , 	160 , 	173 , 	92 , 	71 , 	148 , 	100 , 	489 , 	510 ," 	1,092 ", 	459 , 	209 , 	181 , 	98 , 	112 , 	175 , 	101 , 	21 , 	116 , 	68 , 	132 , 	50 , 	57 , 	33 , 	361 , 	36 , 	20 , 	-   ," 	6,391 ",,,,,,,,,,,
MB, 	36 , 	62 , 	27 , 	38 , 	182 , 	44 , 	57 , 	139 , 	146 , 	24 , 	32 , 	35 , 	14 , 	9 , 	7 , 	7 , 	4 , 	7 , 	27 , 	22 , 	28 , 	13 , 	9 , 	23 , 	34 ," 	1,018 "," 	1,385 ", 	741 , 	539 , 	250 , 	223 , 	146 , 	184 , 	315 , 	114 , 	5 , 	19 , 	10 , 	35 , 	69 , 	53 , 	349 , 	45 , 	6 , 	7 , 	-   ," 	6,536 ",,,,,,,,,,,
WD, 	7 , 	17 , 	10 , 	9 , 	68 , 	15 , 	27 , 	91 , 	113 , 	83 , 	58 , 	133 , 	50 , 	108 , 	49 , 	26 , 	28 , 	44 , 	7 , 	5 , 	4 , 	2 , 	2 , 	7 , 	10 , 	928 , 	744 , 	346 , 	269 , 	65 , 	35 , 	24 , 	22 , 	66 , 	5 , 	111 , 	36 , 	2 , 	6 , 	4 , 	6 , 	41 , 	6 , 	17 , 	31 , 	-   ," 	3,736 ",,,,,,,,,,,
OA, 	8 , 	27 , 	25 , 	36 , 	92 , 	33 , 	38 , 	45 , 	62 , 	24 , 	13 , 	49 , 	9 , 	7 , 	12 , 	6 , 	18 , 	36 , 	26 , 	42 , 	40 , 	20 , 	14 , 	23 , 	9 , 	151 , 	123 , 	110 , 	72 , 	22 , 	20 , 	11 , 	7 , 	11 , 	2 , 	8 , 	65 , 	10 , 	22 , 	3 , 	3 , 	23 , 	6 , 	30 , 	14 , 	-   ," 	1,430 ",,,,,,,,,,,
WS, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
Entries," 	4,587 "," 	8,577 "," 	4,988 "," 	4,830 "," 	13,403 "," 	5,944 "," 	9,488 "," 	12,792 "," 	13,994 "," 	7,361 "," 	8,759 "," 	8,018 "," 	6,006 "," 	6,159 "," 	5,561 "," 	3,363 "," 	5,097 "," 	9,160 "," 	6,484 "," 	7,343 "," 	6,797 "," 	3,711 "," 	2,879 "," 	5,682 "," 	7,413 "," 	40,820 "," 	42,922 "," 	33,233 "," 	25,254 "," 	13,158 "," 	13,608 "," 	8,182 "," 	12,886 "," 	10,279 "," 	4,648 "," 	3,101 "," 	8,007 "," 	2,890 "," 	6,260 "," 	3,617 "," 	3,895 "," 	6,737 "," 	6,888 "," 	3,670 "," 	1,462 ", 	-   ," 	429,910 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
