Exit stations,Entry stations->,,SUNDAY,,,Jun 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
OW, 	7 , 	15 , 	7 , 	8 , 	42 , 	24 , 	39 , 	37 , 	55 , 	23 , 	52 , 	70 , 	17 , 	19 , 	13 , 	8 , 	3 , 	7 , 	5 , 	5 , 	5 , 	4 , 	3 , 	13 , 	23 , 	486 , 	326 , 	745 , 	689 , 	287 , 	157 , 	43 , 	41 , 	26 , 	4 , 	9 , 	13 , 	1 , 	23 , 	7 , 	14 , 	95 , 	12 , 	3 , 	11 , 	-   ," 	3,493 ",,,,,,,,,,,
EM, 	166 , 	370 , 	231 , 	367 , 	842 , 	304 , 	498 , 	406 , 	368 , 	350 , 	382 , 	437 , 	223 , 	222 , 	140 , 	92 , 	147 , 	372 , 	278 , 	353 , 	501 , 	306 , 	238 , 	505 , 	707 , 	112 , 	41 , 	277 , 	320 , 	397 , 	530 , 	361 , 	368 , 	387 , 	120 , 	160 , 	845 , 	138 , 	268 , 	99 , 	118 , 	468 , 	398 , 	216 , 	141 , 	-   ," 	14,565 ",,,,,,,,,,,
MT, 	111 , 	238 , 	138 , 	181 , 	391 , 	168 , 	300 , 	248 , 	259 , 	251 , 	260 , 	287 , 	183 , 	138 , 	78 , 	64 , 	105 , 	185 , 	143 , 	157 , 	248 , 	129 , 	107 , 	287 , 	410 , 	36 , 	49 , 	68 , 	141 , 	328 , 	430 , 	306 , 	602 , 	322 , 	103 , 	97 , 	267 , 	55 , 	152 , 	85 , 	88 , 	363 , 	216 , 	90 , 	76 , 	-   ," 	8,934 ",,,,,,,,,,,
PL, 	217 , 	473 , 	224 , 	260 , 	708 , 	261 , 	437 , 	362 , 	385 , 	400 , 	531 , 	462 , 	288 , 	306 , 	147 , 	129 , 	144 , 	341 , 	231 , 	230 , 	266 , 	148 , 	143 , 	370 , 	750 , 	219 , 	63 , 	140 , 	279 ," 	1,015 "," 	1,183 ", 	708 ," 	1,299 ", 	990 , 	260 , 	125 , 	453 , 	102 , 	271 , 	238 , 	224 ," 	1,362 ", 	533 , 	143 , 	111 , 	-   ," 	17,928 ",,,,,,,,,,,
CC, 	147 , 	330 , 	220 , 	290 , 	628 , 	274 , 	479 , 	353 , 	306 , 	310 , 	459 , 	320 , 	217 , 	206 , 	129 , 	91 , 	122 , 	292 , 	215 , 	173 , 	284 , 	177 , 	142 , 	388 , 	657 , 	237 , 	166 , 	261 , 	90 , 	603 , 	781 , 	437 , 	638 , 	665 , 	188 , 	115 , 	416 , 	115 , 	223 , 	178 , 	227 , 	627 , 	782 , 	107 , 	71 , 	-   ," 	14,129 ",,,,,,,,,,,
16, 	60 , 	77 , 	56 , 	100 , 	238 , 	139 , 	243 , 	186 , 	132 , 	143 , 	150 , 	114 , 	54 , 	42 , 	22 , 	17 , 	20 , 	52 , 	49 , 	44 , 	60 , 	37 , 	29 , 	141 , 	256 , 	345 , 	299 ," 	1,073 ", 	800 , 	64 , 	163 , 	209 , 	326 , 	211 , 	89 , 	24 , 	73 , 	15 , 	46 , 	63 , 	77 , 	262 , 	184 , 	23 , 	32 , 	-   ," 	6,833 ",,,,,,,,,,,
24, 	74 , 	89 , 	40 , 	67 , 	151 , 	89 , 	175 , 	138 , 	94 , 	107 , 	124 , 	95 , 	44 , 	37 , 	27 , 	23 , 	16 , 	40 , 	41 , 	31 , 	53 , 	26 , 	25 , 	84 , 	179 , 	393 , 	345 ," 	1,317 ", 	967 , 	175 , 	48 , 	171 , 	279 , 	165 , 	76 , 	17 , 	51 , 	13 , 	55 , 	49 , 	97 , 	223 , 	150 , 	13 , 	35 , 	-   ," 	6,502 ",,,,,,,,,,,
GP, 	22 , 	31 , 	18 , 	32 , 	88 , 	30 , 	55 , 	40 , 	44 , 	29 , 	36 , 	75 , 	16 , 	18 , 	10 , 	8 , 	8 , 	14 , 	18 , 	17 , 	27 , 	16 , 	10 , 	37 , 	56 , 	253 , 	210 , 	791 , 	428 , 	212 , 	180 , 	21 , 	34 , 	37 , 	24 , 	7 , 	30 , 	8 , 	25 , 	16 , 	53 , 	154 , 	61 , 	7 , 	22 , 	-   ," 	3,318 ",,,,,,,,,,,
BP, 	22 , 	32 , 	12 , 	16 , 	47 , 	18 , 	34 , 	36 , 	41 , 	39 , 	35 , 	59 , 	18 , 	20 , 	13 , 	7 , 	10 , 	12 , 	22 , 	13 , 	17 , 	5 , 	5 , 	14 , 	41 , 	339 , 	317 ," 	1,557 ", 	536 , 	350 , 	238 , 	40 , 	36 , 	46 , 	42 , 	6 , 	23 , 	3 , 	31 , 	25 , 	79 , 	123 , 	65 , 	8 , 	12 , 	-   ," 	4,458 ",,,,,,,,,,,
DC, 	19 , 	35 , 	7 , 	16 , 	54 , 	13 , 	30 , 	25 , 	41 , 	40 , 	33 , 	156 , 	26 , 	21 , 	10 , 	12 , 	11 , 	21 , 	27 , 	18 , 	23 , 	8 , 	7 , 	20 , 	26 , 	276 , 	253 ," 	1,118 ", 	675 , 	268 , 	182 , 	41 , 	57 , 	18 , 	26 , 	12 , 	45 , 	8 , 	30 , 	25 , 	85 , 	194 , 	106 , 	12 , 	19 , 	-   ," 	4,145 ",,,,,,,,,,,
CM, 	7 , 	18 , 	5 , 	6 , 	14 , 	4 , 	8 , 	6 , 	17 , 	6 , 	8 , 	19 , 	3 , 	4 , 	3 , 	4 , 	3 , 	3 , 	11 , 	7 , 	8 , 	3 , 	2 , 	3 , 	7 , 	85 , 	89 , 	331 , 	185 , 	83 , 	71 , 	28 , 	40 , 	21 , 	8 , 	2 , 	7 , 	4 , 	14 , 	6 , 	34 , 	107 , 	35 , 	1 , 	4 , 	-   ," 	1,328 ",,,,,,,,,,,
CV, 	3 , 	6 , 	3 , 	4 , 	18 , 	8 , 	10 , 	10 , 	13 , 	46 , 	31 , 	95 , 	32 , 	45 , 	16 , 	7 , 	9 , 	15 , 	2 , 	2 , 	3 , 	-   , 	1 , 	6 , 	5 , 	120 , 	80 , 	159 , 	130 , 	33 , 	18 , 	10 , 	7 , 	13 , 	2 , 	3 , 	50 , 	0 , 	3 , 	4 , 	3 , 	20 , 	3 , 	65 , 	12 , 	-   ," 	1,121 ",,,,,,,,,,,
ED, 	7 , 	11 , 	6 , 	11 , 	62 , 	10 , 	18 , 	14 , 	17 , 	59 , 	64 , 	354 , 	25 , 	91 , 	28 , 	16 , 	18 , 	51 , 	6 , 	6 , 	4 , 	1 , 	2 , 	5 , 	18 , 	670 , 	251 , 	520 , 	446 , 	77 , 	48 , 	24 , 	29 , 	36 , 	5 , 	46 , 	21 , 	0 , 	8 , 	5 , 	6 , 	137 , 	11 , 	24 , 	79 , 	-   ," 	3,339 ",,,,,,,,,,,
NC, 	1 , 	2 , 	2 , 	2 , 	13 , 	4 , 	7 , 	6 , 	7 , 	3 , 	5 , 	36 , 	2 , 	3 , 	1 , 	2 , 	1 , 	2 , 	15 , 	11 , 	19 , 	4 , 	2 , 	10 , 	2 , 	96 , 	49 , 	117 , 	124 , 	15 , 	15 , 	8 , 	4 , 	8 , 	5 , 	0 , 	0 , 	4 , 	16 , 	4 , 	2 , 	40 , 	2 , 	0 , 	12 , 	-   , 	679 ,,,,,,,,,,,
WP, 	24 , 	23 , 	8 , 	11 , 	33 , 	14 , 	83 , 	32 , 	42 , 	11 , 	34 , 	73 , 	16 , 	15 , 	14 , 	12 , 	7 , 	19 , 	153 , 	55 , 	99 , 	21 , 	9 , 	28 , 	26 , 	233 , 	129 , 	330 , 	221 , 	60 , 	60 , 	23 , 	32 , 	29 , 	18 , 	3 , 	10 , 	25 , 	19 , 	12 , 	14 , 	120 , 	16 , 	6 , 	30 , 	-   ," 	2,248 ",,,,,,,,,,,
SS, 	7 , 	10 , 	2 , 	3 , 	10 , 	3 , 	8 , 	3 , 	10 , 	5 , 	8 , 	20 , 	4 , 	3 , 	2 , 	2 , 	2 , 	3 , 	5 , 	3 , 	7 , 	2 , 	2 , 	5 , 	7 , 	79 , 	65 , 	258 , 	174 , 	75 , 	51 , 	14 , 	29 , 	39 , 	6 , 	2 , 	6 , 	3 , 	11 , 	10 , 	22 , 	42 , 	14 , 	2 , 	4 , 	-   ," 	1,040 ",,,,,,,,,,,
SB, 	11 , 	14 , 	4 , 	5 , 	17 , 	4 , 	11 , 	9 , 	16 , 	9 , 	10 , 	30 , 	7 , 	9 , 	4 , 	5 , 	3 , 	8 , 	5 , 	10 , 	12 , 	4 , 	3 , 	7 , 	15 , 	99 , 	73 , 	264 , 	219 , 	90 , 	95 , 	51 , 	96 , 	88 , 	32 , 	2 , 	5 , 	3 , 	12 , 	22 , 	15 , 	63 , 	21 , 	3 , 	4 , 	-   ," 	1,479 ",,,,,,,,,,,
SO, 	30 , 	50 , 	49 , 	78 , 	132 , 	37 , 	82 , 	50 , 	67 , 	28 , 	34 , 	39 , 	17 , 	19 , 	12 , 	7 , 	10 , 	21 , 	73 , 	112 , 	128 , 	81 , 	62 , 	100 , 	79 , 	335 , 	325 ," 	1,288 ", 	363 , 	169 , 	117 , 	66 , 	59 , 	128 , 	75 , 	12 , 	93 , 	26 , 	97 , 	22 , 	29 , 	65 , 	241 , 	28 , 	27 , 	-   ," 	4,955 ",,,,,,,,,,,
MB, 	12 , 	21 , 	15 , 	20 , 	87 , 	16 , 	25 , 	24 , 	41 , 	13 , 	14 , 	40 , 	6 , 	8 , 	2 , 	4 , 	3 , 	3 , 	8 , 	16 , 	20 , 	8 , 	10 , 	28 , 	17 , 	231 , 	183 , 	598 , 	805 , 	247 , 	153 , 	54 , 	77 , 	90 , 	26 , 	2 , 	11 , 	6 , 	19 , 	13 , 	22 , 	485 , 	32 , 	4 , 	8 , 	-   ," 	3,519 ",,,,,,,,,,,
WD, 	4 , 	5 , 	5 , 	5 , 	25 , 	4 , 	8 , 	9 , 	8 , 	32 , 	39 , 	135 , 	26 , 	79 , 	16 , 	10 , 	11 , 	23 , 	2 , 	1 , 	2 , 	-   , 	-   , 	2 , 	4 , 	201 , 	93 , 	186 , 	117 , 	27 , 	17 , 	10 , 	8 , 	14 , 	1 , 	68 , 	18 , 	0 , 	3 , 	3 , 	2 , 	43 , 	4 , 	12 , 	35 , 	-   ," 	1,311 ",,,,,,,,,,,
OA, 	5 , 	17 , 	15 , 	22 , 	44 , 	16 , 	13 , 	12 , 	19 , 	9 , 	8 , 	63 , 	3 , 	2 , 	7 , 	2 , 	7 , 	16 , 	12 , 	24 , 	21 , 	15 , 	6 , 	11 , 	4 , 	91 , 	55 , 	132 , 	45 , 	20 , 	16 , 	11 , 	9 , 	15 , 	2 , 	5 , 	40 , 	5 , 	13 , 	1 , 	1 , 	28 , 	4 , 	15 , 	3 , 	-   , 	876 ,,,,,,,,,,,
WS, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
Entries," 	1,791 "," 	3,105 "," 	1,955 "," 	2,206 "," 	6,153 "," 	2,463 "," 	3,794 "," 	3,094 "," 	3,330 "," 	2,918 "," 	3,758 "," 	5,599 "," 	2,162 "," 	2,355 "," 	1,534 "," 	1,004 "," 	1,193 "," 	2,821 "," 	1,938 "," 	1,782 "," 	2,534 "," 	1,363 "," 	1,094 "," 	2,734 "," 	3,825 "," 	10,958 "," 	7,314 "," 	19,982 "," 	15,373 "," 	7,240 "," 	6,326 "," 	3,338 "," 	4,655 "," 	4,066 "," 	1,281 "," 	1,074 "," 	3,396 ", 	681 ," 	2,126 "," 	1,031 "," 	1,417 "," 	7,151 "," 	3,296 "," 	1,214 "," 	1,642 ", 	-   ," 	170,061 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
