Exit stations,Entry stations->,,WEEKDAY,,,May 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
CC, 	72 , 	97 , 	17 , 	16 , 	31 , 	22 , 	61 , 	50 , 	69 , 	53 , 	141 , 	70 , 	54 , 	65 , 	35 , 	28 , 	20 , 	17 , 	46 , 	40 , 	19 , 	9 , 	9 , 	13 , 	111 , 	22 , 	23 , 	14 , 	10 , 	73 , 	91 , 	62 , 	148 , 	115 , 	42 , 	16 , 	42 , 	18 , 	48 , 	31 , 	28 , 	16 , 	24 , 	13 , 	2 , 	10 , 	-   , 	-   , 	17 , 	47 ," 	2,077 ",,,,,,,,,,,,,
16, 	44 , 	44 , 	11 , 	6 , 	12 , 	12 , 	30 , 	24 , 	31 , 	21 , 	59 , 	32 , 	25 , 	24 , 	12 , 	10 , 	8 , 	9 , 	13 , 	11 , 	7 , 	3 , 	3 , 	6 , 	40 , 	34 , 	52 , 	89 , 	87 , 	5 , 	15 , 	35 , 	89 , 	79 , 	24 , 	7 , 	11 , 	4 , 	21 , 	19 , 	18 , 	13 , 	10 , 	3 , 	1 , 	4 , 	-   , 	-   , 	13 , 	19 ," 	1,147 ",,,,,,,,,,,,,
24, 	41 , 	31 , 	7 , 	8 , 	10 , 	7 , 	23 , 	13 , 	21 , 	20 , 	43 , 	31 , 	17 , 	14 , 	11 , 	11 , 	8 , 	4 , 	16 , 	6 , 	7 , 	2 , 	2 , 	3 , 	33 , 	58 , 	78 , 	120 , 	121 , 	16 , 	7 , 	33 , 	68 , 	49 , 	27 , 	4 , 	7 , 	3 , 	20 , 	22 , 	22 , 	8 , 	11 , 	3 , 	2 , 	4 , 	-   , 	-   , 	7 , 	11 ," 	1,087 ",,,,,,,,,,,,,
GP, 	13 , 	11 , 	2 , 	1 , 	4 , 	3 , 	11 , 	8 , 	12 , 	5 , 	9 , 	11 , 	7 , 	7 , 	6 , 	3 , 	1 , 	1 , 	5 , 	4 , 	2 , 	1 , 	0 , 	3 , 	8 , 	43 , 	61 , 	73 , 	62 , 	32 , 	33 , 	5 , 	16 , 	13 , 	5 , 	1 , 	2 , 	1 , 	6 , 	5 , 	11 , 	4 , 	6 , 	2 , 	1 , 	2 , 	-   , 	-   , 	3 , 	7 , 	530 ,,,,,,,,,,,,,
BP, 	11 , 	11 , 	4 , 	1 , 	4 , 	5 , 	6 , 	7 , 	18 , 	6 , 	18 , 	12 , 	8 , 	12 , 	6 , 	4 , 	3 , 	3 , 	6 , 	3 , 	2 , 	2 , 	1 , 	1 , 	14 , 	77 , 	102 , 	169 , 	141 , 	78 , 	67 , 	13 , 	5 , 	14 , 	10 , 	1 , 	5 , 	0 , 	4 , 	13 , 	23 , 	13 , 	10 , 	1 , 	1 , 	2 , 	-   , 	-   , 	2 , 	5 , 	926 ,,,,,,,,,,,,,
DC, 	7 , 	10 , 	1 , 	3 , 	4 , 	1 , 	8 , 	11 , 	16 , 	7 , 	13 , 	10 , 	7 , 	5 , 	5 , 	3 , 	5 , 	3 , 	4 , 	3 , 	3 , 	1 , 	1 , 	2 , 	11 , 	67 , 	86 , 	123 , 	117 , 	77 , 	51 , 	13 , 	17 , 	6 , 	3 , 	2 , 	5 , 	1 , 	4 , 	12 , 	20 , 	21 , 	11 , 	1 , 	1 , 	3 , 	-   , 	-   , 	4 , 	9 , 	793 ,,,,,,,,,,,,,
CM, 	3 , 	3 , 	0 , 	1 , 	2 , 	1 , 	4 , 	5 , 	6 , 	1 , 	2 , 	2 , 	1 , 	2 , 	3 , 	2 , 	1 , 	1 , 	1 , 	1 , 	1 , 	0 , 	-   , 	1 , 	3 , 	22 , 	29 , 	40 , 	38 , 	20 , 	24 , 	8 , 	9 , 	3 , 	2 , 	0 , 	2 , 	0 , 	5 , 	3 , 	8 , 	19 , 	9 , 	0 , 	0 , 	1 , 	-   , 	-   , 	1 , 	6 , 	294 ,,,,,,,,,,,,,
CV, 	1 , 	1 , 	1 , 	1 , 	1 , 	4 , 	2 , 	2 , 	2 , 	13 , 	17 , 	10 , 	11 , 	11 , 	3 , 	3 , 	4 , 	4 , 	1 , 	0 , 	1 , 	0 , 	0 , 	0 , 	4 , 	18 , 	21 , 	11 , 	18 , 	7 , 	5 , 	1 , 	1 , 	3 , 	0 , 	1 , 	20 , 	0 , 	0 , 	1 , 	2 , 	1 , 	0 , 	12 , 	0 , 	1 , 	-   , 	-   , 	0 , 	0 , 	221 ,,,,,,,,,,,,,
ED, 	3 , 	5 , 	1 , 	1 , 	3 , 	2 , 	8 , 	5 , 	6 , 	22 , 	43 , 	18 , 	19 , 	28 , 	10 , 	8 , 	7 , 	7 , 	1 , 	1 , 	2 , 	0 , 	1 , 	0 , 	7 , 	33 , 	37 , 	31 , 	47 , 	11 , 	5 , 	4 , 	5 , 	9 , 	2 , 	18 , 	4 , 	0 , 	1 , 	1 , 	1 , 	4 , 	1 , 	5 , 	3 , 	5 , 	-   , 	-   , 	2 , 	1 , 	439 ,,,,,,,,,,,,,
NC, 	1 , 	2 , 	1 , 	0 , 	1 , 	0 , 	4 , 	6 , 	4 , 	0 , 	1 , 	1 , 	1 , 	1 , 	0 , 	0 , 	0 , 	0 , 	8 , 	4 , 	5 , 	2 , 	0 , 	1 , 	1 , 	15 , 	14 , 	9 , 	16 , 	4 , 	3 , 	1 , 	1 , 	1 , 	0 , 	0 , 	0 , 	1 , 	5 , 	1 , 	2 , 	5 , 	0 , 	-   , 	1 , 	0 , 	-   , 	-   , 	4 , 	4 , 	130 ,,,,,,,,,,,,,
WP, 	4 , 	3 , 	1 , 	3 , 	5 , 	2 , 	22 , 	13 , 	20 , 	2 , 	5 , 	5 , 	3 , 	2 , 	2 , 	2 , 	3 , 	2 , 	36 , 	13 , 	20 , 	7 , 	2 , 	6 , 	5 , 	39 , 	49 , 	50 , 	57 , 	20 , 	20 , 	5 , 	6 , 	7 , 	5 , 	-   , 	1 , 	6 , 	3 , 	3 , 	3 , 	10 , 	1 , 	0 , 	3 , 	3 , 	-   , 	-   , 	5 , 	10 , 	492 ,,,,,,,,,,,,,
SS, 	2 , 	7 , 	1 , 	1 , 	1 , 	1 , 	3 , 	4 , 	6 , 	1 , 	1 , 	3 , 	2 , 	2 , 	1 , 	2 , 	1 , 	1 , 	2 , 	3 , 	1 , 	0 , 	0 , 	0 , 	3 , 	17 , 	19 , 	27 , 	31 , 	19 , 	21 , 	3 , 	10 , 	11 , 	4 , 	1 , 	1 , 	0 , 	3 , 	2 , 	5 , 	8 , 	5 , 	0 , 	0 , 	0 , 	-   , 	-   , 	1 , 	4 , 	240 ,,,,,,,,,,,,,
SB, 	8 , 	8 , 	2 , 	1 , 	1 , 	5 , 	3 , 	5 , 	6 , 	1 , 	7 , 	4 , 	3 , 	2 , 	2 , 	2 , 	0 , 	1 , 	6 , 	3 , 	1 , 	0 , 	1 , 	1 , 	5 , 	13 , 	19 , 	21 , 	30 , 	23 , 	23 , 	12 , 	20 , 	21 , 	7 , 	2 , 	1 , 	1 , 	4 , 	5 , 	2 , 	5 , 	3 , 	0 , 	-   , 	1 , 	-   , 	-   , 	5 , 	5 , 	297 ,,,,,,,,,,,,,
SO, 	6 , 	8 , 	1 , 	1 , 	4 , 	1 , 	5 , 	3 , 	5 , 	2 , 	4 , 	3 , 	6 , 	4 , 	2 , 	1 , 	1 , 	1 , 	11 , 	5 , 	5 , 	1 , 	2 , 	2 , 	7 , 	5 , 	6 , 	17 , 	16 , 	10 , 	7 , 	6 , 	16 , 	16 , 	15 , 	2 , 	4 , 	4 , 	10 , 	6 , 	6 , 	4 , 	14 , 	1 , 	1 , 	0 , 	-   , 	-   , 	2 , 	10 , 	267 ,,,,,,,,,,,,,
MB, 	4 , 	8 , 	3 , 	1 , 	3 , 	1 , 	3 , 	2 , 	3 , 	1 , 	2 , 	2 , 	2 , 	1 , 	3 , 	2 , 	0 , 	2 , 	3 , 	1 , 	0 , 	0 , 	0 , 	0 , 	2 , 	7 , 	15 , 	17 , 	25 , 	12 , 	9 , 	6 , 	14 , 	14 , 	9 , 	0 , 	1 , 	-   , 	2 , 	4 , 	3 , 	15 , 	3 , 	0 , 	0 , 	0 , 	-   , 	-   , 	0 , 	2 , 	206 ,,,,,,,,,,,,,
WD, 	1 , 	1 , 	0 , 	0 , 	1 , 	0 , 	2 , 	3 , 	1 , 	9 , 	12 , 	7 , 	9 , 	10 , 	5 , 	5 , 	2 , 	1 , 	1 , 	0 , 	0 , 	0 , 	0 , 	0 , 	0 , 	8 , 	6 , 	9 , 	14 , 	2 , 	4 , 	3 , 	1 , 	1 , 	0 , 	11 , 	5 , 	-   , 	0 , 	0 , 	0 , 	1 , 	0 , 	2 , 	1 , 	2 , 	-   , 	-   , 	0 , 	0 , 	142 ,,,,,,,,,,,,,
OA, 	1 , 	2 , 	0 , 	1 , 	1 , 	0 , 	1 , 	1 , 	1 , 	2 , 	2 , 	1 , 	1 , 	0 , 	1 , 	1 , 	0 , 	1 , 	1 , 	2 , 	1 , 	0 , 	0 , 	0 , 	0 , 	2 , 	1 , 	1 , 	2 , 	1 , 	1 , 	0 , 	2 , 	1 , 	0 , 	1 , 	2 , 	0 , 	2 , 	0 , 	0 , 	1 , 	0 , 	1 , 	0 , 	0 , 	-   , 	-   , 	0 , 	2 , 	43 ,,,,,,,,,,,,,
WS, 	3 , 	6 , 	1 , 	2 , 	5 , 	2 , 	6 , 	10 , 	9 , 	10 , 	17 , 	13 , 	14 , 	9 , 	18 , 	19 , 	17 , 	18 , 	2 , 	2 , 	1 , 	0 , 	1 , 	1 , 	1 , 	11 , 	11 , 	7 , 	12 , 	3 , 	4 , 	2 , 	3 , 	3 , 	1 , 	1 , 	8 , 	0 , 	3 , 	0 , 	0 , 	0 , 	0 , 	2 , 	1 , 	3 , 	-   , 	-   , 	1 , 	3 , 	269 ,,,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
PC, 	4 , 	1 , 	1 , 	0 , 	1 , 	1 , 	15 , 	6 , 	7 , 	1 , 	6 , 	5 , 	4 , 	2 , 	2 , 	2 , 	1 , 	0 , 	21 , 	8 , 	11 , 	2 , 	2 , 	3 , 	2 , 	13 , 	8 , 	16 , 	20 , 	10 , 	5 , 	2 , 	2 , 	3 , 	1 , 	0 , 	1 , 	3 , 	5 , 	1 , 	3 , 	2 , 	0 , 	-   , 	0 , 	0 , 	-   , 	-   , 	3 , 	9 , 	214 ,,,,,,,,,,,,,
