Exit stations,Entry stations->,,SUNDAY,,,May 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,
FV, 	18 , 	17 , 	5 , 	6 , 	16 , 	14 , 	18 , 	11 , 	10 , 	18 , 	10 , 	36 , 	34 , 	29 , 	22 , 	16 , 	8 , 	8 , 	5 , 	2 , 	2 , 	2 , 	-   , 	6 , 	18 , 	28 , 	29 , 	44 , 	45 , 	24 , 	17 , 	1 , 	4 , 	6 , 	1 , 	8 , 	16 , 	1 , 	3 , 	2 , 	5 , 	4 , 	1 , 	5 , 	3 , 	6 , 	-   , 	-   , 	2 , 	3 , 	588 ,,,,,,,,,,,
CL, 	9 , 	14 , 	4 , 	2 , 	8 , 	6 , 	11 , 	10 , 	16 , 	16 , 	30 , 	3 , 	17 , 	23 , 	13 , 	12 , 	6 , 	4 , 	1 , 	1 , 	0 , 	-   , 	0 , 	2 , 	14 , 	11 , 	16 , 	18 , 	21 , 	11 , 	9 , 	1 , 	3 , 	3 , 	3 , 	6 , 	9 , 	1 , 	3 , 	1 , 	1 , 	2 , 	0 , 	3 , 	3 , 	4 , 	-   , 	-   , 	1 , 	3 , 	357 ,,,,,,,,,,,
SL, 	5 , 	5 , 	2 , 	3 , 	6 , 	7 , 	6 , 	13 , 	13 , 	17 , 	28 , 	15 , 	5 , 	16 , 	14 , 	7 , 	7 , 	6 , 	2 , 	1 , 	1 , 	1 , 	-   , 	4 , 	4 , 	14 , 	16 , 	17 , 	13 , 	11 , 	5 , 	3 , 	4 , 	3 , 	1 , 	6 , 	7 , 	0 , 	2 , 	2 , 	1 , 	3 , 	0 , 	3 , 	2 , 	4 , 	-   , 	-   , 	0 , 	1 , 	302 ,,,,,,,,,,,
BF, 	3 , 	3 , 	1 , 	1 , 	3 , 	3 , 	10 , 	7 , 	8 , 	18 , 	35 , 	23 , 	15 , 	2 , 	12 , 	9 , 	10 , 	8 , 	3 , 	0 , 	0 , 	0 , 	1 , 	1 , 	6 , 	12 , 	9 , 	19 , 	15 , 	5 , 	4 , 	3 , 	4 , 	2 , 	0 , 	6 , 	8 , 	-   , 	1 , 	1 , 	1 , 	3 , 	0 , 	3 , 	2 , 	4 , 	-   , 	-   , 	1 , 	1 , 	286 ,,,,,,,,,,,
HY, 	2 , 	4 , 	1 , 	0 , 	3 , 	3 , 	5 , 	8 , 	9 , 	5 , 	22 , 	11 , 	19 , 	10 , 	3 , 	12 , 	15 , 	16 , 	3 , 	1 , 	1 , 	1 , 	0 , 	1 , 	2 , 	5 , 	4 , 	8 , 	5 , 	4 , 	3 , 	-   , 	2 , 	1 , 	-   , 	3 , 	5 , 	-   , 	1 , 	0 , 	0 , 	2 , 	2 , 	1 , 	1 , 	6 , 	-   , 	-   , 	0 , 	1 , 	210 ,,,,,,,,,,,
SH, 	2 , 	3 , 	2 , 	1 , 	1 , 	1 , 	3 , 	1 , 	3 , 	7 , 	13 , 	9 , 	8 , 	10 , 	10 , 	3 , 	6 , 	6 , 	1 , 	1 , 	0 , 	0 , 	-   , 	0 , 	2 , 	4 , 	3 , 	3 , 	3 , 	3 , 	3 , 	0 , 	1 , 	1 , 	0 , 	2 , 	4 , 	-   , 	0 , 	0 , 	0 , 	0 , 	0 , 	1 , 	1 , 	8 , 	-   , 	-   , 	0 , 	0 , 	133 ,,,,,,,,,,,
UC, 	1 , 	4 , 	2 , 	1 , 	2 , 	3 , 	4 , 	3 , 	4 , 	4 , 	8 , 	8 , 	7 , 	6 , 	11 , 	5 , 	2 , 	10 , 	1 , 	-   , 	-   , 	0 , 	1 , 	1 , 	0 , 	5 , 	3 , 	5 , 	4 , 	2 , 	2 , 	1 , 	1 , 	1 , 	0 , 	2 , 	2 , 	-   , 	0 , 	-   , 	0 , 	2 , 	-   , 	1 , 	2 , 	7 , 	-   , 	-   , 	0 , 	1 , 	129 ,,,,,,,,,,,
FM, 	4 , 	2 , 	1 , 	0 , 	1 , 	1 , 	0 , 	2 , 	2 , 	5 , 	9 , 	3 , 	6 , 	5 , 	13 , 	8 , 	7 , 	2 , 	1 , 	1 , 	1 , 	-   , 	0 , 	-   , 	1 , 	6 , 	4 , 	3 , 	5 , 	1 , 	-   , 	1 , 	1 , 	1 , 	1 , 	1 , 	3 , 	-   , 	0 , 	-   , 	-   , 	0 , 	-   , 	0 , 	1 , 	6 , 	-   , 	-   , 	-   , 	0 , 	111 ,,,,,,,,,,,
CN, 	1 , 	3 , 	2 , 	0 , 	3 , 	0 , 	6 , 	3 , 	4 , 	1 , 	6 , 	1 , 	1 , 	2 , 	2 , 	1 , 	1 , 	1 , 	4 , 	9 , 	24 , 	15 , 	2 , 	2 , 	3 , 	12 , 	6 , 	10 , 	6 , 	3 , 	6 , 	2 , 	1 , 	1 , 	0 , 	0 , 	0 , 	3 , 	18 , 	2 , 	1 , 	4 , 	0 , 	0 , 	2 , 	1 , 	-   , 	-   , 	10 , 	9 , 	198 ,,,,,,,,,,,
PH, 	1 , 	1 , 	1 , 	1 , 	2 , 	1 , 	4 , 	4 , 	3 , 	1 , 	1 , 	0 , 	1 , 	-   , 	1 , 	-   , 	1 , 	1 , 	10 , 	3 , 	11 , 	6 , 	2 , 	3 , 	1 , 	5 , 	3 , 	4 , 	6 , 	3 , 	0 , 	1 , 	1 , 	1 , 	0 , 	-   , 	1 , 	3 , 	5 , 	0 , 	1 , 	2 , 	1 , 	0 , 	2 , 	1 , 	-   , 	-   , 	2 , 	2 , 	104 ,,,,,,,,,,,
WC, 	-   , 	2 , 	1 , 	0 , 	1 , 	0 , 	3 , 	3 , 	5 , 	2 , 	2 , 	1 , 	1 , 	1 , 	0 , 	0 , 	-   , 	-   , 	33 , 	14 , 	2 , 	7 , 	3 , 	2 , 	1 , 	3 , 	3 , 	4 , 	4 , 	3 , 	3 , 	-   , 	1 , 	1 , 	1 , 	-   , 	1 , 	3 , 	7 , 	-   , 	0 , 	2 , 	1 , 	-   , 	1 , 	0 , 	-   , 	-   , 	4 , 	5 , 	128 ,,,,,,,,,,,
LF, 	-   , 	1 , 	0 , 	0 , 	0 , 	1 , 	2 , 	0 , 	0 , 	0 , 	2 , 	-   , 	1 , 	0 , 	-   , 	0 , 	-   , 	0 , 	23 , 	6 , 	6 , 	0 , 	1 , 	2 , 	1 , 	0 , 	0 , 	1 , 	2 , 	1 , 	0 , 	0 , 	1 , 	0 , 	-   , 	0 , 	0 , 	2 , 	6 , 	-   , 	0 , 	1 , 	0 , 	-   , 	1 , 	0 , 	-   , 	-   , 	2 , 	1 , 	66 ,,,,,,,,,,,
OR, 	0 , 	1 , 	1 , 	-   , 	0 , 	-   , 	0 , 	1 , 	2 , 	0 , 	1 , 	-   , 	-   , 	1 , 	-   , 	-   , 	0 , 	0 , 	2 , 	2 , 	1 , 	1 , 	1 , 	2 , 	-   , 	2 , 	1 , 	1 , 	0 , 	1 , 	-   , 	0 , 	-   , 	0 , 	-   , 	-   , 	-   , 	0 , 	0 , 	-   , 	0 , 	2 , 	-   , 	-   , 	0 , 	-   , 	-   , 	-   , 	1 , 	1 , 	26 ,,,,,,,,,,,
RR, 	1 , 	3 , 	2 , 	1 , 	1 , 	0 , 	7 , 	6 , 	5 , 	2 , 	6 , 	3 , 	4 , 	2 , 	2 , 	1 , 	1 , 	0 , 	3 , 	4 , 	2 , 	3 , 	4 , 	1 , 	6 , 	11 , 	6 , 	8 , 	7 , 	8 , 	5 , 	3 , 	3 , 	3 , 	-   , 	0 , 	0 , 	0 , 	0 , 	1 , 	1 , 	6 , 	1 , 	-   , 	2 , 	1 , 	-   , 	-   , 	0 , 	2 , 	139 ,,,,,,,,,,,
OW, 	2 , 	3 , 	0 , 	1 , 	3 , 	1 , 	5 , 	5 , 	5 , 	4 , 	15 , 	9 , 	5 , 	6 , 	1 , 	1 , 	1 , 	2 , 	2 , 	0 , 	1 , 	0 , 	-   , 	3 , 	3 , 	43 , 	26 , 	36 , 	34 , 	29 , 	15 , 	4 , 	5 , 	5 , 	3 , 	3 , 	3 , 	-   , 	2 , 	2 , 	3 , 	3 , 	1 , 	1 , 	0 , 	1 , 	-   , 	-   , 	0 , 	1 , 	300 ,,,,,,,,,,,
EM, 	20 , 	21 , 	5 , 	8 , 	17 , 	7 , 	16 , 	17 , 	19 , 	13 , 	32 , 	11 , 	13 , 	16 , 	8 , 	2 , 	6 , 	4 , 	9 , 	4 , 	6 , 	1 , 	1 , 	8 , 	48 , 	5 , 	2 , 	5 , 	9 , 	11 , 	12 , 	10 , 	20 , 	14 , 	7 , 	5 , 	6 , 	4 , 	9 , 	4 , 	4 , 	5 , 	2 , 	3 , 	2 , 	3 , 	-   , 	-   , 	4 , 	4 , 	464 ,,,,,,,,,,,
MT, 	19 , 	18 , 	5 , 	4 , 	8 , 	4 , 	16 , 	9 , 	14 , 	25 , 	48 , 	24 , 	21 , 	22 , 	6 , 	3 , 	3 , 	4 , 	6 , 	4 , 	3 , 	1 , 	1 , 	4 , 	34 , 	5 , 	5 , 	5 , 	5 , 	16 , 	18 , 	15 , 	33 , 	19 , 	5 , 	7 , 	13 , 	2 , 	8 , 	2 , 	4 , 	7 , 	2 , 	3 , 	2 , 	2 , 	-   , 	-   , 	4 , 	3 , 	493 ,,,,,,,,,,,
PL, 	18 , 	23 , 	5 , 	6 , 	8 , 	5 , 	16 , 	16 , 	32 , 	14 , 	28 , 	16 , 	10 , 	11 , 	8 , 	3 , 	3 , 	4 , 	11 , 	6 , 	5 , 	-   , 	1 , 	4 , 	29 , 	5 , 	4 , 	7 , 	7 , 	33 , 	36 , 	14 , 	49 , 	47 , 	9 , 	3 , 	3 , 	2 , 	8 , 	4 , 	8 , 	11 , 	6 , 	1 , 	1 , 	2 , 	-   , 	-   , 	3 , 	6 , 	550 ,,,,,,,,,,,
CC, 	22 , 	18 , 	2 , 	4 , 	16 , 	11 , 	20 , 	21 , 	27 , 	11 , 	43 , 	19 , 	8 , 	8 , 	6 , 	3 , 	2 , 	4 , 	6 , 	5 , 	5 , 	1 , 	1 , 	5 , 	32 , 	9 , 	5 , 	8 , 	13 , 	36 , 	48 , 	28 , 	61 , 	42 , 	16 , 	2 , 	5 , 	2 , 	5 , 	8 , 	11 , 	11 , 	10 , 	2 , 	0 , 	1 , 	-   , 	-   , 	4 , 	5 , 	631 ,,,,,,,,,,,
16, 	18 , 	13 , 	4 , 	3 , 	6 , 	6 , 	12 , 	15 , 	17 , 	8 , 	15 , 	7 , 	8 , 	5 , 	3 , 	2 , 	1 , 	2 , 	5 , 	5 , 	3 , 	0 , 	1 , 	5 , 	27 , 	14 , 	16 , 	43 , 	42 , 	7 , 	6 , 	14 , 	39 , 	35 , 	11 , 	2 , 	5 , 	2 , 	5 , 	6 , 	10 , 	11 , 	4 , 	1 , 	2 , 	3 , 	-   , 	-   , 	3 , 	6 , 	474 ,,,,,,,,,,,
24, 	19 , 	7 , 	3 , 	2 , 	4 , 	3 , 	11 , 	9 , 	12 , 	6 , 	17 , 	7 , 	4 , 	3 , 	3 , 	3 , 	3 , 	1 , 	7 , 	1 , 	3 , 	1 , 	0 , 	4 , 	16 , 	18 , 	13 , 	51 , 	58 , 	9 , 	5 , 	15 , 	33 , 	23 , 	11 , 	2 , 	3 , 	2 , 	8 , 	9 , 	15 , 	8 , 	5 , 	1 , 	1 , 	0 , 	-   , 	-   , 	0 , 	2 , 	437 ,,,,,,,,,,,
GP, 	4 , 	6 , 	0 , 	1 , 	3 , 	1 , 	4 , 	2 , 	4 , 	2 , 	2 , 	1 , 	3 , 	3 , 	1 , 	1 , 	1 , 	0 , 	2 , 	1 , 	0 , 	0 , 	-   , 	2 , 	5 , 	10 , 	11 , 	22 , 	28 , 	16 , 	12 , 	2 , 	6 , 	5 , 	5 , 	0 , 	1 , 	1 , 	2 , 	1 , 	5 , 	3 , 	1 , 	1 , 	0 , 	0 , 	-   , 	-   , 	0 , 	2 , 	186 ,,,,,,,,,,,
BP, 	4 , 	6 , 	1 , 	0 , 	4 , 	2 , 	4 , 	4 , 	5 , 	3 , 	5 , 	3 , 	3 , 	3 , 	2 , 	1 , 	1 , 	1 , 	2 , 	1 , 	2 , 	-   , 	-   , 	1 , 	7 , 	13 , 	24 , 	61 , 	61 , 	37 , 	32 , 	7 , 	5 , 	9 , 	4 , 	1 , 	2 , 	0 , 	3 , 	6 , 	6 , 	11 , 	3 , 	2 , 	0 , 	2 , 	-   , 	-   , 	1 , 	0 , 	354 ,,,,,,,,,,,
DC, 	4 , 	2 , 	1 , 	1 , 	3 , 	1 , 	4 , 	4 , 	3 , 	4 , 	6 , 	4 , 	3 , 	4 , 	1 , 	1 , 	1 , 	0 , 	1 , 	1 , 	1 , 	-   , 	1 , 	2 , 	7 , 	17 , 	18 , 	50 , 	46 , 	31 , 	27 , 	6 , 	10 , 	4 , 	2 , 	1 , 	1 , 	0 , 	1 , 	1 , 	7 , 	13 , 	4 , 	-   , 	0 , 	1 , 	-   , 	-   , 	1 , 	2 , 	302 ,,,,,,,,,,,
CM, 	1 , 	2 , 	0 , 	-   , 	0 , 	-   , 	3 , 	0 , 	1 , 	1 , 	2 , 	2 , 	0 , 	1 , 	-   , 	0 , 	0 , 	1 , 	0 , 	0 , 	0 , 	-   , 	-   , 	-   , 	2 , 	5 , 	3 , 	15 , 	13 , 	9 , 	11 , 	4 , 	2 , 	1 , 	1 , 	-   , 	-   , 	0 , 	2 , 	1 , 	3 , 	14 , 	2 , 	0 , 	0 , 	-   , 	-   , 	-   , 	-   , 	1 , 	107 ,,,,,,,,,,,
CV, 	0 , 	-   , 	0 , 	0 , 	0 , 	1 , 	1 , 	2 , 	1 , 	5 , 	7 , 	6 , 	6 , 	6 , 	2 , 	1 , 	1 , 	1 , 	0 , 	-   , 	-   , 	-   , 	0 , 	0 , 	1 , 	5 , 	7 , 	4 , 	2 , 	1 , 	1 , 	-   , 	1 , 	1 , 	-   , 	2 , 	9 , 	-   , 	-   , 	1 , 	-   , 	1 , 	-   , 	8 , 	1 , 	1 , 	-   , 	-   , 	-   , 	0 , 	90 ,,,,,,,,,,,
ED, 	2 , 	2 , 	1 , 	0 , 	1 , 	1 , 	2 , 	2 , 	2 , 	4 , 	10 , 	7 , 	5 , 	11 , 	3 , 	3 , 	2 , 	3 , 	1 , 	1 , 	1 , 	-   , 	-   , 	0 , 	3 , 	8 , 	5 , 	4 , 	7 , 	4 , 	2 , 	1 , 	3 , 	2 , 	0 , 	7 , 	2 , 	-   , 	0 , 	0 , 	-   , 	4 , 	1 , 	1 , 	2 , 	3 , 	-   , 	-   , 	-   , 	1 , 	124 ,,,,,,,,,,,
NC, 	1 , 	0 , 	-   , 	-   , 	0 , 	-   , 	2 , 	1 , 	1 , 	1 , 	-   , 	0 , 	0 , 	-   , 	-   , 	-   , 	-   , 	0 , 	5 , 	3 , 	2 , 	1 , 	-   , 	0 , 	-   , 	2 , 	2 , 	1 , 	1 , 	1 , 	2 , 	0 , 	1 , 	0 , 	-   , 	-   , 	0 , 	1 , 	2 , 	-   , 	0 , 	1 , 	1 , 	-   , 	1 , 	0 , 	-   , 	-   , 	1 , 	2 , 	40 ,,,,,,,,,,,
WP, 	1 , 	3 , 	0 , 	2 , 	0 , 	0 , 	6 , 	2 , 	2 , 	0 , 	3 , 	2 , 	2 , 	1 , 	2 , 	1 , 	-   , 	0 , 	20 , 	7 , 	7 , 	6 , 	0 , 	2 , 	3 , 	7 , 	6 , 	10 , 	7 , 	4 , 	8 , 	1 , 	5 , 	2 , 	1 , 	-   , 	0 , 	2 , 	4 , 	1 , 	1 , 	6 , 	-   , 	0 , 	1 , 	1 , 	-   , 	-   , 	3 , 	4 , 	147 ,,,,,,,,,,,
SS, 	2 , 	2 , 	1 , 	0 , 	1 , 	0 , 	2 , 	1 , 	1 , 	0 , 	2 , 	2 , 	1 , 	0 , 	0 , 	-   , 	-   , 	-   , 	1 , 	1 , 	-   , 	-   , 	-   , 	0 , 	1 , 	4 , 	3 , 	8 , 	8 , 	6 , 	10 , 	1 , 	5 , 	2 , 	3 , 	0 , 	0 , 	-   , 	2 , 	2 , 	2 , 	4 , 	3 , 	-   , 	-   , 	-   , 	-   , 	-   , 	1 , 	1 , 	85 ,,,,,,,,,,,
SB, 	3 , 	3 , 	1 , 	1 , 	2 , 	1 , 	1 , 	1 , 	1 , 	1 , 	3 , 	1 , 	0 , 	0 , 	1 , 	0 , 	1 , 	-   , 	0 , 	1 , 	1 , 	0 , 	1 , 	1 , 	2 , 	2 , 	5 , 	8 , 	10 , 	9 , 	11 , 	4 , 	7 , 	6 , 	2 , 	1 , 	0 , 	0 , 	2 , 	3 , 	1 , 	3 , 	3 , 	-   , 	-   , 	1 , 	-   , 	-   , 	0 , 	2 , 	105 ,,,,,,,,,,,
SO, 	4 , 	5 , 	0 , 	1 , 	5 , 	0 , 	5 , 	2 , 	3 , 	1 , 	2 , 	4 , 	5 , 	2 , 	-   , 	1 , 	1 , 	-   , 	5 , 	1 , 	1 , 	-   , 	1 , 	2 , 	3 , 	2 , 	6 , 	10 , 	10 , 	7 , 	3 , 	2 , 	10 , 	12 , 	9 , 	0 , 	2 , 	1 , 	7 , 	5 , 	3 , 	3 , 	6 , 	1 , 	1 , 	0 , 	-   , 	-   , 	1 , 	7 , 	159 ,,,,,,,,,,,
MB, 	0 , 	1 , 	1 , 	-   , 	1 , 	-   , 	1 , 	0 , 	1 , 	0 , 	0 , 	0 , 	1 , 	2 , 	0 , 	-   , 	-   , 	0 , 	-   , 	0 , 	0 , 	-   , 	-   , 	0 , 	1 , 	2 , 	4 , 	5 , 	8 , 	5 , 	4 , 	2 , 	5 , 	5 , 	2 , 	-   , 	1 , 	-   , 	0 , 	2 , 	2 , 	8 , 	2 , 	0 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	69 ,,,,,,,,,,,
WD, 	0 , 	-   , 	-   , 	-   , 	0 , 	0 , 	1 , 	0 , 	0 , 	4 , 	4 , 	4 , 	3 , 	4 , 	2 , 	0 , 	0 , 	1 , 	-   , 	-   , 	-   , 	0 , 	-   , 	-   , 	1 , 	2 , 	2 , 	1 , 	2 , 	0 , 	1 , 	1 , 	1 , 	-   , 	-   , 	8 , 	4 , 	0 , 	-   , 	-   , 	-   , 	1 , 	-   , 	1 , 	2 , 	1 , 	-   , 	-   , 	-   , 	-   , 	51 ,,,,,,,,,,,
OA, 	0 , 	1 , 	0 , 	0 , 	1 , 	-   , 	1 , 	-   , 	1 , 	0 , 	2 , 	0 , 	-   , 	-   , 	0 , 	1 , 	1 , 	0 , 	0 , 	1 , 	0 , 	-   , 	-   , 	1 , 	0 , 	2 , 	1 , 	1 , 	2 , 	1 , 	1 , 	0 , 	-   , 	-   , 	-   , 	-   , 	1 , 	-   , 	0 , 	-   , 	0 , 	1 , 	-   , 	0 , 	1 , 	0 , 	-   , 	-   , 	-   , 	1 , 	23 ,,,,,,,,,,,
WS, 	2 , 	4 , 	1 , 	2 , 	1 , 	2 , 	2 , 	1 , 	2 , 	3 , 	6 , 	8 , 	5 , 	5 , 	7 , 	8 , 	7 , 	6 , 	2 , 	-   , 	0 , 	-   , 	0 , 	1 , 	2 , 	4 , 	3 , 	2 , 	3 , 	3 , 	2 , 	-   , 	1 , 	0 , 	1 , 	0 , 	2 , 	1 , 	1 , 	-   , 	0 , 	0 , 	0 , 	2 , 	0 , 	2 , 	-   , 	-   , 	0 , 	2 , 	109 ,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
PC, 	2 , 	2 , 	1 , 	0 , 	0 , 	0 , 	4 , 	2 , 	1 , 	1 , 	2 , 	2 , 	1 , 	0 , 	1 , 	1 , 	1 , 	-   , 	11 , 	2 , 	4 , 	2 , 	1 , 	1 , 	1 , 	4 , 	3 , 	6 , 	3 , 	2 , 	1 , 	1 , 	0 , 	1 , 	0 , 	-   , 	-   , 	0 , 	4 , 	1 , 	0 , 	1 , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	1 , 	3 , 	73 ,,,,,,,,,,,
AN, 	2 , 	2 , 	0 , 	0 , 	1 , 	1 , 	6 , 	3 , 	4 , 	2 , 	2 , 	5 , 	1 , 	1 , 	1 , 	1 , 	1 , 	1 , 	11 , 	4 , 	5 , 	2 , 	0 , 	2 , 	2 , 	7 , 	5 , 	6 , 	4 , 	4 , 	2 , 	1 , 	1 , 	1 , 	1 , 	-   , 	1 , 	1 , 	4 , 	4 , 	2 , 	2 , 	0 , 	-   , 	1 , 	1 , 	-   , 	-   , 	2 , 	3 , 	113 ,,,,,,,,,,,
