Exit stations,Entry stations->,,TOTAL,,,May 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
WD, 	23 , 	20 , 	5 , 	4 , 	13 , 	13 , 	55 , 	62 , 	21 , 	220 , 	304 , 	176 , 	212 , 	265 , 	123 , 	102 , 	55 , 	36 , 	28 , 	3 , 	9 , 	2 , 	1 , 	3 , 	16 , 	206 , 	130 , 	204 , 	303 , 	57 , 	86 , 	65 , 	24 , 	32 , 	1 , 	328 , 	141 , 	1 , 	2 , 	2 , 	10 , 	33 , 	4 , 	42 , 	35 , 	61 , 	-   , 	-   , 	1 , 	3 ," 	3,542 ",,,,,,,,,,,,,
OA, 	16 , 	53 , 	10 , 	17 , 	42 , 	8 , 	18 , 	22 , 	28 , 	41 , 	62 , 	34 , 	12 , 	10 , 	15 , 	31 , 	18 , 	15 , 	32 , 	43 , 	28 , 	6 , 	3 , 	7 , 	12 , 	49 , 	33 , 	38 , 	60 , 	32 , 	32 , 	10 , 	34 , 	13 , 	1 , 	12 , 	45 , 	8 , 	52 , 	3 , 	3 , 	43 , 	6 , 	20 , 	10 , 	8 , 	-   , 	-   , 	4 , 	36 ," 	1,135 ",,,,,,,,,,,,,
WS, 	89 , 	162 , 	27 , 	56 , 	106 , 	61 , 	147 , 	218 , 	201 , 	240 , 	413 , 	339 , 	336 , 	244 , 	447 , 	460 , 	417 , 	453 , 	59 , 	40 , 	24 , 	2 , 	12 , 	23 , 	41 , 	265 , 	259 , 	182 , 	287 , 	88 , 	94 , 	43 , 	66 , 	74 , 	34 , 	28 , 	196 , 	6 , 	87 , 	4 , 	11 , 	12 , 	9 , 	53 , 	28 , 	82 , 	-   , 	-   , 	20 , 	82 ," 	6,627 ",,,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
PC, 	97 , 	35 , 	28 , 	11 , 	15 , 	14 , 	351 , 	154 , 	157 , 	35 , 	147 , 	125 , 	94 , 	41 , 	46 , 	41 , 	27 , 	9 , 	547 , 	192 , 	282 , 	52 , 	52 , 	76 , 	46 , 	300 , 	190 , 	374 , 	434 , 	220 , 	121 , 	49 , 	42 , 	77 , 	22 , 	4 , 	26 , 	70 , 	131 , 	34 , 	77 , 	42 , 	6 , 	-   , 	7 , 	9 , 	-   , 	-   , 	80 , 	229 ," 	5,218 ",,,,,,,,,,,,,
AN, 	112 , 	71 , 	20 , 	8 , 	84 , 	62 , 	500 , 	325 , 	337 , 	62 , 	155 , 	259 , 	91 , 	52 , 	104 , 	40 , 	34 , 	19 , 	679 , 	226 , 	358 , 	84 , 	27 , 	170 , 	146 , 	882 , 	658 , 	633 ," 	1,201 ", 	458 , 	312 , 	217 , 	133 , 	194 , 	148 , 	9 , 	50 , 	89 , 	231 , 	120 , 	131 , 	166 , 	56 , 	2 , 	66 , 	69 , 	-   , 	-   , 	158 , 	107 ," 	10,115 ",,,,,,,,,,,,,
Entries," 	20,183 "," 	23,050 "," 	8,090 "," 	5,712 "," 	14,528 "," 	8,953 "," 	19,576 "," 	16,251 "," 	22,685 "," 	15,075 "," 	34,996 "," 	23,727 "," 	21,140 "," 	19,023 "," 	14,362 "," 	10,360 "," 	9,200 "," 	8,543 "," 	13,991 "," 	8,360 "," 	7,805 "," 	3,088 "," 	2,425 "," 	5,009 "," 	19,396 "," 	36,518 "," 	35,985 "," 	48,385 "," 	54,046 "," 	28,693 "," 	27,046 "," 	13,394 "," 	25,346 "," 	19,329 "," 	7,868 "," 	5,624 "," 	10,696 "," 	3,313 "," 	11,693 "," 	5,945 "," 	7,301 "," 	7,814 "," 	4,849 "," 	3,465 "," 	1,626 "," 	6,567 ", 	-   , 	-   ," 	5,702 "," 	9,857 "," 	736,590 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
